transformation_id	transformation_family	source_recipe	source_identity_route	source_execution_route	source_execution_decision	transformed_recipe	transformed_identity_route	transformed_execution_route	transformed_execution_decision	transformed_blocked_rules	expected_change	transformation_pass	state_preserved	identity_override_used
G446-HEAD-0423	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0424	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0425	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0426	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0427	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0428	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0429	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0430	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0431	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0432	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0433	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0434	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0435	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0436	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0437	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0438	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0439	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0440	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0441	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0442	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0443	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0444	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0445	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0446	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0447	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0448	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0449	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0450	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+OR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0451	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0452	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0453	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0454	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0455	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0456	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0457	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0458	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0459	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0460	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0461	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0462	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0463	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0464	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0465	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0466	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0467	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0468	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+Y+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0469	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0470	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0471	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0472	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0473	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0474	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0475	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0476	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0477	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0478	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0479	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0480	REMOVE_INHERITED_ACTION_HEAD	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	L+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
