window_id	word	observed_rows	mask
IT2a|f106v|f106v.1-f106v.4	chedy	4,5,6,8,10,12,15	19128
IT2a|f106v|f106v.1-f106v.4	cheey	14,15	24576
IT2a|f106v|f106v.1-f106v.4	cheo	2,13	4098
IT2a|f106v|f106v.1-f106v.4	cheoar	15	16384
IT2a|f106v|f106v.1-f106v.4	cheodain	15	16384
IT2a|f106v|f106v.1-f106v.4	cheokaiin	15	16384
IT2a|f106v|f106v.1-f106v.4	cheokchy	1	1
IT2a|f106v|f106v.1-f106v.4	cheol	3	4
IT2a|f106v|f106v.1-f106v.4	cheolchdaiin	7	64
IT2a|f106v|f106v.1-f106v.4	cheom	10	512
IT2a|f106v|f106v.1-f106v.4	cheos	10	512
IT2a|f106v|f106v.1-f106v.4	chepar	2	2
IT2a|f106v|f106v.1-f106v.4	ches	4,14	8200
IT2a|f106v|f106v.1-f106v.4	chey	11,13,15	21504
IT2a|f106v|f106v.1-f106v.4	cheyky	15	16384
IT2a|f106v|f106v.1-f106v.4	chkaiin	15	16384
IT2a|f106v|f106v.1-f106v.4	choaiin	11	1024
IT2a|f106v|f106v.1-f106v.4	chodain	4	8
IT2a|f106v|f106v.1-f106v.4	chodal	5	16
IT2a|f106v|f106v.1-f106v.4	chodar	2	2
IT2a|f106v|f106v.1-f106v.4	chody	2,4	10
IT2a|f106v|f106v.1-f106v.4	choefy	7	64
IT2a|f106v|f106v.1-f106v.4	chokaiin	4	8
IT2a|f106v|f106v.1-f106v.4	chol	8	128
IT2a|f106v|f106v.1-f106v.4	cholchedy	1	1
IT2a|f106v|f106v.1-f106v.4	cholkaiin	12	2048
IT2a|f106v|f106v.1-f106v.4	chopchy	1,9	257
IT2a|f106v|f106v.1-f106v.4	chor	1,8	129
IT2a|f106v|f106v.1-f106v.4	chos	15	16384
IT2a|f106v|f106v.1-f106v.4	chosaiin	10	512
IT2a|f106v|f106v.1-f106v.4	chotal	5	16
IT2a|f106v|f106v.1-f106v.4	chotar	10	512
IT2a|f106v|f106v.1-f106v.4	choty	10,14	8704
IT2a|f106v|f106v.1-f106v.4	chy	15	16384
IT2a|f106v|f106v.1-f106v.4	cthey	15	16384
IT2a|f106v|f106v.1-f106v.4	daiin	1,2	3
IT2a|f106v|f106v.1-f106v.4	dair	2	2
IT2a|f106v|f106v.1-f106v.4	dairair	14	8192
IT2a|f106v|f106v.1-f106v.4	dairy	6	32
IT2a|f106v|f106v.1-f106v.4	dal	2	2
IT2a|f106v|f106v.1-f106v.4	daly	1	1
IT2a|f106v|f106v.1-f106v.4	dar	2,6	34
IT2a|f106v|f106v.1-f106v.4	dcheoain	15	16384
IT2a|f106v|f106v.1-f106v.4	dkain	15	16384
IT2a|f106v|f106v.1-f106v.4	dy	5,10	528
IT2a|f106v|f106v.1-f106v.4	dychy	11	1024
IT2a|f106v|f106v.1-f106v.4	fchedy	13	4096
IT2a|f106v|f106v.1-f106v.4	fsheda	1	1
IT2a|f106v|f106v.1-f106v.4	kaiin	4,14	8200
IT2a|f106v|f106v.1-f106v.4	kain	2	2
IT2a|f106v|f106v.1-f106v.4	kair	5	16
IT2a|f106v|f106v.1-f106v.4	kalos	15	16384
IT2a|f106v|f106v.1-f106v.4	kar	1,3,13	4101
IT2a|f106v|f106v.1-f106v.4	kararo	2	2
IT2a|f106v|f106v.1-f106v.4	kchedy	2,4,12	2058
IT2a|f106v|f106v.1-f106v.4	kcheeor	12	2048
IT2a|f106v|f106v.1-f106v.4	kcheo	5	16
IT2a|f106v|f106v.1-f106v.4	kcheodar	13	4096
IT2a|f106v|f106v.1-f106v.4	keedy	11,15	17408
IT2a|f106v|f106v.1-f106v.4	keey	15	16384
IT2a|f106v|f106v.1-f106v.4	keor	1	1
IT2a|f106v|f106v.1-f106v.4	ko	10,14	8704
IT2a|f106v|f106v.1-f106v.4	kolchedy	14	8192
IT2a|f106v|f106v.1-f106v.4	kolshes	7	64
IT2a|f106v|f106v.1-f106v.4	kshar	9	256
IT2a|f106v|f106v.1-f106v.4	kshdain	9	256
IT2a|f106v|f106v.1-f106v.4	kshedy	4	8
IT2a|f106v|f106v.1-f106v.4	ksheody	10	512
IT2a|f106v|f106v.1-f106v.4	ky	12	2048
IT2a|f106v|f106v.1-f106v.4	lam	8	128
IT2a|f106v|f106v.1-f106v.4	lchedy	9	256
IT2a|f106v|f106v.1-f106v.4	lchey	4	8
IT2a|f106v|f106v.1-f106v.4	lkaiin	7	64
IT2a|f106v|f106v.1-f106v.4	lkaiir	7	64
IT2a|f106v|f106v.1-f106v.4	lkam	4	8
IT2a|f106v|f106v.1-f106v.4	lkey	15	16384
IT2a|f106v|f106v.1-f106v.4	loain	1	1
IT2a|f106v|f106v.1-f106v.4	lody	1	1
IT2a|f106v|f106v.1-f106v.4	lolkair	3	4
IT2a|f106v|f106v.1-f106v.4	loror	2	2
IT2a|f106v|f106v.1-f106v.4	lsheo	1	1
IT2a|f106v|f106v.1-f106v.4	o	9	256
IT2a|f106v|f106v.1-f106v.4	octhy	2	2
IT2a|f106v|f106v.1-f106v.4	odaiin	9,15	16640
IT2a|f106v|f106v.1-f106v.4	odal	12	2048
IT2a|f106v|f106v.1-f106v.4	odl	8	128
IT2a|f106v|f106v.1-f106v.4	odr	13	4096
IT2a|f106v|f106v.1-f106v.4	ody	11	1024
IT2a|f106v|f106v.1-f106v.4	oeedy	6	32
IT2a|f106v|f106v.1-f106v.4	oeey	2	2
IT2a|f106v|f106v.1-f106v.4	oinysarx	10	512
IT2a|f106v|f106v.1-f106v.4	okaifhy	8	128
IT2a|f106v|f106v.1-f106v.4	okaiin	12,14	10240
IT2a|f106v|f106v.1-f106v.4	okain	1,5,15	16401
IT2a|f106v|f106v.1-f106v.4	okal	7,8,9,15	16832
IT2a|f106v|f106v.1-f106v.4	okar	1,5	17
IT2a|f106v|f106v.1-f106v.4	okarol	8	128
IT2a|f106v|f106v.1-f106v.4	okcharaiin	7	64
IT2a|f106v|f106v.1-f106v.4	okcheody	13	4096
IT2a|f106v|f106v.1-f106v.4	okedaiin	15	16384
IT2a|f106v|f106v.1-f106v.4	okeedy	8	128
IT2a|f106v|f106v.1-f106v.4	okeeey	15	16384
IT2a|f106v|f106v.1-f106v.4	okeeo	15	16384
IT2a|f106v|f106v.1-f106v.4	okeey	10,15	16896
IT2a|f106v|f106v.1-f106v.4	okeor	5	16
IT2a|f106v|f106v.1-f106v.4	okochey	10	512
IT2a|f106v|f106v.1-f106v.4	okshy	8	128
IT2a|f106v|f106v.1-f106v.4	oky	15	16384
IT2a|f106v|f106v.1-f106v.4	ol	1,11,15	17409
IT2a|f106v|f106v.1-f106v.4	olaiin	6	32
IT2a|f106v|f106v.1-f106v.4	olcham	10	512
IT2a|f106v|f106v.1-f106v.4	olcheo	9	256
IT2a|f106v|f106v.1-f106v.4	olchey	10	512
IT2a|f106v|f106v.1-f106v.4	olkaiin	2	2
IT2a|f106v|f106v.1-f106v.4	olkalol	8	128
IT2a|f106v|f106v.1-f106v.4	olkeeal	4	8
IT2a|f106v|f106v.1-f106v.4	olkeedy	10	512
IT2a|f106v|f106v.1-f106v.4	olos	10	512
IT2a|f106v|f106v.1-f106v.4	oltydy	3	4
IT2a|f106v|f106v.1-f106v.4	opaiiral	1	1
IT2a|f106v|f106v.1-f106v.4	opchdy	6,9	288
IT2a|f106v|f106v.1-f106v.4	opched	2	2
IT2a|f106v|f106v.1-f106v.4	opchedy	14	8192
IT2a|f106v|f106v.1-f106v.4	opchy	4	8
IT2a|f106v|f106v.1-f106v.4	opol	13	4096
IT2a|f106v|f106v.1-f106v.4	oqotaiin	15	16384
IT2a|f106v|f106v.1-f106v.4	oraiin	2,8	130
IT2a|f106v|f106v.1-f106v.4	orain	3	4
IT2a|f106v|f106v.1-f106v.4	osaiin	7	64
IT2a|f106v|f106v.1-f106v.4	otaiin	2,6,10,15	16930
IT2a|f106v|f106v.1-f106v.4	otain	10	512
IT2a|f106v|f106v.1-f106v.4	otair	1	1
IT2a|f106v|f106v.1-f106v.4	otal	4,6	40
IT2a|f106v|f106v.1-f106v.4	otam	4	8
IT2a|f106v|f106v.1-f106v.4	otar	1	1
IT2a|f106v|f106v.1-f106v.4	otches	9	256
IT2a|f106v|f106v.1-f106v.4	otchey	13	4096
IT2a|f106v|f106v.1-f106v.4	otedar	13	4096
IT2a|f106v|f106v.1-f106v.4	otedy	14,15	24576
IT2a|f106v|f106v.1-f106v.4	oteedy	10,15	16896
IT2a|f106v|f106v.1-f106v.4	oteeody	4	8
IT2a|f106v|f106v.1-f106v.4	oteey	3,14,15	24580
IT2a|f106v|f106v.1-f106v.4	oteo	1	1
IT2a|f106v|f106v.1-f106v.4	oteody	10	512
IT2a|f106v|f106v.1-f106v.4	oteol	13	4096
IT2a|f106v|f106v.1-f106v.4	otol	15	16384
IT2a|f106v|f106v.1-f106v.4	otor	12	2048
IT2a|f106v|f106v.1-f106v.4	otos	12	2048
IT2a|f106v|f106v.1-f106v.4	otshedy	5	16
IT2a|f106v|f106v.1-f106v.4	oty	10,13,15	20992
IT2a|f106v|f106v.1-f106v.4	pchdy	14	8192
IT2a|f106v|f106v.1-f106v.4	pchedy	11	1024
IT2a|f106v|f106v.1-f106v.4	pcheody	12	2048
IT2a|f106v|f106v.1-f106v.4	pchodaiin	12	2048
IT2a|f106v|f106v.1-f106v.4	podkor	14	8192
IT2a|f106v|f106v.1-f106v.4	polchs	7	64
IT2a|f106v|f106v.1-f106v.4	psheody	10	512
IT2a|f106v|f106v.1-f106v.4	pshodalos	6	32
IT2a|f106v|f106v.1-f106v.4	pychal	15	16384
IT2a|f106v|f106v.1-f106v.4	pyoaly	13	4096
IT2a|f106v|f106v.1-f106v.4	qedaiin	5	16
IT2a|f106v|f106v.1-f106v.4	qoar	14	8192
IT2a|f106v|f106v.1-f106v.4	qockhey	12	2048
IT2a|f106v|f106v.1-f106v.4	qodaiin	3,13	4100
IT2a|f106v|f106v.1-f106v.4	qody	10,14	8704
IT2a|f106v|f106v.1-f106v.4	qoeedy	4,11	1032
IT2a|f106v|f106v.1-f106v.4	qoeeey	4	8
IT2a|f106v|f106v.1-f106v.4	qofchdy	5	16
IT2a|f106v|f106v.1-f106v.4	qofchedy	11	1024
IT2a|f106v|f106v.1-f106v.4	qokaiin	4,8,12,13,15	22664
IT2a|f106v|f106v.1-f106v.4	qokain	2,8	130
IT2a|f106v|f106v.1-f106v.4	qokal	4	8
IT2a|f106v|f106v.1-f106v.4	qokar	1,8,10	641
IT2a|f106v|f106v.1-f106v.4	qokchdy	5,8	144
IT2a|f106v|f106v.1-f106v.4	qokchedy	7	64
IT2a|f106v|f106v.1-f106v.4	qokchkeey	13	4096
IT2a|f106v|f106v.1-f106v.4	qokchol	12	2048
IT2a|f106v|f106v.1-f106v.4	qokchy	8	128
IT2a|f106v|f106v.1-f106v.4	qokeedal	13	4096
IT2a|f106v|f106v.1-f106v.4	qokeedy	10,15	16896
IT2a|f106v|f106v.1-f106v.4	qokeey	9,12,13	6400
IT2a|f106v|f106v.1-f106v.4	qokol	8	128
IT2a|f106v|f106v.1-f106v.4	qokor	7,10	576
IT2a|f106v|f106v.1-f106v.4	qokshd	6	32
IT2a|f106v|f106v.1-f106v.4	qokshdy	6	32
IT2a|f106v|f106v.1-f106v.4	qokshy	6	32
IT2a|f106v|f106v.1-f106v.4	qol	13	4096
IT2a|f106v|f106v.1-f106v.4	qopchdy	3	4
IT2a|f106v|f106v.1-f106v.4	qopchedy	2	2
IT2a|f106v|f106v.1-f106v.4	qopchy	3	4
IT2a|f106v|f106v.1-f106v.4	qopshedy	8	128
IT2a|f106v|f106v.1-f106v.4	qotaiin	2,8,10,12	2690
IT2a|f106v|f106v.1-f106v.4	qotaly	6	32
IT2a|f106v|f106v.1-f106v.4	qotam	5	16
IT2a|f106v|f106v.1-f106v.4	qotar	4,5,11	1048
IT2a|f106v|f106v.1-f106v.4	qotchdy	4,5	24
IT2a|f106v|f106v.1-f106v.4	qotedy	4	8
IT2a|f106v|f106v.1-f106v.4	qoteedy	14,15	24576
IT2a|f106v|f106v.1-f106v.4	qoteeody	14	8192
IT2a|f106v|f106v.1-f106v.4	qotokody	10	512
IT2a|f106v|f106v.1-f106v.4	qotshdy	5	16
IT2a|f106v|f106v.1-f106v.4	raiin	4,13,15	20488
IT2a|f106v|f106v.1-f106v.4	rain	6,15	16416
IT2a|f106v|f106v.1-f106v.4	ral	4	8
IT2a|f106v|f106v.1-f106v.4	raral	15	16384
IT2a|f106v|f106v.1-f106v.4	rody	13	4096
IT2a|f106v|f106v.1-f106v.4	rol	2	2
IT2a|f106v|f106v.1-f106v.4	ry	2	2
IT2a|f106v|f106v.1-f106v.4	sain	6	32
IT2a|f106v|f106v.1-f106v.4	sair	11	1024
IT2a|f106v|f106v.1-f106v.4	salar	5	16
IT2a|f106v|f106v.1-f106v.4	sar	1,8,15	16513
IT2a|f106v|f106v.1-f106v.4	saraiin	8	128
IT2a|f106v|f106v.1-f106v.4	saram	11	1024
IT2a|f106v|f106v.1-f106v.4	sarar	5	16
IT2a|f106v|f106v.1-f106v.4	schedy	4	8
IT2a|f106v|f106v.1-f106v.4	sham	4	8
IT2a|f106v|f106v.1-f106v.4	shar	8	128
IT2a|f106v|f106v.1-f106v.4	shckhy	1	1
IT2a|f106v|f106v.1-f106v.4	shcphoor	13	4096
IT2a|f106v|f106v.1-f106v.4	shcthy	12	2048
IT2a|f106v|f106v.1-f106v.4	shdair	11	1024
IT2a|f106v|f106v.1-f106v.4	shdar	6	32
IT2a|f106v|f106v.1-f106v.4	shdy	12	2048
IT2a|f106v|f106v.1-f106v.4	shdykairy	8	128
IT2a|f106v|f106v.1-f106v.4	sheas	3	4
IT2a|f106v|f106v.1-f106v.4	shed	1	1
IT2a|f106v|f106v.1-f106v.4	shedy	4,5,8,13,15	20632
IT2a|f106v|f106v.1-f106v.4	sheedy	7,12	2112
IT2a|f106v|f106v.1-f106v.4	sheeey	10	512
IT2a|f106v|f106v.1-f106v.4	sheeo	7	64
IT2a|f106v|f106v.1-f106v.4	sheeodar	1	1
IT2a|f106v|f106v.1-f106v.4	sheky	11	1024
IT2a|f106v|f106v.1-f106v.4	sheo	1	1
IT2a|f106v|f106v.1-f106v.4	sheodar	5	16
IT2a|f106v|f106v.1-f106v.4	sheody	2,14	8194
IT2a|f106v|f106v.1-f106v.4	sheol	8	128
IT2a|f106v|f106v.1-f106v.4	sheolshody	2	2
IT2a|f106v|f106v.1-f106v.4	sheos	10	512
IT2a|f106v|f106v.1-f106v.4	sheotal	9	256
IT2a|f106v|f106v.1-f106v.4	shey	8	128
IT2a|f106v|f106v.1-f106v.4	shkar	2	2
IT2a|f106v|f106v.1-f106v.4	shky	15	16384
IT2a|f106v|f106v.1-f106v.4	shockhy	12	2048
IT2a|f106v|f106v.1-f106v.4	shody	2,5,10,12	2578
IT2a|f106v|f106v.1-f106v.4	shokaiin	2	2
IT2a|f106v|f106v.1-f106v.4	shokar	7	64
IT2a|f106v|f106v.1-f106v.4	shol	2	2
IT2a|f106v|f106v.1-f106v.4	sholkair	3	4
IT2a|f106v|f106v.1-f106v.4	shoor	9	256
IT2a|f106v|f106v.1-f106v.4	shor	7,8	192
IT2a|f106v|f106v.1-f106v.4	shsy	4	8
IT2a|f106v|f106v.1-f106v.4	shtchy	3	4
IT2a|f106v|f106v.1-f106v.4	shy	4,6	40
IT2a|f106v|f106v.1-f106v.4	shypchedy	2	2
IT2a|f106v|f106v.1-f106v.4	sol	12	2048
IT2a|f106v|f106v.1-f106v.4	solshedy	8	128
IT2a|f106v|f106v.1-f106v.4	soy	2	2
IT2a|f106v|f106v.1-f106v.4	talshdy	2	2
IT2a|f106v|f106v.1-f106v.4	tar	9	256
IT2a|f106v|f106v.1-f106v.4	tchar	15	16384
IT2a|f106v|f106v.1-f106v.4	tchdys	4	8
IT2a|f106v|f106v.1-f106v.4	tcheodar	14	8192
IT2a|f106v|f106v.1-f106v.4	tolos	11	1024
IT2a|f106v|f106v.1-f106v.4	tshoar	2	2
IT2a|f106v|f106v.1-f106v.4	tshod	8	128
IT2a|f106v|f106v.1-f106v.4	tshodaiin	3	4
IT2a|f106v|f106v.1-f106v.4	ychdy	3	4
IT2a|f106v|f106v.1-f106v.4	ycheey	4,10	520
IT2a|f106v|f106v.1-f106v.4	ycheo	7	64
IT2a|f106v|f106v.1-f106v.4	ycheoto	1	1
IT2a|f106v|f106v.1-f106v.4	ychtain	1	1
IT2a|f106v|f106v.1-f106v.4	ykaiin	4	8
IT2a|f106v|f106v.1-f106v.4	ypodaiin	11	1024
IT2a|f106v|f106v.1-f106v.4	yshedaiin	1	1
IT2a|f106v|f106v.1-f106v.4	ysheody	3	4
IT2a|f106v|f106v.1-f106v.4	ysoir	15	16384
IT2a|f106v|f106v.1-f106v.4	ytain	1,3	5
IT2a|f106v|f106v.1-f106v.4	ytar	4,15	16392
IT2a|f107r|f107r.1-f107r.3	aifhy	15	16384
IT2a|f107r|f107r.1-f107r.3	aiiikhedy	10	512
IT2a|f107r|f107r.1-f107r.3	aiiin	7	64
IT2a|f107r|f107r.1-f107r.3	aiin	1,3,4,6,7,8,9,12,13,14	14829
IT2a|f107r|f107r.1-f107r.3	aiinal	3	4
IT2a|f107r|f107r.1-f107r.3	aiir	3	4
IT2a|f107r|f107r.1-f107r.3	aiisod	9	256
IT2a|f107r|f107r.1-f107r.3	ain	2,15	16386
IT2a|f107r|f107r.1-f107r.3	aiphy	6	32
IT2a|f107r|f107r.1-f107r.3	airal	4	8
IT2a|f107r|f107r.1-f107r.3	aithy	13	4096
IT2a|f107r|f107r.1-f107r.3	al	3,6,10,11,12,15	20004
IT2a|f107r|f107r.1-f107r.3	alain	15	16384
IT2a|f107r|f107r.1-f107r.3	alam	4	8
IT2a|f107r|f107r.1-f107r.3	alchky	8	128
IT2a|f107r|f107r.1-f107r.3	alchor	11	1024
IT2a|f107r|f107r.1-f107r.3	aldy	6	32
IT2a|f107r|f107r.1-f107r.3	alkain	11	1024
IT2a|f107r|f107r.1-f107r.3	alkal	14	8192
IT2a|f107r|f107r.1-f107r.3	alom	3	4
IT2a|f107r|f107r.1-f107r.3	aly	12	2048
IT2a|f107r|f107r.1-f107r.3	am	2,5	18
IT2a|f107r|f107r.1-f107r.3	an	3	4
IT2a|f107r|f107r.1-f107r.3	ar	2,9,12,13,15	22786
IT2a|f107r|f107r.1-f107r.3	aram	13	4096
IT2a|f107r|f107r.1-f107r.3	aro	11	1024
IT2a|f107r|f107r.1-f107r.3	arodl	13	4096
IT2a|f107r|f107r.1-f107r.3	chady	2	2
IT2a|f107r|f107r.1-f107r.3	chaiin	11	1024
IT2a|f107r|f107r.1-f107r.3	chain	10,15	16896
IT2a|f107r|f107r.1-f107r.3	chal	3,8,12	2180
IT2a|f107r|f107r.1-f107r.3	char	8	128
IT2a|f107r|f107r.1-f107r.3	chckhy	2,11	1026
IT2a|f107r|f107r.1-f107r.3	chdalal	8	128
IT2a|f107r|f107r.1-f107r.3	chdy	10	512
IT2a|f107r|f107r.1-f107r.3	chdykchedy	3	4
IT2a|f107r|f107r.1-f107r.3	chear	4	8
IT2a|f107r|f107r.1-f107r.3	chedaiin	2	2
IT2a|f107r|f107r.1-f107r.3	chedain	2	2
IT2a|f107r|f107r.1-f107r.3	chedy	2,3,8,11,14	9350
IT2a|f107r|f107r.1-f107r.3	cheear	12	2048
IT2a|f107r|f107r.1-f107r.3	cheedaiin	3	4
IT2a|f107r|f107r.1-f107r.3	cheeo	3	4
IT2a|f107r|f107r.1-f107r.3	cheeody	6	32
IT2a|f107r|f107r.1-f107r.3	cheeol	3	4
IT2a|f107r|f107r.1-f107r.3	chees	14	8192
IT2a|f107r|f107r.1-f107r.3	cheey	8,9,14	8576
IT2a|f107r|f107r.1-f107r.3	chekain	10	512
IT2a|f107r|f107r.1-f107r.3	cheo	10	512
IT2a|f107r|f107r.1-f107r.3	cheockhy	1	1
IT2a|f107r|f107r.1-f107r.3	cheodaiin	6	32
IT2a|f107r|f107r.1-f107r.3	cheody	8	128
IT2a|f107r|f107r.1-f107r.3	cheol	4,12	2056
IT2a|f107r|f107r.1-f107r.3	cheor	14	8192
IT2a|f107r|f107r.1-f107r.3	cheotain	11	1024
IT2a|f107r|f107r.1-f107r.3	cheotchey	2	2
IT2a|f107r|f107r.1-f107r.3	chey	1,3,4,5,10,11,12	3613
IT2a|f107r|f107r.1-f107r.3	chkaiin	9	256
IT2a|f107r|f107r.1-f107r.3	chkain	15	16384
IT2a|f107r|f107r.1-f107r.3	chkal	15	16384
IT2a|f107r|f107r.1-f107r.3	chky	10	512
IT2a|f107r|f107r.1-f107r.3	chl	9	256
IT2a|f107r|f107r.1-f107r.3	cho	12	2048
IT2a|f107r|f107r.1-f107r.3	chodaiin	7	64
IT2a|f107r|f107r.1-f107r.3	chody	8	128
IT2a|f107r|f107r.1-f107r.3	chokchedy	2	2
IT2a|f107r|f107r.1-f107r.3	chol	11,15	17408
IT2a|f107r|f107r.1-f107r.3	cholal	6	32
IT2a|f107r|f107r.1-f107r.3	cholor	9	256
IT2a|f107r|f107r.1-f107r.3	chotaiin	13	4096
IT2a|f107r|f107r.1-f107r.3	chotchedy	2	2
IT2a|f107r|f107r.1-f107r.3	chpaiin	9	256
IT2a|f107r|f107r.1-f107r.3	chtaiin	4	8
IT2a|f107r|f107r.1-f107r.3	chtl	15	16384
IT2a|f107r|f107r.1-f107r.3	chykaiin	13	4096
IT2a|f107r|f107r.1-f107r.3	cthedy	4	8
IT2a|f107r|f107r.1-f107r.3	daiin	2,7,10,11,13	5698
IT2a|f107r|f107r.1-f107r.3	dal	11	1024
IT2a|f107r|f107r.1-f107r.3	dar	8,11	1152
IT2a|f107r|f107r.1-f107r.3	dchey	1	1
IT2a|f107r|f107r.1-f107r.3	deeo	2	2
IT2a|f107r|f107r.1-f107r.3	dy	6	32
IT2a|f107r|f107r.1-f107r.3	ekar	3	4
IT2a|f107r|f107r.1-f107r.3	faiiral	15	16384
IT2a|f107r|f107r.1-f107r.3	farsheey	6	32
IT2a|f107r|f107r.1-f107r.3	fol	6	32
IT2a|f107r|f107r.1-f107r.3	kaiiin	10	512
IT2a|f107r|f107r.1-f107r.3	kaiin	8,10,11,14	9856
IT2a|f107r|f107r.1-f107r.3	kain	3	4
IT2a|f107r|f107r.1-f107r.3	kair	8	128
IT2a|f107r|f107r.1-f107r.3	kairam	13	4096
IT2a|f107r|f107r.1-f107r.3	kairy	10	512
IT2a|f107r|f107r.1-f107r.3	kais	5	16
IT2a|f107r|f107r.1-f107r.3	kal	8,9,10	896
IT2a|f107r|f107r.1-f107r.3	kaldaim	11	1024
IT2a|f107r|f107r.1-f107r.3	kalkal	15	16384
IT2a|f107r|f107r.1-f107r.3	kar	9	256
IT2a|f107r|f107r.1-f107r.3	kcheedy	6	32
IT2a|f107r|f107r.1-f107r.3	kchekain	12	2048
IT2a|f107r|f107r.1-f107r.3	kcheo	11	1024
IT2a|f107r|f107r.1-f107r.3	kl	10	512
IT2a|f107r|f107r.1-f107r.3	ky	10	512
IT2a|f107r|f107r.1-f107r.3	l	3	4
IT2a|f107r|f107r.1-f107r.3	lchedy	3,11	1028
IT2a|f107r|f107r.1-f107r.3	lcheel	10	512
IT2a|f107r|f107r.1-f107r.3	lfchal	15	16384
IT2a|f107r|f107r.1-f107r.3	lkaiiin	8	128
IT2a|f107r|f107r.1-f107r.3	lkaiin	3,7,9,11,15	17732
IT2a|f107r|f107r.1-f107r.3	lkain	8,12	2176
IT2a|f107r|f107r.1-f107r.3	lkar	10,11	1536
IT2a|f107r|f107r.1-f107r.3	lkeeo	9	256
IT2a|f107r|f107r.1-f107r.3	lkeeol	11	1024
IT2a|f107r|f107r.1-f107r.3	lkeey	11,15	17408
IT2a|f107r|f107r.1-f107r.3	lkl	15	16384
IT2a|f107r|f107r.1-f107r.3	lky	15	16384
IT2a|f107r|f107r.1-f107r.3	lldy	7	64
IT2a|f107r|f107r.1-f107r.3	loeey	14	8192
IT2a|f107r|f107r.1-f107r.3	lol	14	8192
IT2a|f107r|f107r.1-f107r.3	lolkaiin	12	2048
IT2a|f107r|f107r.1-f107r.3	lor	1,3	5
IT2a|f107r|f107r.1-f107r.3	losaiin	5	16
IT2a|f107r|f107r.1-f107r.3	lshedy	4,7	72
IT2a|f107r|f107r.1-f107r.3	ltedy	2	2
IT2a|f107r|f107r.1-f107r.3	lteey	2	2
IT2a|f107r|f107r.1-f107r.3	o	15	16384
IT2a|f107r|f107r.1-f107r.3	oaiin	6	32
IT2a|f107r|f107r.1-f107r.3	ockhey	12	2048
IT2a|f107r|f107r.1-f107r.3	oeedy	12	2048
IT2a|f107r|f107r.1-f107r.3	ofchedy	9	256
IT2a|f107r|f107r.1-f107r.3	ofchey	12	2048
IT2a|f107r|f107r.1-f107r.3	oiin	4,12	2056
IT2a|f107r|f107r.1-f107r.3	oiinal	14	8192
IT2a|f107r|f107r.1-f107r.3	okaiiin	7	64
IT2a|f107r|f107r.1-f107r.3	okaiin	2,3,7,10,11,12	3654
IT2a|f107r|f107r.1-f107r.3	okain	7,14	8256
IT2a|f107r|f107r.1-f107r.3	okair	7,15	16448
IT2a|f107r|f107r.1-f107r.3	okal	8,10,12	2688
IT2a|f107r|f107r.1-f107r.3	okaral	10	512
IT2a|f107r|f107r.1-f107r.3	okchedy	2	2
IT2a|f107r|f107r.1-f107r.3	okcheey	2	2
IT2a|f107r|f107r.1-f107r.3	okchey	2	2
IT2a|f107r|f107r.1-f107r.3	okeear	13	4096
IT2a|f107r|f107r.1-f107r.3	okeedy	2,3	6
IT2a|f107r|f107r.1-f107r.3	okeeey	4,6	40
IT2a|f107r|f107r.1-f107r.3	okeeo	7	64
IT2a|f107r|f107r.1-f107r.3	okeesodar	1	1
IT2a|f107r|f107r.1-f107r.3	okeey	1,3,13	4101
IT2a|f107r|f107r.1-f107r.3	okeol	3	4
IT2a|f107r|f107r.1-f107r.3	okilcheol	8	128
IT2a|f107r|f107r.1-f107r.3	okirolcy	3	4
IT2a|f107r|f107r.1-f107r.3	okoiin	3	4
IT2a|f107r|f107r.1-f107r.3	okraiin	10	512
IT2a|f107r|f107r.1-f107r.3	ol	6,11,12,14,15	27680
IT2a|f107r|f107r.1-f107r.3	olal	7	64
IT2a|f107r|f107r.1-f107r.3	olcheey	1,15	16385
IT2a|f107r|f107r.1-f107r.3	olcheol	8	128
IT2a|f107r|f107r.1-f107r.3	olcheor	8	128
IT2a|f107r|f107r.1-f107r.3	olfy	8	128
IT2a|f107r|f107r.1-f107r.3	olkar	12	2048
IT2a|f107r|f107r.1-f107r.3	olkchedy	2	2
IT2a|f107r|f107r.1-f107r.3	olkeedy	5	16
IT2a|f107r|f107r.1-f107r.3	olkeeo	9	256
IT2a|f107r|f107r.1-f107r.3	olkeey	1	1
IT2a|f107r|f107r.1-f107r.3	om	8,15	16512
IT2a|f107r|f107r.1-f107r.3	opaichy	10	512
IT2a|f107r|f107r.1-f107r.3	opaim	11	1024
IT2a|f107r|f107r.1-f107r.3	opal	10,14	8704
IT2a|f107r|f107r.1-f107r.3	opalkaiin	6	32
IT2a|f107r|f107r.1-f107r.3	opchal	4	8
IT2a|f107r|f107r.1-f107r.3	opchedy	12	2048
IT2a|f107r|f107r.1-f107r.3	opcheol	5	16
IT2a|f107r|f107r.1-f107r.3	or	3,4	12
IT2a|f107r|f107r.1-f107r.3	orar	12	2048
IT2a|f107r|f107r.1-f107r.3	orol	9	256
IT2a|f107r|f107r.1-f107r.3	otaiin	1,2,5,11,14,15	25619
IT2a|f107r|f107r.1-f107r.3	otaily	15	16384
IT2a|f107r|f107r.1-f107r.3	otain	4,15	16392
IT2a|f107r|f107r.1-f107r.3	otair	8,12	2176
