shol	paragraph	grammar	chol	timing	target	target_form	operation	operation_form	patient	patient_form	object	effect	action_status	action_debts	current_moisture	current_moisture_origin	first_target	eligible	reasons	row_status
A	f6v|f6v.6-f6v.21	J	H	I	f6v.18:1	ytchocthol	f6v.10:2	ychear	f6v.10:3	kchdy	f6v.10:3		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT	dry	f6v.10:1	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	J	H	I	f6v.18:1	ytchocthol	f6v.12:3	qokam	f6v.12:4	cthy	f6v.12:4	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	J	H	I	f6v.18:1	ytchocthol	f6v.14:1	qokor	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	J	H	I	f6v.18:1	ytchocthol	f6v.14:2	chol	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	J	H	I	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	dry	f6v.7:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	J	H	I	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	f6v.16:2	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	J	H	I	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	f6v.17:4		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.7:1	ychos	f6v.7:4	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED		dry	f6v.14:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.7:2	ychol	f6v.7:4	cthol	f6v.7:4	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.14:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.8:3	okchey	f6v.8:2	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.8:4	qokom	f6v.8:2	chor	f6v.8:2	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.9:1	oeeo	f6v.9:3	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.10:1	qokchod	f6v.10:3	kchdy	f6v.10:3	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.10:1	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.10:2	ychear	f6v.10:3	kchdy	f6v.10:3		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT	dry	f6v.10:1	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.12:3	qokam	f6v.12:4	cthy	f6v.12:4	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.14:1	qokor	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.14:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.14:2	chol	f6v.14:3	cthol	f6v.7:4	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.14:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	dry	f6v.14:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	f6v.16:2	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	O	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	f6v.17:4		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.7:1	ychos	f6v.7:4	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED		dry	f6v.14:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.7:2	ychol	f6v.7:4	cthol	f6v.7:4	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.14:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.8:3	okchey	f6v.8:2	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.8:4	qokom	f6v.8:2	chor	f6v.8:2	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.9:1	oeeo	f6v.9:3	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.10:1	qokchod	f6v.10:3	kchdy	f6v.10:3	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.10:1	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.10:2	ychear	f6v.10:3	kchdy	f6v.10:3		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT	dry	f6v.10:1	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.12:3	qokam	f6v.12:4	cthy	f6v.12:4	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.14:1	qokor	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.14:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.14:2	chol	f6v.14:3	cthol	f6v.7:4	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.14:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	dry	f6v.14:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	f6v.16:2	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	D	I	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	f6v.17:4		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.7:1	ychos	f6v.7:4	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED		dry	f6v.7:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.7:2	ychol	f6v.7:4	cthol	f6v.7:4	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.8:3	okchey	f6v.8:2	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.8:4	qokom	f6v.8:2	chor	f6v.8:2	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.9:1	oeeo	f6v.9:3	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.10:1	qokchod	f6v.10:3	kchdy	f6v.10:3	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.10:1	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.10:2	ychear	f6v.10:3	kchdy	f6v.10:3		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT	dry	f6v.10:1	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.12:3	qokam	f6v.12:4	cthy	f6v.12:4	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.14:1	qokor	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.14:2	chol	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	dry	f6v.7:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	f6v.16:2	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	O	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	f6v.17:4		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.7:1	ychos	f6v.7:4	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED		dry	f6v.7:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.7:2	ychol	f6v.7:4	cthol	f6v.7:4	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.8:3	okchey	f6v.8:2	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.8:4	qokom	f6v.8:2	chor	f6v.8:2	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.9:1	oeeo	f6v.9:3	chor	f6v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.10:1	qokchod	f6v.10:3	kchdy	f6v.10:3	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.10:1	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.10:2	ychear	f6v.10:3	kchdy	f6v.10:3		NO_STATE_TRANSITION_MODELLED	MISSING_COINGREDIENT	dry	f6v.10:1	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.12:3	qokam	f6v.12:4	cthy	f6v.12:4	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.14:1	qokor	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.14:2	chol	f6v.14:3	cthol	f6v.7:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED		dry	f6v.7:2	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.15:1	chockhy	f6v.14:3	cthol	f6v.7:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	dry	f6v.7:2	True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.16:1	ochy	f6v.16:2	cthar	f6v.16:2	"{""axis"":""thermal"",""value"":""cold""}"	ASSUMED_EFFECT_APPLIED				True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f6v|f6v.6-f6v.21	M	H	I	f6v.18:1	ytchocthol	f6v.17:3	ckhal	f6v.17:4	cthodam	f6v.17:4		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	B	D	O	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	B	D	I	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	B	H	O	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	B	H	I	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	J	D	O	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	J	D	I	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	J	H	O	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	J	H	I	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	M	D	O	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	M	D	I	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	M	H	O	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f22v|f22v.6-f22v.16	M	H	I	f22v.9:2	shody	f22v.8:1	qotchy	f22v.8:2	cthy	f22v.8:2		NO_STATE_TRANSITION_MODELLED				True	False	NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.4:4	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	dry	f93r.2:3	True	False	NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f93r.6:6	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.12:1	qokor	f93r.11:5	sheo	f93r.2:6	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.13:2	qotchy	f93r.13:1	shodaiin	f93r.13:1		NO_STATE_TRANSITION_MODELLED				False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.18:3	shody	f93r.16:2	qokor	f93r.14:4	chr	f93r.14:4	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.23:3	shody	f93r.2:3	chol	f93r.2:6	sheo	f93r.2:6	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	dry	f93r.2:3	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.23:3	shody	f93r.6:6	chol	f93r.6:2	otor	f93r.6:2	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED		dry	f93r.6:6	False	False	REPEAT_NOT_NEW_NAME;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.23:3	shody	f93r.7:2	shol	f93r.7:1	shor	f93r.7:1	"{""axis"":""moisture"",""value"":""wet""}"	ASSUMED_EFFECT_APPLIED		wet	f93r.7:2	False	False	REPEAT_NOT_NEW_NAME	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.23:3	shody	f93r.10:1	ychos	f93r.8:3	chodaiin	f93r.8:3		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
A	f93r|f93r.1-f93r.32	B	D	O	f93r.23:3	shody	f93r.10:2	chey	f93r.10:4	cheol	f93r.10:4		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f93r.10:3			False	False	REPEAT_NOT_NEW_NAME;NO_APPLIED_EFFECT;NOT_WETTING_EFFECT;CURRENT_NOT_WET	recorded
