page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	field_ordinal	within_field_position	closure	scope
f69v	f69v.2	2	f69v.2	710	ody	ASTRO:f69v:ody	repeat only when directed	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	34	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	711	airchy	ASTRO:f69v:airchy	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	35	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	712	choky	ASTRO:f69v:choky	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	36	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	713	ychey	ASTRO:f69v:ychey	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 2; singleton forced concrete	@Cc	37	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.2	2	f69v.2	714	chey	ASTRO:f69v:chey	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 2	@Cc	38	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	715	doair	ASTRO:f69v:doair	repeat only when directed	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	716	otaldal	ASTRO:f69v:otaldal	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	717	dair	ASTRO:f69v:dair	choose bathing or abstention	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	718	chdy	ASTRO:f69v:chdy	repeat only when directed	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	719	otoar	ASTRO:f69v:otoar	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	720	ar	ASTRO:f69v:ar	protect the governed member	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	721	chy	ASTRO:f69v:chy	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	722	qoteor	ASTRO:f69v:qoteor	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	723	cho	ASTRO:f69v:cho	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	724	qotair	ASTRO:f69v:qotair	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	10	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	725	chda	ASTRO:f69v:chda	finish before the mansion changes	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	11	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	726	oteeal	ASTRO:f69v:oteeal	prepare water at gentle warmth	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	12	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	727	cheor	ASTRO:f69v:cheor	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	13	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	728	ar	ASTRO:f69v:ar	protect the governed member	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	14	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	729	air	ASTRO:f69v:air	choose bathing or abstention	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	15	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	730	oteody	ASTRO:f69v:oteody	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	16	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	731	ytyd	ASTRO:f69v:ytyd	observe whether the influence is favorable	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	17	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	732	a	ASTRO:f69v:a	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	18	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	733	dchy	ASTRO:f69v:dchy	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	19	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	734	otoly	ASTRO:f69v:otoly	prepare water at gentle warmth	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	20	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	735	okeodal	ASTRO:f69v:okeodal	begin with the Moon's mansion	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	21	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	736	oteoarar	ASTRO:f69v:oteoarar	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	22	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	737	cheteeser	ASTRO:f69v:cheteeser	protect the governed member	MANSION_OPERATING_RULE|CONTEXT_DEFAULT	0.18	outer circular instruction band 3; singleton forced concrete	@Cc	23	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	738	dair	ASTRO:f69v:dair	choose bathing or abstention	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	24	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	739	chey	ASTRO:f69v:chey	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	25	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	740	okody	ASTRO:f69v:okody	prepare water at gentle warmth	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	26	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	741	dal	ASTRO:f69v:dal	observe whether the influence is favorable	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	27	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	742	oteey	ASTRO:f69v:oteey	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	28	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.3	3	f69v.3	743	oteey	ASTRO:f69v:oteey	use the stated measure	MANSION_OPERATING_RULE	0.18	outer circular instruction band 3	@Cc	29	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.4	4	f69v.4	744	okeey	ASTRO:f69v:okeey	favorable for a warm bath	MANSION_ELECTION_RULE	0.24	ordered radial locus 1	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.4	4	f69v.4	745	sar	ASTRO:f69v:sar	especially after sunset	MANSION_ELECTION_RULE	0.24	ordered radial locus 1	@Ri	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.5	5	f69v.5	746	okeo	ASTRO:f69v:okeo	use a cool washing	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 2; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.5	5	f69v.5	747	dy	ASTRO:f69v:dy	then stop	MANSION_ELECTION_RULE	0.24	ordered radial locus 2	@Ri	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.6	6	f69v.6	748	ochoyk	ASTRO:f69v:ochoyk	avoid bloodletting	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 3; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.7	7	f69v.7	749	ykeey	ASTRO:f69v:ykeey	favorable for anointing	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 4; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.8	8	f69v.8	750	ytory	ASTRO:f69v:ytory	apply to the upper body	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 5; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.9	9	f69v.9	751	oeesy	ASTRO:f69v:oeesy	rest and give no purge	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 6; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.10	10	f69v.10	752	ytody	ASTRO:f69v:ytody	complete a single rinse	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 7; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.11	11	f69v.11	753	okody	ASTRO:f69v:okody	draw off excess fluid	MANSION_ELECTION_RULE	0.24	ordered radial locus 8	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.12	12	f69v.12	754	otody	ASTRO:f69v:otody	avoid a hot bath	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 9; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.13	13	f69v.13	755	okeal	ASTRO:f69v:okeal	apply below the waist	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 10; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.14	14	f69v.14	756	okeod	ASTRO:f69v:okeod	favorable for bathing	MANSION_ELECTION_RULE	0.24	ordered radial locus 11	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.15	15	f69v.15	757	oteeys	ASTRO:f69v:oteeys	repeat the wash once	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 12; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.16	16	f69v.16	758	oteol	ASTRO:f69v:oteol	use the same preparation	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 13; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.17	17	f69v.17	759	ykeydy	ASTRO:f69v:ykeydy	bathe until gently warm	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 14; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.18	18	f69v.18	760	okeod	ASTRO:f69v:okeod	favorable for bathing	MANSION_ELECTION_RULE	0.24	ordered radial locus 15	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.19	19	f69v.19	761	saral	ASTRO:f69v:saral	anoint the affected place	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 16; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.20	20	f69v.20	762	saiir	ASTRO:f69v:saiir	keep the patient at rest	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 17; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.21	21	f69v.21	763	okolar	ASTRO:f69v:okolar	use a smaller measure	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 18; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.22	22	f69v.22	764	ykeody	ASTRO:f69v:ykeody	rinse and finish	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 19; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.23	23	f69v.23	765	sarydy	ASTRO:f69v:sarydy	avoid a second application	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 20; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.24	24	f69v.24	766	otchy	ASTRO:f69v:otchy	use the dried herb	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 21; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.25	25	f69v.25	767	okeey	ASTRO:f69v:okeey	favorable for a warm bath	MANSION_ELECTION_RULE	0.24	ordered radial locus 22	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.25	25	f69v.25	768	dy	ASTRO:f69v:dy	then stop	MANSION_ELECTION_RULE	0.24	ordered radial locus 22	@Ri	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.26	26	f69v.26	769	okey	ASTRO:f69v:okey	make the ordinary bath	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 23; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.26	26	f69v.26	770	d	ASTRO:f69v:d	under the stated limit	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 23; singleton forced concrete	@Ri	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.27	27	f69v.27	771	okeod	ASTRO:f69v:okeod	favorable for bathing	MANSION_ELECTION_RULE	0.24	ordered radial locus 24	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.28	28	f69v.28	772	okodchy	ASTRO:f69v:okodchy	strain the herbal liquor	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 25; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.29	29	f69v.29	773	okeody	ASTRO:f69v:okeody	pour and finish	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 26; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.30	30	f69v.30	774	okcheys	ASTRO:f69v:okcheys	apply a warm cloth	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 27; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.31	31	f69v.31	775	oar	ASTRO:f69v:oar	observe the mansion	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 28; singleton forced concrete	@Ri	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f69v	f69v.31	31	f69v.31	776	alys	ASTRO:f69v:alys	withhold treatment if weak	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	ordered radial locus 28; singleton forced concrete	@Ri	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
