locus	page	physical_folio	group_index	token	family_surface	record_state	source_family_roles	residual_host_roles	union_roles	source_family_features	residual_host_features	claim_state
f28r.8	f28r	f28	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.8	f28r	f28	6	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.8	f28r	f28	7	dsho	BLA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.4	f28v	f28	1	tshoiin	QLAG	ENTRY_STATE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.4	f28v	f28	4	o	A	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:^A$|FAMILY_EXACT:A		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.4	f28v	f28	9	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.5	f28v	f28	3	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.5	f28v	f28	7	qotshey	DAQLJA	Q_OUTER_STATE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.6	f28v	f28	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.8	f28v	f28	4	cthor	UAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28v.8	f28v	f28	8	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.1	f29r	f29	3	aiin	AG	OTHER		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.2	f29r	f29	1	dshe	BLJ	ENTRY_STATE		REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT		H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.2	f29r	f29	3	choty	KAQA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.2	f29r	f29	4	oky	AQA	OTHER		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.3	f29r	f29	5	cthor	UAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.3	f29r	f29	6	dchor	BKAC	ENTRY_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.4	f29r	f29	1	chocthy	KAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:oct|H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.4	f29r	f29	2	qoos	DAAC	Q_OUTER_STATE	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.4	f29r	f29	3	chos	KAC	CARRIER_STATE		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.6	f29r	f29	1	chokshy	KAQLA	CARRIER_STATE	PLANT|REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP	F2:QL|F3:KAQ	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.6	f29r	f29	2	shocthy	LAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:oct|H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.6	f29r	f29	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.7	f29r	f29	6	choty	KAQA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.7	f29r	f29	7	kaiin	QAG	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.9	f29r	f29	1	qokshe	DAQLJ	Q_OUTER_STATE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	F2:QL	H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29r.9	f29r	f29	4	kor	QAC	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.12	f29v	f29	1	qekeochor	DJQJAKAC	Q_OUTER_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.3	f29v	f29	3	kor	QAC	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.3	f29v	f29	5	odaiin	ABAG	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.3	f29v	f29	7	taiin	QAG	ENTRY_STATE	PLANT	STAR_OR_SKY	PLANT|STAR_OR_SKY	F3:^QA	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.5	f29v	f29	1	tochon	QAKAE	ENTRY_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.5	f29v	f29	5	chshy	KLA	CARRIER_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.6	f29v	f29	1	dchor	BKAC	ENTRY_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.6	f29v	f29	3	chaiin	KAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.6	f29v	f29	4	shaiin	LAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.6	f29v	f29	8	shody	LABA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.7	f29v	f29	2	kchor	QKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f29v.7	f29v	f29	3	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.1	f2r	f2	1	kydainy	QABAFA	OTHER	PLANT	REL_ENCLOSURE	PLANT|REL_ENCLOSURE	F3:^QA	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.1	f2r	f2	3	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.1	f2r	f2	6	ckholsy	UABCA	OL_STATE	PLANT		PLANT	F2:BC|F3:ABC|F3:BCA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.10	f2r	f2	1	qoky	DAQA	Q_OUTER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.10	f2r	f2	3	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.10	f2r	f2	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.10	f2r	f2	8	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.11	f2r	f2	4	dalor	BABAC	AL_STATE		PLANT	PLANT		H3:alo	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.11	f2r	f2	7	olsaiin	ABCAG	OL_STATE	PLANT		PLANT	F2:BC|F3:ABC|F3:BCA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.11	f2r	f2	9	ckhor	UAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.12	f2r	f2	4	cthor	UAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.12	f2r	f2	5	yor	AAC	OTHER	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.12	f2r	f2	8	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.12	f2r	f2	10	chyky	KAQA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.13	f2r	f2	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.13	f2r	f2	5	chcthy	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.2	f2r	f2	1	dorchory	BACKACA	ENTRY_STATE	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	FIGURE|REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	F2:CK|F3:ACK	H2:rc|H3:hor|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.2	f2r	f2	5	cthy	UA	OTHER	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.3	f2r	f2	3	y	A	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:^A$|FAMILY_EXACT:A		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.3	f2r	f2	7	chaiin	KAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.5	f2r	f2	1	otochor	AQAKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.5	f2r	f2	3	shodaiin	LABAG	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ENCLOSURE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.6	f2r	f2	1	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.7	f2r	f2	2	ckhy	UA	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.8	f2r	f2	1	kydain	QABAF	OTHER	PLANT	REL_ENCLOSURE	PLANT|REL_ENCLOSURE	F3:^QA	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.8	f2r	f2	2	shaiin	LAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.8	f2r	f2	3	qoy	DAA	Q_OUTER_STATE	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.8	f2r	f2	5	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.8	f2r	f2	7	yksh	AQL	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_PROXIMITY	REL_ARRAY_OR_GROUP|REL_PROXIMITY	F2:QL	H2:h$|H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2r.8	f2r	f2	8	olsheey	ABLKA	OL_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.1	f2v	f2	1	kooiin	QAAG	OTHER	PLANT|STAR_OR_SKY		PLANT|STAR_OR_SKY	F2:AA|F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.3	f2v	f2	3	lshy	BLA	OTHER		REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H2:^l|H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.3	f2v	f2	6	chodain	KABAF	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.3	f2v	f2	7	chcthy	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.3	f2v	f2	8	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.4	f2v	f2	4	chodaiin	KABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.6	f2v	f2	8	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.7	f2v	f2	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.7	f2v	f2	2	chotchey	KAQKJA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.7	f2v	f2	4	chokeos	KAQJAC	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.7	f2v	f2	7	cheaiin	KJAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f2v.8	f2v	f2	1	chokoishe	KAQAELJ	CARRIER_STATE	PLANT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	PLANT|REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	F3:KAQ	H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.10	f30r	f30	1	chokchaiin	KAQKAG	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.10	f30r	f30	2	dchor	BKAC	ENTRY_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.10	f30r	f30	5	chctho	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.10	f30r	f30	6	rchody	CKABA	DY_RESOLUTION	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP	F2:CK	H2:rc|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.12	f30r	f30	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.12	f30r	f30	8	ychdain	AKBAF	OTHER	REL_PROXIMITY	REL_ENCLOSURE	REL_ENCLOSURE|REL_PROXIMITY	F2:KB|F3:KBA	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.13	f30r	f30	1	chodaiin	KABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.2	f30r	f30	4	ksho	QLA	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.4	f30r	f30	1	qokechy	DAQJKA	Q_OUTER_STATE		REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT		H2:ec	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.5	f30r	f30	1	choko	KAQA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.5	f30r	f30	4	dkeeor	BQKAC	ENTRY_STATE	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS		FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F3:BQK		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.5	f30r	f30	5	cheoldain	KJABBAF	OL_STATE		PLANT|REL_ENCLOSURE	PLANT|REL_ENCLOSURE		H3:dai|H3:lda	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.6	f30r	f30	1	dchorol	BKACAB	OL_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT|REL_PROXIMITY		H2:ro|H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.6	f30r	f30	5	ro	CA	OTHER		REL_PROXIMITY	REL_PROXIMITY		H2:ro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.6	f30r	f30	8	chseeor	KCKAC	CARRIER_STATE	FIGURE|REL_ARRAY_OR_GROUP		FIGURE|REL_ARRAY_OR_GROUP	F2:CK		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.7	f30r	f30	3	cthorchy	UACKA	OTHER	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	FIGURE|REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	F2:CK|F3:ACK	H2:rc|H3:hor|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.8	f30r	f30	3	chesey	KJCJA	CARRIER_STATE	REL_ENCLOSURE		REL_ENCLOSURE	F2:CJ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30r.9	f30r	f30	1	dchey	BKJA	ENTRY_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:BKJ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.10	f30v	f30	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.11	f30v	f30	2	chokcheey	KAQKKA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.11	f30v	f30	3	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.2	f30v	f30	1	qotchor	DAQKAC	Q_OUTER_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.2	f30v	f30	4	kchor	QKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.2	f30v	f30	9	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.4	f30v	f30	2	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.4	f30v	f30	4	checkhy	KJUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.4	f30v	f30	6	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.6	f30v	f30	2	chokol	KAQAB	OL_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.6	f30v	f30	3	chokeody	KAQJABA	DY_RESOLUTION	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.8	f30v	f30	1	oyshy	AALA	OTHER	STAR_OR_SKY	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|STAR_OR_SKY	F2:AA	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f30v.8	f30v	f30	3	cphoaiin	TAAG	OTHER	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY		REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F2:AA|F2:TA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
