candidate	candidate_type	external_axis	loci	feature_loci	feature_positive	feature_negative	axis_positive_without_feature	physical_folios	pooled_risk_difference	informative_strata	eligible_feature_loci	conditional_effect	conditional_z	local_two_sided_p	unhedged_loci	unhedged_conditional_effect	unhedged_local_p	lofo_min_effect	lofo_max_effect	lofo_sign_stable	global_exact_host_wrapper_types	label	bonferroni_all_p
SUFFIX_3:oly	SUFFIX_3	REL_EXPLICIT_ATTACHMENT	560	15	1	14	101	9	-0.118654434251	4	5	0.0155882352941	0.0945309391982	0.924687406554	316	-0.285714285714	0.527089256866	-0.180514705882	0.113235294118	0	0	UNSTABLE	1
SUFFIX_2:in	SUFFIX_2	REL_ENCLOSURE	560	14	1	13	61	4	-0.040293040293	3	11	-0.00688360450563	-0.0935976166536	0.925428802939	316	-0.3	0.512690760262	-0.287859824781	0.0264705882353	0	0	UNSTABLE	1
LENGTH_BUCKET:0	LENGTH_BUCKET	REL_PROXIMITY	560	70	38	32	237	15	0.0591836734694	5	17	-0.00879224030038	-0.0892058564666	0.928918311149	316	0.0105192076831	0.920185397661	-0.144113475177	0.158333333333	0	0	UNSTABLE	1
SUFFIX_1:r	SUFFIX_1	REL_PROXIMITY	560	64	33	31	242	18	0.0277217741935	6	16	-0.00852541371158	-0.0853354653148	0.931994697109	316	0.00583274976657	0.951858708588	-0.0609456264775	0.145449172577	0	0	UNSTABLE	1
NGRAM_2:sh	NGRAM_2	REL_ENCLOSURE	560	20	2	18	60	11	-0.0111111111111	3	6	0.0149095099033	0.0814275141013	0.93510196867	316	0.2	0.531786062941	-0.0773466833542	0.265113137454	0	0	UNSTABLE	1
PREFIX_2:od	PREFIX_2	REL_PROXIMITY	560	6	3	3	272	5	0.00902527075812	2	3	-0.0200945626478	-0.076407472177	0.939094925049	316	0.216176470588	0.465726478894	-0.166666666667	0.0531914893617	0	0	UNSTABLE	1
SUFFIX_2:ls	SUFFIX_2	REL_EXPLICIT_ATTACHMENT	560	8	1	7	101	7	-0.0579710144928	3	3	-0.0166666666667	-0.0755928946018	0.939742989577	316	0	1	-0.15	0.075	0	0	UNSTABLE	1
SUFFIX_3:ols	SUFFIX_3	REL_EXPLICIT_ATTACHMENT	560	5	1	4	101	5	0.018018018018	3	3	-0.0166666666667	-0.0755928946018	0.939742989577	316	0	1	-0.15	0.075	0	0	UNSTABLE	1
PREFIX_1:o	PREFIX_1	REL_PROXIMITY	560	344	169	175	106	21	0.000538329026701	10	64	-0.00270759456265	-0.0732844430918	0.941579771024	316	-0.0110735961051	0.772176194476	-0.0491319444444	0.0430313776058	0	0	UNSTABLE	1
NGRAM_2:la	NGRAM_2	REL_ENCLOSURE	560	16	2	14	60	9	0.0147058823529	1	4	0.0147058823529	0.0715161959613	0.942986935049	316	0	1	0	0.0147058823529	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ot	NGRAM_2	REL_PROXIMITY	560	83	35	48	240	17	-0.0814579071001	5	14	0.00754812563323	0.0687381738956	0.945198031676	316	-0.0425662572721	0.703527485408	-0.252380952381	0.207234042553	0	0	UNSTABLE	1
PREFIX_2:ot	PREFIX_2	REL_PROXIMITY	560	82	35	47	240	17	-0.0752627819165	5	14	0.00754812563323	0.0687381738956	0.945198031676	316	-0.0425662572721	0.703527485408	-0.252380952381	0.207234042553	0	0	UNSTABLE	1
LENGTH_BUCKET:2	LENGTH_BUCKET	REL_ARRAY_OR_GROUP	560	229	18	211	37	19	-0.0331798572541	4	11	0.00717703349282	0.0679557087499	0.945820892034	316	0.0357142857143	0.823063273758	-0.0601503759398	0.0714285714286	0	0	UNSTABLE	1
NGRAM_3:ora	NGRAM_3	REL_ENCLOSURE	560	7	1	6	61	4	0.0325497287523	3	4	-0.0124883286648	-0.0617429520157	0.950767534437	316	0	1	-0.289682539683	0.157952069717	0	0	UNSTABLE	1
EXACT:ok	EXACT	STAR_OR_SKY	560	19	7	12	293	11	-0.173168596167	2	2	0.0166666666667	0.060971076085	0.951382244126	316	-0.2	0.617075077452	-0.166666666667	0.2	0	7	UNSTABLE	1
SUFFIX_1:k	SUFFIX_1	STAR_OR_SKY	560	30	12	18	288	12	-0.143396226415	2	2	0.0166666666667	0.060971076085	0.951382244126	316	-0.2	0.617075077452	-0.166666666667	0.2	0	0	UNSTABLE	1
SUFFIX_2:ok	SUFFIX_2	STAR_OR_SKY	560	20	8	12	292	11	-0.140740740741	2	2	0.0166666666667	0.060971076085	0.951382244126	316	-0.2	0.617075077452	-0.166666666667	0.2	0	0	UNSTABLE	1
NGRAM_3:oko	NGRAM_3	WATER_OR_APPARATUS	560	23	1	22	46	9	-0.0421828192049	3	3	0.0138888888889	0.0607456739231	0.951561756289	316	-0.154761904762	0.544866511254	-0.166666666667	0.104166666667	0	0	UNSTABLE	1
PREFIX_3:oko	PREFIX_3	WATER_OR_APPARATUS	560	22	1	21	46	9	-0.0400473132815	3	3	0.0138888888889	0.0607456739231	0.951561756289	316	-0.154761904762	0.544866511254	-0.166666666667	0.104166666667	0	0	UNSTABLE	1
PREFIX_3:olo	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	5	2	3	100	5	0.21981981982	3	3	-0.0132978723404	-0.0564328654164	0.954996975847	316	-0.0928571428571	0.732003845813	-0.144946808511	0.167553191489	0	0	UNSTABLE	1
SUFFIX_2:ol	SUFFIX_2	WATER_OR_APPARATUS	560	51	8	43	39	16	0.0802419199507	3	4	0.0104166666667	0.0546358364708	0.95642858801	316	-0.142857142857	0.68309139831	-0.152777777778	0.5	0	0	UNSTABLE	1
NGRAM_3:sho	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	7	3	4	99	6	0.249547920434	2	3	-0.00992907801418	-0.0532985668714	0.957494022052	316	0.1	0.632958470934	-0.2	0.0851063829787	0	0	UNSTABLE	1
PREFIX_1:o	PREFIX_1	REL_ENCLOSURE	560	344	38	306	24	21	-0.000645994832041	6	99	-0.001273878704	-0.0506282366571	0.959621762074	316	-0.03	0.530543334774	-0.035818647887	0.0356923161421	0	0	UNSTABLE	1
SUFFIX_2:in	SUFFIX_2	REL_EXPLICIT_ATTACHMENT	560	14	1	13	101	4	-0.113553113553	2	2	0.00921985815603	0.0492671714903	0.96070638109	316	0.1	0.738882680364	-0.0666666666667	0.0851063829787	0	0	UNSTABLE	1
PREFIX_2:ai	PREFIX_2	REL_ENCLOSURE	560	18	1	17	61	5	-0.0569905699057	2	9	-0.00435729847495	-0.0455742881873	0.963649562926	316	0	1	-0.235294117647	0.111111111111	0	0	UNSTABLE	1
LENGTH_BUCKET:2	LENGTH_BUCKET	REL_EXPLICIT_ATTACHMENT	560	229	39	190	63	19	-0.0200266494281	18	74	0.00143817158836	0.0431659932506	0.965569213263	316	-0.00725108225108	0.908055696932	-0.0100605983468	0.0145237517046	0	0	UNSTABLE	1
NGRAM_3:ary	NGRAM_3	STAR_OR_SKY	560	20	9	11	291	8	-0.0888888888889	3	3	-0.00925925925926	-0.0426014322842	0.966019253731	316	-0.0203703703704	0.927111632369	-0.138888888889	0.0694444444444	0	0	UNSTABLE	1
SUFFIX_3:ary	SUFFIX_3	STAR_OR_SKY	560	20	9	11	291	8	-0.0888888888889	3	3	-0.00925925925926	-0.0426014322842	0.966019253731	316	-0.0203703703704	0.927111632369	-0.138888888889	0.0694444444444	0	0	UNSTABLE	1
PREFIX_1:o	PREFIX_1	REL_ARRAY_OR_GROUP	560	344	28	316	27	21	-0.0436046511628	4	26	0.00177125506073	0.0411303104526	0.967192010795	316	0.0857142857143	0.46243272645	-0.0394736842105	0.0568181818182	0	0	UNSTABLE	1
NGRAM_2:ot	NGRAM_2	STAR_OR_SKY	560	83	52	31	248	17	0.106589881539	2	3	-0.00740740740741	-0.0385185607886	0.969274233095	316	0.00925925925926	0.963091478457	-0.00740740740741	0	1	0	NO_SIGNAL	1
PREFIX_2:ot	PREFIX_2	STAR_OR_SKY	560	82	51	31	249	17	0.10103071742	2	3	-0.00740740740741	-0.0385185607886	0.969274233095	316	0.00925925925926	0.963091478457	-0.00740740740741	0	1	0	NO_SIGNAL	1
NGRAM_2:es	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	11	1	10	101	6	-0.0930617651929	2	2	-0.00744680851064	-0.0363514987429	0.971002086991	316	0.1	0.738882680364	-0.1	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:aii	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	15	1	14	101	6	-0.118654434251	2	2	-0.00744680851064	-0.0363514987429	0.971002086991	316	0	1	-0.1	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:ees	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	9	1	8	101	6	-0.0721919741883	2	2	-0.00744680851064	-0.0363514987429	0.971002086991	316	0.1	0.738882680364	-0.1	0.0851063829787	0	0	UNSTABLE	1
SUFFIX_1:y	SUFFIX_1	STAR_OR_SKY	560	190	109	81	191	18	0.0574679943101	3	9	-0.00308641975309	-0.0342795585096	0.972654225235	316	-0.0104938271605	0.908441885031	-0.12962962963	0.0833333333333	0	0	UNSTABLE	1
NGRAM_2:ol	NGRAM_2	REL_ENCLOSURE	560	111	12	99	50	17	-0.00325046650214	6	28	-0.00244913568264	-0.0327318589468	0.973888417731	316	0.120833333333	0.293485472336	-0.109536258948	0.0552142768268	0	0	UNSTABLE	1
LENGTH_BUCKET:1	LENGTH_BUCKET	REL_ENCLOSURE	560	178	15	163	47	17	-0.0387669862933	6	35	-0.00150681549215	-0.0274148935055	0.978128819414	316	-0.283333333333	0.0931860832066	-0.0679918946302	0.0422246317882	0	0	UNSTABLE	1
NGRAM_2:cp	NGRAM_2	REL_ENCLOSURE	560	5	1	4	61	3	0.0900900900901	1	3	-0.00709219858156	-0.0265064222469	0.978853411188	316	0.0333333333333	0.897081950488	-0.00709219858156	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:kc	NGRAM_2	REL_ENCLOSURE	560	15	2	13	60	8	0.0232415902141	1	3	-0.00709219858156	-0.0265064222469	0.978853411188	316	0.0333333333333	0.897081950488	-0.00709219858156	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ph	NGRAM_2	REL_ENCLOSURE	560	5	1	4	61	3	0.0900900900901	1	3	-0.00709219858156	-0.0265064222469	0.978853411188	316	0.0333333333333	0.897081950488	-0.00709219858156	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:cph	NGRAM_3	REL_ENCLOSURE	560	5	1	4	61	3	0.0900900900901	1	3	-0.00709219858156	-0.0265064222469	0.978853411188	316	0.0333333333333	0.897081950488	-0.00709219858156	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kch	NGRAM_3	REL_ENCLOSURE	560	15	2	13	60	8	0.0232415902141	1	3	-0.00709219858156	-0.0265064222469	0.978853411188	316	0.0333333333333	0.897081950488	-0.00709219858156	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:olc	NGRAM_3	REL_ENCLOSURE	560	6	1	5	61	4	0.0565583634176	1	3	-0.00709219858156	-0.0265064222469	0.978853411188	316	0.0333333333333	0.897081950488	-0.00709219858156	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eeo	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	20	3	17	99	9	-0.0333333333333	4	6	-0.00378945904603	-0.0242955171498	0.980616888873	316	0.144444444444	0.553349157921	-0.0890175219024	0.139479905437	0	0	UNSTABLE	1
NGRAM_2:ta	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	26	3	23	99	12	-0.0700086430424	5	9	0.00223311546841	0.0194908910465	0.984449503556	316	0	1	-0.0783333333333	0.021918767507	0	0	UNSTABLE	1
NGRAM_2:hy	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	39	10	29	92	14	0.0798267631281	8	17	-0.00120186998454	-0.0146236555583	0.988332426863	316	-0.107407407407	0.32821381359	-0.0559644868586	0.0699691578759	0	0	UNSTABLE	1
NGRAM_2:kc	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	15	5	10	97	8	0.155351681957	2	4	0.00132978723404	0.0082976713562	0.993379492106	316	0.0125	0.940161566326	-0.25	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:kch	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	15	5	10	97	8	0.155351681957	2	4	0.00132978723404	0.0082976713562	0.993379492106	316	0.0125	0.940161566326	-0.25	0.0851063829787	0	0	UNSTABLE	1
NGRAM_2:ls	NGRAM_2	REL_ENCLOSURE	560	19	1	18	61	10	-0.0601225800175	2	3	0.00186741363212	0.00721985340701	0.994239440481	316	0	1	-0.235294117647	0.47619047619	0	0	UNSTABLE	1
NGRAM_3:als	NGRAM_3	REL_ENCLOSURE	560	9	1	8	61	7	0.000403307118371	2	3	0.00186741363212	0.00721985340701	0.994239440481	316	0	1	-0.235294117647	0.47619047619	0	0	UNSTABLE	1
NGRAM_3:tal	NGRAM_3	REL_ENCLOSURE	560	19	1	18	61	8	-0.0601225800175	2	3	0.00186741363212	0.00721985340701	0.994239440481	316	0	1	-0.235294117647	0.47619047619	0	0	UNSTABLE	1
NGRAM_2:os	NGRAM_2	REL_ENCLOSURE	560	28	5	23	57	11	0.0714285714286	4	10	0.000533404851302	0.00416950401076	0.996673226763	316	0.0333333333333	0.897081950488	-0.0604624828655	0.0267364629067	0	0	UNSTABLE	1
PREFIX_2:op	PREFIX_2	REL_PROXIMITY	560	22	13	9	262	13	0.103920243325	3	3	0.00106382978723	0.0041386161035	0.996697871534	316	0.0166666666667	0.949469944723	-0.0984042553191	0.2	0	0	UNSTABLE	1
LENGTH_BUCKET:4	LENGTH_BUCKET	REL_PROXIMITY	560	33	20	13	255	13	0.122189638319	3	10	-0.000265957446809	-0.00188584738699	0.998495312378	316	-0.015625	0.921156182786	-0.375	0.0413711583924	0	0	UNSTABLE	1
EXACT:a	EXACT	FIGURE	560	8	3	5	232	7	-0.0452898550725	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:a	EXACT	PLANT	560	8	3	5	139	7	0.123188405797	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:a	EXACT	STAR_OR_SKY	560	8	4	4	296	7	-0.036231884058	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:a	EXACT	WATER_OR_APPARATUS	560	8	0	8	47	7	-0.0851449275362	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:aiin	EXACT	FIGURE	560	7	1	6	234	3	-0.280289330922	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:aiin	EXACT	PLANT	560	7	0	7	142	3	-0.25678119349	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:aiin	EXACT	REL_ARRAY_OR_GROUP	560	7	0	7	55	3	-0.0994575045208	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:aiin	EXACT	REL_EXPLICIT_ATTACHMENT	560	7	0	7	102	3	-0.184448462929	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:aiin	EXACT	STAR_OR_SKY	560	7	7	0	293	3	0.470162748644	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:aiin	EXACT	WATER_OR_APPARATUS	560	7	0	7	47	3	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:al	EXACT	FIGURE	560	11	5	6	230	6	0.0356019208478	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:al	EXACT	PLANT	560	11	3	8	139	6	0.0195396588839	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:al	EXACT	REL_EXPLICIT_ATTACHMENT	560	11	0	11	102	6	-0.185792349727	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:al	EXACT	WATER_OR_APPARATUS	560	11	2	9	45	6	0.0998509687034	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:ar	EXACT	FIGURE	560	24	8	16	227	9	-0.0901741293532	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:ar	EXACT	PLANT	560	24	7	17	135	9	0.0398009950249	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:ar	EXACT	WATER_OR_APPARATUS	560	24	1	23	46	9	-0.0441542288557	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:ary	EXACT	FIGURE	560	10	3	7	232	7	-0.121818181818	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:ary	EXACT	PLANT	560	10	3	7	139	7	0.0472727272727	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:ary	EXACT	REL_ARRAY_OR_GROUP	560	10	1	9	54	7	0.00181818181818	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:ary	EXACT	WATER_OR_APPARATUS	560	10	1	9	46	7	0.0163636363636	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:ch	EXACT	PLANT	560	5	2	3	140	4	0.147747747748	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:ch	EXACT	REL_ARRAY_OR_GROUP	560	5	1	4	54	4	0.102702702703	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:ch	EXACT	STAR_OR_SKY	560	5	1	4	299	4	-0.338738738739	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:d	EXACT	FIGURE	560	12	1	11	234	7	-0.343673965937	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:d	EXACT	PLANT	560	12	1	11	141	7	-0.17396593674	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:d	EXACT	REL_ARRAY_OR_GROUP	560	12	0	12	55	7	-0.100364963504	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:d	EXACT	STAR_OR_SKY	560	12	10	2	290	7	0.304136253041	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:d	EXACT	WATER_OR_APPARATUS	560	12	0	12	47	7	-0.0857664233577	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:e	EXACT	PLANT	560	9	2	7	140	6	-0.0318612623513	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:e	EXACT	REL_ENCLOSURE	560	9	0	9	62	6	-0.112522686025	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:e	EXACT	REL_PROXIMITY	560	9	8	1	267	6	0.404315386167	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:e	EXACT	STAR_OR_SKY	560	9	1	8	299	6	-0.431538616657	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:eo	EXACT	FIGURE	560	5	3	2	232	5	0.181981981982	0	0	0	0	1	316	0	1	0	0	1	6	LIKELY_PAGE_CONFOUND	1
EXACT:eo	EXACT	PLANT	560	5	1	4	141	5	-0.0540540540541	0	0	0	0	1	316	0	1	0	0	1	6	LIKELY_PAGE_CONFOUND	1
EXACT:eo	EXACT	REL_ARRAY_OR_GROUP	560	5	0	5	55	5	-0.0990990990991	0	0	0	0	1	316	0	1	0	0	1	6	LIKELY_PAGE_CONFOUND	1
EXACT:eo	EXACT	REL_EXPLICIT_ATTACHMENT	560	5	1	4	101	5	0.018018018018	0	0	0	0	1	316	0	1	0	0	1	6	LIKELY_PAGE_CONFOUND	1
EXACT:eo	EXACT	STAR_OR_SKY	560	5	4	1	296	5	0.266666666667	0	0	0	0	1	316	0	1	0	0	1	6	LIKELY_PAGE_CONFOUND	1
EXACT:eo	EXACT	WATER_OR_APPARATUS	560	5	0	5	47	5	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	6	LIKELY_PAGE_CONFOUND	1
EXACT:l	EXACT	FIGURE	560	12	1	11	234	7	-0.343673965937	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:l	EXACT	PLANT	560	12	5	7	137	7	0.166666666667	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:l	EXACT	STAR_OR_SKY	560	12	5	7	295	7	-0.121654501217	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:o	EXACT	FIGURE	560	10	1	9	234	6	-0.325454545455	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:o	EXACT	PLANT	560	10	4	6	138	6	0.149090909091	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:o	EXACT	STAR_OR_SKY	560	10	4	6	296	6	-0.138181818182	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:o	EXACT	WATER_OR_APPARATUS	560	10	0	10	47	6	-0.0854545454545	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:ok	EXACT	FIGURE	560	19	12	7	223	11	0.219379317054	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:ok	EXACT	PLANT	560	19	4	15	138	11	-0.0445568635081	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:okeey	EXACT	PLANT	560	6	1	5	141	4	-0.0878459687124	0	0	0	0	1	316	0	1	0	0	1	4	LIKELY_PAGE_CONFOUND	1
EXACT:okeey	EXACT	REL_PROXIMITY	560	6	1	5	274	4	-0.327918170878	0	0	0	0	1	316	0	1	0	0	1	4	LIKELY_PAGE_CONFOUND	1
EXACT:okeey	EXACT	WATER_OR_APPARATUS	560	6	1	5	46	4	0.0836341756919	0	0	0	0	1	316	0	1	0	0	1	4	LIKELY_PAGE_CONFOUND	1
EXACT:okeo	EXACT	FIGURE	560	8	3	5	232	5	-0.0452898550725	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:okeo	EXACT	PLANT	560	8	2	6	140	5	-0.0036231884058	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:okeo	EXACT	REL_ARRAY_OR_GROUP	560	8	0	8	55	5	-0.0996376811594	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:okeo	EXACT	REL_PROXIMITY	560	8	3	5	272	5	-0.117753623188	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:okeo	EXACT	STAR_OR_SKY	560	8	6	2	294	5	0.217391304348	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:okeo	EXACT	WATER_OR_APPARATUS	560	8	0	8	47	5	-0.0851449275362	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:oko	EXACT	FIGURE	560	5	1	4	234	3	-0.221621621622	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:oko	EXACT	PLANT	560	5	3	2	139	3	0.34954954955	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:oko	EXACT	REL_ENCLOSURE	560	5	0	5	62	3	-0.111711711712	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:oko	EXACT	REL_EXPLICIT_ATTACHMENT	560	5	0	5	102	3	-0.183783783784	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:oko	EXACT	REL_PROXIMITY	560	5	3	2	272	3	0.10990990991	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:oko	EXACT	STAR_OR_SKY	560	5	2	3	298	3	-0.136936936937	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:oko	EXACT	WATER_OR_APPARATUS	560	5	0	5	47	3	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	3	LIKELY_PAGE_CONFOUND	1
EXACT:okol	EXACT	FIGURE	560	6	2	4	233	5	-0.0872442839952	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:okol	EXACT	PLANT	560	6	2	4	140	5	0.0806257521059	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:okol	EXACT	REL_ARRAY_OR_GROUP	560	6	0	6	55	5	-0.0992779783394	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:oky	EXACT	FIGURE	560	8	4	4	231	5	0.0815217391304	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:oky	EXACT	PLANT	560	8	4	4	138	5	0.25	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:oky	EXACT	REL_ENCLOSURE	560	8	0	8	62	5	-0.11231884058	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:oky	EXACT	STAR_OR_SKY	560	8	4	4	296	5	-0.036231884058	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:oky	EXACT	WATER_OR_APPARATUS	560	8	0	8	47	5	-0.0851449275362	0	0	0	0	1	316	0	1	0	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:ol	EXACT	PLANT	560	5	2	3	140	4	0.147747747748	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:ol	EXACT	REL_ARRAY_OR_GROUP	560	5	0	5	55	4	-0.0990990990991	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:ol	EXACT	STAR_OR_SKY	560	5	1	4	299	4	-0.338738738739	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:ol	EXACT	WATER_OR_APPARATUS	560	5	2	3	45	4	0.318918918919	0	0	0	0	1	316	0	1	0	0	1	5	LIKELY_PAGE_CONFOUND	1
EXACT:or	EXACT	PLANT	560	7	3	4	139	6	0.177215189873	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:or	EXACT	REL_ARRAY_OR_GROUP	560	7	0	7	55	6	-0.0994575045208	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:or	EXACT	STAR_OR_SKY	560	7	3	4	297	6	-0.108499095841	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:or	EXACT	WATER_OR_APPARATUS	560	7	1	6	46	6	0.0596745027125	0	0	0	0	1	316	0	1	0	0	1	8	LIKELY_PAGE_CONFOUND	1
