null_id	test_id	null_type	parameters	statistic_primary	statistic_secondary	tail_member	notes
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=1	0.050340136054		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=2	0.057043650794		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=3	0.017063492063		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=4	0.100340136054		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=5	0.052125850340		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=6	0.037840136054		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=7	0.051190476190		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=8	0.050595238095		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=9	0.092658730159		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=10	0.023809523810		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=11	0.072023809524		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=12	0.039285714286		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=13	0.117261904762		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_IT2a_SURFACE_TRIGRAM_JACCARD_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD;lag=14	0.035714285714		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_IT2a_SURFACE_TRIGRAM_JACCARD	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=IT2a;representation=SURFACE_TRIGRAM_JACCARD	0.035714285714	5525		plus-one permutation p=0.674478213109
T3_LAG_RF1b_SURFACE_EXACT_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=1	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=2	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=3	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=4	0.071428571429		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=5	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=6	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=7	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=8	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=9	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=10	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=11	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=12	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=13	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_EXACT_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_EXACT;lag=14	0.000000000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_RF1b_SURFACE_EXACT	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=RF1b;representation=SURFACE_EXACT	0.000000000000	8192		plus-one permutation p=1.000000000000
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=1	0.141514636157		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=2	0.132964852608		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=3	0.101333487941		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=4	0.168027210884		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=5	0.099319727891		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=6	0.101955782313		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=7	0.110430839002		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=8	0.132327097506		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=9	0.113265306122		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=10	0.141313646671		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=11	0.174603174603		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=12	0.137882653061		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=13	0.167375283447		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_BIGRAM_JACCARD_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_BIGRAM_JACCARD;lag=14	0.093253968254		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_RF1b_SURFACE_BIGRAM_JACCARD	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=RF1b;representation=SURFACE_BIGRAM_JACCARD	0.093253968254	6940		plus-one permutation p=0.847186622727
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=1	0.061111111111		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=2	0.042899659864		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=3	0.033219954649		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=4	0.101232993197		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=5	0.033375850340		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=6	0.021471088435		0	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=7	0.056292517007		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=8	0.064668367347		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=9	0.068551587302		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=10	0.063137755102		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=11	0.106887755102		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=12	0.050340136054		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=13	0.088690476190		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_RF1b_SURFACE_TRIGRAM_JACCARD_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD;lag=14	0.033418367347		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_RF1b_SURFACE_TRIGRAM_JACCARD	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=RF1b;representation=SURFACE_TRIGRAM_JACCARD	0.033418367347	6225		plus-one permutation p=0.759917002319
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_01	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=1	0.594047619048		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_02	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=2	0.562500000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_03	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=3	0.531547619048		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_04	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=4	0.589285714286		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_05	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=5	0.530952380952		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_06	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=6	0.541666666667		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_07	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=7	0.511309523810		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_08	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=8	0.527976190476		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_09	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=9	0.537500000000		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_10	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=10	0.529761904762		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_11	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=11	0.610119047619		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_12	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=12	0.580952380952		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_13	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=13	0.582738095238		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_LAG_CONSENSUS_STA_FAMILY_JACCARD_14	KART001-T3	ALL_CIRCULAR_LAGS	edition=CONSENSUS;representation=STA_FAMILY_JACCARD;lag=14	0.504761904762		1	Lag 14 is externally selected; other lags are the within-ring comparison
T3_PERM_CONSENSUS_STA_FAMILY_JACCARD	KART001-T3	DETERMINISTIC_RING_ORDER_PERMUTATION_SUMMARY	seed=65001;worlds=8192;edition=CONSENSUS;representation=STA_FAMILY_JACCARD	0.504761904762	6726		plus-one permutation p=0.821066764311
