site_id	corpus	record_id	line_id	site_index_in_record	surface_span_bare	surface_span_marked	source_element
AS37132050DF3876	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0028	66	kaufleutn	kaufleutn¤	expan
ASDC530A7D3E6C83	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0028	67	geſchrıbn	geſchrıbn¤	expan
ASB542C19DFD2778	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0028	68	gepotn	gepotn¤	expan
ASB6FFEA89B842A4	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0001	1	Carteẅſn	Carteẅſn¤	expan
AS4764161451FB18	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0003	2	Conr	Conr¤	expan
AS79CF20D1F422D8	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0003	3	Kochebg	Kochebg¤	expan
AS0899CB08E049AB	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0003	4	amptm	amptm¤	expan
AS1026E4A3B8CDE2	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0004	5	L	L¤	expan
AS2699C68263B3E0	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0004	6	Conr	Conr¤	expan
AS32DED6E51DC77C	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0004	7	verſchr	verſchr¤	expan
AS117921FBFBC67C	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0004	8	Heincʒ	Heincʒ¤	expan
ASC5CA1F00FF6C57	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0004	9	br	br¤	expan
ASB1B72DAD2C235D	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0004	10	eẅm	eẅm¤	expan
AS5D7A2C0C888E77	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0005	11	br	br¤	expan
AS852C1BB0DB2E56	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0005	12	vſloſſen	vſloſſen¤	expan
ASBD6C90BDAF4D5D	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0005	13	habn	habn¤	expan
AS76C131674E8B3D	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0005	14	vnom	vnom¤	expan
AS604AD426B6D0FA	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0006	15	wıſſ	wıſſ¤	expan
AS0C53772007E9D6	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0006	16	H	H¤	expan
ASBF7DB12B4C7AE4	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0006	17	verſchr	verſchr¤	expan
AS822C98EDC2EFA4	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0006	18	ein	ein¤	expan
AS938CD1FF16C067	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0006	19	br	br¤	expan
ASE1C26C0F48E24C	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0007	20	denſelbn	denſelbn¤	expan
ASB31148F84BA2D4	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0007	21	ʒeıt	ʒeıt¤	expan
AS53307B4761C453	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0007	22	wıdumb	wıdumb¤	expan
AS9D6C90413B56B3	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0007	23	geantwt	geantwt¤	expan
ASA3E4FF1268AB8E	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0008	24	habn	habn¤	expan
ASD479385501426B	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0008	25	derſelbn	derſelbn¤	expan
ASC4AC9CCB369082	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0008	26	vnſr	vnſr¤	expan
ASA018BD565EACF4	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0008	27	br	br¤	expan
AS17F1DE9059A094	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0008	28	hıerınn	hıerınn¤	expan
ASEC90350D008915	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0008	29	abſchr	abſchr¤	expan
ASCCA03E3B5A5ABD	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0009	30	vſloſſen	vſloſſen¤	expan
ASD2095C43AFC079	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0009	31	ſende	ſende¤	expan
ASF404254B8EB166	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0009	32	vſteen	vſteen¤	expan
AS009A1F5EDD6BE4	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0009	33	hoffe	hoffe¤	expan
ASCC26585F8A0D48	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0010	34	geantwt	geantwt¤	expan
AS2EC79D90D4DD45	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0010	35	habn	habn¤	expan
AS075265ECD1F400	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0010	36	darub	darub¤	expan
ASB002DCE2DA37B8	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0010	37	bıtt	bıtt¤	expan
AS6107F9A299E42A	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0011	38	vndrıchten	vndrıchten¤	expan
ASD65DF247E17DCA	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0012	39	benüg	benüg¤	expan
AS934273DC6E5372	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0012	40	ab	ab¤	expan
AS94376C3A35A2DC	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0012	41	darüb	darüb¤	expan
ASB731AF9E3996CB	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0013	42	ſprech	ſprech¤	expan
AS069A0D14390BBB	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0013	43	darub	darub¤	expan
ASB548352826F89C	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0013	44	welln	welln¤	expan
ASD1452241C8103A	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0013	45	freẅntl	freẅntl¤	expan
ASB985CFC1BE4D69	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0013	46	recht	recht¤	expan
ASA571A154AF5072	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0014	47	ſtett	ſtett¤	expan
ASFB55ED267E92B1	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0014	48	ſulln	ſulln¤	expan
AS683111D4D9EA3D	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0015	49	Dat	Dat¤	expan
ASF184EE9711EC44	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0015	50	fıa	fıa¤	expan
AS762CE58DEBAD67	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0015	51	p	p¤	expan
ASE4F1AD56AF6680	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0016	52	od	od¤	expan
AS3E8804675CB6B8	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0017	53	Jntcluſa	Jntcluſa¤	expan
AS132B8AEC080555	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0019	54	nome	nome¤	expan
AS40746785D8FCE0	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0019	55	Bıtt	Bıtt¤	expan
AS791B41FEA97CAE	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0019	56	fürderl	fürderl¤	expan
AS67D4B6BFCA29C5	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0020	57	beholff	beholff¤	expan
ASFC17FAC587A954	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0021	58	wıdkert	wıdkert¤	expan
AS6DCC1CB7126659	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0021	59	wden	wden¤	expan
AS01BF1B82A501D6	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0021	60	welln	welln¤	expan
AS5A1B696452834A	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0021	61	ſunderl	ſunderl¤	expan
AS156E380C0A074F	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0021	62	gn	gn¤	expan
AS5FDB5ACCA42686	NUREMBERG	NB_B4_R001644	NB_B4_R001644_L0021	63	vdıenen	vdıenen¤	expan
ASF1B438AA642345	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0001	1	Hn	Hn¤	expan
AS0D7CB121C1C9F6	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0001	2	Hanſ	Hanſ¤	expan
ASE0A86B8B1F8B72	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0001	3	Roſembg	Roſembg¤	expan
AS3F75D44B6CE88E	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0001	4	vnſm	vnſm¤	expan
ASF8BC56EF7EB023	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0001	5	Schulth	Schulth¤	expan
ASC6EC5A62C0C091	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0002	6	L	L¤	expan
AS3A51AA32B03240	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0002	7	hr	hr¤	expan
AS97FD19BFF82CD4	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0002	8	Hans	Hans¤	expan
AS47C5FCC87F3A46	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0002	9	verſchr	verſchr¤	expan
AS6F8356D186C7E0	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0002	10	weg	weg¤	expan
ASB78601C9F0BCAF	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0003	11	habn	habn¤	expan
AS61193FA0F639FF	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0003	12	vnom	vnom¤	expan
ASE7CD7763564EED	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0003	13	vnſs	vnſs¤	expan
AS31BC1B168B572E	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0003	14	gn	gn¤	expan
AS53F1D66290956B	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0004	15	od	od¤	expan
ASA0BBF7B2F36A3B	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0005	16	vnom	vnom¤	expan
AS08C86948ABDDDF	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0005	17	hr	hr¤	expan
AS5EFCFDFAA0196B	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0005	18	kome	kome¤	expan
ASAB6FB7D0A9EED8	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0007	19	ab	ab¤	expan
AS21F17C5DB538D5	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0008	20	freẅntl	freẅntl¤	expan
ASE13384291AAC13	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0008	21	vlaſſen	vlaſſen¤	expan
AS738ED07444C2E3	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0009	22	freẅntl	freẅntl¤	expan
ASDE7EA3ABBD0BEA	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0009	23	abgetrag	abgetrag¤	expan
AS04F2369B2FC003	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0009	24	wde	wde¤	expan
AS51FD1E4EDC769B	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0009	25	welln	welln¤	expan
AS902EF870308675	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0011	26	gn	gn¤	expan
AS046C7B801E7EB2	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0011	27	gebett	gebett¤	expan
AS38C1D3CF483736	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0011	28	hıeʒwıſch	hıeʒwıſch¤	expan
AS64C599E1A054D4	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0012	29	vngeulıch	vngeulıch¤	expan
ASB4DA79777004CC	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0012	30	welln	welln¤	expan
ASD4AC827A000D3A	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0012	31	gn	gn¤	expan
AS16DA4D215367AC	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0013	32	Dat	Dat¤	expan
AS881324CA474585	NUREMBERG	NB_B4_R001645	NB_B4_R001645_L0013	33	ſ	ſ¤	expan
AS529EEC4D7547E2	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0002	1	L	L¤	expan
ASC6280F5E172FF3	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0002	2	fr	fr¤	expan
ASD6A700EABC589D	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0002	3	verſchr	verſchr¤	expan
AS37B56523833869	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0003	4	Günth	Günth¤	expan
ASC4E35DA3B38133	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0003	5	Herbıſlawbe	Herbıſlawbe¤	expan
ASEC59458E79ED1D	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0003	6	burg	burg¤	expan
AS8C21B47AC8AD9C	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0003	7	vkündıgt	vkündıgt¤	expan
ASF63A1A04A2CB98	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0003	8	habn	habn¤	expan
ASB493C5FA6F27E3	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0004	9	ʒeychenmeıſt	ʒeychenmeıſt¤	expan
AS63BBEDF510FFC2	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0004	10	wollenweb	wollenweb¤	expan
AS609E93E1E9DE69	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0004	11	dıen	dıen¤	expan
AS9D76C249C98B4D	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0004	12	vbotten	vbotten¤	expan
ASCE03E6099C1DFE	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0004	13	habn	habn¤	expan
AS368C93C784C5B4	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0005	14	welln	welln¤	expan
ASBE09F5FB4E9CA1	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0005	15	habn	habn¤	expan
AS1CA9F5F4CB5896	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0006	16	vnom	vnom¤	expan
ASEFA12516821AB3	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0006	17	fürſıchtık	fürſıchtık¤	expan
AS4CEB53E3ACEE0D	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0006	18	wıſſ	wıſſ¤	expan
AS842EDC282D3A68	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0006	19	vorg	vorg¤	expan
AS75211BEABFE715	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0007	20	meıſt	meıſt¤	expan
AS8C45485C0E9A62	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0007	21	darub	darub¤	expan
AS571955BDE19373	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0007	22	habn	habn¤	expan
AS711E2E1BA2855C	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0007	23	habn	habn¤	expan
AS112B4543E18E24	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0008	24	geantwt	geantwt¤	expan
ASA032D04CB2E3BD	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0008	25	obg	obg¤	expan
ASEEF712EF7BD4ED	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0008	26	burg	burg¤	expan
AS738A00E290E644	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0008	27	dıen	dıen¤	expan
AS01460F7B175801	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0009	28	ands	ands¤	expan
ASD303F403BA3FC1	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0009	29	gehalt	gehalt¤	expan
AS78F104ABA69ADA	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0009	30	habn	habn¤	expan
AS9C5783450A72AC	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0010	31	gehalt	gehalt¤	expan
ASCA8CF4EC3D68FA	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0010	32	worde	worde¤	expan
AS103794A0DDB40E	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0011	33	darub	darub¤	expan
AS1AB2E54C7F552C	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0011	34	habn	habn¤	expan
ASD6EB7E2E9837F9	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0011	35	eẅn	eẅn¤	expan
AS60E114BCDC96A0	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0011	36	wılln	wılln¤	expan
AS5EBE478602425F	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0011	37	eẅn	eẅn¤	expan
ASB44D663FDAA0B1	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0012	38	B	B¤	expan
AS4895651068B88F	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0012	39	begt	begt¤	expan
ASF2855654EC8941	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0013	40	Darub	Darub¤	expan
AS71537622637143	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0013	41	bıtt	bıtt¤	expan
AS85D4B23EAE2289	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0013	42	weıſh	weıſh¤	expan
ASA237F3441C6F58	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0013	43	gancʒe	gancʒe¤	expan
AS8EFBB600E70D8D	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0014	44	eẅn	eẅn¤	expan
ASA7894198D74620	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0014	45	burgn	burgn¤	expan
ASF96B1CE3EAC098	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0014	46	eẅn	eẅn¤	expan
AS9AB8AD688EB026	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0014	47	ſchık	ſchık¤	expan
AS3E077E8E321749	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0014	48	beſtelln	beſtelln¤	expan
AS4A1B23BED59991	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0016	49	herkome	herkome¤	expan
AS9AE26862F163C9	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0016	50	vngn	vngn¤	expan
AS892460FAC32475	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0016	51	vhengen	vhengen¤	expan
ASE26AA7EF30887E	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0016	52	od	od¤	expan
AS53115E142C825E	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0016	53	geſtatte	geſtatte¤	expan
ASE0522DCC0491F3	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0016	54	wolt	wolt¤	expan
AS35B6A9512193F8	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0018	55	eẅr	eẅr¤	expan
AS733FCB7B1DE2A6	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0018	56	erſamk	erſamk¤	expan
ASF872CB58B3671A	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0018	57	od	od¤	expan
AS3788E4E9493AE5	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0018	58	Dat	Dat¤	expan
AS67AB3CC8661B05	NUREMBERG	NB_B4_R001646	NB_B4_R001646_L0018	59	ſ	ſ¤	expan
AS35653B1FA9A192	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0001	1	Hn	Hn¤	expan
ASAE95F95EAC39AF	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0001	2	Heınr	Heınr¤	expan
AS563AB07D1B2EC2	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0001	3	VVermbg	VVermbg¤	expan
AS2F81A8F175B02C	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0003	4	L	L¤	expan
AS5377007AE6F255	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0003	5	hr	hr¤	expan
AS19CE6CFDA6BA2A	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0003	6	erberk	erberk¤	expan
AS2F623DF2FDA602	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0003	7	yecʒ	yecʒ¤	expan
AS799E42280EC557	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0003	8	verſchr	verſchr¤	expan
ASCE55469C421708	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0004	9	weg	weg¤	expan
AS11C87361C608C8	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0004	10	etlıchn	etlıchn¤	expan
AS598C9A12D1A428	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0004	11	vnſn	vnſn¤	expan
ASDD088DAA299C05	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0004	12	burgn	burgn¤	expan
AS1D1DA7C507DBF1	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0004	13	kawffleẅt	kawffleẅt¤	expan
AS7D90A169C3DEE1	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0005	14	weyde	weyde¤	expan
AS741037BE59FB35	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0005	15	aufgehalt	aufgehalt¤	expan
ASC0FA6132B155A0	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0005	16	habn	habn¤	expan
ASB6D57B0600D4A9	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0005	17	vnom	vnom¤	expan
AS07519C6DB218D0	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0005	18	hoff	hoff¤	expan
AS577DA6AC85A958	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0006	19	erberk	erberk¤	expan
AS9A53D6E15D8933	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0006	20	ʒimlıch	ʒimlıch¤	expan
AS430105770AA107	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0006	21	dunk	dunk¤	expan
AS702D9B154D1D1E	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0006	22	ſölt	ſölt¤	expan
AS9A06DAD42A54FA	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0006	23	vnſn	vnſn¤	expan
AS564AAC2226162F	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0007	24	vhandelt	vhandelt¤	expan
AS337B56D9E1514C	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0007	25	darub	darub¤	expan
AS53A6520F9FA2AD	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0007	26	vnſn	vnſn¤	expan
ASE911D570794BCD	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0008	27	ſölıchn	ſölıchn¤	expan
ASBC0839B2DBCF4E	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0008	28	kome	kome¤	expan
ASAB243DBAAC76B4	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0008	29	ſölt	ſölt¤	expan
AS2069C8D328C79D	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0008	30	ſpreche	ſpreche¤	expan
ASA933CD6775D0AF	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0008	31	vnſn	vnſn¤	expan
AS506B877FF3C869	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0009	32	freẅntſch	freẅntſch¤	expan
AS913E9A5AFB4738	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0009	33	habn	habn¤	expan
AS12946E49E8D2BB	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0009	34	Rechtl	Rechtl¤	expan
AS0F3B15F8A342A7	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0010	35	auſtrag	auſtrag¤	expan
AS642A1DDBA000F2	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0010	36	darub	darub¤	expan
ASD3A7F668557FF0	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0010	37	bıtt	bıtt¤	expan
AS700E84A4A86833	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0010	38	erberk	erberk¤	expan
AS0580996F559F39	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0010	39	gancʒe	gancʒe¤	expan
AS5F2A3011948131	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0011	40	vorg	vorg¤	expan
AS6DB572E524050F	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0011	41	vnſn	vnſn¤	expan
AS08354592E84B5D	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0011	42	B	B¤	expan
ASFC4E7C08F6BDC9	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0011	43	eẅm	eẅm¤	expan
AS7B73EC3DA6A248	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0012	44	vnſn	vnſn¤	expan
AS246F20B88FFFAD	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0012	45	wılln	wılln¤	expan
AS34E601DD5D0DDA	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0012	46	freẅntſch	freẅntſch¤	expan
AS77B911492CF5F6	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0012	47	wılln	wılln¤	expan
AS633DE9842F5F17	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0013	48	vnſ	vnſ¤	expan
ASFABFBA7591F181	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0013	49	ſachn	ſachn¤	expan
AS87062F7F2FB880	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0013	50	welln	welln¤	expan
AS7306BEC83918F6	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0014	51	erberk	erberk¤	expan
ASFA33508EB42848	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0014	52	wıllıkl	wıllıkl¤	expan
ASFD9DE4ABAA5AF5	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0014	53	gn	gn¤	expan
AS53460DF1EE7B5F	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0014	54	vdıenen	vdıenen¤	expan
AS301050144EB8DE	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0014	55	dat	dat¤	expan
ASE271A62FAD9AFE	NUREMBERG	NB_B4_R001647	NB_B4_R001647_L0014	56	ſ	ſ¤	expan
ASEB05A917569033	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0001	1	Conrad	Conrad¤	expan
AS947744225E4758	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0003	2	habn	habn¤	expan
ASAE04A186A9F241	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0008	3	ande	ande¤	expan
ASFF45CBAF157459	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0008	4	Ro	Ro¤	expan
ASFAB39F21F73661	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0008	5	egent	egent¤	expan
AS424C0680391C6C	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0009	6	vnſr	vnſr¤	expan
AS9AA2D576A4D101	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0009	7	Burge	Burge¤	expan
AS09D8CD023314B4	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0009	8	dieſelbn	dieſelbn¤	expan
AS63CFE84E513EDB	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0010	9	ſchacʒug	ſchacʒug¤	expan
AS44E5F16F631BAB	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0012	10	freuntl	freuntl¤	expan
AS657F9F9D679858	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0012	11	vſchr	vſchr¤	expan
AS1BF8AAA5AC077B	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0012	12	Antvvt	Antvvt¤	expan
AS59FAE74D15EB92	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0013	13	dat	dat¤	expan
AS344D316CE99D46	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0013	14	fea	fea¤	expan
AS3CD3EF6F25481C	NUREMBERG	NB_B4_R001648	NB_B4_R001648_L0013	15	p	p¤	expan
AS28DD4133CBC67C	NUREMBERG	NB_B4_R001649	NB_B4_R001649_L0002	1	L	L¤	expan
