host_a	host_b	length	position	glyph_a	glyph_b	substitution_class	count_a	count_b	folios_a	folios_b	pages_a	pages_b	sections_a	sections_b	context_cosine	context_js	claim_state
pd	po	2	2	d	o	L2:P2:d>o	3	2	3	2	3	2	T	H|S	0.933764396708	0.043930005859	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pd	py	2	2	d	y	L2:P2:d>y	3	5	3	5	3	5	T	H|P|S|T	0.891334186345	0.093445336295	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pd	sd	2	1	p	s	L2:P1:p>s	3	1	3	1	3	1	T	S	0.919866042458	0.068284598824	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pd	yd	2	1	p	y	L2:P1:p>y	3	15	3	13	3	14	T	H|P|S|T	0.979771399652	0.039116430775	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
po	py	2	2	o	y	L2:P2:o>y	2	5	2	5	2	5	H|S	H|P|S|T	0.889400523818	0.084478583167	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
po	ro	2	1	p	r	L2:P1:p>r	2	4	2	3	2	3	H|S	H|S	0.959191248788	0.029685737179	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
po	so	2	1	p	s	L2:P1:p>s	2	1	2	1	2	1	H|S	H	0.936951089403	0.038958162991	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
po	to	2	1	p	t	L2:P1:p>t	2	1	2	1	2	1	H|S	H	0.936951089403	0.038958162991	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pod	pok	3	3	d	k	L3:P3:d>k	3	2	3	2	3	2	H|S|T	B|S	0.965270263941	0.035082697734	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pod	pol	3	3	d	l	L3:P3:d>l	3	17	3	12	3	13	H|S|T	B|H|P|S	0.961113684936	0.063509018996	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pod	por	3	3	d	r	L3:P3:d>r	3	9	3	7	3	8	H|S|T	B|H|P|S	0.966701817848	0.041944380915	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pod	pyd	3	2	o	y	L3:P2:o>y	3	2	3	2	3	2	H|S|T	H	0.992743974711	0.007556098522	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pod	rod	3	1	p	r	L3:P1:p>r	3	1	3	1	3	1	H|S|T	S	0.947690025818	0.045019525949	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pod	yod	3	1	p	y	L3:P1:p>y	3	1	3	1	3	1	H|S|T	H	0.974741120751	0.023627862445	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pok	pol	3	3	k	l	L3:P3:k>l	2	17	2	12	2	13	B|S	B|H|P|S	0.932570532134	0.100869918679	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pok	por	3	3	k	r	L3:P3:k>r	2	9	2	7	2	8	B|S	B|H|P|S	0.950659309946	0.066946941933	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pol	por	3	3	l	r	L3:P3:l>r	17	9	12	7	13	8	B|H|P|S	B|H|P|S	0.991523190215	0.018227770543	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pol	rol	3	1	p	r	L3:P1:p>r	17	8	12	7	13	7	B|H|P|S	B|H|S	0.974774298226	0.029255454133	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
pol	tol	3	1	p	t	L3:P1:p>t	17	3	12	3	13	3	B|H|P|S	H	0.886188162246	0.118365051048	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
por	ror	3	1	p	r	L3:P1:p>r	9	8	7	6	8	7	B|H|P|S	B|S	0.988126586273	0.019729140270	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
por	tor	3	1	p	t	L3:P1:p>t	9	1	7	1	8	1	B|H|P|S	T	0.908742558609	0.103096504728	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
por	yor	3	1	p	y	L3:P1:p>y	9	2	7	2	8	2	B|H|P|S	H	0.979149042259	0.036029927568	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
psh	tsh	3	1	p	t	L3:P1:p>t	1	1	1	1	1	1	B	H	0.869141531323	0.059761927255	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
psh	ysh	3	1	p	y	L3:P1:p>y	1	1	1	1	1	1	B	H	0.892343387471	0.044035104293	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
py	ry	2	1	p	r	L2:P1:p>r	5	4	5	4	5	4	H|P|S|T	H|S	0.978025230017	0.017310978959	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
py	sy	2	1	p	s	L2:P1:p>s	5	1	5	1	5	1	H|P|S|T	B	0.955874218324	0.048765907065	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
py	ty	2	1	p	t	L2:P1:p>t	5	21	5	18	5	20	H|P|S|T	B|H|P|S|T	0.979743026588	0.047953486579	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
py	yy	2	1	p	y	L2:P1:p>y	5	1	5	1	5	1	H|P|S|T	C	0.935710243028	0.064536687849	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ra	rl	2	2	a	l	L2:P2:a>l	2	1	2	1	2	1	S	S	0.875256742594	0.052048059224	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ra	ro	2	2	a	o	L2:P2:a>o	2	4	2	3	2	3	S	H|S	0.830709227704	0.083971835642	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ra	ry	2	2	a	y	L2:P2:a>y	2	4	2	4	2	4	S	H|S	0.840720570644	0.083130608438	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ra	ta	2	1	r	t	L2:P1:r>t	2	1	2	1	2	1	S	S	0.965522631333	0.028377401170	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rar	ror	3	2	a	o	L3:P2:a>o	2	8	1	6	2	7	S	B|S	0.911878952035	0.088685731002	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rky	yky	3	1	r	y	L3:P1:r>y	1	12	1	9	1	10	S	H|S|T	0.929865076502	0.100753554892	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rl	ro	2	2	l	o	L2:P2:l>o	1	4	1	3	1	3	S	H|S	0.959827464831	0.034358890341	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rl	ry	2	2	l	y	L2:P2:l>y	1	4	1	4	1	4	S	H|S	0.964681851207	0.036566935344	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rl	yl	2	1	r	y	L2:P1:r>y	1	2	1	2	1	2	S	H|S	0.983380980594	0.012985436105	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ro	ry	2	2	o	y	L2:P2:o>y	4	4	3	4	3	4	H|S	H|S	0.985398625951	0.012670896463	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ro	so	2	1	r	s	L2:P1:r>s	4	1	3	1	3	1	H|S	H	0.928102738837	0.060538755865	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ro	to	2	1	r	t	L2:P1:r>t	4	1	3	1	3	1	H|S	H	0.864653286851	0.085480039323	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rod	rol	3	3	d	l	L3:P3:d>l	1	8	1	7	1	7	S	B|H|S	0.931763115438	0.083411861866	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rod	ror	3	3	d	r	L3:P3:d>r	1	8	1	6	1	7	S	B|S	0.937143844470	0.078094188391	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rod	rot	3	3	d	t	L3:P3:d>t	1	1	1	1	1	1	S	T	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rod	yod	3	1	r	y	L3:P1:r>y	1	1	1	1	1	1	S	H	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rol	ror	3	3	l	r	L3:P3:l>r	8	8	7	6	7	7	B|H|S	B|S	0.998266055481	0.003201192188	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rol	rot	3	3	l	t	L3:P3:l>t	8	1	7	1	7	1	B|H|S	T	0.880182624180	0.121607188626	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rol	tol	3	1	r	t	L3:P1:r>t	8	3	7	3	7	3	B|H|S	H	0.919976024380	0.080083329840	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ror	rot	3	3	r	t	L3:P3:r>t	8	1	6	1	7	1	B|S	T	0.891433981269	0.113476109181	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ror	tor	3	1	r	t	L3:P1:r>t	8	1	6	1	7	1	B|S	T	0.898834625787	0.110606787092	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ror	yor	3	1	r	y	L3:P1:r>y	8	2	6	2	7	2	B|S	H	0.978566096583	0.035779965053	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
rot	yot	3	1	r	y	L3:P1:r>y	1	1	1	1	1	1	T	P	1.000000000000	0.000000000000	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ry	sy	2	1	r	s	L2:P1:r>s	4	1	4	1	4	1	H|S	B	0.949124910521	0.048710470671	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ry	ty	2	1	r	t	L2:P1:r>t	4	21	4	18	4	20	H|S	B|H|P|S|T	0.951005587990	0.083495413959	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ry	yy	2	1	r	y	L2:P1:r>y	4	1	4	1	4	1	H|S	C	0.964681851207	0.036566935344	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sd	sh	2	2	d	h	L2:P2:d>h	1	10	1	9	1	10	S	B|H|S	0.917953437997	0.080008167706	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sd	so	2	2	d	o	L2:P2:d>o	1	1	1	1	1	1	S	H	0.985150812065	0.012581458369	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sd	sy	2	2	d	y	L2:P2:d>y	1	1	1	1	1	1	S	B	0.985150812065	0.012581458369	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sd	yd	2	1	s	y	L2:P1:s>y	1	15	1	13	1	14	S	H|P|S|T	0.851677477364	0.162087836406	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sey	shy	3	2	e	h	L3:P2:e>h	2	15	2	14	2	14	H|T	B|H|S	0.939922593959	0.065973104409	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sey	yey	3	1	s	y	L3:P1:s>y	2	1	2	1	2	1	H|T	S	0.973908666983	0.023734587725	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sh	so	2	2	h	o	L2:P2:h>o	10	1	9	1	10	1	B|H|S	H	0.917953437997	0.080008167706	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sh	sy	2	2	h	y	L2:P2:h>y	10	1	9	1	10	1	B|H|S	B	0.917953437997	0.080008167706	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sh	yh	2	1	s	y	L2:P1:s>y	10	1	9	1	10	1	B|H|S	S	0.892258189632	0.092840093314	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
she	sho	3	3	e	o	L3:P3:e>o	42	12	24	12	31	12	B|C|H|S|T	H|P|S	0.852245693143	0.119080331677	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
she	shy	3	3	e	y	L3:P3:e>y	42	15	24	14	31	14	B|C|H|S|T	B|H|S	0.759392350503	0.189296365741	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sho	shy	3	3	o	y	L3:P3:o>y	12	15	12	14	12	14	H|P|S	B|H|S	0.914796617043	0.091416917246	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
so	sy	2	2	o	y	L2:P2:o>y	1	1	1	1	1	1	H	B	0.985150812065	0.012581458369	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
so	to	2	1	s	t	L2:P1:s>t	1	1	1	1	1	1	H	H	0.892343387471	0.044035104293	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sy	ty	2	1	s	t	L2:P1:s>t	1	21	1	18	1	20	B	B|H|P|S|T	0.914690602960	0.138614909474	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
sy	yy	2	1	s	y	L2:P1:s>y	1	1	1	1	1	1	B	C	0.985150812065	0.012581458369	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ta	te	2	2	a	e	L2:P2:a>e	1	1	1	1	1	1	S	B	0.814385150812	0.062907291847	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ta	to	2	2	a	o	L2:P2:a>o	1	1	1	1	1	1	S	H	0.814385150812	0.062907291847	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ta	ty	2	2	a	y	L2:P2:a>y	1	21	1	18	1	20	S	B|H|P|S|T	0.783949315691	0.203244415745	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
tch	tsh	3	2	c	s	L3:P2:c>s	2	1	2	1	2	1	H	H	0.919176949496	0.052945239064	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
tch	ych	3	1	t	y	L3:P1:t>y	2	5	2	5	2	5	H	H|S	0.895539975661	0.085576054324	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
te	to	2	2	e	o	L2:P2:e>o	1	1	1	1	1	1	B	H	1.000000000000	0.000000000000	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
te	ty	2	2	e	y	L2:P2:e>y	1	21	1	18	1	20	B	B|H|P|S|T	0.783949315691	0.203244415745	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
to	ty	2	2	o	y	L2:P2:o>y	1	21	1	18	1	20	H	B|H|P|S|T	0.783949315691	0.203244415745	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
tol	tor	3	3	l	r	L3:P3:l>r	3	1	3	1	3	1	H	T	0.945646112529	0.047456460530	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
tor	yor	3	1	t	y	L3:P1:t>y	1	2	1	2	1	2	T	H	0.965522631333	0.028377401170	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
tsh	ysh	3	1	t	y	L3:P1:t>y	1	1	1	1	1	1	H	H	0.791183294664	0.078634114809	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ty	yy	2	1	t	y	L2:P1:t>y	21	1	18	1	20	1	B|H|P|S|T	C	0.890584399898	0.165823380636	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ych	ysh	3	2	c	s	L3:P2:c>s	5	1	5	1	5	1	H|S	H	0.700168002053	0.161437797219	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yd	yh	2	2	d	h	L2:P2:d>h	15	1	13	1	14	1	H|P|S|T	S	0.896059101194	0.125190513221	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yd	yk	2	2	d	k	L2:P2:d>k	15	55	13	32	14	38	H|P|S|T	B|C|H|P|S|T	0.993937771463	0.015386626292	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yd	yl	2	2	d	l	L2:P2:d>l	15	2	13	2	14	2	H|P|S|T	H|S	0.935777292686	0.088015632649	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yd	yp	2	2	d	p	L2:P2:d>p	15	4	13	3	14	3	H|P|S|T	S|T	0.943176490720	0.069286201407	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yd	ys	2	2	d	s	L2:P2:d>s	15	3	13	3	14	3	H|P|S|T	H|P	0.963276734642	0.054353791818	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yd	yt	2	2	d	t	L2:P2:d>t	15	55	13	28	14	32	H|P|S|T	B|C|H|S|T	0.993713916180	0.018929783050	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yd	yy	2	2	d	y	L2:P2:d>y	15	1	13	1	14	1	H|P|S|T	C	0.896059101194	0.125190513221	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yda	ydl	3	3	a	l	L3:P3:a>l	1	1	1	1	1	1	H	H	0.907192575406	0.031453645923	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yda	ydy	3	3	a	y	L3:P3:a>y	1	1	1	1	1	1	H	H	0.799535962877	0.075488750216	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yda	yka	3	2	d	k	L3:P2:d>k	1	2	1	2	1	2	H	H|P	0.988089103518	0.009264732217	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yda	yta	3	2	d	t	L3:P2:d>t	1	8	1	7	1	8	H	C|H|S|T	0.931763115438	0.083411861866	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ydl	ydy	3	3	l	y	L3:P3:l>y	1	1	1	1	1	1	H	H	0.892343387471	0.044035104293	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ydl	ykl	3	2	d	k	L3:P2:d>k	1	1	1	1	1	1	H	S	1.000000000000	0.000000000000	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ydy	yey	3	2	d	e	L3:P2:d>e	1	1	1	1	1	1	H	S	0.892343387471	0.044035104293	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ydy	yky	3	2	d	k	L3:P2:d>k	1	12	1	9	1	10	H	H|S|T	0.782304055222	0.176359195367	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ydy	yry	3	2	d	r	L3:P2:d>r	1	1	1	1	1	1	H	B	0.892343387471	0.044035104293	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ydy	yty	3	2	d	t	L3:P2:d>t	1	11	1	10	1	11	H	B|H|P	0.788752690003	0.165183233237	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yef	yey	3	3	f	y	L3:P3:f>y	1	1	1	1	1	1	B	S	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yey	yky	3	2	e	k	L3:P2:e>k	1	12	1	9	1	10	S	H|S|T	0.929865076502	0.100753554892	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yey	yry	3	2	e	r	L3:P2:e>r	1	1	1	1	1	1	S	B	1.000000000000	0.000000000000	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yey	yty	3	2	e	t	L3:P2:e>t	1	11	1	10	1	11	S	B|H|P	0.931813054329	0.091077312960	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yfo	yko	3	2	f	k	L3:P2:f>k	1	1	1	1	1	1	H	H	0.883990719258	0.047180468885	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yfo	yto	3	2	f	t	L3:P2:f>t	1	5	1	3	1	4	H	H|T	0.939750731895	0.049547097754	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yh	yk	2	2	h	k	L2:P2:h>k	1	55	1	32	1	38	S	B|C|H|P|S|T	0.889200026340	0.159801721126	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yh	yl	2	2	h	l	L2:P2:h>l	1	2	1	2	1	2	S	H|S	0.966243220766	0.026972512177	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yh	yp	2	2	h	p	L2:P2:h>p	1	4	1	3	1	3	S	S|T	0.942658057684	0.050769112853	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yh	ys	2	2	h	s	L2:P2:h>s	1	3	1	3	1	3	S	H|P	0.949480259459	0.044549642218	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yh	yt	2	2	h	t	L2:P2:h>t	1	55	1	28	1	32	S	B|C|H|S|T	0.896158303788	0.163241782504	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yh	yy	2	2	h	y	L2:P2:h>y	1	1	1	1	1	1	S	C	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yk	yl	2	2	k	l	L2:P2:k>l	55	2	32	2	38	2	B|C|H|P|S|T	H|S	0.942521416860	0.103869325236	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yk	yp	2	2	k	p	L2:P2:k>p	55	4	32	3	38	3	B|C|H|P|S|T	S|T	0.962418727094	0.067169170795	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yk	ys	2	2	k	s	L2:P2:k>s	55	3	32	3	38	3	B|C|H|P|S|T	H|P	0.955897534501	0.080573558565	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yk	yt	2	2	k	t	L2:P2:k>t	55	55	32	28	38	32	B|C|H|P|S|T	B|C|H|S|T	0.994528349085	0.014626846966	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yk	yy	2	2	k	y	L2:P2:k>y	55	1	32	1	38	1	B|C|H|P|S|T	C	0.889200026340	0.159801721126	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yka	ykd	3	3	a	d	L3:P3:a>d	2	1	2	1	2	1	H|P	T	0.841407034317	0.075479732362	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yka	yke	3	3	a	e	L3:P3:a>e	2	5	2	4	2	4	H|P	B|H|S	0.684133819078	0.168371609526	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yka	ykl	3	3	a	l	L3:P3:a>l	2	1	2	1	2	1	H|P	S	0.875256742594	0.052048059224	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yka	yko	3	3	a	o	L3:P3:a>o	2	1	2	1	2	1	H|P	H	0.841407034317	0.075479732362	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yka	yky	3	3	a	y	L3:P3:a>y	2	12	2	9	2	10	H|P	H|S|T	0.814789683836	0.139624933240	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yka	yta	3	2	k	t	L3:P2:k>t	2	8	2	7	2	8	H|P	C|H|S|T	0.975621481403	0.038554764536	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ykd	yke	3	3	d	e	L3:P3:d>e	1	5	1	4	1	4	T	B|H|S	0.779877835676	0.140753967743	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ykd	ykl	3	3	d	l	L3:P3:d>l	1	1	1	1	1	1	T	S	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ykd	yko	3	3	d	o	L3:P3:d>o	1	1	1	1	1	1	T	H	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ykd	yky	3	3	d	y	L3:P3:d>y	1	12	1	9	1	10	T	H|S|T	0.873548209665	0.142035015022	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ykd	yod	3	2	k	o	L3:P2:k>o	1	1	1	1	1	1	T	H	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yke	ykl	3	3	e	l	L3:P3:e>l	5	1	4	1	4	1	B|H|S	S	0.826572327654	0.106980243716	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yke	yko	3	3	e	o	L3:P3:e>o	5	1	4	1	4	1	B|H|S	H	0.779877835676	0.140753967743	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yke	yky	3	3	e	y	L3:P3:e>y	5	12	4	9	4	10	B|H|S	H|S|T	0.817816560131	0.129231615402	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
yke	yte	3	2	k	t	L3:P2:k>t	5	13	4	9	4	11	B|H|S	B|H|S|T	0.994421005754	0.013104691482	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ykl	yko	3	3	l	o	L3:P3:l>o	1	1	1	1	1	1	S	H	0.976798143852	0.015726822962	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
