fold	training_books	surface_group	surface_without_marker	outer_left	local_left	page_host	right_outer	right_inner	abbreviation_marker	operation_count	host_training_occurrences	host_envelope_types
Band3	Band2;Band4;Band5	nyder	nyder	NONE	NONE	nyder	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nydern	nydern	NONE	NONE	nydern	NONE	NONE	0	0	5	0
Band3	Band2;Band4;Band5	nye	nye	NONE	NONE	nye	NONE	NONE	0	0	13	4
Band3	Band2;Band4;Band5	nyeman	nyeman	NONE	NONE	nyeman	NONE	NONE	0	0	1	4
Band3	Band2;Band4;Band5	nyemand	nyemand	NONE	NONE	nyemand	NONE	NONE	0	0	3	1
Band3	Band2;Band4;Band5	nyemanden	nyemanden	NONE	NONE	nyemand	en	NONE	0	1	3	1
Band3	Band2;Band4;Band5	nyemands	nyemands	NONE	NONE	nyemand	s	NONE	0	1	3	1
Band3	Band2;Band4;Band5	nyemand¤	nyemand	NONE	NONE	nyemand	NONE	NONE	1	0	3	1
Band3	Band2;Band4;Band5	nyemant	nyemant	NONE	NONE	nyemant	NONE	NONE	0	0	2	1
Band3	Band2;Band4;Band5	nyemat¤	nyemat	NONE	NONE	nyemat	NONE	NONE	1	0	4	1
Band3	Band2;Band4;Band5	nyen	nyen	NONE	NONE	nye	n	NONE	0	1	13	4
Band3	Band2;Band4;Band5	nyendt¤	nyendt	NONE	NONE	nyendt	NONE	NONE	1	0	1	0
Band3	Band2;Band4;Band5	nykel	nykel	NONE	NONE	nykel	NONE	NONE	0	0	13	2
Band3	Band2;Band4;Band5	nym	nym	NONE	NONE	ny	m	NONE	0	1	4	14
Band3	Band2;Band4;Band5	nymermer¤	nymermer	NONE	NONE	nymermer	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	nymer¤	nymer	NONE	NONE	ny	er	m	1	2	4	14
Band3	Band2;Band4;Band5	nymt	nymt	NONE	NONE	ny	t	m	0	2	4	14
Band3	Band2;Band4;Band5	nyndert	nyndert	NONE	NONE	nyndert	NONE	NONE	0	0	5	0
Band3	Band2;Band4;Band5	nyndt¤	nyndt	NONE	NONE	nyndt	NONE	NONE	1	0	2	0
Band3	Band2;Band4;Band5	n¤	n	NONE	NONE	n	NONE	NONE	1	0	95	287
Band3	Band2;Band4;Band5	nördlingen	nördlingen	NONE	NONE	nördling	en	NONE	0	1	28	2
Band3	Band2;Band4;Band5	nördling¤	nördling	NONE	NONE	nördling	NONE	NONE	1	0	28	2
Band3	Band2;Band4;Band5	nördlling¤	nördlling	NONE	NONE	nördlling	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	nöten	nöten	NONE	NONE	nöten	NONE	NONE	0	0	2	1
Band3	Band2;Band4;Band5	nöte¤	nöte	NONE	NONE	nöte	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	nötlichen	nötlichen	NONE	NONE	nötlich	en	NONE	0	1	4	2
Band3	Band2;Band4;Band5	nötlicher	nötlicher	NONE	NONE	nötlich	er	NONE	0	1	4	2
Band3	Band2;Band4;Band5	nötlichs	nötlichs	NONE	NONE	nötlich	s	NONE	0	1	4	2
Band3	Band2;Band4;Band5	nötlich¤	nötlich	NONE	NONE	nötlich	NONE	NONE	1	0	4	2
Band3	Band2;Band4;Band5	nötred	nötred	NONE	NONE	nötred	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nötten	nötten	NONE	NONE	nötten	NONE	NONE	0	0	3	0
Band3	Band2;Band4;Band5	nü	nü	NONE	NONE	nü	NONE	NONE	0	0	23	6
Band3	Band2;Band4;Band5	nücʒe	nücʒe	NONE	NONE	nücʒe	NONE	NONE	0	0	3	2
Band3	Band2;Band4;Band5	nücʒer	nücʒer	NONE	NONE	nücʒe	r	NONE	0	1	3	2
Band3	Band2;Band4;Band5	nücʒlich	nücʒlich	NONE	NONE	nücʒlich	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nücʒlicher	nücʒlicher	NONE	NONE	nücʒlicher	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	nügen	nügen	NONE	NONE	nügen	NONE	NONE	0	0	1	2
Band3	Band2;Band4;Band5	nüremberg	nüremberg	NONE	NONE	nüremberg	NONE	NONE	0	0	23	2
Band3	Band2;Band4;Band5	nüremberg¤	nüremberg	NONE	NONE	nüremberg	NONE	NONE	1	0	23	2
Band3	Band2;Band4;Band5	nürembg	nürembg	NONE	NONE	nürembg	NONE	NONE	0	0	36	0
Band3	Band2;Band4;Band5	nürembg¤	nürembg	NONE	NONE	nürembg	NONE	NONE	1	0	36	0
Band3	Band2;Band4;Band5	nürmbg¤	nürmbg	NONE	NONE	nürmbg	NONE	NONE	1	0	2	0
Band3	Band2;Band4;Band5	nür¤	nür	NONE	NONE	nür	NONE	NONE	1	0	254	2
Band3	Band2;Band4;Band5	nüsse	nüsse	NONE	NONE	nüsse	NONE	NONE	0	0	3	0
Band3	Band2;Band4;Band5	nütʒe	nütʒe	NONE	NONE	nütʒe	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	nÿe	nÿe	NONE	NONE	nÿe	NONE	NONE	0	0	3	0
Band3	Band2;Band4;Band5	nÿemand¤	nÿemand	NONE	NONE	nÿemand	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	nÿemant	nÿemant	NONE	NONE	nÿemant	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	nÿemats¤	nÿemats	NONE	NONE	nÿemats	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	nÿmt	nÿmt	NONE	NONE	nÿmt	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	nẏckel	nẏckel	NONE	NONE	nẏckel	NONE	NONE	0	0	2	0
Band3	Band2;Band4;Band5	nẏcklas	nẏcklas	NONE	NONE	nẏcklas	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏcklasen	nẏcklasen	NONE	NONE	nẏcklasen	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏclas	nẏclas	NONE	NONE	nẏclas	NONE	NONE	0	0	7	1
Band3	Band2;Band4;Band5	nẏclasen	nẏclasen	NONE	NONE	nẏclas	en	NONE	0	1	7	1
Band3	Band2;Band4;Band5	nẏcolai	nẏcolai	NONE	NONE	nẏcolai	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏcolaẏ	nẏcolaẏ	NONE	NONE	nẏcolaẏ	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏder	nẏder	NONE	NONE	nẏder	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏderlegug¤	nẏderlegug	NONE	NONE	nẏderlegug	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	nẏdern	nẏdern	NONE	NONE	nẏdern	NONE	NONE	0	0	7	0
Band3	Band2;Band4;Band5	nẏdernbayern	nẏdernbayern	NONE	NONE	nẏdernbayern	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏdernbeẏrn	nẏdernbeẏrn	NONE	NONE	nẏdernbeẏrn	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏe	nẏe	NONE	NONE	nẏe	NONE	NONE	0	0	12	0
Band3	Band2;Band4;Band5	nẏemad¤	nẏemad	NONE	NONE	nẏemad	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	nẏemand¤	nẏemand	NONE	NONE	nẏemand	NONE	NONE	1	0	1	0
Band3	Band2;Band4;Band5	nẏendert	nẏendert	NONE	NONE	nẏendert	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	nẏklas	nẏklas	NONE	NONE	nẏklas	NONE	NONE	0	0	2	0
Band3	Band2;Band4;Band5	nẏklasen	nẏklasen	NONE	NONE	nẏklas	en	NONE	0	1	2	0
Band3	Band2;Band4;Band5	nẏmpt	nẏmpt	NONE	NONE	nẏmpt	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	o	o	NONE	NONE	o	NONE	NONE	0	0	9	85
Band3	Band2;Band4;Band5	ob	ob	NONE	NONE	ob	NONE	NONE	0	0	526	14
Band3	Band2;Band4;Band5	oben	oben	NONE	NONE	ob	en	NONE	0	1	526	14
Band3	Band2;Band4;Band5	oberern	oberern	NONE	NONE	oberern	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	obern	obern	NONE	NONE	obern	NONE	NONE	0	0	3	1
Band3	Band2;Band4;Band5	obernbaÿern	obernbaÿern	NONE	NONE	obernbaÿern	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	oberndorff	oberndorff	NONE	NONE	oberndorff	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	oberstag	oberstag	NONE	NONE	oberstag	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	obersten	obersten	NONE	NONE	oberst	en	NONE	0	1	13	2
Band3	Band2;Band4;Band5	oberster	oberster	NONE	NONE	oberst	er	NONE	0	1	13	2
Band3	Band2;Band4;Band5	oberste¤	oberste	NONE	NONE	oberst	e	NONE	1	1	13	2
Band3	Band2;Band4;Band5	oberstn¤	oberstn	NONE	NONE	oberst	n	NONE	1	1	13	2
Band3	Band2;Band4;Band5	oberst¤	oberst	NONE	NONE	oberst	NONE	NONE	1	0	13	2
Band3	Band2;Band4;Band5	obgenan¤	obgenan	NONE	NONE	obgenan	NONE	NONE	1	0	2	0
Band3	Band2;Band4;Band5	obgenat¤	obgenat	NONE	NONE	obgenat	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	obgenten¤	obgenten	NONE	NONE	obgen	en	t	1	2	49	2
Band3	Band2;Band4;Band5	obgent¤	obgent	NONE	NONE	obg	t	en	1	2	139	6
Band3	Band2;Band4;Band5	obgen¤	obgen	NONE	NONE	obg	en	NONE	1	1	139	6
Band3	Band2;Band4;Band5	obgeschribn¤	obgeschribn	NONE	NONE	obgeschribn	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	obgeschr¤	obgeschr	NONE	NONE	obgeschr	NONE	NONE	1	0	1	0
Band3	Band2;Band4;Band5	obges¤	obges	NONE	NONE	obges	NONE	NONE	1	0	4	1
Band3	Band2;Band4;Band5	obg¤	obg	NONE	NONE	obg	NONE	NONE	1	0	139	6
Band3	Band2;Band4;Band5	obg¤n	obgn	NONE	NONE	obg	n	NONE	1	1	139	6
Band3	Band2;Band4;Band5	obndorff¤	obndorff	NONE	NONE	obndorff	NONE	NONE	1	0	2	0
Band3	Band2;Band4;Band5	obn¤	obn	NONE	NONE	ob	n	NONE	1	1	526	14
Band3	Band2;Band4;Band5	oche	oche	NONE	NONE	oche	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	ochsen	ochsen	NONE	NONE	ochsen	NONE	NONE	0	0	9	0
Band3	Band2;Band4;Band5	ochse¤	ochse	NONE	NONE	ochse	NONE	NONE	1	0	1	1
Band3	Band2;Band4;Band5	ochssenfürt	ochssenfürt	NONE	NONE	ochssenfürt	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	oculi	oculi	NONE	NONE	oculi	NONE	NONE	0	0	10	0
Band3	Band2;Band4;Band5	oculi¤	oculi	NONE	NONE	oculi	NONE	NONE	1	0	10	0
Band3	Band2;Band4;Band5	oculj	oculj	NONE	NONE	oculj	NONE	NONE	0	0	16	0
Band3	Band2;Band4;Band5	oder	oder	NONE	NONE	od	er	NONE	0	1	900	4
Band3	Band2;Band4;Band5	od¤	od	NONE	NONE	od	NONE	NONE	1	0	900	4
Band3	Band2;Band4;Band5	ofemeist¤	ofemeist	NONE	NONE	ofemeist	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ofen	ofen	NONE	NONE	ofen	NONE	NONE	0	0	3	1
Band3	Band2;Band4;Band5	offem	offem	NONE	NONE	offem	NONE	NONE	0	0	2	0
Band3	Band2;Band4;Band5	offen	offen	NONE	NONE	offen	NONE	NONE	0	0	25	8
Band3	Band2;Band4;Band5	offenbar	offenbar	NONE	NONE	offenbar	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	offenbrief	offenbrief	NONE	NONE	offenbrief	NONE	NONE	0	0	4	0
Band3	Band2;Band4;Band5	offenhauser	offenhauser	NONE	NONE	offenhauser	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	offenlich	offenlich	NONE	NONE	offen	ich	l	0	2	25	8
Band3	Band2;Band4;Band5	offenlichen	offenlichen	NONE	NONE	offenl	en	ich	0	2	9	1
Band3	Band2;Band4;Band5	offenlichn¤	offenlichn	NONE	NONE	offenl	n	ich	1	2	9	1
Band3	Band2;Band4;Band5	offenlich¤	offenlich	NONE	NONE	offen	ich	l	1	2	25	8
Band3	Band2;Band4;Band5	offenl¤	offenl	NONE	NONE	offen	l	NONE	1	1	25	8
Band3	Band2;Band4;Band5	offenmeister	offenmeister	NONE	NONE	offenmeister	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	offen¤	offen	NONE	NONE	offen	NONE	NONE	1	0	25	8
Band3	Band2;Band4;Band5	official	official	NONE	NONE	official	NONE	NONE	0	0	5	1
Band3	Band2;Band4;Band5	offner	offner	NONE	NONE	offner	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	offt	offt	NONE	NONE	offt	NONE	NONE	0	0	8	2
Band3	Band2;Band4;Band5	offte	offte	NONE	NONE	offt	e	NONE	0	1	8	2
Band3	Band2;Band4;Band5	off¤	off	NONE	NONE	off	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ofte	ofte	NONE	NONE	oft	e	NONE	0	1	24	3
Band3	Band2;Band4;Band5	og¤	og	NONE	NONE	og	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ohse¤	ohse	NONE	NONE	ohse	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	oib¤	oib	NONE	NONE	oib	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	olmuncʒ	olmuncʒ	NONE	NONE	olmuncʒ	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	olmüncʒ	olmüncʒ	NONE	NONE	olmüncʒ	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	olmüntʒ	olmüntʒ	NONE	NONE	olmüntʒ	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	olnspach	olnspach	NONE	NONE	olnspach	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	omiscto¤	omiscto	NONE	NONE	omiscto	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	omi¤	omi	NONE	NONE	omi	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	omj¤	omj	NONE	NONE	omj	NONE	NONE	1	0	18	1
Band3	Band2;Band4;Band5	om¤	om	NONE	NONE	o	m	NONE	1	1	9	85
Band3	Band2;Band4;Band5	on	on	NONE	NONE	on	NONE	NONE	0	0	352	14
Band3	Band2;Band4;Band5	onelspach	onelspach	NONE	NONE	onelspach	NONE	NONE	0	0	2	0
Band3	Band2;Band4;Band5	oneltspach	oneltspach	NONE	NONE	oneltspach	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	ongeude¤	ongeude	NONE	NONE	ongeude	NONE	NONE	1	0	24	0
Band3	Band2;Band4;Band5	ongeuerde	ongeuerde	NONE	NONE	ongeuerde	NONE	NONE	0	0	29	0
Band3	Band2;Band4;Band5	onhinder	onhinder	NONE	NONE	onhinder	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	onhindernusse	onhindernusse	NONE	NONE	onhindernusse	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	onhindernüsse	onhindernüsse	NONE	NONE	onhindernüsse	NONE	NONE	0	0	7	0
Band3	Band2;Band4;Band5	onhindnusse¤	onhindnusse	NONE	NONE	onhindnusse	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	onlenger	onlenger	NONE	NONE	onlenger	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	onleng¤	onleng	NONE	NONE	onleng	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	onlspach	onlspach	NONE	NONE	onlspach	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	onrecht	onrecht	NONE	NONE	onrecht	NONE	NONE	0	0	2	0
Band3	Band2;Band4;Band5	onrechte	onrechte	NONE	NONE	onrecht	e	NONE	0	1	2	0
Band3	Band2;Band4;Band5	onreht	onreht	NONE	NONE	onreht	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	or	or	NONE	NONE	o	r	NONE	0	1	9	85
Band3	Band2;Band4;Band5	orden	orden	NONE	NONE	orden	NONE	NONE	0	0	6	5
Band3	Band2;Band4;Band5	ordenlich	ordenlich	NONE	NONE	orden	ich	l	0	2	6	5
Band3	Band2;Band4;Band5	ordenlichn¤	ordenlichn	NONE	NONE	ordenlichn	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ordenlichr¤	ordenlichr	NONE	NONE	ordenlichr	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ordenlich¤	ordenlich	NONE	NONE	orden	ich	l	1	2	6	5
Band3	Band2;Band4;Band5	ordens	ordens	NONE	NONE	ordens	NONE	NONE	0	0	20	0
Band3	Band2;Band4;Band5	ordes¤	ordes	NONE	NONE	ordes	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ordnung	ordnung	NONE	NONE	ordnung	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	orenbach	orenbach	NONE	NONE	orenbach	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	orgelmeister	orgelmeister	NONE	NONE	orgelmeister	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	orlamünde	orlamünde	NONE	NONE	orlamünd	e	NONE	0	1	1	0
Band3	Band2;Band4;Band5	ortembg¤	ortembg	NONE	NONE	ortembg	NONE	NONE	1	0	1	0
Band3	Band2;Band4;Band5	ortemburg	ortemburg	NONE	NONE	ortemburg	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	ortlieb	ortlieb	NONE	NONE	ortlieb	NONE	NONE	0	0	8	3
Band3	Band2;Band4;Band5	oschaffebg¤	oschaffebg	NONE	NONE	oschaffebg	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	oschaffmbg¤	oschaffmbg	NONE	NONE	oschaffmbg	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ostabent¤	ostabent	NONE	NONE	ostabent	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	osterabend	osterabend	NONE	NONE	osterabend	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	ostern	ostern	NONE	NONE	oster	n	NONE	0	1	5	3
Band3	Band2;Band4;Band5	osterreich	osterreich	NONE	NONE	osterreich	NONE	NONE	0	0	11	0
Band3	Band2;Band4;Band5	osterreiche	osterreiche	NONE	NONE	osterreich	e	NONE	0	1	11	0
Band3	Band2;Band4;Band5	osterr¤	osterr	NONE	NONE	oster	r	NONE	1	1	5	3
Band3	Band2;Band4;Band5	ostertag	ostertag	NONE	NONE	ostertag	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	osterveirtag	osterveirtag	NONE	NONE	osterveirtag	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	oster¤	oster	NONE	NONE	oster	NONE	NONE	1	0	5	3
Band3	Band2;Band4;Band5	ostman¤	ostman	NONE	NONE	ostman	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ostn¤	ostn	NONE	NONE	ostn	NONE	NONE	1	0	11	0
Band3	Band2;Band4;Band5	ostreich¤	ostreich	NONE	NONE	ostreich	NONE	NONE	1	0	1	0
Band3	Band2;Band4;Band5	ostr¤	ostr	NONE	NONE	ostr	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	ost¤	ost	NONE	NONE	o	st	NONE	1	1	9	85
Band3	Band2;Band4;Band5	oswaldi	oswaldi	NONE	NONE	oswaldi	NONE	NONE	0	0	5	0
Band3	Band2;Band4;Band5	oswaldj	oswaldj	NONE	NONE	oswaldj	NONE	NONE	0	0	8	0
Band3	Band2;Band4;Band5	oting¤	oting	NONE	NONE	oting	NONE	NONE	1	0	1	1
Band3	Band2;Band4;Band5	ott	ott	NONE	NONE	ott	NONE	NONE	0	0	33	12
Band3	Band2;Band4;Band5	otten	otten	NONE	NONE	otten	NONE	NONE	0	0	41	7
Band3	Band2;Band4;Band5	otte¤	otte	NONE	NONE	ott	e	NONE	1	1	33	12
Band3	Band2;Band4;Band5	oꝛdens	oꝛdens	NONE	NONE	oꝛdens	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	p	p	NONE	NONE	p	NONE	NONE	0	0	376	68
Band3	Band2;Band4;Band5	pa	pa	NONE	NONE	pa	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pabste	pabste	NONE	NONE	pabst	e	NONE	0	1	1	0
Band3	Band2;Band4;Band5	pachenstein	pachenstein	NONE	NONE	pachenstein	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	packesin	packesin	NONE	NONE	packesin	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pair	pair	NONE	NONE	pair	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	palg	palg	NONE	NONE	palg	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pallen	pallen	NONE	NONE	pallen	NONE	NONE	0	0	16	0
Band3	Band2;Band4;Band5	pallencʒeichen	pallencʒeichen	NONE	NONE	pallencʒeichen	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pallencʒeichens	pallencʒeichens	NONE	NONE	pallencʒeichens	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pallencʒeiche¤	pallencʒeiche	NONE	NONE	pallencʒeiche	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	palle¤	palle	NONE	NONE	palle	NONE	NONE	1	0	2	1
Band3	Band2;Band4;Band5	palmabend	palmabend	NONE	NONE	palmabend	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	palma¤	palma	NONE	NONE	palma	NONE	NONE	1	0	21	0
Band3	Band2;Band4;Band5	palmtag	palmtag	NONE	NONE	palmtag	NONE	NONE	0	0	5	0
Band3	Band2;Band4;Band5	pan	pan	NONE	NONE	pan	NONE	NONE	0	0	5	4
Band3	Band2;Band4;Band5	panbrief	panbrief	NONE	NONE	panbrief	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pancʒer	pancʒer	NONE	NONE	pancʒer	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pann	pann	NONE	NONE	pan	n	NONE	0	1	5	4
Band3	Band2;Band4;Band5	panne	panne	NONE	NONE	panne	NONE	NONE	0	0	10	0
Band3	Band2;Band4;Band5	pannen	pannen	NONE	NONE	panne	n	NONE	0	1	10	0
Band3	Band2;Band4;Band5	pannes	pannes	NONE	NONE	panne	s	NONE	0	1	10	0
Band3	Band2;Band4;Band5	panne¤	panne	NONE	NONE	panne	NONE	NONE	1	0	10	0
Band3	Band2;Band4;Band5	pan¤	pan	NONE	NONE	pan	NONE	NONE	1	0	5	4
Band3	Band2;Band4;Band5	papals	papals	NONE	NONE	papals	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	par	par	NONE	NONE	par	NONE	NONE	0	0	6	5
Band3	Band2;Band4;Band5	parchancʒ	parchancʒ	NONE	NONE	parchancʒ	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	parchants	parchants	NONE	NONE	parchant	s	NONE	0	1	1	1
Band3	Band2;Band4;Band5	parchants¤	parchants	NONE	NONE	parchant	s	NONE	1	1	1	1
Band3	Band2;Band4;Band5	parchantʒ	parchantʒ	NONE	NONE	parchantʒ	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	paren	paren	NONE	NONE	par	en	NONE	0	1	6	5
Band3	Band2;Band4;Band5	parschants	parschants	NONE	NONE	parschants	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	parspergerin	parspergerin	NONE	NONE	parspergerin	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	part	part	NONE	NONE	par	t	NONE	0	1	6	5
Band3	Band2;Band4;Band5	parte	parte	NONE	NONE	parte	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pasce	pasce	NONE	NONE	pasce	NONE	NONE	0	0	9	0
Band3	Band2;Band4;Band5	pasche	pasche	NONE	NONE	pasche	NONE	NONE	0	0	18	1
Band3	Band2;Band4;Band5	passaw	passaw	NONE	NONE	passaw	NONE	NONE	0	0	17	0
Band3	Band2;Band4;Band5	passeck	passeck	NONE	NONE	passeck	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pastore	pastore	NONE	NONE	pastore	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pasʒ	pasʒ	NONE	NONE	pasʒ	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	paucʒevveẏler¤	paucʒevveẏler	NONE	NONE	paucʒevveẏler	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	paul	paul	NONE	NONE	paul	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pauli	pauli	NONE	NONE	pauli	NONE	NONE	0	0	14	0
Band3	Band2;Band4;Band5	paulin	paulin	NONE	NONE	pauli	n	NONE	0	1	14	0
Band3	Band2;Band4;Band5	paulj	paulj	NONE	NONE	paulj	NONE	NONE	0	0	28	0
Band3	Band2;Band4;Band5	pauls	pauls	NONE	NONE	pauls	NONE	NONE	0	0	10	0
Band3	Band2;Band4;Band5	paulus	paulus	NONE	NONE	paulus	NONE	NONE	0	0	19	0
Band3	Band2;Band4;Band5	paum	paum	NONE	NONE	paum	NONE	NONE	0	0	1	2
Band3	Band2;Band4;Band5	paumgartner	paumgartner	NONE	NONE	paumgartner	NONE	NONE	0	0	1	1
Band3	Band2;Band4;Band5	paumgartn¤	paumgartn	NONE	NONE	paumgartn	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	paumg¤	paumg	NONE	NONE	paumg	NONE	NONE	1	0	1	1
Band3	Band2;Band4;Band5	paur	paur	NONE	NONE	paur	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pauren	pauren	NONE	NONE	pauren	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	pawen	pawen	NONE	NONE	pawen	NONE	NONE	0	0	9	1
Band3	Band2;Band4;Band5	pawlus	pawlus	NONE	NONE	pawlus	NONE	NONE	0	0	1	0
Band3	Band2;Band4;Band5	pawmgartner	pawmgartner	NONE	NONE	pawmgartn	er	NONE	0	1	2	0
Band3	Band2;Band4;Band5	pawmgartns¤	pawmgartns	NONE	NONE	pawmgartn	s	NONE	1	1	2	0
Band3	Band2;Band4;Band5	pawmgartn¤	pawmgartn	NONE	NONE	pawmgartn	NONE	NONE	1	0	2	0
Band3	Band2;Band4;Band5	pawr	pawr	NONE	NONE	pawr	NONE	NONE	0	0	5	2
Band3	Band2;Band4;Band5	pawren	pawren	NONE	NONE	pawr	en	NONE	0	1	5	2
Band3	Band2;Band4;Band5	pawrn	pawrn	NONE	NONE	pawr	n	NONE	0	1	5	2
Band3	Band2;Band4;Band5	pawt	pawt	NONE	NONE	pawt	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pawten	pawten	NONE	NONE	pawten	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	paẏr	paẏr	NONE	NONE	paẏr	NONE	NONE	0	0	0	0
Band3	Band2;Band4;Band5	pcedenti¤	pcedenti	NONE	NONE	pcedenti	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	pcentor¤	pcentor	NONE	NONE	pcentor	NONE	NONE	1	0	0	0
Band3	Band2;Band4;Band5	pcise¤	pcise	NONE	NONE	pcise	NONE	NONE	1	0	5	0
