locus	page	physical_folio	register	group_index	group_count	token	normalized_line_position	normalized_field_index	normalized_within_field_position	after_dy	source_codes	source_member_count	terminal_member	group_initial_q2	internal_a1q2	contains_q2	contains_a1	q2_predecessors
f85r2.9	f85r2	f85	C|B	3	6	tchedy	0.4	0	1	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f85r2.9	f85r2	f85	C|B	5	6	qotchdy	0.8	0.666666666667	0.5	1	D1 A1 Q2 K1 B1 A2	6	A2	0	1	1	1	A1:1
f86v3.1	f86v3	f86	C|B	1	7	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f86v3.21	f86v3	f86	C|B	6	9	ytchol	0.625	1	0	1	A2 Q2 K1 A1 B2	5	B2	0	0	1	1	A2:1
f86v3.21	f86v3	f86	C|B	7	9	qoty	0.75	1	0.333333333333	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f86v3.21	f86v3	f86	C|B	9	9	tam	1	1	1	0	Q2 A3 B3	3	B3	1	0	1	0	NONE
f86v3.23	f86v3	f86	C|B	1	8	tshedal	0	0	0	0	Q2 L1 J1 B1 A3 B2	6	B2	1	0	1	0	NONE
f86v3.23	f86v3	f86	C|B	8	8	qotaiin	1	1	1	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f86v3.26	f86v3	f86	C|B	2	9	yteey	0.125	0	0.5	0	A2 Q2 K2 A2	4	A2	0	0	1	0	A2:1
f86v3.26	f86v3	f86	C|B	3	9	oteedy	0.25	0	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f86v3.26	f86v3	f86	C|B	6	9	otaiin	0.625	1	0.4	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f86v3.26	f86v3	f86	C|B	7	9	ytaiin	0.75	1	0.6	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f86v3.27	f86v3	f86	C|B	1	8	teeos	0	0	0	0	Q2 K2 A1 C2	4	C2	1	0	1	1	NONE
f86v3.27	f86v3	f86	C|B	3	8	yteey	0.285714285714	0	0.4	0	A2 Q2 K2 A2	4	A2	0	0	1	0	A2:1
f86v3.27	f86v3	f86	C|B	4	8	qoteey	0.428571428571	0	0.6	0	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f86v3.27	f86v3	f86	C|B	5	8	otchey	0.571428571429	0	0.8	0	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f86v3.29	f86v3	f86	C|B	1	5	toeeedchy	0	0	0	0	Q2 A1 M1 B1 K1 A2	6	A2	1	0	1	1	NONE
f86v3.29	f86v3	f86	C|B	5	5	ytcheodar	1	1	0.5	1	A2 Q2 K1 J1 A1 B1 A3 C1	8	C1	0	0	1	1	A2:1
f86v3.31	f86v3	f86	C|B	3	7	tchey	0.333333333333	0.333333333333	0.5	0	Q2 K1 J1 A2	4	A2	1	0	1	0	NONE
f86v3.31	f86v3	f86	C|B	4	7	otchedy	0.5	0.333333333333	1	0	A1 Q2 K1 J1 B1 A2	6	A2	0	1	1	1	A1:1
f86v3.32	f86v3	f86	C|B	5	6	qotaiin	0.8	1	0.5	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f86v3.36	f86v3	f86	C|B	2	4	qoteey	0.333333333333	1	0	1	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f86v3.7	f86v3	f86	C|B	2	7	ytaiin	0.166666666667	0.5	0.166666666667	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f86v3.7	f86v3	f86	C|B	3	7	ytapy	0.333333333333	0.5	0.333333333333	0	A2 Q2 A3 P1 A2	5	A2	0	0	1	0	A2:1
f86v3.7	f86v3	f86	C|B	7	7	ytam	1	0.5	1	0	A2 Q2 A3 B3	4	B3	0	0	1	0	A2:1
f86v5.10	f86v5	f86	T|B	10	11	otam	0.9	1	0.833333333333	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f86v5.10	f86v5	f86	T|B	11	11	ytam	1	1	1	0	A2 Q2 A3 B3	4	B3	0	0	1	0	A2:1
f86v5.11	f86v5	f86	T|B	1	10	taral	0	0.5	0	0	Q2 A3 C1 A3 B2	5	B2	1	0	1	0	NONE
f86v5.11	f86v5	f86	T|B	6	10	ytal	0.555555555556	0.5	0.555555555556	0	A2 Q2 A3 B2	4	B2	0	0	1	0	A2:1
f86v5.11	f86v5	f86	T|B	8	10	otal	0.777777777778	0.5	0.777777777778	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f86v5.13	f86v5	f86	T|B	3	11	otam	0.2	0	0.4	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f86v5.13	f86v5	f86	T|B	4	11	ytaiin	0.3	0	0.6	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f86v5.13	f86v5	f86	T|B	5	11	otal	0.4	0	0.8	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f86v5.13	f86v5	f86	T|B	6	11	teody	0.5	0	1	0	Q2 J1 A1 B1 A2	5	A2	1	0	1	1	NONE
f86v5.13	f86v5	f86	T|B	10	11	otar	0.9	1	0.75	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f86v5.21	f86v5	f86	T|B	5	11	yteey	0.4	0.5	0.4	0	A2 Q2 K2 A2	4	A2	0	0	1	0	A2:1
f86v5.21	f86v5	f86	T|B	6	11	ytaiin	0.5	0.5	0.5	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f86v5.21	f86v5	f86	T|B	9	11	yteey	0.8	0.5	0.8	0	A2 Q2 K2 A2	4	A2	0	0	1	0	A2:1
f86v5.21	f86v5	f86	T|B	10	11	qotey	0.9	0.5	0.9	0	D1 A1 Q2 J1 A2	5	A2	0	1	1	1	A1:1
f86v5.24	f86v5	f86	T|B	7	9	otaiin	0.75	1	0.333333333333	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f86v5.24	f86v5	f86	T|B	9	9	otaiin	1	1	1	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f86v5.27	f86v5	f86	T|B	4	11	otar	0.3	0	0.75	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f86v5.27	f86v5	f86	T|B	7	11	ytar	0.6	1	0.2	0	A2 Q2 A3 C1	4	C1	0	0	1	0	A2:1
f86v5.3	f86v5	f86	T|B	7	9	oteeodail	0.75	1	0.714285714286	0	A1 Q2 K2 A1 B1 A3 E1 B2	8	B2	0	1	1	1	A1:1
f86v5.3	f86v5	f86	T|B	8	9	otaiin	0.875	1	0.857142857143	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f86v5.3	f86v5	f86	T|B	9	9	otain	1	1	1	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f86v5.31	f86v5	f86	T|B	1	10	tol	0	0	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f86v5.31	f86v5	f86	T|B	3	10	ytchdy	0.222222222222	0	1	0	A2 Q2 K1 B1 A2	5	A2	0	0	1	0	A2:1
f86v5.31	f86v5	f86	T|B	5	10	ytedy	0.444444444444	0.333333333333	1	0	A2 Q2 J1 B1 A2	5	A2	0	0	1	0	A2:1
f86v5.31	f86v5	f86	T|B	6	10	ytain	0.555555555556	0.666666666667	0	1	A2 Q2 A3 F1	4	F1	0	0	1	0	A2:1
f86v5.32	f86v5	f86	T|B	2	12	ytchy	0.0909090909091	0	0.142857142857	0	A2 Q2 K1 A2	4	A2	0	0	1	0	A2:1
f86v5.32	f86v5	f86	T|B	4	12	qotal	0.272727272727	0	0.428571428571	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f86v5.32	f86v5	f86	T|B	11	12	teody	0.909090909091	0.5	1	0	Q2 J1 A1 B1 A2	5	A2	1	0	1	1	NONE
f86v5.34	f86v5	f86	T|B	1	9	oteey	0	0	0	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f86v5.34	f86v5	f86	T|B	3	9	tey	0.25	0	0.5	0	Q2 J1 A2	3	A2	1	0	1	0	NONE
f86v5.34	f86v5	f86	T|B	7	9	ytaiin	0.75	1	0	1	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f86v5.34	f86v5	f86	T|B	8	9	otam	0.875	1	0.5	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f86v5.36	f86v5	f86	T|B	2	9	qoty	0.125	0.333333333333	0	1	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f86v5.36	f86v5	f86	T|B	4	9	ytody	0.375	0.666666666667	0.5	1	A2 Q2 A1 B1 A2	5	A2	0	0	1	1	A2:1
f86v5.36	f86v5	f86	T|B	6	9	otoloty	0.625	1	0.25	0	A1 Q2 A1 B2 A1 Q2 A2	7	A2	0	1	1	1	A1:2
f86v5.36	f86v5	f86	T|B	7	9	oltal	0.75	1	0.5	0	A1 B2 Q2 A3 B2	5	B2	0	0	1	1	B2:1
f86v5.39	f86v5	f86	T|B	1	5	yteody	0	0	0.5	0	A2 Q2 J1 A1 B1 A2	6	A2	0	0	1	1	A2:1
f86v5.39	f86v5	f86	T|B	3	5	qoteey	0.5	1	0.333333333333	0	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f86v5.5	f86v5	f86	T|B	3	11	otol	0.2	0	0.333333333333	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f86v5.5	f86v5	f86	T|B	4	11	otshey	0.3	0	0.5	0	A1 Q2 L1 J1 A2	5	A2	0	1	1	1	A1:1
f86v5.5	f86v5	f86	T|B	5	11	otal	0.4	0	0.666666666667	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f86v5.5	f86v5	f86	T|B	8	11	ytar	0.7	1	0	1	A2 Q2 A3 C1	4	C1	0	0	1	0	A2:1
f86v5.7	f86v5	f86	T|B	2	9	qoteedy	0.125	0	1	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f86v5.7	f86v5	f86	T|B	5	9	otol	0.5	0.5	0.666666666667	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f86v6.41	f86v6	f86	T|B	3	9	oltchey	0.25	0.5	0.25	0	A1 B2 Q2 K1 J1 A2	6	A2	0	0	1	1	B2:1
f86v6.41	f86v6	f86	T|B	4	9	qotal	0.375	0.5	0.375	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f86v6.41	f86v6	f86	T|B	7	9	qotaiin	0.75	0.5	0.75	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f86v6.41	f86v6	f86	T|B	8	9	ytain	0.875	0.5	0.875	0	A2 Q2 A3 F1	4	F1	0	0	1	0	A2:1
f86v6.42	f86v6	f86	T|B	1	10	otaiin	0	0.5	0	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f86v6.42	f86v6	f86	T|B	3	10	otal	0.222222222222	0.5	0.222222222222	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f86v6.42	f86v6	f86	T|B	4	10	otal	0.333333333333	0.5	0.333333333333	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f86v6.42	f86v6	f86	T|B	5	10	lt	0.444444444444	0.5	0.444444444444	0	B2 Q2	2	Q2	0	0	1	0	B2:1
f86v6.42	f86v6	f86	T|B	9	10	qotol	0.888888888889	0.5	0.888888888889	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f86v6.43	f86v6	f86	T|B	2	9	choty	0.125	0.5	0.125	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f86v6.43	f86v6	f86	T|B	3	9	ytaiin	0.25	0.5	0.25	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f86v6.43	f86v6	f86	T|B	7	9	taiin	0.75	0.5	0.75	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f86v6.9	f86v6	f86	T|B	7	11	otar	0.6	0.5	0.6	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f86v6.9	f86v6	f86	T|B	10	11	qoteeos	0.9	0.5	0.9	0	D1 A1 Q2 K2 A1 C2	6	C2	0	1	1	1	A1:1
f87r.10	f87r	f87	H|A	5	5	qoty	1	1	0.5	1	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f87v.7	f87v	f87	H|A	1	5	qotechoep	0	0.5	0	0	D1 A1 Q2 J1 K1 A1 J1 P1	8	P1	0	1	1	1	A1:1
f87v.9	f87v	f87	H|A	1	3	techol	0	0	0	0	Q2 J1 K1 A1 B2	5	B2	1	0	1	1	NONE
f87v.9	f87v	f87	H|A	3	3	otol	1	1	0.5	1	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f88r.30	f88r	f88	P|A	3	7	cheotey	0.333333333333	0.5	0.333333333333	0	K1 J1 A1 Q2 J1 A2	6	A2	0	1	1	1	A1:1
f88r.30	f88r	f88	P|A	6	7	chetchy	0.833333333333	0.5	0.833333333333	0	K1 J1 Q2 K1 A2	5	A2	0	0	1	0	J1:1
f88r.9	f88r	f88	P|A	4	11	otam	0.3	0	0.5	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f89v1.15	f89v1	f89	P|A	7	10	ytey	0.666666666667	1	0.25	0	A2 Q2 J1 A2	4	A2	0	0	1	0	A2:1
f89v1.15	f89v1	f89	P|A	9	10	cheyty	0.888888888889	1	0.75	0	K1 J1 A2 Q2 A2	5	A2	0	0	1	0	A2:1
f89v1.6	f89v1	f89	P|A	9	10	otar	0.888888888889	1	0.75	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f9r.1	f9r	f9	H|A	1	10	tydlo	0	0.5	0	0	Q2 A2 B1 B2 A1	5	A1	1	0	1	1	NONE
f9r.2	f9r	f9	H|A	3	9	ytaiin	0.25	0	0.666666666667	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f9r.2	f9r	f9	H|A	5	9	toeoky	0.5	1	0	1	Q2 A1 J1 A1 Q1 A2	6	A2	1	0	1	1	NONE
f9r.5	f9r	f9	H|A	8	10	otchol	0.777777777778	1	0	1	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f9r.5	f9r	f9	H|A	9	10	ot	0.888888888889	1	0.5	0	A1 Q2	2	Q2	0	1	1	1	A1:1
f9v.10	f9v	f9	H|A	1	5	oty	0	0.5	0	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f9v.10	f9v	f9	H|A	5	5	kyty	1	0.5	1	0	Q1 A2 Q2 A2	4	A2	0	0	1	0	A2:1
f9v.2	f9v	f9	H|A	9	11	oty	0.8	0.5	0.8	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f9v.3	f9v	f9	H|A	6	9	otaiin	0.625	0.5	0.625	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f90r1.2	f90r1	f90	H|A	2	6	tor	0.2	0.5	0.2	0	Q2 A1 C1	3	C1	1	0	1	1	NONE
f90r1.2	f90r1	f90	H|A	4	6	qotchor	0.6	0.5	0.6	0	D1 A1 Q2 K1 A1 C1	6	C1	0	1	1	1	A1:1
f93r.2	f93r	f93	H|A	4	11	chotom	0.3	0.5	0.3	0	K1 A1 Q2 A1 B3	5	B3	0	1	1	1	A1:1
f93r.2	f93r	f93	H|A	8	11	oteodal	0.7	0.5	0.7	0	A1 Q2 J1 A1 B1 A3 B2	7	B2	0	1	1	1	A1:1
f93r.23	f93r	f93	H|A	4	4	teols	1	1	0.5	1	Q2 J1 A1 B2 C2	5	C2	1	0	1	1	NONE
f93r.25	f93r	f93	H|A	2	3	chotar	0.5	0.5	0.5	0	K1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f93r.3	f93r	f93	H|A	4	10	ytchchy	0.333333333333	0.5	0	1	A2 Q2 K1 K1 A2	5	A2	0	0	1	0	A2:1
f93r.3	f93r	f93	H|A	10	10	qotchd	1	1	1	0	D1 A1 Q2 K1 B1	5	B1	0	1	1	1	A1:1
f93r.5	f93r	f93	H|A	6	7	otodar	0.833333333333	1	0.75	0	A1 Q2 A1 B1 A3 C1	6	C1	0	1	1	1	A1:1
f93v.1	f93v	f93	H|A	2	9	qoteeo	0.125	0.5	0	1	D1 A1 Q2 K2 A1	5	A1	0	1	1	1	A1:1
f93v.3	f93v	f93	H|A	8	10	otal	0.777777777778	1	0.714285714286	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f94r.9	f94r	f94	H|B	1	3	otar	0	0.5	0	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f94v.11	f94v	f94	H|B	1	10	todaiin	0	0	0	0	Q2 A1 B1 A3 G1	5	G1	1	0	1	1	NONE
f94v.11	f94v	f94	H|B	4	10	chetaiin	0.333333333333	0	0.375	0	K1 J1 Q2 A3 G1	5	G1	0	0	1	0	J1:1
f94v.4	f94v	f94	H|B	2	7	otar	0.166666666667	0.333333333333	0	1	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f94v.4	f94v	f94	H|B	3	7	otchy	0.333333333333	0.333333333333	0.5	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f94v.5	f94v	f94	H|B	7	8	tchor	0.857142857143	1	0.666666666667	0	Q2 K1 A1 C1	4	C1	1	0	1	1	NONE
f94v.9	f94v	f94	H|B	1	11	ytar	0	0	0	0	A2 Q2 A3 C1	4	C1	0	0	1	0	A2:1
f94v.9	f94v	f94	H|B	5	11	otaiin	0.4	1	0.142857142857	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f95r1.1	f95r1	f95	H|B	8	9	oty	0.875	1	0.833333333333	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f95r1.2	f95r1	f95	H|B	10	12	qoty	0.818181818182	0.5	0.818181818182	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f95r1.3	f95r1	f95	H|B	1	8	teodaiin	0	0	0	0	Q2 J1 A1 B1 A3 G1	6	G1	1	0	1	1	NONE
f95r1.9	f95r1	f95	H|B	1	10	tchdy	0	0	0.5	0	Q2 K1 B1 A2	4	A2	1	0	1	0	NONE
f95r1.9	f95r1	f95	H|B	2	10	tchor	0.111111111111	0.333333333333	0	1	Q2 K1 A1 C1	4	C1	1	0	1	1	NONE
f95r1.9	f95r1	f95	H|B	4	10	tar	0.333333333333	0.333333333333	0.4	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f95r1.9	f95r1	f95	H|B	9	10	qotaiin	0.888888888889	1	0	1	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f95r2.2	f95r2	f95	H|B	6	10	otain	0.555555555556	0.5	0.6	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f95r2.2	f95r2	f95	H|B	7	10	oty	0.666666666667	0.5	0.8	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f95r2.2	f95r2	f95	H|B	8	10	oteedy	0.777777777778	0.5	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f95r2.3	f95r2	f95	H|B	7	10	otaiin	0.666666666667	0.5	0.666666666667	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f95r2.4	f95r2	f95	H|B	3	6	tor	0.4	1	0	1	Q2 A1 C1	3	C1	1	0	1	1	NONE
f95r2.5	f95r2	f95	H|B	1	9	tshod	0	0	0	0	Q2 L1 A1 B1	4	B1	1	0	1	1	NONE
f95r2.6	f95r2	f95	H|B	5	11	qotar	0.4	0.5	0.4	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f95v1.2	f95v1	f95	H|B	2	11	tshor	0.1	0	0.166666666667	0	Q2 L1 A1 C1	4	C1	1	0	1	1	NONE
f95v1.2	f95v1	f95	H|B	5	11	otar	0.4	0	0.666666666667	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f95v1.2	f95v1	f95	H|B	6	11	oty	0.5	0	0.833333333333	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f95v1.2	f95v1	f95	H|B	8	11	otal	0.7	0.5	0	1	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f95v1.5	f95v1	f95	H|B	1	4	otal	0	0	0	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f95v1.8	f95v1	f95	H|B	5	8	chtal	0.571428571429	0.5	0.6	0	K1 Q2 A3 B2	4	B2	0	0	1	0	K1:1
f95v2.5	f95v2	f95	H|B	1	9	tar	0	0.5	0	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f95v2.5	f95v2	f95	H|B	7	9	otalain	0.75	0.5	0.75	0	A1 Q2 A3 B2 A3 F1	6	F1	0	1	1	1	A1:1
f96r.1	f96r	f96	H|A	1	7	tor	0	0.5	0	0	Q2 A1 C1	3	C1	1	0	1	1	NONE
f96r.11	f96r	f96	H|A	1	7	teol	0	0	0	0	Q2 J1 A1 B2	4	B2	1	0	1	1	NONE
f96r.2	f96r	f96	H|A	1	7	ytol	0	0	0	0	A2 Q2 A1 B2	4	B2	0	0	1	1	A2:1
f96r.2	f96r	f96	H|A	2	7	oteeor	0.166666666667	0	0.25	0	A1 Q2 K2 A1 C1	5	C1	0	1	1	1	A1:1
f96r.2	f96r	f96	H|A	4	7	oteey	0.5	0	0.75	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f96r.5	f96r	f96	H|A	4	7	tol	0.5	0.5	0.5	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f99r.30	f99r	f99	P|A	1	9	tol	0	0	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f99r.31	f99r	f99	P|A	3	7	qotol	0.333333333333	0.5	0.333333333333	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f99r.31	f99r	f99	P|A	6	7	qotol	0.833333333333	0.5	0.833333333333	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f99v.21	f99v	f99	P|A	6	10	otoraiin	0.555555555556	1	0.428571428571	0	A1 Q2 A1 C1 A3 G1	6	G1	0	1	1	1	A1:1
f99v.21	f99v	f99	P|A	10	10	qoetal	1	1	1	0	D1 A1 J1 Q2 A3 B2	6	B2	0	0	1	1	J1:1
