line_id	book	record_id	page_id	line_index	group_count	generated_map	generated_sampled	map_exact_lexicon_groups	map_productive_groups	map_identity_groups	sampled_exact_lexicon_groups	sampled_productive_groups	sampled_identity_groups
NB_B4_R001708_L0010	Band4	NB_B4_R001708	Rst Nbg-Briefbücher-Nr 4_0050_right.png	10	13	sunderl wenn der vorg vns gnedig hre der römisch künig ʒu eẅch gen	sunderl wenn d vorg vnsr gnediger hre der römisch künig ʒu eẅch gen	13	0	0	13	0	0
NB_B4_R001708_L0011	Band4	NB_B4_R001708	Rst Nbg-Briefbücher-Nr 4_0050_right.png	11	12	costencʒ kome daʒ jr vns das ʒu stund bey eẅrselbs botten vschreibt	costencʒ komen daʒ jr vns das ʒu stund bey eẅrselbs botten vschreibt	12	0	0	12	0	0
NB_B4_R001708_L0012	Band4	NB_B4_R001708	Rst Nbg-Briefbücher-Nr 4_0050_right.png	12	12	das bottenlon wir gn becʒaln welln vnd vns in den sachen eẅr	das bottenlon wir gn becʒaln wellen vnd vns in den sachn eẅr	12	0	0	12	0	0
NB_B4_R001708_L0013	Band4	NB_B4_R001708	Rst Nbg-Briefbücher-Nr 4_0050_right.png	13	10	freẅntsch vnd guten wille beweisen wellet als wir eẅr weish	freẅntsch vnd guten willen beweisen wellet als wir eẅr weish	10	0	0	10	0	0
NB_B4_R001708_L0014	Band4	NB_B4_R001708	Rst Nbg-Briefbücher-Nr 4_0050_right.png	14	2	dat fia	dat fia	2	0	0	2	0	0
NB_B4_R001708_L0015	Band4	NB_B4_R001708	Rst Nbg-Briefbücher-Nr 4_0050_right.png	15	8	etc das welln wir vmb eẅr ersamk etc	etc das wellen wir vmb eẅr ers etc	8	0	0	8	0	0
NB_B4_R001708_L0016	Band4	NB_B4_R001708	Rst Nbg-Briefbücher-Nr 4_0050_right.png	16	3	ija p katherine	ija p kathine	3	0	0	3	0	0
NB_B4_R001709_L0001	Band4	NB_B4_R001709	Rst Nbg-Briefbücher-Nr 4_0051_left.png	1	3	den von vveissembg	den von vveissembg	3	0	0	3	0	0
NB_B4_R001709_L0002	Band4	NB_B4_R001709	Rst Nbg-Briefbücher-Nr 4_0051_left.png	2	14	l fr als jr vns verschr habt von sebolt pfincʒing vnss b vnd rat	lieben fr als jr vns vschribn habt von sebolt pfincʒing vnss burgers vnd rat	14	0	0	14	0	0
NB_B4_R001709_L0003	Band4	NB_B4_R001709	Rst Nbg-Briefbücher-Nr 4_0051_left.png	3	11	gesellen weg vnd des rüel reychleins weg etc das habn wir	gesellen wege vnd des rüel reychleins weg etc das habn wir	9	0	2	9	1	1
NB_B4_R001709_L0004	Band4	NB_B4_R001709	Rst Nbg-Briefbücher-Nr 4_0051_left.png	4	12	wol vernom vnd lassen eẅch wissen daʒ wir den vorgen sebolt pfincʒing	wol vernom vnd lass eẅch wissen daʒ wir den vorgen seb pfincʒing	12	0	0	12	0	0
NB_B4_R001709_L0005	Band4	NB_B4_R001709	Rst Nbg-Briefbücher-Nr 4_0051_left.png	5	13	darub ʒu rede gesecʒt vnd mit jm gerett habn daʒ er eẅch selbs	darub ʒu rede gesecʒt vnd mit jm gerett haben daʒ er eẅch selbs	12	0	1	12	0	1
NB_B4_R001709_L0006	Band4	NB_B4_R001709	Rst Nbg-Briefbücher-Nr 4_0051_left.png	6	11	darub antwten wil denn wo wir eẅr freẅntsch lieb od dienst	darub antwten wil denn wo wir eẅr freẅntsch lieb oder dienst	11	0	0	11	0	0
NB_B4_R001709_L0007	Band4	NB_B4_R001709	Rst Nbg-Briefbücher-Nr 4_0051_left.png	7	6	etc dat fia iiija an andree	etc dat fia iiija an andree	6	0	0	6	0	0
NB_B4_R001710_L0001	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	1	3	hn leüpolde lantgraf	hn leüpold lantgraf	2	1	0	2	1	0
NB_B4_R001710_L0002	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	2	2	cʒum leẅtembrg	cʒum leẅtemrg	1	1	0	1	1	0
NB_B4_R001710_L0003	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	3	12	gnedig hre als vns eẅr gnade verschr hat von der angriff weg	gnediger herre als vns eẅr gnade vschr hat von der angriff weg	11	0	1	11	0	1
NB_B4_R001710_L0004	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	4	13	die vns vnd den vnsn beschehe sind jn dem lande ʒu beheim von	die vns vnd den vnsn beschehe sind jn dem lande ʒu beheim vo	13	0	0	13	0	0
NB_B4_R001710_L0005	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	5	10	fricʒen vom eglofstein vnd niclas lange vvie eẅch ankome sey	fricʒe vom eglofstein vnd niclas langen vvie eẅch ankome sey	10	0	0	10	0	0
NB_B4_R001710_L0006	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	6	11	daʒ wir eẅch darinn vdenken etc das habn wir wol vernom	daʒ wir eẅch darinn vdenken etc das habe wir wol vnome	11	0	0	11	0	0
NB_B4_R001710_L0007	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	7	11	vnd habn vns kawffleẅt vnd die vnsn die die sache antrift	vnd habn vnser kawffleẅt vnd die vnsn die die sache antrift	11	0	0	11	0	0
NB_B4_R001710_L0008	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	8	12	für vns besant vnd mit jn dauon gerett vvie darub seid dem	für vns besant vnd mit jn dauon gerett vvie darub seid dem	11	0	1	11	1	0
NB_B4_R001710_L0009	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	9	11	mal vns denn eẅr gnade schreibt daʒ jr mit denselbn angriffen	mal vns denn eẅr gnade schreibt daʒ jr mit denselben angriffen	11	0	0	11	0	0
NB_B4_R001710_L0010	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	10	11	niht handels noch ʒe schik vnd auch keinen teil noch gemein	niht handels noch ʒe schiken vnd auch keinen teil noch gemein	11	0	0	11	0	0
NB_B4_R001710_L0011	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	11	12	daran habt das ist vns lieb vnd welln auch eẅr gnade des	daran habt das ist vns lieb vnd welln auch eẅr gnade des	12	0	0	12	0	0
NB_B4_R001710_L0012	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	12	11	vwissen denn als vns eẅr gnade verschr hat die eẅn ʒe	vwissen denn als vns eẅr gnade verschr hat die eẅn ʒe	11	0	0	11	0	0
NB_B4_R001710_L0013	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	13	11	sichern vvissen wir niht vvelch dieselbn die eẅn sein od wie	sichern vvissen wir niht vvelch dieselbe die eẅn sein od wie	10	0	1	10	0	1
NB_B4_R001710_L0014	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	14	9	die heissen vnd könne darcʒu niht geantwten denn wo	die heissen vnd könne darcʒu niht geantwten denn wo	9	0	0	9	0	0
NB_B4_R001710_L0015	Band4	NB_B4_R001710	Rst Nbg-Briefbücher-Nr 4_0051_left.png	15	10	wir eẅn gnad lieb od dienst etc dat vt s	wir eẅn gnad lieb od dienst etc dat vt s	10	0	0	10	0	0
NB_B4_R001711_L0001	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	1	7	hn adolphen hcʒogen ʒu dem perg grafen	hn adolphen hcʒogen ʒu de perg grafe	7	0	0	7	0	0
NB_B4_R001711_L0002	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	2	6	ʒu rauensbg vnd hren ʒu blankembrg	ʒu rauensberg vnd hren ʒu blankemberg	5	1	0	5	1	0
NB_B4_R001711_L0003	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	3	12	gnedig hre wir tun eẅr hoch ʒe wissen daʒ conr von cobenroede	gnedig hre wir tun eẅr hoch ʒe wissen daʒ conr von cobenroede	11	0	1	11	0	1
NB_B4_R001711_L0004	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	4	11	vnd etwieuil seinr helffer die eẅr gnade an der eingeslossen abschr	vnd etwieuil seinr helffer die eẅr gnade an der eingeslossen abschr	11	0	0	11	0	0
NB_B4_R001711_L0005	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	5	11	jr brief wol vnemen mag von seins swehes weg prawnen vom	jr brief wol vnemen mag von seins swehes weg prawnen vom	9	1	1	9	1	1
NB_B4_R001711_L0006	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	6	12	ʒweifel des alten vns vnd den vnsn entsagt habn als durch vlr	ʒweifel des alten vns vnd de vnsn entsagt habn als durch vlr	12	0	0	12	0	0
NB_B4_R001711_L0007	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	7	12	camrens peter vnd conr der seyler vnd jr gesellschaft wille dieselbn doch	camrens pet vn conr d seyler vnd jr gesellschaft willen dieselbn doch	10	0	2	10	0	2
NB_B4_R001711_L0008	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	8	12	jn ettwieuil ʒeit vnd jaren vns b niht gewesen noch heẅsenlich bey	jn ettwieuil ʒeit vnd jaren vns burge niht gewesen noch heẅsenlich bey	11	0	1	11	0	1
NB_B4_R001711_L0009	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	9	14	vns gesessen sind vnd wir auch ʒu mal niht mit jn ʒe schik habn	vns gesessen sind vnd wir auch ʒu mal niht mit jn ʒe schiken habn	14	0	0	14	0	0
NB_B4_R001711_L0010	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	10	11	daran vns vngütlich von jn geschiht bitt wir eẅr hoch dienstlich	daran vns vngütlich von jn geschiht bittn wir eẅr hoch dienstl	11	0	0	11	0	0
NB_B4_R001711_L0011	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	11	12	mit gancʒe fleisʒ jr wellt den vorgen conr von cobenroede vnd auch	mit gancʒe fleisʒ jr wellt den vorg conr von cobenroede vnd auch	11	0	1	11	0	1
NB_B4_R001711_L0012	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	12	12	sein helffer vntrichten vnd daran weisen daʒ sie sölich fehe vnd entsagug	sein helffer vntrichten vnd daran weise daʒ sie sölich fehe vnd entsagung	11	1	0	11	0	1
NB_B4_R001711_L0013	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	13	12	gen vns vnd den vnsn abtun vnd vns keins argen gewarten deẅht	gen vns vnd den vnsn abtun vnd vns keins argen gewarten deẅht	12	0	0	12	0	0
NB_B4_R001711_L0014	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	14	13	denn denselbn conr von cobenrod daʒ er ʒu vns iht ʒuspreche hett darub	denn dens conr von cobenroed daʒ er ʒu vns iht ʒuspreche hett darumb	12	1	0	12	1	0
NB_B4_R001711_L0015	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	15	14	welln wir jm freẅntl rechten sein an den stette da wir das pillich tun	welle wir jm freẅntliche rechten sein an den stetten da wir das pillich tun	14	0	0	14	0	0
NB_B4_R001711_L0016	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	16	13	süllen hett er aber ʒu vnsr b keine in sunderheit iht ʒuspreche von	sülln hett er ab ʒu vnsr burge keine in sundheit iht ʒuspreche von	13	0	0	13	0	0
NB_B4_R001711_L0017	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	17	12	dem od denselbn vvellen wir jm od seine scheinbott mit seine volle	dem od dens vvellen wir jm oder seine scheinbott mit seine volle	12	0	0	12	0	0
NB_B4_R001711_L0018	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	18	10	gwalt freẅntl sleẅnigs rechten helffen vvenn wir des ermant wden	gwalt freẅntlich sleẅnigs rechten helffen vvenn wir des ermant werde	10	0	0	10	0	0
NB_B4_R001711_L0019	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	19	14	so dieselbn vns b ʒu den er ʒesprechn hett anheim sind on geude vnd	so dieselbn vns b ʒu den er ʒesprechn hett anheim sind on geude vnd	14	0	0	14	0	0
NB_B4_R001711_L0020	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	20	14	dunkt vns daʒ er sich des pillich von vns benügen lass vnd wellet vns	dunkt vns daʒ er sich des pillich von vns benüge lass vnd wellet vns	14	0	0	14	0	0
NB_B4_R001711_L0021	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	21	11	darinn eẅr gnade vnd fürdrug beweisen als wir eẅr hoch wol	darinn eẅr gnade vnd fürdrug beweise als wir eẅr hoch wol	11	0	0	11	0	0
NB_B4_R001711_L0022	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	22	11	getrawn das welln wir vmb eẅr gnade etc vnd wir bitt	getrawn das welln wir vmb eẅr gnade etc vnd wir bitt	11	0	0	11	0	0
NB_B4_R001711_L0023	Band4	NB_B4_R001711	Rst Nbg-Briefbücher-Nr 4_0051_right.png	23	12	darub eẅr gnedig verschr antwt wid bey disem botten dat vt s	darub eẅr gnedig vschr antwurt wider bey disem botte dat vt s	12	0	0	12	0	0
NB_B4_R001712_L0001	Band4	NB_B4_R001712	Rst Nbg-Briefbücher-Nr 4_0051_right.png	1	3	heinr von sawnsh	heinr von sawnsheim	3	0	0	3	0	0
NB_B4_R001712_L0002	Band4	NB_B4_R001712	Rst Nbg-Briefbücher-Nr 4_0051_right.png	2	3	cʒ von kottenheim	cʒ von kottenheim	3	0	0	3	0	0
NB_B4_R001712_L0003	Band4	NB_B4_R001712	Rst Nbg-Briefbücher-Nr 4_0051_right.png	3	10	l heinr als jr vns geschribn habt von vlr slusselfelds	l heinr als jr vns geschribn habt von vlr slusselfelders	9	1	0	9	0	1
NB_B4_R001712_L0004	Band4	NB_B4_R001712	Rst Nbg-Briefbücher-Nr 4_0051_right.png	4	10	vnss b weg darümb habn vvir jn durch ewn vvillen	vnss bgs weg darümb habn vvir jn durch ewn vvillen	10	0	0	10	0	0
NB_B4_R001712_L0005	Band4	NB_B4_R001712	Rst Nbg-Briefbücher-Nr 4_0051_right.png	5	11	besant vnd cʒurede gesacʒt vnd der hat vns geantvvt er vvölle	besant vnd cʒurede gesacʒt vnd der hat vns geantvvt er vvölle	11	0	0	11	0	0
NB_B4_R001712_L0006	Band4	NB_B4_R001712	Rst Nbg-Briefbücher-Nr 4_0051_right.png	6	10	euch selber ein antvvt an seine brief darümb schreibn dat	euch selber ein antvvt an seine brief darümb schreibe dat	10	0	0	10	0	0
NB_B4_R001712_L0007	Band4	NB_B4_R001712	Rst Nbg-Briefbücher-Nr 4_0051_right.png	7	6	in die sci andree anno xiiijo	in die sci andree anno xiiijo	5	0	1	5	0	1
NB_B4_R001713_L0001	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	1	4	hilpoltn frawnberg ʒu prunn	hilpolten frawnberger ʒu prunn	4	0	0	4	0	0
NB_B4_R001713_L0002	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	2	11	l her frawnberg als jr vns verschr habt von der geltschuld	lieber her frawnberg als jr vns vschribn habt von der geltschuld	11	0	0	11	0	0
NB_B4_R001713_L0003	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	3	12	weg die jr vns nach des schuldbr sag den wir darub von	wegen die jr vns nach des schuldbr sag den wir dar von	12	0	0	12	0	0
NB_B4_R001713_L0004	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	4	11	ewch habn becʒalt solt habn daʒ wir darinn ein vcʒiehen tun	ewch habn becʒalt solt habn daʒ wir darinn ein vercʒiehen tun	11	0	0	11	0	0
NB_B4_R001713_L0005	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	5	12	welln etc das habn wir wol vernom vnd lassen eẅch wissen daʒ	wellen etc das habe wir wol vnome vnd lassen eẅch wiss daʒ	12	0	0	12	0	0
NB_B4_R001713_L0006	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	6	13	vns das niht füklich ist wan vns die vnsn die die sach antrift	vns das niht füklich ist wan vns die vnsn die die sach antrift	13	0	0	13	0	0
NB_B4_R001713_L0007	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	7	11	darub anligen vnd manen vnd getrawn ewch wol daʒ jr vns	darumb anligen vnd mane vnd getrawn ewch wol daʒ jr vns	11	0	0	11	0	0
NB_B4_R001713_L0008	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	8	12	das niht für vbel habt vnd schikt daʒ wir becʒalt wden vvan	das niht für vbel habt vnd schikt daʒ wir becʒalt wden vvan	12	0	0	12	0	0
NB_B4_R001713_L0009	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	9	13	vns niht lieb we sölte wir vnsn bürge nach vnss briefs sag darub	vns niht lieb we sölte wir vnsn bürge nach vnss briefs sag darub	13	0	0	13	0	0
NB_B4_R001713_L0010	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	10	12	ʒuspreche vnd manen denn als jr vns aber verschr habt von des	ʒusprechen vnd manen denn als jr vns ab verschr habt von des	12	0	0	12	0	0
NB_B4_R001713_L0011	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	11	10	juden weg habn wir eẅch vormals ʒwyr geantwt daʒ abraham	jude wege habn wir eẅch vormals ʒwyr geantwt daʒ abraham	10	0	0	10	0	0
NB_B4_R001713_L0012	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	12	13	jud von münchen bey vns spricht daʒ er dauon niht wiss doch hett	jud von münchen bey vns spricht daʒ er dauon niht wiss doch hett	13	0	0	13	0	0
NB_B4_R001713_L0013	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	13	14	jr ʒu jm iht ʒuspreche so well er eẅch od eẅm scheinbott mit eẅm	jr ʒu jm iht ʒuspreche so well er eẅch oder eẅm scheinbotte mit eẅm	14	0	0	14	0	0
NB_B4_R001713_L0014	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	14	11	volle gewalt freẅntl sleẅnigs rechten sein vor des reichs richt bey	volle gewalt freẅntlich sleẅnigs rechte sein vor des reichs richter bey	11	0	0	11	0	0
NB_B4_R001713_L0015	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	15	14	vns ʒu nür dabey meint der jud ʒe beleibn vvan auch sie des von	vns ʒu nür dabey meint der jud ʒe beleibe vvan auch sie des von	14	0	0	14	0	0
NB_B4_R001713_L0016	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	16	10	vnsm gnedigstn hren dem römische küng also gefreyt sind denn	vnsm gnedigstn hren dem römische küng also gefreyt sind denn	9	1	0	9	1	0
NB_B4_R001713_L0017	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	17	3	dat fia ija	dat fea ija	3	0	0	3	0	0
NB_B4_R001713_L0018	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	18	8	wo wir eẅch sust lieb od dienst etc	wo wir eẅch sust lieb od dienst etc	8	0	0	8	0	0
NB_B4_R001713_L0019	Band4	NB_B4_R001713	Rst Nbg-Briefbücher-Nr 4_0052_left.png	19	2	an barbare	an barbar	2	0	0	2	0	0
NB_B4_R001714_L0001	Band4	NB_B4_R001714	Rst Nbg-Briefbücher-Nr 4_0052_left.png	1	2	matheis scharffembrg	matheis scharffembrg	1	1	0	1	1	0
NB_B4_R001714_L0002	Band4	NB_B4_R001714	Rst Nbg-Briefbücher-Nr 4_0052_left.png	2	10	l matheis als jr vns verschr habt wie ewch ankome	lieb matheis als jr vns vschribn habt wie ewch ankome	10	0	0	10	0	0
NB_B4_R001714_L0003	Band4	NB_B4_R001714	Rst Nbg-Briefbücher-Nr 4_0052_left.png	3	11	sey daʒ wir eẅch vdenken sulln daʒ jr bey vnsn scheden	sey daʒ wir eẅch vdenken sullen daʒ jr bey vnsn scheden	11	0	0	11	0	0
NB_B4_R001714_L0004	Band4	NB_B4_R001714	Rst Nbg-Briefbücher-Nr 4_0052_left.png	4	11	gewesen seyt etc das habn wir wol vernom vnd lassen eẅch	gewes seyt etc das habn wir wol vnome vnd lassen eẅch	11	0	0	11	0	0
NB_B4_R001714_L0005	Band4	NB_B4_R001714	Rst Nbg-Briefbücher-Nr 4_0052_left.png	5	10	wissen daʒ wir dauon niht gehört habn vnd welln eẅch	wissen daʒ wir dauo niht gehört habn vnd welle eẅch	10	0	0	10	0	0
NB_B4_R001714_L0006	Band4	NB_B4_R001714	Rst Nbg-Briefbücher-Nr 4_0052_left.png	6	10	des vwissen vnd wissen auch ʒu disen ʒeit mit eẅch	des vwissen vnd wiss auch ʒu disen ʒeiten mit eẅch	10	0	0	10	0	0
NB_B4_R001714_L0007	Band4	NB_B4_R001714	Rst Nbg-Briefbücher-Nr 4_0052_left.png	7	9	nicht ʒe schik habn denn gut dat vt s	nicht ʒe schik habn denn gut dat vt sup	9	0	0	9	0	0
NB_B4_R001715_L0001	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	1	2	sigmund frankengrün	sigmund frankengrüner	2	0	0	2	0	0
NB_B4_R001715_L0002	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	2	3	ʒu dem vviltstein	ʒu dem vviltstein	2	0	1	2	0	1
NB_B4_R001715_L0003	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	3	13	l sigmud als jr vns verschr habt von des geschefts weg daʒ niclas	l sigmud als jr vns verschr habt von des geschefts weg daʒ niclas	12	0	1	12	0	1
NB_B4_R001715_L0004	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	4	13	kleissentaler getan hat den vnsn ʒu widerkeren was jm der hab ʒu beheim	kleissentalr getan hat den vnsn ʒu widerkeren was jm der hab ʒu beheim	12	0	1	12	1	0
NB_B4_R001715_L0005	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	5	12	worden sey dies hab eẅch geantwt sey worden vnd darauf begert ob	worden sey dieselb hab eẅch geantwt sey word vnd darauf begert ob	12	0	0	12	0	0
NB_B4_R001715_L0006	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	6	15	jr vor vns vnd den vnsn sicher seyt etc das habn wir wol vernom vnd	jr vor vns vnd den vnsn sicher seyt etc das habe wir wol vnome vnd	15	0	0	15	0	0
NB_B4_R001715_L0007	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	7	13	wissen ʒu disen ʒeit mit eẅch niht ʒe schik habn denn guts denn	wiss ʒu disen ʒeit mit eẅch niht ʒe schiken habe denn guts denn	13	0	0	13	0	0
NB_B4_R001715_L0008	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	8	11	von der hab weg die der vorg kleissentaler den vnsn widergesch	vo der hab weg die der vorgen kleissetaler de vnsn widergescha	9	1	1	9	2	0
NB_B4_R001715_L0009	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	9	1	vns	vns	1	0	0	1	0	0
NB_B4_R001715_L0010	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	10	13	hat bitt wir eẅch mit fleiss daʒ jr dieselbn hab her gen nur	hat bitt wir eẅch mit fleiss daʒ jr dieselbn hab hr gen nur	13	0	0	13	0	0
NB_B4_R001715_L0011	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	11	13	schiket so welln wir die fürbas antwten vnd schaff an die stett da	schiket so welle wir die fürbas antwten vnd schaffe an die stett da	13	0	0	13	0	0
NB_B4_R001715_L0012	Band4	NB_B4_R001715	Rst Nbg-Briefbücher-Nr 4_0052_right.png	12	10	sie hin gehört denn wo wir eẅch lieb od dienst	sie hin gehört denn wo wir eẅch lieb oder dienst	10	0	0	10	0	0
NB_B4_R001716_L0001	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	1	3	der stat wircʒbg	der stat wircʒbg	3	0	0	3	0	0
NB_B4_R001716_L0002	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	2	11	l fr vns habn fürgelegt jacob vnd heinr dy topler geprüde	l fr vns habe fürgelegt jacob vnd heinr dy topler geprüder	11	0	0	11	0	0
NB_B4_R001716_L0003	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	3	1	der	d	1	0	0	1	0	0
NB_B4_R001716_L0004	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	4	11	vns b vvie sie etvvieuil leipg von euch vnd ewr stat	vns b vvie sie etvvieuil leipgeding von euch vnd ewr stat	11	0	0	11	0	0
NB_B4_R001716_L0005	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	5	11	cʒu vvircʒbg habn als sie des gut brief vnd vrk habn	cʒu vvircʒbg habn als sie des gut brief vnd vrkunde habn	11	0	0	11	0	0
NB_B4_R001716_L0006	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	6	12	das jn von euch niht becʒalt künn wden vnd jn das verʒihet	das jn von euch niht becʒalt künn wden vnd jn das verʒihet	11	0	1	11	0	1
NB_B4_R001716_L0007	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	7	11	des sie vast schaden genome habn vnd teglich nemen ro daʒ	des sie vast schaden genomen habn vnd teglich nemen ro daʒ	11	0	0	11	0	0
NB_B4_R001716_L0008	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	8	11	jr den eg vnsn burgn dasselb jr verfallen leipg vnd schulde	jr den egen vnsn b dass jr verfallen leipg vnd schulde	11	0	0	11	0	0
NB_B4_R001716_L0009	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	9	9	noch onvercʒiehen ausʒrihte vnd becʒalen vnd sie auch darümb	noch onvercʒiehen ausʒrihte vnd becʒalen vnd sie auch darümb	8	1	0	8	1	0
NB_B4_R001716_L0010	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	10	10	vnklaghaft machen wöllet als etc das wölle etc vnd lat	vnklaghaft machn wöllet als etc das wölle etc vnd lat	10	0	0	10	0	0
NB_B4_R001716_L0011	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	11	11	vns des ewr gütlich verschr antvvt vvider vvissen beẏ disem poten	vns des ewr gütlich vschribn antvvt vvid vvissen beẏ dis poten	11	0	0	11	0	0
NB_B4_R001716_L0012	Band4	NB_B4_R001716	Rst Nbg-Briefbücher-Nr 4_0052_right.png	12	5	dat fia iiij an nycolaẏ	dat fia iiij an nycolaẏ	5	0	0	5	0	0
