left_operation	right_operation	selected_folds	semantic_eligible_folds	graph_eligible_folds	null_expected_eligible_folds	graph_excess_eligible_folds	semantic_triplets	semantic_complete_rectangles	graph_triplets	graph_complete_rectangles	mean_left_operation_support	mean_right_operation_support	excess_rank
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:al>ar	12	12	12	1.5625	10.4375	102	47	102	47	121.33333333333333	69.83333333333333	1884
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:hdy>hey	11	11	11	0.5625	10.4375	33	22	33	22	96.0909090909091	38.27272727272727	1885
PREFIX_ADD:t	SUFFIX_REPLACE:dy>ol	12	12	12	1.5634765625	10.4365234375	69	46	69	46	89.08333333333333	91.16666666666667	1886
PREFIX_REPLACE:ok>t	SUFFIX_REPLACE:dy>ol	12	12	12	1.5634765625	10.4365234375	68	57	68	57	54.333333333333336	91.16666666666667	1887
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:al>or	12	12	12	1.564453125	10.435546875	90	46	90	46	193.0	55.583333333333336	1888
PREFIX_REPLACE:ok>qo	SUFFIX_REPLACE:ey>ol	11	11	11	0.564453125	10.435546875	42	33	42	33	25.818181818181817	95.45454545454545	1889
PREFIX_REPLACE:k>ot	SUFFIX_REPLACE:eey>ol	11	11	11	0.56640625	10.43359375	33	33	33	33	52.18181818181818	56.72727272727273	1890
PREFIX_ADD:q	SUFFIX_REPLACE:ain>ar	12	12	12	1.5693359375	10.4306640625	123	78	123	78	206.58333333333334	47.333333333333336	1891
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:eey>ol	11	11	11	0.5693359375	10.4306640625	33	33	33	33	54.81818181818182	56.63636363636363	1892
PREFIX_ADD:ok	SUFFIX_ADD:ar	12	12	12	1.5703125	10.4296875	113	33	113	33	71.83333333333333	79.25	1893
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:dy>ol	12	12	12	1.5703125	10.4296875	78	66	78	66	54.916666666666664	91.16666666666667	1894
PREFIX_ADD:dch	SUFFIX_ADD:l	11	11	11	0.5703125	10.4296875	42	11	42	11	19.90909090909091	85.36363636363636	1895
PREFIX_REPLACE:ch>k	SUFFIX_REPLACE:ey>ol	11	11	11	0.5703125	10.4296875	33	33	33	33	36.72727272727273	95.63636363636364	1896
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:eol>ey	12	12	12	1.572265625	10.427734375	45	45	45	45	114.25	46.25	1897
PREFIX_REPLACE:k>yt	SUFFIX_REPLACE:dy>ol	11	11	11	0.57421875	10.42578125	44	21	44	21	30.272727272727273	91.0	1898
PREFIX_ADD:y	SUFFIX_REPLACE:ain>or	12	12	12	1.578125	10.421875	66	56	66	56	136.75	35.0	1899
PREFIX_REPLACE:ok>yk	SUFFIX_REPLACE:edy>eey	11	11	11	0.580078125	10.419921875	33	22	33	22	43.81818181818182	65.63636363636364	1900
PREFIX_ADD:oke	SUFFIX_ADD:or	11	11	11	0.5810546875	10.4189453125	61	22	61	22	42.63636363636363	54.81818181818182	1901
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:ey>ol	12	12	12	1.5830078125	10.4169921875	44	44	44	44	75.0	95.08333333333333	1902
PREFIX_ADD:y	SUFFIX_REPLACE:iin>in	12	12	12	1.583984375	10.416015625	80	34	80	34	136.75	64.66666666666667	1903
PREFIX_ADD:ok	SUFFIX_ADD:am	11	11	11	0.583984375	10.416015625	94	11	94	11	72.0	41.36363636363637	1904
PREFIX_REPLACE:ok>ol	SUFFIX_REPLACE:dy>ol	11	11	11	0.5849609375	10.4150390625	49	11	49	11	31.181818181818183	91.27272727272727	1905
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:iin>ir	11	11	11	0.5859375	10.4140625	70	22	70	22	193.0	31.363636363636363	1906
PREFIX_ADD:s	SUFFIX_ADD:d	11	11	11	0.5869140625	10.4130859375	89	11	89	11	71.27272727272727	44.81818181818182	1907
PREFIX_REPLACE:ch>ok	SUFFIX_REPLACE:dy>ody	11	11	11	0.587890625	10.412109375	33	22	33	22	63.54545454545455	70.27272727272727	1908
PREFIX_ADD:q	SUFFIX_REPLACE:al>or	12	12	12	1.5888671875	10.4111328125	90	46	90	46	206.58333333333334	55.583333333333336	1909
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:al>chy	11	11	11	0.58984375	10.41015625	42	20	42	20	65.0909090909091	43.72727272727273	1910
PREFIX_ADD:d	SUFFIX_ADD:am	12	12	12	1.59375	10.40625	112	23	112	23	123.58333333333333	41.166666666666664	1911
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:edy>ey	12	12	12	1.59375	10.40625	55	54	55	54	73.83333333333333	109.08333333333333	1912
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ar>chy	12	12	12	1.59375	10.40625	79	67	79	67	193.0	46.75	1913
PREFIX_ADD:che	SUFFIX_ADD:eey	11	11	11	0.595703125	10.404296875	72	11	72	11	103.18181818181819	29.636363636363637	1914
PREFIX_REPLACE:o>sh	SUFFIX_ADD:al	11	11	11	0.595703125	10.404296875	70	11	70	11	46.36363636363637	74.72727272727273	1915
PREFIX_ADD:or	SUFFIX_ADD:y	12	12	12	1.5966796875	10.4033203125	56	22	56	22	16.083333333333332	197.0	1916
PREFIX_ADD:q	SUFFIX_REPLACE:ar>chy	12	12	12	1.5966796875	10.4033203125	79	67	79	67	206.58333333333334	46.75	1917
PREFIX_ADD:o	SUFFIX_REPLACE:dy>od	11	11	11	0.5986328125	10.4013671875	63	11	63	11	263.45454545454544	30.09090909090909	1918
PREFIX_ADD:y	SUFFIX_REPLACE:ar>edy	11	11	11	0.5986328125	10.4013671875	33	33	33	33	136.45454545454547	39.81818181818182	1919
PREFIX_ADD:s	SUFFIX_ADD:dy	12	12	12	1.6015625	10.3984375	111	32	111	32	70.66666666666667	133.0	1920
PREFIX_REPLACE:ok>yk	SUFFIX_REPLACE:ey>ol	12	12	12	1.6025390625	10.3974609375	48	48	48	48	44.0	95.08333333333333	1921
PREFIX_ADD:q	SUFFIX_ADD:iin	11	11	11	0.603515625	10.396484375	33	11	33	11	206.63636363636363	19.818181818181817	1922
PREFIX_ADD:a	SUFFIX_ADD:or	11	11	11	0.6044921875	10.3955078125	33	11	33	11	41.09090909090909	54.36363636363637	1923
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:dy>eey	11	11	11	0.6044921875	10.3955078125	33	22	33	22	64.81818181818181	46.45454545454545	1924
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ar>ol	12	12	12	1.60546875	10.39453125	57	55	57	55	122.16666666666667	63.833333333333336	1925
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ar>ol	12	12	12	1.60546875	10.39453125	57	55	57	55	121.33333333333333	63.833333333333336	1926
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:edy>eol	12	12	12	1.60546875	10.39453125	113	57	113	57	193.0	46.25	1927
PREFIX_ADD:o	SUFFIX_REPLACE:ar>chy	12	12	12	1.6064453125	10.3935546875	68	46	68	46	263.5833333333333	46.75	1928
PREFIX_REPLACE:k>ot	SUFFIX_REPLACE:ol>or	12	12	12	1.6064453125	10.3935546875	45	45	45	45	52.083333333333336	82.25	1929
PREFIX_ADD:q	SUFFIX_REPLACE:edy>eol	12	12	12	1.607421875	10.392578125	122	57	122	57	206.58333333333334	46.25	1930
PREFIX_REPLACE:d>l	SUFFIX_REPLACE:edy>ey	11	11	11	0.6083984375	10.3916015625	33	33	33	33	39.72727272727273	108.81818181818181	1931
PREFIX_ADD:che	SUFFIX_ADD:chy	12	12	12	1.611328125	10.388671875	123	32	123	32	102.83333333333333	51.833333333333336	1932
PREFIX_ADD:q	SUFFIX_REPLACE:iin>ir	11	11	11	0.611328125	10.388671875	70	22	70	22	206.45454545454547	31.363636363636363	1933
PREFIX_ADD:to	SUFFIX_ADD:y	12	12	12	1.615234375	10.384765625	125	21	125	21	26.666666666666668	197.0	1934
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:al>dy	11	11	11	0.615234375	10.384765625	33	33	33	33	64.9090909090909	52.0	1935
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:eey>or	12	12	12	1.6181640625	10.3818359375	71	36	71	36	193.0	46.416666666666664	1936
PREFIX_REPLACE:ok>ol	SUFFIX_REPLACE:dy>ody	11	11	11	0.619140625	10.380859375	40	11	40	11	31.181818181818183	70.0909090909091	1937
PREFIX_ADD:al	SUFFIX_ADD:l	11	11	11	0.6201171875	10.3798828125	52	11	52	11	32.63636363636363	85.45454545454545	1938
PREFIX_REPLACE:sh>t	SUFFIX_ADD:r	11	11	11	0.62109375	10.37890625	42	11	42	11	34.36363636363637	67.36363636363636	1939
PREFIX_ADD:l	SUFFIX_ADD:m	11	11	11	0.623046875	10.376953125	42	11	42	11	113.0	21.09090909090909	1940
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:dy>ol	12	12	12	1.6240234375	10.3759765625	78	23	78	23	70.33333333333333	91.16666666666667	1941
PREFIX_ADD:che	SUFFIX_REPLACE:dy>ol	11	11	11	0.625	10.375	62	11	62	11	103.27272727272727	91.36363636363636	1942
PREFIX_REPLACE:c>yc	SUFFIX_REPLACE:ol>or	11	11	11	0.625	10.375	33	22	33	22	34.0	82.0909090909091	1943
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:edy>ody	11	11	11	0.625	10.375	84	11	84	11	70.18181818181819	58.81818181818182	1944
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:dy>od	11	11	11	0.62890625	10.37109375	41	20	41	20	193.27272727272728	30.09090909090909	1945
PREFIX_REPLACE:k>yt	SUFFIX_REPLACE:ey>ol	11	11	11	0.6328125	10.3671875	54	32	54	32	30.272727272727273	95.18181818181819	1946
PREFIX_ADD:ol	SUFFIX_ADD:ar	12	12	12	1.6337890625	10.3662109375	179	33	179	33	90.83333333333333	79.25	1947
PREFIX_REPLACE:s>t	SUFFIX_ADD:ol	11	11	11	0.6337890625	10.3662109375	42	29	42	29	31.363636363636363	67.18181818181819	1948
PREFIX_ADD:dch	SUFFIX_ADD:dy	11	11	11	0.634765625	10.365234375	71	11	71	11	19.90909090909091	132.9090909090909	1949
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:ar>chy	11	11	11	0.6357421875	10.3642578125	42	20	42	20	65.0909090909091	46.90909090909091	1950
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:ol>or	11	11	11	0.6357421875	10.3642578125	33	22	33	22	36.36363636363637	82.18181818181819	1951
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:dy>edy	12	12	12	1.63671875	10.36328125	67	45	67	45	70.33333333333333	88.91666666666667	1952
PREFIX_ADD:q	SUFFIX_REPLACE:dy>od	11	11	11	0.63671875	10.36328125	41	20	41	20	206.9090909090909	30.09090909090909	1953
PREFIX_ADD:po	SUFFIX_ADD:ar	11	11	11	0.638671875	10.361328125	33	20	33	20	27.0	79.0909090909091	1954
PREFIX_ADD:qo	SUFFIX_REPLACE:eey>or	12	12	12	1.6396484375	10.3603515625	103	45	103	45	176.58333333333334	46.416666666666664	1955
PREFIX_ADD:y	SUFFIX_REPLACE:iin>ir	11	11	11	0.6396484375	10.3603515625	64	41	64	41	136.45454545454547	31.363636363636363	1956
PREFIX_ADD:cho	SUFFIX_ADD:dy	12	12	12	1.640625	10.359375	142	20	142	20	96.91666666666667	133.0	1957
PREFIX_REPLACE:ch>t	SUFFIX_ADD:l	12	12	12	1.640625	10.359375	44	33	44	33	46.666666666666664	85.41666666666667	1958
PREFIX_REPLACE:ok>ot	SUFFIX_ADD:r	12	12	12	1.6416015625	10.3583984375	45	44	45	44	75.41666666666667	67.25	1959
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ain>al	11	11	11	0.6416015625	10.3583984375	33	32	33	32	96.45454545454545	45.63636363636363	1960
PREFIX_ADD:t	SUFFIX_REPLACE:ol>or	12	12	12	1.642578125	10.357421875	90	45	90	45	89.08333333333333	82.25	1961
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ar>eol	11	11	11	0.6435546875	10.3564453125	33	33	33	33	192.63636363636363	27.90909090909091	1962
PREFIX_ADD:y	SUFFIX_REPLACE:edy>or	12	12	12	1.6455078125	10.3544921875	130	116	130	116	136.75	63.416666666666664	1963
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:am>ol	11	11	11	0.646484375	10.353515625	33	33	33	33	114.0909090909091	37.90909090909091	1964
PREFIX_ADD:s	SUFFIX_ADD:ol	12	12	12	1.6474609375	10.3525390625	69	33	69	33	70.66666666666667	66.75	1965
PREFIX_ADD:q	SUFFIX_REPLACE:ar>eol	11	11	11	0.6484375	10.3515625	33	33	33	33	206.1818181818182	27.90909090909091	1966
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:hdy>hy	11	11	11	0.6484375	10.3515625	33	32	33	32	96.0909090909091	42.36363636363637	1967
PREFIX_ADD:q	SUFFIX_REPLACE:eey>or	12	12	12	1.6494140625	10.3505859375	71	36	71	36	206.58333333333334	46.416666666666664	1968
PREFIX_ADD:l	SUFFIX_REPLACE:al>ey	11	11	11	0.6494140625	10.3505859375	33	22	33	22	112.9090909090909	44.09090909090909	1969
PREFIX_ADD:y	SUFFIX_REPLACE:al>eey	11	11	11	0.6494140625	10.3505859375	33	22	33	22	136.63636363636363	38.81818181818182	1970
PREFIX_REPLACE:o>qo	SUFFIX_ADD:am	12	12	12	1.650390625	10.349609375	167	30	167	30	193.0	41.166666666666664	1971
PREFIX_ADD:qo	SUFFIX_ADD:ky	11	11	11	0.650390625	10.349609375	153	11	153	11	176.72727272727272	29.545454545454547	1972
PREFIX_REPLACE:ch>ok	SUFFIX_ADD:d	11	11	11	0.65234375	10.34765625	42	22	42	22	63.54545454545455	44.90909090909091	1973
PREFIX_REPLACE:d>k	SUFFIX_REPLACE:ey>ol	11	11	11	0.65234375	10.34765625	33	22	33	22	44.18181818181818	95.45454545454545	1974
PREFIX_ADD:y	SUFFIX_REPLACE:eey>or	12	12	12	1.6533203125	10.3466796875	92	89	92	89	136.75	46.416666666666664	1975
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ey>or	12	12	12	1.6552734375	10.3447265625	80	45	80	45	122.16666666666667	75.91666666666667	1976
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ey>or	12	12	12	1.6552734375	10.3447265625	80	45	80	45	121.33333333333333	75.91666666666667	1977
PREFIX_ADD:ch	SUFFIX_ADD:am	12	12	12	1.6591796875	10.3408203125	224	33	224	33	190.91666666666666	41.166666666666664	1978
PREFIX_ADD:ch	SUFFIX_REPLACE:dy>ody	12	12	12	1.66015625	10.33984375	175	41	175	41	190.91666666666666	69.91666666666667	1979
PREFIX_ADD:o	SUFFIX_REPLACE:al>ey	12	12	12	1.662109375	10.337890625	56	45	56	45	263.5833333333333	44.25	1980
PREFIX_REPLACE:l>ol	SUFFIX_REPLACE:ey>ody	11	11	11	0.662109375	10.337890625	52	11	52	11	55.18181818181818	73.54545454545455	1981
PREFIX_ADD:oke	SUFFIX_ADD:ol	11	11	11	0.666015625	10.333984375	93	11	93	11	42.63636363636363	66.9090909090909	1982
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:ey>ol	12	12	12	1.6669921875	10.3330078125	78	77	78	77	54.916666666666664	95.08333333333333	1983
PREFIX_ADD:y	SUFFIX_ADD:or	11	11	11	0.6708984375	10.3291015625	92	11	92	11	136.72727272727272	54.81818181818182	1984
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:al>ol	11	11	11	0.671875	10.328125	33	11	33	11	70.36363636363636	61.18181818181818	1985
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:dy>or	12	12	12	1.6728515625	10.3271484375	67	45	67	45	122.16666666666667	78.66666666666667	1986
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:dy>or	12	12	12	1.6728515625	10.3271484375	67	45	67	45	121.33333333333333	78.66666666666667	1987
PREFIX_REPLACE:qo>sh	SUFFIX_REPLACE:ol>or	11	11	11	0.6748046875	10.3251953125	53	31	64	31	58.0	82.54545454545455	1988
PREFIX_ADD:qo	SUFFIX_REPLACE:edy>eey	12	12	12	1.67578125	10.32421875	172	69	172	69	176.58333333333334	65.41666666666667	1989
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:al>ol	12	12	12	1.67578125	10.32421875	58	58	58	58	193.0	60.833333333333336	1990
PREFIX_ADD:op	SUFFIX_ADD:al	11	11	11	0.67578125	10.32421875	70	11	70	11	34.54545454545455	74.54545454545455	1991
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:chy>or	11	11	11	0.677734375	10.322265625	33	22	33	22	114.54545454545455	35.18181818181818	1992
PREFIX_ADD:o	SUFFIX_REPLACE:dy>es	11	11	11	0.6806640625	10.3193359375	70	11	70	11	263.45454545454544	32.0	1993
PREFIX_REPLACE:ot>t	SUFFIX_REPLACE:dy>ey	12	12	12	1.6826171875	10.3173828125	47	35	47	35	54.333333333333336	107.5	1994
PREFIX_ADD:qo	SUFFIX_REPLACE:ar>or	12	12	12	1.68359375	10.31640625	69	35	69	35	176.58333333333334	54.916666666666664	1995
PREFIX_REPLACE:d>y	SUFFIX_REPLACE:edy>ey	11	11	11	0.6845703125	10.3154296875	33	33	33	33	28.09090909090909	108.81818181818181	1996
PREFIX_ADD:q	SUFFIX_REPLACE:al>ol	12	12	12	1.685546875	10.314453125	68	58	68	58	206.58333333333334	60.833333333333336	1997
PREFIX_ADD:sh	SUFFIX_REPLACE:edy>ol	11	11	11	0.685546875	10.314453125	53	11	53	11	99.9090909090909	79.9090909090909	1998
PREFIX_REPLACE:d>l	SUFFIX_ADD:r	11	11	11	0.6884765625	10.3115234375	33	11	33	11	39.54545454545455	67.27272727272727	1999
PREFIX_ADD:ch	SUFFIX_ADD:s	12	12	12	1.689453125	10.310546875	154	55	154	55	190.91666666666666	54.083333333333336	2000
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:iin>in	12	12	12	1.689453125	10.310546875	57	35	57	35	96.16666666666667	64.66666666666667	2001
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ar>ey	11	11	11	0.689453125	10.310546875	41	41	41	41	122.27272727272727	50.0	2002
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ar>ey	11	11	11	0.689453125	10.310546875	41	41	41	41	121.45454545454545	50.0	2003
PREFIX_ADD:t	SUFFIX_ADD:ol	12	12	12	1.6904296875	10.3095703125	110	43	110	43	89.08333333333333	66.75	2004
PREFIX_REPLACE:k>t	SUFFIX_REPLACE:ol>or	12	12	12	1.6923828125	10.3076171875	46	34	46	34	45.5	82.25	2005
PREFIX_ADD:l	SUFFIX_ADD:or	11	11	11	0.6943359375	10.3056640625	102	11	102	11	113.27272727272727	54.72727272727273	2006
PREFIX_ADD:o	SUFFIX_REPLACE:dy>os	11	11	11	0.6953125	10.3046875	83	30	83	30	263.45454545454544	30.363636363636363	2007
PREFIX_REPLACE:ol>t	SUFFIX_REPLACE:dy>edy	11	11	11	0.6982421875	10.3017578125	42	22	42	22	31.90909090909091	89.27272727272727	2008
PREFIX_ADD:cho	SUFFIX_REPLACE:ey>ol	12	12	12	1.69921875	10.30078125	114	55	114	55	96.91666666666667	95.08333333333333	2009
PREFIX_REPLACE:k>l	SUFFIX_REPLACE:ol>or	11	11	11	0.69921875	10.30078125	33	21	33	21	29.363636363636363	82.0	2010
PREFIX_ADD:qo	SUFFIX_REPLACE:chy>ol	12	12	12	1.7041015625	10.2958984375	77	65	77	65	176.58333333333334	44.583333333333336	2011
PREFIX_ADD:s	SUFFIX_ADD:al	12	12	12	1.7041015625	10.2958984375	121	23	121	23	70.66666666666667	74.66666666666667	2012
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ar>ody	11	11	11	0.7060546875	10.2939453125	33	33	33	33	192.63636363636363	32.09090909090909	2013
PREFIX_ADD:o	SUFFIX_REPLACE:edy>ody	12	12	12	1.7080078125	10.2919921875	159	100	159	100	263.5833333333333	59.083333333333336	2014
PREFIX_REPLACE:dc>s	SUFFIX_REPLACE:dy>ey	11	11	11	0.708984375	10.291015625	33	33	33	33	28.454545454545453	107.18181818181819	2015
PREFIX_ADD:k	SUFFIX_REPLACE:dy>ey	11	11	11	0.7109375	10.2890625	33	32	33	32	66.63636363636364	107.72727272727273	2016
PREFIX_REPLACE:ok>t	SUFFIX_REPLACE:ey>ol	12	12	12	1.7119140625	10.2880859375	56	56	56	56	54.333333333333336	95.08333333333333	2017
PREFIX_REPLACE:c>yc	SUFFIX_REPLACE:dy>ol	11	11	11	0.7119140625	10.2880859375	33	22	33	22	34.0	91.0	2018
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:iin>ly	11	11	11	0.712890625	10.287109375	43	33	43	33	193.0	31.0	2019
PREFIX_REPLACE:ch>ot	SUFFIX_ADD:d	11	11	11	0.7138671875	10.2861328125	41	11	41	11	64.81818181818181	44.81818181818182	2020
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:ol>or	11	11	11	0.7138671875	10.2861328125	33	22	33	22	34.81818181818182	82.18181818181819	2021
PREFIX_REPLACE:c>dc	SUFFIX_ADD:l	11	11	11	0.7158203125	10.2841796875	33	22	33	22	33.72727272727273	85.54545454545455	2022
PREFIX_REPLACE:ch>yk	SUFFIX_REPLACE:ey>or	11	11	11	0.7177734375	10.2822265625	33	32	33	32	35.36363636363637	76.36363636363636	2023
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:ey>ody	12	12	12	1.71875	10.28125	69	56	69	56	75.41666666666667	73.58333333333333	2024
PREFIX_ADD:o	SUFFIX_REPLACE:hol>hy	12	12	12	1.72265625	10.27734375	79	67	79	67	263.5833333333333	40.75	2025
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:dy>ody	12	12	12	1.724609375	10.275390625	93	80	93	80	114.25	69.91666666666667	2026
PREFIX_REPLACE:lk>ot	SUFFIX_REPLACE:dy>ey	11	11	11	0.7265625	10.2734375	33	33	33	33	28.0	107.72727272727273	2027
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ar>chy	11	11	11	0.7275390625	10.2724609375	43	11	43	11	122.27272727272727	46.90909090909091	2028
PREFIX_REPLACE:ch>ok	SUFFIX_REPLACE:al>or	11	11	11	0.7275390625	10.2724609375	42	32	42	32	63.72727272727273	55.72727272727273	2029
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ar>chy	11	11	11	0.7275390625	10.2724609375	43	11	43	11	121.45454545454545	46.90909090909091	2030
PREFIX_ADD:l	SUFFIX_REPLACE:edy>ey	12	12	12	1.7294921875	10.2705078125	140	91	140	91	113.08333333333333	109.08333333333333	2031
PREFIX_ADD:pol	SUFFIX_ADD:y	11	11	11	0.7294921875	10.2705078125	52	11	52	11	15.727272727272727	197.0	2032
PREFIX_ADD:q	SUFFIX_REPLACE:iin>ly	11	11	11	0.73046875	10.26953125	43	33	43	33	206.45454545454547	31.0	2033
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:edy>eey	12	12	12	1.732421875	10.267578125	94	81	94	81	114.25	65.41666666666667	2034
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:eol>ol	11	11	11	0.732421875	10.267578125	33	33	33	33	96.45454545454545	40.72727272727273	2035
PREFIX_ADD:qo	SUFFIX_REPLACE:hor>hy	11	11	11	0.734375	10.265625	33	33	33	33	176.8181818181818	33.09090909090909	2036
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:eol>ey	12	12	12	1.7373046875	10.2626953125	57	57	57	57	193.0	46.25	2037
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:ar>or	11	11	11	0.740234375	10.259765625	33	22	33	22	64.54545454545455	55.0	2038
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:edy>or	12	12	12	1.7421875	10.2578125	126	93	126	93	114.25	63.416666666666664	2039
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ar>ey	11	11	11	0.7431640625	10.2568359375	33	33	33	33	96.0909090909091	49.81818181818182	2040
PREFIX_REPLACE:a>o	SUFFIX_ADD:al	11	11	11	0.744140625	10.255859375	39	11	39	11	42.63636363636363	74.72727272727273	2041
PREFIX_ADD:q	SUFFIX_ADD:o	12	12	12	1.7451171875	10.2548828125	67	22	67	22	206.58333333333334	33.583333333333336	2042
PREFIX_REPLACE:d>ok	SUFFIX_ADD:l	12	12	12	1.7451171875	10.2548828125	57	34	57	34	54.0	85.41666666666667	2043
PREFIX_REPLACE:ot>t	SUFFIX_REPLACE:edy>ey	12	12	12	1.74609375	10.25390625	48	47	48	47	54.333333333333336	109.08333333333333	2044
PREFIX_ADD:cho	SUFFIX_REPLACE:edy>or	11	11	11	0.74609375	10.25390625	43	31	43	31	97.0	63.63636363636363	2045
PREFIX_REPLACE:ch>t	SUFFIX_ADD:r	11	11	11	0.7470703125	10.2529296875	51	11	51	11	46.81818181818182	67.36363636363636	2046
PREFIX_REPLACE:ot>yk	SUFFIX_REPLACE:ody>ol	11	11	11	0.748046875	10.251953125	42	32	42	32	41.72727272727273	68.36363636363636	2047
PREFIX_ADD:q	SUFFIX_REPLACE:eol>ey	12	12	12	1.75	10.25	57	57	57	57	206.58333333333334	46.25	2048
PREFIX_REPLACE:ot>t	SUFFIX_REPLACE:dy>edy	11	11	11	0.75390625	10.24609375	33	22	33	22	54.18181818181818	89.27272727272727	2049
PREFIX_ADD:qo	SUFFIX_REPLACE:dy>ody	12	12	12	1.7548828125	10.2451171875	213	77	213	77	176.58333333333334	69.91666666666667	2050
PREFIX_REPLACE:c>yc	SUFFIX_REPLACE:ey>ol	11	11	11	0.755859375	10.244140625	33	22	33	22	34.09090909090909	94.72727272727273	2051
PREFIX_REPLACE:ok>t	SUFFIX_ADD:s	11	11	11	0.7568359375	10.2431640625	40	20	40	20	54.45454545454545	54.54545454545455	2052
PREFIX_ADD:o	SUFFIX_REPLACE:ey>os	11	11	11	0.7587890625	10.2412109375	95	30	95	30	263.45454545454544	30.0	2053
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:edy>eey	12	12	12	1.7607421875	10.2392578125	48	47	48	47	96.16666666666667	65.41666666666667	2054
PREFIX_ADD:qo	SUFFIX_REPLACE:ain>al	12	12	12	1.76171875	10.23828125	57	35	57	35	176.58333333333334	45.75	2055
PREFIX_ADD:oto	SUFFIX_ADD:y	12	12	12	1.763671875	10.236328125	103	23	103	23	22.666666666666668	197.0	2056
PREFIX_ADD:ot	SUFFIX_ADD:l	12	12	12	1.7646484375	10.2353515625	69	24	69	24	83.5	85.41666666666667	2057
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:ey>ol	12	12	12	1.7646484375	10.2353515625	90	32	90	32	70.33333333333333	95.08333333333333	2058
PREFIX_ADD:l	SUFFIX_ADD:s	12	12	12	1.7666015625	10.2333984375	114	23	114	23	113.08333333333333	54.083333333333336	2059
PREFIX_ADD:ol	SUFFIX_REPLACE:dy>ol	12	12	12	1.7666015625	10.2333984375	159	46	159	46	90.83333333333333	91.16666666666667	2060
PREFIX_ADD:p	SUFFIX_REPLACE:edy>ey	12	12	12	1.771484375	10.228515625	69	43	69	43	68.16666666666667	109.08333333333333	2061
PREFIX_ADD:p	SUFFIX_ADD:al	11	11	11	0.771484375	10.228515625	69	11	69	11	68.36363636363636	74.63636363636364	2062
PREFIX_ADD:o	SUFFIX_REPLACE:ey>od	11	11	11	0.7734375	10.2265625	104	20	104	20	263.45454545454544	31.09090909090909	2063
PREFIX_REPLACE:lk>ok	SUFFIX_REPLACE:dy>ey	11	11	11	0.7744140625	10.2255859375	33	33	33	33	30.181818181818183	107.72727272727273	2064
