role	formal_feature	log_odds_weight	support	positive_support	physical_folios	selected_model	claim_state
STAR_OR_SKY	H3:ly$	-0.900786545338	18	3	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:ld	-1.002887084994	9	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:eeo	-1.002887084994	9	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:rol	-1.002887084994	9	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:hd	-1.098612288668	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:chd	-1.098612288668	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:koc	-1.098612288668	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:lo$	-1.098612288668	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:lsy	-1.098612288668	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:opa	-1.098612288668	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:te$	-1.098612288668	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	HOST_EXACT:arol	-1.098612288668	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	HOST_EXACT:okal	-1.098612288668	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	HOST_EXACT:oky	-1.098612288668	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	HOST_EXACT:ote	-1.098612288668	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	LAYER:t	-1.098612288668	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:alo	-1.285023830714	5	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:dor	-1.285023830714	5	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:ols	-1.285023830714	5	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:osa	-1.285023830714	5	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	KIND:L	-1.299495863322	239	60	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:am$	-1.303095417265	12	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:ky$	-1.303095417265	12	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:pa	-1.443281292494	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:sy	-1.443281292494	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:olk	-1.443281292494	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:rai	-1.443281292494	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:sy$	-1.443281292494	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:ky	-1.465684965738	14	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:m$	-1.465684965738	14	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:lk	-1.580936402302	7	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:sa	-1.580936402302	7	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:oky	-1.580936402302	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:ro	-1.607727048030	16	1	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:oka	-1.672634331639	17	1	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:ls	-1.702860230624	8	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:aro	-1.812378756431	9	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H3:kal	-1.812378756431	9	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	H2:ka	-1.848112405779	20	1	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	SECTION:B	-3.770793665708	56	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	CURRIER:A	-3.901633652044	101	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	SECTION:P	-3.901633652044	101	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	HAND:1	-3.934755842599	103	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	CURRIER:B	-3.965151571196	65	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
STAR_OR_SKY	HAND:2	-3.965151571196	65	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	SECTION:B	6.245853952941	56	34	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	CURRIER:B	5.888704813150	65	34	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HAND:2	5.888704813150	65	34	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	KIND:L	3.277327899949	239	34	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ed	3.113515309210	4	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:okal	3.113515309210	4	3	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:rk	2.795061578092	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:^l	2.386814827022	4	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:arol	2.386814827022	4	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:otol	2.386814827022	4	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:kal	2.258621969573	9	4	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:tol	2.258621969573	9	4	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:lk	2.188856327666	7	3	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	LAYER:q	2.096343352482	5	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	GROUP_COUNT:1	2.006223486823	247	32	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:k$	1.951496755764	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:chs	1.951496755764	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:hs$	1.951496755764	3	1	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:lor	1.951496755764	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:oty	1.951496755764	3	1	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:aral	1.951496755764	3	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:^ch	1.870402596547	6	2	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:olk	1.870402596547	6	2	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:e$	1.736496790553	13	4	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ka	1.719888897913	20	6	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ral	1.710413829774	10	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:kar	1.685275988826	7	2	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:al	1.685275988826	7	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:hs	1.661025281225	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:po	1.661025281225	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ory	1.661025281225	4	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:te$	1.661025281225	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:tee	1.661025281225	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ty$	1.661025281225	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:ote	1.661025281225	4	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:al$	1.603503176914	34	9	12	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ty	1.435084525289	5	1	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:dor	1.435084525289	5	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:aro	1.391960098656	9	2	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:rol	1.391960098656	9	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:oka	1.388595858108	17	4	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:olo	1.249957917568	6	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:tor	1.249957917568	6	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:oto	1.229640551075	24	5	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	LAYER:d	1.183010435021	52	10	13	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:^c	1.163150809806	11	2	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:^or	1.163150809806	11	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ara	1.163150809806	11	2	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ote	1.133703608479	16	3	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H1:l	1.116264320302	143	21	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:l$	1.105323723256	75	13	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:do	1.092994296364	7	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:sh	1.092994296364	7	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:dal	1.092994296364	7	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:oly	1.092994296364	7	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:al	1.092181398338	62	11	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_LEN:4	1.074171153509	84	14	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:^al	0.994408511138	18	3	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ly$	0.994408511138	18	3	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:lc	0.956642027398	8	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:lch	0.956642027398	8	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ora	0.956642027398	8	1	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:ary	0.956642027398	8	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	LAYER:sh	0.956642027398	8	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ck	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:dl	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ea	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ec	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ep	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ha	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:kh	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:rc	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:rd	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:^cp	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:^oe	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:^oi	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:als	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:cha	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ckh	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:he$	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:hee	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ho$	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:kai	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:lam	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:lda	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ock	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:odc	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:odo	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:par	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:rch	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:yko	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:am	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:okol	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:or	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:otoky	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:yky	0.938890563791	3	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:yto	0.938890563791	3	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ly	0.930889531295	19	3	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ra	0.930889531295	19	3	12	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:to	0.869498570367	32	5	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:^e	0.836030135541	9	1	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:aly	0.836030135541	9	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:kc	0.815249877361	15	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:kch	0.815249877361	15	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:or	0.781992761979	41	6	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:or$	0.759636921829	22	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:ro	0.743379306046	16	2	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:chy	0.743379306046	16	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:h$	0.727832738548	10	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ch$	0.727832738548	10	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:yke	0.727832738548	10	1	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:^d	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:dc	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:hd	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:oa	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:of	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:oi	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H2:yd	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:^of	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:chd	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:dch	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ees	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:eos	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:iir	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:key	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:koc	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:lo$	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:lol	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:lsy	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:od$	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:oii	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ola	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:opa	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:sho	0.712949807856	4	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:tar	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:thy	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:to$	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:yky	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	H3:ys$	0.712949807856	4	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:okeo	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:oko	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
WATER_OR_APPARATUS	HOST_EXACT:oky	0.712949807856	4	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
