channel	candidate_id	visual_feature	formal_feature	feature_level	aliases	label	n_hard	contact_or_positive_n	gap_or_negative_n	feature_positive	positive_with_feature	negative_with_feature	effect_p_feature_given_positive_minus_negative	feature_value_summary	within_array_signed_effect	informative_arrays	conditional_mutual_information_bits_per_row	raw_mdl_gain_bits	selector_paid_mdl_gain_bits	exact_permutation_worlds	exact_signed_p	exact_cmi_p	conditional_library_max_signed_p	conditional_library_max_cmi_p	cyclic_rotation_worlds	cyclic_rotation_p	length_group_matched_worlds	length_group_matched_signed_p	per_array_contributions	leave_one_array_effects	leave_one_folio_effects	survives_leave_one_array_direction	survives_leave_one_folio_direction	edition_min_mask_jaccard	edition_signed_effects	uncertainty_dependence	obvious_confounds	notes	atlas_row
CONTACT_GAP	93a589b8ad7c	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:K)_OR_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	7	2	5	-0.02777777777777779	present=7	0.11666666666666665	3	0.08648654136488063	-1.4220647661728165	-9.28004576130039	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.000000:1	F100R_L2:-0.125000:2;F100V_L1:0.116667:3;F89R2_L4:0.116667:3;F99V_L1:0.300000:2;F99V_L2:0.175000:2	f100:-0.125000:2;f89:0.116667:3;f99:0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.116667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.037500,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	405
CONTACT_GAP	48d0a806b46a	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_1:K)_OR_(FAMILY_SUFFIX_2:AB)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	6	2	4	0.02777777777777779	present=6	0.11666666666666665	3	0.08648654136488063	-1.2700616727277705	-9.128042667855343	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.000000:1	F100R_L2:-0.125000:2;F100V_L1:0.116667:3;F89R2_L4:0.116667:3;F99V_L1:0.300000:2;F99V_L2:0.175000:2	f100:-0.125000:2;f89:0.116667:3;f99:0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.116667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.212500,p=0.500000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	406
CONTACT_GAP	b49047247ee2	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_2:AC)_OR_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	15	6	9	0.25	present=15	0.06666666666666665	3	0.0692411176838558	-1.948133577840398	-9.80611457296797	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:-0.200000:2	f100:0.300000:2;f89:0.066667:3;f99:-0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.075000,p=0.888889,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	407
CONTACT_GAP	c5ad921c2315	CONTACT_VS_CLEAR_GAP	(FAMILY_PREFIX_3:CAC)_OR_(FAMILY_PREFIX_2:AC)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	5	1	4	-0.09722222222222221	present=5	0.05000000000000001	3	0.14071383114245992	0.44418384493836527	-7.413797150189207	2520	1.0	0.5555555555555556	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.800000:1	F100R_L2:0.275000:2;F100V_L1:0.050000:3;F89R2_L4:0.050000:3;F99V_L1:0.200000:2;F99V_L2:-0.325000:2	f100:0.275000:2;f89:0.050000:3;f99:-0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.050000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.037500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	408
CONTACT_GAP	6fed396a0040	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_1:B)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	4	1	3	-0.04166666666666666	present=4	-0.13333333333333333	3	0.025193155078984383	-1.8777442499490036	-9.735725245076576	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.000000:1	F100R_L2:0.000000:2;F100V_L1:-0.133333:3;F89R2_L4:-0.133333:3;F99V_L1:-0.200000:2;F99V_L2:-0.200000:2	f100:0.000000:2;f89:-0.133333:3;f99:-0.400000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.133333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.225000,p=0.555556,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	409
CONTACT_GAP	87f2b13b91c9	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_1:B)_OR_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	10	3	7	-0.013888888888888895	present=10	0.0	3	0.08809592520974284	-2.3404510006191686	-10.198431995746741	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.000000:3;F89R2_L4:0.000000:3;F99V_L1:0.000000:2;F99V_L2:-0.300000:2	f100:0.300000:2;f89:0.000000:3;f99:-0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.000000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.125000,p=0.827381,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	410
CONTACT_GAP	9b2c236f2053	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_1:B)_OR_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	18	7	11	0.26388888888888884	present=18	0.0	3	0.08809592520974283	-1.1001366712854477	-8.95811766641302	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.000000:3;F89R2_L4:0.000000:3;F99V_L1:0.000000:2;F99V_L2:-0.300000:2	f100:0.300000:2;f89:0.000000:3;f99:-0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.000000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.000000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	411
CONTACT_GAP	0a1b00ad18f4	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_1:B)_OR_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	20	7	13	0.1527777777777778	present=20	-0.033333333333333326	3	0.13982584705383538	0.385290155884789	-7.472690839242783	2520	1.0	0.42857142857142855	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.500000:1;F99V_L2:-0.600000:1	F100R_L2:-0.050000:2;F100V_L1:-0.033333:3;F89R2_L4:-0.033333:3;F99V_L1:-0.300000:2;F99V_L2:0.250000:2	f100:-0.050000:2;f89:-0.033333:3;f99:0.000000:1	0	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.033333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.025000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	412
CONTACT_GAP	81d73d8ac5d5	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_2:AB)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	3	1	2	0.013888888888888895	present=3	-0.13333333333333333	3	0.025193155078984383	-1.070389327891391	-8.928370323018964	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.000000:1	F100R_L2:0.000000:2;F100V_L1:-0.133333:3;F89R2_L4:-0.133333:3;F99V_L1:-0.200000:2;F99V_L2:-0.200000:2	f100:0.000000:2;f89:-0.133333:3;f99:-0.400000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.133333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.025000,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	413
CONTACT_GAP	146af2f9409a	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_2:AB)_OR_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	9	3	6	0.041666666666666685	present=9	0.0	3	0.08809592520974284	-1.5330960785615595	-9.391077073689132	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.000000:3;F89R2_L4:0.000000:3;F99V_L1:0.000000:2;F99V_L2:-0.300000:2	f100:0.300000:2;f89:0.000000:3;f99:-0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.000000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.125000,p=0.827381,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	414
CONTACT_GAP	f5674a0d91b6	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_2:AB)_OR_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	17	7	10	0.3194444444444444	present=17	0.0	3	0.08809592520974283	-0.9481335778404016	-8.806114572967974	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.600000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.000000:3;F89R2_L4:0.000000:3;F99V_L1:0.000000:2;F99V_L2:-0.300000:2	f100:0.300000:2;f89:0.000000:3;f99:-0.600000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.000000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.000000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	415
CONTACT_GAP	0f30a957ceeb	CONTACT_VS_CLEAR_GAP	(FAMILY_SUFFIX_3:ACA)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	4	1	3	-0.04166666666666666	present=4	-0.11666666666666668	3	0.07880458212565948	-0.877744249949	-8.735725245076573	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.250000:1;F99V_L2:-0.400000:1	F100R_L2:-0.075000:2;F100V_L1:-0.116667:3;F89R2_L4:-0.116667:3;F99V_L1:-0.300000:2;F99V_L2:0.025000:2	f100:-0.075000:2;f89:-0.116667:3;f99:-0.200000:1	0	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.116667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.087500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	416
CONTACT_GAP	02e096f08901	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_IT2a:A1)_AND_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	4	1	3	-0.04166666666666666	present=4	0.13333333333333333	3	0.05522081089153731	-0.6553518286125524	-8.513332823740125	2520	1.0	1.0	1.0	1.0	288	1.0	3	0.3333333333333333	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.600000:1	F100R_L2:0.300000:2;F100V_L1:0.133333:3;F89R2_L4:0.133333:3;F99V_L1:0.200000:2;F99V_L2:-0.100000:2	f100:0.300000:2;f89:0.133333:3;f99:-0.200000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.133333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.100000,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	417
CONTACT_GAP	c96ad858dac4	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_RF1b:A3)_OR_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	23	8	15	0.16666666666666663	present=23	0.0	3	0.0	-0.8073549220576055	-8.665335917185178	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.000000:1	F100R_L2:0.000000:2;F100V_L1:0.000000:3;F89R2_L4:0.000000:3;F99V_L1:0.000000:2;F99V_L2:0.000000:2	f100:0.000000:2;f89:0.000000:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.000000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.000000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	418
CONTACT_GAP	62e316fbd66c	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_RF1b:A3)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	20	7	13	0.1527777777777778	present=20	0.06666666666666665	3	0.011172848286665897	-2.1996723448363724	-10.057653339963945	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.000000:1	F100R_L2:0.000000:2;F100V_L1:0.066667:3;F89R2_L4:0.066667:3;F99V_L1:0.100000:2;F99V_L2:0.100000:2	f100:0.000000:2;f89:0.066667:3;f99:0.200000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.066667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.050000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	419
CONTACT_GAP	9bb84ba080fa	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:A1)_AND_(FAMILY_2GRAM:KA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	3	1	2	0.013888888888888895	present=3	0.08333333333333333	3	0.0424385787600092	-0.766712937560257	-8.62469393268783	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.250000:1;F99V_L2:0.000000:1	F100R_L2:0.125000:2;F100V_L1:0.083333:3;F89R2_L4:0.083333:3;F99V_L1:0.000000:2;F99V_L2:0.125000:2	f100:0.125000:2;f89:0.083333:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.062500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	420
CONTACT_GAP	a885dea959fc	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:A1)_AND_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	3	0	3	-0.16666666666666666	present=3	-0.20000000000000004	3	0.03636600336565028	-1.0703893278913945	-8.928370323018967	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.400000:1	F100R_L2:-0.200000:2;F100V_L1:-0.200000:3;F89R2_L4:-0.200000:3;F99V_L1:-0.300000:2;F99V_L2:-0.100000:2	f100:-0.200000:2;f89:-0.200000:3;f99:-0.200000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.200000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.150000,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	421
CONTACT_GAP	d68e537933de	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:B1)_AND_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	3	1	2	0.013888888888888895	present=3	-0.08333333333333333	3	0.01501382790627646	-0.544320516223813	-8.402301511351386	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.000000:1	F100R_L2:-0.125000:2;F100V_L1:-0.083333:3;F89R2_L4:-0.083333:3;F99V_L1:0.000000:2;F99V_L2:-0.125000:2	f100:-0.125000:2;f89:-0.083333:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.062500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	422
CONTACT_GAP	4cd90a136bb9	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:B1)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	4	1	3	-0.04166666666666666	present=4	-0.06666666666666667	3	0.011172848286665897	-2.1996723448363724	-10.057653339963945	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:-0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:0.000000:1	F100R_L2:0.000000:2;F100V_L1:-0.066667:3;F89R2_L4:-0.066667:3;F99V_L1:-0.100000:2;F99V_L2:-0.100000:2	f100:0.000000:2;f89:-0.066667:3;f99:-0.200000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.066667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.050000,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	423
CONTACT_GAP	02fdd9a5df08	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:B1)_OR_(FAMILY_SUFFIX_3:ACA)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	10	2	8	-0.19444444444444442	present=10	-0.08333333333333333	3	0.06540013806424523	-2.322529092621899	-10.180510087749472	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.400000:1	F100R_L2:0.075000:2;F100V_L1:-0.083333:3;F89R2_L4:-0.083333:3;F99V_L1:0.000000:2;F99V_L2:-0.325000:2	f100:0.075000:2;f89:-0.083333:3;f99:-0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.062500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	424
CONTACT_GAP	12e2901f2d93	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:B1)_OR_(MEMBER_TOKEN_ZL3b:A2)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	16	6	10	0.19444444444444442	present=16	0.08333333333333333	3	0.09282488891797797	-2.3225290926218953	-10.180510087749468	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:-0.400000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.250000:1;F99V_L2:0.400000:1	F100R_L2:0.325000:2;F100V_L1:0.083333:3;F89R2_L4:0.083333:3;F99V_L1:0.000000:2;F99V_L2:-0.075000:2	f100:0.325000:2;f89:0.083333:3;f99:-0.400000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.062500,p=0.962963,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	425
CONTACT_GAP	344e64626295	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:B2)_AND_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	3	1	2	0.013888888888888895	present=3	-0.08333333333333333	3	0.0424385787600092	-1.1996723448363724	-9.057653339963945	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.000000:1	F100R_L2:-0.125000:2;F100V_L1:-0.083333:3;F89R2_L4:-0.083333:3;F99V_L1:0.000000:2;F99V_L2:-0.125000:2	f100:-0.125000:2;f89:-0.083333:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.083333,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=0.062500,p=1.000000,worlds=7560	ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	426
CONTACT_GAP	49f2aac4cbd9	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:B2)_OR_(MEMBER_TOKEN_RF1b:A3)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	23	7	16	-0.01388888888888884	present=23	-0.01666666666666668	3	0.0536114270466751	-1.1996723448363724	-9.057653339963945	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.200000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:-0.250000:1;F99V_L2:0.000000:1	F100R_L2:-0.125000:2;F100V_L1:-0.016667:3;F89R2_L4:-0.016667:3;F99V_L1:0.100000:2;F99V_L2:-0.025000:2	f100:-0.125000:2;f89:-0.016667:3;f99:0.200000:1	0	0		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.016667,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.012500,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	427
CONTACT_GAP	cbcb0f030506	CONTACT_VS_CLEAR_GAP	(MEMBER_TOKEN_ZL3b:B2)_OR_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		NO_SIGNAL	26	8	18	23	7	16	-0.01388888888888884	present=23	-0.19999999999999998	3	0.04404796260487141	-0.07038932789139452	-7.928370323018966	2520	1.0	1.0	1.0	1.0	288	1.0	3	1.0	F100R_L2:0.000000:1;F100V_L1:0.000000:0;F89R2_L4:0.000000:0;F99V_L1:0.000000:1;F99V_L2:-0.600000:1	F100R_L2:-0.300000:2;F100V_L1:-0.200000:3;F89R2_L4:-0.200000:3;F99V_L1:-0.300000:2;F99V_L2:0.000000:2	f100:-0.300000:2;f89:-0.200000:3;f99:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	AS_CONTACT:effect=-0.200000,p=1.000000,worlds=2520;AS_CLEAR_GAP:effect=-0.150000,p=1.000000,worlds=7560	POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	428
