corpus	book_or_ms	record_id	pages	lines	groups	abbreviation_marked_groups	unique_raw_groups	unique_page_hosts	reused_page_host_occurrences	raw_group_identity_set_sha256	raw_char3_set_sha256	page_host_identity_set_sha256	page_host_char3_set_sha256	compiler_signature_set_sha256	marker_and_position_set_sha256	host_plus_compiler_set_sha256
NUREMBERG	Band3	NB_B3_R001394	Rst Nbg-Briefbücher-Nr 3_0237_left.png	6	57	12	49	45	12	cba626da6bdae05049dcca7f92b3770996c458b6748f5db54b0f4993dcaff042	4b9611dff8c8ca4ffd96b9f4aaaf09325a55211df4a49767ea13565784cbb0cb	1abcc719cf891509cfe3acf349f6247d65918c336de9b2bfe6f6932ab97b486a	3058f4a81ca610637e730f40130d25554f47de8770388a08ad0b5782f6990b6c	321540e489fe1ae8d863fe23b87ddb4dcba8532d63901560d243dfa1deb1d3f4	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	53ab1d33ff2009b12e6d5165c27cf4730ab05911889bcf9fb64da770c56a8e78
NUREMBERG	Band3	NB_B3_R001395	Rst Nbg-Briefbücher-Nr 3_0237_right.png	11	98	18	77	71	27	d96612d63b8f38812d258228c1e9aaaba699e6a7bb0929ab567e10a8df4ea3cc	47b32918286f49beb2ac824c0252342c75c4e0f38c4204c05c5c269fdcb3fd39	1409c214d9b62b42f941475c4d6b9cd67d373d25492759ec5e6be646b7418ce3	9c36640fd0aa2187c8d6f43704f9cace1ffa4d10a2b0a026382a29bb97d5eee2	6cf371878e1a8466dc7f959ec8375c44e40637f2343dd85ea76620ad7bd3dd2d	a4fb67cac6fa7e57c1523d616efd88a6b959d69096a6dc3a86e87085f6f21182	e67f636d96b556d5209c57a3063aeda6def3860efe361914bd4d0d6f6d67aa1e
NUREMBERG	Band3	NB_B3_R001396	Rst Nbg-Briefbücher-Nr 3_0237_right.png	9	77	21	65	64	13	0399d5fae3f30c5c5754ec359d9a08d9a4d4207a62ba921bcae82fe673a4e298	0ae5e14615aa30ab5b939c5eca318073d80206c05aa3a7d66181eede924e507b	302e181ccb74edfcba62995376897364ae528849caf61e92396f5d5bd9cbc92f	eb26b1086ab0092d3add85bdbc39949591b2c9406e039534f8913f550ff113e8	3237ef310b268a5112847613da1d05c3c3dcce575f98d179425f97cbd018d410	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	01ecbe98d4b60f7a775303dcf91907ceaa2ca24dee03d0322208d39ac9824951
NUREMBERG	Band3	NB_B3_R001397	Rst Nbg-Briefbücher-Nr 3_0237_right.png	7	53	16	48	46	7	aae51e4f3b971012b428a355f2402664c89daec7412facceeadd0500c0fdd2f6	0c2478d51ad9209568236d4204152b82661b395059c9af38c05ecee1267d2064	5664da76955ff99f74c374a80dedd52ca9f4a609416b338a92e86433408c0984	f83e3a98648b19ae1f4a999032cd6edecc915d88931e74bc5b3c35023ceef397	0eb14128dd2cf0e9b3a5ebc14257ccb0ef0034ae92078676b65615f36997754e	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	080c07b289b590aebeff6b62c17685a2241968949d9d9801418bbcc2fb71e830
NUREMBERG	Band3	NB_B3_R001398	Rst Nbg-Briefbücher-Nr 3_0238_left.png	31	237	82	155	131	106	f2120bcb05036d09edcf393725a174088ba08f0650181c40cdd90f058ecabbb7	dc72920a6917797ddfbf6080d005e72909dde38e80a264dd69b83292bc1e618d	70d255fad73cfd3b10d8300693740fab0ece3404ee979c6acdd8e244dfca82ff	57623c1b56f90035506fb035c1aebcec9cf6173daef64b06b1775a6d7f78c90c	e1968b23a8c91d1a1eefc66bb116b54d0004d556e5dc238d23ed06d9b4585d6c	62770780a25323bd8ac9ea0c23ca20ddade55f9d72d5f98260e4103f28625b2a	53b13e5eef266e82940827b546db3c9d170c6ac570f3e82fb4ae0077a532992c
NUREMBERG	Band3	NB_B3_R001399	Rst Nbg-Briefbücher-Nr 3_0238_right.png	27	326	26	186	175	151	30e74f7ed600b7cec6ffd3e923fcb0f2930830ae9f8f52a6a2c76f717ec03fe3	7371a026debe06f471fbf1f17738e2e1b49a75148bebbe5dcbd27a162ef22b0b	3e19dfff31a1e160475db6423176c1e547ba663d91c26507ed4c16a27d7ba704	b8beef16d009b73b690efc5711cbafb79f231e3607efef05104d00e728bdc930	af15a41cbc674bcc5488872bc1092dd49d77f65b2128b55b788bcf9218b1e06e	1dd5547954dfd7593e07c86d46a0cc23c11ef8496c901d266a08418837da66ff	5af30a41e2dfad9f9cc9daae9ff51ca774ca5ec790feafbcfdf6e63709a0b9f7
NUREMBERG	Band3	NB_B3_R001400	Rst Nbg-Briefbücher-Nr 3_0239_left.png	15	123	38	86	80	43	dcd9fd809fe16212b94d6f131e53f445e146ca3a237472c0ab665c66ce1478c8	0f72b474621a923dd3546413f5f2e1da33d19c926e38314238eb4425e8f409f3	4d56e6c0469d77d8ca2be8a875279e59e57d879125178090f1202a5d1ac4dab6	274fdc1e024792421ddc08cfa5faffc0d4561bf9d75f10526525d7f45a42551a	4a852f88fb8fbc5ca8dbb4fc7a4eeb5c898629c650b9e5d9793bc7fb465b1c61	a553b366768d05a57d00f368308308bced87bbe840803e69e237a6bf01bc02dd	9a93dabc7f8f365de52cac034431702685a3481c02977a58caf026480f40418a
NUREMBERG	Band3	NB_B3_R001401	Rst Nbg-Briefbücher-Nr 3_0239_left.png	5	39	18	36	35	4	d85b234c39584b075555db6d0220f9f041a988e701577d0930857bb9d1e452c2	e6222b596a6424b9ac3deae44fab082a62d3668d46477e77bc352bd05c52630f	7289821d8ce871b9615e02b42c85b57202898069b591ee14fa8816285fb38fac	da075148c8362d82ea8659175511ee0ebe440c78de8968410ff18db4449ff8ac	7d093e846a48f303ceea7de71440a04aea4dc0f61a813d87ee2d5ee3330c4cf3	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	a19d84ca345ec9800fee8e79d3b40f7ea4baecf467bea658a29863f3be4d08ea
NUREMBERG	Band3	NB_B3_R001402	Rst Nbg-Briefbücher-Nr 3_0239_right.png	11	99	28	70	66	33	5193a190ae444ffbf389517ae3bdbb1ed8b7b19a327fdd06224dd810c4c9d6f6	e75f647de836d3929e915dea5428e492c431f26649f4b2e5d54c179217875515	64fb10a0862de2de2479f26a649e8c3d224dc9195a44315f44c104bfd3d3cde8	584ac3e10ccbd7e2e1513d4124b853ab2420bb77f41c9f2de4d543cb391863c4	c7cf8ba40600b111689236043fc866599ea62e5f02c4a3b275748fd5a5ac493d	6ab222a6009dfa3f44ef5cd529aca5bdff5b5d6cc07cceefeb13e0bd05e1413c	f04eb2e1481137f201ff439a3b34987eea228e41f48573c9119e1a9d14ad17e2
NUREMBERG	Band3	NB_B3_R001403	Rst Nbg-Briefbücher-Nr 3_0239_right.png	12	107	24	82	74	33	ee6a86b7a83d59c66b6566b3ed0ab2c4efffe834341dc49a62c0fabd5b789a4d	81ea7ff7b5864cd8acdad039239c7080b266746e6ca04ff7a471acb602dd172b	e8b5d1efb4125e8fee103b3571aa7b7410b7843dd482b67676f102be60b8d10e	82de24b36a3e794529a228d2df0f0bea7dd30062d8ae761f1ea25d38565ec8a2	5292b163572e0ddb8fb1941716a7e06e66b30f322e7673615e3bcabf81524a87	a4fb67cac6fa7e57c1523d616efd88a6b959d69096a6dc3a86e87085f6f21182	e9630cc9016b1249acd1c46650765390ff3132ca7495c29229f070a7a9fa87a3
NUREMBERG	Band3	NB_B3_R001404	Rst Nbg-Briefbücher-Nr 3_0240_left.png;Rst Nbg-Briefbücher-Nr 3_0240_right.png	45	542	73	265	218	324	9a99cda77374454a40b3730f2600235608895f4b5826d8b88df6c7e6a6fba3f7	9f3a873be49e41da40c201269a3ec3a7274a622a915f8e50a381a0a6dee19945	7dfd2fd0ee607b77164c624d79cef345ed36f51690eff584e4c8afedb6ba4850	7afa319516ebf813d8a5b9668459091f05e6a01e13c36aa2dc95db0c608794f1	470688de4c631aa33ed45bee39761abbe7f95715326534f562d49a6658902159	d1201bd919c4bc19edece2f00aa4fed702441880e6615246e1c7ea82d2fa7be8	17d483c16112592b129dad6e1995078246b6b8194f22ae7e74e383e4cacf24f2
NUREMBERG	Band3	NB_B3_R001405	Rst Nbg-Briefbücher-Nr 3_0240_right.png	8	64	19	53	52	12	290dd5ddeba189e5726e9296c2fd4ae1a774560a66757a85acf20eefea5e86df	9c51f76b117916dcd5dfbcb4a56bf5599ac1b2dfbebbaf1290f0658ade245254	1315b18431d3fe933434fae801dd75878645754c64317550016bcd64d79dd9f6	8e7e44f7bc43867a82080ac0e8b977ba6d31d587aeb12c0b6886f425e7e875e1	0297d08976aee85623178f6527f90be42c36613e22a7364dfe4af6e2dc6e5ac4	a57c0a043318880ef2eeaf82947aa40f01d0c8f73b05010757407ceb925ccd4d	791efb1f37c529c1ac8352ed8ec2141d5da989799ea101fe278d1a89c5cd8830
NUREMBERG	Band3	NB_B3_R001406	Rst Nbg-Briefbücher-Nr 3_0240_right.png	9	87	15	68	63	24	7ed74c9fce79dab400692ea7afb03c759c84e94482a41e855cba9be218129b2d	f0909a59d9bdb0a0e93d6656be9ae04478c67368f29eae52d198a048260a803c	06a9f4b74ba9a1dbdefe3d66956d104da072d21fe8fbdae83271fe07e3e08cca	0be5f76abac68a49babd7e33036f12af400dc0d662029e7e82b428eefb5e1622	13bd7222226923a3af10daea41ddffb5db42670e38d917e5a91eb6e2ab55e4cd	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	5dfb61aac177a010e986e93228337a0e592811c76147d3a9a5327a3e597762ff
NUREMBERG	Band3	NB_B3_R001407	Rst Nbg-Briefbücher-Nr 3_0241_left.png	18	173	26	113	99	74	c9fa91dcc4e945db8cb1c1f78878a362f341e09bae8f3a4289318a27b9c824d3	64423e988c2a95201d7ab93bce5ba4005ad47f540ad9fe48bfbd5be2b6dbaecb	ca221573d0b99f8250989a9aa552ce3e65d6da7f0e0e445ee1a258ae35e499c7	07933a6cb3b1144b6eaf77924669ffa51fea0baa50cb0e0e18ddfbe0c24496fc	ad9ec887c2ddf74349d60a4d35de9aa83557359e7bfa59f5d5bd615de39d9317	f86ade29a5ba01386a09530144652ef9e49045085761ae6bc89978253945e28f	49768cad7f16c1f6282693022683e63a23113f5a5c3ae964bd8825575ba78a8f
NUREMBERG	Band3	NB_B3_R001408	Rst Nbg-Briefbücher-Nr 3_0241_left.png;Rst Nbg-Briefbücher-Nr 3_0241_right.png	24	205	51	124	113	92	ebaa0211d9f56719ec28183d8c566cb7c361f5c47b4a12529110e715b3f2b7ae	60e3be6d8f402ed6e21d71cd97e2699f37eeb5010b00b98839a136028e64af5b	11778d37c9d750dc5d3d4a686cf13c14c2f804ade2385350d9ec87a041bbee6a	533d2e7ef37ab28d8c03395d878c31ce0ac9beddb07cdc8f157efb3920dac39b	e66bfdd4869a9a05b6c4cfabace74b22e377b9ebf03431a25aa22a971edc32c4	b43f3789c575b4ac4729610e0bec1fcc1bc1202ca3d7b883c68c0d40b5167a82	597b5a112cf1e16582248e86144231bf63dc8527c725407eea1a234a499158ad
NUREMBERG	Band3	NB_B3_R001409	Rst Nbg-Briefbücher-Nr 3_0241_right.png	20	165	23	107	96	69	7c87df77dd782e35aeda6f645859a9948c02a45ab2927561779587681be97710	9dd26b2a9a64d18283b17f63afb436f9f03ad41541610ba15f359080ba3a8297	20c1ea10b2fa3084f8a3ecff8f0a87271a95440cdd76e6f50aff76d7ff01c59e	fbb44d9e2521b0a31ed9552e326a57a976cc5974d6ceae927ec48fdc5a58a7e0	84793f2702fa8e90840005b5dcc23efbaac35b6e789dba60596d66e33d29ba40	7e3382b9fd34518a638074600e6a358c63118d343721d9bc0dd7b1d99eab4d03	ca7bb1729b8889426b11c977bf41ab7f8990f93047fb859ac52f322ffbe13c76
NUREMBERG	Band3	NB_B3_R001410	Rst Nbg-Briefbücher-Nr 3_0242_left.png;Rst Nbg-Briefbücher-Nr 3_0242_right.png	51	538	112	266	212	326	03b36afea531c9e452788b42c31462577bbd7df0b7dc4c2d638da3ce5b014f70	fa0bcbb077f00bf47a06b24d3154b1e83d88ef81d645a4aa8f6e88724224d44b	129e029a1d2fdb0bfa4c8d1027673eea327e269f6d7b17590b9d138311d25177	2e2aaa3202bdcf37a8550e353ee584fbc675312a9ac236ec6d731c3468cab823	8bc4a09b1ee81c4fcc97bc29e93a716cf33d0358709f03ecaf95661769172320	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	d3ce3f53d5b7ca0f7a297dc78f8a90bf3aa6fdab11e8485faa4142888bab2c4f
NUREMBERG	Band3	NB_B3_R001411	Rst Nbg-Briefbücher-Nr 3_0242_right.png	10	101	17	76	71	30	0c68572b7783dcdc16bb758291ea8f39fff3e8a14dd44188f474923625a1def0	0b2049e18b2bf73f9aa5897fa9a39712c9c7f69fb82cd01e99a94eb7e0a9f12b	3e460c42a7dbd1327bad8e84cd2c97f5b345d157751dcbf6590e58a49199d979	00b26678ccb80d299e5dd30d409736452d2c360218e46aaa6a20de363a01d068	d949d56c9d225c6113641a278b851be988f200b5dd4b11b1c3605157bd07bf73	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	cb576bee2c71986c2d1be63e88fb3a9a846afe4bec329ad0e99fa3d3f7f20db3
NUREMBERG	Band3	NB_B3_R001412	Rst Nbg-Briefbücher-Nr 3_0243_left.png	13	107	31	82	77	30	900600bcb30e8dd1228e3bb091a48c36e954f0e01881807c7fdc966a6c3ece02	3d8da8d5c4058234144c9f0c0915c3fe5091bb134dc5a071cab3d87affcb1c20	99ff4b50c988deb87313b37cc9446502a59f45172ffe7e4055612806bc6c5e1d	922213998670597060c0691aa3ce43c8c1ccd3155aacbbfa230a6f1529a41eb9	925b8c2ec5d14f23da702ef7d6c3f7a50c6980fe6f373dc071f25ac83c40f087	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	22b9b5faf537abed3d6f0e8e5fa17e84ea68a2506a1aa65e48e0739561facab4
NUREMBERG	Band3	NB_B3_R001413	Rst Nbg-Briefbücher-Nr 3_0243_left.png	13	118	30	84	78	40	d12941b119187c6b193f25549286f77d3ec2faaa0893714d3f11009f57312217	68d70ad2dc03781d357071c6499a37d6cb8bfe23a73c8ee08d44942716ba4735	f413b08312c0673fdcdb43f2f4b4a886c123dfec6ec1295f2a409c909a59d00f	1dbf847ea313fa058fae4f4664373afa3be52f7f770f6dab3dfe5eacdaaae1f1	a4199c8b972a4ce36f6ccad499b63f9b68e43c2f7fd1215d17361a7dd4646375	e8a03c79279ed7504f1e54bed16341d3195498acb10b3232bf969a106e14b5ee	7791311c902824f2fb63e51f26d0fc9071fa6141fb71ac7d9192cf3b78cbd59d
NUREMBERG	Band3	NB_B3_R001414	Rst Nbg-Briefbücher-Nr 3_0243_right.png	19	142	34	101	92	50	f25f4c6225a38ee690b061d373298d1f3b6bce9ccf058fa2e88be2551439a105	3811b3f4ebeebeea451bf921958d2fa900f68d4a491e0304050f6bae61849002	cdbd82841570aa43251bfba2deeae2f402d8f5991980420a7ece062a2de5507f	cea21b5af6f7eb062ac1949de715c41291972d0947d19529f704a7be55bbc4b2	7f60aea3b47a3c79e44fd88a82e782b56a6c0735196b2daf02f05184bbda2f17	cca6ce9a33cd34fc83e7fa79fbd53047901478f9a35c39a2cb4a5d5d887eb41b	11ce5f1c639a7e53e7d47cf2fb00259ce24ad460916b23d339e9f2f9dabcbb9c
NUREMBERG	Band3	NB_B3_R001415	Rst Nbg-Briefbücher-Nr 3_0243_right.png	7	57	26	52	49	8	ac169adc28c2efbcab1b4ff6c40fb1ba7001e25780a7a5678392323c58b040ce	206a26843572790212024c8a4a3a34554ad4e57de45868ac6da4a0000d8ed8c1	5b9eda5464aa157f9eea0692abd4cbb90ba272d929af404695b225e883ab5116	1903235f0bf0e75c9da33c737cf4f4d49f5e05e0d74e08f037119088a405f9e8	ec6efff6dcacb751016b4795d640a1e95a2026a4241a906f15e4298d88940b92	b04d57374643b25c53ad7bd4e07d5473b66b6f524eeea4d45ddd2c24b5e6b053	f3aef808e175e7f283541b575080a0d60994abc6fbc9a6707eea2827e6332c75
NUREMBERG	Band3	NB_B3_R001416	Rst Nbg-Briefbücher-Nr 3_0244_left.png	16	121	28	88	77	44	b8aebf8cc7f6aa89e6f2e798ebb702c47d1d02fa656a724d6efe13cadedb171c	57e074c502ec545edcdc18f49269be09e325574ee12404ba8e1a66810311bd9c	e218cad0344d9a15c9b6e985dd08ef38e8fb663647a50e45a9c94224eddd0ef6	f597c0a8edc3d9be646c8465837141b90c4d5630b05527843ee075e5fc5b9fda	0c524e8b6380efc9c94be5e8c54b798d016a6f076af7e8143ef3000ab780684e	06bbd46b311f196a1e6e21de1eff9db3db70c3f3eefc02487a0faf146846eb02	384486fb9e7e51b362c147e0aafeb9fd28ff045944e67d681ac1be68f04e6af4
NUREMBERG	Band3	NB_B3_R001417	Rst Nbg-Briefbücher-Nr 3_0244_left.png;Rst Nbg-Briefbücher-Nr 3_0244_right.png	23	209	77	154	137	72	2ee1f46b3d1f654d2f4acb1866b2a889e284bf0d05356ddbc79c3d598125d1c8	adb7704780b3e99067c0f338de4c0cf40cd49b88a35d53e3aa3248ec815bb8a0	dafb395a5ff247e2b6d83431d7656e1baa96d86d7eeb5ebf08fd76b206b76469	29756e292f87b4a30767f73b6b724bb1a61d73c897c8ad04849c0ad3b1039514	f4557df066c9e79f062ab9367e012b72c72c6facd0ff6d0d831005f7998f54ea	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	55a5b724acad5c8a7348a7a2b5998be969b1ef522cf6619043cfa4f4d920903b
NUREMBERG	Band3	NB_B3_R001418	Rst Nbg-Briefbücher-Nr 3_0244_right.png	19	184	43	117	109	75	5a716bb31727ca504aea3621ac90954382c8cc9befe6593ac07bc1928ef6d377	ef5af46a3630aa28328f442b2980649df8c6f16218b0769c9319970ddfcba1ca	d5294f9d3394e43fc5892bc7ea786f45f07582207eb99fccc76ee35404f1b408	58acea37d6189414973c2f2aa46c716ef0ea92d034658aa82b97609742df8667	3f9462d03cf9e11ebc456456b23bba0661ec80febb65c11b61159c9fbdd97aa2	e8a03c79279ed7504f1e54bed16341d3195498acb10b3232bf969a106e14b5ee	89ffec7b153025036a62ccfc5cf12b20ef0dc63b542954aeb8a1a19b57d742a6
NUREMBERG	Band3	NB_B3_R001419	Rst Nbg-Briefbücher-Nr 3_0245_left.png	15	131	38	98	89	42	1f5e067401addabad91afa58e941a4413f6a2bd2d5e049ddc50d1f6258bc5c23	0f301f01ed899395fc5acfb6de1c979322ff0ebdb339a3afb310d72b94b39f43	410cbb0d4cbbaa46c383178b68d9d1725b2de1c5cef99b0b48b3d0bdce276e5c	743641ef01e6c7dab6e99eae8ac77b8a23bd521b38d96fabd01d603f8abc1461	5d4e96205e63b56887bb4bd679ad66e862d7641a5b263d4f2f866bb673229d10	c988f28f698e9859208db358730293b3039464b50ad60a838a08d668ca7b3744	186abb189abaf074bf0f1fc17f4a447a0ab1968b8425c509594ab99af0c7d9ef
NUREMBERG	Band3	NB_B3_R001420	Rst Nbg-Briefbücher-Nr 3_0245_left.png	11	109	35	76	68	41	a0b93bd894a6c1a24be9ee19269d5d0aeb2a74b01072e514643c5b8350f8fbe6	d1718d830cb4bc39312288a2618d1ecd2f682dd7e76a901a9deb09e72bae0005	9528f5cfc66196ef79b53b45d691628395c29daadcecdde9ab06661811d2b47c	2595f1abe2d74da36fa9c1e9d784c3504359f580bdf1eb7d2771f12f5709dc72	12e73f2e4a63b8755cea2e5cc9ccce6c7dd7efe7d50a62897b873fbdb25a878b	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	fac067d1cae2d1587cdce89553550901358ed2df34796c4131770a263978d3fc
NUREMBERG	Band3	NB_B3_R001421	Rst Nbg-Briefbücher-Nr 3_0245_right.png	19	185	48	121	109	76	5a4b3619bd049ab1aac18bbc976dc7e6e99c631861b126295e39808c2c5e40eb	18d9977f0acea8fbeb1c152dfb2268aa6c5552f38b421d5a4b3b18a9b3f30e03	9d10d1ccdcc082b9676e5b654af507137c296ec20682c68f100fcc31ec9d829f	ef69483426f21a77f3075ee2ba8b111dd87b17055b2556312b1303ae0a9e78cf	2e7d49056d2467fac221a172bd882363b093af7d853f256750f91474e67c701c	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	36f5598c3755be6252a31bc2920077be6e1bc2dd32297d04015a9a25520f3a3c
NUREMBERG	Band3	NB_B3_R001422	Rst Nbg-Briefbücher-Nr 3_0245_right.png	9	82	30	71	66	16	13b6fef7010d789aaf194a9a1b5bae225ad5caf8beb5f2f0d426a59339bf9f16	b1f0038ea085a06e5e37ea9e19228760a1b22e2a1b9e4f0c36a0ab7769abac6f	477b734b937153e8526a9e780e18d6f5dd7c3100a9ceb37c0130afaac4f84f59	91f7f59a47499bc6e90ac6e7358ec4318417ca4d621cc55772afac19cb05cc91	6abe099dd30170f82c3ed2916032e6ad8c94e80c5d2e28cca2f0a314e9810147	ad242217719b3e597e65b2d6de988bf31d17975e66cee8bf070117e291b94cd4	82b354796c4aaadd756a7708992b8884d61e94d58c70709326e7b8d5d8a6c4b0
NUREMBERG	Band3	NB_B3_R001423	Rst Nbg-Briefbücher-Nr 3_0246_left.png	19	132	36	100	89	43	e76e4cc93249c52ef1ee8ffb575ee4dfd512c4d1f71d093f8aaa3c450bc476ec	a3121bfbddd174092e6ffcbcf16f1faf211cb75ede303df04852212cbf1f9025	101bdf85ea307760281640af0f94388e8c90a5c5af62089a89b49e108ef795b7	819e93b0d518b55ea30941dc12d64aa21e182dc9ebaa897a90078ab58972357b	cbf9f0dd33f27c215c9ef06c9d1183e92561d74a3d825f2319ec6dd3bfa479ca	62098158288da519afc5260daf6a34dcb716959774034216d6088aa4b8b0a5c3	fd27cf6f96aca44577aa79063bfbf5c18d0cbe3a073b447d91e60c575519ff0a
NUREMBERG	Band3	NB_B3_R001424	Rst Nbg-Briefbücher-Nr 3_0246_left.png	22	174	41	111	99	75	a87e365d284a0e88914d4e4e304a2159218757dea8b2ef32786f21ad6398e441	d7c30caa365cf7de1eebfcb0ada6d87f381684fd050bbe0d34d9cd21b2541e13	39ecb625753919671272247a80937102b5e60439dcfbaddf4847bc460bcf0846	904bc702a19d20657ab6ad6bdb87949e789a3e02f43890876be2d19d802cd4f4	1b7ac46cda09602a1329ab540beac4b304478e775163247b6436d3778a131056	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	38e39797a93d7f9efed3c59c2e640641dec2ed32df9e9fe66cfbcfe04d50bb9d
NUREMBERG	Band3	NB_B3_R001425	Rst Nbg-Briefbücher-Nr 3_0246_right.png	8	63	16	51	49	14	55350518cf72763a288240acb167809fbf62034235c30a50f5496546a38267f4	d98fc7a99594d3a610696ba9692aabd78e905b55011b15d9fca9a05d636eaeb8	7f8c723d85f05ae4775fb6fc41ba57bfaa2dac3089a3e6a900c0c7f9ab531833	22edf4db32f3fed28a3453f51a9f1c47296633f38d4292ab6409d78cfcbe4bac	a270c089e78a714beea43280078cbb68328c8090e26807fcb2d39038612cdee2	7e6f323641b999159f28349ff763afee5e7d064f0afb01ed134862a1f8424070	3b93e95bb59650c645b2769b11e42b3665b945347c0fe57a044b00d13b9d8d39
NUREMBERG	Band3	NB_B3_R001426	Rst Nbg-Briefbücher-Nr 3_0246_right.png	6	62	26	50	47	15	826cc82ca77aa3e959360c962d5c021887f4b4986b26e0cb808b7c15e23a3cd9	8f025d05296588eb041a1af8e6ebe04117a34aa451f48abe294cda46f04a68b0	7497c294e4deae9c63d6bb37a377b6f6ebe8100f2625c2c5a22d1aeb340f398d	e5e83d352eca24a47163f61cc9ad1369b660547788a00146009566b352a1479f	cc9e66ac8f1cc9d743ac70c1ae6c8e12f0275f9933b67d3a9ed175efcb53ea67	e1b7507e91d4e817990d9b51b0086debd2b905301525849e68aa169cd249578d	cf51bef452163736dd2d700783ae9d97ab1d917f1104f1489887f968c622fba8
NUREMBERG	Band3	NB_B3_R001427	Rst Nbg-Briefbücher-Nr 3_0246_right.png	11	97	30	70	65	32	9f2cefa1accf2f52a376481021ec3cd856cd50739ab1412eb5de283ba8ae4aec	fd563c2616b9eb546e864855bc7d6a76b2317847af2487ba85be34c0013444f2	cc0d025ffa51698600af3d892a35fa46e32ebeb5568b693be7bf7cd814c2c663	790e182b5e1d828a8eafbf4be960ffc6b176ccc8c0095bc9e592ea40c1fd4261	f0792b9a7baed375bb319519de1dce34b9454ab51731c22a7a557946927e76c0	d1201bd919c4bc19edece2f00aa4fed702441880e6615246e1c7ea82d2fa7be8	ca1a2a77333f7b0cd699345e2f20dabacd3ebba91220b6cbde9004e24a25df55
NUREMBERG	Band3	NB_B3_R001428	Rst Nbg-Briefbücher-Nr 3_0247_left.png	17	133	33	98	88	45	e404bcc0d5370c108725bf790b37dcdf010ddd791017e31fa2809f2dc26f893d	5990419f977e60b0d8c8e7ebaf24c3e19790414000bdbc928dcbc1467fe04fd4	e7b87708485d9b077d461d5ce7961f2d5c3a8fddadde55911736cddf96e81aba	a88be953a078fe05b5d6ed1f0495c88cedb03fb638ff4c0720e47e85da484ebb	762bf49b26d47db5c25fa33f35f97de0260f41d544afb994a425537e3f0e64ef	1df1607942a87a20e12d4692b2fc2760ec17e8a7db662bc825e19ec22bb433b0	2cb4055829a3ef3a343e04ee0aa489d1be7613bbe50abf77e283f7a5c7ddbee2
NUREMBERG	Band3	NB_B3_R001429	Rst Nbg-Briefbücher-Nr 3_0247_left.png	13	117	44	94	83	34	9f78a6f5b2b04c83091c414e4dad142d5a6ff86dc6ee43abbab56ece9d5ea98f	90f60cb11a50d24aa4079ef47395c16fbdc2612ebce7b78ce1830b223ffc6ace	627b9f929722572d2c90f3395703424231810213d8199ab55f6398a60e26f032	0a9264fef76b26be692ef62f09e158e3eeef6ffad741352b7a25a497c1b4ac11	3b0c2857e1727a31d17ad931b02a88c69aa86de828bf1d131fb4e616c36088af	5aff4a66060a46a49c99bb587263db3cd04448253936d8f05fd1716b34522aa1	436cff75d73e08998529769b590225294a004c42141c616078d588c3f85aa2f4
NUREMBERG	Band3	NB_B3_R001430	Rst Nbg-Briefbücher-Nr 3_0247_right.png	14	127	32	87	81	46	8692c2e5dd0503ae557f45a30ab0eb46550823270a94f1f82bd5352e2c7123cd	1e5a378a926e18d1950add811e1bd3189133a6f77019d05fa0ce89d5991134ac	1909bc958e2f54bdeeb30b1572e3c6e9d890cb1979e13351e30788a0e66c471f	275d385e2d0dc228e00f3ee827db598ae658a21997007a567414ea6d9566e50a	f2bc1d80247230dae599976ea9325b322e9da1a2e5d6e024ff569af651445f02	e69f4eba81e3d87da1c03e490d96cd0190e1539081f008e1d8cb9cb32e9c7161	5e844aa1b0c796f41815cd7c340f32833cf49c23dbff64a387c6986f17ffe814
NUREMBERG	Band3	NB_B3_R001431	Rst Nbg-Briefbücher-Nr 3_0247_right.png	9	92	29	72	67	25	08b888fb49f73c84f53a57c7a8e2e5af0d782898eade4bba2e42d593f0e6adc6	80b5cf0671595ef3697cc67585d137f5eee8d1cd7f2f2002dca794fddaef4ee4	2807f89b36630d3dfdb6d9eefbb2306423293fd6bc4ddf14010d7674cba7b9b9	b0b940c084d0abf220b4ee159b9334fd7e7c06480e5e955d9362a8b6d3e67c18	f904f23d92e9cc238b60d14be0daf13ed937f0a92798477c3f9973ccbf5a257e	5ed8b42fc9b5b204e1769077ffef91f2d5c9359e67a4ba6bea3bf8272ddb5ac5	045633aaa8b804aa669a042e7390cf4e52a7b3bb38b1bdad74beb87f456a60dd
