page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	source_tokens	page_hosts	compiler_cells	abstract_role_like	external_five_way_role_like	external_top_probability	external_top_margin	multiple_bounded_regions	explicit_linear_path	leading_latent_document_role	mandatory_alternatives	page_level_visual_modifier	evidence_grade	claim_state
f80r	f80	Q13|f80r|R01	8	21	0.38095238095238093	6	f80r.16	DY	qokar|ol|chedy|qokain|shecthy|qokeedy	ok|l|y|ok|ecthy|okee	q:NONE:0:ar:0:0|NONE:O:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.987287841	0.979180193	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	9	21	0.42857142857142855	3	f80r.16	LINE_END	saltar|chkain|oty	alt|k|y	s:NONE:0:ar:0:0|ch:NONE:0:ain:0:0|NONE:OT:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.807607320	0.646025106	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	10	21	0.47619047619047616	5	f80r.18	DY	paiin|sheol|qokain|chety|qokeedy	p|eol|ok|ty|okee	NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.982467678	0.970077033	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	11	21	0.5238095238095238	6	f80r.18	LINE_END	qokar|shcthy|qotol|shecthy|qokain|olkam	ok|cthy|ol|ecthy|ok|olka	q:NONE:0:ar:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:NONE:0:1	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.993080786	0.988633495	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	12	21	0.5714285714285714	1	f80r.20	DY	qoteedy	ee	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.806882208	0.645668374	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	13	21	0.6190476190476191	7	f80r.20	DY	keey|qokain|chckhy|qoty|dalched|otain|shedy	keey|ok|ckhy|y|alched|ot|e	NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|ch:NONE:0:NONE:0:0|q:OT:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.996689681	0.994819791	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	14	21	0.6666666666666666	3	f80r.20	LINE_END	qokair|shey|dalom	ok|ey|alo	q:NONE:0:air:0:0|sh:NONE:0:NONE:0:0|d:NONE:0:NONE:0:1	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.787051648	0.608882828	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	15	21	0.7142857142857143	1	f80r.21	DY	shedy	e	sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.795024472	0.619622652	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	16	21	0.7619047619047619	10	f80r.21	LINE_END	qokey|shckhey|qotar|chckhy|otol|teol|sheol|qotal|oltain|chcthy	okey|ckhey|ot|ckhy|ol|eol|eol|ot|olt|cthy	q:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|ch:NONE:0:NONE:0:0|NONE:OT:0:NONE:0:0|t:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:al:0:0|NONE:NONE:0:ain:0:0|ch:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.994903229	0.990143187	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	17	21	0.8095238095238095	10	f80r.27	LINE_END	lol|shar|otaiin|olkaiin|ol|olkain|oraiin|olor|checthy|olor	lol|ar|ot|olk|l|olk|or|olor|cthy|olor	NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|NONE:NONE:0:aiin:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:aiin:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.988426707	0.977163689	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	18	21	0.8571428571428571	7	f80r.31	DY	qokal|checthy|sol|chey|okalol|okaly|qokeedy	ok|cthy|l|y|okalol|okaly|okee	q:NONE:0:al:0:0|che:NONE:0:NONE:0:0|s:O:0:NONE:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.958650701	0.919679854	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	19	21	0.9047619047619048	1	f80r.31	LINE_END	oly	oly	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.778510024	0.596503670	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	20	21	0.9523809523809523	8	f80r.33	LINE_END	solchey|qokeey|lkar|otal|olkeey|okain|shecthy|ol	olchey|okeey|lk|ot|olkeey|ok|ecthy|l	s:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:ar:0:0|NONE:NONE:0:al:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.798751137	0.598412565	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R01	21	21	1.0	11	f80r.36	LINE_END	qokeey|rchey|tain|oteey|qokain|shekaiin|sheckhy|qolshey|qokain|ol|lom	okeey|rchey|ain|eey|ok|ek|eckhy|olshey|ok|l|lo	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:OT:0:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:0:1	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.660767258	0.321642892	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R02	1	7	0.14285714285714285	1	f80r.40	DY	torolshsdy	orolshs	t:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.792334733	0.683851855	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R02	2	7	0.2857142857142857	5	f80r.40	DY	opchey|shepchy|qotain|shcthy|qokedy	opchey|epchy|ot|cthy|oke	NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.895665512	0.799915486	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R02	3	7	0.42857142857142855	1	f80r.40	LINE_END	daly	aly	d:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.866891691	0.783446487	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R02	4	7	0.5714285714285714	8	f80r.43	LINE_END	sor|sheckhy|qokar|checkhy|okain|sheckhy|qokeey|ly	or|eckhy|ok|ckhy|ok|eckhy|okeey|ly	s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.996236143	0.993563213	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R02	5	7	0.7142857142857143	2	f80r.45	DY	okain|shedy	ok|e	NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.534685667	0.134443728	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R02	6	7	0.8571428571428571	6	f80r.45	LINE_END	qokan|chedy|qotain|cheky|lteey|lolom	okan|y|ot|ky|lteey|lolo	q:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:1	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.934596353	0.873653958	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80r	f80	Q13|f80r|R02	7	7	1.0	11	f80r.51	LINE_END	talkl|ol|s|al|cheoly|daiin|otaly|otain|chey|lkain|olom	alkl|l|s|al|oly|aiin|otaly|ot|y|lk|olo	t:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:NONE:0:1	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.585526500	0.171137776	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R01	1	7	0.14285714285714285	1	f80v.3	DY	schedy	che	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.792334733	0.683851855	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R01	2	7	0.2857142857142857	1	f80v.3	DY	qolchedy	olche	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.862362416	0.794033403	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R01	3	7	0.42857142857142855	5	f80v.3	LINE_END	qokaiin|chcthy|otaiin|sheeky|qol	ok|cthy|ot|eeky|l	q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:O:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.969609897	0.949496079	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R01	4	7	0.5714285714285714	2	f80v.6	DY	tcheol|kedy	cheol|ke	t:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.522920809	0.102934092	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R01	5	7	0.7142857142857143	3	f80v.6	DY	pcheol|kain|shedy	pcheol|k|e	NONE:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.823639591	0.671650432	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R01	6	7	0.8571428571428571	3	f80v.6	DY	qokaiin|otey|qokedy	ok|otey|oke	q:NONE:0:aiin:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.745481249	0.598697011	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R01	7	7	1.0	1	f80v.6	LINE_END	chedy	y	che:NONE:1:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.719801754	0.562474611	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R02	1	26	0.038461538461538464	4	f80v.7	DY	polshol|tchey|qokol|shedy	polshol|chey|okol|e	NONE:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.619188589	0.262217134	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R02	2	26	0.07692307692307693	4	f80v.7	LINE_END	qotshey|saly|kchey|stolpchy	shey|aly|kchey|tolpchy	q:OT:0:NONE:0:0|s:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.716651276	0.461769064	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R02	3	26	0.11538461538461539	7	f80v.16	DY	cheol|key|qotar|dy|qotal|dy|keedy	l|key|ot|y|ot|y|kee	che:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|d:NONE:0:NONE:0:0|q:NONE:0:al:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.886407108	0.774233689	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R02	4	26	0.15384615384615385	3	f80v.16	DY	qokain|oty|loldy	ok|y|lol	q:NONE:0:ain:0:0|NONE:OT:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.726588743	0.596484577	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f80v	f80	Q13|f80v|R02	5	26	0.19230769230769232	1	f80v.16	LINE_END	tal	al	t:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.836509921	0.721807875	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
