group_id	locus	page	physical_folio	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	family_length	host_length	section	currier	hand	kind	grammar_scope	annotation_certainty	object_tags	relation_tags	unit	annotation_source	raw_source_description
f72v1.13|G001	f72v1.13	f72v1	f72	1	1	oteod	NONE	oteod	0	AQJAB	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 03:30. Grove's #12. Star/nymph at 03:15?
f72v1.14|G001	f72v1.14	f72v1	f72	1	1	yteod	NONE	yteod	0	AQJAB	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 04:00. Grove's #13. Star/nymph at 03:45?
f72v1.17|G001	f72v1.17	f72v1	f72	1	1	ytaly	NONE	ytaly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 05:45. Grove's #16. Star/nymph at 05:30?
f72v1.19|G001	f72v1.19	f72v1	f72	1	1	oteofy	NONE	oteofy	0	AQJAPA	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 07:00. Grove's #18. Star/nymph at 06:30?
f72v1.2|G001	f72v1.2	f72v1	f72	1	1	oeeoty	NONE	oeeoty	0	AKAQA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 09:00. Grove's #1. Star/nymph at 08:45?
f72v1.20|G001	f72v1.20	f72v1	f72	1	1	cheoepy	che	oepy	0	KJAJPA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 07:30. Grove's #19. Star/nymph at 07:30?
f72v1.21|G001	f72v1.21	f72v1	f72	1	1	ykeedy	NONE	ykee	1	AQKBA	5	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 08:15. Grove's #20. Star/nymph at 08:00?
f72v1.23|G001	f72v1.23	f72v1	f72	1	1	oeeoly	NONE	oeeoly	0	AKABA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 09:15. Grove's #1. Star/nymph at 08:45?
f72v1.25|G001	f72v1.25	f72v1	f72	1	1	okeey	NONE	okeey	0	AQKA	4	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 11:45. Grove's #3. Star/nymph at 11:30?
f72v1.26|G001	f72v1.26	f72v1	f72	1	1	oiiny	NONE	oiiny	0	AGA	3	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 00:45. Grove's #4. Star/nymph at 00:00?
f72v1.27|G001	f72v1.27	f72v1	f72	1	1	oeey	NONE	oeey	0	AKA	3	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 01:45. Grove's #5. Star/nymph at 01:00?
f72v1.28|G001	f72v1.28	f72v1	f72	1	1	okedy	NONE	oke	1	AQJBA	5	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 03:30. Grove's #6. Star/nymph at 03:00?
f72v1.3|G001	f72v1.3	f72v1	f72	1	1	octhy	NONE	octhy	0	AUA	3	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 09:45. Grove's #2. Star/nymph at 09:30?
f72v1.30|G001	f72v1.30	f72v1	f72	1	1	okalair	NONE	okalair	0	AQABAF	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 05:45. Grove's #8. Star/nymph at 05:30?
f72v1.31|G001	f72v1.31	f72v1	f72	1	1	oeeody	NONE	oeeo	1	AKABA	5	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 07:30. Grove's #9. Star/nymph at 06:30?
f72v1.4|G001	f72v1.4	f72v1	f72	1	1	oteoly	NONE	oteoly	0	AQJABA	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 10:15. Grove's #3. Star/nymph at 10:00?
f72v1.5|G001	f72v1.5	f72v1	f72	1	1	okeoly	NONE	okeoly	0	AQJABA	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 10:45. Grove's #4. Star/nymph at 10:30?
f72v1.6|G001	f72v1.6	f72v1	f72	1	1	oeees	NONE	oeees	0	AMC	3	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 11:15. Grove's #5. Star/nymph at 11:00?
f72v1.8|G001	f72v1.8	f72v1	f72	1	1	oees	NONE	oees	0	AKC	3	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 00:45. Grove's #7 Star/nymph at 01:45?
f72v1.9|G001	f72v1.9	f72v1	f72	1	1	okeeoly	NONE	okeeoly	0	AQKABA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 01:15. Grove's #8. Star/nymph at 01:00?
f72v2.10|G001	f72v2.10	f72v2	f72	1	1	sheoeky	sh	eoeky	0	LJAJQA	6	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 03:45. Grove's #9. Star/nymph at 04:00?
f72v2.11|G001	f72v2.11	f72v2	f72	1	1	oteodar	NONE	oteodar	0	AQJABAC	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 04:30. Grove's #10. Star/nymph at 04:30?
f72v2.14|G001	f72v2.14	f72v2	f72	1	1	yteody	NONE	yteo	1	AQJABA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 06:30. Grove's #13. Star/nymph at 06:30?
f72v2.15|G001	f72v2.15	f72v2	f72	1	1	okeody	NONE	okeo	1	AQJABA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 07:00. Grove's #14. Star/nymph at 07:00?
f72v2.16|G001	f72v2.16	f72v2	f72	1	1	okeoldy	NONE	okeol	1	AQJABBA	7	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 07:30. Grove's #15. Star/nymph at 08:00?
f72v2.2|G001	f72v2.2	f72v2	f72	1	1	oeedey	NONE	oeedey	0	AKBJA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 10:30. Grove's #1 Star/nymph at 10:00?
f72v2.23|G001	f72v2.23	f72v2	f72	1	1	oeedy	NONE	oee	1	AKBA	4	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 00:30. Grove's #3 Star/nymph at 00:30?
f72v2.24|G001	f72v2.24	f72v2	f72	1	1	opalg	NONE	opalg	0	APABB	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 01:15. Grove's #4 Star/nymph at 01:00? The @p has half a hook...
f72v2.25|G001	f72v2.25	f72v2	f72	1	1	okeeom	NONE	okeeom	0	AQKAB	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 02:00. Grove's #5 Star/nymph at 02:00?
f72v2.26|G001	f72v2.26	f72v2	f72	1	1	olkar	NONE	olkar	0	ABQAC	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 03:00. Grove's #6. Star/nymph at 03:00?
f72v2.27|G001	f72v2.27	f72v2	f72	1	1	oeedaly	NONE	oeedaly	0	AKBABA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 04:00. Grove's #7 Star/nymph at 04:00?
f72v2.30|G001	f72v2.30	f72v2	f72	1	1	yteedy	NONE	ytee	1	AQKBA	5	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 07:00. Grove's #10. Star/nymph at 07:30?
f72v2.4|G001	f72v2.4	f72v2	f72	1	1	okeoram	NONE	okeoram	0	AQJACAB	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 11:45. Grove's #3. Star/nymph at 11:45?
f72v2.6|G001	f72v2.6	f72v2	f72	1	1	oshesy	NONE	oshesy	0	ALJCA	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 01:00. Grove's #5 Star/nymph at 01:00?
f72v3.11|G001	f72v3.11	f72v3	f72	1	1	ofalals	NONE	ofalals	0	APABABC	7	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 03:30. Grove's #11. Star/nymph at 03:30?
f72v3.13|G001	f72v3.13	f72v3	f72	1	2	daiin	d	aiin	0	BAG	3	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 05:00. Grove's #13. Star/nymph at 05:00?
f72v3.16|G001	f72v3.16	f72v3	f72	1	1	okeeol	NONE	okeeol	0	AQKAB	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 08:00. Grove's #16. Star/nymph at 07:30?
f72v3.17|G001	f72v3.17	f72v3	f72	1	1	okaly	NONE	okaly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 08:45. Grove's #17. Star/nymph at 08:30?
f72v3.18|G001	f72v3.18	f72v3	f72	1	1	okaldy	NONE	okal	1	AQABBA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 09:00. Grove's #18. Star/nymph at 09:00?
f72v3.22|G001	f72v3.22	f72v3	f72	1	1	oky	NONE	oky	0	AQA	3	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 11:45. Grove's #3. Star/nymph at 11:30?
f72v3.23|G001	f72v3.23	f72v3	f72	1	1	chcthhy	ch	cthhy	0	KWA	3	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 00:30. Grove's #4. Star/nymph at 00:30?
f72v3.27|G001	f72v3.27	f72v3	f72	1	1	okary	NONE	okary	0	AQACA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 04:00. Grove's #8. Star/nymph at 04:00?
f72v3.31|G001	f72v3.31	f72v3	f72	1	1	otaly	NONE	otaly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 08:15. Grove's #12. Star/nymph at 08:30?
f72v3.32|G002	f72v3.32	f72v3	f72	2	2	yty	NONE	yty	0	AQA	3	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label ay 10:00. Grove's #1. Star/nymph at 09:30?
f72v3.5|G001	f72v3.5	f72v3	f72	1	1	okey	NONE	okey	0	AQJA	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 00:00. Grove's #5. Star/nymph at 00:00?
f72v3.7|G001	f72v3.7	f72v3	f72	1	1	okyeeshy	NONE	okyeeshy	0	AQAKLA	6	8	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || Label at 01:15. Grove's #7. Star/nymph at 01:00?
f73r.12|G001	f73r.12	f73r	f73	1	1	ykeeory	NONE	ykeeory	0	AQKACA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 03:00. Grove's #8. Star/nymph at 02:30?
f73r.13|G001	f73r.13	f73r	f73	1	1	oteeosy	NONE	oteeosy	0	AQKACA	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 03:45. Grove's #9. Star/nymph at 03:30?
f73r.14|G001	f73r.14	f73r	f73	1	1	shekal	sh	ekal	0	LJQAB	5	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 04:30. Grove's #10. Star/nymph at 04:30?
f73r.17|G001	f73r.17	f73r	f73	1	1	chdy	ch	dy	0	KBA	3	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 07:15. Grove's #13. Star/nymph at 07:00?
f73r.18|G001	f73r.18	f73r	f73	1	1	dalshey	d	alshey	0	BABLJA	6	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 07:45. Grove's #14. Star/nymph at 08:00?
f73r.19|G001	f73r.19	f73r	f73	1	1	opaiin	NONE	opaiin	0	APAG	4	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 08:45. Grove's #15. Star/nymph at 08:45?
f73r.2|G001	f73r.2	f73r	f73	1	1	chockhy	ch	ockhy	0	KAUA	4	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S0	transcription/sources/Stolfi_text25e1-52.evt	Labels on stars/nymphs outside the diagram. || Label at 00:00. Grove's #2. Star/nymph at 11:45?
f73r.20|G001	f73r.20	f73r	f73	1	1	okeos	NONE	okeos	0	AQJAC	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 09:30. Grove's #16. Star/nymph at 10:30?
f73r.21|G001	f73r.21	f73r	f73	1	1	otey	NONE	otey	0	AQJA	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || Starting at 10:00. Label at 10:15. Grove's #1. Star/nymph at 10:00?
f73r.26|G001	f73r.26	f73r	f73	1	1	oky	NONE	oky	0	AQA	3	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || At 03:30. Grove's #5. Star/nymph at 03:00?
f73r.27|G001	f73r.27	f73r	f73	1	1	chefy	che	fy	0	KJPA	4	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || At 05:00. Grove's #6. Star/nymph at 04:30?
f73r.28|G001	f73r.28	f73r	f73	1	1	otal	NONE	otal	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || At 06:30. Grove's #7. Star/nymph at 06:00?
f73r.30|G001	f73r.30	f73r	f73	1	1	ar	NONE	ar	0	AC	2	2	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 08:30. Grove's #9. Star/nymph at 08:30?
f73r.31|G001	f73r.31	f73r	f73	1	1	kar	NONE	kar	0	QAC	3	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 09:15. Grove's #10. Star/nymph at 09:30?
f73r.4|G001	f73r.4	f73r	f73	1	1	yteeody	NONE	yteeo	1	AQKABA	6	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S0	transcription/sources/Stolfi_text25e1-52.evt	Labels on stars/nymphs outside the diagram. || Label at 01:00. Grove's #4. Star/nymph at 00:45?
f73r.6|G001	f73r.6	f73r	f73	1	1	otaly	NONE	otaly	0	AQABA	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || Label at 10:45. Grove's #2. Star/nymph at 11:00?
f73r.7|G001	f73r.7	f73r	f73	1	1	okeody	NONE	okeo	1	AQJABA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 11:15. Grove's #3. Star/nymph at 11:30?
f73r.8|G001	f73r.8	f73r	f73	1	1	oteedyl	NONE	oteedyl	0	AQKBAB	6	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost inside diagram) || At 00:00. Grove's #4. Star/nymph at 00:00?
f73v.12|G001	f73v.12	f73v	f73	1	1	ykeody	NONE	ykeo	1	AQJABA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || At 01:45. Grove's #5. Star/nymph at 02:00?
f73v.16|G001	f73v.16	f73v	f73	1	1	ofcheesy	NONE	ofcheesy	0	APKKCA	6	8	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || At 05:00. Grove's #9. Star/nymph at 05:00?
f73v.17|G001	f73v.17	f73v	f73	1	1	oraiiny	NONE	oraiiny	0	ACAGA	5	7	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || At 06:15. Grove's #10. Star/nymph at 06:00?
f73v.18|G001	f73v.18	f73v	f73	1	1	ykeeody	NONE	ykeeo	1	AQKABA	6	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || At 07:15. Grove's #11. Star/nymph at 07:00?
f73v.19|G001	f73v.19	f73v	f73	1	1	okeos	NONE	okeos	0	AQJAC	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || At 07:45. Grove's #12. Star/nymph at 07:30?
f73v.2|G001	f73v.2	f73v	f73	1	1	oteody	NONE	oteo	1	AQJABA	6	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S0	transcription/sources/Stolfi_text25e1-52.evt	Labels on stars/nymphs outside the diagram. || Label at 11:30. Grove's #2. Star/nymph at 11:45?
f73v.20|G001	f73v.20	f73v	f73	1	1	ykeear	NONE	ykeear	0	AQKAC	5	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || At 08:30. Grove's #13. Star/nymph at 08:30?
f73v.21|G001	f73v.21	f73v	f73	1	1	qokeoly	q	okeoly	0	DAQJABA	7	6	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S1	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 1 (outermost) || At 09:30. Grove's #14. Star/nymph at 09:00?
f73v.23|G001	f73v.23	f73v	f73	1	1	otedy	NONE	ote	1	AQJBA	5	3	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || Label at 09:30. Grove's #10. Star/nymph at 09:30? Writing in star @'oiil'?
f73v.27|G001	f73v.27	f73v	f73	1	1	okal	NONE	okal	0	AQAB	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || At 02:45. Grove's #4. Star/nymph at 02:30?
f73v.28|G001	f73v.28	f73v	f73	1	1	ykey	NONE	ykey	0	AQJA	4	4	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || At 03:45. Grove's #5. Star/nymph at 03:30?
f73v.30|G001	f73v.30	f73v	f73	1	1	okeod	NONE	okeod	0	AQJAB	5	5	Z		4	L	DIAGNOSTIC_NONPROSE	HEDGED	FIGURE;LABEL;STAR_OR_SKY		S2	transcription/sources/Stolfi_text25e1-52.evt	Labels in star/nymph band 2 (inner). || At 06:00. Grove's #7. Star/nymph at 06:00?
