module	locus	page	physical_folio	source_group_index	source_group_count_by_reading	ZL3b_token	IT2a_token	RF1b_token	match_state_by_reading	match_positions_zero_based	proposed_segmentation_by_reading	reading_agreement	layout_role	kind	section	currier	hand	grammar_scope	left_separator_by_reading	right_separator_by_reading	annotation_provenance	object_tags	relation_tags	annotation_certainty	raw_source_description	claim_state
AR	f58r.32	f58r	f58	5	ZL3b:9;IT2a:8;RF1b:8	dar	dar	dar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:1;IT2a:1;RF1b:1	ZL3b:d+[AR]+∅;IT2a:d+[AR]+∅;RF1b:d+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	f58r.32	f58r	f58	5	ZL3b:9;IT2a:8;RF1b:8	dar	dar	dar	ZL3b:FREE;IT2a:FREE;RF1b:FREE	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[DAR]+∅;IT2a:∅+[DAR]+∅;RF1b:∅+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.32	f58r	f58	7	ZL3b:9;IT2a:8;RF1b:8	chol	choltaly	choltaly	ZL3b:SUFFIX;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ch+[OL]+∅;IT2a:ch+[OL]+taly;RF1b:ch+[OL]+taly	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.32	f58r	f58	8	ZL3b:9;IT2a:8;RF1b:8	taly	qokaldy	qokaldy	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:SUFFIX	IT2a:5;RF1b:5	IT2a:qokal+[DY]+∅;RF1b:qokal+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.32	f58r	f58	9	ZL3b:9	qokaldy			ZL3b:SUFFIX	ZL3b:5	ZL3b:qokal+[DY]+∅	AVAILABLE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE	ZL3b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.33	f58r	f58	2	ZL3b:8;IT2a:8;RF1b:8	dalols	dalols	dalols	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:3;IT2a:3;RF1b:3	ZL3b:dal+[OL]+s;IT2a:dal+[OL]+s;RF1b:dal+[OL]+s	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.33	f58r	f58	2	ZL3b:8;IT2a:8;RF1b:8	dalols	dalols	dalols	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[DAL]+ols;IT2a:∅+[DAL]+ols;RF1b:∅+[DAL]+ols	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.33	f58r	f58	5	ZL3b:8;IT2a:8;RF1b:8	oekeody	oekeody	oekeody	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:oekeo+[DY]+∅;IT2a:oekeo+[DY]+∅;RF1b:oekeo+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.33	f58r	f58	7	ZL3b:8;IT2a:8;RF1b:8	qokar	qokar	qokar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:qok+[AR]+∅;IT2a:qok+[AR]+∅;RF1b:qok+[AR]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.33	f58r	f58	8	ZL3b:8;IT2a:8;RF1b:8	dy	dy	dy	ZL3b:FREE;IT2a:FREE;RF1b:FREE	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[DY]+∅;IT2a:∅+[DY]+∅;RF1b:∅+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.34	f58r	f58	1	ZL3b:7;IT2a:8;RF1b:7	yssheol	ys	yssheol	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:5;RF1b:5	ZL3b:ysshe+[OL]+∅;RF1b:ysshe+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.34	f58r	f58	2	ZL3b:7;IT2a:8;RF1b:7	chokey	sheol	chokey	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:3	IT2a:she+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.34	f58r	f58	3	ZL3b:7;IT2a:8;RF1b:7	dalol	chokey	dalol	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:dal+[OL]+∅;RF1b:dal+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.34	f58r	f58	3	ZL3b:7;IT2a:8;RF1b:7	dalol	chokey	dalol	ZL3b:PREFIX;IT2a:ABSENT;RF1b:PREFIX	ZL3b:0;RF1b:0	ZL3b:∅+[DAL]+ol;RF1b:∅+[DAL]+ol	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.34	f58r	f58	4	ZL3b:7;IT2a:8;RF1b:7	shokalol	dalol	shokalol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:6;IT2a:3;RF1b:6	ZL3b:shokal+[OL]+∅;IT2a:dal+[OL]+∅;RF1b:shokal+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAL	f58r.34	f58r	f58	4	ZL3b:7;IT2a:8;RF1b:7	shokalol	dalol	shokalol	ZL3b:ABSENT;IT2a:PREFIX;RF1b:ABSENT	IT2a:0	IT2a:∅+[DAL]+ol	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.34	f58r	f58	5	ZL3b:7;IT2a:8;RF1b:7	qokaly	shokalol	qokaly	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:6	IT2a:shokal+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.34	f58r	f58	6	ZL3b:7;IT2a:8;RF1b:7	kaldy	qokaly	kaldy	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:kal+[DY]+∅;RF1b:kal+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.34	f58r	f58	7	ZL3b:7;IT2a:8;RF1b:7	ytaipom	kaldy	ytaipom	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:3	IT2a:kal+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:DEFINITE_SPACE;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.35	f58r	f58	2	ZL3b:9;IT2a:8;RF1b:9	sheol	sheol	sheol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:she+[OL]+∅;IT2a:she+[OL]+∅;RF1b:she+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.35	f58r	f58	4	ZL3b:9;IT2a:8;RF1b:9	sharal	sharal	sharal	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:sh+[AR]+al;IT2a:sh+[AR]+al;RF1b:sh+[AR]+al	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.35	f58r	f58	5	ZL3b:9;IT2a:8;RF1b:9	ckhol	ckhol	ckhol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:ckh+[OL]+∅;IT2a:ckh+[OL]+∅;RF1b:ckh+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.35	f58r	f58	6	ZL3b:9;IT2a:8;RF1b:9	shol	sholar	shol	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:ABSENT	IT2a:4	IT2a:shol+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.35	f58r	f58	6	ZL3b:9;IT2a:8;RF1b:9	shol	sholar	shol	ZL3b:SUFFIX;IT2a:INTERNAL;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:sh+[OL]+∅;IT2a:sh+[OL]+ar;RF1b:sh+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.35	f58r	f58	7	ZL3b:9;IT2a:8;RF1b:9	ar	aiin	ar	ZL3b:FREE;IT2a:ABSENT;RF1b:FREE	ZL3b:0;RF1b:0	ZL3b:∅+[AR]+∅;RF1b:∅+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.36	f58r	f58	7	ZL3b:7;IT2a:7;RF1b:7	shoekar	shoekar	shoekar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:shoek+[AR]+∅;IT2a:shoek+[AR]+∅;RF1b:shoek+[AR]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.37	f58r	f58	1	ZL3b:7;IT2a:7;RF1b:7	opolkeor	opolkeor	opolkeor	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:op+[OL]+keor;IT2a:op+[OL]+keor;RF1b:op+[OL]+keor	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.37	f58r	f58	2	ZL3b:7;IT2a:7;RF1b:7	olchocfhy	olchocfhy	olchocfhy	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[OL]+chocfhy;IT2a:∅+[OL]+chocfhy;RF1b:∅+[OL]+chocfhy	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.37	f58r	f58	3	ZL3b:7;IT2a:7;RF1b:7	cphol	cphol	cphol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:cph+[OL]+∅;IT2a:cph+[OL]+∅;RF1b:cph+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.37	f58r	f58	4	ZL3b:7;IT2a:7;RF1b:7	chykaldy	chypaldy	chykaldy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:6;IT2a:6;RF1b:6	ZL3b:chykal+[DY]+∅;IT2a:chypal+[DY]+∅;RF1b:chykal+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.37	f58r	f58	5	ZL3b:7;IT2a:7;RF1b:7	cholols	cholols	cholols	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2,4;IT2a:2,4;RF1b:2,4	ZL3b:ch+[OL]+ols;IT2a:ch+[OL]+ols;RF1b:ch+[OL]+ols	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.37	f58r	f58	7	ZL3b:7;IT2a:7;RF1b:7	olfcham	olfcham	olfcham	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[OL]+fcham;IT2a:∅+[OL]+fcham;RF1b:∅+[OL]+fcham	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
SY	f58r.38	f58r	f58	1	ZL3b:10;IT2a:9;RF1b:9	s	sysheos	sysheos	ZL3b:ABSENT;IT2a:PREFIX;RF1b:PREFIX	IT2a:0;RF1b:0	IT2a:∅+[SY]+sheos;RF1b:∅+[SY]+sheos	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f58r.38	f58r	f58	4	ZL3b:10;IT2a:9;RF1b:9	cheos	otey	otey	ZL3b:ABSENT;IT2a:INTERNAL;RF1b:INTERNAL	IT2a:1;RF1b:1	IT2a:o+[TE]+y;RF1b:o+[TE]+y	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.38	f58r	f58	5	ZL3b:10;IT2a:9;RF1b:9	otey	ykar	ykar	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:SUFFIX	IT2a:2;RF1b:2	IT2a:yk+[AR]+∅;RF1b:yk+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f58r.38	f58r	f58	5	ZL3b:10;IT2a:9;RF1b:9	otey	ykar	ykar	ZL3b:INTERNAL;IT2a:ABSENT;RF1b:ABSENT	ZL3b:1	ZL3b:o+[TE]+y	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.38	f58r	f58	6	ZL3b:10;IT2a:9;RF1b:9	ykar	ls	ls	ZL3b:SUFFIX;IT2a:ABSENT;RF1b:ABSENT	ZL3b:2	ZL3b:yk+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.38	f58r	f58	9	ZL3b:10;IT2a:9;RF1b:9	okaiin	ytolkal	ytolkal	ZL3b:ABSENT;IT2a:INTERNAL;RF1b:INTERNAL	IT2a:2;RF1b:2	IT2a:yt+[OL]+kal;RF1b:yt+[OL]+kal	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.38	f58r	f58	10	ZL3b:10	ytolkal			ZL3b:INTERNAL	ZL3b:2	ZL3b:yt+[OL]+kal	AVAILABLE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE	ZL3b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f58r.39	f58r	f58	1	ZL3b:9;IT2a:9;RF1b:9	dtshol	dtshol	dtshol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:dtsh+[OL]+∅;IT2a:dtsh+[OL]+∅;RF1b:dtsh+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f58r.39	f58r	f58	2	ZL3b:9;IT2a:9;RF1b:9	dytal	dytal	dytal	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0;IT2a:0;RF1b:0	ZL3b:∅+[DY]+tal;IT2a:∅+[DY]+tal;RF1b:∅+[DY]+tal	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f58r.39	f58r	f58	3	ZL3b:9;IT2a:9;RF1b:9	okar	okar	okar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ok+[AR]+∅;IT2a:ok+[AR]+∅;RF1b:ok+[AR]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	S	A	3	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
