event_id	source_host_id	target_host_id	source_host	target_host	locus	physical_folio	section	currier	hand	source_index	target_index	source_frequency_bin	position_quartile	line_count_bin	claim_state
6433	Heaabc0a66defdb93	Hf76a296d6192b083	okor	odeey	f42v.16	f42	H	A	1	1	2	F16_63	Q0	2	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6434	H6487fcb87a3665b4	Hab5b62081b1d305e	yte	ar	f43r.2	f43	H	B	2	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6435	Hab5b62081b1d305e	H4f9db7f8e5068a3e	ar	ty	f43r.2	f43	H	B	2	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6436	H4f9db7f8e5068a3e	Hab5b62081b1d305e	ty	ar	f43r.2	f43	H	B	2	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6437	Hab5b62081b1d305e	H2205fe8cbce6cc7a	ar	aiir	f43r.2	f43	H	B	2	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6438	H2205fe8cbce6cc7a	H2689367b205c16ce	aiir	ok	f43r.2	f43	H	B	2	7	8	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6439	H2689367b205c16ce	Hab5b62081b1d305e	ok	ar	f43r.2	f43	H	B	2	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6440	Hab5b62081b1d305e	H343677762813eaeb	ar	ch	f43r.2	f43	H	B	2	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6441	H343677762813eaeb	H055eebf601617046	ch	aiin	f43r.2	f43	H	B	2	10	11	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6442	H5630582ce98795d8	Ha1fce4363854ff88	kche	y	f43r.6	f43	H	B	2	1	2	F5_15	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6443	Ha1fce4363854ff88	Hf789c4d98a4ee924	y	aly	f43r.6	f43	H	B	2	2	3	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6444	Hf789c4d98a4ee924	H65c74c15a686187b	aly	o	f43r.6	f43	H	B	2	3	4	F5_15	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6445	H65c74c15a686187b	H243434fc72d5a8a1	o	olkeepchy	f43r.6	f43	H	B	2	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6446	H2cda85e504e155f3	H3f79bb7b435b0532	she	e	f43r.9	f43	H	B	2	1	2	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6447	H3f79bb7b435b0532	H7175517a370b5cd2	e	or	f43r.9	f43	H	B	2	2	3	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6448	H7175517a370b5cd2	H2bdd94c004581aa9	or	ey	f43r.9	f43	H	B	2	3	4	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6449	H2bdd94c004581aa9	H18ac3e7343f01689	ey	d	f43r.9	f43	H	B	2	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6450	H43ccbcf426af7451	H9c1623f0d38e28e9	pshd	ed	f43r.10	f43	H	B	2	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6451	H9c1623f0d38e28e9	H65c74c15a686187b	ed	o	f43r.10	f43	H	B	2	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6452	H65c74c15a686187b	H3f79bb7b435b0532	o	e	f43r.10	f43	H	B	2	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6453	H3f79bb7b435b0532	Hd2f025174166345b	e	yfch	f43r.10	f43	H	B	2	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6454	Hd2f025174166345b	H2fd18a0c5d8e6467	yfch	ockhh	f43r.10	f43	H	B	2	5	6	F1	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6455	H2fd18a0c5d8e6467	H9b103d543c4e0bb8	ockhh	opch	f43r.10	f43	H	B	2	6	7	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6456	H9b103d543c4e0bb8	H055eebf601617046	opch	aiin	f43r.10	f43	H	B	2	7	8	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6457	H055eebf601617046	Hb13c0ea15587743a	aiin	oke	f43r.10	f43	H	B	2	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6458	Hb13c0ea15587743a	H549136fbab7c4db0	oke	ydy	f43r.10	f43	H	B	2	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6459	H549136fbab7c4db0	H0a19b4727d1fbd3a	ydy	ot	f43r.10	f43	H	B	2	10	11	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6460	H65c74c15a686187b	H27a84712e4b22c41	o	ee	f43v.3	f43	H	B	2	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6461	H27a84712e4b22c41	H0a19b4727d1fbd3a	ee	ot	f43v.3	f43	H	B	2	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6462	H0a19b4727d1fbd3a	Hdd4423cddb822fbb	ot	octhy	f43v.3	f43	H	B	2	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6463	Hdd4423cddb822fbb	H2076584e3f0868e7	octhy	ky	f43v.3	f43	H	B	2	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6464	H2076584e3f0868e7	He3a041c293621f94	ky	oky	f43v.3	f43	H	B	2	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6465	He3a041c293621f94	Ha1fce4363854ff88	oky	y	f43v.3	f43	H	B	2	6	7	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6466	Ha1fce4363854ff88	Hb13c0ea15587743a	y	oke	f43v.3	f43	H	B	2	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6467	Hb13c0ea15587743a	Hb1631acbe906c4ac	oke	yk	f43v.3	f43	H	B	2	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6468	Hb1631acbe906c4ac	Ha1fce4363854ff88	yk	y	f43v.3	f43	H	B	2	9	10	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6469	Ha1fce4363854ff88	H65c74c15a686187b	y	o	f43v.3	f43	H	B	2	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6470	H65c74c15a686187b	H78dd1c431f1c020b	o	ary	f43v.3	f43	H	B	2	11	12	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6471	H4e6d71d38c5f4262	He1a9021e6ae0f691	ytshe	ykeo	f43v.7	f43	H	B	2	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6472	He1a9021e6ae0f691	Hfb7a8a4459a08b83	ykeo	oykee	f43v.7	f43	H	B	2	2	3	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6473	Hfb7a8a4459a08b83	Ha1fce4363854ff88	oykee	y	f43v.7	f43	H	B	2	3	4	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6474	Ha1fce4363854ff88	H3f79bb7b435b0532	y	e	f43v.7	f43	H	B	2	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6475	H3f79bb7b435b0532	Had386158f5afc89b	e	cthy	f43v.7	f43	H	B	2	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6476	Had386158f5afc89b	Hca978112ca1bbdca	cthy	a	f43v.7	f43	H	B	2	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6477	Hca978112ca1bbdca	H0a19b4727d1fbd3a	a	ot	f43v.7	f43	H	B	2	7	8	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6478	H0a19b4727d1fbd3a	H3d40f99acd3b0e84	ot	yt	f43v.7	f43	H	B	2	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6479	H3d40f99acd3b0e84	Ha1e8ddd7f0b1d779	yt	otas	f43v.7	f43	H	B	2	9	10	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6480	H0c96e37dd59b83a5	H250fccd5f5f76c7c	etcheodchs	che	f43v.8	f43	H	B	2	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6481	H250fccd5f5f76c7c	H5d61caeedf54c4df	che	eo	f43v.8	f43	H	B	2	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6482	H5d61caeedf54c4df	Ha1fce4363854ff88	eo	y	f43v.8	f43	H	B	2	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6483	Ha1fce4363854ff88	H65c74c15a686187b	y	o	f43v.8	f43	H	B	2	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6484	H65c74c15a686187b	H055eebf601617046	o	aiin	f43v.8	f43	H	B	2	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6485	H055eebf601617046	H5d61caeedf54c4df	aiin	eo	f43v.8	f43	H	B	2	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6486	H5d61caeedf54c4df	Hb1631acbe906c4ac	eo	yk	f43v.8	f43	H	B	2	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6487	Hb1631acbe906c4ac	H252f10c83610ebca	yk	f	f43v.8	f43	H	B	2	8	9	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6488	H2cda85e504e155f3	H3f79bb7b435b0532	she	e	f43v.13	f43	H	B	2	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6489	H3f79bb7b435b0532	H166639bb17517255	e	ckhe	f43v.13	f43	H	B	2	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6490	H166639bb17517255	H7866523a9c7f6f11	ckhe	kcheey	f43v.13	f43	H	B	2	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6491	H7866523a9c7f6f11	Ha1fce4363854ff88	kcheey	y	f43v.13	f43	H	B	2	4	5	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6492	Ha1fce4363854ff88	H3c4560ff8f11ebd2	y	keo	f43v.13	f43	H	B	2	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6493	H3c4560ff8f11ebd2	H3f79bb7b435b0532	keo	e	f43v.13	f43	H	B	2	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6494	H3f79bb7b435b0532	H6397a1438f969818	e	eta	f43v.13	f43	H	B	2	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6495	H6397a1438f969818	H68907897f1463cf5	eta	oked	f43v.13	f43	H	B	2	8	9	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6496	H68907897f1463cf5	H02a6efa44deef545	oked	ama	f43v.13	f43	H	B	2	9	10	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6497	Hacac86c0e609ca90	Hb4a6436a6f615ce6	l	eees	f43v.16	f43	H	B	2	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6498	Hb4a6436a6f615ce6	H055eebf601617046	eees	aiin	f43v.16	f43	H	B	2	2	3	F5_15	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6499	H055eebf601617046	Hf4d6ed82aa8672b6	aiin	olo	f43v.16	f43	H	B	2	3	4	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6500	Hf4d6ed82aa8672b6	H0b5ddae208efddc8	olo	oteos	f43v.16	f43	H	B	2	4	5	F5_15	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6501	H0b5ddae208efddc8	He3a041c293621f94	oteos	oky	f43v.16	f43	H	B	2	5	6	F2_4	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6502	He3a041c293621f94	Ha1fce4363854ff88	oky	y	f43v.16	f43	H	B	2	6	7	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6503	H34f5ee8788ffd99a	H2e8aad61bc744afb	shodpy	oracphy	f44r.1	f44	H	A	1	1	2	F1	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6504	H2e8aad61bc744afb	Hbd2c02c318097901	oracphy	koees	f44r.1	f44	H	A	1	2	3	F1	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6505	Hbd2c02c318097901	H08d3a9a998c651bb	koees	ypsholy	f44r.1	f44	H	A	1	3	4	F1	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6506	H08d3a9a998c651bb	Ha1fce4363854ff88	ypsholy	y	f44r.1	f44	H	A	1	4	5	F1	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6507	Ha1fce4363854ff88	Hd87ef088e732f387	y	otolo	f44r.1	f44	H	A	1	5	6	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6508	Hfa2365113c2cdab4	H6e58dc1f213e5645	ydsh	yeees	f44r.2	f44	H	A	1	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6509	H65c74c15a686187b	H732a6cc440aa5125	o	ekokeey	f44r.3	f44	H	A	1	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6510	H732a6cc440aa5125	Hfc587f49ca7b688c	ekokeey	kshotol	f44r.3	f44	H	A	1	2	3	F1	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6511	Ha1fce4363854ff88	Hc2fe8180250b5717	y	ysho	f44r.5	f44	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6512	Hc2fe8180250b5717	H8418150b75d3afee	ysho	eey	f44r.5	f44	H	A	1	2	3	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6513	Hcfb0fe98ac697c36	H8418150b75d3afee	eky	eey	f44r.5	f44	H	A	1	5	6	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6514	H8418150b75d3afee	H8919abfa1b6d3183	eey	ytey	f44r.5	f44	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6515	H8919abfa1b6d3183	H055eebf601617046	ytey	aiin	f44r.5	f44	H	A	1	7	8	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6516	H98c95bc88d4b220b	H9c3f7833f4b20bb7	pshy	opchey	f44r.8	f44	H	A	1	1	2	F1	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6517	H9c3f7833f4b20bb7	Hd577a851e5ef915a	opchey	opchy	f44r.8	f44	H	A	1	2	3	F16_63	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6518	Hd577a851e5ef915a	Hacda09f32c206278	opchy	ofchey	f44r.8	f44	H	A	1	3	4	F5_15	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6519	Hacda09f32c206278	H3c1680dc002fa3cc	ofchey	roiry	f44r.8	f44	H	A	1	4	5	F2_4	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6520	Hf871e1d1127d2f0a	Hacac86c0e609ca90	chol	l	f44r.9	f44	H	A	1	1	2	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6521	Hacac86c0e609ca90	Hf71159fefc6143ee	l	chckhy	f44r.9	f44	H	A	1	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6522	Hf71159fefc6143ee	He3a041c293621f94	chckhy	oky	f44r.9	f44	H	A	1	3	4	F2_4	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6523	He3a041c293621f94	H4bb780f4353af3b6	oky	chy	f44r.9	f44	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6524	H4bb780f4353af3b6	H4bfaf07ab0d1f927	chy	okchy	f44r.9	f44	H	A	1	5	6	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6525	H7a75b5970083f53c	H4bfaf07ab0d1f927	okchor	okchy	f44r.10	f44	H	A	1	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6526	H4bfaf07ab0d1f927	H5b9267b43b40b8ba	okchy	oto	f44r.10	f44	H	A	1	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6527	H5b9267b43b40b8ba	Hb315dbf2ce27987d	oto	ykol	f44r.10	f44	H	A	1	3	4	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6528	Hb315dbf2ce27987d	He3a041c293621f94	ykol	oky	f44r.10	f44	H	A	1	4	5	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6529	He3a041c293621f94	He3a041c293621f94	oky	oky	f44r.10	f44	H	A	1	5	6	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6530	H002f84150a6611d3	Hfa12806087aab99d	ytsho	ockhy	f44r.11	f44	H	A	1	1	2	F1	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6531	Hfa12806087aab99d	H6f2bbf69d010accf	ockhy	okcho	f44r.11	f44	H	A	1	2	3	F16_63	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6532	H1f3aec7c35c1441c	H9807eb6ec753a517	sho	shy	f44v.1	f44	H	A	1	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6533	H9807eb6ec753a517	H3850f6103a8a10b8	shy	cthol	f44v.1	f44	H	A	1	2	3	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6534	Had2969ab40291d1c	Hacac86c0e609ca90	yolkol	l	f44v.2	f44	H	A	1	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6535	Hacac86c0e609ca90	H00083ac7f406dc91	l	okch	f44v.2	f44	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6536	H00083ac7f406dc91	Hf789c4d98a4ee924	okch	aly	f44v.2	f44	H	A	1	3	4	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6537	Hf789c4d98a4ee924	Hf871e1d1127d2f0a	aly	chol	f44v.2	f44	H	A	1	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6538	Hf871e1d1127d2f0a	H055eebf601617046	chol	aiin	f44v.2	f44	H	A	1	5	6	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6539	H055eebf601617046	Hacac86c0e609ca90	aiin	l	f44v.2	f44	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6540	Hacac86c0e609ca90	H7175517a370b5cd2	l	or	f44v.2	f44	H	A	1	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6541	H7175517a370b5cd2	Hab5b62081b1d305e	or	ar	f44v.2	f44	H	A	1	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6542	Had386158f5afc89b	He20882595488fa4f	cthy	ol	f44v.3	f44	H	A	1	3	4	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6543	He20882595488fa4f	H055eebf601617046	ol	aiin	f44v.3	f44	H	A	1	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6544	H055eebf601617046	Had386158f5afc89b	aiin	cthy	f44v.3	f44	H	A	1	5	6	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6545	Had386158f5afc89b	Had386158f5afc89b	cthy	cthy	f44v.3	f44	H	A	1	6	7	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6546	H31405368bd990775	H055eebf601617046	yokalod	aiin	f44v.4	f44	H	A	1	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6547	H055eebf601617046	H7175517a370b5cd2	aiin	or	f44v.4	f44	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6548	H7175517a370b5cd2	Hdab41234953ddef3	or	oro	f44v.4	f44	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6549	Hdab41234953ddef3	H2076584e3f0868e7	oro	ky	f44v.4	f44	H	A	1	4	5	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6550	H2076584e3f0868e7	H65c74c15a686187b	ky	o	f44v.4	f44	H	A	1	5	6	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6551	H65c74c15a686187b	Hacac86c0e609ca90	o	l	f44v.5	f44	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6552	Hacac86c0e609ca90	Had386158f5afc89b	l	cthy	f44v.5	f44	H	A	1	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6553	Had386158f5afc89b	H75078216c5de4a7d	cthy	cph	f44v.5	f44	H	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6554	H75078216c5de4a7d	Hc577fe36c2e7e62c	cph	ykchor	f44v.5	f44	H	A	1	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6555	Hc577fe36c2e7e62c	H4bb780f4353af3b6	ykchor	chy	f44v.5	f44	H	A	1	5	6	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6556	H4bb780f4353af3b6	Ha1fce4363854ff88	chy	y	f44v.5	f44	H	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6557	Hacac86c0e609ca90	H9fe430e5274621be	l	air	f44v.6	f44	H	A	1	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6558	H9fe430e5274621be	H3d40f99acd3b0e84	air	yt	f44v.6	f44	H	A	1	2	3	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6559	H93eae4861f4ab98c	H1eb2a1e5a6e7ad36	shor	cthees	f44v.9	f44	H	A	1	1	2	F5_15	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6560	H62a9b5425bd383da	H4bfaf07ab0d1f927	lsho	okchy	f44v.10	f44	H	A	1	1	2	F2_4	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6561	H4bfaf07ab0d1f927	H9807eb6ec753a517	okchy	shy	f44v.10	f44	H	A	1	2	3	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6562	H9807eb6ec753a517	H75078216c5de4a7d	shy	cph	f44v.10	f44	H	A	1	3	4	F5_15	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6563	H75078216c5de4a7d	Ha757d774b52ae431	cph	cth	f44v.10	f44	H	A	1	4	5	F5_15	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6564	Ha757d774b52ae431	H8254c329a92850f6	cth	k	f44v.10	f44	H	A	1	5	6	F16_63	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
6565	Hacac86c0e609ca90	Hacac86c0e609ca90	l	l	f44v.11	f44	H	A	1	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
