world	signs	PAGE_HOST_PAGE_OTHER_COMPILER	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	max_three
4418	+---+-+----+-	-0.346218373889	0.651685649244	-0.002518412367	0.651685649244
4419	+---+-+----++	-0.473417559775	0.319916830163	-0.153623154413	0.319916830163
4420	+---+-+---+--	0.525452682661	1.696663709341	1.191209049794	1.696663709341
4421	+---+-+---+-+	0.398253496775	1.364894890261	1.040104307748	1.364894890261
4422	+---+-+---++-	0.808381712949	1.696663709341	1.266761420817	1.696663709341
4423	+---+-+---+++	0.681182527063	1.364894890261	1.115656678771	1.364894890261
4424	+---+-+--+---	-1.284758161338	0.077650616230	-0.493608824016	0.077650616230
4425	+---+-+--+--+	-1.411957347224	-0.254118202850	-0.644713566062	-0.254118202850
4426	+---+-+--+-+-	-1.001829131049	0.077650616230	-0.418056452993	0.077650616230
4427	+---+-+--+-++	-1.129028316935	-0.254118202850	-0.569161195039	-0.254118202850
4428	+---+-+--++--	-0.130158074499	1.122628676328	0.775671009168	1.122628676328
4429	+---+-+--++-+	-0.257357260385	0.790859857248	0.624566267122	0.790859857248
4430	+---+-+--+++-	0.152770955790	1.122628676328	0.851223380191	1.122628676328
4431	+---+-+--++++	0.025571769904	0.790859857248	0.700118638145	0.790859857248
4432	+---+-+-+----	-0.841392524302	0.205706223595	-0.319838370663	0.205706223595
4433	+---+-+-+---+	-0.968591710188	-0.126062595485	-0.470943112709	-0.126062595485
4434	+---+-+-+--+-	-0.558463494013	0.205706223595	-0.244285999641	0.205706223595
4435	+---+-+-+--++	-0.685662679899	-0.126062595485	-0.395390741686	-0.126062595485
4436	+---+-+-+-+--	0.313207562537	1.250684283692	0.949441462521	1.250684283692
4437	+---+-+-+-+-+	0.186008376651	0.918915464612	0.798336720475	0.918915464612
4438	+---+-+-+-++-	0.596136592825	1.250684283692	1.024993833544	1.250684283692
4439	+---+-+-+-+++	0.468937406939	0.918915464612	0.873889091498	0.918915464612
4440	+---+-+-++---	-1.497003281462	-0.368328809418	-0.735376411289	-0.368328809418
4441	+---+-+-++--+	-1.624202467348	-0.700097628498	-0.886481153335	-0.700097628498
4442	+---+-+-++-+-	-1.214074251173	-0.368328809418	-0.659824040266	-0.368328809418
4443	+---+-+-++-++	-1.341273437059	-0.700097628498	-0.810928782312	-0.700097628498
4444	+---+-+-+++--	-0.342403194623	0.676649250679	0.533903421895	0.676649250679
4445	+---+-+-+++-+	-0.469602380509	0.344880431599	0.382798679849	0.382798679849
4446	+---+-+-++++-	-0.059474164335	0.676649250679	0.609455792918	0.676649250679
4447	+---+-+-+++++	-0.186673350221	0.344880431599	0.458351050872	0.458351050872
4448	+---+-++-----	0.012337879893	0.776929656446	-0.206509814129	0.776929656446
4449	+---+-++----+	-0.114861305993	0.445160837366	-0.357614556175	0.445160837366
4450	+---+-++---+-	0.295266910182	0.776929656446	-0.130957443106	0.776929656446
4451	+---+-++---++	0.168067724296	0.445160837366	-0.282062185152	0.445160837366
4452	+---+-++--+--	1.166937966732	1.821907716544	1.062770019055	1.821907716544
4453	+---+-++--+-+	1.039738780846	1.490138897463	0.911665277009	1.490138897463
4454	+---+-++--++-	1.449866997020	1.821907716544	1.138322390078	1.821907716544
4455	+---+-++--+++	1.322667811134	1.490138897463	0.987217648032	1.490138897463
4456	+---+-++-+---	-0.643272877267	0.202894623433	-0.622047854755	0.202894623433
4457	+---+-++-+--+	-0.770472063153	-0.128874195647	-0.773152596801	-0.128874195647
4458	+---+-++-+-+-	-0.360343846978	0.202894623433	-0.546495483732	0.202894623433
4459	+---+-++-+-++	-0.487543032864	-0.128874195647	-0.697600225778	-0.128874195647
4460	+---+-++-++--	0.511327209572	1.247872683531	0.647231978429	1.247872683531
4461	+---+-++-++-+	0.384128023686	0.916103864450	0.496127236383	0.916103864450
4462	+---+-++-+++-	0.794256239860	1.247872683531	0.722784349452	1.247872683531
4463	+---+-++-++++	0.667057053974	0.916103864450	0.571679607406	0.916103864450
4464	+---+-+++----	-0.199907240231	0.330950230798	-0.448277401402	0.330950230798
4465	+---+-+++---+	-0.327106426117	-0.000818588282	-0.599382143448	-0.000818588282
4466	+---+-+++--+-	0.083021790057	0.330950230798	-0.372725030379	0.330950230798
4467	+---+-+++--++	-0.044177395829	-0.000818588282	-0.523829772425	-0.000818588282
4468	+---+-+++-+--	0.954692846608	1.375928290895	0.821002431782	1.375928290895
4469	+---+-+++-+-+	0.827493660722	1.044159471815	0.669897689736	1.044159471815
4470	+---+-+++-++-	1.237621876896	1.375928290895	0.896554802805	1.375928290895
4471	+---+-+++-+++	1.110422691010	1.044159471815	0.745450060759	1.110422691010
4472	+---+-++++---	-0.855517997391	-0.243084802215	-0.863815442028	-0.243084802215
4473	+---+-++++--+	-0.982717183277	-0.574853621295	-1.014920184074	-0.574853621295
4474	+---+-++++-+-	-0.572588967102	-0.243084802215	-0.788263071005	-0.243084802215
4475	+---+-++++-++	-0.699788152988	-0.574853621295	-0.939367813051	-0.574853621295
4476	+---+-+++++--	0.299082089448	0.801893257882	0.405464391156	0.801893257882
4477	+---+-+++++-+	0.171882903562	0.470124438802	0.254359649110	0.470124438802
4478	+---+-++++++-	0.582011119736	0.801893257882	0.481016762179	0.801893257882
4479	+---+-+++++++	0.454811933850	0.470124438802	0.329912020133	0.470124438802
4480	+---++-------	-0.353765851604	0.851327637196	0.501164061118	0.851327637196
4481	+---++------+	-0.480965037490	0.519558818115	0.350059319073	0.519558818115
4482	+---++-----+-	-0.070836821316	0.851327637196	0.576716432141	0.851327637196
4483	+---++-----++	-0.198036007202	0.519558818115	0.425611690095	0.519558818115
4484	+---++----+--	0.800834235234	1.896305697293	1.770443894302	1.896305697293
4485	+---++----+-+	0.673635049348	1.564536878213	1.619339152257	1.619339152257
4486	+---++----++-	1.083763265523	1.896305697293	1.845996265325	1.896305697293
4487	+---++----+++	0.956564079637	1.564536878213	1.694891523280	1.694891523280
4488	+---++---+---	-1.009376608764	0.277292604183	0.085626020493	0.277292604183
4489	+---++---+--+	-1.136575794650	-0.054476214898	-0.065478721553	-0.054476214898
4490	+---++---+-+-	-0.726447578476	0.277292604183	0.161178391515	0.277292604183
4491	+---++---+-++	-0.853646764362	-0.054476214898	0.010073649470	0.010073649470
4492	+---++---++--	0.145223478074	1.322270664280	1.354905853677	1.354905853677
4493	+---++---++-+	0.018024292188	0.990501845200	1.203801111631	1.203801111631
4494	+---++---+++-	0.428152508363	1.322270664280	1.430458224700	1.430458224700
4495	+---++---++++	0.300953322477	0.990501845200	1.279353482654	1.279353482654
4496	+---++--+----	-0.566010971729	0.405348211547	0.259396473845	0.405348211547
4497	+---++--+---+	-0.693210157615	0.073579392467	0.108291731799	0.108291731799
4498	+---++--+--+-	-0.283081941440	0.405348211547	0.334948844868	0.405348211547
4499	+---++--+--++	-0.410281127326	0.073579392467	0.183844102822	0.183844102822
4500	+---++--+-+--	0.588589115110	1.450326271644	1.528676307029	1.528676307029
4501	+---++--+-+-+	0.461389929224	1.118557452564	1.377571564984	1.377571564984
4502	+---++--+-++-	0.871518145399	1.450326271644	1.604228678052	1.604228678052
4503	+---++--+-+++	0.744318959513	1.118557452564	1.453123936006	1.453123936006
4504	+---++--++---	-1.221621728888	-0.168686821466	-0.156141566781	-0.156141566781
4505	+---++--++--+	-1.348820914774	-0.500455640546	-0.307246308826	-0.307246308826
4506	+---++--++-+-	-0.938692698600	-0.168686821466	-0.080589195758	-0.080589195758
4507	+---++--++-++	-1.065891884486	-0.500455640546	-0.231693937803	-0.231693937803
4508	+---++--+++--	-0.067021642050	0.876291238631	1.113138266404	1.113138266404
4509	+---++--+++-+	-0.194220827936	0.544522419551	0.962033524358	0.962033524358
4510	+---++--++++-	0.215907388239	0.876291238631	1.188690637426	1.188690637426
4511	+---++--+++++	0.088708202353	0.544522419551	1.037585895381	1.037585895381
4512	+---++-+-----	0.287719432466	0.976571644398	0.372725030379	0.976571644398
4513	+---++-+----+	0.160520246580	0.644802825318	0.221620288334	0.644802825318
4514	+---++-+---+-	0.570648462755	0.976571644398	0.448277401402	0.976571644398
4515	+---++-+---++	0.443449276869	0.644802825318	0.297172659357	0.644802825318
4516	+---++-+--+--	1.442319519305	2.021549704496	1.642004863564	2.021549704496
4517	+---++-+--+-+	1.315120333419	1.689780885416	1.490900121518	1.689780885416
4518	+---++-+--++-	1.725248549594	2.021549704496	1.717557234586	2.021549704496
4519	+---++-+--+++	1.598049363708	1.689780885416	1.566452492541	1.689780885416
4520	+---++-+-+---	-0.367891324694	0.402536611385	-0.042813010246	0.402536611385
4521	+---++-+-+--+	-0.495090510579	0.070767792305	-0.193917752292	0.070767792305
4522	+---++-+-+-+-	-0.084962294405	0.402536611385	0.032739360777	0.402536611385
4523	+---++-+-+-++	-0.212161480291	0.070767792305	-0.118365381269	0.070767792305
4524	+---++-+-++--	0.786708762145	1.447514671483	1.226466822938	1.447514671483
4525	+---++-+-++-+	0.659509576259	1.115745852402	1.075362080892	1.115745852402
4526	+---++-+-+++-	1.069637792434	1.447514671483	1.302019193961	1.447514671483
4527	+---++-+-++++	0.942438606548	1.115745852402	1.150914451915	1.150914451915
4528	+---++-++----	0.075474312342	0.530592218750	0.130957443106	0.530592218750
4529	+---++-++---+	-0.051724873544	0.198823399670	-0.020147298939	0.198823399670
4530	+---++-++--+-	0.358403342631	0.530592218750	0.206509814129	0.530592218750
4531	+---++-++--++	0.231204156745	0.198823399670	0.055405072083	0.231204156745
4532	+---++-++-+--	1.230074399181	1.575570278847	1.400237276290	1.575570278847
4533	+---++-++-+-+	1.102875213295	1.243801459767	1.249132534245	1.249132534245
4534	+---++-++-++-	1.513003429470	1.575570278847	1.475789647313	1.575570278847
4535	+---++-++-+++	1.385804243584	1.243801459767	1.324684905268	1.385804243584
4536	+---++-+++---	-0.580136444818	-0.043442814263	-0.284580597519	-0.043442814263
4537	+---++-+++--+	-0.707335630704	-0.375211633343	-0.435685339565	-0.375211633343
4538	+---++-+++-+-	-0.297207414529	-0.043442814263	-0.209028226497	-0.043442814263
4539	+---++-+++-++	-0.424406600415	-0.375211633343	-0.360132968542	-0.360132968542
4540	+---++-++++--	0.574463642021	1.001535245834	0.984699235665	1.001535245834
4541	+---++-++++-+	0.447264456135	0.669766426754	0.833594493619	0.833594493619
4542	+---++-+++++-	0.857392672310	1.001535245834	1.060251606688	1.060251606688
4543	+---++-++++++	0.730193486424	0.669766426754	0.909146864642	0.909146864642
4544	+---+++------	0.127887140434	1.098123651389	0.413019628258	1.098123651389
4545	+---+++-----+	0.000687954548	0.766354832309	0.261914886213	0.766354832309
4546	+---+++----+-	0.410816170723	1.098123651389	0.488571999281	1.098123651389
4547	+---+++----++	0.283616984837	0.766354832309	0.337467257235	0.766354832309
4548	+---+++---+--	1.282487227273	2.143101711486	1.682299461442	2.143101711486
4549	+---+++---+-+	1.155288041387	1.811332892406	1.531194719397	1.811332892406
4550	+---+++---++-	1.565416257561	2.143101711486	1.757851832465	2.143101711486
4551	+---+++---+++	1.438217071675	1.811332892406	1.606747090420	1.811332892406
4552	+---+++--+---	-0.527723616726	0.524088618376	-0.002518412367	0.524088618376
4553	+---+++--+--+	-0.654922802612	0.192319799296	-0.153623154413	0.192319799296
4554	+---+++--+-+-	-0.244794586437	0.524088618376	0.073033958655	0.524088618376
4555	+---+++--+-++	-0.371993772323	0.192319799296	-0.078070783390	0.192319799296
4556	+---+++--++--	0.626876470113	1.569066678473	1.266761420817	1.569066678473
4557	+---+++--++-+	0.499677284227	1.237297859393	1.115656678771	1.237297859393
4558	+---+++--+++-	0.909805500401	1.569066678473	1.342313791840	1.569066678473
4559	+---+++--++++	0.782606314515	1.237297859393	1.191209049794	1.237297859393
4560	+---+++-+----	-0.084357979690	0.652144225740	0.171252040985	0.652144225740
4561	+---+++-+---+	-0.211557165576	0.320375406660	0.020147298939	0.320375406660
4562	+---+++-+--+-	0.198571050598	0.652144225740	0.246804412008	0.652144225740
4563	+---+++-+--++	0.071371864713	0.320375406660	0.095699669962	0.320375406660
4564	+---+++-+-+--	1.070242107149	1.697122285838	1.440531874169	1.697122285838
4565	+---+++-+-+-+	0.943042921263	1.365353466758	1.289427132124	1.365353466758
4566	+---+++-+-++-	1.353171137437	1.697122285838	1.516084245192	1.697122285838
4567	+---+++-+-+++	1.225971951551	1.365353466758	1.364979503146	1.365353466758
4568	+---+++-++---	-0.739968736850	0.078109192727	-0.244285999641	0.078109192727
4569	+---+++-++--+	-0.867167922736	-0.253659626353	-0.395390741686	-0.253659626353
4570	+---+++-++-+-	-0.457039706561	0.078109192727	-0.168733628618	0.078109192727
4571	+---+++-++-++	-0.584238892447	-0.253659626353	-0.319838370663	-0.253659626353
4572	+---+++-+++--	0.414631349989	1.123087252825	1.024993833544	1.123087252825
4573	+---+++-+++-+	0.287432164103	0.791318433744	0.873889091498	0.873889091498
4574	+---+++-++++-	0.697560380277	1.123087252825	1.100546204566	1.123087252825
4575	+---+++-+++++	0.570361194391	0.791318433744	0.949441462521	0.949441462521
4576	+---++++-----	0.769372424505	1.223367658592	0.284580597519	1.223367658592
4577	+---++++----+	0.642173238619	0.891598839512	0.133475855474	0.891598839512
4578	+---++++---+-	1.052301454793	1.223367658592	0.360132968542	1.223367658592
4579	+---++++---++	0.925102268907	0.891598839512	0.209028226497	0.925102268907
4580	+---++++--+--	1.923972511344	2.268345718689	1.553860430704	2.268345718689
4581	+---++++--+-+	1.796773325458	1.936576899609	1.402755688658	1.936576899609
4582	+---++++--++-	2.206901541632	2.268345718689	1.629412801726	2.268345718689
4583	+---++++--+++	2.079702355746	1.936576899609	1.478308059681	2.079702355746
4584	+---++++-+---	0.113761667345	0.649332625579	-0.130957443106	0.649332625579
4585	+---++++-+--+	-0.013437518541	0.317563806499	-0.282062185152	0.317563806499
4586	+---++++-+-+-	0.396690697634	0.649332625579	-0.055405072083	0.649332625579
4587	+---++++-+-++	0.269491511748	0.317563806499	-0.206509814129	0.317563806499
4588	+---++++-++--	1.268361754184	1.694310685676	1.138322390078	1.694310685676
4589	+---++++-++-+	1.141162568298	1.362541866596	0.987217648032	1.362541866596
4590	+---++++-+++-	1.551290784472	1.694310685676	1.213874761101	1.694310685676
4591	+---++++-++++	1.424091598586	1.362541866596	1.062770019055	1.424091598586
4592	+---+++++----	0.557127304381	0.777388232943	0.042813010246	0.777388232943
4593	+---+++++---+	0.429928118495	0.445619413863	-0.108291731799	0.445619413863
4594	+---+++++--+-	0.840056334669	0.777388232943	0.118365381269	0.840056334669
4595	+---+++++--++	0.712857148783	0.445619413863	-0.032739360777	0.712857148783
4596	+---+++++-+--	1.711727391220	1.822366293041	1.312092843430	1.822366293041
4597	+---+++++-+-+	1.584528205334	1.490597473960	1.160988101385	1.584528205334
4598	+---+++++-++-	1.994656421508	1.822366293041	1.387645214453	1.994656421508
4599	+---+++++-+++	1.867457235622	1.490597473960	1.236540472408	1.867457235622
4600	+---++++++---	-0.098483452779	0.203353199930	-0.372725030379	0.203353199930
4601	+---++++++--+	-0.225682638665	-0.128415619150	-0.523829772425	-0.128415619150
4602	+---++++++-+-	0.184445577509	0.203353199930	-0.297172659357	0.203353199930
4603	+---++++++-++	0.057246391623	-0.128415619150	-0.448277401402	0.057246391623
4604	+---+++++++--	1.056116634060	1.248331260028	0.896554802805	1.248331260028
4605	+---+++++++-+	0.928917448174	0.916562440947	0.745450060759	0.928917448174
4606	+---++++++++-	1.339045664348	1.248331260028	0.972107173828	1.339045664348
4607	+---+++++++++	1.211846478462	0.916562440947	0.821002431782	1.211846478462
4608	+--+---------	-1.797319366769	-0.703818028712	-0.639676741327	-0.639676741327
4609	+--+--------+	-1.924518552655	-1.035586847792	-0.790781483373	-0.790781483373
4610	+--+-------+-	-1.514390336481	-0.703818028712	-0.564124370304	-0.564124370304
4611	+--+-------++	-1.641589522367	-1.035586847792	-0.715229112350	-0.715229112350
4612	+--+------+--	-0.642719279930	0.341160031385	0.629603091857	0.629603091857
4613	+--+------+-+	-0.769918465816	0.009391212305	0.478498349811	0.478498349811
4614	+--+------++-	-0.359790249642	0.341160031385	0.705155462880	0.705155462880
4615	+--+------+++	-0.486989435528	0.009391212305	0.554050720834	0.554050720834
4616	+--+-----+---	-2.452930123929	-1.277853061725	-1.055214781953	-1.055214781953
4617	+--+-----+--+	-2.580129309815	-1.609621880806	-1.206319523998	-1.206319523998
4618	+--+-----+-+-	-2.170001093641	-1.277853061725	-0.979662410930	-0.979662410930
4619	+--+-----+-++	-2.297200279527	-1.609621880806	-1.130767152976	-1.130767152976
4620	+--+-----++--	-1.298330037090	-0.232875001628	0.214065051231	0.214065051231
4621	+--+-----++-+	-1.425529222976	-0.564643820708	0.062960309186	0.062960309186
4622	+--+-----+++-	-1.015401006802	-0.232875001628	0.289617422254	0.289617422254
4623	+--+-----++++	-1.142600192688	-0.564643820708	0.138512680209	0.138512680209
4624	+--+----+----	-2.009564486893	-1.149797454361	-0.881444328600	-0.881444328600
4625	+--+----+---+	-2.136763672779	-1.481566273441	-1.032549070646	-1.032549070646
4626	+--+----+--+-	-1.726635456605	-1.149797454361	-0.805891957577	-0.805891957577
4627	+--+----+--++	-1.853834642491	-1.481566273441	-0.956996699623	-0.956996699623
4628	+--+----+-+--	-0.854964400054	-0.104819394264	0.387835504584	0.387835504584
4629	+--+----+-+-+	-0.982163585940	-0.436588213344	0.236730762538	0.236730762538
4630	+--+----+-++-	-0.572035369766	-0.104819394264	0.463387875607	0.463387875607
4631	+--+----+-+++	-0.699234555652	-0.436588213344	0.312283133561	0.312283133561
4632	+--+----++---	-2.665175244053	-1.723832487374	-1.296982369226	-1.296982369226
4633	+--+----++--+	-2.792374429939	-2.055601306454	-1.448087111272	-1.448087111272
4634	+--+----++-+-	-2.382246213765	-1.723832487374	-1.221429998203	-1.221429998203
4635	+--+----++-++	-2.509445399651	-2.055601306454	-1.372534740249	-1.372534740249
4636	+--+----+++--	-1.510575157214	-0.678854427277	-0.027702536042	-0.027702536042
4637	+--+----+++-+	-1.637774343100	-1.010623246357	-0.178807278087	-0.178807278087
4638	+--+----++++-	-1.227646126926	-0.678854427277	0.047849834981	0.047849834981
