held_folio	language_id	source_sta_code	mapped_phoneme	train_occurrences	held_occurrences	global_occurrences	frequent_code	mapping_hash
f111	ARABIC_QURANIC	J1	n	1190	141	1331	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	K1	ɐ	1347	123	1470	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	K2	n	648	76	724	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	L1	ɐ	380	60	440	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	M1	ɐ	57	6	63	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	P1	n	226	12	238	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	P2	n	41	2	43	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	Q1	ɐ	1262	143	1405	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	Q2	n	734	56	790	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	T1	ɐ	12	0	12	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	T2	n	4	1	5	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	U1	ɐ	70	13	83	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	U2	j	42	11	53	1	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	V1	n	1	0	1	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	W1	j	1	1	2	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	W2	j	1	0	1	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	ARABIC_QURANIC	X1	ɐ	3	0	3	0	5e974525d2d0e3ea7dc1e16365ddd837fe46de73eca6e8e5f95ccb8862389cc1
f111	FINNISH	A1	t	2756	198	2954	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	A2	u	1794	178	1972	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	A3	l	1976	203	2179	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	B1	u	1416	100	1516	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	B2	i	1205	120	1325	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	B3	e	118	15	133	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	B4	u	5	0	5	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	C1	i	706	55	761	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	C2	i	208	14	222	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	D1	k	802	82	884	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	E1	e	25	2	27	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	E2	e	12	0	12	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	F1	e	264	65	329	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	F2	e	9	1	10	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	F3	e	100	8	108	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	G1	e	608	36	644	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	G2	e	4	0	4	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	G3	e	19	0	19	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	H1	e	24	2	26	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	J1	u	1190	141	1331	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	K1	k	1347	123	1470	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	K2	l	648	76	724	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	L1	k	380	60	440	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	M1	l	57	6	63	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	P1	u	226	12	238	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	P2	u	41	2	43	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	Q1	u	1262	143	1405	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	Q2	u	734	56	790	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	T1	k	12	0	12	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	T2	u	4	1	5	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	U1	u	70	13	83	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	U2	u	42	11	53	1	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	V1	u	1	0	1	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	W1	u	1	1	2	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	W2	u	1	0	1	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f111	FINNISH	X1	u	3	0	3	0	a7c3f225b916651f14bb966f69a51e2cc16a077bee438158f10c046499e1d2e1
f112	GEORGIAN	A1	x	2690	264	2954	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	A2	a	1789	183	1972	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	A3	m	1991	188	2179	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	B1	s	1398	118	1516	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	B2	a	1232	93	1325	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	B3	a	113	20	133	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	B4	a	4	1	5	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	C1	a	696	65	761	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	C2	s	195	27	222	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	D1	ɐ	816	68	884	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	E1	z	22	5	27	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	E2	a	12	0	12	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	F1	a	296	33	329	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	F2	z	10	0	10	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	F3	a	106	2	108	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	G1	a	585	59	644	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	G2	a	4	0	4	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	G3	a	19	0	19	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	H1	a	21	5	26	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	J1	z	1219	112	1331	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	K1	m	1352	118	1470	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	K2	m	648	76	724	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	L1	m	422	18	440	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	M1	m	55	8	63	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	P1	ɐ	225	13	238	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	P2	s	41	2	43	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	Q1	ɐ	1272	133	1405	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	Q2	ɐ	724	66	790	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	T1	m	12	0	12	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	T2	z	4	1	5	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	U1	z	73	10	83	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	U2	z	48	5	53	1	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	V1	o	1	0	1	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	W1	z	2	0	2	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	W2	z	1	0	1	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	GEORGIAN	X1	z	3	0	3	0	fc564c96ee7a2eb72346d525baea7bd9dbe918adb76b0076935545254c98c4c9
f112	MINGRELIAN	A1	dʒ	2690	264	2954	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	A2	o	1789	183	1972	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	A3	r	1991	188	2179	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	B1	o	1398	118	1516	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	B2	i	1232	93	1325	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	B3	i	113	20	133	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	B4	i	4	1	5	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	C1	i	696	65	761	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	C2	ɐ	195	27	222	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	D1	u	816	68	884	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	E1	t	22	5	27	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	E2	i	12	0	12	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	F1	i	296	33	329	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	F2	t	10	0	10	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	F3	i	106	2	108	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	G1	i	585	59	644	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	G2	i	4	0	4	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	G3	i	19	0	19	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	H1	i	21	5	26	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	J1	x	1219	112	1331	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	K1	tʃ	1352	118	1470	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	K2	x	648	76	724	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	L1	tʃ	422	18	440	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	M1	x	55	8	63	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	P1	ɐ	225	13	238	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	P2	ɐ	41	2	43	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	Q1	o	1272	133	1405	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	Q2	o	724	66	790	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	T1	tʃ	12	0	12	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	T2	x	4	1	5	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	U1	x	73	10	83	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	U2	x	48	5	53	1	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	V1	x	1	0	1	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	W1	x	2	0	2	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	W2	x	1	0	1	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	MINGRELIAN	X1	x	3	0	3	0	2951c49462765a0d34a554926b01051cdea354531ce5d064fd77ac813719ac04
f112	LAZ	A1	dʒ	2690	264	2954	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	A2	i	1789	183	1972	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	A3	x	1991	188	2179	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	B1	o	1398	118	1516	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	B2	o	1232	93	1325	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	B3	o	113	20	133	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	B4	i	4	1	5	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	C1	o	696	65	761	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	C2	ɐ	195	27	222	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	D1	m	816	68	884	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	E1	o	22	5	27	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	E2	o	12	0	12	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	F1	o	296	33	329	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	F2	x	10	0	10	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	F3	o	106	2	108	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	G1	o	585	59	644	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	G2	o	4	0	4	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	G3	o	19	0	19	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	H1	i	21	5	26	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	J1	x	1219	112	1331	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	K1	ɐ	1352	118	1470	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	K2	x	648	76	724	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	L1	ɐ	422	18	440	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	M1	x	55	8	63	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	P1	d	225	13	238	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	P2	d	41	2	43	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	Q1	o	1272	133	1405	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	Q2	o	724	66	790	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	T1	x	12	0	12	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	T2	x	4	1	5	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	U1	r	73	10	83	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	U2	r	48	5	53	1	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	V1	x	1	0	1	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	W1	r	2	0	2	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	W2	r	1	0	1	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	LAZ	X1	l	3	0	3	0	5c4e2dfab75bec7992a4ed8cc98cf319a23dd320bb6f40fcfb6285631433cb6e
f112	SVAN	A1	s	2690	264	2954	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	A2	g	1789	183	1972	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	A3	s	1991	188	2179	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	B1	s	1398	118	1516	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	B2	m	1232	93	1325	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	B3	g	113	20	133	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	B4	m	4	1	5	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	C1	g	696	65	761	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	C2	m	195	27	222	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	D1	m	816	68	884	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	E1	s	22	5	27	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	E2	g	12	0	12	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	F1	g	296	33	329	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	F2	i	10	0	10	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	F3	g	106	2	108	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	G1	g	585	59	644	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	G2	g	4	0	4	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	G3	g	19	0	19	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	H1	g	21	5	26	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	J1	a	1219	112	1331	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	K1	m	1352	118	1470	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	K2	a	648	76	724	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	L1	m	422	18	440	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	M1	a	55	8	63	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	P1	m	225	13	238	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	P2	s	41	2	43	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	Q1	m	1272	133	1405	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	Q2	m	724	66	790	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	T1	m	12	0	12	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	T2	a	4	1	5	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	U1	s	73	10	83	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	U2	s	48	5	53	1	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	V1	a	1	0	1	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	W1	a	2	0	2	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	W2	a	1	0	1	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	SVAN	X1	a	3	0	3	0	5f404749cf492f11f9ea57d1e99a7a16f794ed2990fafe1365786a1287c11c7b
f112	ARMENIAN	A1	o	2690	264	2954	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	A2	l	1789	183	1972	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	A3	o	1991	188	2179	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	B1	a	1398	118	1516	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	B2	r	1232	93	1325	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	B3	r	113	20	133	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	B4	l	4	1	5	0	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	C1	r	696	65	761	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	C2	m	195	27	222	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	D1	m	816	68	884	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	E1	o	22	5	27	1	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
f112	ARMENIAN	E2	r	12	0	12	0	51d60f85872a5b028208f86bbbfd8fa87de43621acae8ecfb6e8abf1e251efe3
