role_hypothesis	anchor_model	anchor_rank	formal_feature	feature_weight	locus	page	physical_folio	group_index	token	residual_host	stripped_prefix	dy_closure	family_surface	claim_state
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f105r.36	f105r	f105	1	dyteey	yteey	d	0	BAQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f107r.9	f107r	f107	8	chdykchedy	dykche	ch	1	KBAQKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f108v.20	f108v	f108	4	lotedaiin	lotedaiin	NONE	0	BAQJBAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f108v.43	f108v	f108	8	chedytey	dytey	che	0	KJBAQJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f108v.6	f108v	f108	3	lokeey	lokeey	NONE	0	BAQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f111r.18	f111r	f111	11	lokeedy	lokee	NONE	1	BAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f111r.3	f111r	f111	11	lokam	lokam	NONE	0	BAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f113v.26	f113v	f113	13	loty	loty	NONE	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f14v.9	f14v	f14	1	dykchy	ykchy	d	0	BAQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f16r.6	f16r	f16	2	dyky	yky	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f16r.7	f16r	f16	3	dyky	yky	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f18v.9	f18v	f18	5	doky	oky	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f19r.8	f19r	f19	3	daky	aky	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f19v.5	f19v	f19	4	doty	oty	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f22r.3	f22r	f22	2	dykaiin	ykaiin	d	0	BAQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f32r.9	f32r	f32	1	dytchor	ytchor	d	0	BAQKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f37v.4	f37v	f37	2	dytory	ytory	d	0	BAQACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f39v.5	f39v	f39	1	ytedykor	ytedykor	NONE	0	AQJBAQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f3v.2	f3v	f3	5	olytol	olytol	NONE	0	ABAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f46v.5	f46v	f46	6	dykaly	ykaly	d	0	BAQABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f51v.2	f51v	f51	4	dykaiin	ykaiin	d	0	BAQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f52r.1	f52r	f52	1	tdokchcfhy	dokchcfhy	t	0	QBAQKTA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f58r.39	f58r	f58	2	dytal	ytal	d	0	BAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f66r.55	f66r	f66	6	dyky	yky	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f76v.22	f76v	f76	5	dytey	ytey	d	0	BAQJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f76v.7	f76v	f76	1	doteey	oteey	d	0	BAQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f77r.48	f77r	f77	2	oloky	oloky	NONE	0	ABAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f77v.8	f77v	f77	4	qodykey	odykey	q	0	DABAQJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f79r.15	f79r	f79	6	dyty	yty	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f79r.26	f79r	f79	4	dykeedy	ykee	d	1	BAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f79v.13	f79v	f79	4	dytain	ytain	d	0	BAQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f79v.26	f79v	f79	3	dykaiin	ykaiin	d	0	BAQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f7v.3	f7v	f7	2	dykchy	ykchy	d	0	BAQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f84v.13	f84v	f84	7	dokedy	oke	d	1	BAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f84v.19	f84v	f84	2	olokar	olokar	NONE	0	ABAQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f86v5.36	f86v5	f86	6	otoloty	otoloty	NONE	0	AQABAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f8v.14	f8v	f8	3	lokaiin	lokaiin	NONE	0	BAQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	4	F3:BAQ	2.476347396392	f94r.9	f94r	f94	3	dytchdy	ytch	d	1	BAQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f102r1.10	f102r1	f102	2	sholdy	ol	sh	1	LABBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f102r1.3	f102r1	f102	7	sholdaiin	oldaiin	sh	0	LABBAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f102r1.8	f102r1	f102	1	pshodaiin	pshodaiin	NONE	0	PLABAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f103r.23	f103r	f103	5	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f103r.45	f103r	f103	3	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f103v.32	f103v	f103	5	shal	al	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f103v.39	f103v	f103	5	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f103v.46	f103v	f103	2	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f104v.10	f104v	f104	1	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f104v.29	f104v	f104	2	shodaiin	odaiin	sh	0	LABAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f104v.6	f104v	f104	2	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f105r.15	f105r	f105	10	shod	od	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f105r.21	f105r	f105	8	shody	o	sh	1	LABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106r.22	f106r	f106	1	tshodair	shodair	t	0	QLABAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106r.38	f106r	f106	1	pshodaiin	pshodaiin	NONE	0	PLABAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106v.16	f106v	f106	5	shody	o	sh	1	LABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106v.18	f106v	f106	1	pshodalos	pshodalos	NONE	0	PLABABAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106v.22	f106v	f106	1	tshod	shod	t	0	QLAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106v.35	f106v	f106	1	shody	o	sh	1	LABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106v.6	f106v	f106	2	shody	o	sh	1	LABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106v.9	f106v	f106	1	tshodaiin	shodaiin	t	0	QLABAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f106v.9	f106v	f106	2	sholkair	olkair	sh	0	LABQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f107r.15	f107r	f107	5	shal	al	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f107v.3	f107v	f107	5	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f108r.14	f108r	f108	2	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f108r.22	f108r	f108	2	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f108v.21	f108v	f108	2	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f108v.43	f108v	f108	1	shodain	odain	sh	0	LABAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f111r.23	f111r	f111	4	keeshody	keesho	NONE	1	QKLABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f111r.44	f111r	f111	7	shal	al	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f112v.4	f112v	f112	1	shody	o	sh	1	LABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f113r.17	f113r	f113	3	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f113r.32	f113r	f113	1	shodaiin	odaiin	sh	0	LABAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f113r.42	f113r	f113	2	sholkeechy	olkeechy	sh	0	LABQKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f114r.22	f114r	f114	2	shodaiin	odaiin	sh	0	LABAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f114v.14	f114v	f114	7	shody	o	sh	1	LABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f114v.22	f114v	f114	2	shod	od	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f11r.1	f11r	f11	1	tshol	shol	t	0	QLAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f11v.1	f11v	f11	5	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	SOURCE_FAMILY	5	F3:LAB	2.476347396392	f11v.2	f11v	f11	1	shol	ol	sh	0	LAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f102r2.18	f102r2	f102	10	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f102r2.18	f102r2	f102	11	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f103r.21	f103r	f103	8	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f103r.24	f103r	f103	12	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f103v.11	f103v	f103	3	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f103v.44	f103v	f103	5	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f103v.6	f103v	f103	7	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f104v.40	f104v	f104	7	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f106r.35	f106r	f106	2	choky	oky	ch	0	KAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f106v.46	f106v	f106	8	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f107v.30	f107v	f107	11	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f107v.48	f107v	f107	6	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f107v.6	f107v	f107	7	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f10r.2	f10r	f10	8	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f111r.6	f111r	f111	3	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f111v.19	f111v	f111	9	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f112r.35	f112r	f112	4	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f112r.37	f112r	f112	10	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f112v.4	f112v	f112	8	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f113v.8	f113v	f113	11	toky	oky	t	0	QAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f114v.16	f114v	f114	10	choky	oky	ch	0	KAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f115r.2	f115r	f115	4	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f115r.20	f115r	f115	6	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f115v.18	f115v	f115	3	choky	oky	ch	0	KAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f116r.15	f116r	f116	8	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f13v.5	f13v	f13	1	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f15v.4	f15v	f15	2	choky	oky	ch	0	KAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f15v.4	f15v	f15	4	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f18v.3	f18v	f18	3	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f18v.9	f18v	f18	5	doky	oky	d	0	BAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f19r.1	f19r	f19	7	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f19r.5	f19r	f19	3	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f1v.6	f1v	f1	1	choky	oky	ch	0	KAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f20r.10	f20r	f20	6	choky	oky	ch	0	KAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f21r.2	f21r	f21	3	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f22r.5	f22r	f22	8	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f22v.1	f22v	f22	3	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f22v.3	f22v	f22	1	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f22v.4	f22v	f22	3	qoky	oky	q	0	DAQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	1	HOST_EXACT:oky	2.264557697405	f24r.17	f24r	f24	5	oky	oky	NONE	0	AQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	2	H3:lda	2.033979167603	f102r1.17	f102r1	f102	3	oldaiin	oldaiin	NONE	0	ABBAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	2	H3:lda	2.033979167603	f102r1.3	f102r1	f102	7	sholdaiin	oldaiin	sh	0	LABBAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	2	H3:lda	2.033979167603	f107r.35	f107r	f107	11	kaldaim	kaldaim	NONE	0	QABBAEB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	2	H3:lda	2.033979167603	f114r.18	f114r	f114	7	daildain	aildain	d	0	BAEBBAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	RESIDUAL_HOST	2	H3:lda	2.033979167603	f13v.6	f13v	f13	1	foldaiin	foldaiin	NONE	0	PABBAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
