action_provenance_ordinal	event_id	statement_id	physical_page	register	surface	recipe	inherited_action_root	inherited_action_value_de	action_source_type	action_source_event_id	source_card_distance	gdt539_pointer_match	resolved_microphrase_de	provenance_status
526	G407-E3575	G407-S587	f83r	BIOLOGICAL	qedy	CARRIER_Q+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Setze den Posten; am Beginn; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
527	G407-E3613	G407-S598	f83r	BIOLOGICAL	otor	OT+OR	P	EINSETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze die Einheit ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
528	G407-E3632	G407-S602	f83r	BIOLOGICAL	qoteedy	OT+EE+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3631	1	NOT_STORED	Danach: gib den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
529	G407-E3635	G407-S604	f83r	BIOLOGICAL	sol	OL	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
530	G407-E3642	G407-S606	f83r	BIOLOGICAL	otedy	OT+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
531	G407-E3643	G407-S607	f83r	BIOLOGICAL	sol	OL	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
532	G407-E3655	G407-S611	f83r	BIOLOGICAL	qotedaiin	OT+E+AIIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3654	1	NOT_STORED	Danach: bearbeite den Wert; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
533	G407-E3656	G407-S611	f83r	BIOLOGICAL	otaiin	OT+AIIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3654	2	NOT_STORED	Danach: bearbeite den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
534	G407-E3657	G407-S611	f83r	BIOLOGICAL	otedy	OT+E+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3654	3	NOT_STORED	Danach: bearbeite den Wert; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
535	G407-E3658	G407-S612	f83r	BIOLOGICAL	ldy	L+DY	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Bearbeite den Wert; über die Verbindung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
536	G407-E3660	G407-S613	f83r	BIOLOGICAL	qotedy	OT+E+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3659	1	NOT_STORED	Danach: bearbeite den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
537	G407-E3666	G407-S616	f83r	BIOLOGICAL	otor	OT+OR	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3665	1	NOT_STORED	Danach: stelle die Einheit ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
538	G407-E3671	G407-S616	f83r	BIOLOGICAL	otaiin	OT+AIIN	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3670	1	NOT_STORED	Danach: stelle den Wert ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
539	G407-E3672	G407-S616	f83r	BIOLOGICAL	olsaly	OL+AL+Y	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3670	2	NOT_STORED	Weiter: stelle den Posten ein; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
540	G407-E3675	G407-S618	f83r	BIOLOGICAL	qolchey	OL+Y	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
541	G407-E3679	G407-S619	f83r	BIOLOGICAL	otal	OT+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3678	1	NOT_STORED	Danach: bearbeite den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
542	G407-E3680	G407-S619	f83r	BIOLOGICAL	otchey	OT+Y	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3678	2	NOT_STORED	Danach: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
543	G407-E3696	G407-S626	f83r	BIOLOGICAL	oldy	OL+DY	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
544	G407-E3699	G407-S627	f83r	BIOLOGICAL	qody	CARRIER_Q+O+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3698	1	NOT_STORED	Halte den Posten; am Beginn; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
545	G407-E3701	G407-S628	f83r	BIOLOGICAL	oldy	OL+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3700	1	NOT_STORED	Weiter: gib den Posten; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
546	G407-E3710	G407-S633	f83r	BIOLOGICAL	ldy	L+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Setze den Posten; über die Verbindung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
547	G407-E3736	G407-S637	f83r	BIOLOGICAL	sol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3735	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
548	G407-E3744	G407-S640	f83r	BIOLOGICAL	dairydy	AIR+Y+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3743	1	NOT_STORED	Gib den Posten; entlang der Bahn; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
549	G407-E3756	G407-S643	f83r	BIOLOGICAL	sol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3754	2	NOT_STORED	Weiter: gib den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
550	G407-E3757	G407-S643	f83r	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3754	3	NOT_STORED	Weiter: gib den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
551	G407-E3765	G407-S643	f83r	BIOLOGICAL	qotal	OT+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3764	1	NOT_STORED	Danach: bearbeite den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
552	G407-E3774	G407-S646	f83r	BIOLOGICAL	lol	L+OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3773	1	NOT_STORED	Weiter: nimm den Posten; über die Verbindung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
553	G407-E3777	G407-S646	f83r	BIOLOGICAL	sol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3775	2	NOT_STORED	Weiter: bearbeite den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
554	G407-E3783	G407-S647	f83r	BIOLOGICAL	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3782	1	NOT_STORED	Weiter: markiere den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
555	G407-E3786	G407-S647	f83r	BIOLOGICAL	qotar	OT+AR	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3785	1	NOT_STORED	Danach: nimm den Posten; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
556	G407-E3787	G407-S647	f83r	BIOLOGICAL	ol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3785	2	NOT_STORED	Weiter: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
557	G407-E3789	G407-S647	f83r	BIOLOGICAL	ol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3785	4	NOT_STORED	Weiter: nimm den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
558	G407-E3793	G407-S647	f83r	BIOLOGICAL	sol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3785	8	NOT_STORED	Weiter: nimm die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
559	G407-E3819	G407-S648	f88r	PHARMA	otam	OT+AM_ADDR	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3815	4	NOT_STORED	Danach: wähle die Einheit; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
560	G407-E3832	G407-S648	f88r	PHARMA	doleeey	D_ADDR+OL+EEE+Y	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3831	1	NOT_STORED	Weiter: nimm den Posten; hier; auf Grad III.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
561	G407-E3848	G407-S649	f88r	PHARMA	oldy	OL+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3847	1	NOT_STORED	Weiter: nimm den Posten; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
562	G407-E3865	G407-S650	f88r	PHARMA	oteor	OT+E+OR	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3864	1	NOT_STORED	Danach: nimm die Einheit; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
563	G407-E3868	G407-S650	f88r	PHARMA	teol	E+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3867	1	NOT_STORED	Weiter: wähle den Wert; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
564	G407-E3873	G407-S650	f88r	PHARMA	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3872	1	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
565	G407-E3878	G407-S650	f88r	PHARMA	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3877	1	NOT_STORED	Weiter: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
566	G407-E3880	G407-S650	f88r	PHARMA	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3879	1	NOT_STORED	Weiter: markiere den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
567	G407-E3890	G407-S652	f88r	PHARMA	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3889	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
568	G407-E3893	G407-S652	f88r	PHARMA	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3892	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
569	G407-E3897	G407-S652	f88r	PHARMA	oldal	OL+DA+L	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3894	3	NOT_STORED	Weiter: halte den Wert; auf der zweiten Stufe; über die Verbindung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
570	G407-E3900	G407-S652	f88r	PHARMA	chol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3899	1	NOT_STORED	Weiter: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
571	G407-E3915	G407-S652	f88r	PHARMA	chol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3914	1	NOT_STORED	Weiter: nimm die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
572	G407-E3926	G407-S652	f88r	PHARMA	chol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3925	1	NOT_STORED	Weiter: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
573	G407-E3927	G407-S652	f88r	PHARMA	dol	D_ADDR+OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3925	2	NOT_STORED	Weiter: nimm den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
574	G407-E3970	G407-S656	f88v	PHARMA	qotody	OT+O+DY	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
575	G407-E3972	G407-S657	f88v	PHARMA	oldaiin	OL+D_ADDR+AIIN	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3971	1	NOT_STORED	Weiter: gib den Wert; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
576	G407-E3973	G407-S657	f88v	PHARMA	qoteody	OT+E+O+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3971	2	NOT_STORED	Danach: gib den Wert; auf Grad I; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
577	G407-E3974	G407-S658	f88v	PHARMA	yfolaiin	Y+LOCAL_CHAR_F+OL+AIIN	K	GEBEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: gib den Posten und den Wert; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
578	G407-E3988	G407-S658	f88v	PHARMA	oteody	OT+E+O+Y	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3987	1	NOT_STORED	Danach: nimm den Posten; auf Grad I; zur Ausführung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
579	G407-E3995	G407-S659	f88v	PHARMA	otol	OT+OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3994	1	NOT_STORED	Danach: gib den Posten; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
580	G407-E3998	G407-S659	f88v	PHARMA	qotody	OT+O+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E3997	1	NOT_STORED	Danach: nimm den Posten; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
581	G407-E4003	G407-S660	f88v	PHARMA	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4002	1	NOT_STORED	Weiter: halte den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
582	G407-E4005	G407-S660	f88v	PHARMA	olaiin	OL+AIIN	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4004	1	NOT_STORED	Weiter: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
583	G407-E4008	G407-S660	f88v	PHARMA	oteody	OT+E+O+Y	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4007	1	NOT_STORED	Danach: stelle den Posten ein; auf Grad I; zur Ausführung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
584	G407-E4012	G407-S660	f88v	PHARMA	oteol	OT+E+OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4011	1	NOT_STORED	Danach: nimm den Posten; auf Grad I; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
585	G407-E4016	G407-S660	f88v	PHARMA	oteeody	OT+EE+O+DY	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4015	1	NOT_STORED	Danach: stelle den Posten ein; auf Grad II; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
586	G407-E4027	G407-S663	f88v	PHARMA	qoteo	OT+E+O	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Anteil; auf Grad I; zur Ausführung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
587	G407-E4070	G407-S667	f89r	PHARMA	oldain	OL+AIN	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4069	1	NOT_STORED	Weiter: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
588	G407-E4081	G407-S668	f89r	PHARMA	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4080	1	NOT_STORED	Weiter: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
589	G407-E4083	G407-S668	f89r	PHARMA	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4080	3	NOT_STORED	Weiter: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
590	G407-E4100	G407-S668	f89r	PHARMA	chol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4099	1	NOT_STORED	Weiter: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
591	G407-E4115	G407-S669	f89r	PHARMA	darolg	AR+OL	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4113	2	NOT_STORED	Weiter: setze den Posten ein; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
592	G407-E4123	G407-S670	f89r	PHARMA	chol	OL	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
593	G407-E4130	G407-S670	f89r	PHARMA	qotey	OT+E+Y	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4129	1	NOT_STORED	Danach: wähle den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
594	G407-E4140	G407-S670	f89r	PHARMA	dainaldy	D_ADDR+AIN+AL+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4139	1	NOT_STORED	Nimm den Anteil; hier; zum Zielort; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
595	G407-E4167	G407-S672	f89r	PHARMA	otcham	OT+AM_ADDR	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4166	1	NOT_STORED	Danach: bearbeite den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
596	G407-E4168	G407-S672	f89r	PHARMA	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4166	2	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
597	G407-E4177	G407-S672	f89r	PHARMA	qotol	OT+OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4176	1	NOT_STORED	Danach: halte den Posten; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
598	G407-E4182	G407-S672	f89r	PHARMA	oteos	OT+E+O+S_ADDR	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4178	4	NOT_STORED	Danach: nimm den Anteil; auf Grad I; zur Ausführung; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
599	G407-E4214	G407-S675	f89r	PHARMA	choldy	OL+Y	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4213	1	NOT_STORED	Weiter: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
600	G407-E4216	G407-S675	f89r	PHARMA	dol	D_ADDR+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4215	1	NOT_STORED	Weiter: wähle den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
601	G407-E4224	G407-S675	f89r	PHARMA	qody	CARRIER_Q+O+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4223	1	NOT_STORED	Nimm den Posten; am Beginn; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
602	G407-E4232	G407-S677	f89r	PHARMA	yody	Y+O+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4231	1	NOT_STORED	Nimm den Posten; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
603	G407-E4233	G407-S678	f89r	PHARMA	qoteol	OT+E+OL	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: nimm den Posten; auf Grad I; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
604	G407-E4234	G407-S678	f89r	PHARMA	oldaiin	OL+D_ADDR+AIIN	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: nimm den Wert; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
605	G407-E4235	G407-S678	f89r	PHARMA	otol	OT+OL	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: nimm den Wert; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
606	G407-E4238	G407-S678	f89r	PHARMA	oldaiin	OL+D_ADDR+AIIN	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4237	1	NOT_STORED	Weiter: halte den Wert; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
607	G407-E4253	G407-S678	f89r	PHARMA	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4251	2	NOT_STORED	Weiter: setze die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
608	G407-E4256	G407-S678	f89r	PHARMA	chol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4255	1	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
609	G407-E4258	G407-S678	f89r	PHARMA	chol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4255	3	NOT_STORED	Weiter: gib den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
610	G407-E4262	G407-S680	f89r	PHARMA	dol	D_ADDR+OL	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: nimm den Wert; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
611	G407-E4265	G407-S680	f89r	PHARMA	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4264	1	NOT_STORED	Weiter: wähle den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
612	G407-E4303	G407-S682	f89r	PHARMA	oldy	OL+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4301	2	NOT_STORED	Weiter: setze den Posten; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
613	G407-E4305	G407-S683	f89r	PHARMA	ytoldy	OL+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4304	1	NOT_STORED	Weiter: halte den Posten; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
