event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard	gdt516_context_recipe	gdt516_literal_reading_de	gdt516_context_policy	gdt516_context_basis	gdt516_recipe_changed	gdt516_guard
G515-E0371	f66r	f66r	f66r.58	58	P	0	0	0	6	choty	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	14	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+OT+Y	NEHMEN · DANACH · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: NEHMEN · DANACH · POSTEN	GDT405::G405-W0058	4	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+OT+Y	NEHMEN · DANACH · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0372	f66r	f66r	f66r.58	58	P	0	0	0	7	dar	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	15	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	D_ADDR+AR	[D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	GDT405::G405-W0099	47	YES	D_ADDR+AR	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+AR	[D_ADDR:STEUERUNG=HIER] · AUSGANG	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0373	f66r	f66r	f66r.58	58	P	0	0	0	8	okeey	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	16	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+EE+Y	SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT405::G405-W0212	16	YES	LOCAL_ADDRESS|OK+EE+Y	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+EE+Y	SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0374	f66r	f66r	f66r.58	58	P	0	0	0	9	shdy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	17	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+D_ADDR+Y	HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT407::5_RUNNING_EVENTS	5	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+D_ADDR+Y	HALTEN · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0375	f66r	f66r	f66r.58	58	P	0	0	0	10	ykol	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	18	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	Y+K+OL	POSTEN · GEBEN · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · FORTSETZEN	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y+K+OL	POSTEN · GEBEN · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0376	f66r	f66r	f66r.59	59	P	0	0	0	1	qo	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	19	LOCAL_CLASS_OR_NAME_CARD	EXACT_CURRENT_RUNNING_RECIPE	O	[O:STEUERUNG=AUSFÜHRUNG]	LOKALE KENNUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG]	GDT407::9_RUNNING_EVENTS	9	NO	NONE	NO	GREEN	0	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	O	[O:STEUERUNG=AUSFÜHRUNG]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0377	f66r	f66r	f66r.59	59	P	0	0	0	2	cheky	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	20	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	CH+K+E+Y	NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407::9_RUNNING_EVENTS	9	NO	NONE	NO	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+K+E+Y	NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0378	f66r	f66r	f66r.59	59	P	0	0	0	3	shcthy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	21	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+CH+T+Y	HALTEN · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · NEHMEN · EINSTELLEN · POSTEN	GDT405::G405-W0339	5	NO	NONE	NO	GREEN	4	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+CH+T+Y	HALTEN · NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0379	f66r	f66r	f66r.59	59	P	0	0	0	4	dalalshedy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S042	22	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	AL+AL+SH+E+DY	ZIELORT · ZIELORT · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT · ZIELORT · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AL+AL+SH+E+DY	ZIELORT · ZIELORT · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0380	f66r	f66r	f66r.59	59	P	0	0	0	5	cheta	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	1	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+E+T+A_ADDR	NEHMEN · [E:STEUERUNG=GRAD I] · EINSTELLEN · [A_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [E:STEUERUNG=GRAD I] · EINSTELLEN · [A_ADDR:LOKALSTRUKTUR=HIER]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+E+T+A_ADDR	NEHMEN · [E:STEUERUNG=GRAD I] · EINSTELLEN · [A_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0381	f66r	f66r	f66r.59	59	P	0	0	0	6	r	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	2	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	R	MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: MARKIEREN	GDT405::G405-W0324	21	YES	SECTION_MARKER	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	R	MARKIEREN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0382	f66r	f66r	f66r.59	59	P	0	0	0	7	sheod	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	3	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+E+O+D_ADDR	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	1	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+O+D_ADDR	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0383	f66r	f66r	f66r.59	59	P	0	0	0	8	shokaiir	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	4	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+OK+IIN+R	HALTEN · SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OK+IIN+R	HALTEN · SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0384	f66r	f66r	f66r.59	59	P	0	0	0	9	chy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	5	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: POSTEN	GDT405::G405-W0063	21	YES	Y	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y	POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0385	f66r	f66r	f66r.59	59	P	0	0	0	10	dard	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	6	COORDINATE_OR_CATALOGUE_CARD	NEW_VISIBLE_COMPOSITION	D_ADDR+AR+D_ADDR	[D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG · [D_ADDR:LOKALSTRUKTUR=HIER]	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG · [D_ADDR:LOKALSTRUKTUR=HIER]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	1	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+AR+D_ADDR	[D_ADDR:STEUERUNG=HIER] · AUSGANG · [D_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0386	f66r	f66r	f66r.60	60	P	0	0	0	1	shor	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	7	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+OR	HALTEN · EINHEIT	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · EINHEIT	GDT405::G405-W0371	12	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OR	HALTEN · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0387	f66r	f66r	f66r.60	60	P	0	0	0	2	sheodal	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	8	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+E+O+AL	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+O+AL	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0388	f66r	f66r	f66r.60	60	P	0	0	0	3	sholdy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	9	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+OL+D_ADDR+Y	HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT405::G405-W0370	3	NO	NONE	NO	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OL+D_ADDR+Y	HALTEN · FORTSETZEN · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0389	f66r	f66r	f66r.60	60	P	0	0	0	4	qokchedy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	10	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+CHD+Y	SETZEN · BEARBEITEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · BEARBEITEN · POSTEN	GDT405::G405-W0296	4	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+CHD+Y	SETZEN · BEARBEITEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0390	f66r	f66r	f66r.60	60	P	0	0	0	5	qopchy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	11	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	O+P+Y	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	GDT407::3_RUNNING_EVENTS	3	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	O+P+Y	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0391	f66r	f66r	f66r.60	60	P	0	0	0	6	qoty	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	12	ITINERARY_OR_ADDRESS_CARD	EXACT_CURRENT_RUNNING_RECIPE	OT+Y	DANACH · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: DANACH · POSTEN	GDT407::13_RUNNING_EVENTS	13	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+Y	DANACH · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0392	f66r	f66r	f66r.60	60	P	0	0	0	7	chedaiir	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	13	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CHD+IIN+R	BEARBEITEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: BEARBEITEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CHD+IIN+R	BEARBEITEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0393	f66r	f66r	f66r.60	60	P	0	0	0	8	chees	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	14	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+EE+S_ADDR	HALTEN · [EE:STEUERUNG=GRAD II] · [S_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [EE:STEUERUNG=GRAD II] · [S_ADDR:LOKALSTRUKTUR=HIER]	GDT405::G405-W0040	4	YES	SH+EE+S_ADDR	NO	GREEN	1	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+EE+S_ADDR	HALTEN · [EE:STEUERUNG=GRAD II] · [S_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0394	f66r	f66r	f66r.60	60	P	0	0	0	9	kardy	SOURCE_SECTION_T	F66R_PROSE_02	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_02	G515-S043	15	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	K+AR+DY	GEBEN · AUSGANG · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: GEBEN · AUSGANG · [DY:STEUERUNG=SCHLUSS]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	K+AR+DY	GEBEN · AUSGANG · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
