surface	card_class	composition	working_meaning_de	confidence	page	locus	section	language	hand	ordinal	line_token_count	line_position	was_v48_unknown	target_v48_gloss_de	target_v48_source	target_v48_scope_state	left_surface	left_gloss_de	right_surface	right_gloss_de	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	zl3b_line	decision	reason_code	promotable	review_note
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.1	H	A	1	8	10	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	KNOWN_CONTEXT_LICENSED	chor	Pflanzen-/Reproduktionsteil	aiin	Menge III	EXACT	d	EXACT	d	BOTH_EXACT	okchop chol shotol oteol okeea s chor d aiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.1	H	A	1	10	10	FINAL	0	Dosis	GDT661:D_TERMINAL	READER_BOUNDARY_UNSTABLE	aiin	Menge III	BOUNDARY	BOUNDARY	EXACT	d	MERGE_2	aiind	ONE_EXACT	okchop chol shotol oteol okeea s chor d aiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f38v	f38v.2	H	A	1	6	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	oiin	Zubereitungsform III	chol	trocken; nominal trockenes Gut/Material	EXACT	s	EXACT	s	BOTH_EXACT	choiin shey key sho oiin s chol ldy okeaiin o kom	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f38v	f38v.3	H	A	1	9	9	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	daiin	Grad-/Maßwert III	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	qokeey keor daiin okey keey daiin dair daiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.4	H	A	1	2	9	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	KNOWN_CONTEXT_LICENSED	okeey	heißer Ansatz am Ende des Grades	aiin	Menge III	MERGE_2	daiin	EXACT	d	ONE_EXACT	okeey d aiin qokeey chotey tody oky aiiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f38v	f38v.4	H	A	1	9	9	FINAL	0	Dosis	GDT661:D_TERMINAL	READER_BOUNDARY_UNSTABLE	aiiin	Menge-/Klassenwert IV	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	okeey d aiin qokeey chotey tody oky aiiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f39r	f39r.11	H	B	2	4	12	MEDIAL	0	Eintragsteil abgeschlossen	GDT659:Y_MEDIAL_LEFT_CLOSE	KNOWN_CONTEXT_LICENSED	aiin	Menge III	yken	[yken:?]	EXACT	y	EXACT	y	BOTH_EXACT	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f39r	f39r.12	H	B	2	3	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chckhy	Arzneikompositum: trocken, Gradanfang	aiin	Menge III	MERGE_2	saiin	MERGE_2	saiin	NEITHER_EXACT	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f39r	f39r.13	H	B	2	10	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	tedy	kalt in der Mitte des Grades, abgeschlossen	aiin	Menge III	MERGE_2	saiin	MERGE_2	saiin	NEITHER_EXACT	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
shoy	P	SH_MOIST+O_PREP+Y_START_OR_CLOSE	Feuchtansatz leicht abschließen	HIGH	f39r	f39r.6	H	B	2	9	11	MEDIAL	1	[shoy:?]	OPEN	UNKNOWN_SURFACE	opchekaiin	[opchekaiin:?]	shdalo	[shdalo:?]	ONE	shockhchy	EXACT	shoy	ONE_EXACT	pchdaiin she dam qofchedy shedy kchdy dydy opchekaiin shoy shdalo ry	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moist-preparation closure action.
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f39r	f39r.7	H	B	2	12	13	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	eee	[eee:?]	aiiin	Menge-/Klassenwert IV	DELETE	EMPTY	MERGE_2	eees	NEITHER_EXACT	dchdar chedy cholal qokedar chdy chckhdy dar ar al ydy eee s aiiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f39v	f39v.13	H	B	2	8	8	FINAL	0	Eintrag abgeschlossen	GDT659:Y_EOS_CLOSE	READER_BOUNDARY_UNSTABLE	daiiin	Grad-/Maßwert IV	BOUNDARY	BOUNDARY	MERGE_2	daiiiny	EXACT	y	ONE_EXACT	dain ockhedy otedy okedy lchdy okaiin daiiin y	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f39v	f39v.4	H	B	2	1	14	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	okeey	heißer Ansatz am Ende des Grades	EXACT	y	MERGE_2	yokeey	ONE_EXACT	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f39v	f39v.4	H	B	2	12	14	MEDIAL	0	Dosis	GDT661:D_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	o	Ansatzwasser	aiin	Menge III	ONE	or	ONE	y	NEITHER_EXACT	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f39v	f39v.5	H	B	2	13	14	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	oto	[oto:?]	ofchy	[ofchy:?]	MERGE_2	otor	MERGE_2	otor	NEITHER_EXACT	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f39v	f39v.9	H	B	2	11	13	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	shd	[shd:?]	kshy	heiß und feucht am Anfang des Grades	MERGE_2	shdy	EXACT	y	ONE_EXACT	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3r	f3r.16	H	A	1	3	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chol	trocken; nominal trockenes Gut/Material	cheol	trockener Drogenstoff	EXACT	s	EXACT	s	BOTH_EXACT	oteol chol s cheol ekshy qokeom qokol daiin soleeg	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3r	f3r.20	H	A	1	5	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chol	trocken; nominal trockenes Gut/Material	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	ycheor chol odaiin chol s aiin okol or am	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3r	f3r.5	H	A	1	3	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chololy	seihe den getrockneten Drogenstoff ab	cham	ein Maß Trockendroge	EXACT	s	EXACT	s	BOTH_EXACT	qokol chololy s cham cthol	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3v	f3v.1	H	A	1	7	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ykoaiin	[ykoaiin:?]	oly	abseihen	EXACT	s	EXACT	s	BOTH_EXACT	koaiin cphor qotoy sha ckhol ykoaiin s oly	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3v	f3v.12	H	A	1	6	6	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	kcham	[kcham:?]	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	osh chodair ytchy tchor kcham s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f3v	f3v.14	H	A	1	3	4	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	READER_BOUNDARY_UNSTABLE	sheam	ein Maß bis zur Mittelstufe eingeweichte Droge	keam	ein Maß bis zur Mittelstufe erhitzter Droge	DELETE	EMPTY	EXACT	y	ONE_EXACT	dain sheam y keam	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f3v	f3v.4	H	A	1	7	9	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	do	[do:?]	chear	trockene Fraktion I	EXACT	r	EXACT	r	BOTH_EXACT	qodar ees eey kcheol okal do r chear een	O_HOLD_COMPATIBLE	R_FOLLOWING_DRY_FRACTION_VISIBLE	0	R_FOLLOWING_DRY_FRACTION_VISIBLE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f3v	f3v.5	H	A	1	4	6	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	cho	Trockenansatz	char	Trockenfraktion I	ONE	eeor	MERGE_2	chor	NEITHER_EXACT	ychear otchal cho r char ckha	O_HOLD_COMPATIBLE	R_FOLLOWING_DRY_FRACTION_VISIBLE	0	R_FOLLOWING_DRY_FRACTION_VISIBLE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f3v	f3v.7	H	A	1	5	5	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	cfham	[cfham:?]	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	tchor otcham chor cfham s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f40v	f40v.16	H	B	2	8	10	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	kedy	heiß in der Mitte des Grades, abgeschlossen	yteey	kühle hiervon bis zur Endstufe ab	EXACT	r	EXACT	r	BOTH_EXACT	shol kedy lor ar okar qoky kedy r yteey qokam	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f40v	f40v.3	H	B	2	1	5	INITIAL	0	Samen-/Saatgutposten	GDT660:S_BOS	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	air	zweite Drogenfraktion	EXACT	s	EXACT	s	BOTH_EXACT	s air ain okaiin okam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f40v	f40v.7	H	B	2	4	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chedy	trocken in der Mitte des Grades, abgeschlossen	ar	Drogenfraktion I	EXACT	s	EXACT	s	BOTH_EXACT	shody qokol chedy s ar	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f41r	f41r.4	H	B	5	6	10	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	READER_BOUNDARY_UNSTABLE	ytedy	[ytedy:?]	chees	vollständig getrocknete Kräutermischung	ONE	cthey	EXACT	y	ONE_EXACT	chdchy ytcheeky ypchedy schdy ytedy y chees oteey otal dam	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f41v	f41v.3	H	B	5	3	13	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	tchey	kalt und trocken in der Mitte des Grades	aiin	Menge III	EXACT	s	MERGE_2	saiin	ONE_EXACT	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f42r	f42r.12	H	A	1	6	8	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	choeky	trocknen, ansetzen, bis zur Mittelstufe erhitzen und abschließen	dain	Grad-/Maßwert II	ONE	dcky	EXACT	d	ONE_EXACT	dcheey chol shol chokaiin choeky d dain dal	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42r	f42r.13	H	A	1	8	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	dain	Grad-/Maßwert II	cheam	[cheam:?]	EXACT	s	EXACT	s	BOTH_EXACT	qopor shol shot shol shol daiin dain s cheam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f42r	f42r.19	H	A	1	5	7	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	sho	feuchter Ansatz	s	Samen-/Saatgutposten	ONE	cty	EXACT	y	ONE_EXACT	otchoty daiin chot sho y s os	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42r	f42r.19	H	A	1	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	y	; hierzu:	os	[os:?]	EXACT	s	EXACT	s	BOTH_EXACT	otchoty daiin chot sho y s os	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
os	P	O_PREP+S_TERM_SPECIES	Ansatzcharge	MEDIUM	f42r	f42r.19	H	A	1	7	7	FINAL	1	[os:?]	OPEN	UNKNOWN_SURFACE	s	Samen-/Saatgutposten	BOUNDARY	BOUNDARY	EXACT	os	EXACT	os	BOTH_EXACT	otchoty daiin chot sho y s os	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-three occurrences, including a singleton line, admit the unchanged preparation-species nominal card.
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42r	f42r.21	H	A	1	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	oiin	Zubereitungsform III	odan	Zubereitungsdosis I	ONE	sos	EXACT	s	ONE_EXACT	shol chol chol shol oiin s odan	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f42r	f42r.22	H	A	1	5	6	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	choro	[choro:?]	chaiin	trocken, Grad III	DELETE	EMPTY	DELETE	EMPTY	NEITHER_EXACT	kchaiin chos ckhaiin choro r chaiin	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f42r	f42r.8	H	A	1	8	8	FINAL	0	Eintrag abgeschlossen	GDT659:Y_EOS_CLOSE	READER_BOUNDARY_UNSTABLE	char	Trockenfraktion I	BOUNDARY	BOUNDARY	MERGE_2	chary	MERGE_2	chary	NEITHER_EXACT	yshol chees cthol shor shol ety char y	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f42v	f42v.10	H	A	1	9	9	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	tcheeb	[tcheeb:?]	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	schor okchey chy shol olor cheaiin chy tcheeb d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f42v	f42v.11	H	A	1	11	11	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	teaiin	[teaiin:?]	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	qo aiin qokeey kchol cheal o t eold shey teaiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f42v	f42v.12	H	A	1	8	8	FINAL	0	Eintrag abgeschlossen	GDT659:Y_EOS_CLOSE	KNOWN_CONTEXT_LICENSED	taiin	kalt, Grad III	BOUNDARY	BOUNDARY	EXACT	y	EXACT	y	BOTH_EXACT	chotcheey chol ol chaiin oteeaiin chkchy taiin y	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f42v	f42v.2	H	A	1	3	10	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	KNOWN_CONTEXT_LICENSED	tchey	kalt und trocken in der Mitte des Grades	kchey	heiß und trocken in der Mitte des Grades	EXACT	y	EXACT	y	BOTH_EXACT	dshey tchey y kchey chtchy y dan dain otol daiin	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f42v	f42v.2	H	A	1	6	10	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	READER_BOUNDARY_UNSTABLE	chtchy	Droge kalt trocknen und leicht nachtrocknen	dan	Grad-/Maßwert I	ONE	cphy	EXACT	y	ONE_EXACT	dshey tchey y kchey chtchy y dan dain otol daiin	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f42v	f42v.5	H	A	1	2	8	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	chokeeo	[chokeeo:?]	chey	trocken in der Mitte des Grades	MERGE_2	chokeeor	EXACT	r	ONE_EXACT	chokeeo r chey chetan s ary okol chetaiin	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f42v	f42v.5	H	A	1	5	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chetan	[chetan:?]	ary	Drogenfraktion I, abgeschlossen	EXACT	s	EXACT	s	BOTH_EXACT	chokeeo r chey chetan s ary okol chetaiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f42v	f42v.6	H	A	1	6	7	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	cthar	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	am	Maßeinheit I	MERGE_2	dam	MERGE_2	dam	NEITHER_EXACT	okeokear cheotchar sy saiin cthar d am	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
chok	P	CH_DRY+O_PREP+K_HOT	Trockenansatz erhitzen	HIGH	f42v	f42v.7	H	A	1	1	5	INITIAL	1	[chok:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	sheo	Feuchtzubereitung	EXACT	chok	EXACT	chok	BOTH_EXACT	chok sheo key keeeyd chekeesshy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Three occurrences admit the unchanged dry-preparation heating action.
cphey	P	CPH_COMPOSITE+E_MIDDLE+Y_START_OR_CLOSE	Kompositum auf Mittelstufe, abgeschlossen	HIGH	f43r	f43r.1	H	B	2	10	11	MEDIAL	1	[cphey:?]	OPEN	UNKNOWN_SURFACE	aiin	Menge III	dar	abgemessene Fraktion I	ONE	cphhy	EXACT	cphey	ONE_EXACT	tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Seven occurrences preserve composite, middle stage and closure.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f43r	f43r.13	H	B	2	10	11	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	READER_BOUNDARY_UNSTABLE	chckhy	Arzneikompositum: trocken, Gradanfang	kedydy	[kedydy:?]	ONE	ykedy	EXACT	y	ONE_EXACT	tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy y kedydy	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f43r	f43r.5	H	B	2	11	12	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	READER_BOUNDARY_UNSTABLE	otain	kalt im Zubereitungsrahmen, Grad II	tam	[tam:?]	MERGE_2	ytam	MERGE_2	ytam	NEITHER_EXACT	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
