event_serial	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	literal_card_order_token	v77_dictionary_decision	source_expansion_segment	segment_type	ellipsis_status	local_owner	owner_break_before	statement_line_crossing	statement_ends_after_event	et_per_reading	et_per_fit_cost_0_4	et_per_fit_reason	strongest_local_rival	source_status	semantic_ceiling
235	B3	f83r	f83r.3	F073	B3-S003	de7321bface5628e35d6	E235:CARD[de7321bface5628e35d6]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	obere offene Fächer-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.3	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
236	B3	f83r	f83r.3	F074	B3-S004	b5fcea1eaed06b2f2291	E236:CARD[b5fcea1eaed06b2f2291]=PER?	CODEBOOK_ATTESTED_CATEGORY	[PER?:GEMÄSS?] [EXEMPLAR:der örtlichen Ablaufvorgabe [ELLIPSE:lokales Komplement]]	CODEBOOK_ATTESTED_CATEGORY_PER_WITH_EXEMPLAR_COMPLEMENT	EXPLICIT_EXEMPLAR_COMPLEMENT	obere offene Fächer-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.3	NO	GEMÄSS	2	field-entry according-to reading introduces the lower-outlet instruction	the preceding drain may instead govern the field	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
237	B3	f83r	f83r.3	F074	B3-S004	90bcf0a9ec0ef56399e6	E237:CARD[90bcf0a9ec0ef56399e6]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Zum unteren Ablauf hin [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	obere offene Fächer-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.3	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
238	B3	f83r	f83r.3	F074	B3-S004	4d4559019a961b834aa1	E238:CARD[4d4559019a961b834aa1]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Daraus, aus demselben Ansatz [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	obere offene Fächer-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.3	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
239	B3	f83r	f83r.6	F075	B3-S005	259b2b3b0bf859882e2c	E239:CARD[259b2b3b0bf859882e2c]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	mittlere runde Gefäß-Randstation	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	NO:f83r.6	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
240	B3	f83r	f83r.6	F076	B3-S006	5e8441397e7c0faf042b	E240:CARD[5e8441397e7c0faf042b]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Gieße das erwärmte Wasser ein]	LOCAL_SOURCE_EXEMPLAR	NO	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
241	B3	f83r	f83r.6	F076	B3-S006	308e8ea2d5d190c498e8	E241:CARD[308e8ea2d5d190c498e8]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
242	B3	f83r	f83r.6	F076	B3-S006	28ffbc88b97772a75f1e	E242:CARD[28ffbc88b97772a75f1e]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
243	B3	f83r	f83r.6	F077	B3-S007	b5fcea1eaed06b2f2291	E243:CARD[b5fcea1eaed06b2f2291]=PER?	CODEBOOK_ATTESTED_CATEGORY	[PER?:GEMÄSS?] [EXEMPLAR:der örtlichen Mischvorgabe [ELLIPSE:lokales Komplement]]	CODEBOOK_ATTESTED_CATEGORY_PER_WITH_EXEMPLAR_COMPLEMENT	EXPLICIT_EXEMPLAR_COMPLEMENT	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	NO	GEMÄSS	1	field-entry according-to reading introduces mixing	could be a construction-entry mark without lexical value	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
244	B3	f83r	f83r.6	F077	B3-S007	6f7ff8287eddf4da9fdb	E244:CARD[6f7ff8287eddf4da9fdb]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	LOCAL_SOURCE_EXEMPLAR	NO	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
245	B3	f83r	f83r.6	F077	B3-S007	7d25241b0e56c836372a	E245:CARD[7d25241b0e56c836372a]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
246	B3	f83r	f83r.6	F078	B3-S008	de7321bface5628e35d6	E246:CARD[de7321bface5628e35d6]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
247	B3	f83r	f83r.6	F079	B3-S009	276a7c2d74d1143446f4	E247:CARD[276a7c2d74d1143446f4]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	mittlere runde Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.6	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
248	B3	f83r	f83r.8	F080	B3-S010	ba540da978ea132f6da5	E248:CARD[ba540da978ea132f6da5]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Fülle danach das Gefäß]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	NO:f83r.8	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
249	B3	f83r	f83r.8	F080	B3-S010	c45ebac60774620561e2	E249:CARD[c45ebac60774620561e2]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.8	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
250	B3	f83r	f83r.8	F081	B3-S011	348e81ba084c5acdb32b	E250:CARD[348e81ba084c5acdb32b]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wende es an der markierten Stelle an]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.8	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
251	B3	f83r	f83r.8	F081	B3-S011	276a7c2d74d1143446f4	E251:CARD[276a7c2d74d1143446f4]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.8	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
252	B3	f83r	f83r.8	F081	B3-S011	6f7ff8287eddf4da9fdb	E252:CARD[6f7ff8287eddf4da9fdb]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.8	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
253	B3	f83r	f83r.8	F081	B3-S011	0bdc8b6db811b4e67a63	E253:CARD[0bdc8b6db811b4e67a63]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Und lasse es abkühlen]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.8	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
254	B3	f83r	f83r.11	F082	B3-S012	7a4bb8136330ee4e6e56	E254:CARD[7a4bb8136330ee4e6e56]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
255	B3	f83r	f83r.11	F082	B3-S012	bc4f1f5c006c74a4d26d	E255:CARD[bc4f1f5c006c74a4d26d]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
256	B3	f83r	f83r.11	F083	B3-S013	b5fcea1eaed06b2f2291	E256:CARD[b5fcea1eaed06b2f2291]=PER?	CODEBOOK_ATTESTED_CATEGORY	[PER?:GEMÄSS?] [EXEMPLAR:der örtlichen Mengenvorgabe [ELLIPSE:lokales Komplement]]	CODEBOOK_ATTESTED_CATEGORY_PER_WITH_EXEMPLAR_COMPLEMENT	EXPLICIT_EXEMPLAR_COMPLEMENT	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	NO	GEMÄSS	1	field-entry according-to reading introduces a measured share	quantity remains entirely exemplar-supplied	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
257	B3	f83r	f83r.11	F083	B3-S013	9da1b6ac2c929daea697	E257:CARD[9da1b6ac2c929daea697]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Ein abgemessener Anteil [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
258	B3	f83r	f83r.11	F083	B3-S013	6b89d6dd70635bc60fe0	E258:CARD[6b89d6dd70635bc60fe0]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Unter derselben Einstellung [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
259	B3	f83r	f83r.11	F083	B3-S013	7db18b2f0fb7ed0fcfd3	E259:CARD[7db18b2f0fb7ed0fcfd3]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
260	B3	f83r	f83r.11	F084	B3-S014	7d2404c835b10a2c06af	E260:CARD[7d2404c835b10a2c06af]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Öffne danach den oberen Lauf]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
261	B3	f83r	f83r.11	F084	B3-S014	03626ca94cb17800d767	E261:CARD[03626ca94cb17800d767]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wasche einmal und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
262	B3	f83r	f83r.11	F085	B3-S015	de7321bface5628e35d6	E262:CARD[de7321bface5628e35d6]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.11	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
263	B3	f83r	f83r.11	F086	B3-S016	2b7fa918d1b2f5c656e3	E263:CARD[2b7fa918d1b2f5c656e3]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Schließe den unteren Ablauf]	LOCAL_SOURCE_EXEMPLAR	NO	untere korbartige Gefäß-Randstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.11→f83r.14; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
264	B3	f83r	f83r.14	F087	B3-S016	07913ef9b1fb773cd325	E264:CARD[07913ef9b1fb773cd325]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	YES:f83r.11→f83r.14; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
