event_serial	section	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	owner	owner_status	position_in_field	field_length	literal_card_order_token	selected_dictionary_status	selected_working_word	bracketed_source_expansion	continuous_event_phrase	terminal_status	strongest_local_rival	contradiction	semantic_ceiling
244	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	6f7ff8287eddf4da9fdb	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
245	BIOLOGICAL	B3	f83r	f83r.6	F077	B3-S007	7d25241b0e56c836372a	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:7d25241b0e56c836372a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
246	BIOLOGICAL	B3	f83r	f83r.6	F078	B3-S008	de7321bface5628e35d6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:de7321bface5628e35d6]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
247	BIOLOGICAL	B3	f83r	f83r.6	F079	B3-S009	276a7c2d74d1143446f4	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:276a7c2d74d1143446f4]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
248	BIOLOGICAL	B3	f83r	f83r.8	F080	B3-S010	ba540da978ea132f6da5	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	DIRECT_VISIBLE	1	2	[OPAQUE_KARTE:ba540da978ea132f6da5]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Fülle danach das Gefäß]	[EXEMPLAR:Fülle danach das Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
249	BIOLOGICAL	B3	f83r	f83r.8	F080	B3-S010	c45ebac60774620561e2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	DIRECT_VISIBLE	2	2	[OPAQUE_KARTE:c45ebac60774620561e2]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
250	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	348e81ba084c5acdb32b	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	1	4	[OPAQUE_KARTE:348e81ba084c5acdb32b]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wende es an der markierten Stelle an]	[EXEMPLAR:Wende es an der markierten Stelle an]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
251	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	276a7c2d74d1143446f4	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	2	4	[OPAQUE_KARTE:276a7c2d74d1143446f4]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
252	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	6f7ff8287eddf4da9fdb	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	3	4	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
253	BIOLOGICAL	B3	f83r	f83r.8	F081	B3-S011	0bdc8b6db811b4e67a63	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	4	4	[OPAQUE_KARTE:0bdc8b6db811b4e67a63]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Und lasse es abkühlen]	[EXEMPLAR:Und lasse es abkühlen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
254	BIOLOGICAL	B3	f83r	f83r.11	F082	B3-S012	7a4bb8136330ee4e6e56	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:7a4bb8136330ee4e6e56]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
255	BIOLOGICAL	B3	f83r	f83r.11	F082	B3-S012	bc4f1f5c006c74a4d26d	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
256	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	b5fcea1eaed06b2f2291	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	1	4	[WORTKANDIDAT:PER?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	PER?__DURCH_ODER_GEMAESS?	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	durch/gemäß? [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
257	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	9da1b6ac2c929daea697	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	2	4	[OPAQUE_KARTE:9da1b6ac2c929daea697]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Ein abgemessener Anteil]	[EXEMPLAR:Ein abgemessener Anteil]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
258	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	6b89d6dd70635bc60fe0	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	3	4	[OPAQUE_KARTE:6b89d6dd70635bc60fe0]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Unter derselben Einstellung]	[EXEMPLAR:Unter derselben Einstellung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
259	BIOLOGICAL	B3	f83r	f83r.11	F083	B3-S013	7db18b2f0fb7ed0fcfd3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	4	4	[OPAQUE_KARTE:7db18b2f0fb7ed0fcfd3]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
260	BIOLOGICAL	B3	f83r	f83r.11	F084	B3-S014	7d2404c835b10a2c06af	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:7d2404c835b10a2c06af]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Öffne danach den oberen Lauf]	[EXEMPLAR:Öffne danach den oberen Lauf]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
261	BIOLOGICAL	B3	f83r	f83r.11	F084	B3-S014	03626ca94cb17800d767	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:03626ca94cb17800d767]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wasche einmal und beende den Schritt]	[EXEMPLAR:Wasche einmal und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
262	BIOLOGICAL	B3	f83r	f83r.11	F085	B3-S015	de7321bface5628e35d6	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:de7321bface5628e35d6]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
263	BIOLOGICAL	B3	f83r	f83r.11	F086	B3-S016	2b7fa918d1b2f5c656e3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:2b7fa918d1b2f5c656e3]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Schließe den unteren Ablauf]	[EXEMPLAR:Schließe den unteren Ablauf]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
264	BIOLOGICAL	B3	f83r	f83r.14	F087	B3-S016	07913ef9b1fb773cd325	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	1	1	[OPAQUE_KARTE:07913ef9b1fb773cd325]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	TERMINAL	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
265	BIOLOGICAL	B3	f83r	f83r.14	F088	B3-S017	7d25241b0e56c836372a	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	1	1	[OPAQUE_KARTE:7d25241b0e56c836372a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	TERMINAL	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
266	BIOLOGICAL	B3	f83r	f83r.14	F089	B3-S018	bc4f1f5c006c74a4d26d	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	1	1	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
267	BIOLOGICAL	B3	f83r	f83r.14	F090	B3-S019	db167f8e9b53eefb58f8	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	1	1	[OPAQUE_KARTE:db167f8e9b53eefb58f8]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	TERMINAL	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
268	BIOLOGICAL	B3	f83r	f83r.14	F091	B3-S020	dd0ecaf5e27d81befffc	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	1	2	[OPAQUE_KARTE:dd0ecaf5e27d81befffc]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
269	BIOLOGICAL	B3	f83r	f83r.14	F091	B3-S020	de7321bface5628e35d6	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	2	2	[OPAQUE_KARTE:de7321bface5628e35d6]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	TERMINAL	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
270	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	b5fcea1eaed06b2f2291	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	1	4	[WORTKANDIDAT:PER?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	PER?__DURCH_ODER_GEMAESS?	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	durch/gemäß? [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
271	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	e0b630cb1b5df5e7105b	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	2	4	[OPAQUE_KARTE:e0b630cb1b5df5e7105b]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
272	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	dd0ecaf5e27d81befffc	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	3	4	[OPAQUE_KARTE:dd0ecaf5e27d81befffc]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
273	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	b921a237be883a820352	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	4	4	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
274	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	2f1c5e56e8f0ff459065	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	1	7	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
275	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	abb23e5e6936b4147f76	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	2	7	[OPAQUE_KARTE:abb23e5e6936b4147f76]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Für einen Zeitabschnitt]	[EXEMPLAR:Für einen Zeitabschnitt]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
276	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	cb57b696b815fdef9cb7	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	3	7	[OPAQUE_KARTE:cb57b696b815fdef9cb7]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Warmes Wasser]	[EXEMPLAR:Warmes Wasser]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
277	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	b921a237be883a820352	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	4	7	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	NONCLOSE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
