writer_order	domain	item_id	unit_id	page	locus	statement_or_locus	owner_or_namespace	semantic_layer	syntax_item	component_parse	concrete_reading_de	surface_layer	renderer_habit	predicted_surface	observed_surface	surface_exact_without_exemplar
586	ASTRO	A:205	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	Y+T+E+O+Y	dieser Eintrag; eintragen; kurze Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	yteody	yteody	YES
587	ASTRO	A:206	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	CH+P+OR	Eintrag entnehmen; hinein; Einstellung	DEFAULT_OR_HABIT	NO	chpor	chpor	YES
588	ASTRO	A:207	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	CHEO+K+OR+Y	entnommener Wert; zuordnen; Einstellung; dieser Eintrag	DEFAULT_OR_HABIT	NO	cheokorchey	cheokorchey	YES
589	ASTRO	A:208	A2	f68r1	f68r1.2	f68r1.2	A2_MIDDLE_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_MIDDLE_STAR_PANEL	HO+D_ADDR	Eintrag; Teiladresse	DEFAULT_OR_HABIT	NO	chod	chod	YES
590	ASTRO	A:209	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	Y+K+OR	dieser Eintrag; zuordnen; Einstellung	DEFAULT_OR_HABIT	NO	ykor	ykor	YES
591	ASTRO	A:210	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	WHOLE[cheey|shey]	Resultat	LOCAL_SURFACE_EXEMPLAR	NO	cheey	shey	NO
592	ASTRO	A:211	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	O+CH+EE+Y	Lesegang; Eintrag entnehmen; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	qocheey	qocheey	YES
593	ASTRO	A:212	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	HO+K+AL	Eintrag; zuordnen; Position	DEFAULT_OR_HABIT	NO	chokal	chokal	YES
594	ASTRO	A:213	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	OK+EE+Y	markieren; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	okeey	okeey	YES
595	ASTRO	A:214	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	R+OR	senken; Einstellung	DEFAULT_OR_HABIT	NO	ror	ror	YES
596	ASTRO	A:215	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	E+CKHE+AR	kurze Stufe; Bereiche trennen; von dieser Position	DEFAULT_OR_HABIT	NO	eckhear	eckhear	YES
597	ASTRO	A:216	A2	f68r1	f68r1.3	f68r1.3	A2_RIGHT_PANEL_HEADER	ASTRO_LOCATE_READ_RECORD	A68_RIGHT_STAR_PANEL	AR+AM_ADDR	von dieser Position; Gegenfeld	LOCAL_SURFACE_EXEMPLAR	NO	aram	daram	NO
598	ASTRO	A:217	A2	f68r1	f68r1.4	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	D_ADDR+OR	Teiladresse; Einstellung	DEFAULT_OR_HABIT	NO	dchor	dchor	YES
599	ASTRO	A:218	A2	f68r1	f68r1.4	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+A_ADDR+I_COUNT+IIN	markieren; Nebenadresse; Zaehlstrich; Sollstufe	DEFAULT_OR_HABIT	NO	okaiiin	okaiiin	YES
600	ASTRO	A:219	A2	f68r1	f68r1.5	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	Y+K+Y	dieser Eintrag; zuordnen; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	ykchey	yky	NO
601	ASTRO	A:220	A2	f68r1	f68r1.6	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	AR+Y	von dieser Position; dieser Eintrag	DEFAULT_OR_HABIT	NO	dary	dary	YES
602	ASTRO	A:221	A2	f68r1	f68r1.7	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	CHK+Y+K+OL+Y	Stufe anheben; dieser Eintrag; zuordnen; weiterzaehlen; dieser Eintrag	DEFAULT_OR_HABIT	NO	chkchykoly	chkchykoly	YES
603	ASTRO	A:222	A2	f68r1	f68r1.8	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+O+AL+Y	markieren; Lesegang; Position; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	okoaly	okodaly	NO
604	ASTRO	A:223	A2	f68r1	f68r1.9	f68r1.9	A2_STAR_STATION_01	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+D_ADDR+CH+E+CTH+Y	Lesegang; Teiladresse; Eintrag entnehmen; kurze Stufe; gueltig; dieser Eintrag	DEFAULT_OR_HABIT	NO	odchecthy	odchecthy	YES
605	ASTRO	A:224	A2	f68r1	f68r1.10	f68r1.10	A2_STAR_STATION_02	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+CHEO+DY	naechster Eintrag; entnommener Wert; Eintrag schliessen	DEFAULT_OR_HABIT	NO	otcheody	otcheody	YES
606	ASTRO	A:225	A2	f68r1	f68r1.11	f68r1.11	A2_STAR_STATION_03	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+O+AL+Y	markieren; Lesegang; Position; dieser Eintrag	DEFAULT_OR_HABIT	NO	okoaly	okoaly	YES
607	ASTRO	A:226	A2	f68r1	f68r1.12	f68r1.12	A2_STAR_STATION_04	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	HO+CFH_CLASS+Y	Eintrag; Sternhaufen; dieser Eintrag	DEFAULT_OR_HABIT	NO	chocfhy	chocfhy	YES
608	ASTRO	A:227	A2	f68r1	f68r1.13	f68r1.13	A2_STAR_STATION_05	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+CTH+E+Y	Lesegang; gueltig; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	octhey	octhey	YES
609	ASTRO	A:228	A2	f68r1	f68r1.14	f68r1.14	A2_STAR_STATION_06	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+SH+E+Y	naechster Eintrag; beibehalten; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	otshey	otshey	YES
610	ASTRO	A:229	A2	f68r1	f68r1.15	f68r1.15	A2_STAR_STATION_07	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+Y+DY	naechster Eintrag; dieser Eintrag; Eintrag schliessen	DEFAULT_OR_HABIT	NO	otydy	otydy	YES
611	ASTRO	A:230	A2	f68r1	f68r1.16	f68r1.16	A2_STAR_STATION_08	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+E+AR	markieren; kurze Stufe; von dieser Position	DEFAULT_OR_HABIT	NO	okear	okear	YES
612	ASTRO	A:231	A2	f68r1	f68r1.17	f68r1.17	A2_STAR_STATION_09	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	CPH_CLASS+O+CTH+Y	Sternfigur; Lesegang; gueltig; dieser Eintrag	DEFAULT_OR_HABIT	NO	cphocthy	cphocthy	YES
613	ASTRO	A:232	A2	f68r1	f68r1.18	f68r1.18	A2_STAR_STATION_10	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	Y+T+HO+DY	dieser Eintrag; eintragen; Eintrag; Eintrag schliessen	DEFAULT_OR_HABIT	NO	ytchody	ytchody	YES
614	ASTRO	A:233	A2	f68r1	f68r1.19	f68r1.19	A2_STAR_STATION_11	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+Y+S_ADDR	naechster Eintrag; dieser Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	otys	otys	YES
615	ASTRO	A:234	A2	f68r1	f68r1.20	f68r1.20	A2_STAR_STATION_12	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OL+OR	weiterzaehlen; Einstellung	DEFAULT_OR_HABIT	NO	olor	olor	YES
616	ASTRO	A:235	A2	f68r1	f68r1.21	f68r1.21	A2_STAR_STATION_13	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+CKH+Y	Lesegang; Diagrammdurchgang; dieser Eintrag	DEFAULT_OR_HABIT	NO	ockhy	ockhy	YES
617	ASTRO	A:236	A2	f68r1	f68r1.22	f68r1.22	A2_STAR_STATION_14	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+F_ADDR+CHEO+R	Lesegang; Aussenbezug; entnommener Wert; senken	DEFAULT_OR_HABIT	NO	ofcheor	ofcheor	YES
618	ASTRO	A:237	A2	f68r1	f68r1.23	f68r1.23	A2_STAR_STATION_15	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+CHD+DY	naechster Eintrag; uebertragen; Eintrag schliessen	DEFAULT_OR_HABIT	NO	otchdy	otchdy	YES
619	ASTRO	A:238	A2	f68r1	f68r1.24	f68r1.24	A2_STAR_STATION_16	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+Y+K+CH+S_ADDR	naechster Eintrag; dieser Eintrag; zuordnen; Eintrag entnehmen; Sternbezug	DEFAULT_OR_HABIT	NO	otykchs	otykchs	YES
620	ASTRO	A:239	A2	f68r1	f68r1.25	f68r1.25	A2_STAR_STATION_17	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+OL	naechster Eintrag; weiterzaehlen	DEFAULT_OR_HABIT	NO	otol	otol	YES
621	ASTRO	A:240	A2	f68r1	f68r1.26	f68r1.26	A2_STAR_STATION_18	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+OR	naechster Eintrag; Einstellung	DEFAULT_OR_HABIT	NO	otor	otor	YES
622	ASTRO	A:241	A2	f68r1	f68r1.27	f68r1.27	A2_STAR_STATION_19	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+IIN+AR	Lesegang; Sollstufe; von dieser Position	DEFAULT_OR_HABIT	NO	oiinar	oiinar	YES
623	ASTRO	A:242	A2	f68r1	f68r1.28	f68r1.28	A2_STAR_STATION_20	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+OL+DY	markieren; weiterzaehlen; Eintrag schliessen	DEFAULT_OR_HABIT	NO	okoldy	okoldy	YES
624	ASTRO	A:243	A2	f68r1	f68r1.29	f68r1.29	A2_STAR_STATION_21	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	Y+K+CHD+Y	dieser Eintrag; zuordnen; uebertragen; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykchdy	ykchdy	YES
625	ASTRO	A:244	A2	f68r1	f68r1.30	f68r1.30	A2_STAR_STATION_22	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+EE+O+DY	Lesegang; lange Stufe; Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	oeeody	oeeody	YES
626	ASTRO	A:245	A2	f68r1	f68r1.31	f68r1.31	A2_STAR_STATION_23	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+CPH_CLASS+Y	Lesegang; Sternfigur; dieser Eintrag	DEFAULT_OR_HABIT	NO	ocphy	ocphy	YES
627	ASTRO	A:246	A2	f68r1	f68r1.32	f68r1.32	A2_STAR_STATION_24	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+EE+O+AL	markieren; lange Stufe; Lesegang; Position	DEFAULT_OR_HABIT	NO	okeeodal	okeeodal	YES
628	ASTRO	A:247	A2	f68r1	f68r1.33	f68r1.33	A2_STAR_STATION_25	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+OR	markieren; Einstellung	DEFAULT_OR_HABIT	NO	okshor	okshor	YES
629	ASTRO	A:248	A2	f68r1	f68r1.34	f68r1.34	A2_STAR_STATION_26	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+S_ADDR+AIIN	Lesegang; Sternbezug; Sollwert	DEFAULT_OR_HABIT	NO	osdaiin	osdaiin	YES
630	ASTRO	A:249	A2	f68r1	f68r1.35	f68r1.35	A2_STAR_STATION_27	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OT+O+CHD+Y	naechster Eintrag; Lesegang; uebertragen; dieser Eintrag	DEFAULT_OR_HABIT	NO	otochedy	otochedy	YES
631	ASTRO	A:250	A2	f68r1	f68r1.36	f68r1.36	A2_STAR_STATION_28	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	D_ADDR+OL+CHD+Y	Teiladresse; weiterzaehlen; uebertragen; dieser Eintrag	DEFAULT_OR_HABIT	NO	dolchedy	dolchedy	YES
632	ASTRO	A:251	A2	f68r1	f68r1.37	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+Y	markieren; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	choky	oky	NO
633	ASTRO	A:252	A2	f68r1	f68r1.37	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+CHD+Y	markieren; uebertragen; dieser Eintrag	DEFAULT_OR_HABIT	NO	okchdy	okchdy	YES
634	ASTRO	A:253	A2	f68r1	f68r1.37	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	OK+AR+Y	markieren; von dieser Position; dieser Eintrag	DEFAULT_OR_HABIT	NO	okardy	okardy	YES
635	ASTRO	A:254	A2	f68r1	f68r1.37	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	E+AR	kurze Stufe; von dieser Position	DEFAULT_OR_HABIT	NO	qear	qear	YES
636	ASTRO	A:255	A2	f68r1	f68r1.37	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	ASTRO_LOCATE_READ_RECORD	A68_MULTIPANEL_STAR_ATLAS	O+Y+G_ADDR+Y	Lesegang; dieser Eintrag; Strahlmarke; dieser Eintrag	DEFAULT_OR_HABIT	NO	oygy	oygy	YES
637	ASTRO	A:256	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	D_ADDR+AIR	Teiladresse; Bahn	DEFAULT_OR_HABIT	NO	dair	dair	YES
638	ASTRO	A:257	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+K+Y	dieser Eintrag; zuordnen; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	ykchey	cheyky	NO
639	ASTRO	A:258	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	NONE	Himmelsname OTAZA	DEFAULT_OR_HABIT	NO	otaza	otaza	YES
640	ASTRO	A:259	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR	von dieser Position	LOCAL_SURFACE_EXEMPLAR	NO	ar	sar	NO
641	ASTRO	A:260	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
642	ASTRO	A:261	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+K+AR	dieser Eintrag; zuordnen; von dieser Position	LOCAL_SURFACE_EXEMPLAR	NO	ykar	chykar	NO
643	ASTRO	A:262	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+O+I_COUNT+R+SH	markieren; Lesegang; Zaehlstrich; senken; beibehalten	DEFAULT_OR_HABIT	NO	okoirsh	okoirsh	YES
644	ASTRO	A:263	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
645	ASTRO	A:264	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	CH+E+T+O+Y	Eintrag entnehmen; kurze Stufe; eintragen; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	chetody	chetody	YES
646	ASTRO	A:265	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+EE+O+S_ADDR	markieren; lange Stufe; Lesegang; Sternbezug	DEFAULT_OR_HABIT	NO	okeeos	okeeos	YES
647	ASTRO	A:266	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	O	Lesegang	DEFAULT_OR_HABIT	NO	o	o	YES
648	ASTRO	A:267	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	T+E+Y	eintragen; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	tey	tey	YES
649	ASTRO	A:268	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OT+OK+EEE+Y	naechster Eintrag; markieren; volle Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	otokeeey	otokeeey	YES
650	ASTRO	A:269	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+EE+O+Y	markieren; lange Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	okeeody	okeeody	YES
651	ASTRO	A:270	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+EE+Y	markieren; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	okeey	okeey	YES
652	ASTRO	A:271	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	D_ADDR+O+I_COUNT+I_COUNT+R	Teiladresse; Lesegang; Zaehlstrich; Zaehlstrich; senken	DEFAULT_OR_HABIT	NO	doiir	doiir	YES
653	ASTRO	A:272	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	T+EE+O	eintragen; lange Stufe; Lesegang	DEFAULT_OR_HABIT	NO	teeo	teeo	YES
654	ASTRO	A:273	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	YES	y	y	YES
655	ASTRO	A:274	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	YES	y	chey	NO
656	ASTRO	A:275	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OT	naechster Eintrag	DEFAULT_OR_HABIT	NO	ot	ot	YES
657	ASTRO	A:276	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	YES	y	y	YES
658	ASTRO	A:277	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+E+Y	markieren; kurze Stufe; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	okey	okedy	NO
659	ASTRO	A:278	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	CH+S_ADDR+Y	Eintrag entnehmen; Sternbezug; dieser Eintrag	DEFAULT_OR_HABIT	NO	chsdy	chsdy	YES
660	ASTRO	A:279	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+E+O+D_ADDR	markieren; kurze Stufe; Lesegang; Teiladresse	DEFAULT_OR_HABIT	NO	okeod	okeod	YES
661	ASTRO	A:280	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	YES	y	y	YES
662	ASTRO	A:281	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	YES	y	dy	NO
663	ASTRO	A:282	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	HO+AIIN	Eintrag; Sollwert	DEFAULT_OR_HABIT	NO	choaiin	choaiin	YES
664	ASTRO	A:283	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+AR	markieren; von dieser Position	DEFAULT_OR_HABIT	NO	okar	okar	YES
665	ASTRO	A:284	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+AR	markieren; von dieser Position	DEFAULT_OR_HABIT	NO	okar	okar	YES
666	ASTRO	A:285	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OL	weiterzaehlen	DEFAULT_OR_HABIT	NO	chol	chol	YES
667	ASTRO	A:286	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	CH+EE+S_ADDR	Eintrag entnehmen; lange Stufe; Sternbezug	DEFAULT_OR_HABIT	NO	chees	chees	YES
668	ASTRO	A:287	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+T+O	dieser Eintrag; eintragen; Lesegang	DEFAULT_OR_HABIT	NO	yto	yto	YES
669	ASTRO	A:288	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	O+D_ADDR+AIR	Lesegang; Teiladresse; Bahn	DEFAULT_OR_HABIT	NO	odair	odair	YES
670	ASTRO	A:289	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OT+Y	naechster Eintrag; dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	otchey	oty	NO
671	ASTRO	A:290	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OT+EE+O	naechster Eintrag; lange Stufe; Lesegang	DEFAULT_OR_HABIT	NO	oteeo	oteeo	YES
672	ASTRO	A:291	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR	von dieser Position	LOCAL_SURFACE_EXEMPLAR	NO	ar	dar	NO
673	ASTRO	A:292	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	O	Lesegang	DEFAULT_OR_HABIT	NO	o	o	YES
674	ASTRO	A:293	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	E+Y+K+E+O+Y	kurze Stufe; dieser Eintrag; zuordnen; kurze Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	eykeody	eykeody	YES
675	ASTRO	A:294	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	D_ADDR+OR	Teiladresse; Einstellung	DEFAULT_OR_HABIT	NO	dchor	dchor	YES
