event_id	physical_page	locus	surface	component_recipe	primary_layer	primary_teaching_unit_ids	mnemonic_common_unit_ids	complete_working_reading_de
P912-E1656	f83r	f83r.31	techedy	T+E+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-T|R-E|R-CHD|R-Y		EINSTELLEN · KURZ · UMSETZEN · DIES
P912-E1657	f83r	f83r.31	qotchedy	OT+CHD+DY	PRODUCTIVE_ROOT_COMPOSITION	R-OT|R-CHD|R-DY		DANACH · UMSETZEN · SCHLIESSEN
P912-E1658	f83r	f83r.31	okeedy	OK+EE+DY	COMMON_FORMULA_CARD	F004		AN STATION SETZEN · LÄNGER · SCHLIESSEN
P912-E1659	f83r	f83r.31	ldy	L+DY	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-DY		LEITEN · SCHLIESSEN
P912-E1660	f83r	f83r.32	cheol	CHEO+L	COMMON_FORMULA_CARD	F019		AUSZUG · LEITEN
P912-E1661	f83r	f83r.32	qokchedy	OK+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-CHD|R-Y		AN STATION SETZEN · UMSETZEN · DIES
P912-E1662	f83r	f83r.32	lchedy	L+CHD+DY	COMMON_FORMULA_CARD	F015		LEITEN · UMSETZEN · SCHLIESSEN
P912-E1663	f83r	f83r.32	qokey	OK+E+Y	COMMON_FORMULA_CARD	F017		AN STATION SETZEN · KURZ · DIES
P912-E1664	f83r	f83r.33	sy	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1665	f83r	f83r.33	s	S	PRODUCTIVE_ROOT_COMPOSITION	R-S		AUSWÄHLEN
P912-E1666	f83r	f83r.33	aiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E1667	f83r	f83r.33	sheekchy	SH+EE+K+CH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-EE|R-K|R-CH|R-Y		HALTEN · LÄNGER · IN STATION GEBEN · AUS STATION NEHMEN · DIES
P912-E1668	f83r	f83r.33	qokey	OK+E+Y	COMMON_FORMULA_CARD	F017		AN STATION SETZEN · KURZ · DIES
P912-E1669	f83r	f83r.33	sain	S+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AIN		AUSWÄHLEN · TEILMENGE
P912-E1670	f83r	f83r.34	shky	SH+K+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-K|R-Y		HALTEN · IN STATION GEBEN · DIES
P912-E1671	f83r	f83r.34	lchedy	L+CHD+DY	COMMON_FORMULA_CARD	F015		LEITEN · UMSETZEN · SCHLIESSEN
P912-E1672	f83r	f83r.34	dolshed	D_ADDR+OL+SHED	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-OL|R-SHED		TEIL · FORTSETZEN · ABSETZEN
P912-E1673	f83r	f83r.34	qokchy	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E1674	f83r	f83r.35	saiin	S+AIIN	COMMON_FORMULA_CARD	F027		AUSWÄHLEN · STATIONSWERT
P912-E1675	f83r	f83r.35	cheky	CHK+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CHK|R-E|R-Y		BEHANDELN · KURZ · DIES
P912-E1676	f83r	f83r.35	okeeol	OK+EE+OL	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-EE|R-OL		AN STATION SETZEN · LÄNGER · FORTSETZEN
P912-E1677	f83r	f83r.35	okain	OK+AIN	COMMON_FORMULA_CARD	F006		AN STATION SETZEN · TEILMENGE
P912-E1678	f83r	f83r.35	chdy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1679	f83r	f83r.36	sor	S+OR	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-OR		AUSWÄHLEN · ARBEITSSATZ
P912-E1680	f83r	f83r.36	aiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E1681	f83r	f83r.36	shy	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1682	f83r	f83r.36	shey	SH+E+Y	MEMORIZED_SPECIALIST_WHOLE_WORD	W022	F010	Klarlauf
P912-E1683	f83r	f83r.36	lshedy	LSH+E+DY	PRODUCTIVE_ROOT_COMPOSITION	R-LSH|R-E|R-DY		SPÜLEN · KURZ · SCHLIESSEN
P912-E1684	f83r	f83r.36	qoky	OK+Y	COMMON_FORMULA_CARD	F005		AN STATION SETZEN · DIES
P912-E1685	f83r	f83r.37	sol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1686	f83r	f83r.37	lkedy	L+K+E+DY	MEMORIZED_SPECIALIST_WHOLE_WORD	W048	R-L|R-K|R-E|R-DY	nachwaschen
P912-E1687	f83r	f83r.37	lchedy	L+CHD+DY	COMMON_FORMULA_CARD	F015		LEITEN · UMSETZEN · SCHLIESSEN
P912-E1688	f83r	f83r.37	qokol	OK+OL	COMMON_FORMULA_CARD	F035		AN STATION SETZEN · FORTSETZEN
P912-E1689	f83r	f83r.37	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E1690	f83r	f83r.38	or	OR	PRODUCTIVE_ROOT_COMPOSITION	R-OR		ARBEITSSATZ
P912-E1691	f83r	f83r.38	chey	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1692	f83r	f83r.38	qockhey	O+CKH+E+Y	MEMORIZED_SPECIALIST_WHOLE_WORD	W042	R-O|R-CKH|R-E|R-Y	Überlauf
P912-E1693	f83r	f83r.38	dairydy	AIR+Y+DY	PRODUCTIVE_ROOT_COMPOSITION	R-AIR|R-Y|R-DY		BECKENLAUF · DIES · SCHLIESSEN
P912-E1694	f83r	f83r.39	qokain	OK+AIN	COMMON_FORMULA_CARD	F006		AN STATION SETZEN · TEILMENGE
P912-E1695	f83r	f83r.39	shey	SH+E+Y	MEMORIZED_SPECIALIST_WHOLE_WORD	W022	F010	Klarlauf
P912-E1696	f83r	f83r.39	kain	K+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-K|R-AIN		IN STATION GEBEN · TEILMENGE
P912-E1697	f83r	f83r.39	chckhal	CH+CKH+AL	MEMORIZED_SPECIALIST_WHOLE_WORD	W050	R-CH|R-CKH|R-AL	Haltezeit
P912-E1698	f83r	f83r.40	solchedy	S+OL+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-OL|R-CHD|R-Y		AUSWÄHLEN · FORTSETZEN · UMSETZEN · DIES
P912-E1699	f83r	f83r.40	olchedy	OL+CHD+DY	PRODUCTIVE_ROOT_COMPOSITION	R-OL|R-CHD|R-DY		FORTSETZEN · UMSETZEN · SCHLIESSEN
P912-E1700	f83r	f83r.40	chedaiin	CHD+AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-CHD|R-AIIN		UMSETZEN · STATIONSWERT
P912-E1701	f83r	f83r.41	solkey	SOLK+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SOLK|R-E|R-Y		AUFFANGEN · KURZ · DIES
P912-E1702	f83r	f83r.41	lchedy	L+CHD+DY	COMMON_FORMULA_CARD	F015		LEITEN · UMSETZEN · SCHLIESSEN
P912-E1703	f83r	f83r.41	qolkain	SOLK+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-SOLK|R-AIN		AUFFANGEN · TEILMENGE
P912-E1704	f83r	f83r.41	dal	AL	PRODUCTIVE_ROOT_COMPOSITION	R-AL		ZIELSTATION
P912-E1705	f83r	f83r.42	sol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1706	f83r	f83r.42	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1707	f83r	f83r.42	chcthdy	CH+CTH+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-CTH|R-D_ADDR|R-Y		AUS STATION NEHMEN · BEREIT · TEIL · DIES
P912-E1708	f83r	f83r.42	l	L	PRODUCTIVE_ROOT_COMPOSITION	R-L		LEITEN
P912-E1709	f83r	f83r.42	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1710	f83r	f83r.42	lchdy	L+CHD+Y	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-CHD|R-Y		LEITEN · UMSETZEN · DIES
P912-E1711	f83r	f83r.43	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E1712	f83r	f83r.43	sheol	SH+E+OL	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-E|R-OL		HALTEN · KURZ · FORTSETZEN
P912-E1713	f83r	f83r.43	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1714	f83r	f83r.43	qotal	OT+AL	COMMON_FORMULA_CARD	F039		DANACH · ZIELSTATION
P912-E1715	f83r	f83r.43	sar	S+AR	COMMON_FORMULA_CARD	F024		AUSWÄHLEN · QUELLSTATION
P912-E1716	f83r	f83r.44	skar	K+AR	MEMORIZED_SPECIALIST_WHOLE_WORD	W010	R-K|R-AR	warm ausgießen
P912-E1717	f83r	f83r.44	shedy	SHED+DY	COMMON_FORMULA_CARD	F002		ABSETZEN · SCHLIESSEN
P912-E1718	f83r	f83r.45	chtorol	CH+T+OR+OL	LOCAL_ADDRESS_OR_KENNING	X001	R-CH|R-T|R-OR|R-OL	lokale Becken-, Figuren- und Verbindungsstationen: Klassenkennung, Platz einstellen, Eintragsklasse, gleiche Reihe weiter.
P912-E1719	f83r	f83r.46	olsaiin	OL+S+AIIN	LOCAL_ADDRESS_OR_KENNING	X001	R-OL|R-S|R-AIIN	lokale Becken-, Figuren- und Verbindungsstationen: gleiche Reihe weiter, Klasse wählen, verzeichneter Sollwert.
P912-E1720	f83r	f83r.47	otchdy	OT+CHD+DY	PRODUCTIVE_ROOT_COMPOSITION	R-OT|R-CHD|R-DY		DANACH · UMSETZEN · SCHLIESSEN
P912-E1721	f83r	f83r.47	qokchdy	OK+CHD+DY	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-CHD|R-DY		AN STATION SETZEN · UMSETZEN · SCHLIESSEN
P912-E1722	f83r	f83r.47	shedal	SHED+AL	PRODUCTIVE_ROOT_COMPOSITION	R-SHED|R-AL		ABSETZEN · ZIELSTATION
P912-E1723	f83r	f83r.48	dal	AL	PRODUCTIVE_ROOT_COMPOSITION	R-AL		ZIELSTATION
P912-E1724	f83r	f83r.48	cheol	CHEO+L	COMMON_FORMULA_CARD	F019		AUSZUG · LEITEN
P912-E1725	f83r	f83r.48	lol	L+OL	MEMORIZED_SPECIALIST_WHOLE_WORD	W046	R-L|R-OL	warm
P912-E1726	f83r	f83r.48	chdal	CHD+AL	PRODUCTIVE_ROOT_COMPOSITION	R-CHD|R-AL		UMSETZEN · ZIELSTATION
P912-E1727	f83r	f83r.48	aiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E1728	f83r	f83r.49	sol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1729	f83r	f83r.49	daiiin	DA+IIN	PRODUCTIVE_ROOT_COMPOSITION	R-DA|R-IIN		ZWEIT · STUFE
P912-E1730	f83r	f83r.49	chedy	CHD+Y	COMMON_FORMULA_CARD	F001		UMSETZEN · DIES
P912-E1731	f83r	f83r.50	sasoldal	S+A_ADDR+S+OL+DA+L	LOCAL_ADDRESS_OR_KENNING	X001	R-S|R-A_ADDR|R-S|R-OL|R-DA|R-L	lokale Becken-, Figuren- und Verbindungsstationen: Klasse wählen, lokale Adresse, Klasse wählen, gleiche Reihe weiter, zweite Stufe, Verbindung.
P912-E1732	f83r	f83r.51	darolsy	DA+R+OL+S+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-DA|R-R|R-OL|R-S|R-Y	lokale Becken-, Figuren- und Verbindungsstationen: zweite Stufe, Zustandsmarke, gleiche Reihe weiter, Klasse wählen, dieser Platz.
P912-E1733	f83r	f83r.52	solkeey	SOLK+EE+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SOLK|R-EE|R-Y		AUFFANGEN · LÄNGER · DIES
P912-E1734	f83r	f83r.52	qekey	E+K+E+Y	MEMORIZED_SPECIALIST_WHOLE_WORD	W030	R-E|R-K|R-E|R-Y	roh
P912-E1735	f83r	f83r.52	raly	R+AL+Y	MEMORIZED_SPECIALIST_WHOLE_WORD	W006	R-R|R-AL|R-Y	Seitenarm
P912-E1736	f83r	f83r.52	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1737	f83r	f83r.53	solchkal	S+OL+CHK+AL	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-OL|R-CHK|R-AL		AUSWÄHLEN · FORTSETZEN · BEHANDELN · ZIELSTATION
P912-E1738	f83r	f83r.53	cheol	CHEO+L	COMMON_FORMULA_CARD	F019		AUSZUG · LEITEN
P912-E1739	f83r	f83r.53	qotar	OT+AR	COMMON_FORMULA_CARD	F016		DANACH · QUELLSTATION
P912-E1740	f83r	f83r.53	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1741	f83r	f83r.54	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		STATIONSWERT
P912-E1742	f83r	f83r.54	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1743	f83r	f83r.54	dain	AIN	MEMORIZED_SPECIALIST_WHOLE_WORD	W041	R-AIN	Tuch
P912-E1744	f83r	f83r.54	chey	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1745	f83r	f83r.54	ldalor	L+AL+OR	PRODUCTIVE_ROOT_COMPOSITION	R-L|R-AL|R-OR		LEITEN · ZIELSTATION · ARBEITSSATZ
P912-E1746	f83r	f83r.55	sol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E1747	f83r	f83r.55	rtain	R+T+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-R|R-T|R-AIN		MARKIEREN · EINSTELLEN · TEILMENGE
P912-E1748	f83r	f83r.55	cthal	CTH+AL	PRODUCTIVE_ROOT_COMPOSITION	R-CTH|R-AL		BEREIT · ZIELSTATION
P912-E1749	f67r2	f67r2.1	ykshy	Y+K+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-Y	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, dieser Platz.
P912-E1750	f67r2	f67r2.1	s	S	LOCAL_ADDRESS_OR_KENNING	X001	R-S	zwei lokale Himmelsraeder: Klasse wählen.
P912-E1751	f67r2	f67r2.1	aram	AR+AM_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-AR|R-AM_ADDR	zwei lokale Himmelsraeder: Quell- oder Bezugsstelle, Innenplatz.
P912-E1752	f67r2	f67r2.2	ykecho	Y+K+E+CH+O	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-E|R-CH|R-O	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, Klassenkennung, Reihe aufrufen.
P912-E1753	f67r2	f67r2.2	ols	OL+S	LOCAL_ADDRESS_OR_KENNING	X001	R-OL|R-S	zwei lokale Himmelsraeder: gleiche Reihe weiter, Klasse wählen.
P912-E1754	f67r2	f67r2.2	eesydy	EE+S+Y+D_ADDR+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-EE|R-S|R-Y|R-D_ADDR|R-Y	zwei lokale Himmelsraeder: zweiter Grad, Klasse wählen, dieser Platz, Unterplatz, dieser Platz.
P912-E1755	f67r2	f67r2.3	ey	E+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-E|R-Y	zwei lokale Himmelsraeder: erster Grad, dieser Platz.
P912-E1756	f67r2	f67r2.3	shs	SH+S	LOCAL_ADDRESS_OR_KENNING	X001	R-SH|R-S	zwei lokale Himmelsraeder: Bezug halten, Klasse wählen.
P912-E1757	f67r2	f67r2.3	okar	OK+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-OK|R-AR	zwei lokale Himmelsraeder: Platz aktivieren, Quell- oder Bezugsstelle.
P912-E1758	f67r2	f67r2.4	shekchy	SH+E+K+CH+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-SH|R-E|R-K|R-CH|R-Y	zwei lokale Himmelsraeder: Bezug halten, erster Grad, Wert zuordnen, Klassenkennung, dieser Platz.
P912-E1759	f67r2	f67r2.4	sykos	S+Y+K+O+S_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-S|R-Y|R-K|R-O|R-S_ADDR	zwei lokale Himmelsraeder: Klasse wählen, dieser Platz, Wert zuordnen, Reihe aufrufen, Sternbezug.
P912-E1760	f67r2	f67r2.5	ykeody	Y+K+E+O+DY	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-E|R-O|R-DY	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.
P912-E1761	f67r2	f67r2.5	okchy	OK+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-OK|R-Y	zwei lokale Himmelsraeder: Platz aktivieren, dieser Platz.
P912-E1762	f67r2	f67r2.6	dchetay	D_ADDR+CH+E+T+A_ADDR+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-D_ADDR|R-CH|R-E|R-T|R-A_ADDR|R-Y	zwei lokale Himmelsraeder: Unterplatz, Klassenkennung, erster Grad, Platz einstellen, lokale Adresse, dieser Platz.
P912-E1763	f67r2	f67r2.7	ykchy	Y+K+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-Y	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, dieser Platz.
P912-E1764	f67r2	f67r2.7	kchey	K+CH+E+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-K|R-CH|R-E|R-Y	zwei lokale Himmelsraeder: Wert zuordnen, Klassenkennung, erster Grad, dieser Platz.
P912-E1765	f67r2	f67r2.7	ykchys	Y+K+CH+Y+S	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-CH|R-Y|R-S	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, Klassenkennung, dieser Platz, Klasse wählen.
P912-E1766	f67r2	f67r2.8	chkchdar	CHK+CHD+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-CHK|R-CHD|R-AR	zwei lokale Himmelsraeder: Bedingungsklasse, zum nächsten Platz wechseln, Quell- oder Bezugsstelle.
P912-E1767	f67r2	f67r2.9	ykar	Y+K+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-AR	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle.
P912-E1768	f67r2	f67r2.9	ykaly	Y+K+AL+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-AL|R-Y	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, Zielplatz, dieser Platz.
P912-E1769	f67r2	f67r2.10	lkshy	L+K+SH+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-L|R-K|R-SH|R-Y	zwei lokale Himmelsraeder: Verbindung, Wert zuordnen, Bezug halten, dieser Platz.
P912-E1770	f67r2	f67r2.10	kchy	K+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-K|R-Y	zwei lokale Himmelsraeder: Wert zuordnen, dieser Platz.
P912-E1771	f67r2	f67r2.10	okar	OK+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-OK|R-AR	zwei lokale Himmelsraeder: Platz aktivieren, Quell- oder Bezugsstelle.
P912-E1772	f67r2	f67r2.11	chky	CHK+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-CHK|R-Y	zwei lokale Himmelsraeder: Bedingungsklasse, dieser Platz.
P912-E1773	f67r2	f67r2.11	chykchs	CH+Y+K+CH+S	LOCAL_ADDRESS_OR_KENNING	X001	R-CH|R-Y|R-K|R-CH|R-S	zwei lokale Himmelsraeder: Klassenkennung, dieser Platz, Wert zuordnen, Klassenkennung, Klasse wählen.
P912-E1774	f67r2	f67r2.11	chy	Y	LOCAL_ADDRESS_OR_KENNING	X001	R-Y	zwei lokale Himmelsraeder: dieser Platz.
P912-E1775	f67r2	f67r2.12	ykees	Y+K+EE+S	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-EE|R-S	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, Klasse wählen.
P912-E1776	f67r2	f67r2.12	ykchos	Y+K+CH+O+S	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-CH|R-O|R-S	zwei lokale Himmelsraeder: dieser Platz, Wert zuordnen, Klassenkennung, Reihe aufrufen, Klasse wählen.
P912-E1777	f67r2	f67r2.13	opodchol	O+P+O+D_ADDR+OL	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-P|R-O|R-D_ADDR|R-OL		AUSFÜHREN · EINSETZEN · AUSFÜHREN · TEIL · FORTSETZEN
P912-E1778	f67r2	f67r2.13	s	S	PRODUCTIVE_ROOT_COMPOSITION	R-S		AUSWÄHLEN
P912-E1779	f67r2	f67r2.13	ain	AIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIN		INDEX
P912-E1780	f67r2	f67r2.13	aldy	AL+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-AL|R-D_ADDR|R-Y		ZIELPLATZ · TEIL · DIES
P912-E1781	f67r2	f67r2.14	soeey	S+O+EE+Y	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-O|R-EE|R-Y		AUSWÄHLEN · AUSFÜHREN · LÄNGER · DIES
P912-E1782	f67r2	f67r2.14	doiin	D_ADDR+O+IIN	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-O|R-IIN		TEIL · AUSFÜHREN · STUFE
P912-E1783	f67r2	f67r2.14	oldy	OL+DY	COMMON_FORMULA_CARD	F018		FORTSETZEN · SCHLIESSEN
P912-E1784	f67r2	f67r2.15	dolchsody	D_ADDR+OL+CH+S_ADDR+O+DY	LOCAL_ADDRESS_OR_KENNING	X001	R-D_ADDR|R-OL|R-CH|R-S_ADDR|R-O|R-DY	zwei lokale Himmelsraeder: Unterplatz, gleiche Reihe weiter, Klassenkennung, Sternbezug, Reihe aufrufen, Eintrag schließen.
P912-E1785	f67r2	f67r2.16	odaeiin	O+DA+E+IIN	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-DA|R-E|R-IIN		AUSFÜHREN · ZWEIT · KURZ · STUFE
P912-E1786	f67r2	f67r2.16	okoes	OK+O+E+S	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-O|R-E|R-S		STELLE AKTIVIEREN · AUSFÜHREN · KURZ · AUSWÄHLEN
P912-E1787	f67r2	f67r2.16	oekain	O+E+K+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-E|R-K|R-AIN		AUSFÜHREN · KURZ · WERT ZUORDNEN · INDEX
P912-E1788	f67r2	f67r2.16	y	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1789	f67r2	f67r2.17	otchey	OT+Y	COMMON_FORMULA_CARD	F011		DANACH · DIES
P912-E1790	f67r2	f67r2.17	soraiir	S+OR+AIIN+R	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-OR|R-AIIN|R-R		AUSWÄHLEN · EINTRAGSSATZ · TAFELWERT · MARKIEREN
P912-E1791	f67r2	f67r2.17	dy	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E1792	f67r2	f67r2.18	qopchy	O+P+Y	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-P|R-Y		AUSFÜHREN · EINSETZEN · DIES
P912-E1793	f67r2	f67r2.18	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		TAFELWERT
P912-E1794	f67r2	f67r2.18	dal	AL	PRODUCTIVE_ROOT_COMPOSITION	R-AL		ZIELPLATZ
P912-E1795	f67r2	f67r2.19	ydchos	Y+D_ADDR+CH+O+S	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-D_ADDR|R-CH|R-O|R-S		DIES · TEIL · WERT NEHMEN · AUSFÜHREN · AUSWÄHLEN
P912-E1796	f67r2	f67r2.19	ain	AIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIN		INDEX
P912-E1797	f67r2	f67r2.19	ar	AR	PRODUCTIVE_ROOT_COMPOSITION	R-AR		BEZUGSPLATZ
P912-E1798	f67r2	f67r2.19	amy	AM_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-AM_ADDR|R-Y		INNEN · DIES
P912-E1799	f67r2	f67r2.20	chocfhy	CH+O+CFH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-O|R-CFH|R-Y		WERT NEHMEN · AUSFÜHREN · TRENNEN · DIES
P912-E1800	f67r2	f67r2.20	saral	S+AR+AL	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AR|R-AL		AUSWÄHLEN · BEZUGSPLATZ · ZIELPLATZ
P912-E1801	f67r2	f67r2.21	sain	S+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AIN		AUSWÄHLEN · INDEX
P912-E1802	f67r2	f67r2.21	am	AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-AM_ADDR		INNEN
P912-E1803	f67r2	f67r2.21	ar	AR	PRODUCTIVE_ROOT_COMPOSITION	R-AR		BEZUGSPLATZ
P912-E1804	f67r2	f67r2.22	okal	OK+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-OK|R-AL	zwei lokale Himmelsraeder: Platz aktivieren, Zielplatz.
P912-E1805	f67r2	f67r2.23	oparchy	O+P+AR+CH+Y	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-P|R-AR|R-CH|R-Y		AUSFÜHREN · EINSETZEN · BEZUGSPLATZ · WERT NEHMEN · DIES
P912-E1806	f67r2	f67r2.23	salsain	S+AL+S+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AL|R-S|R-AIN		AUSWÄHLEN · ZIELPLATZ · AUSWÄHLEN · INDEX
P912-E1807	f67r2	f67r2.24	sodar	S+O+DA+R	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-O|R-DA|R-R		AUSWÄHLEN · AUSFÜHREN · ZWEIT · MARKIEREN
P912-E1808	f67r2	f67r2.24	ofar	O+LOCAL_CHAR_F+AR	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-LOCAL_CHAR_F|R-AR		AUSFÜHREN · NEBENWEG · BEZUGSPLATZ
P912-E1809	f67r2	f67r2.24	ar	AR	PRODUCTIVE_ROOT_COMPOSITION	R-AR		BEZUGSPLATZ
P912-E1810	f67r2	f67r2.25	ydam	Y+DA+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-DA|R-AM_ADDR		DIES · ZWEIT · INNEN
P912-E1811	f67r2	f67r2.26	yteoor	Y+T+E+O+OR	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-T|R-E|R-O|R-OR		DIES · EINSTELLEN · KURZ · AUSFÜHREN · EINTRAGSSATZ
P912-E1812	f67r2	f67r2.26	yto	Y+T+O	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-T|R-O		DIES · EINSTELLEN · AUSFÜHREN
P912-E1813	f67r2	f67r2.26	ykor	Y+K+OR	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-OR		DIES · WERT ZUORDNEN · EINTRAGSSATZ
