paragraph	locus	index	raw	D	H	status	input_attribute_grammars	timing_note	repeat_obligation	joint	joint_status	branch	U	A	N	al_reference_M	row_status
f86v5|f86v5.18-f86v5.25	f86v5.22	8	otodaiin	[ungelesen: otodaiin]	[ungelesen: otodaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otodaiin]	UNREAD	INHERITED	[ungelesen: otodaiin]	[ungelesen: otodaiin]	[ungelesen: otodaiin]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	9	okain	[ungelesen: okain]	[ungelesen: okain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okain]	UNREAD	INHERITED	[ungelesen: okain]	[ungelesen: okain]	[ungelesen: okain]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	1	ykaiin	erwärmte Dosis Q	erwärmte Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	erwärmte Dosis Q	ASSUMED	INHERITED	erwärmte Dosis Q	erwärmte Dosis Q	erwärmte Dosis Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	2	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	3	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	4	okol	Grundansatz	Grundansatz	ASSUMED		UNCHANGED	UNCHANGED	Grundansatz	ASSUMED	INHERITED	Grundansatz	Grundansatz	Grundansatz		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	5	chokar	[ungelesen: chokar]	[ungelesen: chokar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chokar]	UNREAD	INHERITED	[ungelesen: chokar]	[ungelesen: chokar]	[ungelesen: chokar]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	6	sheol	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	7	qokar	erwärmter Anteil	erwärmter Anteil	ASSUMED		UNCHANGED	UNCHANGED	erwärmter Anteil	ASSUMED	INHERITED	erwärmter Anteil	erwärmter Anteil	erwärmter Anteil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	8	cheey	zerreibe fein	zerreibe fein	ASSUMED		UNCHANGED	UNCHANGED	zerreibe fein	ASSUMED	INHERITED	zerreibe fein	zerreibe fein	zerreibe fein		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	9	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	10	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	11	ody	Endprodukt	Endprodukt	ASSUMED		UNCHANGED	UNCHANGED	Endprodukt	ASSUMED	INHERITED	Endprodukt	Endprodukt	Endprodukt		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	1	oar	Anteil davon	Anteil davon	ASSUMED		UNCHANGED	UNCHANGED	Anteil davon	ASSUMED	INHERITED	Anteil davon	Anteil davon	Anteil davon		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	2	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	3	ykain	[ungelesen: ykain]	[ungelesen: ykain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykain]	UNREAD	INHERITED	[ungelesen: ykain]	[ungelesen: ykain]	[ungelesen: ykain]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	4	okal	Ausgangsmaterial	Ausgangsmaterial	ASSUMED		UNCHANGED	UNCHANGED	Ausgangsmaterial	ASSUMED	INHERITED	Ausgangsmaterial	Ausgangsmaterial	Ausgangsmaterial		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	5	kchody	[ungelesen: kchody]	[ungelesen: kchody]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: kchody]	UNREAD	INHERITED	[ungelesen: kchody]	[ungelesen: kchody]	[ungelesen: kchody]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	6	chckhy	[ungelesen: chckhy]	[ungelesen: chckhy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chckhy]	UNREAD	INHERITED	[ungelesen: chckhy]	[ungelesen: chckhy]	[ungelesen: chckhy]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	7	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	8	olkar	[ungelesen: olkar]	[ungelesen: olkar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olkar]	UNREAD	INHERITED	[ungelesen: olkar]	[ungelesen: olkar]	[ungelesen: olkar]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	9	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	1	sair	[ungelesen: sair]	[ungelesen: sair]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sair]	UNREAD	INHERITED	[ungelesen: sair]	[ungelesen: sair]	[ungelesen: sair]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	2	kain	[ungelesen: kain]	[ungelesen: kain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: kain]	UNREAD	INHERITED	[ungelesen: kain]	[ungelesen: kain]	[ungelesen: kain]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	3	ar	Teil	Teil	ASSUMED		UNCHANGED	UNCHANGED	Teil	ASSUMED	INHERITED	Teil	Teil	Teil		recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	4	alosheey	[ungelesen: alosheey]	[ungelesen: alosheey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: alosheey]	UNREAD	INHERITED	[ungelesen: alosheey]	[ungelesen: alosheey]	[ungelesen: alosheey]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	5	qoeey	[ungelesen: qoeey]	[ungelesen: qoeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qoeey]	UNREAD	INHERITED	[ungelesen: qoeey]	[ungelesen: qoeey]	[ungelesen: qoeey]		recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	6	lkesy	[ungelesen: lkesy]	[ungelesen: lkesy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: lkesy]	UNREAD	INHERITED	[ungelesen: lkesy]	[ungelesen: lkesy]	[ungelesen: lkesy]		recorded
f93r|f93r.1-f93r.32	f93r.1	1	kodshol	[ungelesen: kodshol]	[ungelesen: kodshol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: kodshol]	UNREAD	INHERITED	[ungelesen: kodshol]	[ungelesen: kodshol]	[ungelesen: kodshol]		recorded
f93r|f93r.1-f93r.32	f93r.1	2	otolsheeos	[ungelesen: otolsheeos]	[ungelesen: otolsheeos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otolsheeos]	UNREAD	INHERITED	[ungelesen: otolsheeos]	[ungelesen: otolsheeos]	[ungelesen: otolsheeos]		recorded
f93r|f93r.1-f93r.32	f93r.1	3	octhodaly	[ungelesen: octhodaly]	[ungelesen: octhodaly]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: octhodaly]	UNREAD	INHERITED	[ungelesen: octhodaly]	[ungelesen: octhodaly]	[ungelesen: octhodaly]		recorded
f93r|f93r.1-f93r.32	f93r.1	4	opalepam	[ungelesen: opalepam]	[ungelesen: opalepam]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: opalepam]	UNREAD	INHERITED	[ungelesen: opalepam]	[ungelesen: opalepam]	[ungelesen: opalepam]		recorded
f93r|f93r.1-f93r.32	f93r.1	5	oepchksheey	[ungelesen: oepchksheey]	[ungelesen: oepchksheey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oepchksheey]	UNREAD	INHERITED	[ungelesen: oepchksheey]	[ungelesen: oepchksheey]	[ungelesen: oepchksheey]		recorded
f93r|f93r.1-f93r.32	f93r.1	6	qotodain	[ungelesen: qotodain]	[ungelesen: qotodain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qotodain]	UNREAD	INHERITED	[ungelesen: qotodain]	[ungelesen: qotodain]	[ungelesen: qotodain]		recorded
f93r|f93r.1-f93r.32	f93r.1	7	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.1	8	oar	Anteil davon	Anteil davon	ASSUMED		UNCHANGED	UNCHANGED	Anteil davon	ASSUMED	INHERITED	Anteil davon	Anteil davon	Anteil davon		recorded
f93r|f93r.1-f93r.32	f93r.2	1	ycham	[ungelesen: ycham]	[ungelesen: ycham]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ycham]	UNREAD	INHERITED	[ungelesen: ycham]	[ungelesen: ycham]	[ungelesen: ycham]		recorded
f93r|f93r.1-f93r.32	f93r.2	2	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.2	3	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f93r|f93r.1-f93r.32	f93r.2	4	chotom	[ungelesen: chotom]	[ungelesen: chotom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chotom]	UNREAD	INHERITED	[ungelesen: chotom]	[ungelesen: chotom]	[ungelesen: chotom]		recorded
f93r|f93r.1-f93r.32	f93r.2	5	cthodar	[ungelesen: cthodar]	[ungelesen: cthodar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cthodar]	UNREAD	INHERITED	[ungelesen: cthodar]	[ungelesen: cthodar]	[ungelesen: cthodar]		recorded
f93r|f93r.1-f93r.32	f93r.2	6	sheo	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.2	7	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.2	8	oteodal	[ungelesen: oteodal]	[ungelesen: oteodal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oteodal]	UNREAD	INHERITED	[ungelesen: oteodal]	[ungelesen: oteodal]	[ungelesen: oteodal]		recorded
f93r|f93r.1-f93r.32	f93r.2	9	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.2	10	ofchoshy	[ungelesen: ofchoshy]	[ungelesen: ofchoshy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ofchoshy]	UNREAD	INHERITED	[ungelesen: ofchoshy]	[ungelesen: ofchoshy]	[ungelesen: ofchoshy]		recorded
f93r|f93r.1-f93r.32	f93r.2	11	cthoshol	[ungelesen: cthoshol]	[ungelesen: cthoshol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cthoshol]	UNREAD	INHERITED	[ungelesen: cthoshol]	[ungelesen: cthoshol]	[ungelesen: cthoshol]		recorded
f93r|f93r.1-f93r.32	f93r.3	1	dsho	[ungelesen: dsho]	[ungelesen: dsho]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dsho]	UNREAD	INHERITED	[ungelesen: dsho]	[ungelesen: dsho]	[ungelesen: dsho]		recorded
f93r|f93r.1-f93r.32	f93r.3	2	dal	Maß	Maß	ASSUMED		UNCHANGED	UNCHANGED	Maß	ASSUMED	INHERITED	Maß	Maß	Maß		recorded
f93r|f93r.1-f93r.32	f93r.3	3	dalody	[ungelesen: dalody]	[ungelesen: dalody]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dalody]	UNREAD	INHERITED	[ungelesen: dalody]	[ungelesen: dalody]	[ungelesen: dalody]		recorded
f93r|f93r.1-f93r.32	f93r.3	4	ytchchy	[ungelesen: ytchchy]	[ungelesen: ytchchy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytchchy]	UNREAD	INHERITED	[ungelesen: ytchchy]	[ungelesen: ytchchy]	[ungelesen: ytchchy]		recorded
f93r|f93r.1-f93r.32	f93r.3	5	dam	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f93r|f93r.1-f93r.32	f93r.3	6	chody	getrocknetes Material	getrocknetes Material	ASSUMED		UNCHANGED	UNCHANGED	getrocknetes Material	ASSUMED	INHERITED	getrocknetes Material	getrocknetes Material	getrocknetes Material		recorded
f93r|f93r.1-f93r.32	f93r.3	7	dal	Maß	Maß	ASSUMED		UNCHANGED	UNCHANGED	Maß	ASSUMED	INHERITED	Maß	Maß	Maß		recorded
f93r|f93r.1-f93r.32	f93r.3	8	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f93r|f93r.1-f93r.32	f93r.3	9	schodchy	[ungelesen: schodchy]	[ungelesen: schodchy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: schodchy]	UNREAD	INHERITED	[ungelesen: schodchy]	[ungelesen: schodchy]	[ungelesen: schodchy]		recorded
f93r|f93r.1-f93r.32	f93r.3	10	qotchd	[ungelesen: qotchd]	[ungelesen: qotchd]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qotchd]	UNREAD	INHERITED	[ungelesen: qotchd]	[ungelesen: qotchd]	[ungelesen: qotchd]		recorded
f93r|f93r.1-f93r.32	f93r.4	1	sol	[ungelesen: sol]	[ungelesen: sol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sol]	UNREAD	INHERITED	[ungelesen: sol]	[ungelesen: sol]	[ungelesen: sol]		recorded
f93r|f93r.1-f93r.32	f93r.4	2	shotol	[ungelesen: shotol]	[ungelesen: shotol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shotol]	UNREAD	INHERITED	[ungelesen: shotol]	[ungelesen: shotol]	[ungelesen: shotol]		recorded
f93r|f93r.1-f93r.32	f93r.4	3	qokchodal	[ungelesen: qokchodal]	[ungelesen: qokchodal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokchodal]	UNREAD	INHERITED	[ungelesen: qokchodal]	[ungelesen: qokchodal]	[ungelesen: qokchodal]		recorded
f93r|f93r.1-f93r.32	f93r.4	4	shody	benetztes Material	benetztes Material	ASSUMED		UNCHANGED	UNCHANGED	benetztes Material	ASSUMED	INHERITED	benetztes Material	benetztes Material	benetztes Material		recorded
f93r|f93r.1-f93r.32	f93r.4	5	chotol	[ungelesen: chotol]	[ungelesen: chotol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chotol]	UNREAD	INHERITED	[ungelesen: chotol]	[ungelesen: chotol]	[ungelesen: chotol]		recorded
f93r|f93r.1-f93r.32	f93r.4	6	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.4	7	otol	[ungelesen: otol]	[ungelesen: otol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otol]	UNREAD	INHERITED	[ungelesen: otol]	[ungelesen: otol]	[ungelesen: otol]		recorded
f93r|f93r.1-f93r.32	f93r.4	8	ytchdg	[ungelesen: ytchdg]	[ungelesen: ytchdg]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytchdg]	UNREAD	INHERITED	[ungelesen: ytchdg]	[ungelesen: ytchdg]	[ungelesen: ytchdg]		recorded
f93r|f93r.1-f93r.32	f93r.5	1	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f93r|f93r.1-f93r.32	f93r.5	2	chody	getrocknetes Material	getrocknetes Material	ASSUMED		UNCHANGED	UNCHANGED	getrocknetes Material	ASSUMED	INHERITED	getrocknetes Material	getrocknetes Material	getrocknetes Material		recorded
f93r|f93r.1-f93r.32	f93r.5	3	cfhol	[ungelesen: cfhol]	[ungelesen: cfhol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cfhol]	UNREAD	INHERITED	[ungelesen: cfhol]	[ungelesen: cfhol]	[ungelesen: cfhol]		recorded
f93r|f93r.1-f93r.32	f93r.5	4	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f93r|f93r.1-f93r.32	f93r.5	5	qokol	erwärmter Grundansatz	erwärmter Grundansatz	ASSUMED		UNCHANGED	UNCHANGED	erwärmter Grundansatz	ASSUMED	INHERITED	erwärmter Grundansatz	erwärmter Grundansatz	erwärmter Grundansatz		recorded
f93r|f93r.1-f93r.32	f93r.5	6	otodar	[ungelesen: otodar]	[ungelesen: otodar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otodar]	UNREAD	INHERITED	[ungelesen: otodar]	[ungelesen: otodar]	[ungelesen: otodar]		recorded
f93r|f93r.1-f93r.32	f93r.5	7	chodain	[ungelesen: chodain]	[ungelesen: chodain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chodain]	UNREAD	INHERITED	[ungelesen: chodain]	[ungelesen: chodain]	[ungelesen: chodain]		recorded
f93r|f93r.1-f93r.32	f93r.6	1	tar	[ungelesen: tar]	[ungelesen: tar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tar]	UNREAD	INHERITED	[ungelesen: tar]	[ungelesen: tar]	[ungelesen: tar]		recorded
f93r|f93r.1-f93r.32	f93r.6	2	otor	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.6	3	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.6	4	cho	Inneres	Inneres	ASSUMED		UNCHANGED	UNCHANGED	Inneres	ASSUMED	INHERITED	Inneres	Inneres	Inneres		recorded
f93r|f93r.1-f93r.32	f93r.6	5	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.6	6	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f93r|f93r.1-f93r.32	f93r.6	7	sheoees	[ungelesen: sheoees]	[ungelesen: sheoees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sheoees]	UNREAD	INHERITED	[ungelesen: sheoees]	[ungelesen: sheoees]	[ungelesen: sheoees]		recorded
f93r|f93r.1-f93r.32	f93r.7	1	shor	Samen	Samen	ASSUMED		UNCHANGED	UNCHANGED	Samen	ASSUMED	INHERITED	Samen	Samen	Samen		recorded
f93r|f93r.1-f93r.32	f93r.7	2	shol	feucht	feucht	ASSUMED		UNCHANGED	UNCHANGED	feucht	ASSUMED	INHERITED	feucht	feucht	feucht		recorded
f93r|f93r.1-f93r.32	f93r.7	3	ody	Endprodukt	Endprodukt	ASSUMED		UNCHANGED	UNCHANGED	Endprodukt	ASSUMED	INHERITED	Endprodukt	Endprodukt	Endprodukt		recorded
f93r|f93r.1-f93r.32	f93r.7	4	cheodaiin	[ungelesen: cheodaiin]	[ungelesen: cheodaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheodaiin]	UNREAD	INHERITED	[ungelesen: cheodaiin]	[ungelesen: cheodaiin]	[ungelesen: cheodaiin]		recorded
f93r|f93r.1-f93r.32	f93r.7	5	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.8	1	lor	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f93r|f93r.1-f93r.32	f93r.8	2	sheeody	[ungelesen: sheeody]	[ungelesen: sheeody]	UNREAD		UNCHANGED	UNCHANGED	Pulver [Materialhypothese]	ASSUMED	P	Pulver [Materialhypothese]	Pulver [Materialhypothese]	Pulver [Materialhypothese]		recorded
f93r|f93r.1-f93r.32	f93r.8	3	chodaiin	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.8	4	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.8	5	odar	[ungelesen: odar]	[ungelesen: odar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: odar]	UNREAD	INHERITED	[ungelesen: odar]	[ungelesen: odar]	[ungelesen: odar]		recorded
f93r|f93r.1-f93r.32	f93r.9	1	shodam	[ungelesen: shodam]	[ungelesen: shodam]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shodam]	UNREAD	INHERITED	[ungelesen: shodam]	[ungelesen: shodam]	[ungelesen: shodam]		recorded
f93r|f93r.1-f93r.32	f93r.9	2	okcheody	[ungelesen: okcheody]	[ungelesen: okcheody]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okcheody]	UNREAD	INHERITED	[ungelesen: okcheody]	[ungelesen: okcheody]	[ungelesen: okcheody]		recorded
f93r|f93r.1-f93r.32	f93r.9	3	cthoctho'l	[ungelesen: cthoctho'l]	[ungelesen: cthoctho'l]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cthoctho'l]	UNREAD	INHERITED	[ungelesen: cthoctho'l]	[ungelesen: cthoctho'l]	[ungelesen: cthoctho'l]		recorded
f93r|f93r.1-f93r.32	f93r.10	1	ychos	zerkleinere	zerkleinere	ASSUMED		UNCHANGED	UNCHANGED	zerkleinere	ASSUMED	INHERITED	zerkleinere	zerkleinere	zerkleinere		recorded
f93r|f93r.1-f93r.32	f93r.10	2	chey	prüfe	prüfe	ASSUMED		UNCHANGED	UNCHANGED	prüfe	ASSUMED	INHERITED	prüfe	prüfe	prüfe		recorded
f93r|f93r.1-f93r.32	f93r.10	3	keol	[ungelesen: keol]	[ungelesen: keol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: keol]	UNREAD	INHERITED	[ungelesen: keol]	[ungelesen: keol]	[ungelesen: keol]		recorded
f93r|f93r.1-f93r.32	f93r.10	4	cheol	flüssige Zubereitung	flüssige Zubereitung	ASSUMED		UNCHANGED	UNCHANGED	flüssige Zubereitung	ASSUMED	INHERITED	flüssige Zubereitung	flüssige Zubereitung	flüssige Zubereitung		recorded
f93r|f93r.1-f93r.32	f93r.10	5	ckhody	[ungelesen: ckhody]	[ungelesen: ckhody]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ckhody]	UNREAD	INHERITED	[ungelesen: ckhody]	[ungelesen: ckhody]	[ungelesen: ckhody]		recorded
f93r|f93r.1-f93r.32	f93r.11	1	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.11	2	oteol	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.11	3	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.11	4	odam	[ungelesen: odam]	[ungelesen: odam]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: odam]	UNREAD	INHERITED	[ungelesen: odam]	[ungelesen: odam]	[ungelesen: odam]		recorded
