expression_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_id	paragraph_start_line	paragraph_end_line	mode	head_surface	value_surface	value_label	value_number	source_expression_eva	start_ordinal	end_ordinal	line_token_count	expression_line_position	written_line_eva	left_surface	left_ordinal	left_reader_exact	left_source_composed_quarantined	left_axes	left_axis_class	left_semantic_candidate_de	left_semantic_confidence	left_semantic_source	right_surface	right_ordinal	right_reader_exact	right_source_composed_quarantined	right_axes	right_axis_class	right_semantic_candidate_de	right_semantic_confidence	right_semantic_source	content_attachment_sides	clean_content_attachment_count	amount_candidate_de	amount_rivals_de	amount_working_confidence	exact_normalized_boundary_bridges_for_type	this_zl3b_locus_is_exact_boundary_bridge	gdt760_render_de	renderer_scope	global_unit_identity_confirmed	confirmed_plaintext	component_export_credit
G760-E0221	f82v	f82	f82v.26	26	B	B	2	f82v-P005	0	0	FUSED	s	aiin	III	3	saiin	1	1	9	FIRST	saiin shey qokol chol qol sheedy qokal shedy qokaiin	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	shey	2	1	0	NONE	OPEN	feucht in der Mitte des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0222	f83r	f83	f83r.15	15	B	B	2	f83r-P002	0	0	FUSED	s	aiin	III	3	saiin	1	1	9	FIRST	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	shedal	2	1	0	NONE	OPEN	feuchte abgemessene Rohstoffmenge I in der Gradmitte	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0223	f83r	f83	f83r.19	19	B	B	2	f83r-P003	0	0	FUSED	s	ain	II	2	sain	4	4	11	MIDDLE	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	ockhey	3	1	0	PREPARATION|MIDDLE_STAGE	CONTENT_PREP	Ansatz eines Arzneikompositums in der Gradmitte	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	ched	5	1	0	DRY|CLOSE|END_STAGE	QUALITY_VALUE	Trockenstufe Mitte, abgeschlossen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Menge: zwei Drachmen; Zubereitung: Ansatz eines Arzneikompositums in der Gradmitte	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0224	f83r	f83	f83r.20	20	B	B	2	f83r-P003	0	0	FUSED	s	aiin	III	3	saiin	9	9	9	LAST	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	qoky	8	1	0	HOT|BEGIN_STAGE	QUALITY_VALUE	heiß am Anfang des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0225	f83r	f83	f83r.28	28	B	B	2	f83r-P004	0	0	FUSED	s	aiin	III	3	saiin	1	1	6	FIRST	saiin cheeky sheey qokedy shedy oldy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	cheeky	2	1	0	HOT|DRY|BEGIN_STAGE|END_STAGE	QUALITY_VALUE	trocken am Gradende, dann heiß am Gradanfang	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0226	f83r	f83	f83r.33	33	B	B	2	f83r-P005	0	0	FUSED	s	ain	II	2	sain	6	6	6	LAST	sy s aiin sheekchy qokey sain	qokey	5	1	0	HOT|MIDDLE_STAGE	QUALITY_VALUE	heiß in der Mitte des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0227	f83r	f83	f83r.35	35	B	B	2	f83r-P005	0	0	FUSED	s	aiin	III	3	saiin	1	1	5	FIRST	saiin cheky okeeol okain chdy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	cheky	2	1	0	NONE	OPEN	bis zur mittleren Trockenstufe, dann leicht erhitzen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0228	f83v	f83	f83v.18	18	B	B	2	f83v-P002	0	0	FUSED	s	aiin	III	3	saiin	5	5	9	MIDDLE	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	qokeedy	4	1	0	NONE	OPEN	heiß am Ende des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okaiin	6	1	0	NONE	OPEN	heiß, Grad III, im Ansatzrahmen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0229	f85r1	f85	f85r1.3	3	T	B	2	f85r1-P001	0	0	FUSED	s	aiin	III	3	saiin	10	10	11	MIDDLE	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam	cheol	9	1	0	NONE	OPEN	trockener Drogenstoff	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	otedam	11	1	0	NONE	OPEN	[otedam:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0230	f85r1	f85	f85r1.5	5	T	B	2	f85r1-P001	0	0	FUSED	or	aiin	III	3	oraiin	5	5	10	MIDDLE	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam	olkeedy	4	1	0	NONE	OPEN	Holzdrogenansatz vollständig erhitzt und abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	olshedy	6	1	0	NONE	OPEN	Holzdroge im Ansatz vollständig eingeweicht	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0231	f85r1	f85	f85r1.7	7	T	B	2	f85r1-P002	1	0	FUSED	or	aiin	III	3	oraiin	2	2	10	MIDDLE	pchedy oraiin shefchdy qopar sheedy qokedy qotchedy kchdar ypchdy ldo	pchedy	1	1	0	NONE	OPEN	getrocknetes Pulver	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	shefchdy	3	1	0	NONE	OPEN	[shefchdy:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0232	f85r1	f85	f85r1.13	13	T	B	2	f85r1-P003	0	0	SEPARATED	s	aiin	III	3	s aiin	8	9	12	MIDDLE	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	ol	7	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	10	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0233	f85r1	f85	f85r1.21	21	T	B	2	f85r1-P005	0	0	FUSED	or	aiin	III	3	oraiin	3	3	11	MIDDLE	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	cheody	2	0	0	NONE	EDGE_OR_NONEXACT	getrockneter Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	4	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0234	f85r1	f85	f85r1.22	22	T	B	2	f85r1-P005	0	1	FUSED	or	aiin	III	3	oraiin	4	4	6	MIDDLE	ydair tar chedy oraiin ychedy okedy	chedy	3	0	0	NONE	EDGE_OR_NONEXACT	trocken in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ychedy	5	1	0	NONE	OPEN	Eintrag: getrocknete Droge, fertig	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0235	f85r1	f85	f85r1.27	27	T	B	2	f85r1-P007	0	1	FUSED	s	aiin	III	3	saiin	6	6	9	MIDDLE	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	qokal	5	1	0	NONE	OPEN	Rohstoffklasse I, heiß am Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	7	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0236	f85r1	f85	f85r1.33	33	T	B	2	f85r1-P009	0	0	SEPARATED	or	aiin	III	3	or aiin	7	8	11	MIDDLE	raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy	otedy	6	1	0	NONE	OPEN	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	otar	9	1	0	NONE	OPEN	kalte Drogenfraktion I im Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0237	f85r2	f85	f85r2.2	2	C	B	2	f85r2-P002	1	0	FUSED	s	ain	II	2	sain	1	1	5	FIRST	sain or or aiin opchdy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	or	2	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0238	f85r2	f85	f85r2.2	2	C	B	2	f85r2-P002	1	0	SEPARATED	or	aiin	III	3	or aiin	3	4	5	MIDDLE	sain or or aiin opchdy	or	2	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	opchdy	5	1	0	NONE	OPEN	fertiges Trockenpulverpräparat	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0239	f85r2	f85	f85r2.4	4	C	B	2	f85r2-P002	0	0	FUSED	or	aiin	III	3	oraiin	3	3	5	MIDDLE	dair sheo oraiin chol daiin	sheo	2	1	0	MOIST|PREPARATION	CONTENT_PREP	Feuchtzubereitung	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	chol	4	1	0	NONE	OPEN	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	L	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Zubereitung: Feuchtzubereitung	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0240	f85r2	f85	f85r2.20	20	C	B	2	f85r2-P005	0	0	SEPARATED	or	aiin	III	3	or aiin	1	2	8	FIRST	or aiin ckheda or ain olchey qokal shedy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ckheda	3	0	0	NONE	EDGE_OR_NONEXACT	[ckheda:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0241	f86v3	f86	f86v3.4	4	C	B	2	f86v3-P001	0	0	SEPARATED	ar	aiin	III	3	ar aiin	6	7	9	MIDDLE	ykaiin qoeedy qar aiin yteeey ar aiin ar am	yteeey	5	0	0	NONE	EDGE_OR_NONEXACT	[yteeey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ar	8	0	0	NONE	EDGE_OR_NONEXACT	Anteil	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0242	f86v3	f86	f86v3.7	7	C	B	2	f86v3-P001	0	0	FUSED	s	ain	II	2	sain	1	1	7	FIRST	sain ytaiin ytapy odeeey dal dair ytam	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ytaiin	2	1	0	COLD|LEVEL_III	QUALITY_VALUE	Eintrag: kalt, Stufe III	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0243	f86v3	f86	f86v3.14	14	C	B	2	f86v3-P002	0	1	SEPARATED	ar	aiin	III	3	ar aiin	1	2	7	FIRST	ar aiin shodain shor chalkar shekshol okchor	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	shodain	3	1	0	NONE	OPEN	[shodain:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0244	f86v3	f86	f86v3.15	15	C	B	2	f86v3-P003	1	0	FUSED	s	aiin	III	3	saiin	4	4	7	MIDDLE	tshdey dalkshdy shocfhy saiin or airody chedaly	shocfhy	3	1	0	NONE	OPEN	[shocfhy:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	or	5	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0245	f86v5	f86	f86v5.13	13	T	B	2	f86v5-P003	0	0	SEPARATED	or	aiin	III	3	or aiin	8	9	11	MIDDLE	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	cthy	7	1	0	MATERIAL	CONTENT_PREP	Blattgut	C2_CROSS_PASS_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	otar	10	1	0	NONE	OPEN	kalte Drogenfraktion I im Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Stoff: Blattgut	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0246	f86v5	f86	f86v5.14	14	T	B	2	f86v5-P003	0	0	SEPARATED	ar	aiin	III	3	ar aiin	5	6	11	MIDDLE	qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy	ody	4	1	0	PREPARATION|CLOSE|END_STAGE	CONTENT_PREP	fertiggestellter Ansatz	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	qokeeey	7	1	0	NONE	OPEN	stark erhitzt, Endstufe III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Anteile; Zubereitung: fertiggestellter Ansatz	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0247	f86v5	f86	f86v5.20	20	T	B	2	f86v5-P004	0	0	SEPARATED	ar	aiin	III	3	ar aiin	2	3	10	MIDDLE	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiil	ychor	1	1	1	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	ytaly	4	1	0	NONE	OPEN	[ytaly:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0248	f86v5	f86	f86v5.21	21	T	B	2	f86v5-P004	0	0	SEPARATED	ar	aiin	III	3	ar aiin	2	3	11	MIDDLE	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar	1	1	0	NONE	OPEN	Drogenfraktion I im Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okaiin	4	1	0	NONE	OPEN	heiß, Grad III, im Ansatzrahmen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0249	f86v5	f86	f86v5.23	23	T	B	2	f86v5-P004	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	11	MIDDLE	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	ykaiin	1	1	0	NONE	OPEN	erhitze hiervon auf Stufe III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okol	4	1	0	NONE	OPEN	heißer Ansatzstoff	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0250	f86v5	f86	f86v5.32	32	T	B	2	f86v5-P005	0	0	SEPARATED	or	aiin	III	3	or aiin	6	7	12	MIDDLE	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	shdy	5	1	0	NONE	OPEN	feucht am Anfang des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chody	8	1	0	NONE	OPEN	Trockenansatz, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0251	f86v5	f86	f86v5.35	35	T	B	2	f86v5-P005	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	11	MIDDLE	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	ychey	1	1	0	DRY|MIDDLE_STAGE	QUALITY_VALUE	trockne hiervon bis zur Mittelstufe und schließe ab	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	ytair	4	1	0	PART	AMOUNT_PART	kühle hiervon die zweite Fraktion	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0252	f86v6	f86	f86v6.7	7	T	B	2	f86v6-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	4	5	15	MIDDLE	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	lchedor	3	0	0	NONE	EDGE_OR_NONEXACT	[lchedor:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ol	6	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0253	f86v6	f86	f86v6.9	9	T	B	2	f86v6-P001	0	0	SEPARATED	ar	aiiin	IV	4	ar aiiin	8	9	11	MIDDLE	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	otar	7	1	0	NONE	OPEN	kalte Drogenfraktion I im Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	qoteeos	10	1	1	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	NONE	0	vier Anteile	Portion/Portionen || Fraktion/Fraktionen	C1_RECURRENT_PAIR	0	0	vier Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0254	f86v6	f86	f86v6.17	17	T	B	2	f86v6-P002	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	13	MIDDLE	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	par	1	1	0	NONE	OPEN	Pulverfraktion I	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	dar	4	1	0	NONE	OPEN	abgemessene Fraktion I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0255	f86v6	f86	f86v6.19	19	T	B	2	f86v6-P002	0	1	SEPARATED	or	aiiin	IV	4	or aiiin	4	5	7	MIDDLE	pol sheopchey pchecfhey or aiiin qokaiin cholkar	pchecfhey	3	1	0	NONE	OPEN	[pchecfhey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	qokaiin	6	1	0	NONE	OPEN	heiß, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Portionen	Dosis/Dosen || Teil/Teile	C1_RECURRENT_PAIR	0	0	vier Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0256	f86v6	f86	f86v6.26	26	T	B	2	f86v6-P003	0	0	FUSED	s	aiin	III	3	saiin	1	1	10	FIRST	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	shor	2	1	0	NONE	OPEN	Blüten-/Fruchtstand; reproduktiver Teil	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0257	f86v6	f86	f86v6.34	34	T	B	2	f86v6-P004	0	0	SEPARATED	or	aiiin	IV	4	or aiiin	5	6	12	MIDDLE	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	qoteody	4	1	0	NONE	OPEN	abgekühlten, fertigen Ansatz nehmen	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	oeey	7	1	0	NONE	OPEN	[oeey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Portionen	Dosis/Dosen || Teil/Teile	C1_RECURRENT_PAIR	0	0	vier Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
