global_running_event_id	global_statement_id	card_ordinal_in_statement	physical_page	register	owner_class	owner_de	surface	component_recipe	explicit_action_roots	inherited_action_root	explicit_argument_roots	inherited_argument_root	template	imperative_clause_de	owner_local_atom_reading_de	portable_back_projection_de	roundtrip_exact
G407-E3007	G407-S454	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okeey	OK+EE+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Stationsposten im Stationsgang an; auf Grad II.	STATIONSGANG ANSETZEN · GRAD II · STATIONSPOSTEN	SETZEN · GRAD II · POSTEN	YES
G407-E3008	G407-S454	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Stationswert im Stationsgang an.	STATIONSWERT	WERT	YES
G407-E3009	G407-S454	6	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	olor	OL+OR	NONE	OK	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze die Stationseinheit im Stationsgang an.	STATION WEITERFÜHREN · STATIONSEINHEIT	FORTSETZEN · EINHEIT	YES
G407-E3010	G407-S454	7	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	checkhy	CH+E+CH+K+Y	CH|CH|K	NONE	Y	NONE	MULTI_ACTION	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.	POSTEN ENTNEHMEN · GRAD I · POSTEN ENTNEHMEN · POSTEN ZUFÜHREN · STATIONSPOSTEN	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	YES
G407-E3011	G407-S454	8	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiidy	DA+IIN+DY	NONE	K	NONE	Y	INHERITED_GRADE	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; auf der zweiten Stufe und auf der bezeichneten Stufe; schließe den Schritt.	ZWEITE STUFE · STUFE · SCHLUSS	ZWEITE STUFE · STUFE · SCHLUSS	YES
G407-E3012	G407-S455	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	polshy	P+OL+SH+Y	P|SH	NONE	Y	NONE	MULTI_ACTION	Weiter setze den Stationsposten ein und halte den Stationsposten.	POSTEN EINSETZEN · STATION WEITERFÜHREN · POSTEN HALTEN · STATIONSPOSTEN	EINSETZEN · FORTSETZEN · HALTEN · POSTEN	YES
G407-E3013	G407-S455	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	SH|T	NONE	Y	NONE	MULTI_ACTION	Halte den Stationsposten und stelle den Stationsposten ein; auf Grad II; an der bezeichneten Stelle und an der bezeichneten Stelle.	HIER · POSTEN HALTEN · STATIONSPOSTEN · STATIONSWERT EINSTELLEN · GRAD II · HIER	HIER · HALTEN · POSTEN · EINSTELLEN · GRAD II · HIER	YES
G407-E3014	G407-S455	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qop	CARRIER_Q+O+P	P	NONE	NONE	Y	ACTION_ONLY	Setze den Stationsposten [wie zuvor] ein; als neuen Einsatz und als Ausführung.	BEGINNMARKER · AUSFÜHRUNG · POSTEN EINSETZEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN	YES
G407-E3015	G407-S455	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okeedy	OK+EE+DY	OK	NONE	NONE	Y	GRADED_ACTION	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.	STATIONSGANG ANSETZEN · GRAD II · SCHLUSS	SETZEN · GRAD II · SCHLUSS	YES
G407-E3016	G407-S456	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	otedy	OT+E+DY	NONE	OK	NONE	Y	INHERITED_GRADE	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	NÄCHSTE STATION · GRAD I · SCHLUSS	DANACH · GRAD I · SCHLUSS	YES
G407-E3017	G407-S457	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okshedy	OK+SH+E+DY	OK|SH	NONE	NONE	Y	MULTI_ACTION	Setze den Stationsposten [wie zuvor] im Stationsgang an und halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.	STATIONSGANG ANSETZEN · POSTEN HALTEN · GRAD I · SCHLUSS	SETZEN · HALTEN · GRAD I · SCHLUSS	YES
G407-E3018	G407-S458	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qoty	OT+Y	NONE	SH	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Danach im laufenden Gang halte den Stationsposten.	NÄCHSTE STATION · STATIONSPOSTEN	DANACH · POSTEN	YES
G407-E3019	G407-S458	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	NONE	SH	NONE	Y	INHERITED_RELATION	Im laufenden Gang halte den Stationsposten [wie zuvor]; entlang der Stationsbahn; an der bezeichneten Stelle, an der bezeichneten Stelle und an der bezeichneten Stelle.	HIER · STATIONSBAHN · HIER · HIER	HIER · BAHN · HIER · HIER	YES
G407-E3020	G407-S458	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	yshey	Y+SH+E+Y	SH	NONE	Y|Y	NONE	GRADED_ACTION	Halte den Stationsposten [außen] und den Stationsposten [innen]; auf Grad I.	STATIONSPOSTEN · POSTEN HALTEN · GRAD I · STATIONSPOSTEN	POSTEN · HALTEN · GRAD I · POSTEN	YES
G407-E3021	G407-S458	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokeey	OK+EE+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Stationsposten im Stationsgang an; auf Grad II.	STATIONSGANG ANSETZEN · GRAD II · STATIONSPOSTEN	SETZEN · GRAD II · POSTEN	YES
G407-E3022	G407-S458	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okeey	OK+EE+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Stationsposten im Stationsgang an; auf Grad II.	STATIONSGANG ANSETZEN · GRAD II · STATIONSPOSTEN	SETZEN · GRAD II · POSTEN	YES
G407-E3023	G407-S458	6	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	oky	OK+Y	OK	NONE	Y	NONE	ACTION_ARGUMENT	Setze den Stationsposten im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSPOSTEN	SETZEN · POSTEN	YES
G407-E3024	G407-S458	7	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ykeey	Y+K+EE+Y	K	NONE	Y|Y	NONE	GRADED_ACTION	Führe den Stationsposten [außen] und den Stationsposten [innen] zu; auf Grad II.	STATIONSPOSTEN · POSTEN ZUFÜHREN · GRAD II · STATIONSPOSTEN	POSTEN · GEBEN · GRAD II · POSTEN	YES
G407-E3025	G407-S458	8	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qoky	OK+Y	OK	NONE	Y	NONE	ACTION_ARGUMENT	Setze den Stationsposten im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSPOSTEN	SETZEN · POSTEN	YES
G407-E3026	G407-S458	9	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	oky	OK+Y	OK	NONE	Y	NONE	ACTION_ARGUMENT	Setze den Stationsposten im Stationsgang an.	STATIONSGANG ANSETZEN · STATIONSPOSTEN	SETZEN · POSTEN	YES
G407-E3027	G407-S458	10	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	lky	L+K+Y	K	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Führe den Stationsposten zu; über die sichtbare Verbindung.	SICHTBARE VERBINDUNG · POSTEN ZUFÜHREN · STATIONSPOSTEN	VERBINDUNG · GEBEN · POSTEN	YES
G407-E3028	G407-S458	11	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	olchy	OL+CH+Y	CH	NONE	Y	NONE	ORDERED_ACTION	Weiter entnimm den Stationsposten.	STATION WEITERFÜHREN · POSTEN ENTNEHMEN · STATIONSPOSTEN	FORTSETZEN · NEHMEN · POSTEN	YES
G407-E3029	G407-S458	12	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ky	K+Y	K	NONE	Y	NONE	ACTION_ARGUMENT	Führe den Stationsposten zu.	POSTEN ZUFÜHREN · STATIONSPOSTEN	GEBEN · POSTEN	YES
G407-E3030	G407-S458	13	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	SH	NONE	Y	NONE	ORDERED_ACTION	Weiter halte den Stationsposten; an der bezeichneten Stelle und an der bezeichneten Stelle.	HIER · POSTEN HALTEN · STATION WEITERFÜHREN · STATIONSPOSTEN · HIER	HIER · HALTEN · FORTSETZEN · POSTEN · HIER	YES
G407-E3031	G407-S458	14	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qol	OL	NONE	SH	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E3032	G407-S458	15	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	SH	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E3033	G407-S458	16	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chdy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Stationsposten.	POSTEN BEARBEITEN · STATIONSPOSTEN	BEARBEITEN · POSTEN	YES
G407-E3034	G407-S458	17	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	shedy	SH+E+DY	SH	NONE	NONE	Y	GRADED_ACTION	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.	POSTEN HALTEN · GRAD I · SCHLUSS	HALTEN · GRAD I · SCHLUSS	YES
G407-E3035	G407-S459	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokedy	OK+E+DY	OK	NONE	NONE	Y	GRADED_ACTION	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	STATIONSGANG ANSETZEN · GRAD I · SCHLUSS	SETZEN · GRAD I · SCHLUSS	YES
G407-E3036	G407-S460	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ytedy	Y+T+E+DY	T	NONE	Y	NONE	GRADED_ACTION	Stelle den Stationsposten ein; auf Grad I; schließe den Schritt.	STATIONSPOSTEN · STATIONSWERT EINSTELLEN · GRAD I · SCHLUSS	POSTEN · EINSTELLEN · GRAD I · SCHLUSS	YES
G407-E3037	G407-S461	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chetedy	CH+E+T+E+D_ADDR+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad I und auf Grad I; an der bezeichneten Stelle.	POSTEN ENTNEHMEN · GRAD I · STATIONSWERT EINSTELLEN · GRAD I · HIER · STATIONSPOSTEN	NEHMEN · GRAD I · EINSTELLEN · GRAD I · HIER · POSTEN	YES
G407-E3038	G407-S461	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	lkedey	L+K+E+D_ADDR+E+Y	K	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Führe den Stationsposten zu; über die sichtbare Verbindung; auf Grad I und auf Grad I; an der bezeichneten Stelle.	SICHTBARE VERBINDUNG · POSTEN ZUFÜHREN · GRAD I · HIER · GRAD I · STATIONSPOSTEN	VERBINDUNG · GEBEN · GRAD I · HIER · GRAD I · POSTEN	YES
G407-E3039	G407-S461	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ytedy	Y+T+E+DY	T	NONE	Y	NONE	GRADED_ACTION	Stelle den Stationsposten ein; auf Grad I; schließe den Schritt.	STATIONSPOSTEN · STATIONSWERT EINSTELLEN · GRAD I · SCHLUSS	POSTEN · EINSTELLEN · GRAD I · SCHLUSS	YES
G407-E3040	G407-S462	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ykeshey	Y+K+E+SH+E+Y	K|SH	NONE	Y|Y	NONE	MULTI_ACTION	Führe den Stationsposten [außen] und den Stationsposten [innen] zu und halte den Stationsposten [außen] und den Stationsposten [innen]; auf Grad I und auf Grad I.	STATIONSPOSTEN · POSTEN ZUFÜHREN · GRAD I · POSTEN HALTEN · GRAD I · STATIONSPOSTEN	POSTEN · GEBEN · GRAD I · HALTEN · GRAD I · POSTEN	YES
G407-E3041	G407-S462	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dchsed	D_ADDR+CH+S+E+D_ADDR	CH|S	NONE	NONE	Y	MULTI_ACTION	Entnimm den Stationsposten [wie zuvor] und wähle den Stationsposten [wie zuvor]; auf Grad I; an der bezeichneten Stelle und an der bezeichneten Stelle.	HIER · POSTEN ENTNEHMEN · STATION WÄHLEN · GRAD I · HIER	HIER · NEHMEN · WÄHLEN · GRAD I · HIER	YES
G407-E3042	G407-S462	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ytedy	Y+T+E+DY	T	NONE	Y	NONE	GRADED_ACTION	Stelle den Stationsposten ein; auf Grad I; schließe den Schritt.	STATIONSPOSTEN · STATIONSWERT EINSTELLEN · GRAD I · SCHLUSS	POSTEN · EINSTELLEN · GRAD I · SCHLUSS	YES
G407-E3043	G407-S463	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ytedy	Y+T+E+DY	T	NONE	Y	NONE	GRADED_ACTION	Stelle den Stationsposten ein; auf Grad I; schließe den Schritt.	STATIONSPOSTEN · STATIONSWERT EINSTELLEN · GRAD I · SCHLUSS	POSTEN · EINSTELLEN · GRAD I · SCHLUSS	YES
G407-E3044	G407-S464	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dar	D_ADDR+AR	NONE	T	NONE	Y	INHERITED_RELATION	Im laufenden Gang stelle den Stationsposten [wie zuvor] ein; von der Ausgangsstation; an der bezeichneten Stelle.	HIER · AUSGANGSSTATION	HIER · AUSGANG	YES
G407-E3045	G407-S464	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ykeday	Y+K+E+DA+Y	K	NONE	Y|Y	NONE	GRADED_ACTION	Führe den Stationsposten [außen] und den Stationsposten [innen] zu; auf Grad I und auf der zweiten Stufe.	STATIONSPOSTEN · POSTEN ZUFÜHREN · GRAD I · ZWEITE STUFE · STATIONSPOSTEN	POSTEN · GEBEN · GRAD I · ZWEITE STUFE · POSTEN	YES
G407-E3046	G407-S464	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qoty	OT+Y	NONE	K	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Danach im laufenden Gang führe den Stationsposten zu.	NÄCHSTE STATION · STATIONSPOSTEN	DANACH · POSTEN	YES
G407-E3047	G407-S464	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ykedy	Y+K+E+DY	K	NONE	Y	NONE	GRADED_ACTION	Führe den Stationsposten zu; auf Grad I; schließe den Schritt.	STATIONSPOSTEN · POSTEN ZUFÜHREN · GRAD I · SCHLUSS	POSTEN · GEBEN · GRAD I · SCHLUSS	YES
G407-E3048	G407-S465	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okal	OK+AL	OK	NONE	NONE	Y	ACTION_RELATION	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	STATIONSGANG ANSETZEN · ZIELSTATION	SETZEN · ZIELORT	YES
G407-E3049	G407-S465	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dshedy	SH+E+DY	SH	NONE	NONE	Y	GRADED_ACTION	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.	POSTEN HALTEN · GRAD I · SCHLUSS	HALTEN · GRAD I · SCHLUSS	YES
G407-E3050	G407-S466	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ykeedy	Y+K+EE+D_ADDR+Y	K	NONE	Y|Y	NONE	GRADED_ACTION	Führe den Stationsposten [außen] und den Stationsposten [innen] zu; auf Grad II; an der bezeichneten Stelle.	STATIONSPOSTEN · POSTEN ZUFÜHREN · GRAD II · HIER · STATIONSPOSTEN	POSTEN · GEBEN · GRAD II · HIER · POSTEN	YES
G407-E3051	G407-S466	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	sheeky	SH+EE+K+Y	SH|K	NONE	Y	NONE	MULTI_ACTION	Halte den Stationsposten und führe den Stationsposten zu; auf Grad II.	POSTEN HALTEN · GRAD II · POSTEN ZUFÜHREN · STATIONSPOSTEN	HALTEN · GRAD II · GEBEN · POSTEN	YES
G407-E3052	G407-S466	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	daiin	AIIN	NONE	K	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang führe den Stationswert zu.	STATIONSWERT	WERT	YES
G407-E3053	G407-S466	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	okedy	OK+E+DY	OK	NONE	NONE	AIIN	GRADED_ACTION	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	STATIONSGANG ANSETZEN · GRAD I · SCHLUSS	SETZEN · GRAD I · SCHLUSS	YES
G407-E3054	G407-S467	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokeed	OK+EE+D_ADDR	OK	NONE	NONE	AIIN	GRADED_ACTION	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; an der bezeichneten Stelle.	STATIONSGANG ANSETZEN · GRAD II · HIER	SETZEN · GRAD II · HIER	YES
G407-E3055	G407-S467	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokedy	OK+E+DY	OK	NONE	NONE	AIIN	GRADED_ACTION	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	STATIONSGANG ANSETZEN · GRAD I · SCHLUSS	SETZEN · GRAD I · SCHLUSS	YES
G407-E3056	G407-S468	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	lchpchdy	L+CH+P+CHD+Y	CH|P|CHD	NONE	Y	NONE	MULTI_ACTION	Entnimm den Stationsposten, setze den Stationsposten ein und bearbeite den Stationsposten; über die sichtbare Verbindung.	SICHTBARE VERBINDUNG · POSTEN ENTNEHMEN · POSTEN EINSETZEN · POSTEN BEARBEITEN · STATIONSPOSTEN	VERBINDUNG · NEHMEN · EINSETZEN · BEARBEITEN · POSTEN	YES
G407-E3057	G407-S468	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qokal	OK+AL	OK	NONE	NONE	Y	ACTION_RELATION	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	STATIONSGANG ANSETZEN · ZIELSTATION	SETZEN · ZIELORT	YES
G407-E3058	G407-S468	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chedy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Stationsposten.	POSTEN BEARBEITEN · STATIONSPOSTEN	BEARBEITEN · POSTEN	YES
G407-E3059	G407-S468	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	CHD	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E3060	G407-S468	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	sheey	SH+EE+Y	SH	NONE	Y	NONE	GRADED_ACTION	Halte den Stationsposten; auf Grad II.	POSTEN HALTEN · GRAD II · STATIONSPOSTEN	HALTEN · GRAD II · POSTEN	YES
G407-E3061	G407-S468	6	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	salshcthdy	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S|SH|CH|T	NONE	Y	NONE	MULTI_ACTION	Wähle den Stationsposten, halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; über die sichtbare Verbindung; an der bezeichneten Stelle und an der bezeichneten Stelle.	STATION WÄHLEN · HIER · SICHTBARE VERBINDUNG · POSTEN HALTEN · POSTEN ENTNEHMEN · STATIONSWERT EINSTELLEN · HIER · STATIONSPOSTEN	WÄHLEN · HIER · VERBINDUNG · HALTEN · NEHMEN · EINSTELLEN · HIER · POSTEN	YES
G407-E3062	G407-S468	7	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Stationsposten; als neuen Einsatz und als Ausführung; an der bezeichneten Stelle.	BEGINNMARKER · AUSFÜHRUNG · HIER · POSTEN BEARBEITEN · STATIONSPOSTEN	BEGINNMARKER · AUSFÜHRUNG · HIER · BEARBEITEN · POSTEN	YES
G407-E3063	G407-S468	8	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	r	R	R	NONE	NONE	Y	ACTION_ONLY	Markiere den Stationsposten [wie zuvor].	STATION MARKIEREN	MARKIEREN	YES
G407-E3064	G407-S468	9	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chedy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Stationsposten.	POSTEN BEARBEITEN · STATIONSPOSTEN	BEARBEITEN · POSTEN	YES
G407-E3065	G407-S468	10	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ltary	L+T+AR+Y	T	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Stelle den Stationsposten ein; über die sichtbare Verbindung und von der Ausgangsstation.	SICHTBARE VERBINDUNG · STATIONSWERT EINSTELLEN · AUSGANGSSTATION · STATIONSPOSTEN	VERBINDUNG · EINSTELLEN · AUSGANG · POSTEN	YES
G407-E3066	G407-S468	11	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	lor	L+OR	NONE	T	OR	NONE	INHERITED_RELATION	Im laufenden Gang stelle die Stationseinheit ein; über die sichtbare Verbindung.	SICHTBARE VERBINDUNG · STATIONSEINHEIT	VERBINDUNG · EINHEIT	YES
G407-E3067	G407-S468	12	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	shedy	SH+E+DY	SH	NONE	NONE	OR	GRADED_ACTION	Halte die Stationseinheit [wie zuvor]; auf Grad I; schließe den Schritt.	POSTEN HALTEN · GRAD I · SCHLUSS	HALTEN · GRAD I · SCHLUSS	YES
G407-E3068	G407-S469	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	NONE	SH	Y	NONE	INHERITED_GRADE	Im laufenden Gang halte den Stationsposten; als neuen Einsatz, als Ausführung und auf Grad II; an der bezeichneten Stelle.	BEGINNMARKER · AUSFÜHRUNG · GRAD II · HIER · STATIONSPOSTEN	BEGINNMARKER · AUSFÜHRUNG · GRAD II · HIER · POSTEN	YES
G407-E3069	G407-S469	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	ol	OL	NONE	SH	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].	STATION WEITERFÜHREN	FORTSETZEN	YES
G407-E3070	G407-S469	3	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chy	Y	NONE	SH	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Stationsposten.	STATIONSPOSTEN	POSTEN	YES
G407-E3071	G407-S469	4	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	rshdy	R+SH+D_ADDR+Y	R|SH	NONE	Y	NONE	MULTI_ACTION	Markiere den Stationsposten und halte den Stationsposten; an der bezeichneten Stelle.	STATION MARKIEREN · POSTEN HALTEN · HIER · STATIONSPOSTEN	MARKIEREN · HALTEN · HIER · POSTEN	YES
G407-E3072	G407-S469	5	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	lshedy	L+SH+E+DY	SH	NONE	NONE	Y	GRADED_ACTION	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.	SICHTBARE VERBINDUNG · POSTEN HALTEN · GRAD I · SCHLUSS	VERBINDUNG · HALTEN · GRAD I · SCHLUSS	YES
G407-E3073	G407-S470	1	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	dar	D_ADDR+AR	NONE	SH	NONE	Y	INHERITED_RELATION	Im laufenden Gang halte den Stationsposten [wie zuvor]; von der Ausgangsstation; an der bezeichneten Stelle.	HIER · AUSGANGSSTATION	HIER · AUSGANG	YES
G407-E3074	G407-S470	2	f81v	BIOLOGICAL	BAD_ODER_BECKENFELD	gemeinsames zweireihiges Badfeld	chdy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Stationsposten.	POSTEN BEARBEITEN · STATIONSPOSTEN	BEARBEITEN · POSTEN	YES
