host_ordinal	primary_governor_key	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	action_root	gdt583_rule_id	gdt584_rule_id	gate_class	parent_rule_id	complete_host_slot_count	complete_host_values_written	direct_governor_tokens	previous_visible_action	next_visible_action	carrier_slot_count	carrier_slot_ids	written_root_sequence	written_root_multiset	repeated_root	historical_rule_replay_exact	historical_action_reading_de	source_id_gate_status	portable_runtime_rule_id	portable_action_reading_de	portable_action_reading_match	portable_runtime_parent_rule_match	parent_semantic_exact_slot_count	parent_semantic_changed_slot_count	parent_semantic_visible_exact_slot_count	parent_semantic_visible_changed_slot_count	parent_semantic_lemma_sequence	parent_semantic_packet_rule_id	parent_semantic_packet_match	expected_packet_rule_id	portable_packet_rule_id	portable_packet_match	portable_exact_slot_count	portable_changed_slot_count	portable_visible_exact_slot_count	portable_visible_changed_slot_count	portable_context_family_changed_slot_count	expected_lemma_sequence	portable_lemma_sequence	historical_count_trace_de	portable_count_trace_de	portable_broad_fallback_slot_count	portable_broad_fallback_alternatives_de	replay_outcome	next_page_action	guard
422	ACTION:G407-E2476@2:SH	RUNNING:G407-E2476@2	RUNNING_ATOM	G407-E2476	G407-S341	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	6	L|SH|E|Y|L|OR	E|L|SH|Y	NONE	NONE	2	RUNNING:G407-E2476@4|RUNNING:G407-E2479@1	Y+OR	Y*1+OR*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	2	0	2	0	Stationsansatz|Badeinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Badeinheit	Stationsansatz|Badeinheit	Stationsansatz ×1; Badeinheit ×1	Stationsansatz ×1; Badeinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
423	ACTION:G407-E2487@2:SH	RUNNING:G407-E2487@2	RUNNING_ATOM	G407-E2487	G407-S343	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	6	L|Y|L|SH|EE|Y	EE|L|SH|Y	NONE	NONE	2	RUNNING:G407-E2486@2|RUNNING:G407-E2487@4	Y+Y	Y*2	YES	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	2	0	2	0	Stationsansatz|Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	Stationsansatz ×2	Stationsansatz ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
424	ACTION:G407-E2499@1:SH	RUNNING:G407-E2499@1	RUNNING_ATOM	G407-E2499	G407-S346	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	3	SH|EE|Y	EE|SH|Y	NONE	NONE	1	RUNNING:G407-E2499@3	Y	Y*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Körper	Körper	Körper ×1	Körper ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
425	ACTION:G407-E2502@1:CHD	RUNNING:G407-E2502@1	RUNNING_ATOM	G407-E2502	G407-S348	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|AIIN	AIIN|CHD	NONE	NONE	1	RUNNING:G407-E2502@2	AIIN	AIIN*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsmaß	Stationsmaß	Stationsmaß ×1	Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
426	ACTION:G407-E2507@1:CHD	RUNNING:G407-E2507@1	RUNNING_ATOM	G407-E2507	G407-S351	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2507@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
427	ACTION:G407-E2508@1:SH	RUNNING:G407-E2508@1	RUNNING_ATOM	G407-E2508	G407-S351	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	5	SH|E|AR|AIIN|Y	AR|E|SH	NONE	NONE	2	RUNNING:G407-E2509@2|RUNNING:G407-E2509@3	AIIN+Y	Y*1+AIIN*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	2	0	2	0	Badfüllung|Stationsansatz	BIOLOGICAL_BATH_FILL	YES	BIOLOGICAL_BATH_FILL	BIOLOGICAL_BATH_FILL	YES	2	0	2	0	0	Badfüllung|Stationsansatz	Badfüllung|Stationsansatz	Stationsansatz ×1; Badfüllung ×1	Badfüllung ×1; Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
428	ACTION:G407-E2516@1:CHD	RUNNING:G407-E2516@1	RUNNING_ATOM	G407-E2516	G407-S353	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|AIIN	AIIN|CHD	NONE	NONE	1	RUNNING:G407-E2516@2	AIIN	AIIN*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsmaß	Stationsmaß	Stationsmaß ×1	Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
429	ACTION:G407-E2517@1:SH	RUNNING:G407-E2517@1	RUNNING_ATOM	G407-E2517	G407-S353	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	3	SH|EE|Y	EE|SH|Y	NONE	NONE	1	RUNNING:G407-E2517@3	Y	Y*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Körper	Körper	Körper ×1	Körper ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
430	ACTION:G407-E2522@1:CHD	RUNNING:G407-E2522@1	RUNNING_ATOM	G407-E2522	G407-S354	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2522@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
431	ACTION:G407-E2526@1:CHD	RUNNING:G407-E2526@1	RUNNING_ATOM	G407-E2526	G407-S357	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2526@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
432	ACTION:G407-E2530@1:SH	RUNNING:G407-E2530@1	RUNNING_ATOM	G407-E2530	G407-S357	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	2	SH|OR	OR|SH	NONE	NONE	1	RUNNING:G407-E2530@2	OR	OR*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Badeinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Badeinheit	Badeinheit	Badeinheit ×1	Badeinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
433	ACTION:G407-E2541@1:CHD	RUNNING:G407-E2541@1	RUNNING_ATOM	G407-E2541	G407-S359	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	5	CHD|Y|D_ADDR|AR|OR	CHD|Y	NONE	NONE	2	RUNNING:G407-E2541@2|RUNNING:G407-E2542@3	Y+OR	Y*1+OR*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	2	0	2	0	Stationsansatz|Stationseinheit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Stationseinheit	Stationsansatz|Stationseinheit	Stationsansatz ×1; Stationseinheit ×1	Stationsansatz ×1; Stationseinheit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
434	ACTION:G407-E2546@3:T	RUNNING:G407-E2546@3	RUNNING_ATOM	G407-E2546	G407-S361	f77r	BIOLOGICAL	T	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	AUTO_CONTEXT	T_BIO_STATION_REGULATE	2	T|Y	T|Y	CH	NONE	1	RUNNING:G407-E2546@4	Y	Y*1	NO	YES	Reguliere	NOT_APPLICABLE	T_BIO_STATION_REGULATE	Reguliere die Station	NO	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
435	ACTION:G407-E2549@3:CHD	RUNNING:G407-E2549@3	RUNNING_ATOM	G407-E2549	G407-S362	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	S	NONE	1	RUNNING:G407-E2549@4	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
436	ACTION:G407-E2561@1:S	RUNNING:G407-E2561@1	RUNNING_ATOM	G407-E2561	G407-S366	f77r	BIOLOGICAL	S	S_REST_SELECT	S_REST_SELECT	AUTO_CONTEXT	S_REST_SELECT	2	S|AIIN	AIIN|S	NONE	NONE	1	RUNNING:G407-E2561@2	AIIN	AIIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_REST_SELECT	Wähle aus	YES	YES	1	0	1	0	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsmaß	Stationsmaß	Stationsmaß ×1	Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
437	ACTION:G407-E2584@1:SH	RUNNING:G407-E2584@1	RUNNING_ATOM	G407-E2584	G407-S370	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	3	SH|EE|Y	EE|SH|Y	NONE	NONE	1	RUNNING:G407-E2584@3	Y	Y*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Körper	Körper	Körper ×1	Körper ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
438	ACTION:G407-E2588@1:CHD	RUNNING:G407-E2588@1	RUNNING_ATOM	G407-E2588	G407-S370	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2588@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
439	ACTION:G407-E2594@3:T	RUNNING:G407-E2594@3	RUNNING_ATOM	G407-E2594	G407-S372	f77r	BIOLOGICAL	T	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	AUTO_CONTEXT	T_BIO_STATION_REGULATE	3	T|Y|Y	T|Y	CH	NONE	2	RUNNING:G407-E2594@4|RUNNING:G407-E2595@1	Y+Y	Y*2	YES	YES	Reguliere	NOT_APPLICABLE	T_BIO_STATION_REGULATE	Reguliere die Station	NO	YES	2	0	2	0	Stationsansatz|Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	Stationsansatz ×2	Stationsansatz ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
440	ACTION:G407-E2598@1:CHD	RUNNING:G407-E2598@1	RUNNING_ATOM	G407-E2598	G407-S373	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2598@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
441	ACTION:G407-E2606@1:CHD	RUNNING:G407-E2606@1	RUNNING_ATOM	G407-E2606	G407-S374	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	2	CHD|Y	CHD|Y	NONE	NONE	1	RUNNING:G407-E2606@2	Y	Y*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
442	ACTION:G407-E2610@1:CHD	RUNNING:G407-E2610@1	RUNNING_ATOM	G407-E2610	G407-S375	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	4	CHD|AIIN|AL|Y	AIIN|CHD	NONE	NONE	2	RUNNING:G407-E2610@2|RUNNING:G407-E2611@2	AIIN+Y	Y*1+AIIN*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	2	0	2	0	Stationsmaß|Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Stationsmaß|Stationsansatz	Stationsmaß|Stationsansatz	Stationsansatz ×1; Stationsmaß ×1	Stationsmaß ×1; Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
443	ACTION:G407-E2615@1:CHD	RUNNING:G407-E2615@1	RUNNING_ATOM	G407-E2615	G407-S377	f77r	BIOLOGICAL	CHD	CHD_BIO_TREAT	CHD_BIO_TREAT	AUTO_CONTEXT	CHD_BIO_TREAT	3	AIN|CHD|Y	CHD|Y	NONE	NONE	2	RUNNING:G407-E2614@2|RUNNING:G407-E2615@2	AIN+Y	Y*1+AIN*1	NO	YES	Behandle	NOT_APPLICABLE	CHD_BIO_TREAT	Behandle	YES	YES	2	0	2	0	Teil|Körper	BIOLOGICAL_BODY_PART	YES	BIOLOGICAL_BODY_PART	BIOLOGICAL_BODY_PART	YES	2	0	2	0	0	Teil|Körper	Teil|Körper	Körper ×1; Teil ×1	Teil ×1; Körper ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
444	ACTION:G407-E2620@1:T	RUNNING:G407-E2620@1	RUNNING_ATOM	G407-E2620	G407-S378	f77r	BIOLOGICAL	T	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	3	T|AIN|Y	AIN|EE|T	NONE	NONE	2	RUNNING:G407-E2620@4|RUNNING:G407-E2621@1	AIN+Y	Y*1+AIN*1	NO	YES	Temperiere	NOT_APPLICABLE	T_PHYSICAL_GRADE_TEMPER	Temperiere auf den Grad	NO	YES	2	0	2	0	Anwendungsportion|Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Anwendungsportion|Stationsansatz	Anwendungsportion|Stationsansatz	Stationsansatz ×1; Anwendungsportion ×1	Anwendungsportion ×1; Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
445	ACTION:G407-E2625@1:SH	RUNNING:G407-E2625@1	RUNNING_ATOM	G407-E2625	G407-S379	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	3	SH|EE|Y	EE|SH|Y	NONE	NONE	1	RUNNING:G407-E2625@3	Y	Y*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Körper	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Körper	Körper	Körper ×1	Körper ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
446	ACTION:G407-E2633@2:T	RUNNING:G407-E2633@2	RUNNING_ATOM	G407-E2633	G407-S381	f77r	BIOLOGICAL	T	T_BIO_STATION_REGULATE	T_BIO_STATION_REGULATE	AUTO_CONTEXT	T_BIO_STATION_REGULATE	3	L|T|AIIN	AIIN|L|T	NONE	NONE	1	RUNNING:G407-E2633@3	AIIN	AIIN*1	NO	YES	Reguliere	NOT_APPLICABLE	T_BIO_STATION_REGULATE	Reguliere die Station	NO	YES	1	0	1	0	Stationsmaß	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsmaß	Stationsmaß	Stationsmaß ×1	Stationsmaß ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
447	ACTION:G407-E2637@1:SH	RUNNING:G407-E2637@1	RUNNING_ATOM	G407-E2637	G407-S382	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	4	AIIN|SH|EE|Y	EE|SH|Y	NONE	NONE	2	RUNNING:G407-E2636@2|RUNNING:G407-E2637@3	AIIN+Y	Y*1+AIIN*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	2	0	2	0	Badfüllung|Stationsansatz	BIOLOGICAL_BATH_FILL	YES	BIOLOGICAL_BATH_FILL	BIOLOGICAL_BATH_FILL	YES	2	0	2	0	0	Badfüllung|Stationsansatz	Badfüllung|Stationsansatz	Stationsansatz ×1; Badfüllung ×1	Badfüllung ×1; Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
448	ACTION:G407-E2639@2:SH	RUNNING:G407-E2639@2	RUNNING_ATOM	G407-E2639	G407-S382	f77r	BIOLOGICAL	SH	SH_BIO_BATHE	SH_BIO_BATHE	AUTO_CONTEXT	SH_BIO_BATHE	4	L|SH|EE|Y	EE|L|SH|Y	NONE	NONE	1	RUNNING:G407-E2639@4	Y	Y*1	NO	YES	Halte im Bad	NOT_APPLICABLE	SH_BIO_BATHE	Halte im Bad	YES	YES	1	0	1	0	Stationsansatz	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Stationsansatz	Stationsansatz	Stationsansatz ×1	Stationsansatz ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
