occurrence_id	head	page	physical_folio	locus	line_number	token_index	line_token_count	line_position	section	language	hand	rank_stable_all_three	strict_paragraph	paragraph_id	paragraph_line_index	paragraph_line_count	paragraph_line_position	targetfree_line_length_bin	source_discovery_coordinate	minimum_core_pivot_distance	strict_external_occurrence	landmark_tags	landmark_hits	visual_occurrence_kind	visual_topology_family	visual_context_scope	visual_owner_id	visual_evidence_channel	visual_source_provenance	occurrence_source_provenance	written_line_eva	literal_credit	component_export_credit
G809-HO0560	qoty	f82r	f82r	f82r.29	29	10	10	LAST	B	B	2	1	1	G809-P0285	10	14	MIDDLE	3	0	2	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	d cheey lchedy qokeedy lchedy rchedy oky qotedy qoty qoty	0	0
G809-HO0561	qoty	f82r	f82r	f82r.31	31	5	9	MIDDLE	B	B	2	1	1	G809-P0285	12	14	MIDDLE	3	0	4	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	0	0
G809-HO0562	chckhey	f82r	f82r	f82r.32	32	3	9	MIDDLE	B	B	2	1	1	G809-P0285	13	14	MIDDLE	3	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain	0	0
G809-HO0563	cheor	f82r	f82r	f82r.33	33	5	6	MIDDLE	B	B	2	1	1	G809-P0285	14	14	LAST	2	0	2	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain ol cheol ey cheor chey	0	0
G809-HO0564	olaiin	f82r	f82r	f82r.44	44	1	1	SINGLE	B	B	2	1	0	NONE	NA	NA	OUTSIDE	1	0	NONE	1	NONE	NONE	LOCAL_ADDRESS_OR_LABEL	POOL_APPARATUS_NETWORK	DEEP_PANEL_COMPONENT_LABEL	BOTTOM_FIGURE_6	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	olaiin	0	0
G809-HO0565	dal	f82v	f82v	f82v.5	5	8	9	MIDDLE	B	B	2	1	1	G809-P0286	1	6	FIRST	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	0	0
G809-HO0566	qoty	f82v	f82v	f82v.7	7	9	12	MIDDLE	B	B	2	1	1	G809-P0286	3	6	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	0	0
G809-HO0567	dal	f82v	f82v	f82v.11	11	6	11	MIDDLE	B	B	2	1	1	G809-P0287	1	4	FIRST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	0	0
G809-HO0568	dal	f82v	f82v	f82v.15	15	10	10	LAST	B	B	2	1	1	G809-P0288	1	5	FIRST	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	0	0
G809-HO0569	cheal	f82v	f82v	f82v.19	19	3	11	MIDDLE	B	B	2	1	1	G809-P0288	5	5	LAST	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokol chedy cheal chedy oty chdy dy checkhy otal chl s	0	0
G809-HO0570	olkain	f82v	f82v	f82v.21	21	7	10	MIDDLE	B	B	2	1	1	G809-P0289	2	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain chey qokeeey qoky okaiin okain olkain otain okar aly	0	0
G809-HO0571	qoty	f82v	f82v	f82v.25	25	4	8	MIDDLE	B	B	2	1	1	G809-P0289	6	8	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qok sheol kechey qoty ral tchdarol sheytchdy qokal	0	0
G809-HO0572	olkain	f82v	f82v	f82v.33	33	6	10	MIDDLE	B	B	2	1	1	G809-P0291	1	6	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qody shar ay qokchey kchey olkain opchedy qfol shty oral	0	0
G809-HO0573	olkain	f82v	f82v	f82v.34	34	9	9	LAST	B	B	2	1	1	G809-P0291	2	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	0	0
G809-HO0574	olkain	f82v	f82v	f82v.37	37	9	10	MIDDLE	B	B	2	1	1	G809-P0291	5	6	MIDDLE	3	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	0	0
G809-HO0575	qoty	f83r	f83r	f83r.5	5	4	10	MIDDLE	B	B	2	1	1	G809-P0292	5	8	MIDDLE	3	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_P1	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	deey qotaiin checkhy qoty cheg shedy qokeey rchedy qoteedy lo	0	0
G809-HO0576	okair	f83r	f83r	f83r.11	11	7	10	MIDDLE	B	B	2	1	1	G809-P0293	3	9	MIDDLE	3	0	1	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_P2	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	0	0
G809-HO0577	dal	f83r	f83r	f83r.14	14	5	10	MIDDLE	B	B	2	1	1	G809-P0293	6	9	MIDDLE	3	0	2	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_P2	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	0	0
G809-HO0578	dal	f83r	f83r	f83r.14	14	9	10	MIDDLE	B	B	2	1	1	G809-P0293	6	9	MIDDLE	3	0	6	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_P2	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	0	0
G809-HO0579	ockhey	f83r	f83r	f83r.19	19	3	11	MIDDLE	B	B	2	1	1	G809-P0294	2	7	MIDDLE	3	1	NONE	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	0	0
G809-HO0580	dal	f83r	f83r	f83r.19	19	8	11	MIDDLE	B	B	2	1	1	G809-P0294	2	7	MIDDLE	3	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	0	0
G809-HO0581	dal	f83r	f83r	f83r.41	41	4	4	LAST	B	B	2	1	1	G809-P0296	11	14	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_P5	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	solkey lchedy qolkain dal	0	0
G809-HO0582	dal	f83r	f83r	f83r.48	48	1	5	FIRST	B	B	2	1	1	G809-P0297	2	3	MIDDLE	2	0	1	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F83_Q1	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dal cheol lol chdal aiin	0	0
G809-HO0583	dal	f83v	f83v	f83v.3	3	3	10	MIDDLE	B	B	2	1	1	G809-P0299	3	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	0	0
G809-HO0584	oteey	f83v	f83v	f83v.3	3	10	10	LAST	B	B	2	1	1	G809-P0299	3	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	0	0
G809-HO0585	oteey	f83v	f83v	f83v.7	7	2	10	MIDDLE	B	B	2	1	1	G809-P0299	7	8	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	0	0
G809-HO0586	dal	f83v	f83v	f83v.15	15	6	10	MIDDLE	B	B	2	1	1	G809-P0300	5	10	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	0	0
G809-HO0587	dal	f83v	f83v	f83v.19	19	8	9	MIDDLE	B	B	2	1	1	G809-P0300	9	10	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	0	0
G809-HO0588	cheor	f83v	f83v	f83v.20	20	2	8	MIDDLE	B	B	2	1	1	G809-P0300	10	10	LAST	2	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	0	0
G809-HO0589	cheal	f83v	f83v	f83v.20	20	8	8	LAST	B	B	2	1	1	G809-P0300	10	10	LAST	2	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	0	0
G809-HO0590	cheor	f83v	f83v	f83v.22	22	6	7	MIDDLE	B	B	2	1	1	G809-P0301	2	13	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	char qokar cheolkain shckhey qokal cheor ols	0	0
G809-HO0591	chckhedy	f83v	f83v	f83v.23	23	3	7	MIDDLE	B	B	2	1	1	G809-P0301	3	13	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qol aiiin chckhedy sheol qokaiin shckhy lchey	0	0
G809-HO0592	dal	f83v	f83v	f83v.25	25	6	8	MIDDLE	B	B	2	1	1	G809-P0301	5	13	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	y shey otechd ar okol dal shedy qokaly	0	0
G809-HO0593	cheal	f83v	f83v	f83v.29	29	2	7	MIDDLE	B	B	2	1	1	G809-P0301	9	13	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ol cheal shedy chey tal shedal dalshdy	0	0
G809-HO0594	qoty	f83v	f83v	f83v.31	31	5	5	LAST	B	B	2	1	1	G809-P0301	11	13	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oychey qol qokal chedy qoty	0	0
G809-HO0595	dal	f85r1	f85r	f85r1.11	11	5	12	MIDDLE	T	B	2	1	1	G809-P0304	1	6	FIRST	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:chor@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	0	0
G809-HO0596	kar	f85r1	f85r	f85r1.13	13	3	12	MIDDLE	T	B	2	1	1	G809-P0304	3	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	0	0
G809-HO0597	dal	f85r1	f85r	f85r1.28	28	10	11	MIDDLE	T	B	2	1	1	G809-P0309	1	3	FIRST	3	0	8	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	0	0
G809-HO0598	odar	f85r2	f85r	f85r2.1	1	17	35	MIDDLE	C	B	2	1	0	NONE	NA	NA	OUTSIDE	5	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	0	0
G809-HO0599	odar	f85r2	f85r	f85r2.1	1	21	35	MIDDLE	C	B	2	1	0	NONE	NA	NA	OUTSIDE	5	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	0	0
G809-HO0600	olaiin	f85r2	f85r	f85r2.1	1	24	35	MIDDLE	C	B	2	1	0	NONE	NA	NA	OUTSIDE	5	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	0	0
G809-HO0601	sheo	f85r2	f85r	f85r2.4	4	2	5	MIDDLE	C	B	2	1	1	G809-P0311	3	5	MIDDLE	2	1	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dair sheo oraiin chol daiin	0	0
G809-HO0602	oteey	f85r2	f85r	f85r2.8	8	4	6	MIDDLE	C	B	2	1	1	G809-P0312	2	5	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	otchedy chotey qocthey oteey ol oloqorain	0	0
G809-HO0603	chckhey	f85r2	f85r	f85r2.9	9	6	6	LAST	C	B	2	1	1	G809-P0312	3	5	MIDDLE	2	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin qotaiin tchedy otedy qotchdy chckhey	0	0
G809-HO0604	oteey	f85r2	f85r	f85r2.16	16	1	5	FIRST	C	B	2	1	1	G809-P0313	5	6	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oteey qodaiin odain an chey	0	0
G809-HO0605	odain	f85r2	f85r	f85r2.16	16	3	5	MIDDLE	C	B	2	1	1	G809-P0313	5	6	MIDDLE	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oteey qodaiin odain an chey	0	0
G809-HO0606	dal	f86v3	f86v	f86v3.7	7	5	7	MIDDLE	C	B	2	1	1	G809-P0315	7	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain ytaiin ytapy odeeey dal dair ytam	0	0
G809-HO0607	oteey	f86v3	f86v	f86v3.11	11	2	12	MIDDLE	C	B	2	1	1	G809-P0316	3	6	MIDDLE	3	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tcheod oteey yteeody chdy chedos shedy cheos ols aiir sheey yteeeey oteeodam	0	0
G809-HO0608	cheos	f86v3	f86v	f86v3.11	11	7	12	MIDDLE	C	B	2	1	1	G809-P0316	3	6	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tcheod oteey yteeody chdy chedos shedy cheos ols aiir sheey yteeeey oteeodam	0	0
G809-HO0609	dal	f86v3	f86v	f86v3.17	17	3	6	MIDDLE	C	B	2	1	1	G809-P0317	3	3	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dsheody qokchey dal or odaiin sar	0	0
G809-HO0610	odaiin	f86v3	f86v	f86v3.17	17	5	6	MIDDLE	C	B	2	1	1	G809-P0317	3	3	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dsheody qokchey dal or odaiin sar	0	0
G809-HO0611	qoty	f86v3	f86v	f86v3.21	21	7	9	MIDDLE	C	B	2	1	1	G809-P0318	4	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam	0	0
G809-HO0612	okshy	f86v3	f86v	f86v3.21	21	8	9	MIDDLE	C	B	2	1	1	G809-P0318	4	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam	0	0
G809-HO0613	qoty	f86v3	f86v	f86v3.25	25	9	11	MIDDLE	C	B	2	1	1	G809-P0319	3	6	MIDDLE	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qodaiin y ochedy qotchey qoky daiin chdy oteedy qoty daiin am	0	0
G809-HO0614	oteey	f86v3	f86v	f86v3.28	28	3	6	MIDDLE	C	B	2	1	1	G809-P0319	6	6	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ycheeody daiis oteey qoedy oteey olteey	0	0
G809-HO0615	oteey	f86v3	f86v	f86v3.28	28	5	6	MIDDLE	C	B	2	1	1	G809-P0319	6	6	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ycheeody daiis oteey qoedy oteey olteey	0	0
G809-HO0616	choky	f86v5	f86v	f86v5.1	1	2	13	MIDDLE	T	B	2	1	1	G809-P0321	1	6	FIRST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	0	0
