page	locus	word_index	surface	formal_translation	production_class	root_family	root_action	state_role	bound_q	position	production_mode	production_source	production_operation	semantic_gloss	signature_roundtrip	production_roundtrip
f86v6	f86v6.42	7	lkar	MIDDLE · ECHO2(l) · PLAIN_FORM · COPY<f86v6.27:2=lkar;exact>	DERIVED_COPY	l	ECHO2	PLAIN_FORM	0	MIDDLE	COPY	f86v6.27:2=lkar	exact	UNGROUNDED	True	True
f86v6	f86v6.42	8	chdy	MIDDLE · SELECT(chd) · PLAIN_FORM · COPY<f86v6.15:5=chdy;exact>	DERIVED_COPY	chd	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.15:5=chdy	exact	UNGROUNDED	True	True
f86v6	f86v6.42	9	qotol	MIDDLE · SELECT(ot) · PLAIN_FORM+BOUND_Q · COPY<f86v6.28:12=qotol;exact>	DERIVED_COPY	ot	SELECT	PLAIN_FORM	1	MIDDLE	COPY	f86v6.28:12=qotol	exact	UNGROUNDED	True	True
f86v6	f86v6.42	10	qokain	END · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.39:5=qokain;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	END	COPY	f86v6.39:5=qokain	exact	UNGROUNDED	True	True
f86v6	f86v6.43	1	qokaiin	START · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.41:1=qokaiin;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	START	COPY	f86v6.41:1=qokaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.43	2	choty	MIDDLE · SELECT(chot) · PLAIN_FORM · COPY<f86v6.24:3=choty;exact>	DERIVED_COPY	chot	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.24:3=choty	exact	UNGROUNDED	True	True
f86v6	f86v6.43	3	ytaiin	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · COPY<f86v6.29:5=ytaiin;exact>	DERIVED_COPY	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.29:5=ytaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.43	4	chokain	MIDDLE · SELECT(chok) · RESOLVE · EDIT<f86v6.42:10=qokain;sub@1:q>ch>	DERIVED_EDIT	chok	SELECT	RESOLVE	0	MIDDLE	EDIT	f86v6.42:10=qokain	sub@1:q>ch	UNGROUNDED	True	True
f86v6	f86v6.43	5	chocthy	MIDDLE · SELECT(cho) · PLAIN_FORM · EDIT<f86v6.41:2=octhy;ins@1:ch>	DERIVED_EDIT	cho	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.41:2=octhy	ins@1:ch	UNGROUNDED	True	True
f86v6	f86v6.43	6	chy	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.43	7	taiin	MIDDLE · SELECT(t) · RESOLVE · COPY<f86v6.33:12=taiin;exact>	DERIVED_COPY	t	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.33:12=taiin	exact	UNGROUNDED	True	True
f86v6	f86v6.43	8	okaiin	MIDDLE · SELECT(ok) · RESOLVE · SPLIT_SUFFIX<f86v6.41:1=qokaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	ok	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f86v6.41:1=qokaiin	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.43	9	okan	END · REPEAT1(ok) · PLAIN_FORM · EDIT<f86v6.43:8=okaiin;del@4:i,del@5:i>	DERIVED_EDIT	ok	REPEAT1	PLAIN_FORM	0	END	EDIT	f86v6.43:8=okaiin	del@4:i,del@5:i	UNGROUNDED	True	True
f86v6	f86v6.44	1	shor	START · SELECT(H) · RESOLVE · COPY<f86v6.26:2=shor;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	START	COPY	f86v6.26:2=shor	exact	UNGROUNDED	True	True
f86v6	f86v6.44	2	qoky	MIDDLE · SELECT(ok) · PLAIN_FORM+BOUND_Q · COPY<f86v6.39:6=qoky;exact>	DERIVED_COPY	ok	SELECT	PLAIN_FORM	1	MIDDLE	COPY	f86v6.39:6=qoky	exact	UNGROUNDED	True	True
f86v6	f86v6.44	3	chorolk	MIDDLE · ECHO2(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	ECHO2	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.44	4	chokaiin	MIDDLE · SELECT(chok) · RESOLVE · EDIT<f86v6.43:8=okaiin;ins@1:ch>	DERIVED_EDIT	chok	SELECT	RESOLVE	0	MIDDLE	EDIT	f86v6.43:8=okaiin	ins@1:ch	UNGROUNDED	True	True
f86v6	f86v6.44	5	qoal	MIDDLE · SELECT(o) · RESOLVE+BOUND_Q · EDIT<f86v6.41:4=qotal;del@3:t>	DERIVED_EDIT	o	SELECT	RESOLVE	1	MIDDLE	EDIT	f86v6.41:4=qotal	del@3:t	UNGROUNDED	True	True
f86v6	f86v6.44	6	kaiin	MIDDLE · SELECT(k) · RESOLVE · SPLIT_SUFFIX<f86v6.43:8=okaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f86v6.43:8=okaiin	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.44	7	qoaiin	MIDDLE · ECHO2(o) · RESOLVE+BOUND_Q · EDIT<f86v6.43:1=qokaiin;del@3:k>	DERIVED_EDIT	o	ECHO2	RESOLVE	1	MIDDLE	EDIT	f86v6.43:1=qokaiin	del@3:k	UNGROUNDED	True	True
f86v6	f86v6.44	8	or	MIDDLE · SELECT(or) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	or	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.44	9	aiiin	MIDDLE · SELECT(aiii) · PLAIN_FORM · COPY<f86v6.34:6=aiiin;exact>	DERIVED_COPY	aiii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.34:6=aiiin	exact	UNGROUNDED	True	True
f86v6	f86v6.44	10	ykedy	END · SELECT(EMPTY) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	OPEN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.45	1	paiin	START · SELECT(aii) · PLAIN_FORM · EDIT<f86v6.44:6=kaiin;sub@1:k>p>	DERIVED_EDIT	aii	SELECT	PLAIN_FORM	0	START	EDIT	f86v6.44:6=kaiin	sub@1:k>p	UNGROUNDED	True	True
f86v6	f86v6.45	2	otar	MIDDLE · SELECT(ot) · RESOLVE · COPY<f86v6.40:5=otar;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.40:5=otar	exact	UNGROUNDED	True	True
f86v6	f86v6.45	3	otolkshy	MIDDLE · REPEAT1(ot) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	REPEAT1	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.45	4	qokshey	MIDDLE · SELECT(ok) · OPEN_FORM+BOUND_Q · COPY<f86v6.33:11=qokshey;exact>	DERIVED_COPY	ok	SELECT	OPEN_FORM	1	MIDDLE	COPY	f86v6.33:11=qokshey	exact	UNGROUNDED	True	True
f86v6	f86v6.45	5	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · COPY<f86v6.40:2=ar;exact>	DERIVED_COPY	ar	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.40:2=ar	exact	UNGROUNDED	True	True
f86v6	f86v6.45	6	otalky	MIDDLE · SELECT(ot) · PLAIN_FORM · EDIT<f86v6.42:4=otal;ins@5:k,ins@5:y>	DERIVED_EDIT	ot	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.42:4=otal	ins@5:k,ins@5:y	UNGROUNDED	True	True
f86v6	f86v6.45	7	chear	MIDDLE · SELECT(H) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.45	8	aiodam	END · SELECT(ai) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ai	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	1	pshdal	START · SELECT(shd) · RESOLVE · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	shd	SELECT	RESOLVE	0	START	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	2	choky	MIDDLE · SELECT(chok) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	chok	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	3	sheody	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	4	lfchy	MIDDLE · SELECT(l) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	l	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	5	fyshey	MIDDLE · SELECT(EMPTY) · OPEN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	EMPTY	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	6	qoty	MIDDLE · SELECT(ot) · PLAIN_FORM+BOUND_Q · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	ot	SELECT	PLAIN_FORM	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	7	opy	MIDDLE · SELECT(o) · PLAIN_FORM · EDIT<f86v5.1:6=qoty;del@1:q,sub@3:t>p>	DERIVED_EDIT	o	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v5.1:6=qoty	del@1:q,sub@3:t>p	UNGROUNDED	True	True
f86v5	f86v5.1	8	ypar	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	9	o	MIDDLE · ECHO2(o) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	o	ECHO2	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	10	raiin	MIDDLE · SELECT(r) · RESOLVE · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	r	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	11	ytor	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	12	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	aii	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.1	13	opy	END · SELECT(o) · PLAIN_FORM · PAGE_INIT_FUTURE_REUSED	PAGE_INIT_FUTURE_REUSED	o	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	1	losair	START · SELECT(l) · PLAIN_FORM · EARLY_INNOVATION_FUTURE_REUSED	EARLY_INNOVATION_FUTURE_REUSED	l	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	2	yteody	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · EDIT<f86v5.1:3=sheody;ins@1:y,sub@1:sh>t>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v5.1:3=sheody	ins@1:y,sub@1:sh>t	UNGROUNDED	True	True
f86v5	f86v5.2	3	qokar	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ok	SELECT	RESOLVE	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	4	shy	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	5	qokar	MIDDLE · ECHO2(ok) · RESOLVE+BOUND_Q · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ok	ECHO2	RESOLVE	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	6	shor	MIDDLE · ECHO2(H) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	ECHO2	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	7	qopchol	MIDDLE · SELECT(o) · PLAIN_FORM+BOUND_Q · EARLY_INNOVATION_FUTURE_REUSED	EARLY_INNOVATION_FUTURE_REUSED	o	SELECT	PLAIN_FORM	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	8	tal	MIDDLE · SELECT(t) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	9	ol	MIDDLE · SELECT(ol) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ol	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	10	ytol	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · EDIT<f86v5.1:11=ytor;sub@4:r>l>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v5.1:11=ytor	sub@4:r>l	UNGROUNDED	True	True
f86v5	f86v5.2	11	otam	MIDDLE · SELECT(ot) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	SELECT	TERMINAL_MG	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.2	12	otam	END · REPEAT1(ot) · TERMINAL_MG · COPY<f86v5.2:11=otam;exact>	DERIVED_COPY	ot	REPEAT1	TERMINAL_MG	0	END	COPY	f86v5.2:11=otam	exact	UNGROUNDED	True	True
f86v5	f86v5.3	1	shedy	START · SELECT(H) · RELAY · EDIT<f86v5.1:3=sheody;del@3:o>	DERIVED_EDIT	H	SELECT	RELAY	0	START	EDIT	f86v5.1:3=sheody	del@3:o	UNGROUNDED	True	True
f86v5	f86v5.3	2	chdy	MIDDLE · SELECT(chd) · PLAIN_FORM · EDIT<f86v5.3:1=shedy;del@1:sh,sub@2:e>ch>	DERIVED_EDIT	chd	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v5.3:1=shedy	del@1:sh,sub@2:e>ch	UNGROUNDED	True	True
f86v5	f86v5.3	3	qokar	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v5.2:5=qokar;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f86v5.2:5=qokar	exact	UNGROUNDED	True	True
f86v5	f86v5.3	4	okeeey	MIDDLE · REPEAT1(ok) · RELAY · ESTABLISHED_INNOVATION_FUTURE_REUSED	ESTABLISHED_INNOVATION_FUTURE_REUSED	ok	REPEAT1	RELAY	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.3	5	sheokaiin	MIDDLE · SELECT(H) · PLAIN_FORM · ESTABLISHED_INNOVATION_FUTURE_REUSED	ESTABLISHED_INNOVATION_FUTURE_REUSED	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.3	6	cheoky	MIDDLE · REPEAT1(H) · PLAIN_FORM · EDIT<f86v5.1:2=choky;ins@2:e>	DERIVED_EDIT	H	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f86v5.1:2=choky	ins@2:e	UNGROUNDED	True	True
f86v5	f86v5.3	7	oteeodail	MIDDLE · SELECT(ot) · PLAIN_FORM · ESTABLISHED_RARE_INNOVATION	ESTABLISHED_RARE_INNOVATION	ot	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.3	8	otaiin	MIDDLE · REPEAT1(ot) · RESOLVE · EDIT<f86v5.1:12=aiin;ins@1:o,ins@1:t>	DERIVED_EDIT	ot	REPEAT1	RESOLVE	0	MIDDLE	EDIT	f86v5.1:12=aiin	ins@1:o,ins@1:t	UNGROUNDED	True	True
f86v5	f86v5.3	9	otain	END · ECHO2(ot) · RESOLVE · EDIT<f86v5.3:8=otaiin;del@4:i>	DERIVED_EDIT	ot	ECHO2	RESOLVE	0	END	EDIT	f86v5.3:8=otaiin	del@4:i	UNGROUNDED	True	True
f86v5	f86v5.4	1	ypchesy	START · SELECT(EMPTY) · PLAIN_FORM · ESTABLISHED_INNOVATION_FUTURE_REUSED	ESTABLISHED_INNOVATION_FUTURE_REUSED	EMPTY	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.4	2	oky	MIDDLE · SELECT(ok) · PLAIN_FORM · SPLIT_SUFFIX<f86v5.3:6=cheoky;split_suffix>	DERIVED_SPLIT_SUFFIX	ok	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v5.3:6=cheoky	split_suffix	UNGROUNDED	True	True
f86v5	f86v5.4	3	sheeey	MIDDLE · SELECT(H) · RELAY · EDIT<f86v5.3:4=okeeey;del@1:o,sub@2:k>sh>	DERIVED_EDIT	H	SELECT	RELAY	0	MIDDLE	EDIT	f86v5.3:4=okeeey	del@1:o,sub@2:k>sh	UNGROUNDED	True	True
f86v5	f86v5.4	4	qoty	MIDDLE · SELECT(ot) · PLAIN_FORM+BOUND_Q · COPY<f86v5.1:6=qoty;exact>	DERIVED_COPY	ot	SELECT	PLAIN_FORM	1	MIDDLE	COPY	f86v5.1:6=qoty	exact	UNGROUNDED	True	True
f86v5	f86v5.4	5	qotaiin	MIDDLE · REPEAT1(ot) · RESOLVE+BOUND_Q · EDIT<f86v5.3:8=otaiin;ins@1:q>	DERIVED_EDIT	ot	REPEAT1	RESOLVE	1	MIDDLE	EDIT	f86v5.3:8=otaiin	ins@1:q	UNGROUNDED	True	True
f86v5	f86v5.4	6	sail	MIDDLE · SELECT(sail) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	sail	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.4	7	chepy	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.4	8	ltedy	MIDDLE · SELECT(l) · OPEN_FORM · EDIT<f86v5.2:2=yteody;sub@1:y>l,del@4:o>	DERIVED_EDIT	l	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f86v5.2:2=yteody	sub@1:y>l,del@4:o	UNGROUNDED	True	True
f86v5	f86v5.4	9	dar	MIDDLE · SELECT(d) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	d	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.4	10	olkar	MIDDLE · SELECT(ol) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ol	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.4	11	am	END · SELECT(a) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	a	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.5	1	daiin	START · SELECT(d) · RESOLVE · EDIT<f86v5.1:12=aiin;ins@1:d>	DERIVED_EDIT	d	SELECT	RESOLVE	0	START	EDIT	f86v5.1:12=aiin	ins@1:d	UNGROUNDED	True	True
f86v5	f86v5.5	2	or	MIDDLE · SELECT(or) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	or	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.5	3	otol	MIDDLE · SELECT(ot) · PLAIN_FORM · EDIT<f86v5.2:10=ytol;sub@1:y>o>	DERIVED_EDIT	ot	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v5.2:10=ytol	sub@1:y>o	UNGROUNDED	True	True
f86v5	f86v5.5	4	otshey	MIDDLE · REPEAT1(ot) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	REPEAT1	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.5	5	otal	MIDDLE · ECHO2(ot) · RESOLVE · EDIT<f86v5.2:8=tal;ins@1:o>	DERIVED_EDIT	ot	ECHO2	RESOLVE	0	MIDDLE	EDIT	f86v5.2:8=tal	ins@1:o	UNGROUNDED	True	True
f86v5	f86v5.5	6	olkey	MIDDLE · SELECT(ol) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ol	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.5	7	chcthody	MIDDLE · SELECT(chcthod) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	chcthod	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.5	8	ytar	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.5	9	dal	MIDDLE · SELECT(d) · RESOLVE · SPLIT_SUFFIX<f86v5.1:1=pshdal;split_suffix>	DERIVED_SPLIT_SUFFIX	d	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f86v5.1:1=pshdal	split_suffix	UNGROUNDED	True	True
f86v5	f86v5.5	10	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · SPLIT_SUFFIX<f86v5.4:10=olkar;split_suffix>	DERIVED_SPLIT_SUFFIX	ar	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v5.4:10=olkar	split_suffix	UNGROUNDED	True	True
f86v5	f86v5.5	11	okary	END · SELECT(ok) · RESOLVE · EDIT<f86v5.4:10=olkar;del@2:l,ins@6:y>	DERIVED_EDIT	ok	SELECT	RESOLVE	0	END	EDIT	f86v5.4:10=olkar	del@2:l,ins@6:y	UNGROUNDED	True	True
f86v5	f86v5.6	1	olkeedy	START · SELECT(ol) · OPEN_FORM · EDIT<f86v5.5:6=olkey;ins@4:e,ins@5:d>	DERIVED_EDIT	ol	SELECT	OPEN_FORM	0	START	EDIT	f86v5.5:6=olkey	ins@4:e,ins@5:d	UNGROUNDED	True	True
f86v5	f86v5.6	2	shety	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.6	3	ytar	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · COPY<f86v5.5:8=ytar;exact>	DERIVED_COPY	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v5.5:8=ytar	exact	UNGROUNDED	True	True
f86v5	f86v5.6	4	ytaiin	MIDDLE · REPEAT1(EMPTY) · PLAIN_FORM · EDIT<f86v5.3:8=otaiin;sub@1:o>y>	DERIVED_EDIT	EMPTY	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f86v5.3:8=otaiin	sub@1:o>y	UNGROUNDED	True	True
f86v5	f86v5.6	5	shdam	MIDDLE · SELECT(shd) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	shd	SELECT	TERMINAL_MG	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.6	6	araiiin	MIDDLE · SELECT(ar) · RESOLVE · EDIT<f86v5.1:10=raiin;ins@1:a,ins@3:i>	DERIVED_EDIT	ar	SELECT	RESOLVE	0	MIDDLE	EDIT	f86v5.1:10=raiin	ins@1:a,ins@3:i	UNGROUNDED	True	True
f86v5	f86v5.6	7	ytaiin	END · SELECT(EMPTY) · PLAIN_FORM · EDIT<f86v5.3:8=otaiin;sub@1:o>y>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	END	EDIT	f86v5.3:8=otaiin	sub@1:o>y	UNGROUNDED	True	True
f86v5	f86v5.7	1	pdaiin	START · SELECT(d) · RESOLVE · EDIT<f86v5.5:1=daiin;ins@1:p>	DERIVED_EDIT	d	SELECT	RESOLVE	0	START	EDIT	f86v5.5:1=daiin	ins@1:p	UNGROUNDED	True	True
f86v5	f86v5.7	2	qoteedy	MIDDLE · SELECT(ot) · RELAY+BOUND_Q · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	SELECT	RELAY	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.7	3	opchey	MIDDLE · SELECT(o) · OPEN_FORM · EDIT<f86v5.4:1=ypchesy;sub@1:y>o,del@5:s>	DERIVED_EDIT	o	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f86v5.4:1=ypchesy	sub@1:y>o,del@5:s	UNGROUNDED	True	True
f86v5	f86v5.7	4	qopor	MIDDLE · REPEAT1(o) · PLAIN_FORM+BOUND_Q · NEAR_FORM_EMIT	NEAR_FORM_EMIT	o	REPEAT1	PLAIN_FORM	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.7	5	otol	MIDDLE · SELECT(ot) · PLAIN_FORM · COPY<f86v5.5:3=otol;exact>	DERIVED_COPY	ot	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v5.5:3=otol	exact	UNGROUNDED	True	True
f86v5	f86v5.7	6	kshdy	MIDDLE · SELECT(k) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.7	7	qopcheey	MIDDLE · SELECT(o) · OPEN_FORM+BOUND_Q · NEAR_FORM_EMIT	NEAR_FORM_EMIT	o	SELECT	OPEN_FORM	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v5	f86v5.7	8	shdar	MIDDLE · SELECT(shd) · RESOLVE · EDIT<f86v5.6:5=shdam;sub@4:m>r>	DERIVED_EDIT	shd	SELECT	RESOLVE	0	MIDDLE	EDIT	f86v5.6:5=shdam	sub@4:m>r	UNGROUNDED	True	True
