page	locus	word_index	surface	root_family	root_action	position	state_role	bound_q	unit_count	signature_code	signature_reconstruction	signature_roundtrip	structural_reading	production_mode	production_source	production_operation	production_roundtrip	chosen_bits	literal_bits	strict_first	strict_last
f84r	f84r.45	4	okedy	ok	ECHO2	MIDDLE	RELAY	0	1	ok|q0|NONE|ED|NONE|Y	okedy	True	MIDDLE:ECHO2:ok:RELAY	COPY	f84r.36:9=okedy	exact	True	16.0	31.770981551934376	ok|q0|NONE|ED|NONE|Y	ok|q0|NONE|ED|NONE|Y
f84r	f84r.45	5	y	EMPTY	SELECT	MIDDLE	PLAIN_FORM	0	1	EMPTY|q0|NONE|NONE|NONE|Y	y	True	MIDDLE:SELECT:EMPTY:PLAIN_FORM	SPLIT_SUFFIX	f84r.45:4=okedy	split_suffix	True	7.0	9.954196310386875	EMPTY|q0|NONE|NONE|NONE|Y	EMPTY|q0|NONE|NONE|NONE|Y
f84r	f84r.45	6	dam	d	SELECT	END	TERMINAL_MG	0	1	d|q0|NONE|NONE|A|M	dam	True	END:SELECT:d:TERMINAL_MG	COPY	f84r.37:8=dam	exact	True	14.0	21.862588931160623	d|q0|NONE|NONE|A|M	d|q0|NONE|NONE|A|M
f84r	f84r.46	1	dchedy	d	SELECT	START	OPEN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|ED|NONE|Y	dchedy	True	START:SELECT:d:OPEN_FORM	EDIT	f84r.40:2=dkedy	sub@2:k>ch	True	26.954196310386877	31.770981551934376	d|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|ED|NONE|Y
f84r	f84r.46	2	qokedy	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|ED|NONE|Y	qokedy	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f84r.39:3=qokedy	exact	True	14.0	36.725177862321246	ok|q1|NONE|ED|NONE|Y	ok|q1|NONE|ED|NONE|Y
f84r	f84r.46	3	ar	ar	SELECT	MIDDLE	PLAIN_FORM	0	1	ar|q0|NONE|NONE|NONE|NONE	ar	True	MIDDLE:SELECT:ar:PLAIN_FORM	COPY	f84r.44:7=ar	exact	True	10.0	14.90839262077375	ar|q0|NONE|NONE|NONE|NONE	ar|q0|NONE|NONE|NONE|NONE
f84r	f84r.46	4	oror	or	SELECT	MIDDLE	PLAIN_FORM	0	2	or|q0|NONE|NONE|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	oror	True	MIDDLE:SELECT:or:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	or|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f84r	f84r.46	5	okedy	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|ED|NONE|Y	okedy	True	MIDDLE:SELECT:ok:RELAY	COPY	f84r.45:4=okedy	exact	True	8.0	31.770981551934376	ok|q0|NONE|ED|NONE|Y	ok|q0|NONE|ED|NONE|Y
f84r	f84r.46	6	okedy	ok	REPEAT1	END	RELAY	0	1	ok|q0|NONE|ED|NONE|Y	okedy	True	END:REPEAT1:ok:RELAY	COPY	f84r.46:5=okedy	exact	True	4.0	31.770981551934376	ok|q0|NONE|ED|NONE|Y	ok|q0|NONE|ED|NONE|Y
f84v	f84v.1	1	otdy	otd	SELECT	START	PLAIN_FORM	0	1	otd|q0|NONE|NONE|NONE|Y	otdy	True	START:SELECT:otd:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	otd|q0|NONE|NONE|NONE|Y	otd|q0|NONE|NONE|NONE|Y
f84v	f84v.1	2	dar	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AR|NONE	dar	True	MIDDLE:SELECT:d:RESOLVE	LITERAL		literal	True	21.862588931160623	21.862588931160623	d|q0|NONE|NONE|AR|NONE	d|q0|NONE|NONE|AR|NONE
f84v	f84v.1	3	chdy	chd	SELECT	MIDDLE	PLAIN_FORM	0	1	chd|q0|NONE|NONE|NONE|Y	chdy	True	MIDDLE:SELECT:chd:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	chd|q0|NONE|NONE|NONE|Y	chd|q0|NONE|NONE|NONE|Y
f84v	f84v.1	4	dar	d	ECHO2	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AR|NONE	dar	True	MIDDLE:ECHO2:d:RESOLVE	LITERAL		literal	True	21.862588931160623	21.862588931160623	d|q0|NONE|NONE|AR|NONE	d|q0|NONE|NONE|AR|NONE
f84v	f84v.1	5	oram	or	SELECT	END	TERMINAL_MG	0	1	or|q0|NONE|NONE|A|M	oram	True	END:SELECT:or:TERMINAL_MG	LITERAL		literal	True	26.8167852415475	26.8167852415475	or|q0|NONE|NONE|A|M	or|q0|NONE|NONE|A|M
f84v	f84v.2	1	soiin	s	SELECT	START	PLAIN_FORM	0	2	s|q0|NONE|NONE|NONE|NONE+oii|q0|NONE|NONE|NONE|N	soiin	True	START:SELECT:s:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	s|q0|NONE|NONE|NONE|NONE	oii|q0|NONE|NONE|NONE|N
f84v	f84v.2	2	okeeey	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|EEE|NONE|Y	okeeey	True	MIDDLE:SELECT:ok:RELAY	LITERAL		literal	True	36.725177862321246	36.725177862321246	ok|q0|NONE|EEE|NONE|Y	ok|q0|NONE|EEE|NONE|Y
f84v	f84v.2	3	sol	s	ECHO2	MIDDLE	PLAIN_FORM	0	2	s|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	sol	True	MIDDLE:ECHO2:s:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	s|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84v	f84v.2	4	okaly	ok	ECHO2	END	RESOLVE	0	1	ok|q0|NONE|NONE|AL|Y	okaly	True	END:ECHO2:ok:RESOLVE	LITERAL		literal	True	31.770981551934376	31.770981551934376	ok|q0|NONE|NONE|AL|Y	ok|q0|NONE|NONE|AL|Y
f84v	f84v.3	1	kor	k	SELECT	START	PLAIN_FORM	0	2	k|q0|NONE|NONE|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	kor	True	START:SELECT:k:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	k|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f84v	f84v.3	2	shedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|ED|NONE|Y	shedy	True	MIDDLE:SELECT:H:RELAY	LITERAL		literal	True	26.8167852415475	26.8167852415475	sh|q0|NONE|ED|NONE|Y	sh|q0|NONE|ED|NONE|Y
f84v	f84v.3	3	otedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:SELECT:ot:RELAY	EDIT	f84v.1:1=otdy	ins@3:e	True	22.954196310386877	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
f84v	f84v.3	4	qotedy	ot	REPEAT1	MIDDLE	RELAY	1	1	ot|q1|NONE|ED|NONE|Y	qotedy	True	MIDDLE:REPEAT1:ot:RELAY+BOUND_Q	EDIT	f84v.3:3=otedy	ins@1:q	True	16.954196310386877	36.725177862321246	ot|q1|NONE|ED|NONE|Y	ot|q1|NONE|ED|NONE|Y
f84v	f84v.3	5	otedar	ot	ECHO2	MIDDLE	RESOLVE	0	1	ot|q0|NONE|ED|AR|NONE	otedar	True	MIDDLE:ECHO2:ot:RESOLVE	EDIT	f84v.3:4=qotedy	del@1:q,ins@6:a,sub@6:y>r	True	35.90839262077375	36.725177862321246	ot|q0|NONE|ED|AR|NONE	ot|q0|NONE|ED|AR|NONE
f84v	f84v.3	6	cfhdarol	cfhd	SELECT	END	PLAIN_FORM	0	2	cfhd|q0|NONE|NONE|AR|NONE+ol|q0|NONE|NONE|NONE|NONE	cfhdarol	True	END:SELECT:cfhd:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	cfhd|q0|NONE|NONE|AR|NONE	ol|q0|NONE|NONE|NONE|NONE
f84v	f84v.4	1	oteey	ot	SELECT	START	RELAY	0	1	ot|q0|NONE|EE|NONE|Y	oteey	True	START:SELECT:ot:RELAY	EDIT	f84v.3:3=otedy	sub@4:d>e	True	20.954196310386877	31.770981551934376	ot|q0|NONE|EE|NONE|Y	ot|q0|NONE|EE|NONE|Y
f84v	f84v.4	2	qoteey	ot	REPEAT1	MIDDLE	RELAY	1	1	ot|q1|NONE|EE|NONE|Y	qoteey	True	MIDDLE:REPEAT1:ot:RELAY+BOUND_Q	EDIT	f84v.4:1=oteey	ins@1:q	True	16.954196310386877	36.725177862321246	ot|q1|NONE|EE|NONE|Y	ot|q1|NONE|EE|NONE|Y
f84v	f84v.4	3	okey	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|E|NONE|Y	okey	True	MIDDLE:SELECT:ok:RELAY	EDIT	f84v.2:2=okeeey	del@3:e,del@4:e	True	24.0	26.8167852415475	ok|q0|NONE|E|NONE|Y	ok|q0|NONE|E|NONE|Y
f84v	f84v.4	4	chetain	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+t|q0|NONE|NONE|AI|N	chetain	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	ch|q0|NONE|E|NONE|NONE	t|q0|NONE|NONE|AI|N
f84v	f84v.4	5	sheeky	H	REPEAT1	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|EE|NONE|NONE+k|q0|NONE|NONE|NONE|Y	sheeky	True	MIDDLE:REPEAT1:H:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	sh|q0|NONE|EE|NONE|NONE	k|q0|NONE|NONE|NONE|Y
f84v	f84v.4	6	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	LITERAL		literal	True	31.770981551934376	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f84v	f84v.4	7	al	al	SELECT	END	PLAIN_FORM	0	1	al|q0|NONE|NONE|NONE|NONE	al	True	END:SELECT:al:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	al|q0|NONE|NONE|NONE|NONE	al|q0|NONE|NONE|NONE|NONE
f84v	f84v.5	1	qokeey	ok	SELECT	START	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	START:SELECT:ok:RELAY+BOUND_Q	EDIT	f84v.4:2=qoteey	sub@3:t>k	True	20.954196310386877	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f84v	f84v.5	2	oteedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|EED|NONE|Y	oteedy	True	MIDDLE:SELECT:ot:RELAY	EDIT	f84v.4:1=oteey	ins@5:d	True	22.954196310386877	36.725177862321246	ot|q0|NONE|EED|NONE|Y	ot|q0|NONE|EED|NONE|Y
f84v	f84v.5	3	shedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|ED|NONE|Y	shedy	True	MIDDLE:SELECT:H:RELAY	COPY	f84v.3:2=shedy	exact	True	10.0	26.8167852415475	sh|q0|NONE|ED|NONE|Y	sh|q0|NONE|ED|NONE|Y
f84v	f84v.5	4	qokeed	ok	SELECT	MIDDLE	OPEN_FORM	1	1	ok|q1|NONE|EED|NONE|NONE	qokeed	True	MIDDLE:SELECT:ok:OPEN_FORM+BOUND_Q	EDIT	f84v.4:2=qoteey	sub@3:t>k,sub@6:y>d	True	33.90839262077375	36.725177862321246	ok|q1|NONE|EED|NONE|NONE	ok|q1|NONE|EED|NONE|NONE
f84v	f84v.5	5	or	or	SELECT	MIDDLE	PLAIN_FORM	0	1	or|q0|NONE|NONE|NONE|NONE	or	True	MIDDLE:SELECT:or:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	or|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f84v	f84v.5	6	okeedy	ok	ECHO2	MIDDLE	RELAY	0	1	ok|q0|NONE|EED|NONE|Y	okeedy	True	MIDDLE:ECHO2:ok:RELAY	EDIT	f84v.2:2=okeeey	sub@5:e>d	True	24.954196310386877	36.725177862321246	ok|q0|NONE|EED|NONE|Y	ok|q0|NONE|EED|NONE|Y
f84v	f84v.5	7	ry	r	SELECT	END	PLAIN_FORM	0	1	r|q0|NONE|NONE|NONE|Y	ry	True	END:SELECT:r:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	r|q0|NONE|NONE|NONE|Y	r|q0|NONE|NONE|NONE|Y
f84v	f84v.6	1	ykeedy	EMPTY	SELECT	START	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|EED|NONE|Y	ykeedy	True	START:SELECT:EMPTY:OPEN_FORM	EDIT	f84v.5:6=okeedy	sub@1:o>y	True	18.954196310386877	36.725177862321246	EMPTY|q0|NONE|NONE|NONE|Y	k|q0|NONE|EED|NONE|Y
f84v	f84v.6	2	qoeedy	o	SELECT	MIDDLE	RELAY	1	1	o|q1|NONE|EED|NONE|Y	qoeedy	True	MIDDLE:SELECT:o:RELAY+BOUND_Q	EDIT	f84v.3:4=qotedy	sub@3:t>e	True	24.954196310386877	36.725177862321246	o|q1|NONE|EED|NONE|Y	o|q1|NONE|EED|NONE|Y
f84v	f84v.6	3	olkeey	ol	SELECT	MIDDLE	OPEN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+k|q0|NONE|EE|NONE|Y	olkeey	True	MIDDLE:SELECT:ol:OPEN_FORM	EDIT	f84v.5:6=okeedy	ins@2:l,del@5:d	True	26.954196310386877	36.725177862321246	ol|q0|NONE|NONE|NONE|NONE	k|q0|NONE|EE|NONE|Y
f84v	f84v.6	4	sheky	H	SELECT	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|E|NONE|NONE+k|q0|NONE|NONE|NONE|Y	sheky	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f84v.4:5=sheeky	del@2:e	True	18.0	26.8167852415475	sh|q0|NONE|E|NONE|NONE	k|q0|NONE|NONE|NONE|Y
f84v	f84v.6	5	qokeey	ok	SELECT	END	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	END:SELECT:ok:RELAY+BOUND_Q	COPY	f84v.5:1=qokeey	exact	True	10.0	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f84v	f84v.7	1	poiin	oii	SELECT	START	PLAIN_FORM	0	1	oii|q0|P|NONE|NONE|N	poiin	True	START:SELECT:oii:PLAIN_FORM	EDIT	f84v.2:1=soiin	sub@1:s>p	True	24.954196310386877	31.770981551934376	oii|q0|P|NONE|NONE|N	oii|q0|P|NONE|NONE|N
f84v	f84v.7	2	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	SPLIT_PREFIX	f84v.6:3=olkeey	split_prefix	True	11.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84v	f84v.7	3	kedy	k	SELECT	MIDDLE	RELAY	0	1	k|q0|NONE|ED|NONE|Y	kedy	True	MIDDLE:SELECT:k:RELAY	EDIT	f84v.6:1=ykeedy	del@1:y,del@3:e	True	22.0	26.8167852415475	k|q0|NONE|ED|NONE|Y	k|q0|NONE|ED|NONE|Y
f84v	f84v.7	4	okedy	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|ED|NONE|Y	okedy	True	MIDDLE:SELECT:ok:RELAY	EDIT	f84v.7:3=kedy	ins@1:o	True	16.954196310386877	31.770981551934376	ok|q0|NONE|ED|NONE|Y	ok|q0|NONE|ED|NONE|Y
f84v	f84v.7	5	qoky	ok	REPEAT1	MIDDLE	PLAIN_FORM	1	1	ok|q1|NONE|NONE|NONE|Y	qoky	True	MIDDLE:REPEAT1:ok:PLAIN_FORM+BOUND_Q	EDIT	f84v.6:5=qokeey	del@4:e,del@5:e	True	22.0	26.8167852415475	ok|q1|NONE|NONE|NONE|Y	ok|q1|NONE|NONE|NONE|Y
f84v	f84v.7	6	okchdy	ok	ECHO2	MIDDLE	PLAIN_FORM	0	2	ok|q0|NONE|NONE|NONE|NONE+chd|q0|NONE|NONE|NONE|Y	okchdy	True	MIDDLE:ECHO2:ok:PLAIN_FORM	EDIT	f84v.5:6=okeedy	del@3:e,sub@4:e>ch	True	28.954196310386877	31.770981551934376	ok|q0|NONE|NONE|NONE|NONE	chd|q0|NONE|NONE|NONE|Y
f84v	f84v.7	7	qokey	ok	ECHO2	END	RELAY	1	1	ok|q1|NONE|E|NONE|Y	qokey	True	END:ECHO2:ok:RELAY+BOUND_Q	EDIT	f84v.6:5=qokeey	del@4:e	True	16.0	31.770981551934376	ok|q1|NONE|E|NONE|Y	ok|q1|NONE|E|NONE|Y
f84v	f84v.8	1	qokedy	ok	SELECT	START	RELAY	1	1	ok|q1|NONE|ED|NONE|Y	qokedy	True	START:SELECT:ok:RELAY+BOUND_Q	EDIT	f84v.7:7=qokey	ins@5:d	True	16.954196310386877	36.725177862321246	ok|q1|NONE|ED|NONE|Y	ok|q1|NONE|ED|NONE|Y
f84v	f84v.8	2	okedy	ok	REPEAT1	MIDDLE	RELAY	0	1	ok|q0|NONE|ED|NONE|Y	okedy	True	MIDDLE:REPEAT1:ok:RELAY	COPY	f84v.7:4=okedy	exact	True	8.0	31.770981551934376	ok|q0|NONE|ED|NONE|Y	ok|q0|NONE|ED|NONE|Y
f84v	f84v.8	3	qokeedy	ok	ECHO2	MIDDLE	RELAY	1	1	ok|q1|NONE|EED|NONE|Y	qokeedy	True	MIDDLE:ECHO2:ok:RELAY+BOUND_Q	EDIT	f84v.6:5=qokeey	ins@6:d	True	22.954196310386877	43.67937417270812	ok|q1|NONE|EED|NONE|Y	ok|q1|NONE|EED|NONE|Y
f84v	f84v.8	4	okeedy	ok	ECHO2	MIDDLE	RELAY	0	1	ok|q0|NONE|EED|NONE|Y	okeedy	True	MIDDLE:ECHO2:ok:RELAY	SPLIT_SUFFIX	f84v.8:3=qokeedy	split_suffix	True	9.0	36.725177862321246	ok|q0|NONE|EED|NONE|Y	ok|q0|NONE|EED|NONE|Y
f84v	f84v.8	5	shedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|ED|NONE|Y	shedy	True	MIDDLE:SELECT:H:RELAY	COPY	f84v.5:3=shedy	exact	True	12.0	26.8167852415475	sh|q0|NONE|ED|NONE|Y	sh|q0|NONE|ED|NONE|Y
f84v	f84v.8	6	qoky	ok	ECHO2	END	PLAIN_FORM	1	1	ok|q1|NONE|NONE|NONE|Y	qoky	True	END:ECHO2:ok:PLAIN_FORM+BOUND_Q	COPY	f84v.7:5=qoky	exact	True	10.0	26.8167852415475	ok|q1|NONE|NONE|NONE|Y	ok|q1|NONE|NONE|NONE|Y
f84v	f84v.9	1	eol	e	SELECT	START	PLAIN_FORM	0	2	e|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	eol	True	START:SELECT:e:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	e|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84v	f84v.9	2	qolchey	ol	SELECT	MIDDLE	OPEN_FORM	1	2	ol|q1|NONE|NONE|NONE|NONE+ch|q0|NONE|E|NONE|Y	qolchey	True	MIDDLE:SELECT:ol:OPEN_FORM+BOUND_Q	EDIT	f84v.7:7=qokey	ins@3:l,sub@3:k>ch	True	33.90839262077375	36.725177862321246	ol|q1|NONE|NONE|NONE|NONE	ch|q0|NONE|E|NONE|Y
f84v	f84v.9	3	okeedy	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|EED|NONE|Y	okeedy	True	MIDDLE:SELECT:ok:RELAY	COPY	f84v.8:4=okeedy	exact	True	8.0	36.725177862321246	ok|q0|NONE|EED|NONE|Y	ok|q0|NONE|EED|NONE|Y
f84v	f84v.9	4	saiin	s	SELECT	MIDDLE	RESOLVE	0	1	s|q0|NONE|NONE|AII|N	saiin	True	MIDDLE:SELECT:s:RESOLVE	EDIT	f84v.4:6=daiin	sub@1:d>s	True	24.954196310386877	31.770981551934376	s|q0|NONE|NONE|AII|N	s|q0|NONE|NONE|AII|N
f84v	f84v.9	5	okeedy	ok	ECHO2	MIDDLE	RELAY	0	1	ok|q0|NONE|EED|NONE|Y	okeedy	True	MIDDLE:ECHO2:ok:RELAY	COPY	f84v.8:4=okeedy	exact	True	8.0	36.725177862321246	ok|q0|NONE|EED|NONE|Y	ok|q0|NONE|EED|NONE|Y
f84v	f84v.9	6	chkeedy	chk	SELECT	END	RELAY	0	1	chk|q0|NONE|EED|NONE|Y	chkeedy	True	END:SELECT:chk:RELAY	EDIT	f84v.9:5=okeedy	sub@1:o>ch	True	16.954196310386877	36.725177862321246	chk|q0|NONE|EED|NONE|Y	chk|q0|NONE|EED|NONE|Y
f84v	f84v.10	1	qoteed	ot	SELECT	START	OPEN_FORM	1	1	ot|q1|NONE|EED|NONE|NONE	qoteed	True	START:SELECT:ot:OPEN_FORM+BOUND_Q	EDIT	f84v.5:4=qokeed	sub@3:k>t	True	24.954196310386877	36.725177862321246	ot|q1|NONE|EED|NONE|NONE	ot|q1|NONE|EED|NONE|NONE
f84v	f84v.10	2	otedy	ot	REPEAT1	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:REPEAT1:ot:RELAY	COPY	f84v.3:3=otedy	exact	True	14.0	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
f84v	f84v.10	3	sheedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|EED|NONE|Y	sheedy	True	MIDDLE:SELECT:H:RELAY	EDIT	f84v.8:5=shedy	ins@2:e	True	22.954196310386877	31.770981551934376	sh|q0|NONE|EED|NONE|Y	sh|q0|NONE|EED|NONE|Y
f84v	f84v.10	4	qokeedy	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|EED|NONE|Y	qokeedy	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f84v.8:3=qokeedy	exact	True	10.0	43.67937417270812	ok|q1|NONE|EED|NONE|Y	ok|q1|NONE|EED|NONE|Y
f84v	f84v.10	5	qoeedy	o	SELECT	MIDDLE	RELAY	1	1	o|q1|NONE|EED|NONE|Y	qoeedy	True	MIDDLE:SELECT:o:RELAY+BOUND_Q	COPY	f84v.6:2=qoeedy	exact	True	12.0	36.725177862321246	o|q1|NONE|EED|NONE|Y	o|q1|NONE|EED|NONE|Y
f84v	f84v.10	6	okeedy	ok	ECHO2	MIDDLE	RELAY	0	1	ok|q0|NONE|EED|NONE|Y	okeedy	True	MIDDLE:ECHO2:ok:RELAY	COPY	f84v.9:5=okeedy	exact	True	8.0	36.725177862321246	ok|q0|NONE|EED|NONE|Y	ok|q0|NONE|EED|NONE|Y
f84v	f84v.10	7	dam	d	SELECT	END	TERMINAL_MG	0	1	d|q0|NONE|NONE|A|M	dam	True	END:SELECT:d:TERMINAL_MG	LITERAL		literal	True	21.862588931160623	21.862588931160623	d|q0|NONE|NONE|A|M	d|q0|NONE|NONE|A|M
f84v	f84v.11	1	edy	ed	SELECT	START	PLAIN_FORM	0	1	ed|q0|NONE|NONE|NONE|Y	edy	True	START:SELECT:ed:PLAIN_FORM	SPLIT_SUFFIX	f84v.10:6=okeedy	split_suffix	True	11.0	21.862588931160623	ed|q0|NONE|NONE|NONE|Y	ed|q0|NONE|NONE|NONE|Y
f84v	f84v.11	2	qoeedy	o	SELECT	MIDDLE	RELAY	1	1	o|q1|NONE|EED|NONE|Y	qoeedy	True	MIDDLE:SELECT:o:RELAY+BOUND_Q	COPY	f84v.10:5=qoeedy	exact	True	8.0	36.725177862321246	o|q1|NONE|EED|NONE|Y	o|q1|NONE|EED|NONE|Y
f84v	f84v.11	3	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	COPY	f84v.7:2=ol	exact	True	12.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84v	f84v.11	4	cheey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|EE|NONE|Y	cheey	True	MIDDLE:SELECT:H:RELAY	EDIT	f84v.9:6=chkeedy	del@2:k,del@5:d	True	24.0	26.8167852415475	ch|q0|NONE|EE|NONE|Y	ch|q0|NONE|EE|NONE|Y
f84v	f84v.11	5	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	COPY	f84v.4:6=daiin	exact	True	14.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f84v	f84v.11	6	chckhedy	chckh	SELECT	MIDDLE	RELAY	0	1	chckh|q0|NONE|ED|NONE|Y	chckhedy	True	MIDDLE:SELECT:chckh:RELAY	EDIT	f84v.9:6=chkeedy	del@2:k,sub@3:e>ckh	True	28.954196310386877	31.770981551934376	chckh|q0|NONE|ED|NONE|Y	chckh|q0|NONE|ED|NONE|Y
f84v	f84v.11	7	dain	d	ECHO2	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AI|N	dain	True	MIDDLE:ECHO2:d:RESOLVE	EDIT	f84v.4:6=daiin	del@3:i	True	22.0	26.8167852415475	d|q0|NONE|NONE|AI|N	d|q0|NONE|NONE|AI|N
f84v	f84v.11	8	dy	d	REPEAT1	MIDDLE	PLAIN_FORM	0	1	d|q0|NONE|NONE|NONE|Y	dy	True	MIDDLE:REPEAT1:d:PLAIN_FORM	SPLIT_SUFFIX	f84v.10:6=okeedy	split_suffix	True	13.0	14.90839262077375	d|q0|NONE|NONE|NONE|Y	d|q0|NONE|NONE|NONE|Y
f84v	f84v.11	9	daiin	d	ECHO2	END	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	END:ECHO2:d:RESOLVE	COPY	f84v.4:6=daiin	exact	True	14.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f84v	f84v.12	1	qokees	okees	SELECT	START	PLAIN_FORM	1	1	okees|q1|NONE|NONE|NONE|NONE	qokees	True	START:SELECT:okees:PLAIN_FORM+BOUND_Q	EDIT	f84v.6:5=qokeey	sub@6:y>s	True	26.954196310386877	36.725177862321246	okees|q1|NONE|NONE|NONE|NONE	okees|q1|NONE|NONE|NONE|NONE
f84v	f84v.12	2	qokedy	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|ED|NONE|Y	qokedy	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f84v.8:1=qokedy	exact	True	12.0	36.725177862321246	ok|q1|NONE|ED|NONE|Y	ok|q1|NONE|ED|NONE|Y
f84v	f84v.12	3	otedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:SELECT:ot:RELAY	COPY	f84v.10:2=otedy	exact	True	12.0	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
