host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	owner_id	primary_governor_key	anchor_event_id	packet_event_ids	packet_count	action_root	action_slot_id	gdt584_rule_id	written_slot_count	carrier_slot_count	carrier_roots	carrier_slot_ids	gdt587_packet_rule_id	paragraph_boundary	gdt584_reader_clause_de	gdt587_reader_clause_de	reader_clause_changed	written_packet_slot_ids	gdt587_exact_host_trace_de	guard
1907	G407-S130	2	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1687@1:OT	G407-E1687	G407-E1687	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	RUNNING:G407-E1687@1	[RUNNING:G407-E1687@1=OT:danach / neuer Arbeitsgang|CONTROL:G407-E1687@1:OT]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1908	G407-S130	3	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1687:STATE_CARD	G407-E1687	G407-E1687	1	FRAME	NONE	FRAME_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Verwende für den vorangehenden Arbeitsschritt in der bezeichneten Stationsart	Verwende für den vorangehenden Arbeitsschritt in der bezeichneten Stationsart	NO	RUNNING:G407-E1687@2	[RUNNING:G407-E1687@2=AN:in der bezeichneten Stationsart|CONTROL:G407-E1687:STATE_CARD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1909	G407-S130	4	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1686@1:CHD	G407-E1688	G407-E1688	1	FRAME	NONE	FRAME_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Verwende für den vorangehenden Arbeitsschritt in Anwendungsform	Verwende für den vorangehenden Arbeitsschritt in Anwendungsform	NO	RUNNING:G407-E1688@1	[RUNNING:G407-E1688@1=O:in Anwendungsform|G407-E1686@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1910	G407-S130	5	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1690@1:CH	G407-E1690	G407-E1690	1	CH	RUNNING:G407-E1690@1	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E1690@1	[RUNNING:G407-E1690@1=CH:Entnimm oder lass ab|ACTION:G407-E1690@1:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1911	G407-S130	6	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1690@2:K	G407-E1690	G407-E1690	1	K	RUNNING:G407-E1690@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Führe den Stationsansatz auf Grad II zu	Führe den Stationsansatz auf Grad II zu	NO	RUNNING:G407-E1690@2|RUNNING:G407-E1690@3|RUNNING:G407-E1690@4	[RUNNING:G407-E1690@2=K:Führe zu|ACTION:G407-E1690@2:K] [RUNNING:G407-E1690@3=EE:auf Grad II|ACTION:G407-E1690@2:K] [RUNNING:G407-E1690@4=Y:Stationsansatz|ACTION:G407-E1690@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1912	G407-S130	7	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1691@1:OK	G407-E1691	G407-E1691	1	OK	RUNNING:G407-E1691@1	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite den Stationsansatz auf Grad I vor	Beschicke oder bereite den Stationsansatz auf Grad I vor	NO	RUNNING:G407-E1691@1|RUNNING:G407-E1691@2|RUNNING:G407-E1691@3	[RUNNING:G407-E1691@1=OK:Beschicke oder bereite vor|ACTION:G407-E1691@1:OK] [RUNNING:G407-E1691@2=E:auf Grad I|ACTION:G407-E1691@1:OK] [RUNNING:G407-E1691@3=Y:Stationsansatz|ACTION:G407-E1691@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1913	G407-S130	8	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1692@1:OK	G407-E1692	G407-E1692	1	OK	RUNNING:G407-E1692@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	RUNNING:G407-E1692@1|RUNNING:G407-E1692@2	[RUNNING:G407-E1692@1=OK:Beschicke oder bereite vor|ACTION:G407-E1692@1:OK] [RUNNING:G407-E1692@2=AIN:Anwendungsportion|ACTION:G407-E1692@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1914	G407-S130	9	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1693@1:CH	G407-E1693	G407-E1693	1	CH	RUNNING:G407-E1693@1	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E1693@1	[RUNNING:G407-E1693@1=CH:Entnimm oder lass ab|ACTION:G407-E1693@1:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1915	G407-S130	10	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1693@2:K	G407-E1693	G407-E1693	1	K	RUNNING:G407-E1693@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Führe den Stationsansatz auf Grad I zu	Führe den Stationsansatz auf Grad I zu	NO	RUNNING:G407-E1693@2|RUNNING:G407-E1693@3|RUNNING:G407-E1693@4	[RUNNING:G407-E1693@2=K:Führe zu|ACTION:G407-E1693@2:K] [RUNNING:G407-E1693@3=E:auf Grad I|ACTION:G407-E1693@2:K] [RUNNING:G407-E1693@4=Y:Stationsansatz|ACTION:G407-E1693@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1916	G407-S130	11	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1694@1:OK	G407-E1694	G407-E1694|G407-E1695	2	OK	RUNNING:G407-E1694@1	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite die Anwendungsportion zur Zielstation oder ins Zielbecken vor	Beschicke oder bereite die Anwendungsportion zur Zielstation oder ins Zielbecken vor	NO	RUNNING:G407-E1694@1|RUNNING:G407-E1694@2|RUNNING:G407-E1695@1	[RUNNING:G407-E1694@1=OK:Beschicke oder bereite vor|ACTION:G407-E1694@1:OK] [RUNNING:G407-E1694@2=AL:zur Zielstation oder ins Zielbecken|ACTION:G407-E1694@1:OK] [RUNNING:G407-E1695@1=AIN:Anwendungsportion|ACTION:G407-E1694@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1917	G407-S130	12	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1696@1:CHD	G407-E1696	G407-E1696	1	CHD	RUNNING:G407-E1696@1	CHD_BIO_TREAT	2	1	Y	RUNNING:G407-E1696@2	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	RUNNING:G407-E1696@1|RUNNING:G407-E1696@2	[RUNNING:G407-E1696@1=CHD:Behandle|ACTION:G407-E1696@1:CHD] [RUNNING:G407-E1696@2=Y:Stationsansatz|ACTION:G407-E1696@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1918	G407-S130	13	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1696@1:CHD	G407-E1697	G407-E1697	1	FRAME	NONE	FRAME_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Verwende für den vorangehenden Arbeitsschritt in Anwendungsform	Verwende für den vorangehenden Arbeitsschritt in Anwendungsform	NO	RUNNING:G407-E1697@1	[RUNNING:G407-E1697@1=O:in Anwendungsform|G407-E1696@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1919	G407-S130	14	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1698@1:K	G407-E1698	G407-E1698	1	K	RUNNING:G407-E1698@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Führe zur Zielstation oder ins Zielbecken zu	Führe zur Zielstation oder ins Zielbecken zu	NO	RUNNING:G407-E1698@1|RUNNING:G407-E1698@2	[RUNNING:G407-E1698@1=K:Führe zu|ACTION:G407-E1698@1:K] [RUNNING:G407-E1698@2=AL:zur Zielstation oder ins Zielbecken|ACTION:G407-E1698@1:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1920	G407-S130	15	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1698@3:OL	G407-E1698	G407-E1698	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E1698@3	[RUNNING:G407-E1698@3=OL:weiter im selben Arbeitsgang|CONTROL:G407-E1698@3:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1921	G407-S130	16	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1699@1:SH	G407-E1699	G407-E1699	1	SH	RUNNING:G407-E1699@1	SH_BIO_BATHE	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte im Bad auf Grad I	Halte im Bad auf Grad I	NO	RUNNING:G407-E1699@1|RUNNING:G407-E1699@2	[RUNNING:G407-E1699@1=SH:Halte im Bad|ACTION:G407-E1699@1:SH] [RUNNING:G407-E1699@2=E:auf Grad I|ACTION:G407-E1699@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1922	G407-S130	17	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1699@3:DY	G407-E1699	G407-E1699	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	RUNNING:G407-E1699@3	[RUNNING:G407-E1699@3=DY:Arbeitsgang abschließen|CONTROL:G407-E1699@3:DY]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1923	G407-S135	1	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1711@1:P	G407-E1711	G407-E1711	1	P	RUNNING:G407-E1711@1	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Wende an	Wende an	NO	RUNNING:G407-E1711@1	[RUNNING:G407-E1711@1=P:Bringe ein oder wende an|ACTION:G407-E1711@1:P]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1924	G407-S135	2	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1711@2:OL	G407-E1711	G407-E1711	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E1711@2	[RUNNING:G407-E1711@2=OL:weiter im selben Arbeitsgang|CONTROL:G407-E1711@2:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1925	G407-S135	3	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1711@3:SH	G407-E1711	G407-E1711|G407-E1712	2	SH	RUNNING:G407-E1711@3	SH_BIO_BATHE	3	1	Y	RUNNING:G407-E1711@4	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte den Stationsansatz im Bad zur Zielstation oder ins Zielbecken	Halte den Stationsansatz im Bad zur Zielstation oder ins Zielbecken	NO	RUNNING:G407-E1711@3|RUNNING:G407-E1711@4|RUNNING:G407-E1712@1	[RUNNING:G407-E1711@3=SH:Halte im Bad|ACTION:G407-E1711@3:SH] [RUNNING:G407-E1711@4=Y:Stationsansatz|ACTION:G407-E1711@3:SH] [RUNNING:G407-E1712@1=AL:zur Zielstation oder ins Zielbecken|ACTION:G407-E1711@3:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1926	G407-S135	4	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1713@1:SH	G407-E1713	G407-E1713	1	SH	RUNNING:G407-E1713@1	SH_BIO_BATHE	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte im Bad auf Grad I	Halte im Bad auf Grad I	NO	RUNNING:G407-E1713@1|RUNNING:G407-E1713@2	[RUNNING:G407-E1713@1=SH:Halte im Bad|ACTION:G407-E1713@1:SH] [RUNNING:G407-E1713@2=E:auf Grad I|ACTION:G407-E1713@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1927	G407-S135	5	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1713@3:DY	G407-E1713	G407-E1713	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	RUNNING:G407-E1713@3	[RUNNING:G407-E1713@3=DY:Arbeitsgang abschließen|CONTROL:G407-E1713@3:DY]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1928	G407-S141	1	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	OWNER_DEFAULT:großes Bad-/Stationsblatt mit dreieckiger Insel:SH	G407-E1724	G407-E1724	1	FRAME	NONE	FRAME_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Verwende für den vorangehenden Arbeitsschritt in Anwendungsform	Verwende für den vorangehenden Arbeitsschritt in Anwendungsform	NO	RUNNING:G407-E1724@1	[RUNNING:G407-E1724@1=O:in Anwendungsform|OWNER_DEFAULT:großes Bad-/Stationsblatt mit dreieckiger Insel:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1929	G407-S141	2	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1726@1:CHD	G407-E1726	G407-E1725|G407-E1726	2	CHD	RUNNING:G407-E1726@1	CHD_BIO_TREAT	3	1	Y	RUNNING:G407-E1726@2	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Stationsansatz über den Stationskontakt oder die Leitung	Behandle den Stationsansatz über den Stationskontakt oder die Leitung	NO	RUNNING:G407-E1725@1|RUNNING:G407-E1726@1|RUNNING:G407-E1726@2	[RUNNING:G407-E1725@1=L:über den Stationskontakt oder die Leitung|ACTION:G407-E1726@1:CHD] [RUNNING:G407-E1726@1=CHD:Behandle|ACTION:G407-E1726@1:CHD] [RUNNING:G407-E1726@2=Y:Stationsansatz|ACTION:G407-E1726@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1930	G407-S141	3	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1727@1:OK	G407-E1727	G407-E1727	1	OK	RUNNING:G407-E1727@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	RUNNING:G407-E1727@1|RUNNING:G407-E1727@2	[RUNNING:G407-E1727@1=OK:Beschicke oder bereite vor|ACTION:G407-E1727@1:OK] [RUNNING:G407-E1727@2=AIN:Anwendungsportion|ACTION:G407-E1727@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1931	G407-S141	4	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1728@1:CH	G407-E1728	G407-E1728	1	CH	RUNNING:G407-E1728@1	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E1728@1	[RUNNING:G407-E1728@1=CH:Entnimm oder lass ab|ACTION:G407-E1728@1:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1932	G407-S141	5	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1728@2:CH	G407-E1728	G407-E1728	1	CH	RUNNING:G407-E1728@2	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E1728@2	[RUNNING:G407-E1728@2=CH:Entnimm oder lass ab|ACTION:G407-E1728@2:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1933	G407-S141	6	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1728@3:T	G407-E1728	G407-E1728	1	T	RUNNING:G407-E1728@3	T_PHYSICAL_GRADE_TEMPER	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Temperiere auf Grad I	Temperiere auf Grad I	NO	RUNNING:G407-E1728@3|RUNNING:G407-E1728@4	[RUNNING:G407-E1728@3=T:Temperiere|ACTION:G407-E1728@3:T] [RUNNING:G407-E1728@4=E:auf Grad I|ACTION:G407-E1728@3:T]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1934	G407-S141	7	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1728@5:DY	G407-E1728	G407-E1728	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	RUNNING:G407-E1728@5	[RUNNING:G407-E1728@5=DY:Arbeitsgang abschließen|CONTROL:G407-E1728@5:DY]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1935	G407-S145	1	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1741@1:OK	G407-E1741	G407-E1741	1	OK	RUNNING:G407-E1741@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	RUNNING:G407-E1741@1|RUNNING:G407-E1741@2	[RUNNING:G407-E1741@1=OK:Beschicke oder bereite vor|ACTION:G407-E1741@1:OK] [RUNNING:G407-E1741@2=AIN:Anwendungsportion|ACTION:G407-E1741@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1936	G407-S145	2	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1742@1:SH	G407-E1742	G407-E1742	1	SH	RUNNING:G407-E1742@1	SH_BIO_BATHE	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte im Bad auf Grad II	Halte im Bad auf Grad II	NO	RUNNING:G407-E1742@1|RUNNING:G407-E1742@2	[RUNNING:G407-E1742@1=SH:Halte im Bad|ACTION:G407-E1742@1:SH] [RUNNING:G407-E1742@2=EE:auf Grad II|ACTION:G407-E1742@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1937	G407-S145	3	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1742@3:T	G407-E1742	G407-E1742	1	T	RUNNING:G407-E1742@3	T_AFTER_SH_COOL	2	1	Y	RUNNING:G407-E1742@4	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Lass den Stationsansatz anschließend abkühlen	Lass den Körper anschließend abkühlen	YES	RUNNING:G407-E1742@3|RUNNING:G407-E1742@4	[RUNNING:G407-E1742@3=T:Kühle ab|ACTION:G407-E1742@3:T] [RUNNING:G407-E1742@4=Y:Körper|ACTION:G407-E1742@3:T]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1938	G407-S145	4	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1743@1:OK	G407-E1743	G407-E1743|G407-E1744|G407-E1745	3	OK	RUNNING:G407-E1743@1	GDT582_RETAINED_NON_TARGET	6	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite die Anwendungsportion an der Stations-Arbeitsstelle und von der Ausgangsstation oder aus dem Ausgangsbecken vor	Beschicke oder bereite die Anwendungsportion an der Stations-Arbeitsstelle und von der Ausgangsstation oder aus dem Ausgangsbecken vor	NO	RUNNING:G407-E1743@1|RUNNING:G407-E1743@2|RUNNING:G407-E1744@1|RUNNING:G407-E1744@2|RUNNING:G407-E1745@1|RUNNING:G407-E1745@2	[RUNNING:G407-E1743@1=OK:Beschicke oder bereite vor|ACTION:G407-E1743@1:OK] [RUNNING:G407-E1743@2=AIN:Anwendungsportion|ACTION:G407-E1743@1:OK] [RUNNING:G407-E1744@1=D_ADDR:an der Stations-Arbeitsstelle|ACTION:G407-E1743@1:OK] [RUNNING:G407-E1744@2=AR:von der Ausgangsstation oder aus dem Ausgangsbecken|ACTION:G407-E1743@1:OK] [RUNNING:G407-E1745@1=D_ADDR:an der Stations-Arbeitsstelle|ACTION:G407-E1743@1:OK] [RUNNING:G407-E1745@2=AR:von der Ausgangsstation oder aus dem Ausgangsbecken|ACTION:G407-E1743@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1939	G407-S145	5	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1746@1:SH	G407-E1746	G407-E1746	1	SH	RUNNING:G407-E1746@1	SH_BIO_BATHE	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte im Bad auf Grad I	Halte im Bad auf Grad I	NO	RUNNING:G407-E1746@1|RUNNING:G407-E1746@2	[RUNNING:G407-E1746@1=SH:Halte im Bad|ACTION:G407-E1746@1:SH] [RUNNING:G407-E1746@2=E:auf Grad I|ACTION:G407-E1746@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1940	G407-S145	6	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	CONTROL:G407-E1746@3:DY	G407-E1746	G407-E1746	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	RUNNING:G407-E1746@3	[RUNNING:G407-E1746@3=DY:Arbeitsgang abschließen|CONTROL:G407-E1746@3:DY]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1941	G407-S151	1	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1758@1:SH	G407-E1758	G407-E1757|G407-E1758	2	SH	RUNNING:G407-E1758@1	SH_BIO_BATHE	3	1	Y	RUNNING:G407-E1757@1	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte den Stationsansatz im Bad auf Grad II	Halte den Körper im Bad auf Grad II	YES	RUNNING:G407-E1757@1|RUNNING:G407-E1758@1|RUNNING:G407-E1758@2	[RUNNING:G407-E1757@1=Y:Körper|ACTION:G407-E1758@1:SH] [RUNNING:G407-E1758@1=SH:Halte im Bad|ACTION:G407-E1758@1:SH] [RUNNING:G407-E1758@2=EE:auf Grad II|ACTION:G407-E1758@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
1942	G407-S151	2	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ACTION:G407-E1758@3:T	G407-E1758	G407-E1758	1	T	RUNNING:G407-E1758@3	T_AFTER_SH_COOL	2	1	Y	RUNNING:G407-E1758@4	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Lass den Stationsansatz anschließend abkühlen	Lass den Körper anschließend abkühlen	YES	RUNNING:G407-E1758@3|RUNNING:G407-E1758@4	[RUNNING:G407-E1758@3=T:Kühle ab|ACTION:G407-E1758@3:T] [RUNNING:G407-E1758@4=Y:Körper|ACTION:G407-E1758@3:T]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
