assignment_ordinal	carrier_slot_id	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	carrier_root	portable_carrier_core	primary_governor_key	action_root	gdt584_rule_id	carrier_root_signature	same_root_written_slot_count	gdt582_default_de	gdt584_base_lemma_de	gdt587_context_family	gdt587_lemma_de	gdt587_object_form_de	gdt587_genitive_form_de	gdt587_disposition	gdt587_rationale	gdt587_packet_rule_id	circularity_note	guard
799	RUNNING:G407-E3530@5	RUNNING:G407-E3530@2	RUNNING_ATOM	G407-E3530	G407-S578	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lsheedy	5	Y	POSTEN	ACTION:G407-E3530@2:SH	SH	SH_BIO_BATHE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
800	RUNNING:G407-E3534@6	RUNNING:G407-E3534@4	RUNNING_ATOM	G407-E3534	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qopshdy	6	Y	POSTEN	ACTION:G407-E3534@4:SH	SH	SH_BIO_BATHE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
801	RUNNING:G407-E3540@1	RUNNING:G407-E3539@2	RUNNING_ATOM	G407-E3540	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	aiin	1	AIIN	WERT	ACTION:G407-E3539@2:S	S	S_REST_SELECT	AIIN	1	Stations- oder Badmaß	Stations- oder Badmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	ACTION_NARROWED	bathing selects bath fill; other station actions retain a station measure	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
802	RUNNING:G407-E3545@1	RUNNING:G407-E3544@1	RUNNING_ATOM	G407-E3545	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	aiin	1	AIIN	WERT	ACTION:G407-E3544@1:S	S	S_REST_SELECT	AIIN	1	Stations- oder Badmaß	Stations- oder Badmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	ACTION_NARROWED	bathing selects bath fill; other station actions retain a station measure	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
803	RUNNING:G407-E3549@2	RUNNING:G407-E3549@1	RUNNING_ATOM	G407-E3549	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sor	2	OR	EINHEIT	ACTION:G407-E3549@1:S	S	S_REST_SELECT	OR	1	Becken- oder Körpereinheit	Becken- oder Körpereinheit	BIOLOGICAL_BATH_OR_STATION_UNIT	Stationseinheit	die Stationseinheit	der Stationseinheit	ACTION_NARROWED	the action removes the inherited basin/body disjunction	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
804	RUNNING:G407-E3553@5	RUNNING:G407-E3553@3	RUNNING_ATOM	G407-E3553	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthey	5	Y	POSTEN	ACTION:G407-E3553@3:T	T	T_PHYSICAL_GRADE_TEMPER	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
805	RUNNING:G407-E3572@5	RUNNING:G407-E3572@2	RUNNING_ATOM	G407-E3572	G407-S586	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	altedy	5	Y	POSTEN	ACTION:G407-E3572@2:T	T	T_PHYSICAL_GRADE_TEMPER	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
806	RUNNING:G407-E3578@3	RUNNING:G407-E3578@2	RUNNING_ATOM	G407-E3578	G407-S589	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokchedy	3	Y	POSTEN	ACTION:G407-E3578@2:CHD	CHD	CHD_BIO_TREAT	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
807	RUNNING:G407-E3585@4	RUNNING:G407-E3585@3	RUNNING_ATOM	G407-E3585	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthy	4	Y	POSTEN	ACTION:G407-E3585@3:T	T	T_BIO_STATION_REGULATE	Y	2	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
808	RUNNING:G407-E3587@1	RUNNING:G407-E3585@3	RUNNING_ATOM	G407-E3587	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sy	1	Y	POSTEN	ACTION:G407-E3585@3:T	T	T_BIO_STATION_REGULATE	Y	2	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
809	RUNNING:G407-E3588@2	RUNNING:G407-E3588@1	RUNNING_ATOM	G407-E3588	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	saiin	2	AIIN	WERT	ACTION:G407-E3588@1:S	S	S_REST_SELECT	AIIN	1	Stations- oder Badmaß	Stations- oder Badmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	ACTION_NARROWED	bathing selects bath fill; other station actions retain a station measure	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
810	RUNNING:G407-E3590@5	RUNNING:G407-E3590@4	RUNNING_ATOM	G407-E3590	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthy	5	Y	POSTEN	ACTION:G407-E3590@4:T	T	T_BIO_STATION_REGULATE	Y	2	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
811	RUNNING:G407-E3591@1	RUNNING:G407-E3590@4	RUNNING_ATOM	G407-E3591	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chey	1	Y	POSTEN	ACTION:G407-E3590@4:T	T	T_BIO_STATION_REGULATE	Y	2	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
812	RUNNING:G407-E3593@4	RUNNING:G407-E3593@3	RUNNING_ATOM	G407-E3593	G407-S593	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthy	4	Y	POSTEN	ACTION:G407-E3593@3:T	T	T_BIO_STATION_REGULATE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
813	RUNNING:G407-E3597@3	RUNNING:G407-E3597@2	RUNNING_ATOM	G407-E3597	G407-S596	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	tchedy	3	Y	POSTEN	ACTION:G407-E3597@2:CHD	CHD	CHD_BIO_TREAT	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
814	RUNNING:G407-E3600@2	RUNNING:G407-E3601@1	RUNNING_ATOM	G407-E3600	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chldaiin	2	AIIN	WERT	ACTION:G407-E3601@1:CHD	CHD	CHD_BIO_TREAT	Y+AIIN	1	Stations- oder Badmaß	Stations- oder Badmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	ACTION_NARROWED	bathing selects bath fill; other station actions retain a station measure	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
815	RUNNING:G407-E3601@2	RUNNING:G407-E3601@1	RUNNING_ATOM	G407-E3601	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	2	Y	POSTEN	ACTION:G407-E3601@1:CHD	CHD	CHD_BIO_TREAT	Y+AIIN	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
816	RUNNING:G407-E3603@3	RUNNING:G407-E3603@2	RUNNING_ATOM	G407-E3603	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	checthy	3	Y	POSTEN	ACTION:G407-E3603@2:T	T	T_BIO_STATION_REGULATE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
817	RUNNING:G407-E3608@1	RUNNING:G407-E3608@2	RUNNING_ATOM	G407-E3608	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ytaiin	1	Y	POSTEN	ACTION:G407-E3608@2:T	T	T_BIO_STATION_REGULATE	Y+AIIN	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
818	RUNNING:G407-E3608@3	RUNNING:G407-E3608@2	RUNNING_ATOM	G407-E3608	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ytaiin	3	AIIN	WERT	ACTION:G407-E3608@2:T	T	T_BIO_STATION_REGULATE	Y+AIIN	1	Stations- oder Badmaß	Stations- oder Badmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	ACTION_NARROWED	bathing selects bath fill; other station actions retain a station measure	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
819	RUNNING:G407-E3610@5	RUNNING:G407-E3610@4	RUNNING_ATOM	G407-E3610	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	schety	5	Y	POSTEN	ACTION:G407-E3610@4:T	T	T_BIO_STATION_REGULATE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
820	RUNNING:G407-E3611@6	RUNNING:G407-E3611@4	RUNNING_ATOM	G407-E3611	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	pdalshdy	6	Y	POSTEN	ACTION:G407-E3611@4:SH	SH	SH_BIO_BATHE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
821	RUNNING:G407-E3613@2	RUNNING:G407-E3614@1	RUNNING_ATOM	G407-E3613	G407-S598	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otor	2	OR	EINHEIT	ACTION:G407-E3614@1:SH	SH	SH_BIO_BATHE	OR	1	Becken- oder Körpereinheit	Becken- oder Körpereinheit	BIOLOGICAL_BATH_OR_STATION_UNIT	Badeinheit	die Badeinheit	der Badeinheit	ACTION_NARROWED	the action removes the inherited basin/body disjunction	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
822	RUNNING:G407-E3615@5	RUNNING:G407-E3615@3	RUNNING_ATOM	G407-E3615	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	opshedy	5	Y	POSTEN	ACTION:G407-E3615@3:SH	SH	SH_BIO_BATHE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	PACKET_NARROWED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
823	RUNNING:G407-E3616@4	RUNNING:G407-E3616@2	RUNNING_ATOM	G407-E3616	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otshdy	4	Y	POSTEN	ACTION:G407-E3616@2:SH	SH	SH_BIO_BATHE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
824	RUNNING:G407-E3618@3	RUNNING:G407-E3618@1	RUNNING_ATOM	G407-E3618	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shdy	3	Y	POSTEN	ACTION:G407-E3618@1:SH	SH	SH_BIO_BATHE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
825	RUNNING:G407-E3619@4	RUNNING:G407-E3619@1	RUNNING_ATOM	G407-E3619	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	soldy	4	Y	POSTEN	ACTION:G407-E3619@1:S	S	S_REST_SELECT	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
826	RUNNING:G407-E3621@3	RUNNING:G407-E3621@1	RUNNING_ATOM	G407-E3621	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedaiin	3	AIIN	WERT	ACTION:G407-E3621@1:SH	SH	SH_BIO_BATHE	AIIN	1	Stations- oder Badmaß	Stations- oder Badmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Badfüllung	die Badfüllung	der Badfüllung	ACTION_NARROWED	bathing selects bath fill; other station actions retain a station measure	BIOLOGICAL_BATH_FILL	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
827	RUNNING:G407-E3623@2	RUNNING:G407-E3623@1	RUNNING_ATOM	G407-E3623	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sain	2	AIN	ANTEIL	ACTION:G407-E3623@1:S	S	S_REST_SELECT	AIN	1	Anwendungsportion	Anwendungsportion	BIOLOGICAL_PART_OR_PORTION	Anwendungsportion	die Anwendungsportion	der Anwendungsportion	BASE_RETAINED	AIN supplies the part atom only in the exact Y+AIN treatment packet	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
828	RUNNING:G407-E3629@3	RUNNING:G407-E3629@1	RUNNING_ATOM	G407-E3629	G407-S601	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shey	3	Y	POSTEN	ACTION:G407-E3629@1:SH	SH	SH_BIO_BATHE	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Körper	den Körper	des Körpers	PACKET_NARROWED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
829	RUNNING:G407-E3636@3	RUNNING:G407-E3636@2	RUNNING_ATOM	G407-E3636	G407-S604	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheeety	3	Y	POSTEN	ACTION:G407-E3636@2:T	T	T_PHYSICAL_GRADE_TEMPER	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
830	RUNNING:G407-E3639@2	RUNNING:G407-E3639@1	RUNNING_ATOM	G407-E3639	G407-S605	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	saiin	2	AIIN	WERT	ACTION:G407-E3639@1:S	S	S_REST_SELECT	AIIN	1	Stations- oder Badmaß	Stations- oder Badmaß	BIOLOGICAL_BATH_OR_STATION_MEASURE	Stationsmaß	das Stationsmaß	des Stationsmaßes	ACTION_NARROWED	bathing selects bath fill; other station actions retain a station measure	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
831	RUNNING:G407-E3644@2	RUNNING:G407-E3644@1	RUNNING_ATOM	G407-E3644	G407-S607	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	2	Y	POSTEN	ACTION:G407-E3644@1:CHD	CHD	CHD_BIO_TREAT	Y	1	Stationsansatz	Stationsansatz	BIOLOGICAL_BODY_OR_STATION	Stationsansatz	den Stationsansatz	des Stationsansatzes	BASE_RETAINED	only clean bathing/cooling and exact body-part packets select body; mixed hosts retain station batch	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
