model	source_group_id	edition	locus	page	kind	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	gloss	role
T	ZL3b|f77r.41|G005	ZL3b	f77r.41	f77r	P	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotal	⟦qotal⟧	UNREAD
T	ZL3b|f77r.41|G006	ZL3b	f77r.41	f77r	P	6	10	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	r	⟦r⟧	UNREAD
T	ZL3b|f77r.41|G007	ZL3b	f77r.41	f77r	P	7	10	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ain	⟦ain⟧	UNREAD
T	ZL3b|f77r.41|G008	ZL3b	f77r.41	f77r	P	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chl	⟦chl⟧	UNREAD
T	ZL3b|f77r.41|G009	ZL3b	f77r.41	f77r	P	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	s	⟦s⟧	UNREAD
T	ZL3b|f77r.41|G010	ZL3b	f77r.41	f77r	P	10	10	0	0	DEFINITE_SPACE	LINE_END	arol	⟦arol⟧	UNREAD
T	ZL3b|f77r.42|G001	ZL3b	f77r.42	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.42|G002	ZL3b	f77r.42	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
T	ZL3b|f77r.42|G003	ZL3b	f77r.42	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.42|G004	ZL3b	f77r.42	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.42|G005	ZL3b	f77r.42	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	⟦qokeey⟧	UNREAD
T	ZL3b|f77r.42|G006	ZL3b	f77r.42	f77r	P	6	8	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	[s:r]	⟦[s:r]⟧	UNREAD
T	ZL3b|f77r.42|G007	ZL3b	f77r.42	f77r	P	7	8	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	aiin	⟦aiin⟧	UNREAD
T	ZL3b|f77r.42|G008	ZL3b	f77r.42	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	al	⟦al⟧	UNREAD
T	ZL3b|f77r.43|G001	ZL3b	f77r.43	f77r	P	1	8	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	d	⟦d⟧	UNREAD
T	ZL3b|f77r.43|G002	ZL3b	f77r.43	f77r	P	2	8	0	0	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	chee	⟦chee⟧	UNREAD
T	ZL3b|f77r.43|G003	ZL3b	f77r.43	f77r	P	3	8	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
T	ZL3b|f77r.43|G004	ZL3b	f77r.43	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	ruht	REST_STATE
T	ZL3b|f77r.43|G005	ZL3b	f77r.43	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
T	ZL3b|f77r.43|G006	ZL3b	f77r.43	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	ZL3b|f77r.43|G007	ZL3b	f77r.43	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
T	ZL3b|f77r.43|G008	ZL3b	f77r.43	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	raiin	⟦raiin⟧	UNREAD
T	ZL3b|f77r.44|G001	ZL3b	f77r.44	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	sheey	⟦sheey⟧	UNREAD
T	ZL3b|f77r.44|G002	ZL3b	f77r.44	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qepchedy	⟦qepchedy⟧	UNREAD
T	ZL3b|f77r.44|G003	ZL3b	f77r.44	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	⟦qol⟧	UNREAD
T	ZL3b|f77r.44|G004	ZL3b	f77r.44	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	ruht	REST_STATE
T	ZL3b|f77r.44|G005	ZL3b	f77r.44	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokear	⟦qokear⟧	UNREAD
T	ZL3b|f77r.44|G006	ZL3b	f77r.44	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
T	ZL3b|f77r.44|G007	ZL3b	f77r.44	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	loly	⟦loly⟧	UNREAD
T	ZL3b|f77r.44|G008	ZL3b	f77r.44	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dy	⟦dy⟧	UNREAD
T	ZL3b|f77r.45|G001	ZL3b	f77r.45	f77r	P	1	11	0	0	LINE_START	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.45|G002	ZL3b	f77r.45	f77r	P	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ches	⟦ches⟧	UNREAD
T	ZL3b|f77r.45|G003	ZL3b	f77r.45	f77r	P	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchear	⟦lchear⟧	UNREAD
T	ZL3b|f77r.45|G004	ZL3b	f77r.45	f77r	P	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dal	und	COORDINATION
T	ZL3b|f77r.45|G005	ZL3b	f77r.45	f77r	P	5	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chr	⟦chr⟧	UNREAD
T	ZL3b|f77r.45|G006	ZL3b	f77r.45	f77r	P	6	11	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	sl	⟦sl⟧	UNREAD
T	ZL3b|f77r.45|G007	ZL3b	f77r.45	f77r	P	7	11	0	0	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	s	⟦s⟧	UNREAD
T	ZL3b|f77r.45|G008	ZL3b	f77r.45	f77r	P	8	11	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ain	⟦ain⟧	UNREAD
T	ZL3b|f77r.45|G009	ZL3b	f77r.45	f77r	P	9	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
T	ZL3b|f77r.45|G010	ZL3b	f77r.45	f77r	P	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	raiin	⟦raiin⟧	UNREAD
T	ZL3b|f77r.45|G011	ZL3b	f77r.45	f77r	P	11	11	0	0	DEFINITE_SPACE	LINE_END	lod	⟦lod⟧	UNREAD
T	ZL3b|f77r.46|G001	ZL3b	f77r.46	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f77r.46|G002	ZL3b	f77r.46	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chlchpsheey	⟦chlchpsheey⟧	UNREAD
T	ZL3b|f77r.46|G003	ZL3b	f77r.46	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tal	⟦tal⟧	UNREAD
T	ZL3b|f77r.46|G004	ZL3b	f77r.46	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	⟦cheol⟧	UNREAD
T	ZL3b|f77r.46|G005	ZL3b	f77r.46	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dag	⟦dag⟧	UNREAD
T	ZL3b|f77r.46|G006	ZL3b	f77r.46	f77r	P	6	8	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	as	⟦as⟧	UNREAD
T	ZL3b|f77r.46|G007	ZL3b	f77r.46	f77r	P	7	8	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	otey	⟦otey⟧	UNREAD
T	ZL3b|f77r.46|G008	ZL3b	f77r.46	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f77r.47|G001	ZL3b	f77r.47	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	ysheey	⟦ysheey⟧	UNREAD
T	ZL3b|f77r.47|G002	ZL3b	f77r.47	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dal	und	COORDINATION
T	ZL3b|f77r.47|G003	ZL3b	f77r.47	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	saiis[o:a]l	⟦saiis[o:a]l⟧	UNREAD
T	ZL3b|f77r.47|G004	ZL3b	f77r.47	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sal	⟦sal⟧	UNREAD
T	ZL3b|f77r.47|G005	ZL3b	f77r.47	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dalo	⟦dalo⟧	UNREAD
T	ZL3b|f77r.47|G006	ZL3b	f77r.47	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tain	⟦tain⟧	UNREAD
T	ZL3b|f77r.47|G007	ZL3b	f77r.47	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dary	⟦dary⟧	UNREAD
T	ZL3b|f77r.47|G008	ZL3b	f77r.47	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dalo	⟦dalo⟧	UNREAD
T	ZL3b|f77r.48|G001	ZL3b	f77r.48	f77r	P	1	2	0	1	LINE_START	DEFINITE_SPACE	sodar	⟦sodar⟧	UNREAD
T	ZL3b|f77r.48|G002	ZL3b	f77r.48	f77r	P	2	2	0	1	DEFINITE_SPACE	LINE_END	oloky	⟦oloky⟧	UNREAD
T	ZL3b|f77r.49|G001	ZL3b	f77r.49	f77r	L	1	1	0	0	LINE_START	LINE_END	otchdy	⟦otchdy⟧	UNREAD
T	ZL3b|f77r.50|G001	ZL3b	f77r.50	f77r	L	1	2	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	otolaiin	⟦otolaiin⟧	UNREAD
T	ZL3b|f77r.50|G002	ZL3b	f77r.50	f77r	L	2	2	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	o	⟦o⟧	UNREAD
T	ZL3b|f17r.4|G001	ZL3b	f17r.4	f17r	P	1	9	1	0	LINE_START	DEFINITE_SPACE	tcho@154;	⟦tcho@154;⟧	UNREAD
T	ZL3b|f17r.4|G002	ZL3b	f17r.4	f17r	P	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
T	ZL3b|f17r.4|G003	ZL3b	f17r.4	f17r	P	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	⟦qokol⟧	UNREAD
T	ZL3b|f17r.4|G004	ZL3b	f17r.4	f17r	P	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qor	⟦qor⟧	UNREAD
T	ZL3b|f17r.4|G005	ZL3b	f17r.4	f17r	P	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olaiin	⟦olaiin⟧	UNREAD
T	ZL3b|f17r.4|G006	ZL3b	f17r.4	f17r	P	6	9	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	opydg	⟦opydg⟧	UNREAD
T	ZL3b|f17r.4|G007	ZL3b	f17r.4	f17r	P	7	9	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	som	⟦som⟧	UNREAD
T	ZL3b|f17r.4|G008	ZL3b	f17r.4	f17r	P	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ypchy	⟦ypchy⟧	UNREAD
T	ZL3b|f17r.4|G009	ZL3b	f17r.4	f17r	P	9	9	1	0	DEFINITE_SPACE	LINE_END	ypaim	⟦ypaim⟧	UNREAD
T	ZL3b|f17r.5|G001	ZL3b	f17r.5	f17r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	ychekchy	⟦ychekchy⟧	UNREAD
T	ZL3b|f17r.5|G002	ZL3b	f17r.5	f17r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
T	ZL3b|f17r.5|G003	ZL3b	f17r.5	f17r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
T	ZL3b|f17r.5|G004	ZL3b	f17r.5	f17r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	⟦shor⟧	UNREAD
T	ZL3b|f17r.5|G005	ZL3b	f17r.5	f17r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cphor	⟦cphor⟧	UNREAD
T	ZL3b|f17r.5|G006	ZL3b	f17r.5	f17r	P	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cphaldy	⟦cphaldy⟧	UNREAD
T	ZL3b|f17r.5|G007	ZL3b	f17r.5	f17r	P	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dair	⟦dair⟧	UNREAD
T	ZL3b|f17r.5|G008	ZL3b	f17r.5	f17r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthey	⟦cthey⟧	UNREAD
T	ZL3b|f17r.5|G009	ZL3b	f17r.5	f17r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	qody	⟦qody⟧	UNREAD
T	ZL3b|f17r.6|G001	ZL3b	f17r.6	f17r	P	1	5	0	1	LINE_START	DEFINITE_SPACE	tsho	⟦tsho⟧	UNREAD
T	ZL3b|f17r.6|G002	ZL3b	f17r.6	f17r	P	2	5	0	1	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qof	⟦qof⟧	UNREAD
T	ZL3b|f17r.6|G003	ZL3b	f17r.6	f17r	P	3	5	0	1	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	cho	⟦cho⟧	UNREAD
T	ZL3b|f17r.6|G004	ZL3b	f17r.6	f17r	P	4	5	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokcheor	⟦qokcheor⟧	UNREAD
T	ZL3b|f17r.6|G005	ZL3b	f17r.6	f17r	P	5	5	0	1	DEFINITE_SPACE	LINE_END	cheteg	⟦cheteg⟧	UNREAD
T	ZL3b|f21r.8|G001	ZL3b	f21r.8	f21r	P	1	8	1	0	LINE_START	UNCERTAIN_SMALL_SPACE	fcho	⟦fcho⟧	UNREAD
T	ZL3b|f21r.8|G002	ZL3b	f21r.8	f21r	P	2	8	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	kshy	⟦kshy⟧	UNREAD
T	ZL3b|f21r.8|G003	ZL3b	f21r.8	f21r	P	3	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	otor	⟦otor⟧	UNREAD
T	ZL3b|f21r.8|G004	ZL3b	f21r.8	f21r	P	4	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheol	⟦sheol⟧	UNREAD
T	ZL3b|f21r.8|G005	ZL3b	f21r.8	f21r	P	5	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ocphal	⟦ocphal⟧	UNREAD
T	ZL3b|f21r.8|G006	ZL3b	f21r.8	f21r	P	6	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	opsheas	⟦opsheas⟧	UNREAD
T	ZL3b|f21r.8|G007	ZL3b	f21r.8	f21r	P	7	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cthodaiin	⟦cthodaiin⟧	UNREAD
T	ZL3b|f21r.8|G008	ZL3b	f21r.8	f21r	P	8	8	1	0	DEFINITE_SPACE	LINE_END	oty	⟦oty⟧	UNREAD
T	ZL3b|f21r.9|G001	ZL3b	f21r.9	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	okaiin	Rohr	VESSEL
T	ZL3b|f21r.9|G002	ZL3b	f21r.9	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
T	ZL3b|f21r.9|G003	ZL3b	f21r.9	f21r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tshaiin	⟦tshaiin⟧	UNREAD
T	ZL3b|f21r.9|G004	ZL3b	f21r.9	f21r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chkaiin	⟦chkaiin⟧	UNREAD
T	ZL3b|f21r.9|G005	ZL3b	f21r.9	f21r	P	5	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	sh	⟦sh⟧	UNREAD
T	ZL3b|f21r.9|G006	ZL3b	f21r.9	f21r	P	6	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	cthey	⟦cthey⟧	UNREAD
T	ZL3b|f21r.9|G007	ZL3b	f21r.9	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthody	⟦cthody⟧	UNREAD
T	ZL3b|f21r.9|G008	ZL3b	f21r.9	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
T	ZL3b|f21r.9|G009	ZL3b	f21r.9	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	s	⟦s⟧	UNREAD
T	ZL3b|f21r.10|G001	ZL3b	f21r.10	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	totchy	⟦totchy⟧	UNREAD
T	ZL3b|f21r.10|G002	ZL3b	f21r.10	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keor	⟦keor⟧	UNREAD
T	ZL3b|f21r.10|G003	ZL3b	f21r.10	f21r	P	3	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	chy	⟦chy⟧	UNREAD
T	ZL3b|f21r.10|G004	ZL3b	f21r.10	f21r	P	4	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ky	⟦ky⟧	UNREAD
T	ZL3b|f21r.10|G005	ZL3b	f21r.10	f21r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
T	ZL3b|f21r.10|G006	ZL3b	f21r.10	f21r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchol	⟦qotchol⟧	UNREAD
T	ZL3b|f21r.10|G007	ZL3b	f21r.10	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ty	⟦ty⟧	UNREAD
T	ZL3b|f21r.10|G008	ZL3b	f21r.10	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctheey	⟦ctheey⟧	UNREAD
T	ZL3b|f21r.10|G009	ZL3b	f21r.10	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	otaiin	⟦otaiin⟧	UNREAD
T	ZL3b|f21r.11|G001	ZL3b	f21r.11	f21r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
T	ZL3b|f21r.11|G002	ZL3b	f21r.11	f21r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	ZL3b|f21r.11|G003	ZL3b	f21r.11	f21r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
T	ZL3b|f21r.11|G004	ZL3b	f21r.11	f21r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tchol	⟦tchol⟧	UNREAD
T	ZL3b|f21r.11|G005	ZL3b	f21r.11	f21r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chcthy	langsam	RATE
T	ZL3b|f21r.11|G006	ZL3b	f21r.11	f21r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otyky	⟦otyky⟧	UNREAD
T	ZL3b|f21r.11|G007	ZL3b	f21r.11	f21r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	⟦shey⟧	UNREAD
T	ZL3b|f21r.11|G008	ZL3b	f21r.11	f21r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	yteol	⟦yteol⟧	UNREAD
T	ZL3b|f21r.11|G009	ZL3b	f21r.11	f21r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	shody	⟦shody⟧	UNREAD
T	ZL3b|f21r.12|G001	ZL3b	f21r.12	f21r	P	1	8	0	1	LINE_START	DEFINITE_SPACE	ykeey	⟦ykeey⟧	UNREAD
T	ZL3b|f21r.12|G002	ZL3b	f21r.12	f21r	P	2	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
T	ZL3b|f21r.12|G003	ZL3b	f21r.12	f21r	P	3	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sheey	⟦sheey⟧	UNREAD
T	ZL3b|f21r.12|G004	ZL3b	f21r.12	f21r	P	4	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ysheol	⟦ysheol⟧	UNREAD
T	ZL3b|f21r.12|G005	ZL3b	f21r.12	f21r	P	5	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
T	ZL3b|f21r.12|G006	ZL3b	f21r.12	f21r	P	6	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	ZL3b|f21r.12|G007	ZL3b	f21r.12	f21r	P	7	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f21r.12|G008	ZL3b	f21r.12	f21r	P	8	8	0	1	DEFINITE_SPACE	LINE_END	chkaiin	⟦chkaiin⟧	UNREAD
T	ZL3b|f32v.7|G001	ZL3b	f32v.7	f32v	P	1	10	1	0	LINE_START	DEFINITE_SPACE	ksho	⟦ksho⟧	UNREAD
T	ZL3b|f32v.7|G002	ZL3b	f32v.7	f32v	P	2	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cpho[s:r]	⟦cpho[s:r]⟧	UNREAD
T	ZL3b|f32v.7|G003	ZL3b	f32v.7	f32v	P	3	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	she	⟦she⟧	UNREAD
T	ZL3b|f32v.7|G004	ZL3b	f32v.7	f32v	P	4	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheaiin	⟦sheaiin⟧	UNREAD
T	ZL3b|f32v.7|G005	ZL3b	f32v.7	f32v	P	5	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	otshcho	⟦otshcho⟧	UNREAD
T	ZL3b|f32v.7|G006	ZL3b	f32v.7	f32v	P	6	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	r	⟦r⟧	UNREAD
T	ZL3b|f32v.7|G007	ZL3b	f32v.7	f32v	P	7	10	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	dain	⟦dain⟧	UNREAD
T	ZL3b|f32v.7|G008	ZL3b	f32v.7	f32v	P	8	10	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	shckhy	⟦shckhy⟧	UNREAD
T	ZL3b|f32v.7|G009	ZL3b	f32v.7	f32v	P	9	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	s	⟦s⟧	UNREAD
T	ZL3b|f32v.7|G010	ZL3b	f32v.7	f32v	P	10	10	1	0	DEFINITE_SPACE	LINE_END	odan	⟦odan⟧	UNREAD
T	ZL3b|f32v.8|G001	ZL3b	f32v.8	f32v	P	1	9	0	0	LINE_START	DEFINITE_SPACE	otchol	⟦otchol⟧	UNREAD
T	ZL3b|f32v.8|G002	ZL3b	f32v.8	f32v	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f32v.8|G003	ZL3b	f32v.8	f32v	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f32v.8|G004	ZL3b	f32v.8	f32v	P	4	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ctho	⟦ctho⟧	UNREAD
T	ZL3b|f32v.8|G005	ZL3b	f32v.8	f32v	P	5	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f32v.8|G006	ZL3b	f32v.8	f32v	P	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	qotaiin	⟦qotaiin⟧	UNREAD
T	ZL3b|f32v.8|G007	ZL3b	f32v.8	f32v	P	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	otchy	⟦otchy⟧	UNREAD
T	ZL3b|f32v.8|G008	ZL3b	f32v.8	f32v	P	8	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	d	⟦d⟧	UNREAD
T	ZL3b|f32v.8|G009	ZL3b	f32v.8	f32v	P	9	9	0	0	DRAWING_INTERRUPTION	LINE_END	shan	⟦shan⟧	UNREAD
T	ZL3b|f32v.9|G001	ZL3b	f32v.9	f32v	P	1	7	0	0	LINE_START	DEFINITE_SPACE	qotchy	⟦qotchy⟧	UNREAD
T	ZL3b|f32v.9|G002	ZL3b	f32v.9	f32v	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cfhy	⟦cfhy⟧	UNREAD
T	ZL3b|f32v.9|G003	ZL3b	f32v.9	f32v	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	skey	⟦skey⟧	UNREAD
T	ZL3b|f32v.9|G004	ZL3b	f32v.9	f32v	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chocthy	⟦chocthy⟧	UNREAD
T	ZL3b|f32v.9|G005	ZL3b	f32v.9	f32v	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f32v.9|G006	ZL3b	f32v.9	f32v	P	6	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cthaiin	⟦cthaiin⟧	UNREAD
T	ZL3b|f32v.9|G007	ZL3b	f32v.9	f32v	P	7	7	0	0	DRAWING_INTERRUPTION	LINE_END	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f32v.10|G001	ZL3b	f32v.10	f32v	P	1	10	0	0	LINE_START	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
T	ZL3b|f32v.10|G002	ZL3b	f32v.10	f32v	P	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keol	⟦keol⟧	UNREAD
T	ZL3b|f32v.10|G003	ZL3b	f32v.10	f32v	P	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
T	ZL3b|f32v.10|G004	ZL3b	f32v.10	f32v	P	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	ZL3b|f32v.10|G005	ZL3b	f32v.10	f32v	P	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f32v.10|G006	ZL3b	f32v.10	f32v	P	6	10	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	cpho	⟦cpho⟧	UNREAD
T	ZL3b|f32v.10|G007	ZL3b	f32v.10	f32v	P	7	10	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	l	⟦l⟧	UNREAD
