unified_index	register	page	unit_or_locus	visible_owner	visible_surface	source_id	semantic_class	portable_reading_de	local_default_de	learning_mode
700	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ch	A319	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ch fuer A3_MIDDLE_WHEEL_RING_TEXT	COPY
701	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	A320	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
702	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dy	A321	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
703	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chol	A322	PORTABLE_COMPOSITION	weiter	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	COMPOSE
704	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykar	A323	PORTABLE_COMPOSITION	Quelladresse des YK-Postens	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	COMPOSE
705	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ol	A324	PORTABLE_COMPOSITION	weiter	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	COMPOSE
706	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	A325	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
707	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykeeody	A326	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ykeeody: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	MEMORIZE
708	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chey	A327	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
709	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dal	A328	PORTABLE_COMPOSITION	dorthin	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	COMPOSE
710	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ody	A329	PORTABLE_COMPOSITION	POSTEN_ZURUECKNEHMEN__SCHLUSS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	COMPOSE
711	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	airchy	A330	PORTABLE_COMPOSITION	Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	COMPOSE
712	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	choky	A331	PORTABLE_COMPOSITION	einsetzen	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	COMPOSE
713	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ychey	A332	PORTABLE_COMPOSITION	aktueller Ablesewert.	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	COMPOSE
714	ASTRO	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chey	A333	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
715	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	doair	A334	PORTABLE_COMPOSITION	vorigen Rücklauf wählen	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	COMPOSE
716	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otaldal	A335	PORTABLE_COMPOSITION	Folgeposten an die bezeichnete Ziel-Unteradresse	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	COMPOSE
717	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dair	A336	PORTABLE_COMPOSITION	voriger Lauf	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	COMPOSE
718	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chdy	A337	PORTABLE_COMPOSITION	überführen	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	COMPOSE
719	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otoar	A338	PORTABLE_COMPOSITION	Quelladresse des Folgepostens	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	COMPOSE
720	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ar	A339	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
721	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chy	A340	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
722	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qoteor	A341	PORTABLE_COMPOSITION	kurzer Bedingungsansatz des Folgepostens	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	COMPOSE
723	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cho	A342	PORTABLE_COMPOSITION	EINGANGSBEDINGUNG	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	COMPOSE
724	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qotair	A343	PORTABLE_COMPOSITION	Laufbahn des Folgepostens	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	COMPOSE
725	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chda	A344	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel chda fuer A3_RIGHT_WHEEL_RING_TEXT	COPY
726	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteeal	A345	PORTABLE_COMPOSITION	Folgeposten laenger an der Zieladresse halten	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	COMPOSE
727	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheor	A346	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen CHE-Postens	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	COMPOSE
728	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ar	A347	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
729	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	air	A348	PORTABLE_COMPOSITION	Lauf oder Bahn	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	COMPOSE
730	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteody	A349	LEARNED_WHOLE_SIGN	lokaler EODY-Folgeposten	Ganzzeichen oteody: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	MEMORIZE
731	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ytyd	A350	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ytyd fuer A3_RIGHT_WHEEL_RING_TEXT	COPY
732	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	a	A351	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel a fuer A3_RIGHT_WHEEL_RING_TEXT	COPY
733	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dchy	A352	PORTABLE_COMPOSITION	fester Zustand.	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	COMPOSE
734	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otoly	A353	PORTABLE_COMPOSITION	diesen Folgeposten im selben Lauf weiterfuehren	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	COMPOSE
735	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	okeodal	A354	PORTABLE_COMPOSITION	Zieladresse des OKEOD-Postens	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	COMPOSE
736	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	A355	PORTABLE_COMPOSITION	Folgeposten mit doppelter Quelladresse	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	COMPOSE
737	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheteeser	A356	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel cheteeser fuer A3_RIGHT_WHEEL_RING_TEXT	COPY
738	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dair	A357	PORTABLE_COMPOSITION	voriger Lauf	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	COMPOSE
739	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chey	A358	PORTABLE_COMPOSITION	dies	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMPOSE
740	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	okody	A359	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okody: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	MEMORIZE
741	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dal	A360	PORTABLE_COMPOSITION	dorthin	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	COMPOSE
742	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteey	A361	PORTABLE_COMPOSITION	NAECHSTER_LANGSTUFENPOSTEN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	COMPOSE
743	ASTRO	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteey	A362	PORTABLE_COMPOSITION	NAECHSTER_LANGSTUFENPOSTEN	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	COMPOSE
744	ASTRO	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	okeey	A363	PORTABLE_COMPOSITION	LANGSTUFE_SETZEN	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	COMPOSE
745	ASTRO	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	sar	A364	PORTABLE_COMPOSITION	davon	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	COMPOSE
746	ASTRO	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	okeo	A365	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okeo fuer A3_LEFT_RADIAL_SLOT_02	COPY
747	ASTRO	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	dy	A366	PORTABLE_COMPOSITION	dies	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	COMPOSE
748	ASTRO	f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	ochoyk	A367	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ochoyk fuer A3_LEFT_RADIAL_SLOT_03	COPY
749	ASTRO	f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	ykeey	A368	PORTABLE_COMPOSITION	lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	COMPOSE
750	ASTRO	f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	ytory	A369	PORTABLE_COMPOSITION	Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	COMPOSE
751	ASTRO	f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	oeesy	A370	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen oeesy: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	MEMORIZE
752	ASTRO	f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	ytody	A371	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ytody: Platz fest eingetragen.	MEMORIZE
753	ASTRO	f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	okody	A372	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okody: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	MEMORIZE
754	ASTRO	f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	otody	A373	LEARNED_WHOLE_SIGN	lokaler ODY-Folgeposten	Ganzzeichen otody: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	MEMORIZE
755	ASTRO	f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	okeal	A374	PORTABLE_COMPOSITION	Zieladresse des OKE-Postens	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	COMPOSE
756	ASTRO	f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	okeod	A375	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okeod fuer A3_LEFT_RADIAL_SLOT_11	COPY
757	ASTRO	f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	oteeys	A376	PORTABLE_COMPOSITION	lokalen Folgeposten laenger halten	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	COMPOSE
758	ASTRO	f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	oteol	A377	PORTABLE_COMPOSITION	Folgeposten kurz im selben Lauf weiterfuehren	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	COMPOSE
759	ASTRO	f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	ykeydy	A378	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ykeydy: aktuelle Klasse fest.	MEMORIZE
760	ASTRO	f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	okeod	A379	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okeod fuer A3_LEFT_RADIAL_SLOT_15	COPY
761	ASTRO	f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	saral	A380	PORTABLE_COMPOSITION	von der Quelladresse zur Zieladresse	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	COMPOSE
762	ASTRO	f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	saiir	A381	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel saiir fuer A3_LEFT_RADIAL_SLOT_17	COPY
763	ASTRO	f69v	f69v.21	A3_LEFT_RADIAL_SLOT_18	okolar	A382	PORTABLE_COMPOSITION	den Lauf von der Quelladresse aktivieren	Radstelle A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
764	ASTRO	f69v	f69v.22	A3_LEFT_RADIAL_SLOT_19	ykeody	A383	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ykeody: Klassenplatz fest eingetragen.	MEMORIZE
765	ASTRO	f69v	f69v.23	A3_LEFT_RADIAL_SLOT_20	sarydy	A384	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen sarydy: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.	MEMORIZE
766	ASTRO	f69v	f69v.24	A3_LEFT_RADIAL_SLOT_21	otchy	A385	PORTABLE_COMPOSITION	diesen Folgeposten bearbeiten	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.	COMPOSE
767	ASTRO	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	okeey	A386	PORTABLE_COMPOSITION	LANGSTUFE_SETZEN	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.	COMPOSE
768	ASTRO	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	dy	A387	PORTABLE_COMPOSITION	dies	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.	COMPOSE
769	ASTRO	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	okey	A388	PORTABLE_COMPOSITION	KURZSTUFE_SETZEN	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen.	COMPOSE
770	ASTRO	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	d	A389	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel d fuer A3_LEFT_RADIAL_SLOT_23	COPY
771	ASTRO	f69v	f69v.27	A3_LEFT_RADIAL_SLOT_24	okeod	A390	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okeod fuer A3_LEFT_RADIAL_SLOT_24	COPY
772	ASTRO	f69v	f69v.28	A3_LEFT_RADIAL_SLOT_25	okodchy	A391	PORTABLE_COMPOSITION	Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	COMPOSE
773	ASTRO	f69v	f69v.29	A3_LEFT_RADIAL_SLOT_26	okeody	A392	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen okeody: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.	MEMORIZE
774	ASTRO	f69v	f69v.30	A3_LEFT_RADIAL_SLOT_27	okcheys	A393	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okcheys fuer A3_LEFT_RADIAL_SLOT_27	COPY
775	ASTRO	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	oar	A394	PORTABLE_COMPOSITION	Quelladresse des O-Postens	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	COMPOSE
776	ASTRO	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	alys	A395	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel alys fuer A3_LEFT_RADIAL_SLOT_28	COPY
