assignment_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	root	primary_governor_key	direct_governor_tokens	governor_group_tokens	governor_object_scope	previous_visible_action	next_visible_action	gdt583_rule_id	gdt583_working_default_de	gdt584_rule_id	gdt584_working_default_de	gdt584_concrete_sense_de	gdt584_disposition	gdt584_rationale	gdt584_remote_fine_argument	gdt584_remote_fine_stitch_status	gdt584_guard
1143	RUNNING:G407-E3467@1	RUNNING_ATOM	G407-E3467	G407-S559	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shey	1	SH	ACTION:G407-E3467@1:SH	E|SH|Y	E|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1144	RUNNING:G407-E3469@4	RUNNING_ATOM	G407-E3469	G407-S560	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	rches	4	S	ACTION:G407-E3469@4:S	S	AR|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	S_BIO_DIVERT	Leite um	S_BIO_DIVERT	Leite um	Fluss oder Anwendung zwischen Stationen umleiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1145	RUNNING:G407-E3471@1	RUNNING_ATOM	G407-E3471	G407-S560	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	1	CHD	ACTION:G407-E3471@1:CHD	CHD|Y	CHD|D_ADDR|OR|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1146	RUNNING:G407-E3479@2	RUNNING_ATOM	G407-E3479	G407-S562	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	2	CHD	ACTION:G407-E3479@2:CHD	CHD|L	CHD|L|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1147	RUNNING:G407-E3483@2	RUNNING_ATOM	G407-E3483	G407-S563	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokshedy	2	SH	ACTION:G407-E3483@2:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	OK	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1148	RUNNING:G407-E3484@1	RUNNING_ATOM	G407-E3484	G407-S564	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	1	CHD	ACTION:G407-E3484@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1149	RUNNING:G407-E3488@1	RUNNING_ATOM	G407-E3488	G407-S565	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shetar	1	SH	ACTION:G407-E3488@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	T	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1150	RUNNING:G407-E3488@3	RUNNING_ATOM	G407-E3488	G407-S565	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shetar	3	T	ACTION:G407-E3488@3:T	AR|T	AR|T	SAME_CARD_DIRECT_HOST	SH	NONE	T_AFTER_SH_COOL	Kühle ab	T_BIO_RELATION_REGULATE	Reguliere	vom Ausgangsbecken her regulieren, ohne unbelegtes Abkühlobjekt	NARROWED	T hostet nur AR; der SH→T-Pfeil reicht hier nicht für Abkühlen	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1151	RUNNING:G407-E3489@1	RUNNING_ATOM	G407-E3489	G407-S565	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	1	SH	ACTION:G407-E3489@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1152	RUNNING:G407-E3491@1	RUNNING_ATOM	G407-E3491	G407-S566	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	1	CHD	ACTION:G407-E3491@1:CHD	CHD|Y	AIIN|CHD|D_ADDR|EE|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1153	RUNNING:G407-E3497@1	RUNNING_ATOM	G407-E3497	G407-S566	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	1	SH	ACTION:G407-E3497@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_CH_BRIDGE_HOLD	Halte	SH_CH_BRIDGE_HOLD	Halte	das vom Entnehmen übernommene Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1154	RUNNING:G407-E3499@2	RUNNING_ATOM	G407-E3499	G407-S567	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	rchedy	2	CHD	ACTION:G407-E3499@2:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	R	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1155	RUNNING:G407-E3502@1	RUNNING_ATOM	G407-E3502	G407-S568	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	schedy	1	CHD	ACTION:G407-E3502@1:CHD	CHD	CHD|L|O	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1156	RUNNING:G407-E3503@1	RUNNING_ATOM	G407-E3503	G407-S569	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedchy	1	CHD	ACTION:G407-E3503@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1157	RUNNING:G407-E3505@2	RUNNING_ATOM	G407-E3505	G407-S569	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	olchedy	2	CHD	ACTION:G407-E3505@2:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1158	RUNNING:G407-E3507@1	RUNNING_ATOM	G407-E3507	G407-S570	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	1	CHD	ACTION:G407-E3507@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1159	RUNNING:G407-E3509@2	RUNNING_ATOM	G407-E3509	G407-S571	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	2	CHD	ACTION:G407-E3509@2:CHD	CHD|L	CHD|L	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1160	RUNNING:G407-E3511@1	RUNNING_ATOM	G407-E3511	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	solshed	1	S	ACTION:G407-E3511@1:S	S	S	SAME_CARD_DIRECT_HOST	NONE	SH	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1161	RUNNING:G407-E3511@3	RUNNING_ATOM	G407-E3511	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	solshed	3	SH	ACTION:G407-E3511@3:SH	SH	SH	SAME_CARD_DIRECT_HOST	S	NONE	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1162	RUNNING:G407-E3512@2	RUNNING_ATOM	G407-E3512	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lsheedy	2	SH	ACTION:G407-E3512@2:SH	D_ADDR|EE|L|SH|Y	CARRIER_Q|D_ADDR|EE|EEE|L|SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1163	RUNNING:G407-E3517@2	RUNNING_ATOM	G407-E3517	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	rsheedy	2	SH	ACTION:G407-E3517@2:SH	D_ADDR|EE|SH|Y	D_ADDR|EE|SH|Y	SAME_CARD_DIRECT_HOST	R	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1164	RUNNING:G407-E3521@2	RUNNING_ATOM	G407-E3521	G407-S575	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	pchedal	2	CHD	ACTION:G407-E3521@2:CHD	AL|CHD	AL|CHD	SAME_CARD_DIRECT_HOST	P	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1165	RUNNING:G407-E3523@1	RUNNING_ATOM	G407-E3523	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthedchy	1	SH	ACTION:G407-E3523@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1166	RUNNING:G407-E3523@4	RUNNING_ATOM	G407-E3523	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthedchy	4	T	ACTION:G407-E3523@4:T	T	T	SAME_CARD_DIRECT_HOST	CH	CHD	T_BIO_STATION_REGULATE	Reguliere die Station	T_BIO_STATION_REGULATE	Reguliere	Bad-, Becken- oder Stationsbedingung regulieren	REPHRASED	eingebautes Stationsnomen entfernt; der Host liefert Ort oder Objekt	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1167	RUNNING:G407-E3523@5	RUNNING_ATOM	G407-E3523	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthedchy	5	CHD	ACTION:G407-E3523@5:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	T	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1168	RUNNING:G407-E3525@1	RUNNING_ATOM	G407-E3525	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	1	CHD	ACTION:G407-E3525@1:CHD	CHD|Y	AR|CHD|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1169	RUNNING:G407-E3530@2	RUNNING_ATOM	G407-E3530	G407-S578	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lsheedy	2	SH	ACTION:G407-E3530@2:SH	D_ADDR|EE|L|SH|Y	D_ADDR|EE|L|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1170	RUNNING:G407-E3531@2	RUNNING_ATOM	G407-E3531	G407-S578	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokchdy	2	CHD	ACTION:G407-E3531@2:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	OK	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1171	RUNNING:G407-E3533@1	RUNNING_ATOM	G407-E3533	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedkedy	1	SH	ACTION:G407-E3533@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	K	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1172	RUNNING:G407-E3534@4	RUNNING_ATOM	G407-E3534	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qopshdy	4	SH	ACTION:G407-E3534@4:SH	D_ADDR|SH|Y	D_ADDR|SH|Y	SAME_CARD_DIRECT_HOST	P	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1173	RUNNING:G407-E3537@3	RUNNING_ATOM	G407-E3537	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	rchs	3	S	ACTION:G407-E3537@3:S	S	S	SAME_CARD_DIRECT_HOST	CH	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1174	RUNNING:G407-E3539@2	RUNNING_ATOM	G407-E3539	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ols	2	S	ACTION:G407-E3539@2:S	S	AIIN|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1175	RUNNING:G407-E3541@1	RUNNING_ATOM	G407-E3541	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	skal	1	S	ACTION:G407-E3541@1:S	S	S	SAME_CARD_DIRECT_HOST	NONE	K	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1176	RUNNING:G407-E3543@2	RUNNING_ATOM	G407-E3543	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cthal	2	T	ACTION:G407-E3543@2:T	AL|T	AL|T	SAME_CARD_DIRECT_HOST	CH	NONE	T_BIO_STATION_REGULATE	Reguliere die Station	T_BIO_STATION_REGULATE	Reguliere	Bad-, Becken- oder Stationsbedingung regulieren	REPHRASED	eingebautes Stationsnomen entfernt; der Host liefert Ort oder Objekt	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1177	RUNNING:G407-E3544@1	RUNNING_ATOM	G407-E3544	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	s	1	S	ACTION:G407-E3544@1:S	S	AIIN|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1178	RUNNING:G407-E3548@1	RUNNING_ATOM	G407-E3548	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sam	1	S	ACTION:G407-E3548@1:S	AM_ADDR|S	AM_ADDR|S	SAME_CARD_DIRECT_HOST	NONE	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1179	RUNNING:G407-E3549@1	RUNNING_ATOM	G407-E3549	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sor	1	S	ACTION:G407-E3549@1:S	OR|S	OR|S	SAME_CARD_DIRECT_HOST	NONE	NONE	S_REST_SELECT	Wähle aus	S_REST_SELECT	Wähle aus	Material, Station oder Arbeitsschritt auswählen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1180	RUNNING:G407-E3550@1	RUNNING_ATOM	G407-E3550	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	1	SH	ACTION:G407-E3550@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1181	RUNNING:G407-E3553@1	RUNNING_ATOM	G407-E3553	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthey	1	SH	ACTION:G407-E3553@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_REST_HOLD	Halte	SH_REST_HOLD	Halte	Zustand oder Argument halten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1182	RUNNING:G407-E3553@3	RUNNING_ATOM	G407-E3553	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shcthey	3	T	ACTION:G407-E3553@3:T	E|T|Y	E|T|Y	SAME_CARD_DIRECT_HOST	CH	NONE	T_PHYSICAL_GRADE_TEMPER	Temperiere auf den Grad	T_PHYSICAL_GRADE_TEMPER	Temperiere	Charge, Bad oder Ansatz auf die geschriebene Stufe temperieren	REPHRASED	der geschriebene Grad wird vom Argument und nicht doppelt im Verb realisiert	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1183	RUNNING:G407-E3556@1	RUNNING_ATOM	G407-E3556	G407-S581	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sheedy	1	SH	ACTION:G407-E3556@1:SH	EE|SH	EE|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1184	RUNNING:G407-E3557@2	RUNNING_ATOM	G407-E3557	G407-S582	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	2	CHD	ACTION:G407-E3557@2:CHD	CHD|L	CHD|L	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_BIO_TREAT	Behandle	CHD_BIO_TREAT	Behandle	Stationsansatz oder Anwendung behandeln	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1185	RUNNING:G407-E3560@1	RUNNING_ATOM	G407-E3560	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sheckhy	1	SH	ACTION:G407-E3560@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_BIO_BATHE	Halte im Bad	SH_BIO_BATHE	Halte im Bad	Anwendung im Bad- oder Stationsgang halten beziehungsweise baden	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
