event_ordinal	event_id	statement_id	physical_page	register	owner_id	surface	written_slot_count	target_slot_count	target_roots	gdt584_rule_ids	anchored_host_count	packet_membership_host_count	gdt584_polished_event_clause_de	gdt584_local_written_slot_ids	gdt584_guard
752	G407-E2517	G407-S353	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	3	1	SH	SH_BIO_BATHE	1	1	Halte den Stationsansatz im Bad auf Grad II.	RUNNING:G407-E2517@1|RUNNING:G407-E2517@2|RUNNING:G407-E2517@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
753	G407-E2520	G407-S354	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheoky	4	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad I. Beschicke oder bereite den Stationsansatz vor.	RUNNING:G407-E2520@1|RUNNING:G407-E2520@2|RUNNING:G407-E2520@3|RUNNING:G407-E2520@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
754	G407-E2522	G407-S354	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle den Stationsansatz.	RUNNING:G407-E2522@1|RUNNING:G407-E2522@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
755	G407-E2523	G407-S354	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	3	1	CHD	CHD_BIO_TREAT	2	2	Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	RUNNING:G407-E2523@1|RUNNING:G407-E2523@2|RUNNING:G407-E2523@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
756	G407-E2524	G407-S355	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olshedy	4	1	SH	SH_REST_HOLD	4	4	Fahre im selben Arbeitsgang fort. Halte den Zustand. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang.	RUNNING:G407-E2524@1|RUNNING:G407-E2524@2|RUNNING:G407-E2524@3|RUNNING:G407-E2524@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
757	G407-E2526	G407-S357	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle den Stationsansatz.	RUNNING:G407-E2526@1|RUNNING:G407-E2526@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
758	G407-E2530	G407-S357	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shor	2	1	SH	SH_BIO_BATHE	1	1	Halte die Becken- oder Körpereinheit im Bad.	RUNNING:G407-E2530@1|RUNNING:G407-E2530@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
759	G407-E2533	G407-S357	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shear	3	1	SH	SH_CH_BRIDGE_HOLD	1	1	Halte den Zustand auf Grad I und von der Ausgangsstation oder aus dem Ausgangsbecken.	RUNNING:G407-E2533@1|RUNNING:G407-E2533@2|RUNNING:G407-E2533@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
760	G407-E2537	G407-S358	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad I. Schließe den Arbeitsgang.	RUNNING:G407-E2537@1|RUNNING:G407-E2537@2|RUNNING:G407-E2537@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
761	G407-E2539	G407-S359	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedar	4	1	SH	SH_BIO_BATHE	1	1	Halte im Bad auf Grad I, an der Stations-Arbeitsstelle, zur Zielstation oder ins Zielbecken und von der Ausgangsstation oder aus dem Ausgangsbecken.	RUNNING:G407-E2539@1|RUNNING:G407-E2539@2|RUNNING:G407-E2539@3|RUNNING:G407-E2539@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
762	G407-E2541	G407-S359	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle den Stationsansatz und die Becken- oder Körpereinheit an der Stations-Arbeitsstelle und von der Ausgangsstation oder aus dem Ausgangsbecken.	RUNNING:G407-E2541@1|RUNNING:G407-E2541@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
763	G407-E2546	G407-S361	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chcthy	4	1	T	T_BIO_STATION_REGULATE	3	3	Entnimm oder lass ab. Entnimm oder lass ab. Reguliere den Stationsansatz.	RUNNING:G407-E2546@1|RUNNING:G407-E2546@2|RUNNING:G407-E2546@3|RUNNING:G407-E2546@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
764	G407-E2547	G407-S361	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	3	1	CHD	CHD_BIO_TREAT	2	2	Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	RUNNING:G407-E2547@1|RUNNING:G407-E2547@2|RUNNING:G407-E2547@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
765	G407-E2549	G407-S362	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solchedy	4	2	CHD|S	CHD_BIO_TREAT|S_REST_SELECT	3	3	Wähle die Einheit aus. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz.	RUNNING:G407-E2549@1|RUNNING:G407-E2549@2|RUNNING:G407-E2549@3|RUNNING:G407-E2549@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
766	G407-E2552	G407-S362	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad I. Schließe den Arbeitsgang.	RUNNING:G407-E2552@1|RUNNING:G407-E2552@2|RUNNING:G407-E2552@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
767	G407-E2559	G407-S366	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sar	2	1	S	S_BIO_DIVERT	1	1	Leite den Strom in Anwendungsform, an der Mittelstelle, von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung um.	RUNNING:G407-E2559@1|RUNNING:G407-E2559@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
768	G407-E2561	G407-S366	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	saiin	2	1	S	S_REST_SELECT	1	1	Wähle das Stations- oder Badmaß aus.	RUNNING:G407-E2561@1|RUNNING:G407-E2561@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
769	G407-E2562	G407-S366	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheeol	3	1	SH	SH_REST_HOLD	3	3	Halte den Zustand. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Fahre im selben Arbeitsgang fort.	RUNNING:G407-E2562@1|RUNNING:G407-E2562@2|RUNNING:G407-E2562@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
770	G407-E2568	G407-S368	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sa	2	1	S	S_REST_SELECT	1	1	Wähle die Einheit an der Stations-Hauptstelle aus.	RUNNING:G407-E2568@1|RUNNING:G407-E2568@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
771	G407-E2584	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	3	1	SH	SH_BIO_BATHE	1	1	Halte den Stationsansatz im Bad auf Grad II.	RUNNING:G407-E2584@1|RUNNING:G407-E2584@2|RUNNING:G407-E2584@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
772	G407-E2585	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qeteiiin	4	1	T	T_PHYSICAL_GRADE_TEMPER	1	1	Temperiere auf der Anwendungsstufe, auf Grad I und als neuer Bad- oder Stationsansatz.	RUNNING:G407-E2585@1|RUNNING:G407-E2585@2|RUNNING:G407-E2585@3|RUNNING:G407-E2585@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
773	G407-E2588	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle den Stationsansatz.	RUNNING:G407-E2588@1|RUNNING:G407-E2588@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
774	G407-E2592	G407-S372	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sar	2	1	S	S_BIO_DIVERT	1	1	Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um.	RUNNING:G407-E2592@1|RUNNING:G407-E2592@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
775	G407-E2594	G407-S372	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheety	4	1	T	T_BIO_STATION_REGULATE	2	2	Entnimm oder lass auf Grad II ab. Reguliere den Stationsansatz.	RUNNING:G407-E2594@1|RUNNING:G407-E2594@2|RUNNING:G407-E2594@3|RUNNING:G407-E2594@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
776	G407-E2597	G407-S372	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad I. Schließe den Arbeitsgang.	RUNNING:G407-E2597@1|RUNNING:G407-E2597@2|RUNNING:G407-E2597@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
777	G407-E2598	G407-S373	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle den Stationsansatz.	RUNNING:G407-E2598@1|RUNNING:G407-E2598@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
778	G407-E2599	G407-S373	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qolchedy	3	1	CHD	CHD_BIO_TREAT	3	3	Fahre im selben Arbeitsgang fort. Behandle den Ansatz. Schließe den Arbeitsgang.	RUNNING:G407-E2599@1|RUNNING:G407-E2599@2|RUNNING:G407-E2599@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
779	G407-E2606	G407-S374	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle den Stationsansatz.	RUNNING:G407-E2606@1|RUNNING:G407-E2606@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
780	G407-E2608	G407-S374	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad II. Schließe den Arbeitsgang.	RUNNING:G407-E2608@1|RUNNING:G407-E2608@2|RUNNING:G407-E2608@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
781	G407-E2610	G407-S375	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle das Stations- oder Badmaß und den Stationsansatz zur Zielstation oder ins Zielbecken.	RUNNING:G407-E2610@1|RUNNING:G407-E2610@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
782	G407-E2612	G407-S375	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dshedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad I. Schließe den Arbeitsgang.	RUNNING:G407-E2612@1|RUNNING:G407-E2612@2|RUNNING:G407-E2612@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
783	G407-E2613	G407-S376	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	pchedy	3	1	CHD	CHD_BIO_TREAT	3	3	Wende an. Behandle den Ansatz. Schließe den Arbeitsgang.	RUNNING:G407-E2613@1|RUNNING:G407-E2613@2|RUNNING:G407-E2613@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
784	G407-E2615	G407-S377	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	2	1	CHD	CHD_BIO_TREAT	1	1	Behandle die Anwendungsportion und den Stationsansatz.	RUNNING:G407-E2615@1|RUNNING:G407-E2615@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
785	G407-E2620	G407-S378	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	teeolain	4	1	T	T_PHYSICAL_GRADE_TEMPER	3	3	Temperiere die Anwendungsportion und den Stationsansatz. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Fahre im selben Arbeitsgang fort.	RUNNING:G407-E2620@1|RUNNING:G407-E2620@2|RUNNING:G407-E2620@3|RUNNING:G407-E2620@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
786	G407-E2625	G407-S379	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	3	1	SH	SH_BIO_BATHE	1	1	Halte den Stationsansatz im Bad auf Grad II.	RUNNING:G407-E2625@1|RUNNING:G407-E2625@2|RUNNING:G407-E2625@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
787	G407-E2626	G407-S379	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	3	1	CHD	CHD_BIO_TREAT	2	2	Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	RUNNING:G407-E2626@1|RUNNING:G407-E2626@2|RUNNING:G407-E2626@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
788	G407-E2628	G407-S380	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad I. Schließe den Arbeitsgang.	RUNNING:G407-E2628@1|RUNNING:G407-E2628@2|RUNNING:G407-E2628@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
789	G407-E2633	G407-S381	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ltaiin	3	1	T	T_BIO_STATION_REGULATE	1	1	Reguliere das Stations- oder Badmaß über den Stationskontakt oder die Leitung.	RUNNING:G407-E2633@1|RUNNING:G407-E2633@2|RUNNING:G407-E2633@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
790	G407-E2634	G407-S381	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad I. Schließe den Arbeitsgang.	RUNNING:G407-E2634@1|RUNNING:G407-E2634@2|RUNNING:G407-E2634@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
791	G407-E2637	G407-S382	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	3	1	SH	SH_BIO_BATHE	1	1	Halte das Stations- oder Badmaß und den Stationsansatz im Bad auf Grad II.	RUNNING:G407-E2637@1|RUNNING:G407-E2637@2|RUNNING:G407-E2637@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
792	G407-E2638	G407-S382	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheckhey	6	1	SH	SH_BIO_BATHE	3	3	Halte im Bad auf Grad I. Entnimm oder lass ab. Führe den Stationsansatz auf Grad I zu.	RUNNING:G407-E2638@1|RUNNING:G407-E2638@2|RUNNING:G407-E2638@3|RUNNING:G407-E2638@4|RUNNING:G407-E2638@5|RUNNING:G407-E2638@6	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
793	G407-E2639	G407-S382	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lsheey	4	1	SH	SH_BIO_BATHE	1	1	Halte den Stationsansatz im Bad auf Grad II und über den Stationskontakt oder die Leitung.	RUNNING:G407-E2639@1|RUNNING:G407-E2639@2|RUNNING:G407-E2639@3|RUNNING:G407-E2639@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
794	G407-E2641	G407-S382	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheedy	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad auf Grad II. Schließe den Arbeitsgang.	RUNNING:G407-E2641@1|RUNNING:G407-E2641@2|RUNNING:G407-E2641@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
795	G407-E2647	G407-S384	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheeol	3	1	SH	SH_BIO_BATHE	3	3	Halte das Stations- oder Badmaß im Bad. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Fahre im selben Arbeitsgang fort.	RUNNING:G407-E2647@1|RUNNING:G407-E2647@2|RUNNING:G407-E2647@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
796	G407-E2649	G407-S384	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shody	3	1	SH	SH_BIO_BATHE	2	2	Halte im Bad in Anwendungsform. Schließe den Arbeitsgang.	RUNNING:G407-E2649@1|RUNNING:G407-E2649@2|RUNNING:G407-E2649@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
797	G407-E2652	G407-S385	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sh	1	1	SH	SH_BIO_BATHE	1	1	Halte das Stations- oder Badmaß und den Stationsansatz im Bad.	RUNNING:G407-E2652@1	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
798	G407-E2659	G407-S386	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	s	1	1	S	S_BIO_DIVERT	1	1	Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um.	RUNNING:G407-E2659@1	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
799	G407-E2666	G407-S390	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	s	1	1	S	S_BIO_DIVERT	1	1	Leite das Stations- oder Badmaß zur Zielstation oder ins Zielbecken um.	RUNNING:G407-E2666@1	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
800	G407-E2670	G407-S390	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chee	2	1	SH	SH_BIO_BATHE	1	1	Halte im Bad auf Grad II.	RUNNING:G407-E2670@1|RUNNING:G407-E2670@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
801	G407-E2677	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheey	3	1	SH	SH_BIO_BATHE	1	1	Halte den Stationsansatz im Bad auf Grad II.	RUNNING:G407-E2677@1|RUNNING:G407-E2677@2|RUNNING:G407-E2677@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
802	G407-E2678	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qepchedy	5	1	CHD	CHD_BIO_TREAT	2	2	Wende auf Grad I und als neuer Bad- oder Stationsansatz an. Behandle den Stationsansatz.	RUNNING:G407-E2678@1|RUNNING:G407-E2678@2|RUNNING:G407-E2678@3|RUNNING:G407-E2678@4|RUNNING:G407-E2678@5	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
803	G407-E2682	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheey	3	1	SH	SH_BIO_BATHE	1	1	Halte den Stationsansatz im Bad auf Grad II und über den Stationskontakt oder die Leitung.	RUNNING:G407-E2682@1|RUNNING:G407-E2682@2|RUNNING:G407-E2682@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
804	G407-E2686	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ches	3	1	S	S_REST_SELECT	2	2	Entnimm oder lass auf Grad I ab. Wähle die Einheit aus.	RUNNING:G407-E2686@1|RUNNING:G407-E2686@2|RUNNING:G407-E2686@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
805	G407-E2690	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sl	2	1	S	S_BIO_DIVERT	1	1	Leite den Strom über den Stationskontakt oder die Leitung um.	RUNNING:G407-E2690@1|RUNNING:G407-E2690@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
806	G407-E2691	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	s	1	1	S	S_REST_SELECT	1	1	Wähle die Anwendungsportion aus.	RUNNING:G407-E2691@1	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
