event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de
P912-E1655	f83r	f83r.30	WORKSHOP_PROSE	saii	S+AIIN	LEARNED_FORMULA_CARD	SOLLWERT WAEHLEN
P912-E1656	f83r	f83r.31	WORKSHOP_PROSE	techedy	T+E+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; kurz oder direkt; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1657	f83r	f83r.31	WORKSHOP_PROSE	qotchedy	OT+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1658	f83r	f83r.31	WORKSHOP_PROSE	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E1659	f83r	f83r.31	WORKSHOP_PROSE	ldy	L+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsschritt schließen
P912-E1660	f83r	f83r.32	WORKSHOP_PROSE	cheol	CHEO+L	LEARNED_FORMULA_CARD	DEN AUSZUG WEITERFUEHREN
P912-E1661	f83r	f83r.32	WORKSHOP_PROSE	qokchedy	OK+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1662	f83r	f83r.32	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1663	f83r	f83r.32	WORKSHOP_PROSE	qokey	OK+E+Y	LEARNED_FORMULA_CARD	KURZ ANSETZEN
P912-E1664	f83r	f83r.33	WORKSHOP_PROSE	sy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1665	f83r	f83r.33	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E1666	f83r	f83r.33	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E1667	f83r	f83r.33	WORKSHOP_PROSE	sheekchy	SH+EE+K+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; länger oder gehalten; Material zugeben; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand
P912-E1668	f83r	f83r.33	WORKSHOP_PROSE	qokey	OK+E+Y	LEARNED_FORMULA_CARD	KURZ ANSETZEN
P912-E1669	f83r	f83r.33	WORKSHOP_PROSE	sain	S+AIN	LEARNED_FORMULA_CARD	EINHEIT WAEHLEN
P912-E1670	f83r	f83r.34	WORKSHOP_PROSE	shky	SH+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Material zugeben; dieser Arbeitsgegenstand
P912-E1671	f83r	f83r.34	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1672	f83r	f83r.34	WORKSHOP_PROSE	dolshed	D_ADDR+OL+SHED	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; im selben Arbeitsgang fortfahren; absetzen lassen
P912-E1673	f83r	f83r.34	WORKSHOP_PROSE	qokchy	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E1674	f83r	f83r.35	WORKSHOP_PROSE	saiin	S+AIIN	LEARNED_FORMULA_CARD	SOLLWERT WAEHLEN
P912-E1675	f83r	f83r.35	WORKSHOP_PROSE	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	KURZ BEHANDELN
P912-E1676	f83r	f83r.35	WORKSHOP_PROSE	okeeol	OK+EE+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; länger oder gehalten; im selben Arbeitsgang fortfahren
P912-E1677	f83r	f83r.35	WORKSHOP_PROSE	okain	OK+AIN	LEARNED_FORMULA_CARD	EINE PORTION ANSETZEN
P912-E1678	f83r	f83r.35	WORKSHOP_PROSE	chdy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1679	f83r	f83r.36	WORKSHOP_PROSE	sor	S+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Ansatz oder Zubereitung
P912-E1680	f83r	f83r.36	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E1681	f83r	f83r.36	WORKSHOP_PROSE	shy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1682	f83r	f83r.36	WORKSHOP_PROSE	shey	SH+E+Y	LEARNED_FORMULA_CARD	KURZ HALTEN
P912-E1683	f83r	f83r.36	WORKSHOP_PROSE	lshedy	LSH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	spülen; kurz oder direkt; Arbeitsschritt schließen
P912-E1684	f83r	f83r.36	WORKSHOP_PROSE	qoky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E1685	f83r	f83r.37	WORKSHOP_PROSE	sol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1686	f83r	f83r.37	WORKSHOP_PROSE	lkedy	L+K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; kurz oder direkt; Arbeitsschritt schließen
P912-E1687	f83r	f83r.37	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1688	f83r	f83r.37	WORKSHOP_PROSE	qokol	OK+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; im selben Arbeitsgang fortfahren
P912-E1689	f83r	f83r.37	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1690	f83r	f83r.38	WORKSHOP_PROSE	or	OR	LEARNED_FORMULA_CARD	DER ANSATZ
P912-E1691	f83r	f83r.38	WORKSHOP_PROSE	chey	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1692	f83r	f83r.38	WORKSHOP_PROSE	qockhey	O+CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; durch einen Durchlass führen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1693	f83r	f83r.38	WORKSHOP_PROSE	dairydy	AIR+Y+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Flüssigkeits- oder Stationslauf; dieser Arbeitsgegenstand; Arbeitsschritt schließen
P912-E1694	f83r	f83r.39	WORKSHOP_PROSE	qokain	OK+AIN	LEARNED_FORMULA_CARD	EINE PORTION ANSETZEN
P912-E1695	f83r	f83r.39	WORKSHOP_PROSE	shey	SH+E+Y	LEARNED_FORMULA_CARD	KURZ HALTEN
P912-E1696	f83r	f83r.39	WORKSHOP_PROSE	kain	K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Portion
P912-E1697	f83r	f83r.39	WORKSHOP_PROSE	chckhal	CH+CKH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; durch einen Durchlass führen; Ziel- oder Anschlussstelle
P912-E1698	f83r	f83r.40	WORKSHOP_PROSE	solchedy	S+OL+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; im selben Arbeitsgang fortfahren; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1699	f83r	f83r.40	WORKSHOP_PROSE	olchedy	OL+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1700	f83r	f83r.40	WORKSHOP_PROSE	chedaiin	CHD+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; Sollmaß
P912-E1701	f83r	f83r.41	WORKSHOP_PROSE	solkey	SOLK+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1702	f83r	f83r.41	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1703	f83r	f83r.41	WORKSHOP_PROSE	qolkain	SOLK+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; Portion
P912-E1704	f83r	f83r.41	WORKSHOP_PROSE	dal	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1705	f83r	f83r.42	WORKSHOP_PROSE	sol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1706	f83r	f83r.42	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1707	f83r	f83r.42	WORKSHOP_PROSE	chcthdy	CH+CTH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; bis bereit führen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1708	f83r	f83r.42	WORKSHOP_PROSE	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen
P912-E1709	f83r	f83r.42	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1710	f83r	f83r.42	WORKSHOP_PROSE	lchdy	L+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1711	f83r	f83r.43	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E1712	f83r	f83r.43	WORKSHOP_PROSE	sheol	SH+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; im selben Arbeitsgang fortfahren
P912-E1713	f83r	f83r.43	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1714	f83r	f83r.43	WORKSHOP_PROSE	qotal	OT+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Ziel- oder Anschlussstelle
P912-E1715	f83r	f83r.43	WORKSHOP_PROSE	sar	S+AR	LEARNED_FORMULA_CARD	QUELLE WAEHLEN
P912-E1716	f83r	f83r.44	WORKSHOP_PROSE	skar	K+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Entnahmestelle
P912-E1717	f83r	f83r.44	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1718	f83r	f83r.45	OWNER_ADDRESS_OR_DIAGRAM	chtorol	CH+T+OR+OL	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; Platz oder Wert einstellen; Eintragsklasse; dieselbe Reihe fortführen
P912-E1719	f83r	f83r.46	OWNER_ADDRESS_OR_DIAGRAM	olsaiin	OL+S+AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen; Bildklasse auswählen; verzeichneter Sollwert
P912-E1720	f83r	f83r.47	WORKSHOP_PROSE	otchdy	OT+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1721	f83r	f83r.47	WORKSHOP_PROSE	qokchdy	OK+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1722	f83r	f83r.47	WORKSHOP_PROSE	shedal	SHED+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	absetzen lassen; Ziel- oder Anschlussstelle
P912-E1723	f83r	f83r.48	WORKSHOP_PROSE	dal	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1724	f83r	f83r.48	WORKSHOP_PROSE	cheol	CHEO+L	LEARNED_FORMULA_CARD	DEN AUSZUG WEITERFUEHREN
P912-E1725	f83r	f83r.48	WORKSHOP_PROSE	lol	L+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; im selben Arbeitsgang fortfahren
P912-E1726	f83r	f83r.48	WORKSHOP_PROSE	chdal	CHD+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; Ziel- oder Anschlussstelle
P912-E1727	f83r	f83r.48	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E1728	f83r	f83r.49	WORKSHOP_PROSE	sol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1729	f83r	f83r.49	WORKSHOP_PROSE	daiiin	DA+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	zweite Arbeitsstufe; Arbeitsstufe
P912-E1730	f83r	f83r.49	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1731	f83r	f83r.50	OWNER_ADDRESS_OR_DIAGRAM	sasoldal	S+A_ADDR+S+OL+DA+L	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; lokale Bildadresse; Bildklasse auswählen; dieselbe Reihe fortführen; zweite Bildstufe; Bildverbindung
P912-E1732	f83r	f83r.51	OWNER_ADDRESS_OR_DIAGRAM	darolsy	DA+R+OL+S+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	zweite Bildstufe; Zustandsmarke; dieselbe Reihe fortführen; Bildklasse auswählen; dieser Bildplatz
P912-E1733	f83r	f83r.52	WORKSHOP_PROSE	solkeey	SOLK+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1734	f83r	f83r.52	WORKSHOP_PROSE	qekey	E+K+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	kurz oder direkt; Material zugeben; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1735	f83r	f83r.52	WORKSHOP_PROSE	raly	R+AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Ziel- oder Anschlussstelle; dieser Arbeitsgegenstand
P912-E1736	f83r	f83r.52	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1737	f83r	f83r.53	WORKSHOP_PROSE	solchkal	S+OL+CHK+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; im selben Arbeitsgang fortfahren; Arbeitsgegenstand behandeln; Ziel- oder Anschlussstelle
P912-E1738	f83r	f83r.53	WORKSHOP_PROSE	cheol	CHEO+L	LEARNED_FORMULA_CARD	DEN AUSZUG WEITERFUEHREN
P912-E1739	f83r	f83r.53	WORKSHOP_PROSE	qotar	OT+AR	LEARNED_FORMULA_CARD	DANACH AUS DER QUELLE
P912-E1740	f83r	f83r.53	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1741	f83r	f83r.54	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E1742	f83r	f83r.54	WORKSHOP_PROSE	ol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1743	f83r	f83r.54	WORKSHOP_PROSE	dain	AIN	LEARNED_FORMULA_CARD	EINE PORTION
P912-E1744	f83r	f83r.54	WORKSHOP_PROSE	chey	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1745	f83r	f83r.54	WORKSHOP_PROSE	ldalor	L+AL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Ziel- oder Anschlussstelle; Ansatz oder Zubereitung
P912-E1746	f83r	f83r.55	WORKSHOP_PROSE	sol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1747	f83r	f83r.55	WORKSHOP_PROSE	rtain	R+T+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Arbeitsgang einstellen; Portion
P912-E1748	f83r	f83r.55	WORKSHOP_PROSE	cthal	CTH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen; Ziel- oder Anschlussstelle
P912-E1749	f67r2	f67r2.1	OWNER_ADDRESS_OR_DIAGRAM	ykshy	Y+K+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; dieser Bildplatz
P912-E1750	f67r2	f67r2.1	OWNER_ADDRESS_OR_DIAGRAM	s	S	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen
P912-E1751	f67r2	f67r2.1	OWNER_ADDRESS_OR_DIAGRAM	aram	AR+AM_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Quell- oder Bezugsstelle; Innenplatz
P912-E1752	f67r2	f67r2.2	OWNER_ADDRESS_OR_DIAGRAM	ykecho	Y+K+E+CH+O	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; erster Grad; Klasse oder Figur kennzeichnen; Reihe aufrufen
P912-E1753	f67r2	f67r2.2	OWNER_ADDRESS_OR_DIAGRAM	ols	OL+S	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen; Bildklasse auswählen
P912-E1754	f67r2	f67r2.2	OWNER_ADDRESS_OR_DIAGRAM	eesydy	EE+S+Y+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	zweiter Grad; Bildklasse auswählen; dieser Bildplatz; Unterplatz; dieser Bildplatz
P912-E1755	f67r2	f67r2.3	OWNER_ADDRESS_OR_DIAGRAM	ey	E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	erster Grad; dieser Bildplatz
P912-E1756	f67r2	f67r2.3	OWNER_ADDRESS_OR_DIAGRAM	shs	SH+S	LOCAL_NOMENCLATOR_OR_ADDRESS	Bezug festhalten; Bildklasse auswählen
P912-E1757	f67r2	f67r2.3	OWNER_ADDRESS_OR_DIAGRAM	okar	OK+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Quell- oder Bezugsstelle
P912-E1758	f67r2	f67r2.4	OWNER_ADDRESS_OR_DIAGRAM	shekchy	SH+E+K+CH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bezug festhalten; erster Grad; Wert zuordnen; Klasse oder Figur kennzeichnen; dieser Bildplatz
P912-E1759	f67r2	f67r2.4	OWNER_ADDRESS_OR_DIAGRAM	sykos	S+Y+K+O+S_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; dieser Bildplatz; Wert zuordnen; Reihe aufrufen; Stern- oder s-Stelle
P912-E1760	f67r2	f67r2.5	OWNER_ADDRESS_OR_DIAGRAM	ykeody	Y+K+E+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; erster Grad; Reihe aufrufen; Bildeintrag schließen
P912-E1761	f67r2	f67r2.5	OWNER_ADDRESS_OR_DIAGRAM	okchy	OK+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; dieser Bildplatz
P912-E1762	f67r2	f67r2.6	OWNER_ADDRESS_OR_DIAGRAM	dchetay	D_ADDR+CH+E+T+A_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Klasse oder Figur kennzeichnen; erster Grad; Platz oder Wert einstellen; lokale Bildadresse; dieser Bildplatz
P912-E1763	f67r2	f67r2.7	OWNER_ADDRESS_OR_DIAGRAM	ykchy	Y+K+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; dieser Bildplatz
P912-E1764	f67r2	f67r2.7	OWNER_ADDRESS_OR_DIAGRAM	kchey	K+CH+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Wert zuordnen; Klasse oder Figur kennzeichnen; erster Grad; dieser Bildplatz
P912-E1765	f67r2	f67r2.7	OWNER_ADDRESS_OR_DIAGRAM	ykchys	Y+K+CH+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; Klasse oder Figur kennzeichnen; dieser Bildplatz; Bildklasse auswählen
P912-E1766	f67r2	f67r2.8	OWNER_ADDRESS_OR_DIAGRAM	chkchdar	CHK+CHD+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Behandlungsklasse; zu Gegen- oder Folgeplatz wechseln; Quell- oder Bezugsstelle
P912-E1767	f67r2	f67r2.9	OWNER_ADDRESS_OR_DIAGRAM	ykar	Y+K+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; Quell- oder Bezugsstelle
P912-E1768	f67r2	f67r2.9	OWNER_ADDRESS_OR_DIAGRAM	ykaly	Y+K+AL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; Zielplatz; dieser Bildplatz
P912-E1769	f67r2	f67r2.10	OWNER_ADDRESS_OR_DIAGRAM	lkshy	L+K+SH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildverbindung; Wert zuordnen; Bezug festhalten; dieser Bildplatz
P912-E1770	f67r2	f67r2.10	OWNER_ADDRESS_OR_DIAGRAM	kchy	K+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Wert zuordnen; dieser Bildplatz
P912-E1771	f67r2	f67r2.10	OWNER_ADDRESS_OR_DIAGRAM	okar	OK+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Quell- oder Bezugsstelle
P912-E1772	f67r2	f67r2.11	OWNER_ADDRESS_OR_DIAGRAM	chky	CHK+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Behandlungsklasse; dieser Bildplatz
P912-E1773	f67r2	f67r2.11	OWNER_ADDRESS_OR_DIAGRAM	chykchs	CH+Y+K+CH+S	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; dieser Bildplatz; Wert zuordnen; Klasse oder Figur kennzeichnen; Bildklasse auswählen
P912-E1774	f67r2	f67r2.11	OWNER_ADDRESS_OR_DIAGRAM	chy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz
P912-E1775	f67r2	f67r2.12	OWNER_ADDRESS_OR_DIAGRAM	ykees	Y+K+EE+S	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; zweiter Grad; Bildklasse auswählen
P912-E1776	f67r2	f67r2.12	OWNER_ADDRESS_OR_DIAGRAM	ykchos	Y+K+CH+O+S	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; Klasse oder Figur kennzeichnen; Reihe aufrufen; Bildklasse auswählen
P912-E1777	f67r2	f67r2.13	WORKSHOP_PROSE	opodchol	O+P+O+D_ADDR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; Arbeitsgang ausführen; bezeichneter Teil; im selben Arbeitsgang fortfahren
P912-E1778	f67r2	f67r2.13	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E1779	f67r2	f67r2.13	WORKSHOP_PROSE	ain	AIN	LEARNED_FORMULA_CARD	EINE PORTION
P912-E1780	f67r2	f67r2.13	WORKSHOP_PROSE	aldy	AL+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1781	f67r2	f67r2.14	WORKSHOP_PROSE	soeey	S+O+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Arbeitsgang ausführen; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1782	f67r2	f67r2.14	WORKSHOP_PROSE	doiin	D_ADDR+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgang ausführen; Arbeitsstufe
P912-E1783	f67r2	f67r2.14	WORKSHOP_PROSE	oldy	OL+DY	LEARNED_FORMULA_CARD	DAMIT FORTFAHREN; ENDE
P912-E1784	f67r2	f67r2.15	OWNER_ADDRESS_OR_DIAGRAM	dolchsody	D_ADDR+OL+CH+S_ADDR+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; dieselbe Reihe fortführen; Klasse oder Figur kennzeichnen; Stern- oder s-Stelle; Reihe aufrufen; Bildeintrag schließen
P912-E1785	f67r2	f67r2.16	WORKSHOP_PROSE	odaeiin	O+DA+E+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; zweite Arbeitsstufe; kurz oder direkt; Arbeitsstufe
P912-E1786	f67r2	f67r2.16	WORKSHOP_PROSE	okoes	OK+O+E+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgang ausführen; kurz oder direkt; Arbeitsvariante auswählen
P912-E1787	f67r2	f67r2.16	WORKSHOP_PROSE	oekain	O+E+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; kurz oder direkt; Material zugeben; Portion
P912-E1788	f67r2	f67r2.16	WORKSHOP_PROSE	y	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1789	f67r2	f67r2.17	WORKSHOP_PROSE	otchey	OT+Y	LEARNED_FORMULA_CARD	DANACH DIESER POSTEN
P912-E1790	f67r2	f67r2.17	WORKSHOP_PROSE	soraiir	S+OR+AIIN+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Ansatz oder Zubereitung; Sollmaß; Zustand kennzeichnen
P912-E1791	f67r2	f67r2.17	WORKSHOP_PROSE	dy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1792	f67r2	f67r2.18	WORKSHOP_PROSE	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; dieser Arbeitsgegenstand
P912-E1793	f67r2	f67r2.18	WORKSHOP_PROSE	daiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E1794	f67r2	f67r2.18	WORKSHOP_PROSE	dal	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1795	f67r2	f67r2.19	WORKSHOP_PROSE	ydchos	Y+D_ADDR+CH+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; bezeichneter Teil; bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Arbeitsvariante auswählen
P912-E1796	f67r2	f67r2.19	WORKSHOP_PROSE	ain	AIN	LEARNED_FORMULA_CARD	EINE PORTION
P912-E1797	f67r2	f67r2.19	WORKSHOP_PROSE	ar	AR	LEARNED_FORMULA_CARD	AUS DER QUELLE
P912-E1798	f67r2	f67r2.19	WORKSHOP_PROSE	amy	AM_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Innenstelle; dieser Arbeitsgegenstand
P912-E1799	f67r2	f67r2.20	WORKSHOP_PROSE	chocfhy	CH+O+CFH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; trennen; dieser Arbeitsgegenstand
P912-E1800	f67r2	f67r2.20	WORKSHOP_PROSE	saral	S+AR+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Entnahmestelle; Ziel- oder Anschlussstelle
