1_INPUT	2_HIGH	3_ROOT	4_SQUARE	5_SUB	6_DOUBLE	7_APPEND	8_QUOTIENT	9_CHOOSE	10_MUL	11_SUB	12_APPEND	13_SQUARE	14_SUB	15_APPEND	16_MOD	17_SQUARE	18_MOD	19_MOD	20_ADD	21_MOD	22_MOD	23_CHECK
5073	50	7	49	1	14	17	1	1	14	3	33	1	32	71	1	1	1	4	5	5	5	CHECK
5074	50	7	49	1	14	17	1	1	14	3	34	1	33	71	1	1	1	5	6	6	6	CHECK
5075	50	7	49	1	14	17	1	1	14	3	35	1	34	71	1	1	1	6	7	0	0	CHECK
5076	50	7	49	1	14	17	1	1	14	3	36	1	35	71	1	1	1	0	1	1	1	CHECK
5077	50	7	49	1	14	17	1	1	14	3	37	1	36	71	1	1	1	1	2	2	2	CHECK
5078	50	7	49	1	14	17	1	1	14	3	38	1	37	71	1	1	1	2	3	3	3	CHECK
5079	50	7	49	1	14	17	1	1	14	3	39	1	38	71	1	1	1	3	4	4	4	CHECK
5080	50	7	49	1	14	18	1	1	14	4	40	1	39	71	1	1	1	4	5	5	5	CHECK
5081	50	7	49	1	14	18	1	1	14	4	41	1	40	71	1	1	1	5	6	6	6	CHECK
5082	50	7	49	1	14	18	1	1	14	4	42	1	41	71	1	1	1	6	7	0	0	CHECK
5083	50	7	49	1	14	18	1	1	14	4	43	1	42	71	1	1	1	0	1	1	1	CHECK
5084	50	7	49	1	14	18	1	1	14	4	44	1	43	71	1	1	1	1	2	2	2	CHECK
5085	50	7	49	1	14	18	1	1	14	4	45	1	44	71	1	1	1	2	3	3	3	CHECK
5086	50	7	49	1	14	18	1	1	14	4	46	1	45	71	1	1	1	3	4	4	4	CHECK
5087	50	7	49	1	14	18	1	1	14	4	47	1	46	71	1	1	1	4	5	5	5	CHECK
5088	50	7	49	1	14	18	1	1	14	4	48	1	47	71	1	1	1	5	6	6	6	CHECK
5089	50	7	49	1	14	18	1	1	14	4	49	1	48	71	1	1	1	6	7	0	0	CHECK
5090	50	7	49	1	14	19	1	1	14	5	50	1	49	71	1	1	1	0	1	1	1	CHECK
5091	50	7	49	1	14	19	1	1	14	5	51	1	50	71	1	1	1	1	2	2	2	CHECK
5092	50	7	49	1	14	19	1	1	14	5	52	1	51	71	1	1	1	2	3	3	3	CHECK
5093	50	7	49	1	14	19	1	1	14	5	53	1	52	71	1	1	1	3	4	4	4	CHECK
5094	50	7	49	1	14	19	1	1	14	5	54	1	53	71	1	1	1	4	5	5	5	CHECK
5095	50	7	49	1	14	19	1	1	14	5	55	1	54	71	1	1	1	5	6	6	6	CHECK
5096	50	7	49	1	14	19	1	1	14	5	56	1	55	71	1	1	1	6	7	0	0	CHECK
5097	50	7	49	1	14	19	1	1	14	5	57	1	56	71	1	1	1	0	1	1	1	CHECK
5098	50	7	49	1	14	19	1	1	14	5	58	1	57	71	1	1	1	1	2	2	2	CHECK
5099	50	7	49	1	14	19	1	1	14	5	59	1	58	71	1	1	1	2	3	3	3	CHECK
5100	51	7	49	2	14	20	1	1	14	6	60	1	59	71	1	1	1	3	4	4	4	CHECK
5101	51	7	49	2	14	20	1	1	14	6	61	1	60	71	1	1	1	4	5	5	5	CHECK
5102	51	7	49	2	14	20	1	1	14	6	62	1	61	71	1	1	1	5	6	6	6	CHECK
5103	51	7	49	2	14	20	1	1	14	6	63	1	62	71	1	1	1	6	7	0	0	CHECK
5104	51	7	49	2	14	20	1	1	14	6	64	1	63	71	1	1	1	0	1	1	1	CHECK
5105	51	7	49	2	14	20	1	1	14	6	65	1	64	71	1	1	1	1	2	2	2	CHECK
5106	51	7	49	2	14	20	1	1	14	6	66	1	65	71	1	1	1	2	3	3	3	CHECK
5107	51	7	49	2	14	20	1	1	14	6	67	1	66	71	1	1	1	3	4	4	4	CHECK
5108	51	7	49	2	14	20	1	1	14	6	68	1	67	71	1	1	1	4	5	5	5	CHECK
5109	51	7	49	2	14	20	1	1	14	6	69	1	68	71	1	1	1	5	6	6	6	CHECK
5110	51	7	49	2	14	21	1	1	14	7	70	1	69	71	1	1	1	6	7	0	0	CHECK
5111	51	7	49	2	14	21	1	1	14	7	71	1	70	71	1	1	1	0	1	1	1	CHECK
5112	51	7	49	2	14	21	1	1	14	7	72	1	71	71	1	1	1	1	2	2	2	CHECK
5113	51	7	49	2	14	21	1	1	14	7	73	1	72	71	1	1	1	2	3	3	3	CHECK
5114	51	7	49	2	14	21	1	1	14	7	74	1	73	71	1	1	1	3	4	4	4	CHECK
5115	51	7	49	2	14	21	1	1	14	7	75	1	74	71	1	1	1	4	5	5	5	CHECK
5116	51	7	49	2	14	21	1	1	14	7	76	1	75	71	1	1	1	5	6	6	6	CHECK
5117	51	7	49	2	14	21	1	1	14	7	77	1	76	71	1	1	1	6	7	0	0	CHECK
5118	51	7	49	2	14	21	1	1	14	7	78	1	77	71	1	1	1	0	1	1	1	CHECK
5119	51	7	49	2	14	21	1	1	14	7	79	1	78	71	1	1	1	1	2	2	2	CHECK
5120	51	7	49	2	14	22	1	1	14	8	80	1	79	71	1	1	1	2	3	3	3	CHECK
5121	51	7	49	2	14	22	1	1	14	8	81	1	80	71	1	1	1	3	4	4	4	CHECK
5122	51	7	49	2	14	22	1	1	14	8	82	1	81	71	1	1	1	4	5	5	5	CHECK
5123	51	7	49	2	14	22	1	1	14	8	83	1	82	71	1	1	1	5	6	6	6	CHECK
5124	51	7	49	2	14	22	1	1	14	8	84	1	83	71	1	1	1	6	7	0	0	CHECK
5125	51	7	49	2	14	22	1	1	14	8	85	1	84	71	1	1	1	0	1	1	1	CHECK
5126	51	7	49	2	14	22	1	1	14	8	86	1	85	71	1	1	1	1	2	2	2	CHECK
5127	51	7	49	2	14	22	1	1	14	8	87	1	86	71	1	1	1	2	3	3	3	CHECK
5128	51	7	49	2	14	22	1	1	14	8	88	1	87	71	1	1	1	3	4	4	4	CHECK
5129	51	7	49	2	14	22	1	1	14	8	89	1	88	71	1	1	1	4	5	5	5	CHECK
5130	51	7	49	2	14	23	1	1	14	9	90	1	89	71	1	1	1	5	6	6	6	CHECK
5131	51	7	49	2	14	23	1	1	14	9	91	1	90	71	1	1	1	6	7	0	0	CHECK
5132	51	7	49	2	14	23	1	1	14	9	92	1	91	71	1	1	1	0	1	1	1	CHECK
5133	51	7	49	2	14	23	1	1	14	9	93	1	92	71	1	1	1	1	2	2	2	CHECK
5134	51	7	49	2	14	23	1	1	14	9	94	1	93	71	1	1	1	2	3	3	3	CHECK
5135	51	7	49	2	14	23	1	1	14	9	95	1	94	71	1	1	1	3	4	4	4	CHECK
5136	51	7	49	2	14	23	1	1	14	9	96	1	95	71	1	1	1	4	5	5	5	CHECK
5137	51	7	49	2	14	23	1	1	14	9	97	1	96	71	1	1	1	5	6	6	6	CHECK
5138	51	7	49	2	14	23	1	1	14	9	98	1	97	71	1	1	1	6	7	0	0	CHECK
5139	51	7	49	2	14	23	1	1	14	9	99	1	98	71	1	1	1	0	1	1	1	CHECK
5140	51	7	49	2	14	24	1	1	14	10	100	1	99	71	1	1	1	1	2	2	2	CHECK
5141	51	7	49	2	14	24	1	1	14	10	101	1	100	71	1	1	1	2	3	3	3	CHECK
5142	51	7	49	2	14	24	1	1	14	10	102	1	101	71	1	1	1	3	4	4	4	CHECK
5143	51	7	49	2	14	24	1	1	14	10	103	1	102	71	1	1	1	4	5	5	5	CHECK
5144	51	7	49	2	14	24	1	1	14	10	104	1	103	71	1	1	1	5	6	6	6	CHECK
5145	51	7	49	2	14	24	1	1	14	10	105	1	104	71	1	1	1	6	7	0	0	CHECK
5146	51	7	49	2	14	24	1	1	14	10	106	1	105	71	1	1	1	0	1	1	1	CHECK
5147	51	7	49	2	14	24	1	1	14	10	107	1	106	71	1	1	1	1	2	2	2	CHECK
5148	51	7	49	2	14	24	1	1	14	10	108	1	107	71	1	1	1	2	3	3	3	CHECK
5149	51	7	49	2	14	24	1	1	14	10	109	1	108	71	1	1	1	3	4	4	4	CHECK
5150	51	7	49	2	14	25	1	1	14	11	110	1	109	71	1	1	1	4	5	5	5	CHECK
5151	51	7	49	2	14	25	1	1	14	11	111	1	110	71	1	1	1	5	6	6	6	CHECK
5152	51	7	49	2	14	25	1	1	14	11	112	1	111	71	1	1	1	6	7	0	0	CHECK
5153	51	7	49	2	14	25	1	1	14	11	113	1	112	71	1	1	1	0	1	1	1	CHECK
5154	51	7	49	2	14	25	1	1	14	11	114	1	113	71	1	1	1	1	2	2	2	CHECK
5155	51	7	49	2	14	25	1	1	14	11	115	1	114	71	1	1	1	2	3	3	3	CHECK
5156	51	7	49	2	14	25	1	1	14	11	116	1	115	71	1	1	1	3	4	4	4	CHECK
5157	51	7	49	2	14	25	1	1	14	11	117	1	116	71	1	1	1	4	5	5	5	CHECK
5158	51	7	49	2	14	25	1	1	14	11	118	1	117	71	1	1	1	5	6	6	6	CHECK
5159	51	7	49	2	14	25	1	1	14	11	119	1	118	71	1	1	1	6	7	0	0	CHECK
5160	51	7	49	2	14	26	1	1	14	12	120	1	119	71	1	1	1	0	1	1	1	CHECK
5161	51	7	49	2	14	26	1	1	14	12	121	1	120	71	1	1	1	1	2	2	2	CHECK
5162	51	7	49	2	14	26	1	1	14	12	122	1	121	71	1	1	1	2	3	3	3	CHECK
5163	51	7	49	2	14	26	1	1	14	12	123	1	122	71	1	1	1	3	4	4	4	CHECK
5164	51	7	49	2	14	26	1	1	14	12	124	1	123	71	1	1	1	4	5	5	5	CHECK
5165	51	7	49	2	14	26	1	1	14	12	125	1	124	71	1	1	1	5	6	6	6	CHECK
5166	51	7	49	2	14	26	1	1	14	12	126	1	125	71	1	1	1	6	7	0	0	CHECK
5167	51	7	49	2	14	26	1	1	14	12	127	1	126	71	1	1	1	0	1	1	1	CHECK
5168	51	7	49	2	14	26	1	1	14	12	128	1	127	71	1	1	1	1	2	2	2	CHECK
5169	51	7	49	2	14	26	1	1	14	12	129	1	128	71	1	1	1	2	3	3	3	CHECK
5170	51	7	49	2	14	27	1	1	14	13	130	1	129	71	1	1	1	3	4	4	4	CHECK
5171	51	7	49	2	14	27	1	1	14	13	131	1	130	71	1	1	1	4	5	5	5	CHECK
5172	51	7	49	2	14	27	1	1	14	13	132	1	131	71	1	1	1	5	6	6	6	CHECK
5173	51	7	49	2	14	27	1	1	14	13	133	1	132	71	1	1	1	6	7	0	0	CHECK
5174	51	7	49	2	14	27	1	1	14	13	134	1	133	71	1	1	1	0	1	1	1	CHECK
5175	51	7	49	2	14	27	1	1	14	13	135	1	134	71	1	1	1	1	2	2	2	CHECK
5176	51	7	49	2	14	27	1	1	14	13	136	1	135	71	1	1	1	2	3	3	3	CHECK
5177	51	7	49	2	14	27	1	1	14	13	137	1	136	71	1	1	1	3	4	4	4	CHECK
5178	51	7	49	2	14	27	1	1	14	13	138	1	137	71	1	1	1	4	5	5	5	CHECK
5179	51	7	49	2	14	27	1	1	14	13	139	1	138	71	1	1	1	5	6	6	6	CHECK
5180	51	7	49	2	14	28	2	1	14	14	140	1	139	71	1	1	1	6	7	0	0	CHECK
5181	51	7	49	2	14	28	2	1	14	14	141	1	140	71	1	1	1	0	1	1	1	CHECK
5182	51	7	49	2	14	28	2	1	14	14	142	1	141	71	1	1	1	1	2	2	2	CHECK
5183	51	7	49	2	14	28	2	1	14	14	143	1	142	71	1	1	1	2	3	3	3	CHECK
5184	51	7	49	2	14	28	2	2	28	0	4	4	0	72	2	4	4	0	4	4	4	CHECK
5185	51	7	49	2	14	28	2	2	28	0	5	4	1	72	2	4	4	1	5	5	5	CHECK
5186	51	7	49	2	14	28	2	2	28	0	6	4	2	72	2	4	4	2	6	6	6	CHECK
5187	51	7	49	2	14	28	2	2	28	0	7	4	3	72	2	4	4	3	7	0	0	CHECK
5188	51	7	49	2	14	28	2	2	28	0	8	4	4	72	2	4	4	4	8	1	1	CHECK
5189	51	7	49	2	14	28	2	2	28	0	9	4	5	72	2	4	4	5	9	2	2	CHECK
5190	51	7	49	2	14	29	2	2	28	1	10	4	6	72	2	4	4	6	10	3	3	CHECK
5191	51	7	49	2	14	29	2	2	28	1	11	4	7	72	2	4	4	0	4	4	4	CHECK
5192	51	7	49	2	14	29	2	2	28	1	12	4	8	72	2	4	4	1	5	5	5	CHECK
5193	51	7	49	2	14	29	2	2	28	1	13	4	9	72	2	4	4	2	6	6	6	CHECK
5194	51	7	49	2	14	29	2	2	28	1	14	4	10	72	2	4	4	3	7	0	0	CHECK
5195	51	7	49	2	14	29	2	2	28	1	15	4	11	72	2	4	4	4	8	1	1	CHECK
5196	51	7	49	2	14	29	2	2	28	1	16	4	12	72	2	4	4	5	9	2	2	CHECK
5197	51	7	49	2	14	29	2	2	28	1	17	4	13	72	2	4	4	6	10	3	3	CHECK
5198	51	7	49	2	14	29	2	2	28	1	18	4	14	72	2	4	4	0	4	4	4	CHECK
5199	51	7	49	2	14	29	2	2	28	1	19	4	15	72	2	4	4	1	5	5	5	CHECK
5200	52	7	49	3	14	30	2	2	28	2	20	4	16	72	2	4	4	2	6	6	6	CHECK
5201	52	7	49	3	14	30	2	2	28	2	21	4	17	72	2	4	4	3	7	0	0	CHECK
5202	52	7	49	3	14	30	2	2	28	2	22	4	18	72	2	4	4	4	8	1	1	CHECK
5203	52	7	49	3	14	30	2	2	28	2	23	4	19	72	2	4	4	5	9	2	2	CHECK
5204	52	7	49	3	14	30	2	2	28	2	24	4	20	72	2	4	4	6	10	3	3	CHECK
5205	52	7	49	3	14	30	2	2	28	2	25	4	21	72	2	4	4	0	4	4	4	CHECK
5206	52	7	49	3	14	30	2	2	28	2	26	4	22	72	2	4	4	1	5	5	5	CHECK
5207	52	7	49	3	14	30	2	2	28	2	27	4	23	72	2	4	4	2	6	6	6	CHECK
5208	52	7	49	3	14	30	2	2	28	2	28	4	24	72	2	4	4	3	7	0	0	CHECK
5209	52	7	49	3	14	30	2	2	28	2	29	4	25	72	2	4	4	4	8	1	1	CHECK
5210	52	7	49	3	14	31	2	2	28	3	30	4	26	72	2	4	4	5	9	2	2	CHECK
5211	52	7	49	3	14	31	2	2	28	3	31	4	27	72	2	4	4	6	10	3	3	CHECK
5212	52	7	49	3	14	31	2	2	28	3	32	4	28	72	2	4	4	0	4	4	4	CHECK
5213	52	7	49	3	14	31	2	2	28	3	33	4	29	72	2	4	4	1	5	5	5	CHECK
5214	52	7	49	3	14	31	2	2	28	3	34	4	30	72	2	4	4	2	6	6	6	CHECK
5215	52	7	49	3	14	31	2	2	28	3	35	4	31	72	2	4	4	3	7	0	0	CHECK
5216	52	7	49	3	14	31	2	2	28	3	36	4	32	72	2	4	4	4	8	1	1	CHECK
5217	52	7	49	3	14	31	2	2	28	3	37	4	33	72	2	4	4	5	9	2	2	CHECK
5218	52	7	49	3	14	31	2	2	28	3	38	4	34	72	2	4	4	6	10	3	3	CHECK
5219	52	7	49	3	14	31	2	2	28	3	39	4	35	72	2	4	4	0	4	4	4	CHECK
5220	52	7	49	3	14	32	2	2	28	4	40	4	36	72	2	4	4	1	5	5	5	CHECK
5221	52	7	49	3	14	32	2	2	28	4	41	4	37	72	2	4	4	2	6	6	6	CHECK
5222	52	7	49	3	14	32	2	2	28	4	42	4	38	72	2	4	4	3	7	0	0	CHECK
5223	52	7	49	3	14	32	2	2	28	4	43	4	39	72	2	4	4	4	8	1	1	CHECK
5224	52	7	49	3	14	32	2	2	28	4	44	4	40	72	2	4	4	5	9	2	2	CHECK
5225	52	7	49	3	14	32	2	2	28	4	45	4	41	72	2	4	4	6	10	3	3	CHECK
5226	52	7	49	3	14	32	2	2	28	4	46	4	42	72	2	4	4	0	4	4	4	CHECK
5227	52	7	49	3	14	32	2	2	28	4	47	4	43	72	2	4	4	1	5	5	5	CHECK
5228	52	7	49	3	14	32	2	2	28	4	48	4	44	72	2	4	4	2	6	6	6	CHECK
5229	52	7	49	3	14	32	2	2	28	4	49	4	45	72	2	4	4	3	7	0	0	CHECK
5230	52	7	49	3	14	33	2	2	28	5	50	4	46	72	2	4	4	4	8	1	1	CHECK
5231	52	7	49	3	14	33	2	2	28	5	51	4	47	72	2	4	4	5	9	2	2	CHECK
5232	52	7	49	3	14	33	2	2	28	5	52	4	48	72	2	4	4	6	10	3	3	CHECK
5233	52	7	49	3	14	33	2	2	28	5	53	4	49	72	2	4	4	0	4	4	4	CHECK
5234	52	7	49	3	14	33	2	2	28	5	54	4	50	72	2	4	4	1	5	5	5	CHECK
5235	52	7	49	3	14	33	2	2	28	5	55	4	51	72	2	4	4	2	6	6	6	CHECK
5236	52	7	49	3	14	33	2	2	28	5	56	4	52	72	2	4	4	3	7	0	0	CHECK
5237	52	7	49	3	14	33	2	2	28	5	57	4	53	72	2	4	4	4	8	1	1	CHECK
5238	52	7	49	3	14	33	2	2	28	5	58	4	54	72	2	4	4	5	9	2	2	CHECK
5239	52	7	49	3	14	33	2	2	28	5	59	4	55	72	2	4	4	6	10	3	3	CHECK
5240	52	7	49	3	14	34	2	2	28	6	60	4	56	72	2	4	4	0	4	4	4	CHECK
5241	52	7	49	3	14	34	2	2	28	6	61	4	57	72	2	4	4	1	5	5	5	CHECK
5242	52	7	49	3	14	34	2	2	28	6	62	4	58	72	2	4	4	2	6	6	6	CHECK
5243	52	7	49	3	14	34	2	2	28	6	63	4	59	72	2	4	4	3	7	0	0	CHECK
5244	52	7	49	3	14	34	2	2	28	6	64	4	60	72	2	4	4	4	8	1	1	CHECK
5245	52	7	49	3	14	34	2	2	28	6	65	4	61	72	2	4	4	5	9	2	2	CHECK
5246	52	7	49	3	14	34	2	2	28	6	66	4	62	72	2	4	4	6	10	3	3	CHECK
5247	52	7	49	3	14	34	2	2	28	6	67	4	63	72	2	4	4	0	4	4	4	CHECK
5248	52	7	49	3	14	34	2	2	28	6	68	4	64	72	2	4	4	1	5	5	5	CHECK
5249	52	7	49	3	14	34	2	2	28	6	69	4	65	72	2	4	4	2	6	6	6	CHECK
5250	52	7	49	3	14	35	2	2	28	7	70	4	66	72	2	4	4	3	7	0	0	CHECK
5251	52	7	49	3	14	35	2	2	28	7	71	4	67	72	2	4	4	4	8	1	1	CHECK
5252	52	7	49	3	14	35	2	2	28	7	72	4	68	72	2	4	4	5	9	2	2	CHECK
5253	52	7	49	3	14	35	2	2	28	7	73	4	69	72	2	4	4	6	10	3	3	CHECK
5254	52	7	49	3	14	35	2	2	28	7	74	4	70	72	2	4	4	0	4	4	4	CHECK
5255	52	7	49	3	14	35	2	2	28	7	75	4	71	72	2	4	4	1	5	5	5	CHECK
5256	52	7	49	3	14	35	2	2	28	7	76	4	72	72	2	4	4	2	6	6	6	CHECK
5257	52	7	49	3	14	35	2	2	28	7	77	4	73	72	2	4	4	3	7	0	0	CHECK
5258	52	7	49	3	14	35	2	2	28	7	78	4	74	72	2	4	4	4	8	1	1	CHECK
5259	52	7	49	3	14	35	2	2	28	7	79	4	75	72	2	4	4	5	9	2	2	CHECK
5260	52	7	49	3	14	36	2	2	28	8	80	4	76	72	2	4	4	6	10	3	3	CHECK
5261	52	7	49	3	14	36	2	2	28	8	81	4	77	72	2	4	4	0	4	4	4	CHECK
5262	52	7	49	3	14	36	2	2	28	8	82	4	78	72	2	4	4	1	5	5	5	CHECK
5263	52	7	49	3	14	36	2	2	28	8	83	4	79	72	2	4	4	2	6	6	6	CHECK
5264	52	7	49	3	14	36	2	2	28	8	84	4	80	72	2	4	4	3	7	0	0	CHECK
5265	52	7	49	3	14	36	2	2	28	8	85	4	81	72	2	4	4	4	8	1	1	CHECK
5266	52	7	49	3	14	36	2	2	28	8	86	4	82	72	2	4	4	5	9	2	2	CHECK
5267	52	7	49	3	14	36	2	2	28	8	87	4	83	72	2	4	4	6	10	3	3	CHECK
5268	52	7	49	3	14	36	2	2	28	8	88	4	84	72	2	4	4	0	4	4	4	CHECK
5269	52	7	49	3	14	36	2	2	28	8	89	4	85	72	2	4	4	1	5	5	5	CHECK
5270	52	7	49	3	14	37	2	2	28	9	90	4	86	72	2	4	4	2	6	6	6	CHECK
5271	52	7	49	3	14	37	2	2	28	9	91	4	87	72	2	4	4	3	7	0	0	CHECK
5272	52	7	49	3	14	37	2	2	28	9	92	4	88	72	2	4	4	4	8	1	1	CHECK
5273	52	7	49	3	14	37	2	2	28	9	93	4	89	72	2	4	4	5	9	2	2	CHECK
5274	52	7	49	3	14	37	2	2	28	9	94	4	90	72	2	4	4	6	10	3	3	CHECK
5275	52	7	49	3	14	37	2	2	28	9	95	4	91	72	2	4	4	0	4	4	4	CHECK
5276	52	7	49	3	14	37	2	2	28	9	96	4	92	72	2	4	4	1	5	5	5	CHECK
5277	52	7	49	3	14	37	2	2	28	9	97	4	93	72	2	4	4	2	6	6	6	CHECK
5278	52	7	49	3	14	37	2	2	28	9	98	4	94	72	2	4	4	3	7	0	0	CHECK
5279	52	7	49	3	14	37	2	2	28	9	99	4	95	72	2	4	4	4	8	1	1	CHECK
5280	52	7	49	3	14	38	2	2	28	10	100	4	96	72	2	4	4	5	9	2	2	CHECK
5281	52	7	49	3	14	38	2	2	28	10	101	4	97	72	2	4	4	6	10	3	3	CHECK
5282	52	7	49	3	14	38	2	2	28	10	102	4	98	72	2	4	4	0	4	4	4	CHECK
5283	52	7	49	3	14	38	2	2	28	10	103	4	99	72	2	4	4	1	5	5	5	CHECK
5284	52	7	49	3	14	38	2	2	28	10	104	4	100	72	2	4	4	2	6	6	6	CHECK
5285	52	7	49	3	14	38	2	2	28	10	105	4	101	72	2	4	4	3	7	0	0	CHECK
5286	52	7	49	3	14	38	2	2	28	10	106	4	102	72	2	4	4	4	8	1	1	CHECK
5287	52	7	49	3	14	38	2	2	28	10	107	4	103	72	2	4	4	5	9	2	2	CHECK
5288	52	7	49	3	14	38	2	2	28	10	108	4	104	72	2	4	4	6	10	3	3	CHECK
5289	52	7	49	3	14	38	2	2	28	10	109	4	105	72	2	4	4	0	4	4	4	CHECK
5290	52	7	49	3	14	39	2	2	28	11	110	4	106	72	2	4	4	1	5	5	5	CHECK
5291	52	7	49	3	14	39	2	2	28	11	111	4	107	72	2	4	4	2	6	6	6	CHECK
5292	52	7	49	3	14	39	2	2	28	11	112	4	108	72	2	4	4	3	7	0	0	CHECK
5293	52	7	49	3	14	39	2	2	28	11	113	4	109	72	2	4	4	4	8	1	1	CHECK
5294	52	7	49	3	14	39	2	2	28	11	114	4	110	72	2	4	4	5	9	2	2	CHECK
5295	52	7	49	3	14	39	2	2	28	11	115	4	111	72	2	4	4	6	10	3	3	CHECK
5296	52	7	49	3	14	39	2	2	28	11	116	4	112	72	2	4	4	0	4	4	4	CHECK
5297	52	7	49	3	14	39	2	2	28	11	117	4	113	72	2	4	4	1	5	5	5	CHECK
5298	52	7	49	3	14	39	2	2	28	11	118	4	114	72	2	4	4	2	6	6	6	CHECK
5299	52	7	49	3	14	39	2	2	28	11	119	4	115	72	2	4	4	3	7	0	0	CHECK
5300	53	7	49	4	14	40	2	2	28	12	120	4	116	72	2	4	4	4	8	1	1	CHECK
5301	53	7	49	4	14	40	2	2	28	12	121	4	117	72	2	4	4	5	9	2	2	CHECK
5302	53	7	49	4	14	40	2	2	28	12	122	4	118	72	2	4	4	6	10	3	3	CHECK
5303	53	7	49	4	14	40	2	2	28	12	123	4	119	72	2	4	4	0	4	4	4	CHECK
5304	53	7	49	4	14	40	2	2	28	12	124	4	120	72	2	4	4	1	5	5	5	CHECK
5305	53	7	49	4	14	40	2	2	28	12	125	4	121	72	2	4	4	2	6	6	6	CHECK
5306	53	7	49	4	14	40	2	2	28	12	126	4	122	72	2	4	4	3	7	0	0	CHECK
5307	53	7	49	4	14	40	2	2	28	12	127	4	123	72	2	4	4	4	8	1	1	CHECK
5308	53	7	49	4	14	40	2	2	28	12	128	4	124	72	2	4	4	5	9	2	2	CHECK
5309	53	7	49	4	14	40	2	2	28	12	129	4	125	72	2	4	4	6	10	3	3	CHECK
5310	53	7	49	4	14	41	2	2	28	13	130	4	126	72	2	4	4	0	4	4	4	CHECK
5311	53	7	49	4	14	41	2	2	28	13	131	4	127	72	2	4	4	1	5	5	5	CHECK
5312	53	7	49	4	14	41	2	2	28	13	132	4	128	72	2	4	4	2	6	6	6	CHECK
5313	53	7	49	4	14	41	2	2	28	13	133	4	129	72	2	4	4	3	7	0	0	CHECK
5314	53	7	49	4	14	41	2	2	28	13	134	4	130	72	2	4	4	4	8	1	1	CHECK
5315	53	7	49	4	14	41	2	2	28	13	135	4	131	72	2	4	4	5	9	2	2	CHECK
5316	53	7	49	4	14	41	2	2	28	13	136	4	132	72	2	4	4	6	10	3	3	CHECK
5317	53	7	49	4	14	41	2	2	28	13	137	4	133	72	2	4	4	0	4	4	4	CHECK
5318	53	7	49	4	14	41	2	2	28	13	138	4	134	72	2	4	4	1	5	5	5	CHECK
5319	53	7	49	4	14	41	2	2	28	13	139	4	135	72	2	4	4	2	6	6	6	CHECK
5320	53	7	49	4	14	42	3	2	28	14	140	4	136	72	2	4	4	3	7	0	0	CHECK
5321	53	7	49	4	14	42	3	2	28	14	141	4	137	72	2	4	4	4	8	1	1	CHECK
5322	53	7	49	4	14	42	3	2	28	14	142	4	138	72	2	4	4	5	9	2	2	CHECK
5323	53	7	49	4	14	42	3	2	28	14	143	4	139	72	2	4	4	6	10	3	3	CHECK
5324	53	7	49	4	14	42	3	2	28	14	144	4	140	72	2	4	4	0	4	4	4	CHECK
5325	53	7	49	4	14	42	3	2	28	14	145	4	141	72	2	4	4	1	5	5	5	CHECK
5326	53	7	49	4	14	42	3	2	28	14	146	4	142	72	2	4	4	2	6	6	6	CHECK
5327	53	7	49	4	14	42	3	2	28	14	147	4	143	72	2	4	4	3	7	0	0	CHECK
5328	53	7	49	4	14	42	3	2	28	14	148	4	144	72	2	4	4	4	8	1	1	CHECK
5329	53	7	49	4	14	42	3	3	42	0	9	9	0	73	3	9	2	0	2	2	2	CHECK
5330	53	7	49	4	14	43	3	3	42	1	10	9	1	73	3	9	2	1	3	3	3	CHECK
5331	53	7	49	4	14	43	3	3	42	1	11	9	2	73	3	9	2	2	4	4	4	CHECK
5332	53	7	49	4	14	43	3	3	42	1	12	9	3	73	3	9	2	3	5	5	5	CHECK
5333	53	7	49	4	14	43	3	3	42	1	13	9	4	73	3	9	2	4	6	6	6	CHECK
5334	53	7	49	4	14	43	3	3	42	1	14	9	5	73	3	9	2	5	7	0	0	CHECK
5335	53	7	49	4	14	43	3	3	42	1	15	9	6	73	3	9	2	6	8	1	1	CHECK
5336	53	7	49	4	14	43	3	3	42	1	16	9	7	73	3	9	2	0	2	2	2	CHECK
5337	53	7	49	4	14	43	3	3	42	1	17	9	8	73	3	9	2	1	3	3	3	CHECK
5338	53	7	49	4	14	43	3	3	42	1	18	9	9	73	3	9	2	2	4	4	4	CHECK
5339	53	7	49	4	14	43	3	3	42	1	19	9	10	73	3	9	2	3	5	5	5	CHECK
5340	53	7	49	4	14	44	3	3	42	2	20	9	11	73	3	9	2	4	6	6	6	CHECK
5341	53	7	49	4	14	44	3	3	42	2	21	9	12	73	3	9	2	5	7	0	0	CHECK
5342	53	7	49	4	14	44	3	3	42	2	22	9	13	73	3	9	2	6	8	1	1	CHECK
5343	53	7	49	4	14	44	3	3	42	2	23	9	14	73	3	9	2	0	2	2	2	CHECK
5344	53	7	49	4	14	44	3	3	42	2	24	9	15	73	3	9	2	1	3	3	3	CHECK
5345	53	7	49	4	14	44	3	3	42	2	25	9	16	73	3	9	2	2	4	4	4	CHECK
5346	53	7	49	4	14	44	3	3	42	2	26	9	17	73	3	9	2	3	5	5	5	CHECK
5347	53	7	49	4	14	44	3	3	42	2	27	9	18	73	3	9	2	4	6	6	6	CHECK
5348	53	7	49	4	14	44	3	3	42	2	28	9	19	73	3	9	2	5	7	0	0	CHECK
