mutation_id	primitive_id	primitive	role	old_output	new_output	fixed_output_length	affected_chunk_types	affected_event_count	affected_sqrt_weight
P29_u_TO_x	29	u	literal_carrier	u	x	1	1591	3452.000000000000	2075.372554951141
P29_u_TO_y	29	u	literal_carrier	u	y	1	1591	3452.000000000000	2075.372554951141
P29_u_TO_z	29	u	literal_carrier	u	z	1	1591	3452.000000000000	2075.372554951141
P31_g_TO_f	31	x	literal_carrier	g	f	1	444	1010.000000000000	600.519304373050
P31_g_TO_h	31	x	literal_carrier	g	h	1	444	1010.000000000000	600.519304373050
P31_g_TO_x	31	x	literal_carrier	g	x	1	444	1010.000000000000	600.519304373050
P31_g_TO_y	31	x	literal_carrier	g	y	1	444	1010.000000000000	600.519304373050
P31_g_TO_z	31	x	literal_carrier	g	z	1	444	1010.000000000000	600.519304373050
P32_in_TO_ab	32	y	wholeform_logogram	in	ab	2	3	398.000000000000	22.677860366025
P32_in_TO_ac	32	y	wholeform_logogram	in	ac	2	3	398.000000000000	22.677860366025
P32_in_TO_ad	32	y	wholeform_logogram	in	ad	2	3	398.000000000000	22.677860366025
P32_in_TO_an	32	y	wholeform_logogram	in	an	2	3	398.000000000000	22.677860366025
P32_in_TO_at	32	y	wholeform_logogram	in	at	2	3	398.000000000000	22.677860366025
P32_in_TO_de	32	y	wholeform_logogram	in	de	2	3	398.000000000000	22.677860366025
P32_in_TO_ea	32	y	wholeform_logogram	in	ea	2	3	398.000000000000	22.677860366025
P32_in_TO_ei	32	y	wholeform_logogram	in	ei	2	3	398.000000000000	22.677860366025
P32_in_TO_eo	32	y	wholeform_logogram	in	eo	2	3	398.000000000000	22.677860366025
P32_in_TO_et	32	y	wholeform_logogram	in	et	2	3	398.000000000000	22.677860366025
P32_in_TO_ex	32	y	wholeform_logogram	in	ex	2	3	398.000000000000	22.677860366025
P32_in_TO_hi	32	y	wholeform_logogram	in	hi	2	3	398.000000000000	22.677860366025
P32_in_TO_id	32	y	wholeform_logogram	in	id	2	3	398.000000000000	22.677860366025
P32_in_TO_ii	32	y	wholeform_logogram	in	ii	2	3	398.000000000000	22.677860366025
P32_in_TO_is	32	y	wholeform_logogram	in	is	2	3	398.000000000000	22.677860366025
P32_in_TO_ne	32	y	wholeform_logogram	in	ne	2	3	398.000000000000	22.677860366025
P32_in_TO_ob	32	y	wholeform_logogram	in	ob	2	3	398.000000000000	22.677860366025
P32_in_TO_re	32	y	wholeform_logogram	in	re	2	3	398.000000000000	22.677860366025
P32_in_TO_se	32	y	wholeform_logogram	in	se	2	3	398.000000000000	22.677860366025
P32_in_TO_si	32	y	wholeform_logogram	in	si	2	3	398.000000000000	22.677860366025
P32_in_TO_ut	32	y	wholeform_logogram	in	ut	2	3	398.000000000000	22.677860366025
P32_in_TO_vi	32	y	wholeform_logogram	in	vi	2	3	398.000000000000	22.677860366025
P32_in_TO_xv	32	y	wholeform_logogram	in	xv	2	3	398.000000000000	22.677860366025
P33_m_TO_f	33	z	literal_carrier	m	f	1	1003	2720.000000000000	1429.118768371562
P33_m_TO_h	33	z	literal_carrier	m	h	1	1003	2720.000000000000	1429.118768371562
P33_m_TO_x	33	z	literal_carrier	m	x	1	1003	2720.000000000000	1429.118768371562
P33_m_TO_y	33	z	literal_carrier	m	y	1	1003	2720.000000000000	1429.118768371562
P33_m_TO_z	33	z	literal_carrier	m	z	1	1003	2720.000000000000	1429.118768371562
