source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	M	V	A
IT2a|f21r.12|G004	IT2a	f21r	f21r.12	P	f21r:P1	4	ysheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ysheol⟧	⟦ysheol⟧	⟦ysheol⟧
IT2a|f21r.12|G005	IT2a	f21r	f21r.12	P	f21r:P1	5	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
IT2a|f21r.12|G006	IT2a	f21r	f21r.12	P	f21r:P1	6	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
IT2a|f21r.12|G007	IT2a	f21r	f21r.12	P	f21r:P1	7	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f21r.12|G008	IT2a	f21r	f21r.12	P	f21r:P1	8	chkaiin	DEFINITE_SPACE	LINE_END	⟦chkaiin⟧	⟦chkaiin⟧	⟦chkaiin⟧
IT2a|f32v.7|G001	IT2a	f32v	f32v.7	P	f32v:P1	1	ksho	LINE_START	DEFINITE_SPACE	⟦ksho⟧	⟦ksho⟧	⟦ksho⟧
IT2a|f32v.7|G002	IT2a	f32v	f32v.7	P	f32v:P1	2	cphor	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphor⟧	⟦cphor⟧	⟦cphor⟧
IT2a|f32v.7|G003	IT2a	f32v	f32v.7	P	f32v:P1	3	she	DEFINITE_SPACE	DEFINITE_SPACE	⟦she⟧	⟦she⟧	⟦she⟧
IT2a|f32v.7|G004	IT2a	f32v	f32v.7	P	f32v:P1	4	sheaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheaiin⟧	⟦sheaiin⟧	⟦sheaiin⟧
IT2a|f32v.7|G005	IT2a	f32v	f32v.7	P	f32v:P1	5	otshchor	DEFINITE_SPACE	DEFINITE_SPACE	⟦otshchor⟧	⟦otshchor⟧	⟦otshchor⟧
IT2a|f32v.7|G006	IT2a	f32v	f32v.7	P	f32v:P1	6	dain	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦dain⟧	⟦dain⟧	⟦dain⟧
IT2a|f32v.7|G007	IT2a	f32v	f32v.7	P	f32v:P1	7	shckhy	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦shckhy⟧	⟦shckhy⟧	⟦shckhy⟧
IT2a|f32v.7|G008	IT2a	f32v	f32v.7	P	f32v:P1	8	s	DEFINITE_SPACE	DEFINITE_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
IT2a|f32v.7|G009	IT2a	f32v	f32v.7	P	f32v:P1	9	odan	DEFINITE_SPACE	LINE_END	⟦odan⟧	⟦odan⟧	⟦odan⟧
IT2a|f32v.8|G001	IT2a	f32v	f32v.8	P	f32v:P1	1	otchol	LINE_START	DEFINITE_SPACE	⟦otchol⟧	⟦otchol⟧	⟦otchol⟧
IT2a|f32v.8|G002	IT2a	f32v	f32v.8	P	f32v:P1	2	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f32v.8|G003	IT2a	f32v	f32v.8	P	f32v:P1	3	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f32v.8|G004	IT2a	f32v	f32v.8	P	f32v:P1	4	ctho	DEFINITE_SPACE	DEFINITE_SPACE	⟦ctho⟧	⟦ctho⟧	⟦ctho⟧
IT2a|f32v.8|G005	IT2a	f32v	f32v.8	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f32v.8|G006	IT2a	f32v	f32v.8	P	f32v:P1	6	qotaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	C?	C?	C?
IT2a|f32v.8|G007	IT2a	f32v	f32v.8	P	f32v:P1	7	otchy	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦otchy⟧	⟦otchy⟧	⟦otchy⟧
IT2a|f32v.8|G008	IT2a	f32v	f32v.8	P	f32v:P1	8	d	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦d⟧	⟦d⟧	⟦d⟧
IT2a|f32v.8|G009	IT2a	f32v	f32v.8	P	f32v:P1	9	shar	DRAWING_INTERRUPTION	LINE_END	⟦shar⟧	⟦shar⟧	⟦shar⟧
IT2a|f32v.9|G001	IT2a	f32v	f32v.9	P	f32v:P1	1	qotchy	LINE_START	DEFINITE_SPACE	⟦qotchy⟧	⟦qotchy⟧	⟦qotchy⟧
IT2a|f32v.9|G002	IT2a	f32v	f32v.9	P	f32v:P1	2	cfhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cfhy⟧	⟦cfhy⟧	⟦cfhy⟧
IT2a|f32v.9|G003	IT2a	f32v	f32v.9	P	f32v:P1	3	skey	DEFINITE_SPACE	DEFINITE_SPACE	⟦skey⟧	⟦skey⟧	⟦skey⟧
IT2a|f32v.9|G004	IT2a	f32v	f32v.9	P	f32v:P1	4	chocthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chocthy⟧	⟦chocthy⟧	⟦chocthy⟧
IT2a|f32v.9|G005	IT2a	f32v	f32v.9	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f32v.9|G006	IT2a	f32v	f32v.9	P	f32v:P1	6	cthaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦cthaiin⟧	⟦cthaiin⟧	⟦cthaiin⟧
IT2a|f32v.9|G007	IT2a	f32v	f32v.9	P	f32v:P1	7	daiin	DRAWING_INTERRUPTION	LINE_END	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f32v.10|G001	IT2a	f32v	f32v.10	P	f32v:P1	1	sho	LINE_START	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
IT2a|f32v.10|G002	IT2a	f32v	f32v.10	P	f32v:P1	2	keol	DEFINITE_SPACE	DEFINITE_SPACE	⟦keol⟧	⟦keol⟧	⟦keol⟧
IT2a|f32v.10|G003	IT2a	f32v	f32v.10	P	f32v:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
IT2a|f32v.10|G004	IT2a	f32v	f32v.10	P	f32v:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
IT2a|f32v.10|G005	IT2a	f32v	f32v.10	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f32v.10|G006	IT2a	f32v	f32v.10	P	f32v:P1	6	cphol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphol⟧	⟦cphol⟧	⟦cphol⟧
IT2a|f32v.10|G007	IT2a	f32v	f32v.10	P	f32v:P1	7	cthol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthol⟧	⟦cthol⟧	⟦cthol⟧
IT2a|f32v.10|G008	IT2a	f32v	f32v.10	P	f32v:P1	8	da	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦da⟧	⟦da⟧	⟦da⟧
IT2a|f32v.10|G009	IT2a	f32v	f32v.10	P	f32v:P1	9	ar	DRAWING_INTERRUPTION	LINE_END	⟦ar⟧	⟦ar⟧	⟦ar⟧
IT2a|f32v.11|G001	IT2a	f32v	f32v.11	P	f32v:P1	1	ol	LINE_START	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
IT2a|f32v.11|G002	IT2a	f32v	f32v.11	P	f32v:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
IT2a|f32v.11|G003	IT2a	f32v	f32v.11	P	f32v:P1	3	chy	DEFINITE_SPACE	LINE_END	⟦chy⟧	⟦chy⟧	⟦chy⟧
IT2a|f29v.1|G001	IT2a	f29v	f29v.1	P	f29v:P1	1	kooiin	LINE_START	DEFINITE_SPACE	⟦kooiin⟧	⟦kooiin⟧	⟦kooiin⟧
IT2a|f29v.1|G002	IT2a	f29v	f29v.1	P	f29v:P1	2	shor	DEFINITE_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧
IT2a|f29v.1|G003	IT2a	f29v	f29v.1	P	f29v:P1	3	chetchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chetchy⟧	⟦chetchy⟧	⟦chetchy⟧
IT2a|f29v.1|G004	IT2a	f29v	f29v.1	P	f29v:P1	4	olals	DEFINITE_SPACE	DEFINITE_SPACE	⟦olals⟧	⟦olals⟧	⟦olals⟧
IT2a|f29v.1|G005	IT2a	f29v	f29v.1	P	f29v:P1	5	shytchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shytchy⟧	⟦shytchy⟧	⟦shytchy⟧
IT2a|f29v.1|G006	IT2a	f29v	f29v.1	P	f29v:P1	6	cth	DEFINITE_SPACE	DEFINITE_SPACE	⟦cth⟧	⟦cth⟧	⟦cth⟧
IT2a|f29v.1|G007	IT2a	f29v	f29v.1	P	f29v:P1	7	y	DEFINITE_SPACE	DEFINITE_SPACE	⟦y⟧	⟦y⟧	⟦y⟧
IT2a|f29v.1|G008	IT2a	f29v	f29v.1	P	f29v:P1	8	shy	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦shy⟧	⟦shy⟧	⟦shy⟧
IT2a|f29v.1|G009	IT2a	f29v	f29v.1	P	f29v:P1	9	cho	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦cho⟧	⟦cho⟧	⟦cho⟧
IT2a|f29v.1|G010	IT2a	f29v	f29v.1	P	f29v:P1	10	shy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shy⟧	⟦shy⟧	⟦shy⟧
IT2a|f29v.1|G011	IT2a	f29v	f29v.1	P	f29v:P1	11	daiin	DEFINITE_SPACE	LINE_END	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
IT2a|f29v.2|G001	IT2a	f29v	f29v.2	P	f29v:P1	1	qotcheaiin	LINE_START	DEFINITE_SPACE	⟦qotcheaiin⟧	⟦qotcheaiin⟧	⟦qotcheaiin⟧
IT2a|f29v.2|G002	IT2a	f29v	f29v.2	P	f29v:P1	2	schol	DEFINITE_SPACE	DEFINITE_SPACE	⟦schol⟧	⟦schol⟧	⟦schol⟧
IT2a|f29v.2|G003	IT2a	f29v	f29v.2	P	f29v:P1	3	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
IT2a|f29v.2|G004	IT2a	f29v	f29v.2	P	f29v:P1	4	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
IT2a|f29v.2|G005	IT2a	f29v	f29v.2	P	f29v:P1	5	chey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chey⟧	⟦chey⟧	⟦chey⟧
IT2a|f29v.2|G006	IT2a	f29v	f29v.2	P	f29v:P1	6	cthold	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦cthold⟧	⟦cthold⟧	⟦cthold⟧
IT2a|f29v.2|G007	IT2a	f29v	f29v.2	P	f29v:P1	7	ytchor	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦ytchor⟧	⟦ytchor⟧	⟦ytchor⟧
IT2a|f29v.2|G008	IT2a	f29v	f29v.2	P	f29v:P1	8	dary	DEFINITE_SPACE	LINE_END	⟦dary⟧	⟦dary⟧	⟦dary⟧
IT2a|f29v.3|G001	IT2a	f29v	f29v.3	P	f29v:P1	1	chol	LINE_START	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
IT2a|f29v.3|G002	IT2a	f29v	f29v.3	P	f29v:P1	2	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
IT2a|f29v.3|G003	IT2a	f29v	f29v.3	P	f29v:P1	3	kor	DEFINITE_SPACE	DEFINITE_SPACE	⟦kor⟧	⟦kor⟧	⟦kor⟧
IT2a|f29v.3|G004	IT2a	f29v	f29v.3	P	f29v:P1	4	shey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shey⟧	⟦shey⟧	⟦shey⟧
IT2a|f29v.3|G005	IT2a	f29v	f29v.3	P	f29v:P1	5	odaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦odaiin⟧	⟦odaiin⟧	⟦odaiin⟧
IT2a|f29v.3|G006	IT2a	f29v	f29v.3	P	f29v:P1	6	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotchy⟧	⟦qotchy⟧	⟦qotchy⟧
IT2a|f29v.3|G007	IT2a	f29v	f29v.3	P	f29v:P1	7	taiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦taiin⟧	⟦taiin⟧	⟦taiin⟧
IT2a|f29v.3|G008	IT2a	f29v	f29v.3	P	f29v:P1	8	s	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
IT2a|f29v.3|G009	IT2a	f29v	f29v.3	P	f29v:P1	9	she	DEFINITE_SPACE	DEFINITE_SPACE	⟦she⟧	⟦she⟧	⟦she⟧
IT2a|f29v.3|G010	IT2a	f29v	f29v.3	P	f29v:P1	10	otey	DEFINITE_SPACE	DEFINITE_SPACE	⟦otey⟧	⟦otey⟧	⟦otey⟧
IT2a|f29v.3|G011	IT2a	f29v	f29v.3	P	f29v:P1	11	sy	DEFINITE_SPACE	LINE_END	⟦sy⟧	⟦sy⟧	⟦sy⟧
IT2a|f29v.4|G001	IT2a	f29v	f29v.4	P	f29v:P1	1	ysho	LINE_START	DEFINITE_SPACE	⟦ysho⟧	⟦ysho⟧	⟦ysho⟧
IT2a|f29v.4|G002	IT2a	f29v	f29v.4	P	f29v:P1	2	otshy	DEFINITE_SPACE	DEFINITE_SPACE	⟦otshy⟧	⟦otshy⟧	⟦otshy⟧
IT2a|f29v.4|G003	IT2a	f29v	f29v.4	P	f29v:P1	3	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f29v.4|G004	IT2a	f29v	f29v.4	P	f29v:P1	4	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
IT2a|f29v.4|G005	IT2a	f29v	f29v.4	P	f29v:P1	5	oltchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oltchy⟧	⟦oltchy⟧	⟦oltchy⟧
IT2a|f29v.4|G006	IT2a	f29v	f29v.4	P	f29v:P1	6	ctos	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦ctos⟧	⟦ctos⟧	⟦ctos⟧
IT2a|f29v.4|G007	IT2a	f29v	f29v.4	P	f29v:P1	7	shot	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦shot⟧	⟦shot⟧	⟦shot⟧
IT2a|f29v.4|G008	IT2a	f29v	f29v.4	P	f29v:P1	8	sho	DEFINITE_SPACE	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
IT2a|f29v.4|G009	IT2a	f29v	f29v.4	P	f29v:P1	9	okaiin	DEFINITE_SPACE	LINE_END	D?	D?	D?
RF1b|f77r.1|G001	RF1b	f77r	f77r.1	L	f77r.1:LABEL	1	darchdar	LINE_START	LINE_END	⟦darchdar⟧	⟦darchdar⟧	⟦darchdar⟧
RF1b|f77r.2|G001	RF1b	f77r	f77r.2	L	f77r.2:LABEL	1	olkchs	LINE_START	LINE_END	⟦olkchs⟧	⟦olkchs⟧	⟦olkchs⟧
RF1b|f77r.3|G001	RF1b	f77r	f77r.3	L	f77r.3:LABEL	1	otedy	LINE_START	LINE_END	A?	A?	A?
RF1b|f77r.4|G001	RF1b	f77r	f77r.4	L	f77r.4:LABEL	1	otork	LINE_START	LINE_END	⟦otork⟧	⟦otork⟧	⟦otork⟧
RF1b|f77r.5|G001	RF1b	f77r	f77r.5	L	f77r.5:LABEL	1	otol	LINE_START	LINE_END	B?	B?	B?
RF1b|f77r.6|G001	RF1b	f77r	f77r.6	L	f77r.6:LABEL	1	dch@152;y	LINE_START	LINE_END	⟦dch@152;y⟧	⟦dch@152;y⟧	⟦dch@152;y⟧
RF1b|f77r.7|G001	RF1b	f77r	f77r.7	L	f77r.7:LABEL	1	soral	LINE_START	LINE_END	⟦soral⟧	⟦soral⟧	⟦soral⟧
RF1b|f77r.8|G001	RF1b	f77r	f77r.8	L	f77r.8:LABEL	1	dotedy	LINE_START	LINE_END	⟦dotedy⟧	⟦dotedy⟧	⟦dotedy⟧
RF1b|f77r.9|G001	RF1b	f77r	f77r.9	P	f77r:P1	1	poldarairol	LINE_START	DEFINITE_SPACE	⟦poldarairol⟧	⟦poldarairol⟧	⟦poldarairol⟧
RF1b|f77r.9|G002	RF1b	f77r	f77r.9	P	f77r:P1	2	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
RF1b|f77r.9|G003	RF1b	f77r	f77r.9	P	f77r:P1	3	chey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chey⟧	⟦chey⟧	⟦chey⟧
RF1b|f77r.9|G004	RF1b	f77r	f77r.9	P	f77r:P1	4	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧
RF1b|f77r.9|G005	RF1b	f77r	f77r.9	P	f77r:P1	5	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧
RF1b|f77r.9|G006	RF1b	f77r	f77r.9	P	f77r:P1	6	dylches	DEFINITE_SPACE	DEFINITE_SPACE	⟦dylches⟧	⟦dylches⟧	⟦dylches⟧
RF1b|f77r.9|G007	RF1b	f77r	f77r.9	P	f77r:P1	7	olkedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olkedy⟧	⟦olkedy⟧	⟦olkedy⟧
RF1b|f77r.9|G008	RF1b	f77r	f77r.9	P	f77r:P1	8	loly	DEFINITE_SPACE	LINE_END	⟦loly⟧	⟦loly⟧	⟦loly⟧
RF1b|f77r.10|G001	RF1b	f77r	f77r.10	P	f77r:P1	1	tolch@152;ar	LINE_START	DEFINITE_SPACE	⟦tolch@152;ar⟧	⟦tolch@152;ar⟧	⟦tolch@152;ar⟧
RF1b|f77r.10|G002	RF1b	f77r	f77r.10	P	f77r:P1	2	shey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shey⟧	⟦shey⟧	⟦shey⟧
RF1b|f77r.10|G003	RF1b	f77r	f77r.10	P	f77r:P1	3	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
RF1b|f77r.10|G004	RF1b	f77r	f77r.10	P	f77r:P1	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
RF1b|f77r.10|G005	RF1b	f77r	f77r.10	P	f77r:P1	5	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
RF1b|f77r.10|G006	RF1b	f77r	f77r.10	P	f77r:P1	6	chdy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chdy⟧	⟦chdy⟧	⟦chdy⟧
RF1b|f77r.10|G007	RF1b	f77r	f77r.10	P	f77r:P1	7	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
RF1b|f77r.10|G008	RF1b	f77r	f77r.10	P	f77r:P1	8	chetey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chetey⟧	⟦chetey⟧	⟦chetey⟧
RF1b|f77r.10|G009	RF1b	f77r	f77r.10	P	f77r:P1	9	sal	DEFINITE_SPACE	LINE_END	⟦sal⟧	⟦sal⟧	⟦sal⟧
RF1b|f77r.11|G001	RF1b	f77r	f77r.11	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
RF1b|f77r.11|G002	RF1b	f77r	f77r.11	P	f77r:P1	2	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.11|G003	RF1b	f77r	f77r.11	P	f77r:P1	3	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
RF1b|f77r.11|G004	RF1b	f77r	f77r.11	P	f77r:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
RF1b|f77r.11|G005	RF1b	f77r	f77r.11	P	f77r:P1	5	she@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦she@152;y⟧	⟦she@152;y⟧	⟦she@152;y⟧
RF1b|f77r.11|G006	RF1b	f77r	f77r.11	P	f77r:P1	6	shcthey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthey⟧	⟦shcthey⟧	⟦shcthey⟧
RF1b|f77r.11|G007	RF1b	f77r	f77r.11	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.11|G008	RF1b	f77r	f77r.11	P	f77r:P1	8	oteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oteedy⟧	⟦oteedy⟧	⟦oteedy⟧
RF1b|f77r.11|G009	RF1b	f77r	f77r.11	P	f77r:P1	9	cham	DEFINITE_SPACE	LINE_END	⟦cham⟧	⟦cham⟧	⟦cham⟧
RF1b|f77r.12|G001	RF1b	f77r	f77r.12	P	f77r:P1	1	soltee@152;y	LINE_START	DEFINITE_SPACE	⟦soltee@152;y⟧	⟦soltee@152;y⟧	⟦soltee@152;y⟧
RF1b|f77r.12|G002	RF1b	f77r	f77r.12	P	f77r:P1	2	qotee@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotee@152;y⟧	⟦qotee@152;y⟧	⟦qotee@152;y⟧
RF1b|f77r.12|G003	RF1b	f77r	f77r.12	P	f77r:P1	3	qodeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qodeedy⟧	⟦qodeedy⟧	⟦qodeedy⟧
RF1b|f77r.12|G004	RF1b	f77r	f77r.12	P	f77r:P1	4	che@152;aiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦che@152;aiin⟧	⟦che@152;aiin⟧	⟦che@152;aiin⟧
RF1b|f77r.12|G005	RF1b	f77r	f77r.12	P	f77r:P1	5	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦che@152;y⟧	⟦che@152;y⟧	⟦che@152;y⟧
RF1b|f77r.12|G006	RF1b	f77r	f77r.12	P	f77r:P1	6	shedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedaiin⟧	⟦shedaiin⟧	⟦shedaiin⟧
RF1b|f77r.12|G007	RF1b	f77r	f77r.12	P	f77r:P1	7	sheolol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheolol⟧	⟦sheolol⟧	⟦sheolol⟧
RF1b|f77r.12|G008	RF1b	f77r	f77r.12	P	f77r:P1	8	che@152;	DEFINITE_SPACE	LINE_END	⟦che@152;⟧	⟦che@152;⟧	⟦che@152;⟧
RF1b|f77r.13|G001	RF1b	f77r	f77r.13	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.13|G002	RF1b	f77r	f77r.13	P	f77r:P1	2	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
RF1b|f77r.13|G003	RF1b	f77r	f77r.13	P	f77r:P1	3	{ch'}eedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦{ch'}eedy⟧	⟦{ch'}eedy⟧	⟦{ch'}eedy⟧
RF1b|f77r.13|G004	RF1b	f77r	f77r.13	P	f77r:P1	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
RF1b|f77r.13|G005	RF1b	f77r	f77r.13	P	f77r:P1	5	tedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦tedy⟧	⟦tedy⟧	⟦tedy⟧
RF1b|f77r.13|G006	RF1b	f77r	f77r.13	P	f77r:P1	6	che@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦che@152;y⟧	⟦che@152;y⟧	⟦che@152;y⟧
RF1b|f77r.13|G007	RF1b	f77r	f77r.13	P	f77r:P1	7	lshee@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦lshee@152;y⟧	⟦lshee@152;y⟧	⟦lshee@152;y⟧
RF1b|f77r.13|G008	RF1b	f77r	f77r.13	P	f77r:P1	8	qoke@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoke@152;y⟧	⟦qoke@152;y⟧	⟦qoke@152;y⟧
RF1b|f77r.13|G009	RF1b	f77r	f77r.13	P	f77r:P1	9	qol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
RF1b|f77r.13|G010	RF1b	f77r	f77r.13	P	f77r:P1	10	al	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦al⟧	⟦al⟧	⟦al⟧
RF1b|f77r.13|G011	RF1b	f77r	f77r.13	P	f77r:P1	11	chedy	DEFINITE_SPACE	LINE_END	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
RF1b|f77r.14|G001	RF1b	f77r	f77r.14	P	f77r:P1	1	sokcheey	LINE_START	DEFINITE_SPACE	⟦sokcheey⟧	⟦sokcheey⟧	⟦sokcheey⟧
RF1b|f77r.14|G002	RF1b	f77r	f77r.14	P	f77r:P1	2	sain	DEFINITE_SPACE	DEFINITE_SPACE	⟦sain⟧	⟦sain⟧	⟦sain⟧
RF1b|f77r.14|G003	RF1b	f77r	f77r.14	P	f77r:P1	3	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheeol⟧	⟦sheeol⟧	⟦sheeol⟧
RF1b|f77r.14|G004	RF1b	f77r	f77r.14	P	f77r:P1	4	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
RF1b|f77r.14|G005	RF1b	f77r	f77r.14	P	f77r:P1	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
RF1b|f77r.14|G006	RF1b	f77r	f77r.14	P	f77r:P1	6	{ch'}edy	DEFINITE_SPACE	DEFINITE_SPACE	⟦{ch'}edy⟧	⟦{ch'}edy⟧	⟦{ch'}edy⟧
RF1b|f77r.14|G007	RF1b	f77r	f77r.14	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.14|G008	RF1b	f77r	f77r.14	P	f77r:P1	8	qote@152;y	DEFINITE_SPACE	LINE_END	⟦qote@152;y⟧	⟦qote@152;y⟧	⟦qote@152;y⟧
RF1b|f77r.15|G001	RF1b	f77r	f77r.15	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
RF1b|f77r.15|G002	RF1b	f77r	f77r.15	P	f77r:P1	2	she@152;y	DEFINITE_SPACE	DEFINITE_SPACE	⟦she@152;y⟧	⟦she@152;y⟧	⟦she@152;y⟧
