unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer
U520	ASTRO_DIAGRAM	f67r2	f67r2.58	F67_LEFT_WHEEL_NS	A1:G139	g	FAMILY_RESOLVED	A1_LEFT_OUTER_STAR_STATION_07: Gradwert.	A1_LEFT_OUTER_STAR_STATION_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U521	ASTRO_DIAGRAM	f67r2	f67r2.59	F67_LEFT_WHEEL_NS	A1:G140	ytchodly	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_08: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dly.	A1_LEFT_OUTER_STAR_STATION_08	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U522	ASTRO_DIAGRAM	f67r2	f67r2.60	F67_LEFT_WHEEL_NS	A1:G141	octhys	FAMILY_RESOLVED	A1_LEFT_OUTER_STAR_STATION_09: sekundäre Grundbedingung.	A1_LEFT_OUTER_STAR_STATION_09	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U523	ASTRO_DIAGRAM	f67r2	f67r2.61	F67_LEFT_WHEEL_NS	A1:G142	ytokar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yt.	A1_LEFT_OUTER_STAR_STATION_10	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U524	ASTRO_DIAGRAM	f67r2	f67r2.62	F67_LEFT_WHEEL_NS	A1:G143	otolor	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	A1_LEFT_OUTER_STAR_STATION_11	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U525	ASTRO_DIAGRAM	f67r2	f67r2.63	F67_LEFT_WHEEL_NS	A1:G144	okodar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	A1_LEFT_OUTER_STAR_STATION_12	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U526	ASTRO_DIAGRAM	f67r2	f67r2.64	F67_RIGHT_WHEEL_NS	A1:G145	s	FAMILY_RESOLVED	A1_RIGHT_PHASE_STATION_01: Nebenwert.	A1_RIGHT_PHASE_STATION_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U527	ASTRO_DIAGRAM	f67r2	f67r2.64	F67_RIGHT_WHEEL_NS	A1:G146	air	COMMON_BRIDGE_RETAINED	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	A1_RIGHT_PHASE_STATION_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U528	ASTRO_DIAGRAM	f67r2	f67r2.65	F67_RIGHT_WHEEL_NS	A1:G147	soear	COMMON_BRIDGE_RETAINED	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	A1_RIGHT_PHASE_STATION_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U529	ASTRO_DIAGRAM	f67r2	f67r2.66	F67_RIGHT_WHEEL_NS	A1:G148	cpheey	COMMON_BRIDGE_RETAINED	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	A1_RIGHT_PHASE_STATION_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U530	ASTRO_DIAGRAM	f67r2	f67r2.67	F67_RIGHT_WHEEL_NS	A1:G149	okodar	COMMON_BRIDGE_RETAINED	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	A1_RIGHT_PHASE_STATION_04	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U531	ASTRO_DIAGRAM	f67r2	f67r2.68	F67_RIGHT_WHEEL_NS	A1:G150	oepchod	COMMON_BRIDGE_RETAINED	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	A1_RIGHT_PHASE_STATION_05	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U532	ASTRO_DIAGRAM	f67r2	f67r2.69	F67_RIGHT_WHEEL_NS	A1:G151	s	FAMILY_RESOLVED	A1_RIGHT_PHASE_STATION_06: Nebenwert.	A1_RIGHT_PHASE_STATION_06	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U533	ASTRO_DIAGRAM	f67r2	f67r2.69	F67_RIGHT_WHEEL_NS	A1:G152	ay	FAMILY_RESOLVED	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	A1_RIGHT_PHASE_STATION_06	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U534	ASTRO_DIAGRAM	f67r2	f67r2.70	F67_RIGHT_WHEEL_NS	A1:G153	osar	COMMON_BRIDGE_RETAINED	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	A1_RIGHT_PHASE_STATION_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U535	ASTRO_DIAGRAM	f67r2	f67r2.71	F67_RIGHT_WHEEL_NS	A1:G154	oran	COMMON_BRIDGE_RETAINED	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	A1_RIGHT_PHASE_STATION_08	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U536	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G155	dar	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U537	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G156	aldaiin	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U538	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G157	ydaiin	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U539	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G158	qkoy	FAMILY_RESOLVED	A1_LEFT_OUTER_RING_TEXT: neue Grundklasse.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U540	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G159	ydaiin	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U541	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G160	qofair	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U542	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G161	ypair	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U543	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G162	ykoaiin	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U544	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G163	ydoly	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U545	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G164	ytalchos	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U546	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G165	oly	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U547	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G166	okey	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	A1_LEFT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U548	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G167	sshey	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U549	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G168	sy	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U550	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G169	shees	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U551	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G170	qeykeey	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U552	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G171	ykchey	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U553	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G172	ykchey	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U554	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G173	qokeochy	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U555	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G174	oaiin	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U556	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G175	okol	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U557	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G176	ar	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U558	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G177	olar	COMMON_BRIDGE_RETAINED	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U559	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G178	yshey	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U560	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G179	qokeeody	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U561	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G180	cheos	FAMILY_RESOLVED	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U562	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G181	oeeos	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U563	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G182	qockhy	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U564	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G183	chos	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U565	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G184	aiin	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U566	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G185	okeeody	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U567	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G186	qokoaiin	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U568	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G187	odain	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U569	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G188	ar	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U570	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G189	air	COMMON_BRIDGE_RETAINED	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U571	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G190	ay	FAMILY_RESOLVED	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U572	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G001	shokchy	COMMON_BRIDGE_RETAINED	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	A2_LEFT_PANEL_HEADER	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U573	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G002	chteey	COMMON_BRIDGE_RETAINED	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	A2_LEFT_PANEL_HEADER	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U574	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G003	choteey	COMMON_BRIDGE_RETAINED	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	A2_LEFT_PANEL_HEADER	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U575	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G004	cphol	COMMON_BRIDGE_RETAINED	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	A2_LEFT_PANEL_HEADER	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U576	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G005	cheor	COMMON_BRIDGE_RETAINED	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	A2_LEFT_PANEL_HEADER	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U577	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G006	opcheeol	COMMON_BRIDGE_RETAINED	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	A2_LEFT_PANEL_HEADER	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U578	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G007	otor	COMMON_BRIDGE_RETAINED	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	A2_LEFT_PANEL_HEADER	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
