unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de
U541	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G160	qofair	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	A1_LEFT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U542	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G161	ypair	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	A1_LEFT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U543	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G162	ykoaiin	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	A1_LEFT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U544	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G163	ydoly	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	A1_LEFT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U545	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G164	ytalchos	COMPOSED_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.	A1_LEFT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U546	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G165	oly	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	A1_LEFT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U547	ASTRO_DIAGRAM	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G166	okey	EXACT_PROSE_SURFACE_BRIDGE	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	A1_LEFT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U548	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G167	sshey	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U549	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G168	sy	EXACT_PROSE_SURFACE_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U550	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G169	shees	COMPOSED_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U551	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G170	qeykeey	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U552	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G171	ykchey	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U553	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G172	ykchey	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U554	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G173	qokeochy	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U555	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G174	oaiin	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U556	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G175	okol	COMPOSED_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U557	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G176	ar	SINGLE_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U558	ASTRO_DIAGRAM	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G177	olar	COMPOSED_COMPONENT_BRIDGE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	A1_RIGHT_OUTER_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U559	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G178	yshey	SINGLE_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U560	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G179	qokeeody	COMPOSED_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U561	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G180	cheos	LOCAL_ASTRO_NOMENCLATOR	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest cheos.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U562	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G181	oeeos	SINGLE_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U563	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G182	qockhy	SINGLE_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U564	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G183	chos	SINGLE_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U565	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G184	aiin	EXACT_PROSE_SURFACE_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U566	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G185	okeeody	COMPOSED_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U567	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G186	qokoaiin	COMPOSED_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U568	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G187	odain	SINGLE_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U569	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G188	ar	SINGLE_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U570	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G189	air	SINGLE_COMPONENT_BRIDGE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U571	ASTRO_DIAGRAM	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G190	ay	LOCAL_ASTRO_NOMENCLATOR	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ay.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U572	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G001	shokchy	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U573	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G002	chteey	SINGLE_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U574	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G003	choteey	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U575	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G004	cphol	SINGLE_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U576	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G005	cheor	SINGLE_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U577	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G006	opcheeol	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U578	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G007	otor	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U579	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G008	choctheeey	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U580	ASTRO_DIAGRAM	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G009	okchoal	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	A2_LEFT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U581	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G010	tochso	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A2_MIDDLE_PANEL_HEADER: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest tochso.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U582	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G011	otchl	SINGLE_COMPONENT_BRIDGE	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U583	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G012	qokeeedy	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U584	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G013	cheey	EXACT_PROSE_SURFACE_BRIDGE	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U585	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G014	cheeteey	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U586	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G015	yteody	LOCAL_ASTRO_NOMENCLATOR	Sternplatz A2_MIDDLE_PANEL_HEADER: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest yteody.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U587	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G016	chpor	SINGLE_COMPONENT_BRIDGE	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U588	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G017	cheokorchey	COMPOSED_COMPONENT_BRIDGE	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U589	ASTRO_DIAGRAM	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G018	chod	SINGLE_COMPONENT_BRIDGE	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	A2_MIDDLE_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U590	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G019	ykor	SINGLE_COMPONENT_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U591	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G020	shey	EXACT_PROSE_SURFACE_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U592	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G021	qocheey	SINGLE_COMPONENT_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U593	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G022	chokal	COMPOSED_COMPONENT_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U594	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G023	okeey	EXACT_PROSE_SURFACE_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U595	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G024	ror	SINGLE_COMPONENT_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U596	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G025	eckhear	COMPOSED_COMPONENT_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U597	ASTRO_DIAGRAM	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G026	daram	SINGLE_COMPONENT_BRIDGE	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	A2_RIGHT_PANEL_HEADER	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U598	ASTRO_DIAGRAM	f68r1	f68r1.4	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2:G027	dchor	SINGLE_COMPONENT_BRIDGE	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	A2_MULTIPANEL_HEADER_FRAGMENT_04	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U599	ASTRO_DIAGRAM	f68r1	f68r1.4	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2:G028	okaiiin	COMPOSED_COMPONENT_BRIDGE	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	A2_MULTIPANEL_HEADER_FRAGMENT_04	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U600	ASTRO_DIAGRAM	f68r1	f68r1.5	F68_MULTIPANEL_HEADER_QUARANTINE_NS	A2:G029	yky	LOCAL_ASTRO_NOMENCLATOR	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_05: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest yky.	A2_MULTIPANEL_HEADER_FRAGMENT_05	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
