entry	kind	working_meaning_de	composition	context_rule	status
olteedy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	kaltes Drogenmaterial am Gradende, fertig	OL_MATERIAL+T_COLD+EEDY_END_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
cheeky@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trocken am Gradende, dann heiß am Gradanfang	CH_DRY+EE_END+K_HOT+Y_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
lkeedy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Drogenholz, heiß am Gradende, abgeschlossen	L_WOOD+K_HOT+EEDY_END_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
dalchedy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	DAL_MEASURED_RAW_I+CH_DRY+EDY_MIDDLE_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
saii@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Saatgutmenge III	S_SEED+AII_III_READER_FORM	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
ykeedy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
yteody@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	Y_ENTRY_REF+T_COLD+E_BOUND+O_PREP+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
tdain@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	kalter Grad-/Maßwert II	T_COLD+D_GRADE_MEASURE+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
chakal@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Rohstoff I, trocken-heiß am Gradanfang	CH_DRY+A_LINK+K_HOT+AL_RAW_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
am@GDT661_AM_BODY	EXACT_WHOLE_RENDERING_CARD	Maßeinheit I	AM_BODY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
am@GDT661_AM_LABEL	EXACT_WHOLE_RENDERING_CARD	[Maßeinheit-I-Zeichen]	AM_LABEL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
am@GDT661_AM_TERMINAL	EXACT_WHOLE_RENDERING_CARD	Maßeinheit I.	AM_TERMINAL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
cho@GDT661_CHO_BODY	EXACT_WHOLE_RENDERING_CARD	Trockenansatz	CHO_BODY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
cho@GDT661_CHO_HEAD	EXACT_WHOLE_RENDERING_CARD	Trockenansatz:	CHO_HEAD	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
cho@GDT661_CHO_TERMINAL	EXACT_WHOLE_RENDERING_CARD	Trockenansatz	CHO_TERMINAL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
dam@GDT661_DAM_BODY	EXACT_WHOLE_RENDERING_CARD	Dosis I	DAM_BODY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
dam@GDT661_DAM_LABEL	EXACT_WHOLE_RENDERING_CARD	[Dosis-I-Zeichen]	DAM_LABEL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
dam@GDT661_DAM_TERMINAL	EXACT_WHOLE_RENDERING_CARD	Dosis I.	DAM_TERMINAL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
d@GDT661_D_BEFORE_VALUE	EXACT_WHOLE_RENDERING_CARD	davon/Dosis:	D_BEFORE_VALUE	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
d@GDT661_D_BODY	EXACT_WHOLE_RENDERING_CARD	Dosis	D_BODY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
d@GDT661_D_LABEL	EXACT_WHOLE_RENDERING_CARD	[Dosiszeichen]	D_LABEL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
d@GDT661_D_TERMINAL	EXACT_WHOLE_RENDERING_CARD	Dosisvermerk.	D_TERMINAL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
r@GDT661_R_BEFORE_VALUE	EXACT_WHOLE_RENDERING_CARD	Wurzel:	R_BEFORE_VALUE	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
r@GDT661_R_BODY	EXACT_WHOLE_RENDERING_CARD	Wurzel	R_BODY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
r@GDT661_R_HEAD	EXACT_WHOLE_RENDERING_CARD	Wurzel:	R_HEAD	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
r@GDT661_R_LABEL	EXACT_WHOLE_RENDERING_CARD	[Wurzelzeichen]	R_LABEL	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_CONTEXT_CARD_NOT_GLOBAL_LEXEME
ychoy@GDT661_Y_WHOLE_ENTRY	EXACT_WHOLE_RENDERING_CARD	Eintrag: Trockenansatz am Gradanfang	Y_WHOLE_ENTRY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
ykchy@GDT661_Y_WHOLE_ENTRY	EXACT_WHOLE_RENDERING_CARD	Eintrag: heiß-trocken am Gradanfang	Y_WHOLE_ENTRY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
ykeedy@GDT661_Y_WHOLE_ENTRY	EXACT_WHOLE_RENDERING_CARD	Eintrag: heiß am Gradende, abgeschlossen	Y_WHOLE_ENTRY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
ytal@GDT661_Y_WHOLE_ENTRY	EXACT_WHOLE_RENDERING_CARD	Eintrag: kalter Rohstoff I am Gradanfang	Y_WHOLE_ENTRY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
yteody@GDT661_Y_WHOLE_ENTRY	EXACT_WHOLE_RENDERING_CARD	Eintrag: kalte Zubereitung, abgeschlossen	Y_WHOLE_ENTRY	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
ykchy@GDT661_Y_WHOLE_REFERENCE	EXACT_WHOLE_RENDERING_CARD	hierzu: heiß-trocken am Gradanfang	Y_WHOLE_REFERENCE	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
ykeedy@GDT661_Y_WHOLE_REFERENCE	EXACT_WHOLE_RENDERING_CARD	hierzu: heiß am Gradende, abgeschlossen	Y_WHOLE_REFERENCE	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
ytal@GDT661_Y_WHOLE_REFERENCE	EXACT_WHOLE_RENDERING_CARD	hierzu: kalter Rohstoff I am Gradanfang	Y_WHOLE_REFERENCE	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
yteody@GDT661_Y_WHOLE_REFERENCE	EXACT_WHOLE_RENDERING_CARD	hierzu: kalte Zubereitung, abgeschlossen	Y_WHOLE_REFERENCE	exact token equality plus physical-line position, right neighbour, or label kind	NEW_V38_POSITIONAL_RENDER_OF_EXACT_WHOLE
lkees@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	stark erhitzte Holzdroge, Endstufe	L_WOOD+K_HOT+EE_END+S_BOUND	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shar@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	angefeuchtete Drogenfraktion I	SH_MOIST+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ycheeo@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Eintrag: zweiter Trockenansatz	Y_ENTRY+CHEE_DRY_II+O_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
otydy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	kalter Ansatz in Grundform, fertig	O_PREP+T_COLD+Y_BASE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lkedar@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	erhitzte Holzfraktion I	L_WOOD+K_HOT+ED+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
far@GDT662_EXACT_WHOLE	LEARNED_WHOLE	Pflanzendroge	LEARNED_F_DRUG_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dsheey@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	abgemessene, vollständig angefeuchtete Droge	D_MEASURED+SHEEY_MOIST_END	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
choty@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chkey@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	trocken-heiß in der Mittelstufe	CH_DRY+K_HOT+EY_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheeoldy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	vollständig getrockneter Drogenstoff, fertig	CH_DRY+EE_END+OL_MATERIAL+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
a@GDT662_EXACT_WHOLE	LEARNED_FUNCTION_WORD	je, zu gleichen Teilen	LEARNED_EQUAL_PARTS_SIGN	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oteeo@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	zweiter Kaltansatz	O_PREP+T_COLD+EE_STAGE_II+O_MEDIUM	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lain@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Drogenholz, Charge II	L_WOOD+A_VALUE+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dchy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Dosis Trockendroge, Grundform	D_DOSE+CHY_DRY_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oro@GDT662_EXACT_WHOLE	HYBRID_EXACT	Ansatzportion	OR_PORTION+O_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oekor@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	erwärmte Ansatzportion	O_PREP+E_BOUND+K_HOT+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ycho@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Eintrag: Trockenansatz	Y_ENTRY+CHO_DRY_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
schodain@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	trockener Samenansatz, Dosis II	S_SEED+CHO_DRY_PREP+DAIN_DOSE_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
choraly@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	roher Pflanzenteil, Klasse I	CHOR_PLANT_PART+AL_RAW_I+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
totchy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	kalter Ansatz aus kalt-trockener Droge	T_COLD+O_PREP+TCH_COLD_DRY+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokol@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	erhitzen	QO_COMMAND+KOL_HOT_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sham@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	ein Maß Flüssigkeit	SH_MOIST+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kochky@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	heißer Trockenansatz, Grundform	K_HOT+O_PREP+CHK_DRY_HOT+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
otoldy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	fertiger Kaltansatz	O_PREP+TOL_COLD_MATERIAL+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qo@GDT662_EXACT_WHOLE	LEARNED_FUNCTION_WORD	nehmen	LEARNED_RECIPE_COMMAND	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ctho@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Krautansatz	CTH_LEAF_HERB+O_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dchaiin@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	abgemessene Trockendroge, Grad III	D_MEASURED+CH_DRY+A_VALUE+IIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ydaiin@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	davon drei Maße	Y_REFERENCE+DAIIN_DOSE_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dytory@GDT662_EXACT_WHOLE	HYBRID_EXACT	als kalte Portion abteilen	DY_FINISHED+T_COLD+OR_PORTION+Y	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kolschees@GDT662_EXACT_WHOLE	HYBRID_EXACT	heiß getrocknete Arzneispecies	KOL_HOT_MATERIAL+S+CHEES_DRY_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
tchol@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	kalt-trockenes Drogenmaterial	T_COLD+CHOL_DRY_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cthodd@GDT662_EXACT_WHOLE	HYBRID_EXACT	fertiger Krautabsud	CTH_LEAF_HERB+O_PREP+DD_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheoty@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	kalt angesetzte Feuchtzubereitung	SHEO_MOIST_PREP+T_COLD+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykchokeo@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Eintrag: heiß-trockener Auszug	Y_ENTRY+KCH_HOT_DRY+O_PREP+KEO	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ochockhy@GDT662_EXACT_WHOLE	HYBRID_EXACT	Trockenansatz eines Arzneikompositums	O_PREP+CHO_DRY+CKH_COMPOSITE+Y	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoctheol@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Krautgrundstoff	QO_FRAME+CTH_LEAF_HERB+E+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kcheeytain@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	heiß-trocken bis Endstufe, danach kalt Grad II	K_HOT+CHEEY_DRY_END+TAIN_COLD_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shckheody@GDT662_EXACT_WHOLE	HYBRID_EXACT	fertig angesetztes feuchtes Arzneikompositum	SH_MOIST+CKH_COMPOSITE+EO_PREP+DY	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qodaiin@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ytchocthol@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Eintrag: kalt-trockener Krautansatz	Y_ENTRY+T_COLD+CHO_DRY+CTHOL_LEAF_HERB	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qolkeeoly@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	erhitzte Drogenbasis; danach abseihen	QOL_DRUG_BASE+KEEOL_HOT+Y_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olsheedy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	vollständig eingeweichtes Drogenmaterial, fertig	OL_MATERIAL+SH_MOIST+EE_END+DY	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shety@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	feucht-kalt ansetzen	SH_MOIST+E+T_COLD+Y	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokchdyl@GDT662_EXACT_WHOLE	HYBRID_EXACT	heiß-trocken aufbereitetes Drogenholz	QO_FRAME+KCH_HOT_DRY+DY+L_WOOD	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
saiiin@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Saatgutcharge IV	S_SEED+A_VALUE+IIIN_IV	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qol@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Drogenstoff zugeben	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chee@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	vollständig getrocknet	CH_DRY+EE_END	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chl@GDT662_EXACT_WHOLE	LEARNED_WHOLE	trocknen	LEARNED_DRY_COMMAND	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lokedy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	erhitztes Drogenholz, fertig	L_WOOD+O_PREP+K_HOT+EDY	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olkchdy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	heiß-trocken aufbereitetes Drogenmaterial	OL_MATERIAL+KCH_HOT_DRY+DY	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
tees@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	kalte Arzneispecies, Endstufe	T_COLD+EE_END+S_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olkedy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oly@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	abseihen	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
los@GDT662_EXACT_WHOLE	LEARNED_WHOLE	Drogenholzposten	LEARNED_WOOD_BATCH	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olshdy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	angefeuchtetes Drogenmaterial, fertig	OL_MATERIAL+SH_MOIST+DY	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
doly@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	eine Dosis Abguss	D_DOSE+OL_DECANT+Y	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
keeol@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	stark erhitzter Drogenstoff	K_HOT+EE_END+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
aral@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Rohdrogenfraktion I	AR_FRACTION_I+AL_RAW_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dchedy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kair@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ra@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Wurzelanteil	R_ROOT+A_VALUE_LINK	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lchedar@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	getrocknete Holzfraktion I	L_WOOD+CHED_DRY+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ey@GDT662_EXACT_WHOLE	LEARNED_FUNCTION_WORD	anschließend	LEARNED_SEQUENCE_SIGN	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
pcheol@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	getrockneter Pulverstoff	P_POWDER+CHEOL_DRY_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lchedam@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	ein Maß getrocknetes Drogenholz	L_WOOD+CHED_DRY+DAM_DOSE_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokeeey@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	stark erhitzt, Endstufe III	QO_FRAME+K_HOT+EEE_END_III+Y	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oldy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	fertiger, abgeseihter Auszug	OL_MATERIAL+D_FINISHED+Y	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheekchy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	vollständig anfeuchten, dann heiß-trocken ansetzen	SHEE_MOIST_END+KCH_HOT_DRY+Y	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ypshedy@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Eintrag: fertige Pulverpaste	Y_ENTRY+P_POWDER+SHEDY_MOIST_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V39_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
