replay_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	chosen_attachment_class	chosen_action	micro_signature	teaching_rule_families	exact_typed_head_signature	typed_micro_signature	outside_page_support_level	outside_register_support_level	outside_page_support	outside_register_support	future_page_result
G400-A02666	G399-A02666	f81v	BIOLOGICAL	P1009-S386	P912-E0877	al	AL	PREVIOUS_CARD_ACTION	K	AL_AR__PREVIOUS_CARD_ACTION	AL_AR_ORDERED_FALLBACK	AL::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__PREVIOUS_CARD_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f13r|f55v|f71v|f76r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02667	G399-A02667	f81v	BIOLOGICAL	P1009-S386	P912-E0880	dl	L	INHERITED_ACTION	K	L_AIR__INHERITED_ACTION	L_AIR_RIGHT_FALLBACK	L::INHERITED_ACTION::K::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__INHERITED_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	TYPED_MICRO	f75r|f76r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02668	G399-A02668	f81v	BIOLOGICAL	P1009-S386	P912-E0881	saiin	AIIN	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f67r2|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02669	G399-A02669	f81v	BIOLOGICAL	P1009-S386	P912-E0882	daiin	AIIN	PREVIOUS_CARD_ACTION	S	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f67r2|f71v|f72r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02670	G399-A02670	f81v	BIOLOGICAL	P1009-S386	P912-E0883	olkeedy	EE	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02671	G399-A02671	f81v	BIOLOGICAL	P1009-S387	P912-E0884	okedy	E	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02672	G399-A02672	f81v	BIOLOGICAL	P1009-S388	P912-E0885	dykain	Y	SAME_CARD_RIGHT_ACTION	K	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_RIGHT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_RIGHT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f72r|f75r|f76r|f77r|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02673	G399-A02673	f81v	BIOLOGICAL	P1009-S388	P912-E0885	dykain	AIN	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f67r2|f75r|f76r|f77r|f83r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02674	G399-A02674	f81v	BIOLOGICAL	P1009-S388	P912-E0886	shek	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02675	G399-A02675	f81v	BIOLOGICAL	P1009-S388	P912-E0887	chdy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02676	G399-A02676	f81v	BIOLOGICAL	P1009-S388	P912-E0888	dalal	AL	PREVIOUS_CARD_ACTION	CHD	AL_AR__PREVIOUS_CARD_ACTION__FREE_PLURAL_OR_REPEAT	AL_AR_ORDERED_FALLBACK	AL::PREVIOUS_CARD_ACTION::CHD::NONE::FREE_PLURAL_OR_REPEAT::AL_AR_ORDERED_FALLBACK	AL::AL_AR__PREVIOUS_CARD_ACTION__FREE_PLURAL_OR_REPEAT::AL_AR_ORDERED_FALLBACK	COARSE_RULE	COARSE_RULE	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02677	G399-A02677	f81v	BIOLOGICAL	P1009-S388	P912-E0888	dalal	AL	PREVIOUS_CARD_ACTION	CHD	AL_AR__PREVIOUS_CARD_ACTION__FREE_PLURAL_OR_REPEAT	AL_AR_ORDERED_FALLBACK	AL::PREVIOUS_CARD_ACTION::CHD::NONE::FREE_PLURAL_OR_REPEAT::AL_AR_ORDERED_FALLBACK	AL::AL_AR__PREVIOUS_CARD_ACTION__FREE_PLURAL_OR_REPEAT::AL_AR_ORDERED_FALLBACK	COARSE_RULE	COARSE_RULE	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02678	G399-A02678	f81v	BIOLOGICAL	P1009-S389	P912-E0890	qokaiin	AIIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02679	G399-A02679	f81v	BIOLOGICAL	P1009-S389	P912-E0891	okain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f75r|f76r|f77r|f82r|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02680	G399-A02680	f81v	BIOLOGICAL	P1009-S389	P912-E0892	cheeky	EE	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02681	G399-A02681	f81v	BIOLOGICAL	P1009-S389	P912-E0892	cheeky	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02682	G399-A02682	f81v	BIOLOGICAL	P1009-S389	P912-E0893	dy	Y	PREVIOUS_CARD_ACTION	K	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f82r|f83r|f88r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02683	G399-A02683	f81v	BIOLOGICAL	P1009-S389	P912-E0895	kaiin	AIIN	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02684	G399-A02684	f81v	BIOLOGICAL	P1009-S389	P912-E0896	dain	AIN	PREVIOUS_CARD_ACTION	K	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIN::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	AIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f76r|f83r|f88v	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02685	G399-A02685	f81v	BIOLOGICAL	P1009-S389	P912-E0897	dy	Y	INHERITED_ACTION	K	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	Y::INHERITED_ACTION::K::NONE::SINGLE::INHERITED_ACTION_STACK	Y::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r	CELESTIAL|HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02686	G399-A02686	f81v	BIOLOGICAL	P1009-S389	P912-E0898	daiin	AIIN	INHERITED_ACTION	K	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	AIIN::INHERITED_ACTION::K::NONE::SINGLE::INHERITED_ACTION_STACK	AIIN::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f67r2|f72r|f76r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02687	G399-A02687	f81v	BIOLOGICAL	P1009-S389	P912-E0899	chcthy	Y	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02688	G399-A02688	f81v	BIOLOGICAL	P1009-S389	P912-E0900	okaiin	AIIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02689	G399-A02689	f81v	BIOLOGICAL	P1009-S389	P912-E0901	daiin	AIIN	PREVIOUS_CARD_ACTION	OK	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::OK::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f13r|f72r|f76r|f77r|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02690	G399-A02690	f81v	BIOLOGICAL	P1009-S389	P912-E0902	otain	AIN	INHERITED_ACTION	OK	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	AIN::INHERITED_ACTION::OK::NONE::SINGLE::INHERITED_ACTION_STACK	AIN::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f76r|f77r	HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02691	G399-A02691	f81v	BIOLOGICAL	P1009-S389	P912-E0903	chckhy	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02692	G399-A02692	f81v	BIOLOGICAL	P1009-S389	P912-E0904	okeedy	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02693	G399-A02693	f81v	BIOLOGICAL	P1009-S390	P912-E0905	qoky	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02694	G399-A02694	f81v	BIOLOGICAL	P1009-S390	P912-E0906	kar	AR	SAME_CARD_LEFT_ACTION	K	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AR::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f68r1|f72r|f75r|f76r|f83r|f88r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02695	G399-A02695	f81v	BIOLOGICAL	P1009-S390	P912-E0907	daiin	AIIN	PREVIOUS_CARD_ACTION	K	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f56r|f67r2|f72r|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02696	G399-A02696	f81v	BIOLOGICAL	P1009-S390	P912-E0908	okar	AR	SAME_CARD_LEFT_ACTION	OK	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AR::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f71v|f72r|f75r|f76r|f77r|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02697	G399-A02697	f81v	BIOLOGICAL	P1009-S390	P912-E0909	qokain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f75r|f76r|f77r|f82r|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02698	G399-A02698	f81v	BIOLOGICAL	P1009-S390	P912-E0910	okaiin	AIIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02699	G399-A02699	f81v	BIOLOGICAL	P1009-S390	P912-E0912	chedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02700	G399-A02700	f81v	BIOLOGICAL	P1009-S390	P912-E0913	cheol	E	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f17r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02701	G399-A02701	f81v	BIOLOGICAL	P1009-S390	P912-E0913	cheol	L	SAME_CARD_LEFT_ACTION	CH	L_AIR__SAME_CARD_LEFT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_LEFT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f68r1|f71v|f72r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02702	G399-A02702	f81v	BIOLOGICAL	P1009-S390	P912-E0914	lky	L	SAME_CARD_RIGHT_ACTION	K	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::K::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f75r|f76r|f82r|f83r|f88v|f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02703	G399-A02703	f81v	BIOLOGICAL	P1009-S390	P912-E0914	lky	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02704	G399-A02704	f81v	BIOLOGICAL	P1009-S390	P912-E0915	l	L	PREVIOUS_CARD_ACTION	K	L_AIR__PREVIOUS_CARD_ACTION	L_AIR_RIGHT_FALLBACK	L::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__PREVIOUS_CARD_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	TYPED_MICRO	f76r|f77r|f82r|f83r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02705	G399-A02705	f81v	BIOLOGICAL	P1009-S390	P912-E0917	aiin	AIIN	PREVIOUS_CARD_ACTION	S	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f55v|f67r2|f71v|f72r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02706	G399-A02706	f81v	BIOLOGICAL	P1009-S390	P912-E0918	okain	AIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f75r|f76r|f77r|f82r|f83r|f89r	HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
