component_recipe	intake_tier	ordered_literal_reading_de	fluent_transition_signature_sha256	dual_channel_signature_sha256	gdt439_collision_group_id	dual_collision_group_id	dual_channel_status
OK+CHD+DY+L	T0_EXACT_OBSERVED	SETZEN · BEARBEITEN · SCHLUSS · VERBINDUNG	d09fb09d039d905794a06692440a3ef9842e66e7348a75d81cf8647d09bd9e24	d377dd9c2583c547c83a3759a1a8392d52bd303550df5ab9967c8a005c809133	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CHD+S+DY	T0_EXACT_OBSERVED	SETZEN · BEARBEITEN · WÄHLEN · SCHLUSS	27ebcf75137359867906edfa9367e98417ea1cda5438bfbef1bb3f1814264228	0dc9d6e44ab5134307cb900f5195dc56ed43f520bda869eb13950884bf0302dd	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CHD+Y	T0_EXACT_OBSERVED	SETZEN · BEARBEITEN · POSTEN	673b62ca9d3bc03d22d90c3c274e17e8897c2cc0e01fba80ca8b751ab902b29c	089a214e203d74fcc44d164e99485e65220c725db61e472a2dce419ab1b88e1d	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+AIIN	T4_NARROW_APPENDIX	SETZEN · GRAD I · WERT	9b781880bf9f85cd9e976c7cec38c9f22d16db6b26adadfadb1d0ead72392ada	3eccc9731ce2672b4a1099175d0cba685dcfaa4d5a116321d738edf9f6b501e5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+AIN	T4_NARROW_APPENDIX	SETZEN · GRAD I · ANTEIL	3ceb384e58c0fd9a797683edb2f696149d2a3ccca680b44d2ce738f9ec4d4391	8696e6d0dd329b12f8debbf9a17ec23e8c633ccb404d9a017f93edb8fbb0b14e	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+AIR	T4_NARROW_APPENDIX	SETZEN · GRAD I · BAHN	ee827bea2ac15c2d824427013060dac94374d7df28bc86153a93c4dd0f8574f5	4eda49757cf299fc79d75092f4bf003474d911c921848efbc3a5bec6844de81c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+AL	T0_EXACT_OBSERVED	SETZEN · GRAD I · ZIELORT	0805e1763c455ec2589aeab74ab1fa245123cea8c4f8ddc8e3eddefe083dcedd	2c4e233ea7924b155a3dfae6a0dc580c340fa04fbfa77a3a0e78d8e24c724c67	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+AR	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSGANG	105acea45dcd9b63395cdfad63a1c2560f3c9cfb6fc93c36b03706aa798b6470	92940ce95259a8a6a6b9f1e6f976cb9178e974585f3008ea1359685ca43cdf1a	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+AR+CH+E+O+L	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSGANG · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	05c3b343df5b7269800d37468b53e20482030490ab4f2c3e70653498356de577	1f050070864e122121ac41f483f60460378ba991b8b3c5fb920d9dbe5882c083	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+CHD+DY	T0_EXACT_OBSERVED	SETZEN · GRAD I · BEARBEITEN · SCHLUSS	a5365b907fc61f83f5bbc799b1821c26b24bb13be327d7144d76e03e02158c7d	a90807b4d4404ad8c89f5629ad947d1635c0d8e68606301f1740d03e8ad0d643	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+DY	T0_EXACT_OBSERVED	SETZEN · GRAD I · SCHLUSS	bfe3b5fbd8b222b6a98034e5903d44d32d1cd53211ca3ed7e4cb4a08e8440cb7	607fda77c8fe1a1fe24dbe8c85e2b263179f51adc26cb3a4a67dc31bd209b60a	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+D_ADDR	T0_EXACT_OBSERVED	SETZEN · GRAD I · HIER	ee61c8cdd2ea461a8912390d1a3174d3975f61ad1b291e708c56419a97d0d7c6	fd538b8a00c7e5d9f59f8f9fa97705f3ec3b64b1b05eecafc3c0d77399471169	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+D_ADDR+AL+OR	T0_EXACT_OBSERVED	SETZEN · GRAD I · HIER · ZIELORT · EINHEIT	44d29b9e92d7efb561d96bce11c914191682da2e47b0f0b4f939843c4385706a	7be64b852cda6ce24686aac7df761c21421d52936a02e525bfee67ae2885dce0	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+D_ADDR+AR	T0_EXACT_OBSERVED	SETZEN · GRAD I · HIER · AUSGANG	65178aedfb92ad7bf93f76edc1a736087ba38de7168ef808e2efcdaad6542862	f6c336c08e086bfd986ce9917b5a77100e7e8bbb0a593d20bb4d8d2e2fc481fc	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+D_ADDR+OL	T0_EXACT_OBSERVED	SETZEN · GRAD I · HIER · FORTSETZEN	f2ee16313e20106b0f64ae94918953b7950bb7f35a97a5e69ca9c26f211a4520	8f05d350af33c524dd83a07233be1bf8ec76dc3242a8ae46f94b64b32a087d02	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+D_ADDR+OR	T0_EXACT_OBSERVED	SETZEN · GRAD I · HIER · EINHEIT	596a78cba97a18aa28ffbbfc0582f2d5ee1680feeeec00bf77f985fdf76ee3b6	1675ff1e47f5cdfccfdb61b3d79a2b2f15f13486023b276fbe41e919b6b6ee65	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+L	T4_NARROW_APPENDIX	SETZEN · GRAD I · VERBINDUNG	2e82b9cc84a75bb1f72e09fef05915a1d8b45bdaef2982c1d58d4a782b1db73a	01cbbbf7bb0f50ed3b3843da9eeaf174c05b25e2a7e0a9d307fa9a6f453e81a8	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG	0262d57a1a4f23c63540dd15d97467ce171824d1d3e2a2482d0d301652652480	1afd54c9f22af46721d9c0fbd1e75e125eacd9bd5fd60cb9de41a077d23cf44b	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+AL	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · ZIELORT	78e62a5609ff4566fc6958bbce5e14c86aa8abdc036e12f061fa4e56472f89c6	bef923f1536b81dc2da4421900b28edac4d435a6c91f923284f313bd237ed0db	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+AM_ADDR	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · HIER	f3ad354c1c6b644d54f6f3744822253477866b334d51de1ef009e905bf04bb73	f3614e46ea835e462f08573b08acb75aba41f1c5e6e03984d4bc9bc353e7ecd5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+CH+Y	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · NEHMEN · POSTEN	9333aaf7c51c0ad4544a54af1e84dae539b5d7d45d94d87ce08a4529c2171ba5	0426b9eaedb9790da8ea841e168ac2a96e8cef001cfc2fc1373ef02ea964b8a9	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+D_ADDR+AL+Y	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · HIER · ZIELORT · POSTEN	237681582d666b877f64dec4833adbee2402d27e8754e12d011d1fa23e2b45cd	183432320952ea8989b9e3552cbaabd46d2f03eb473c98f9a46e7849370da926	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	6d91da548f326ca3fe28be2b3f4a88e000026628825fd1634925ea4670b7cee9	eb79409bce2312e1cf7f38a304ee8d8f12da67927eaf505cffb82cd6dd4e4dc2	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+S	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · WÄHLEN	72cd431c9af25787d4e94bf82521b00254783c2b9f7bbcd0517fe2de866e1827	96223bd82098c5f510c3e7af73d5889085c61f955a1fdbdeda4c56d9912aac92	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+S+AR	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · WÄHLEN · AUSGANG	0f908855d97a4d107883217524f500e0d36cfb3de5defceb00debf2fbd73ca12	c5710fe8eb08ea3e83f28f18e3442c901418da2f9114162867ed0197f83d6508	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+O+Y	T0_EXACT_OBSERVED	SETZEN · GRAD I · AUSFÜHRUNG · POSTEN	8f2d97a636f5d405780f2f34e194b6e9d14a336d9080e61a38bd1dbe1e593121	4d04d00d6eb9bea39755b5a7a2d4a0ed6aea4f7552e7365b59d3de4acb159967	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+OL	T0_EXACT_OBSERVED	SETZEN · GRAD I · FORTSETZEN	be45735cef2e79de0c8b2ab724d61225564b4467ebcbf2987d6c44eb860ebfe8	0307cf0b092d9602bb0626cdbc1fedbe3d38e6c2033615ac00434aca4434ca2c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+OL+AIIN	T0_EXACT_OBSERVED	SETZEN · GRAD I · FORTSETZEN · WERT	76941912a862f8abbeac7c1eb3cd7721f3914f80083ab077f6f154ed2940ad88	8b9bdadebbea04a65fde3ccdc1ef350bf18634f03fb397fa472fa64ef138069f	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+OR	T0_EXACT_OBSERVED	SETZEN · GRAD I · EINHEIT	a934eb58dd617f5ed1fe12d7a8f4cd0e8b7539e6ab2f7f7d1b55c5daabb620cc	6e201e59a015691b7f4db8bdba93e26a95a712b77894d10eed5751718013630c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+S+DY	T0_EXACT_OBSERVED	SETZEN · GRAD I · WÄHLEN · SCHLUSS	61af81c595a657a4b4baa6a0e411e91e17622d0ebd59088de92319c142b8953b	0bcdf7d9a6d6ee63e7b040a8f39d489b380765a652e318b48a46beee65e8ec1d	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+E+Y	T0_EXACT_OBSERVED	SETZEN · GRAD I · POSTEN	2d57de0c7865adca794d5dc5ed8abef619e890843ec978d0f73a8a23ce2e7348	a8e36f4170acc6e93fe45f11a2f75e828b6794e273001f42b51b80ec80ee5b8b	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE	T0_EXACT_OBSERVED	SETZEN · GRAD II	16748dcd63aff5955def89a447db7367a6d694190be2d95e6ca1fd5cb41a80f8	20ef15c9c576b96ac2dffaf6329a3fea49bf8a04e401ca54f9e919d9b4f21d1b	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+AIIN	T4_NARROW_APPENDIX	SETZEN · GRAD II · WERT	0116683cf7682db9f6530d7eb225299e6c0cf338072fc1da591d3b0a82d169b8	8509c58789368e1704d77fb67eadbcb41e08c226cb4b5af9659e52a128e2d6ea	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+AIN	T4_NARROW_APPENDIX	SETZEN · GRAD II · ANTEIL	9e433907b8aead638951dd54157497704baaaed980e73549f96803d666bcd9c8	0f3d11709949a26a170acbec5d1c0f1196b7a6de640d4e0d3af10d697598e61d	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+AL	T0_EXACT_OBSERVED	SETZEN · GRAD II · ZIELORT	d01ce99d8faebb7706d15969802f4ec528e44ad9a58bba323f09d6df581d74fe	6479ac4a9521a60eb29c3e500c80de6d9628e6ffc4bfed71291e7e308b2e4fff	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+DY	T0_EXACT_OBSERVED	SETZEN · GRAD II · SCHLUSS	12360187d312c9cfcbe7316ab92ec6e59bf4e629726a8128ed7e5e48f7ad5250	5188e4b79531d6d571c7fb08a3a81bb2d3dba0b60baecf0de15427d93a6194d4	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+DY+OL	T0_EXACT_OBSERVED	SETZEN · GRAD II · SCHLUSS · FORTSETZEN	3bdd1696cd04f2c6b9fd64b034a995045e11078fcfc362e5c91f3e8a59574d97	133b6d11b5096a6c4f5c3eaf37be531885cff23babfd7225b2e845c42b531fd5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+D_ADDR	T0_EXACT_OBSERVED	SETZEN · GRAD II · HIER	0e333c6570b8918b0fc41d9586eba2015e34b53746d2cd50a4e63154cf045df0	093ea8540cd8f8fdf5e58ffb06d636c4479a8f48cc42a3ce89152a81a7054bf4	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+O	T0_EXACT_OBSERVED	SETZEN · GRAD II · AUSFÜHRUNG	061346c206643cd985fa6f2a83c2d0ca797bfc130a81de7ec1d396a9f1d311c4	2bdd4cde590d45a772e892c4b987e778d99340a31dcd7f0f046d44181396b2a6	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+O+D_ADDR	T0_EXACT_OBSERVED	SETZEN · GRAD II · AUSFÜHRUNG · HIER	281d96361747b50ff83d5a58e71a918500557f13405c9a82e2681caf48989f3d	388e1fb3e6ef9a35f069ccfb7ef3454cc6fe3faa94daa5455d41df40010538a8	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+O+D_ADDR+AIIN	T4_NARROW_APPENDIX	SETZEN · GRAD II · AUSFÜHRUNG · HIER · WERT	c275e0eb4ed41c449ac9ae3c9825a069e56f698a19e9395b71dd5fb668248ebc	50d593cc50eafb4a5a3393dceb1d39166b77b5fcf209aca27a53803051c2d008	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+O+D_ADDR+Y	T0_EXACT_OBSERVED	SETZEN · GRAD II · AUSFÜHRUNG · HIER · POSTEN	48c180ac2e03c9d380db61ff102812daad18e5e0889c3cb1ceaf132c59ca7cd7	ad868c2490e6a7b92f518e9697a5a157b5f17b1e2bc6ea3c28661bd9c1faba09	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+OL	T0_EXACT_OBSERVED	SETZEN · GRAD II · FORTSETZEN	c362fd7e8540befde1da89fe9e789c449c589ad6ae326dd281d047a9a622b692	a5b911bbf1677826bda12a2cf4ce29fce2296fb497917885ab248426d1592fea	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+OL+S	T0_EXACT_OBSERVED	SETZEN · GRAD II · FORTSETZEN · WÄHLEN	e7396f3b03db3ef4eee97e23b47e3c927051111ffecba6d78e7b223e452f5834	c1ceabc73032b83c6c3d3ce5e04bfc66b38eaf38c1d9c942ba1375bb2dd18bbb	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+OR	T0_EXACT_OBSERVED	SETZEN · GRAD II · EINHEIT	9940c951f26b3b0e481e45ae7abcbb05fbdc824dc435b518525210df8e8b59b8	c68fc29d4a449496720a0d2ae4da600a2c369773cd99bccee10bc2eac6076f7f	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+S	T0_EXACT_OBSERVED	SETZEN · GRAD II · WÄHLEN	c3f0f00a093012305e164a27d6d688ab79f6c82a078d9dddf41e342757b3f7dc	88739eb098abf90e310c0613600cb60c3c0f65b2a516571eb43290e66844582b	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+Y	T0_EXACT_OBSERVED	SETZEN · GRAD II · POSTEN	dc22c9aa35eb338f7c0391f6270ba8e51957698a3800372a66a18776588a90ba	2925e5dc293880a21a8922aa1385b779aa9f453588e5d27a2f1cd3c19e37582d	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EE+Y+L	T0_EXACT_OBSERVED	SETZEN · GRAD II · POSTEN · VERBINDUNG	e8f0829cfcebaa3139bcc56251f376552809fac4dda935082ec0c370c3925b27	46f73e8faa2478dd4c41bd86005a3a1c0d5d3b77e623aff0cc70e368d7650b6a	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EEE+DY	T0_EXACT_OBSERVED	SETZEN · GRAD III · SCHLUSS	a31f1122089855201f01bd475e3b879116ce90fa57d643b5b3445dfdd7d213f7	53e163d158959d1a36b5bf9cd1630d3b3916f699b94d8f4ce77698aaa50976dc	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+EEE+Y	T0_EXACT_OBSERVED	SETZEN · GRAD III · POSTEN	37919a20eda7ef05473d64b6b44868eee53d3b557a41781614222aa541abd55b	40b1d7e5bed1982961fd7b371269761a438aa781fdee2f88769afe383124f90c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+IIN+R	T0_EXACT_OBSERVED	SETZEN · STUFE · MARKIEREN	dfe34ee280b633d9a1a0c4fba6d5aea50a82dbb8b755d2b44afee20ee3f7000a	8459b89c223bdca25db612176d07d24b4b68358557037bd862c8959cc319ef3e	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+L	T2_FUTURE_STRONG	SETZEN · VERBINDUNG	c90711d061130dc031031817679ac25d38e6ec509934d8c2398dd3d85b9e3d22	ac69917b5868c53b3126a8f4a8b2f7747ebf26ab596145f24d52d767ae791a82	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+L+AR	T4_NARROW_APPENDIX	SETZEN · VERBINDUNG · AUSGANG	99d7aa760673b954f5311dfda920218f20ca357e4dec8fff28a7dec398977d14	b758c36f420ee40b8fd88827b30fa1f0cf394bf6167e55008671435455b441d5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+L+DY	T4_NARROW_APPENDIX	SETZEN · VERBINDUNG · SCHLUSS	17964c01e2bb285c72dbab381ef40a1e872ab8e16f26b65c44603dd2cb493150	57020478af96df6e0bbdf76875af49c298d74e8f8b4b997884ca099240a08860	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG	400b26ceec664a37ee45cc1cf18bcb2b083d57d8d2f98c63964d96712b3c696b	9640dcd921a24c984cdc64236e6c22ec563074de1fe955ec1182582fa31960b5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+AIIN	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · WERT	63ceca1a4db5e71b565ef5532906fa019f18dd10ab2fd0b0a54937461cf4979a	39ef4f59bcade15238f835da40c631de8c88755bafc504e48c14940f7baf5d20	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+AIN	T4_NARROW_APPENDIX	SETZEN · AUSFÜHRUNG · ANTEIL	5ccf90e5e8929b4d269c72111eeff62e5c99207057aaa27c4946e9f820b6e786	f96d910962d17a8d9ac87905565d916c361834d6c3f122c694a937992bd9b182	COLLISION0082	NONE	DUAL_CHANNEL_UNIQUE
OK+O+DY	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · SCHLUSS	160f457dee2e55a5500a34cb6e2b402b71de332942db7d18721ee82f4c80e2b1	4e7a7f1b099816b9e9962a699f1c569233e116de15a2102261877ffcec449ba1	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+D_ADDR	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · HIER	d2f0966901b90f960b52f7940c7f81c7fc8841a915553179a54855e105c468ee	87cf27b6aac72f195b88d699a7d8e2fbd66b4848b42780473b53e00f997e3995	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+D_ADDR+AIIN	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · HIER · WERT	4d8b39b80cef54ae9db75b2e603f8d6d51ae365b61728242fa8e3b02a0dd0d1b	0cc25b5cd11f516e9b99786b586cd44e3629a299a51c284c0311a866772ee0d1	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+E+OR	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · GRAD I · EINHEIT	80c440068e2583ade7da12e7b6818d735cc7c99ebcb1e477aeaec2d01e699288	3aa6d8e338506bc6ba9de4b5f2f2c00de2750fe15f491a0461e13db98f973777	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+E+S	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · GRAD I · WÄHLEN	4e5d0146e00401933345532c7befb3234af16570991a28ddd9cd8c734ff90b91	7815a1bbe5607f10066d1b3176eeb1282086cf4b87d6a545b37f3c8de3e789a0	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+E+Y	T4_NARROW_APPENDIX	SETZEN · AUSFÜHRUNG · GRAD I · POSTEN	fe3fe059d44a51692a13b88962ea410cca32721a301bfc7a075e5f71ee736092	82f36bd8ce78d23530e45331d9673ed981b2d844b0e90de498c82c303d323666	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+IIN	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · STUFE	f2cb11f21c02cdd6879b87d2d0eccbc732e624b9e413d6602751c2c966734626	c067078fd1c49d51b4c14252eccafa2dabdb8ec3ea5164c767d16bb023c59d98	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+OR	T4_NARROW_APPENDIX	SETZEN · AUSFÜHRUNG · EINHEIT	2a74a41455320322b58443214068faad39251a7a267c196b9ec47ef6f3aa1afa	528d3e200204e71ad6f68547d57df3d4ec7e970804f48cfad321db660d4c0309	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+O+Y	T0_EXACT_OBSERVED	SETZEN · AUSFÜHRUNG · POSTEN	c319ccba37fa0afecccbd94a688347314bd0b01d2ed9ff235d4ac07224a9432c	a1662f1f9a516322590fc61386f245ed09ac1da08cc54ebc6bfe3e9ec9f57c7e	COLLISION0083	NONE	DUAL_CHANNEL_UNIQUE
OK+OK+CH+Y	T0_EXACT_OBSERVED	SETZEN · SETZEN · NEHMEN · POSTEN	67b81c71cdcac88d5573237ddbc44388cbd38d2cf888bc6e4b7696c2d11b77f1	43298a7a296b89446b72129a3d6ebbf01a4f00560f013f351f67b441b936b6c5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+OL	T0_EXACT_OBSERVED	SETZEN · FORTSETZEN	edd8500e8ac1554cd8854eab8debdedb668f0ee65460740cdc8161806ae91148	664bb473070bb64af2d11a9f44a3b3cb1205e50d9cb39f1cb2cf6fde7c4deeb7	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+OL+DY	T0_EXACT_OBSERVED	SETZEN · FORTSETZEN · SCHLUSS	2aff5451ac21b56e3d505978eb9038d10426a2e6a0ba50403ea6d9806cc27aae	cdca70d10a3ef2eb84bd257dcc40bfca25fc49a3b204001794f6e2f17b068d4c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+OR	T0_EXACT_OBSERVED	SETZEN · EINHEIT	80cf0c833293475120ab3a1937e5912754c38826a08ed29d2d7b2e9649110a37	83909c777af232ee076995f7308a1475147730e33a66b5bb99970a3e4f9c3d48	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+OR+OR+Y	T0_EXACT_OBSERVED	SETZEN · EINHEIT · EINHEIT · POSTEN	8ad060b32579187fd6f871641da29e1882a7f67be5465f1a162ff73498d7fd6b	fe057f6ba1590b33bfabfc5aa1eedd8570ec273b5600969ec326d5736ff10978	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+S+OR	T4_NARROW_APPENDIX	SETZEN · WÄHLEN · EINHEIT	6efc304e9dd1bef879e564c58d1d3c45de29fc27ae09e80c4fa143a6b03c9e6d	811158b7a5abe1de5a57a46001ac32061a82c666e2b5fd3ed3f6a976885b479b	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+S+Y	T0_EXACT_OBSERVED	SETZEN · WÄHLEN · POSTEN	478a1e9b943e88dfd7e3f6ecae806f783797e9eedf0d065043961f0c94fb3120	73f181e5f1e0ea7914ca69909df8f3eb7ecab69eb898f5d2d19ff53986edd1bd	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH	T0_EXACT_OBSERVED	SETZEN · HALTEN	76ba9bf321a23a2b14df4ab3741b6450819c258ac5fc8d7d270afb219dd44861	cee3051a1362128f0de4b1bd630220f26cde863a12a3890b37bd6614ed113c9a	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH+AL	T0_EXACT_OBSERVED	SETZEN · HALTEN · ZIELORT	ca95ffc5ac63efef504f3cd71575ca147ca4de03ba4160cfd9e855adc47a9f7b	88cd646eaf23c5e66e068422fb45b37ae44a8b0c2b32c63fc9a41c03d473ffb2	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH+AR	T4_NARROW_APPENDIX	SETZEN · HALTEN · AUSGANG	631d82e863de8a7326a4eb40cdb07d000bfddbde837c6e7296985c0c796ed4ac	e650f32c2ddac1cff259fbce16a5314601954d76a46b03561046722223c2784f	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH+DY	T0_EXACT_OBSERVED	SETZEN · HALTEN · SCHLUSS	859e671551f0aeee70d9705668889da74ba89f15815f0787bc2c6fc3837abe56	56179a561d0521591abf2b6b263dbaff76e298bb3680a2e9a787ef8eb4bcc498	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH+E+DY	T0_EXACT_OBSERVED	SETZEN · HALTEN · GRAD I · SCHLUSS	90cf29023ffe08f114da43e26a491b2817870cb5852568c6529c587a3aab5d9d	8f2cec0a631baf0738a19cf58189b69c5c9adbf01b10313f00ab575cfe52535c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH+E+Y	T0_EXACT_OBSERVED	SETZEN · HALTEN · GRAD I · POSTEN	db36b0598d8262233fa2e422fd2c8a118bc56ff49803a83a8c95b0211bc63dee	144db836af5bdb5f82bfb61978a217e31de34a79aafa25b696a528cc7d966610	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH+O	T0_EXACT_OBSERVED	SETZEN · HALTEN · AUSFÜHRUNG	14f8a3c8fc9610b7df46a7912fe9e37759a055def5a7a98ddeb674272515b1f8	0f873ff5731ead48d27d1c101119148a8b5506dcf963dae1e42c8d179be1a293	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+SH+Y	T0_EXACT_OBSERVED	SETZEN · HALTEN · POSTEN	817ce377ac17a6d011812cce33c9cbf22e7778c9505b6a028811a298c82542a2	8c89a61783e0207233583324935bee439ed34ad9baea0ed93db136be8f1e86b6	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+Y	T0_EXACT_OBSERVED	SETZEN · POSTEN	126528fe30abd57ac4065899dce823dbf6db112d74b3c1528b7e9e3d29215e5d	cff0c27427b854e5e2bd3f16fc323a20d9e6d4475664ecfb6d857e47624037b2	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+Y+L+D_ADDR+DY	T0_EXACT_OBSERVED	SETZEN · POSTEN · VERBINDUNG · HIER · SCHLUSS	43451bf07f4e8786b0d115c1104ca2d9c6bd8fd397bd687e2ea3bceac947998b	ec1ef3915f0be82f219bcde3f232e6ddf813471f984a7e182a1d468a02f2cdc5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OL	T0_EXACT_OBSERVED	FORTSETZEN	4de59e836677fd2fb24d79675f151be1ae6febff3715c0ab59c68fd2de29f39d	b1c34319fb39df38d7d18ea1df9631c436a01c27a5f2b1c69488e1d5aff3bcc4	NONE	NONE	DUAL_CHANNEL_UNIQUE
OL+AIIN	T0_EXACT_OBSERVED	FORTSETZEN · WERT	fa70747fc9c6bd5d265f1c1140d57e117a8a2eba4beb355ee91444ef11c0cd45	dde51bb7413b20edc57fa666eb6edd267f04aebdc879de92a8d395abe90fc207	NONE	NONE	DUAL_CHANNEL_UNIQUE
OL+AIIN+Y	T0_EXACT_OBSERVED	FORTSETZEN · WERT · POSTEN	e0757364499e93cebd43316627e7d0df7b5fb6742c3d40dacb8b79ae4f021900	802756c2c738973a2f7013a4f4b26fb3485a47b636b2ebc33cc282c4c590bc1e	NONE	NONE	DUAL_CHANNEL_UNIQUE
