complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard	gdt582_default_key	gdt582_default_kind	gdt582_core_concept	gdt582_concrete_default_de	gdt582_default_basis	gdt582_default_status	gdt582_guard
10011	RUNNING:G407-E3799@3	RUNNING_ATOM	G407-E3799	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	dory	Y	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3798@3:K	PRIMARY_GOVERNOR	G407-A04160	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:Y:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	CURRENT_GOOD_OR_BATCH	Drogencharge	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10012	RUNNING:G407-E3800@1	RUNNING_ATOM	G407-E3800	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sheor	SH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3800@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:SH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	HOLD_OR_REST	Halte oder lass ziehen	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10013	RUNNING:G407-E3800@2	RUNNING_ATOM	G407-E3800	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sheor	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3800@1:SH	PRIMARY_GOVERNOR	G407-A04161	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:E:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	LOW_DEGREE	auf Grad I	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10014	RUNNING:G407-E3800@3	RUNNING_ATOM	G407-E3800	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sheor	OR	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3800@1:SH	PRIMARY_GOVERNOR	G407-A04162	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OR:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	UNIT_OR_BATCH	Gefäß- oder Arbeitseinheit	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10015	RUNNING:G407-E3801@1	RUNNING_ATOM	G407-E3801	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sholfchor	SH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3801@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:SH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	HOLD_OR_REST	Halte oder lass ziehen	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10016	RUNNING:G407-E3801@2	RUNNING_ATOM	G407-E3801	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sholfchor	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3801@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10017	RUNNING:G407-E3801@3	RUNNING_ATOM	G407-E3801	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sholfchor	LOCAL_CHAR_F	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3801@4:CH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:LOCAL_CHAR_F:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	FINE_FORM	in Feinform	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10018	RUNNING:G407-E3801@4	RUNNING_ATOM	G407-E3801	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sholfchor	CH	4	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3801@4:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:CH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TAKE_OR_EXTRACT	Entnimm oder ziehe aus	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10019	RUNNING:G407-E3801@5	RUNNING_ATOM	G407-E3801	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sholfchor	OR	5	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3801@4:CH	PRIMARY_GOVERNOR	G407-A04163	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OR:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	UNIT_OR_BATCH	Gefäß- oder Arbeitseinheit	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10020	RUNNING:G407-E3802@1	RUNNING_ATOM	G407-E3802	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	dal	AL	1	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3801@4:CH	PRIMARY_GOVERNOR	G407-A04164	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AL:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TARGET	ins Aufnahme- oder Zielgefäß	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10021	RUNNING:G407-E3803@1	RUNNING_ATOM	G407-E3803	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	chcthol	CH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3803@1:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:CH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TAKE_OR_EXTRACT	Entnimm oder ziehe aus	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10022	RUNNING:G407-E3803@2	RUNNING_ATOM	G407-E3803	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	chcthol	CH	2	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3803@2:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:CH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TAKE_OR_EXTRACT	Entnimm oder ziehe aus	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10023	RUNNING:G407-E3803@3	RUNNING_ATOM	G407-E3803	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	chcthol	T	3	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3803@3:T	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:T:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	ADJUST_OR_TEMPER	Stelle ein oder temperiere	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10024	RUNNING:G407-E3803@4	RUNNING_ATOM	G407-E3803	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	chcthol	OL	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3803@4:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10025	RUNNING:G407-E3804@1	RUNNING_ATOM	G407-E3804	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	ral	R	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3804@1:R	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:R:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	CHECK_OR_MARK	Kennzeichne oder prüfe	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10026	RUNNING:G407-E3804@2	RUNNING_ATOM	G407-E3804	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	ral	AL	2	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3804@1:R	PRIMARY_GOVERNOR	G407-A04165	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AL:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TARGET	ins Aufnahme- oder Zielgefäß	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10027	RUNNING:G407-E3805@1	RUNNING_ATOM	G407-E3805	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sheom	SH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3805@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:SH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	HOLD_OR_REST	Halte oder lass ziehen	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10028	RUNNING:G407-E3805@2	RUNNING_ATOM	G407-E3805	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sheom	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3805@1:SH	PRIMARY_GOVERNOR	G407-A04166	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:E:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	LOW_DEGREE	auf Grad I	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10029	RUNNING:G407-E3805@3	RUNNING_ATOM	G407-E3805	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sheom	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3805@1:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:O:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	FORM_OR_MODE	in Arzneiform	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10030	RUNNING:G407-E3805@4	RUNNING_ATOM	G407-E3805	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sheom	AM_ADDR	4	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E3805@1:SH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AM_ADDR:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	AUXILIARY_SITE	an der Drogen-Nebenstelle	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10031	RUNNING:G407-E3806@1	RUNNING_ATOM	G407-E3806	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	keol	K	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3806@1:K	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:K:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TRANSFER_OR_ADD	Gib zu	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10032	RUNNING:G407-E3806@2	RUNNING_ATOM	G407-E3806	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	keol	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	VISIBLE_ACTION_CHAIN	ACTION_CHAIN:G407-E3806:K	PRIMARY_GOVERNOR	G407-A04167	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:E:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	LOW_DEGREE	auf Grad I	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10033	RUNNING:G407-E3806@3	RUNNING_ATOM	G407-E3806	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	keol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E3806@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10034	RUNNING:G407-E3807@1	RUNNING_ATOM	G407-E3807	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	chear	CH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3807@1:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:CH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TAKE_OR_EXTRACT	Entnimm oder ziehe aus	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10035	RUNNING:G407-E3807@2	RUNNING_ATOM	G407-E3807	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	chear	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3807@1:CH	PRIMARY_GOVERNOR	G407-A04168	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:E:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	LOW_DEGREE	auf Grad I	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10036	RUNNING:G407-E3807@3	RUNNING_ATOM	G407-E3807	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	chear	AR	3	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3807@1:CH	PRIMARY_GOVERNOR	G407-A04169	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AR:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	SOURCE	aus dem Ausgangsgefäß	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10037	RUNNING:G407-E3808@1	RUNNING_ATOM	G407-E3808	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	shekor	SH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3808@1:SH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:SH:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	HOLD_OR_REST	Halte oder lass ziehen	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10038	RUNNING:G407-E3808@2	RUNNING_ATOM	G407-E3808	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	shekor	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3808@1:SH	PRIMARY_GOVERNOR	G407-A04170	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:E:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	LOW_DEGREE	auf Grad I	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10039	RUNNING:G407-E3808@3	RUNNING_ATOM	G407-E3808	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	shekor	K	3	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3808@3:K	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:K:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	TRANSFER_OR_ADD	Gib zu	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10040	RUNNING:G407-E3808@4	RUNNING_ATOM	G407-E3808	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	shekor	OR	4	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3808@3:K	PRIMARY_GOVERNOR	G407-A04171	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OR:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	UNIT_OR_BATCH	Gefäß- oder Arbeitseinheit	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10041	RUNNING:G407-E3809@1	RUNNING_ATOM	G407-E3809	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	qokor	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3809@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OK:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	SET_OR_OPEN_BATCH	Setze den Ansatz an	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10042	RUNNING:G407-E3809@2	RUNNING_ATOM	G407-E3809	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	qokor	OR	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3809@1:OK	PRIMARY_GOVERNOR	G407-A04172	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:OR:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	UNIT_OR_BATCH	Gefäß- oder Arbeitseinheit	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10043	RUNNING:G407-E3810@1	RUNNING_ATOM	G407-E3810	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	daiin	AIIN	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3809@1:OK	PRIMARY_GOVERNOR	G407-A04173	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AIIN:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	MEASURE_OR_VALUE	Dosis- oder Mengenmaß	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10044	RUNNING:G407-E3811@1	RUNNING_ATOM	G407-E3811	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sar	S	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3811@1:S	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:S:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	SELECT_OR_SEPARATE	Wähle oder trenne ab	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10045	RUNNING:G407-E3811@2	RUNNING_ATOM	G407-E3811	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	sar	AR	2	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3811@1:S	PRIMARY_GOVERNOR	G407-A04174	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AR:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	SOURCE	aus dem Ausgangsgefäß	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10046	RUNNING:G407-E3812@1	RUNNING_ATOM	G407-E3812	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	s	S	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E3812@1:S	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:S:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	SELECT_OR_SEPARATE	Wähle oder trenne ab	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
10047	RUNNING:G407-E3813@1	RUNNING_ATOM	G407-E3813	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	RUNNING_STATEMENT	aiin	AIIN	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E3812@1:S	PRIMARY_GOVERNOR	G407-A04175	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	FUNCTION:AIIN:PHARMA	PRODUCTIVE_REGISTER_FUNCTION	MEASURE_OR_VALUE	Dosis- oder Mengenmaß	REGISTER_REALIZATION	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
