complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard	gdt582_default_key	gdt582_default_kind	gdt582_core_concept	gdt582_concrete_default_de	gdt582_default_basis	gdt582_default_status	gdt582_guard
7201	RUNNING:G407-E2775@1	RUNNING_ATOM	G407-E2775	G407-S400	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	chol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2775@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7203	RUNNING:G407-E2777@1	RUNNING_ATOM	G407-E2777	G407-S400	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	otedy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2777@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7205	RUNNING:G407-E2777@3	RUNNING_ATOM	G407-E2777	G407-S400	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	otedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2777@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7209	RUNNING:G407-E2779@1	RUNNING_ATOM	G407-E2779	G407-S401	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qotain	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2779@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7213	RUNNING:G407-E2781@1	RUNNING_ATOM	G407-E2781	G407-S401	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	olsheol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2781@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7216	RUNNING:G407-E2781@4	RUNNING_ATOM	G407-E2781	G407-S401	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	olsheol	OL	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2781@4:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7217	RUNNING:G407-E2782@1	RUNNING_ATOM	G407-E2782	G407-S401	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	olkedy	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2782@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7220	RUNNING:G407-E2782@4	RUNNING_ATOM	G407-E2782	G407-S401	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	olkedy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2782@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7226	RUNNING:G407-E2783@6	RUNNING_ATOM	G407-E2783	G407-S402	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	sheckhedy	DY	6	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2783@6:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7227	RUNNING:G407-E2784@1	RUNNING_ATOM	G407-E2784	G407-S403	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	oltedy	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2784@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7230	RUNNING:G407-E2784@4	RUNNING_ATOM	G407-E2784	G407-S403	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	oltedy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2784@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7236	RUNNING:G407-E2786@3	RUNNING_ATOM	G407-E2786	G407-S404	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	tedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2786@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7237	RUNNING:G407-E2787@1	RUNNING_ATOM	G407-E2787	G407-S405	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	ol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2787@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7240	RUNNING:G407-E2788@3	RUNNING_ATOM	G407-E2788	G407-S405	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	sheedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2788@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7245	RUNNING:G407-E2790@2	RUNNING_ATOM	G407-E2790	G407-S406	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	loly	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2790@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7248	RUNNING:G407-E2791@2	RUNNING_ATOM	G407-E2791	G407-S406	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	dchol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2791@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7251	RUNNING:G407-E2792@3	RUNNING_ATOM	G407-E2792	G407-S406	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	shedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2792@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7252	RUNNING:G407-E2793@1	RUNNING_ATOM	G407-E2793	G407-S407	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qotedy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2793@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7254	RUNNING:G407-E2793@3	RUNNING_ATOM	G407-E2793	G407-S407	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qotedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2793@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7255	RUNNING:G407-E2794@1	RUNNING_ATOM	G407-E2794	G407-S408	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2794@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7267	RUNNING:G407-E2797@4	RUNNING_ATOM	G407-E2797	G407-S408	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qokechedy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2797@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7268	RUNNING:G407-E2798@1	RUNNING_ATOM	G407-E2798	G407-S409	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qolsheedy	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2798@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7271	RUNNING:G407-E2798@4	RUNNING_ATOM	G407-E2798	G407-S409	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qolsheedy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2798@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7275	RUNNING:G407-E2801@2	RUNNING_ATOM	G407-E2801	G407-S410	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	arol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2801@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7278	RUNNING:G407-E2802@3	RUNNING_ATOM	G407-E2802	G407-S410	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	oeeedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2802@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7281	RUNNING:G407-E2804@1	RUNNING_ATOM	G407-E2804	G407-S411	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	ol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2804@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7288	RUNNING:G407-E2806@3	RUNNING_ATOM	G407-E2806	G407-S411	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	qokeedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2806@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7289	RUNNING:G407-E2807@1	RUNNING_ATOM	G407-E2807	G407-S412	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	otedy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2807@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7291	RUNNING:G407-E2807@3	RUNNING_ATOM	G407-E2807	G407-S412	f81r	BIOLOGICAL	F81R_UPPER_POOL	RUNNING_STATEMENT	otedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2807@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7293	RUNNING:G407-E2808@2	RUNNING_ATOM	G407-E2808	G407-S413	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	polchdy	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2808@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7295	RUNNING:G407-E2808@4	RUNNING_ATOM	G407-E2808	G407-S413	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	polchdy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2808@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7300	RUNNING:G407-E2809@5	RUNNING_ATOM	G407-E2809	G407-S414	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	qopchol	OL	5	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2809@5:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7303	RUNNING:G407-E2811@1	RUNNING_ATOM	G407-E2811	G407-S414	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	olpchedy	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2811@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7306	RUNNING:G407-E2811@4	RUNNING_ATOM	G407-E2811	G407-S414	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	olpchedy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2811@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7309	RUNNING:G407-E2812@3	RUNNING_ATOM	G407-E2812	G407-S415	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	opol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2812@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7320	RUNNING:G407-E2816@3	RUNNING_ATOM	G407-E2816	G407-S415	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	okeedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2816@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
7326	RUNNING:G407-E2818@3	RUNNING_ATOM	G407-E2818	G407-S416	f81r	BIOLOGICAL	F81R_LOWER_POOL	RUNNING_STATEMENT	qokedy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E2818@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
