occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v37_gloss_de	v38_gloss_de	v37_scope_state	v38_scope_state	v38_working_translation_de	exact_surface_dispatch	context_surface_dispatch	substring_dispatch
G661-T0470	f44v	f44v.9	1	1	8	dshor	P	BOS	H	A	1	FRACTION_PART	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	cthees	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	D_MEASURED+SHOR_FLOWER_FRUIT_PART	Dosis eines reproduktiven Pflanzenteils	1	1	1	0	dshor cthees l o lkeees ckhy chcthy lo	dshor cthees lol keees ckhy chcthy lo	dshor cthees lolkeees ckhy chcthy lo	[dshor:?]	abgemessene Blüten-/Fruchtdroge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Blüten-/Fruchtdroge; [cthees:?]; [l:?]; [o:?]; [lkeees:?]; Arzneikompositum am Gradanfang; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [lo:?]	1	0	0
G661-T0471	f45v	f45v.1	7	7	10	ykchy	P	MEDIAL	H	A	1	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	shor	dod	Eintrag/Bezug: heiß-trocken am Gradanfang	hierzu: heiß-trocken am Gradanfang	Y_ENTRY_REF+KCH_HOT_DRY+Y_GRADE_START	Y als reine Grenze vor KCHY	1	1	1	0	korary chko kol chey fsholom shor ykchy dod opchaiin olald	korary chko kol chey fsholom shor ykchy dod opchaiin olald	kosary chko kolchey fsholom shor ykchy dod opchaiin olald	[ykchy:?]	Eintrag/Bezug: heiß-trocken am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[korary:?]; [chko:?]; heiß; nominal heißes Gut/Material; trocken in der Mitte des Grades; [fsholom:?]; Blüten-/Fruchtstand; reproduktiver Teil; hierzu: heiß-trocken am Gradanfang; [dod:?]; [opchaiin:?]; [olald:?]	1	0	0
G661-T0472	f45v	f45v.10	1	1	5	dshor	P	BOS	H	A	1	FRACTION_PART	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	otshy	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	D_MEASURED+SHOR_FLOWER_FRUIT_PART	Dosis eines reproduktiven Pflanzenteils	1	1	1	0	dshor otshy oky tsholol ytchord	dshor otshy oky tsholol ytchor d	dshor otshy oky tsholol ytchord	[dshor:?]	abgemessene Blüten-/Fruchtdroge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Blüten-/Fruchtdroge; kalt-feuchter Ansatz am Anfang des Grades; heißer Ansatz am Anfang des Grades; [tsholol:?]; [ytchord:?]	1	0	0
G661-T0473	f45v	f45v.2	5	5	10	okchol	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	cthy	chom	heißer Ansatz aus Trockengut	heißer Ansatz aus Trockengut	O_PREP+K_HOT+CHOL_DRY_MATERIAL	heiß-trockener Zubereitungsstoff	1	1	1	1	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	[okchol:?]	heißer Ansatz aus Trockengut	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[okol:?]; Pflanzen-/Reproduktionsteil; Menge/Portion III; CTH-Drogenmaterial; heißer Ansatz aus Trockengut; [chom:?]; [okolor:?]; heißer Ansatz aus Trockengut; Samen-/Saatgutposten.	1	0	0
G661-T0474	f45v	f45v.2	9	9	10	okchol	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	dy	s	heißer Ansatz aus Trockengut	heißer Ansatz aus Trockengut	O_PREP+K_HOT+CHOL_DRY_MATERIAL	heiß-trockener Zubereitungsstoff	1	1	1	1	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	[okchol:?]	heißer Ansatz aus Trockengut	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[okol:?]; Pflanzen-/Reproduktionsteil; Menge/Portion III; CTH-Drogenmaterial; heißer Ansatz aus Trockengut; [chom:?]; [okolor:?]; heißer Ansatz aus Trockengut; Samen-/Saatgutposten.	1	0	0
G661-T0475	f46r	f46r.12	5	5	12	r	P	MEDIAL	H	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BEFORE_VALUE	choky	aiin	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	1	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[techy:?]; Grad-/Maßwert III; feucht angesetztes Arzneikompositum am Gradanfang; heiß-trockene Zubereitung, Grundform; Wurzel: Menge III; trockenes Drogenmaterial, Mittelstufe; feucht in der Mitte des Grades; heiße Drogenfraktion I; feuchtes Arzneikompositum am Gradanfang; trocken am Anfang des Grades, abgeschlossen; [chckham:?]	0	1	0
G661-T0476	f46r	f46r.12	7	7	12	ches	P	MEDIAL	H	B	2	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	aiin	shey	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	trockene Arzneispecies	1	1	1	1	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	[ches:?]	trockenes Drogenmaterial, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[techy:?]; Grad-/Maßwert III; feucht angesetztes Arzneikompositum am Gradanfang; heiß-trockene Zubereitung, Grundform; Wurzel: Menge III; trockenes Drogenmaterial, Mittelstufe; feucht in der Mitte des Grades; heiße Drogenfraktion I; feuchtes Arzneikompositum am Gradanfang; trocken am Anfang des Grades, abgeschlossen; [chckham:?]	1	0	0
G661-T0477	f46r	f46r.13	7	7	9	ols	P	MEDIAL	H	B	2	DRUG_KIND_S	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	dar	lain	Drogenstoffposten	Drogenstoffposten	OL_MATERIAL+S_BOUND	Samenstoff oder Sortenmarke	1	1	1	0	ar akaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	[ols:?]	Drogenstoffposten	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenfraktion I; [akaiin:?]; feucht; nominal feuchtes Gut/Material; heißer Ansatz am Ende des Grades; trocken; nominal trockenes Gut/Material; abgemessene Fraktion I; Drogenstoffposten; [lain:?].	1	0	0
G661-T0478	f46r	f46r.14	6	6	8	dam	P	MEDIAL	H	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_BODY	okal	chdam	Dosis I	Dosis I	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	otchealkar sholkshy qokar cheol okal dam chdam qokam	otshealkar sholkshy qokar cheol okal dam chdam qokam	otchealtar sholkshy qokar cheol okal am ch am qokam	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[otchealkar:?]; [sholkshy:?]; heiße Drogenfraktion I; trockener Drogenstoff; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Dosis I; [chdam:?]; [qokam:?]	1	0	0
G661-T0479	f46v	f46v.11	5	5	5	dam	P	EOS	H	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	oty	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	tolshey otedy chocpheod oty dam	tolshey otedy chocpheod oty dam	tolshey otedy chocpheod oty am	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[tolshey:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [chocpheod:?]; kalter Ansatz am Anfang des Grades; Dosis I.	1	0	0
G661-T0480	f46v	f46v.3	12	12	12	dam	P	EOS	H	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	chedy	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	0	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	ytchey keody chockhdy chotal okalshdy shdy qokar oty qoty shedy chedy dam	ytchey keody chockh y chotal okalsh y sh y qokar oty qoty she y che y dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ytchey:?]; [keody:?]; [chockhdy:?]; Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang; [okalshdy:?]; feucht am Anfang des Grades; heiße Drogenfraktion I; kalter Ansatz am Anfang des Grades; kalt am Anfang des Grades; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Dosis I.	1	0	0
G661-T0481	f46v	f46v.7	2	2	6	cheeky	P	MEDIAL	H	B	2	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	dchedy	dam	trocken am Gradende, dann heiß am Gradanfang	trocken am Gradende, dann heiß am Gradanfang	CH_DRY+EE_END+K_HOT+Y_START	trocken angesetzte Heißzubereitung	1	1	1	0	dchedy cheeky dam ched lchedy chedy	dchedy cheeky dam ched l chedy chedy	dchedy cheeky am che lche y chedy	[cheeky:?]	trocken am Gradende, dann heiß am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dchedy:?]; trocken am Gradende, dann heiß am Gradanfang; Dosis I; [ched:?]; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen	1	0	0
G661-T0482	f46v	f46v.7	3	3	6	dam	P	MEDIAL	H	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_BODY	cheeky	ched	Dosis I	Dosis I	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	dchedy cheeky dam ched lchedy chedy	dchedy cheeky dam ched l chedy chedy	dchedy cheeky am che lche y chedy	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dchedy:?]; trocken am Gradende, dann heiß am Gradanfang; Dosis I; [ched:?]; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen	1	0	0
G661-T0483	f47r	f47r.10	9	9	9	dam	P	EOS	H	A	1	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	dain	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	1	shy otcho keey tor chey otchy tchol dain dam	shy otcho keey tor chey otchy tchol dain dam	shy otcho keey tor chey otchy tchol dain dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feucht am Anfang des Grades; kalt-trockene Zubereitung; heiß am Ende des Grades; kalte Drogenportion; trocken in der Mitte des Grades; kalt-trockener Ansatz am Anfang des Grades; [tchol:?]; Qualitätsgrad II; Dosis I.	1	0	0
G661-T0484	f47v	f47v.11	2	2	9	cho	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	oteey	chdy	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	1	1	1	1	oteey cho chdy chy key chyky dchy daiin chy	oteey cho chdy chy key chyky dchy daiin chy	oteey cho chdy chy key chyky dchy daiin chy	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalter Ansatz am Ende des Grades; Trockenansatz; trocken am Anfang des Grades, abgeschlossen; trocken am Anfang des Grades; heiß in der Mitte des Grades; [chyky:?]; [dchy:?]; Grad-/Maßwert III; trocken am Anfang des Grades	1	0	0
G661-T0485	f47v	f47v.12	2	2	8	cho	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	chy	keesy	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	1	1	1	0	chy cho keesy chy chy cheky chochy daiin	cho cho keesy chy chy cheky chochy daiin	chy cho keesy chy chy cheky chochy aiin	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trocken am Anfang des Grades; Trockenansatz; [keesy:?]; trocken am Anfang des Grades; trocken am Anfang des Grades; [cheky:?]; [chochy:?]; Grad-/Maßwert III	1	0	0
G661-T0486	f48r	f48r.3	1	1	13	sheody	P	BOS	H	B	5	PREPARATION_YO	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	she	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	SHEO_MOIST_PREP+DY_CLOSED	fertig aufbereitete Feuchtzubereitung	1	1	1	0	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sheody she teoteey oteodaiin o y qoteo l kedy dol odal qotar opchety ldy	[sheody:?]	angefeuchteter Ansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	angefeuchteter Ansatz, abgeschlossen; feucht, attributiv gebunden; [teoteey:?]; [oteodaiin:?]; [ody:?]; [qoteo:?]; [l:?]; heiß in der Mitte des Grades, abgeschlossen; Materialmaß; abgemessene Rohstoffmenge I im Ansatz; kalte Drogenfraktion I; [opchety:?]; [ldy:?]	1	0	0
G661-T0487	f48r	f48r.4	4	4	12	ykeedy	P	MEDIAL	H	B	5	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	otaiin	chet	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	1	1	1	0	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol ain otaiin ykeedy chet yte ytedy qok y tshdy chete y ctheety r	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tolkeol:?]; Qualitätsgrad II; kalt im Zubereitungsrahmen, Grad III; hierzu: heiß am Gradende, abgeschlossen; [chet:?]; [ytedy:?]; kalt in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades, abgeschlossen; kalt und feucht am Anfang des Grades, abgeschlossen; [chetedy:?]; [ctheety:?]; Wurzel	1	0	0
G661-T0488	f48r	f48r.4	12	12	12	r	P	EOS	H	B	5	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	ctheety	<EOS>	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol ain otaiin ykeedy chet yte ytedy qok y tshdy chete y ctheety r	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[tolkeol:?]; Qualitätsgrad II; kalt im Zubereitungsrahmen, Grad III; hierzu: heiß am Gradende, abgeschlossen; [chet:?]; [ytedy:?]; kalt in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades, abgeschlossen; kalt und feucht am Anfang des Grades, abgeschlossen; [chetedy:?]; [ctheety:?]; Wurzel	0	1	0
G661-T0489	f48r	f48r.6	2	2	12	lkeedy	P	MEDIAL	H	B	5	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	alshey	ytchedy	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, heiß am Gradende, abgeschlossen	L_WOOD+K_HOT+EEDY_END_CLOSED	heißer L-Rahmenwert ohne Holz	0	0	1	0	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy	alshey lkeedy ytchedy qokedy lotal qotol otal ched okey ykeey dalmy	alshey lkee y ytchedy qokedy lotal qotol otal ched o key ykeey al y	[lkeedy:?]	Drogenholz, heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[alshey:?]; Drogenholz, heiß am Gradende, abgeschlossen; [ytchedy:?]; heiß in der Mitte des Grades, abgeschlossen; [lotal:?]; kaltes Material; Rohstoffklasse I im Ansatz, kalt am Gradanfang; [ched:?]; [o:?]; heiß in der Mitte des Grades; [ykeey:?]; abgemessene Rohstoffmenge I, abgeschlossen	1	0	0
G661-T0490	f48r	f48r.8	6	6	7	dam	P	MEDIAL	H	B	5	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_BODY	ykeey	dr	Dosis I	Dosis I	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	otchdain shol oteol oteoly ykeey dam dr	otchdain shol oteol oteoly ykeey dam dr	otchdain shol oteol oteoly ykeey amdr	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[otchdain:?]; feucht; nominal feuchtes Gut/Material; [oteol:?]; [oteoly:?]; [ykeey:?]; Dosis I; [dr:?]	1	0	0
G661-T0491	f48v	f48v.2	4	4	10	ykeedy	P	MEDIAL	H	B	5	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	otchody	otar	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	0	0	1	0	chey tedy otchody ykeedy otar yotedy cthdy okain chety choolkeey	chey tedy otchody ytchdy otar yotedy cthdy okain chety choolkeey	chey tedy otchod ykeedy otar yote y cthdy okain chety choolkeey	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trocken in der Mitte des Grades; kalt in der Mitte des Grades, abgeschlossen; [otchody:?]; hierzu: heiß am Gradende, abgeschlossen; kalte Drogenfraktion I im Ansatz; [yotedy:?]; [cthdy:?]; heiß im Zubereitungsrahmen, Grad II; trocken-kalte gebundene Form; [choolkeey:?]	1	0	0
G661-T0492	f48v	f48v.3	1	1	13	alchey	P	BOS	H	B	5	RAW_COMPOSITE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	kor	Rohstoff I, trocken in der Gradmitte	Rohstoff I, trocken in der Gradmitte	AL_RAW_I+CH_DRY+EY_GRADE_MIDDLE	trocken gebundenes Drogenholz	1	1	1	0	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	alchey kor y keody olkchey chody chedy daly okeeor aiin otar air am	alchey kor y keo y olkeeey chody chedy daly okeeor aiin otar air am	[alchey:?]	Rohstoff I, trocken in der Gradmitte	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Rohstoff I, trocken in der Gradmitte; heiße Drogenportion; hierzu: [keody:?]; [olkeeey:?]; [chody:?]; trocken in der Mitte des Grades, abgeschlossen; abgemessene Rohstoffmenge I, Grundform; [okeeor:?]; Menge III; kalte Drogenfraktion I im Ansatz; [air:?]; Maßeinheit I.	1	0	0
G661-T0493	f48v	f48v.3	13	13	13	am	P	EOS	H	B	5	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	air	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	alchey kor y keody olkchey chody chedy daly okeeor aiin otar air am	alchey kor y keo y olkeeey chody chedy daly okeeor aiin otar air am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Rohstoff I, trocken in der Gradmitte; heiße Drogenportion; hierzu: [keody:?]; [olkeeey:?]; [chody:?]; trocken in der Mitte des Grades, abgeschlossen; abgemessene Rohstoffmenge I, Grundform; [okeeor:?]; Menge III; kalte Drogenfraktion I im Ansatz; [air:?]; Maßeinheit I.	1	0	0
G661-T0494	f48v	f48v.5	1	1	10	lkeey	P	BOS	H	B	5	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	qocthedy	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	lkeey qocthedy taiin shed qokar otedy dy ain tolkain otam	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenholz, heiß am Gradende; [qocthedy:?]; kalt, Grad III; [shed:?]; heiße Drogenfraktion I; kalter Ansatz in der Mitte des Grades, abgeschlossen; Grad-/Maßwert II; [tolkain:?]; ein Maß kalten Ansatzes	1	0	0
G661-T0495	f48v	f48v.6	15	15	15	am	P	EOS	H	B	5	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	chedy	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	1	1	1	0	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar che y am	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feucht am Anfang des Grades, abgeschlossen; heiß, Grad II; heiße Drogenfraktion I im Ansatz; kalte Drogenfraktion I im Ansatz; Drogenportion; [otees:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Drogenportion; Menge-/Klassenwert II; Rohstoffklasse I im Ansatz, kalt am Gradanfang; [ok:?]; hierzu: kalte Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; Maßeinheit I.	1	0	0
G661-T0496	f48v	f48v.9	7	7	12	loldy	P	MEDIAL	H	B	5	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	oly	lol	Drogenholzstoff, fertig aufbereitet	Drogenholzstoff, fertig aufbereitet	L_WOOD+OL_MATERIAL+DY_FINISHED	Holz-Materialfeld geschlossen	1	1	1	0	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	tor shody okal otche y cheky oly loldy lol otch y otoldy ytam ote y	[loldy:?]	Drogenholzstoff, fertig aufbereitet	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenportion; [shody:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; [cheky:?]; [oly:?]; Drogenholzstoff, fertig aufbereitet; Holzstoff; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; [otoldy:?]; [ytam:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen	1	0	0
G661-T0497	f49r	f49r.10	2	2	6	r	P	MEDIAL	H	A	1	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	sho	choiin	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	sho r choiin shor shor shy	sho r choiin shor shor shy	sho r choiin shor shorshy	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	feuchter Ansatz; Wurzel; trockene Zubereitungsform III; Blüten-/Fruchtstand; reproduktiver Teil; Blüten-/Fruchtstand; reproduktiver Teil; feucht am Anfang des Grades	0	1	0
G661-T0498	f49r	f49r.13	1	1	6	d	P	BOS	H	A	1	MEASURE_DOSAGE	OCCURRENCE_SCOPED_CONTEXT_CARD	D_BODY	<BOS>	chol	Dosis	Dosis	D_DOSE_HEAD	Gradangabe oder Abschlusszeichen	0	0	1	0	d chol y tcheol daiin cthodd	sod chol y tcheol daiin cthodd	d choly tcheol daiin cthodd	[d:?]	Dosis	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Dosis; trocken; nominal trockenes Gut/Material; kalt-trockener Drogenstoff; Qualitätsgrad III; [cthodd:?]	0	1	0
G661-T0499	f49r	f49r.18	4	4	7	cho	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	od	dcheeey	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	1	1	1	0	sheor cheol od cho dcheeey qot chotchy	sheor cheol od cho dcheeey qotchotchy	sheor cheol od cho dcheeey qotchotchy	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Drogenteil; trockener Drogenstoff; [od:?]; Trockenansatz; [dcheeey:?]; [qot:?]; [chotchy:?]	1	0	0
G661-T0500	f49r	f49r.19	2	2	6	r	P	MEDIAL	H	A	1	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	dcheo	cheey	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	1	dcheo r cheey keolchey chokchol chokan	dcheo r cheey keolchey chokchol chokan	dcheo r cheey keolchey chokchol chokan	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[dcheo:?]; Wurzel; trocken am Ende des Grades; [keolchey:?]; [chokchol:?]; [chokan:?]	0	1	0
G661-T0501	f49r	f49r.20	3	3	6	cho	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	chods	chochy	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	1	1	1	0	qotcho chods cho chochy chs oriin	qotcho chodr cho choshy chs oriin	qotcho chods cho chochy chs oriin	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qotcho:?]; [chods:?]; Trockenansatz; [chochy:?]; Trockengut, Grundform; [oriin:?]	1	0	0
