occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G661-T0548	f56r	f56r.14	3	chotol	MEDIAL	1	1	0	s chol chotol qotchy	schol chotol qotchy	s chol chotol qotchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0549	f56r	f56r.16	4	r	MEDIAL	0	0	0	qotchy chody ctho r chey kcharg	qotchy chody cthor chey kchar m	qotchy chody cthor chey kch rg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0550	f56r	f56r.17	4	d	MEDIAL	0	0	0	chokeey qokcheey schey d aiin dy	chokeey qokcheey schey daiin dy	chokeey qokcheey schey d aiin dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0551	f56r	f56r.5	2	cho	MEDIAL	1	1	1	chochor cho chodaly daiin	chochor cho chodaly daiin	chochor cho chodaly daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0552	f56v	f56v.12	3	lkeey	MEDIAL	1	1	0	qokchey ctheey lkeey kcheeytain	qokchey ctheey lkeey kcheey tain	qokchey ctheey lkeey kcheeytain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0553	f56v	f56v.4	5	d	MEDIAL	0	0	0	schy t chey daiin d eey tad dain	schy tchey daiin deey tod dain	schy tchey daiin deey tod dain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0554	f56v	f56v.5	1	qoteees	BOS	1	1	0	qoteees sho kcheey s aiin	qoteees sho kcheey saiin	qoteees sho kcheey saiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0555	f58r	f58r.10	3	am	MEDIAL	1	1	0	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	tal ar am shar chepchey otar aldy otal cheam qokaiin ote ry	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0556	f58r	f58r.2	7	ytal	MEDIAL	1	1	0	dshodal or ckhy olchear char tal ytal ytar olchokal	dshodal or ckhy olchear char tal ytal ytar olchokal	dsho al or ckhy olchear char tal ytal ytar olchotal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0557	f58r	f58r.23	5	sheody	MEDIAL	0	0	0	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol olee y chotar okeal sheo y qokalchar otal choky sar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0558	f58r	f58r.24	5	otalor	MEDIAL	1	1	0	tazain oteeos okeal ar otalor cheoekar cheky otakas	tazain oteeor okeal ar otalor cheoekar cheky otakar	tameiin oteeos okeal ar otalor cheoekar cheky ota ar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0559	f58r	f58r.27	12	am	EOS	1	1	0	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	yteor oty chaltar ar sheeetchy tal al chear chear char ar am	yteor oty chaltar ar eeetchy tal al chear chear cho r ar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0560	f58r	f58r.29	12	r	MEDIAL	0	0	0	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	odalar cheor sar alol daly cheom chor ar aldam chal cheal somy	odalar cheor sar alol daly cheom chor ar al am chal cheal s ojy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0561	f58r	f58r.4	1	dshor	BOS	1	1	0	dshor sholar aiin shalom shaly dalchy oteom dal sholala	dshor cholar aiin shalom shaly dalchy oteom dal sholalam	dshor sholar aiin alom shaly alchy oteom al sholalam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0562	f58r	f58r.41	7	alchey	EOS	0	0	0	dchol chokal saiin dal okal s alchey	dchol chokal saiin dal okalsalchey	dchol chokal saiin dal okals alchey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0563	f58r	f58r.5	3	am	MEDIAL	0	0	0	qor dchair am otar otar char ar al char ar ary ytalar cham	qor dchairam otar otar char ar al char arary ytalar cham	qor dchair am otar otar char ar al char ar ary ytalar cham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0564	f58v	f58v.10	4	ctholy	MEDIAL	1	1	0	ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory	ykair shey key ctholy qotalom qokal qokaiin okal okaldy ory	ykair shey key ctholy qotalog qokals qokaiin okal okaldy ory	reader agreement conditions confidence only; it does not identify plaintext
G661-T0565	f58v	f58v.13	3	ytal	MEDIAL	1	1	0	qoeear alkeain ytal chos alor okal chcthy tal y kar	qoeear alkeain ytal chor alor okal chcthy tal ckshy kar	qoeear alkeain ytal chos alor okal chcthy tal y kar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0566	f58v	f58v.15	10	cho	MEDIAL	1	1	0	qot oiin okal aral s air qoal talchos okal cho ytam dam	qotoiin otal aral s air qoal talchos okal cho ytam dam	qot oiin okal aral s air qoal talchos okal cho ytam am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0567	f58v	f58v.15	12	dam	EOS	0	0	0	qot oiin okal aral s air qoal talchos okal cho ytam dam	qotoiin otal aral s air qoal talchos okal cho ytam dam	qot oiin okal aral s air qoal talchos okal cho ytam am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0568	f58v	f58v.30	2	sheoy	MEDIAL	0	0	0	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	daiin sheoikhy ykey sheky qokal qokeey okain okar ol dam	daiin sheoy ykey sheky qokal qokeey otain kar ol am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0569	f58v	f58v.30	10	dam	EOS	0	0	0	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	daiin sheoikhy ykey sheky qokal qokeey okain okar ol dam	daiin sheoy ykey sheky qokal qokeey otain kar ol am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0570	f58v	f58v.37	8	cheeky	MEDIAL	1	1	1	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0571	f58v	f58v.8	6	ytal	MEDIAL	1	1	0	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0572	f58v	f58v.8	11	dam	EOS	0	0	0	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0573	f5r	f5r.4	2	sheody	MEDIAL	1	1	1	otain sheody chan s cheor chocthy	otain sheody chan s cheor chocthy	otain sheody chan s cheor chocthy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0574	f66r	f66r.21	1	d	ONLY	1	1	1	d	d	d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0575	f66r	f66r.27	1	d	ONLY	1	1	1	d	d	d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0576	f66r	f66r.34	1	d	ONLY	1	1	1	d	d	d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0577	f66r	f66r.44	1	r	ONLY	1	1	1	r	r	r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0578	f66r	f66r.49	1	d	ONLY	1	1	1	d	d	d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0579	f66r	f66r.59	6	r	MEDIAL	0	0	0	qo cheky shcthy dalalshedy cheta r sheod shokaiir chy dard	qocheky shetey dalal shedy chcta r sheod shokaiir chckhhy dasd	qo cheky shcthy dalalshedy chetar sheod shokaiir chy dard	reader agreement conditions confidence only; it does not identify plaintext
G661-T0580	f66r	f66r.62	2	cheeky	MEDIAL	1	1	0	ol cheeky daiir chky axor akar y daiin	ol cheeky daiir chky axor akar hy daiin	ol cheeky daiir chky axor akar y daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0581	f66r	f66r.63	4	otalor	MEDIAL	1	1	0	pchof sholfordaiin qotar otalor fchedyr chedy dar odair ofaram	pchof sholfosdaiin qotar otalor fchedys chedy dar odair ofaram	pchof sholfos aiin qotar otalor fchedyr chedy dar odair ofaram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0582	f66r	f66r.66	7	shes	EOS	1	1	0	shor shckheody dal shedy qokor al shes	shor shekeeody dal shedy qokar al shes	shor shckheody dalshedy qokor al shes	reader agreement conditions confidence only; it does not identify plaintext
G661-T0583	f66r	f66r.71	4	sheody	MEDIAL	0	0	0	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	raiir cheol kal sheod chcthe y al shol qokeody chody kecho y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0584	f66r	f66r.75	11	r	MEDIAL	0	0	0	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy rol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0585	f66r	f66r.77	8	sheody	MEDIAL	1	1	1	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0586	f66r	f66r.81	2	lkeedy	MEDIAL	0	0	0	lchey lkeedy chety shekaly shckhar	lchey lkeedy chety shekaly shckhar	lche lkee y chety shekaly shckhar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0587	f66r	f66r.82	3	chty	MEDIAL	1	1	0	otcheo daiin chty ykees cheg	otcheo chty ykchscheg	otcheo daiin chty ykeescheg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0588	f66v	f66v.6	2	sheody	MEDIAL	1	1	0	tchod sheody shckhed chos chor sheo keody chepar sheopam	tchod sheody shckhhd chos chor sheo keody chepar shsopam	tchod sheody shckhed chos chor sheo keody chepar sheopam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0589	f66v	f66v.7	2	sheody	MEDIAL	1	1	0	qokeos sheody chekeos chody kotody qotchdy chckhd ytchdy	qokeos sheody chekeor chody kotody qotchdy chckhd ytchdy	qokeos sheody chekeos cho y kotody qotchdy chckhd ytch y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0590	f66v	f66v.7	7	chckhd	MEDIAL	1	1	0	qokeos sheody chekeos chody kotody qotchdy chckhd ytchdy	qokeos sheody chekeor chody kotody qotchdy chckhd ytchdy	qokeos sheody chekeos cho y kotody qotchdy chckhd ytch y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0591	f66v	f66v.9	2	sheody	MEDIAL	1	1	0	pody sheody chpadar sheey fchdly cheoseesey kchy qofchal	pody sheody chpadar sheey feedly cheoseesey kchy qofchal	pody sheody chpajar sheey fchdly cheoseesey kchy qofchal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0592	f6r	f6r.3	8	dam	EOS	0	0	0	foeear kshor choky os cheoeees ykeor ytaiin dam	poeear kshor choky os cheoees ykeor ytaiin dar	poeear kshor choky os cheoeees ykeor ytaiin dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0593	f6r	f6r.4	2	cho	MEDIAL	0	0	0	dar cho s sheor choy otcham yaiir chy	dar cho s sheor chocthy otcham yaiir chy	dar chos sheor choy otcham yaiir chy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0594	f6r	f6r.7	3	cho	MEDIAL	1	1	1	daiin qodaiin cho s chol okaiin s	daiin qodaiin cho s chol okaiin s	daiin qodaiin cho s chol okaiin s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0595	f6v	f6v.18	2	ches	MEDIAL	1	1	0	ytchocthol ches or	ytcho cthol ches cthor	ytchocthol ches cthor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0596	f6v	f6v.5	3	dam	MEDIAL	1	1	0	dair chodam dam okor oty doldom	dair cshe chodam dam okor oty doldom	dair sha chodam dam okor oty doldom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0597	f6v	f6v.9	1	oeeo	BOS	1	1	1	oeeo dal chor cthom s	oeeo dal chor cthom s	oeeo dal chor cthom s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0598	f75r	f75r.10	1	dshor	BOS	1	1	1	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0599	f75r	f75r.12	5	r	MEDIAL	1	1	0	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky	ssheckhy qokal oly shey r ol cheey shey dy ol shedy qoky	ssheckhy qokal oly shey r ol cheey shey y ol shedy qoky	reader agreement conditions confidence only; it does not identify plaintext
G661-T0600	f75r	f75r.14	1	sain	BOS	0	0	0	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	sain ol keeshy qokain dy olshedy qokain chckhy qokain otar aly	sair alkeeshy qokain dy olshedy qokain chckhy qokain otar aly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0601	f75r	f75r.15	1	sain	BOS	1	1	0	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	sain qokain qol keeoly saiin chedy sol or shedy okchdy qoky	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	reader agreement conditions confidence only; it does not identify plaintext
G661-T0602	f75r	f75r.21	8	am	EOS	1	1	0	oqokain chey qckhsy or ysheor ol lor am	oqekain chey qckhsy or ysheor ol lor am	oqokain chey qckhsy or ysheor ol lor am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0603	f75r	f75r.24	4	sain	MEDIAL	1	1	1	qokain olkeey qolkary sain checthy lor ol	qokain olkeey qolkary sain checthy lor ol	qokain olkeey qolkary sain checthy lor ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0604	f75r	f75r.25	1	sain	BOS	0	0	0	sain shckhy qokeedy shy dy qokeedy lchedy ram	saiin shckhy qokeedy shy dy qokeedy lchedy ram	sain shckhy qokeedy shy dy qokeedy lche y ram	reader agreement conditions confidence only; it does not identify plaintext
G661-T0605	f75r	f75r.30	3	cheeky	MEDIAL	1	1	0	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom	qodaiin cheeky qokey qokain cheky qokal dain chedy okalol shedy okar olom	qo dain cheeky qokey qokain cheky qokal ain chedy okalol edy okar olom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0606	f75r	f75r.41	1	sokeedy	BOS	0	0	0	sokeedy qokeedy oteedy qoky dy keedy sy	sokeedy qokeedy oteedy qoky dykeedy sy	sokee y qokee y oteedy qoky dykeedy sy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0607	f75r	f75r.44	2	sain	MEDIAL	1	1	0	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	dchedy sain okedy qokedy otedy okoldy otar otam olaiin chdar dy	dchedy sain oke y qoke y ote y okoldy otar otam olaiin ch dar dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0608	f75r	f75r.5	5	r	MEDIAL	1	1	0	shey kar chey ckhey r ain ol olsheedy qokeey qoky	shey kar chey ckhey r ain ol ol sheedy qokeey qoky	sheykar chey ckhey r ain ol ol sheedy qokeey qoky	reader agreement conditions confidence only; it does not identify plaintext
G661-T0609	f75v	f75v.39	2	olkain	MEDIAL	1	1	0	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0610	f75v	f75v.5	1	dl	BOS	1	1	0	dl shckhy kain olchey qokain dalyrd dl shedy qoteedy cthedy loly	dl shckhy kain olchey qokain daly rd dl shedy qoteedy cthedy loly	dl shckhy kain olchey qokain daly rd dlshedy qoteedy cthedy loly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0611	f75v	f75v.5	7	dl	MEDIAL	0	0	0	dl shckhy kain olchey qokain dalyrd dl shedy qoteedy cthedy loly	dl shckhy kain olchey qokain daly rd dl shedy qoteedy cthedy loly	dl shckhy kain olchey qokain daly rd dlshedy qoteedy cthedy loly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0612	f75v	f75v.67	1	ykeedy	BOS	1	1	1	ykeedy qokain otain shety	ykeedy qokain otain shety	ykeedy qokain otain shety	reader agreement conditions confidence only; it does not identify plaintext
G661-T0613	f75v	f75v.9	1	r	ONLY	1	1	1	r	r	r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0614	f76r	f76r.1	10	sain	MEDIAL	1	1	0	potchokor chcfhdy opshdy qolp chcphy chcphdy opshey qofshy opchdy sain as y	potchokar chcfhdy opshdy qolp chcphy chcphdy opshey qofshy opchdy sain sy	potchokor chcfhdy opshdy qolp chcphy chcphdy opshey qopshy opchdy sain asy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0615	f76r	f76r.21	10	sain	MEDIAL	1	1	0	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	qokchsdy okeey lchedy qo olain otshedy qotaly dar sain shedy oleeed	qokch dy okeey lchedy qo olain ot edy qotaly dar sain shedy oleeed	reader agreement conditions confidence only; it does not identify plaintext
G661-T0616	f76r	f76r.28	13	ytal	EOS	1	1	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	s in shee chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	reader agreement conditions confidence only; it does not identify plaintext
