pair_id	page	first_locus	second_locus	line_delta	first_surface	second_surface	first_state	second_state	axis_relation	direction	frame_relation	intervening_token_count	intervening_tokens	repeated_following_terms	known_local_anchors	both_triple_token_stable	section	opened_image_page	working_relation_de	surface_context
G625-P0439	f83r	f83r.31	f83r.32	1	qotchedy	qokchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	3	okeedy|ldy|cheol	lchedy|qokey	NONE	0	B	0	kühlen/erwärmen, falls derselbe Träger	techedy qotchedy okeedy ldy / cheol qokchedy lchedy qokey
G625-P0440	f83r	f83r.32	f83r.33	1	qokchedy	sheekchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	5	lchedy|qokey|sy|s|aiin	lchedy|qokey	NONE	1	B	0	gleicher Qualitätszustand	cheol qokchedy lchedy qokey / sy s aiin sheekchy qokey sain
G625-P0441	f83r	f83r.33	f83r.34	1	sheekchy	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	qokey|sain|shky|lchedy|dolshed	NONE	NONE	1	B	0	gleicher Qualitätszustand	sy s aiin sheekchy qokey sain / shky lchedy dolshed qokchy
G625-P0442	f83r	f83r.47	f83r.47	0	otchdy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	shedal|dal|cheol|lol|chdal	NONE	1	B	0	kühlen/erwärmen, falls derselbe Träger	otchdy qokchdy shedal
G625-P0443	f83v	f83v.7	f83v.8	1	olkshedy	okchey	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	6	qokeedy|qokal|rolkeedy|qokaiin|okaiin|ched	NONE	okaiin	0	B	0	trocknen, falls derselbe Träger	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal / rolkeedy qokaiin okaiin ched okchey
G625-P0444	f85r1	f85r1.1	f85r1.2	1	otchdy	okchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	15	dshedy|soeeedy|dchefoey|sair|shedy|sodair|shey|yoiin|cheey|qocthdy|otedy|dol|ar|aiin|okshd	NONE	sair	1	T	0	kühlen/erwärmen, falls derselbe Träger	pdsheody shdol shey otchdy dshedy soeeedy dchefoey sair shedy sodair shey / yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam
G625-P0445	f85r1	f85r1.2	f85r1.3	1	okchedy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	9	otedy|chckhdy|otam|tarar|otedy|opcheey|ykdair|chy|qotedy	otedy	NONE	1	T	0	gleicher Qualitätszustand	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam / tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam
G625-P0446	f85r1	f85r1.3	f85r1.4	1	qokchdy	chekchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	7	otedy|cheol|saiin|otedam|odeedaiin|qokechy|daiin	NONE	NONE	1	T	0	gleicher Qualitätszustand	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam / odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols
G625-P0447	f85r1	f85r1.4	f85r1.4	0	chekchy	doltshdy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	E_OR_D_FRAME_CHANGE	2	olshedy|qokeedy	otar|ols	NONE	0	T	0	kombinierter Zustands- oder Trägerwechsel	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols
G625-P0448	f85r1	f85r1.4	f85r1.4	0	doltshdy	otchdy	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	otar	ols|qodaiin	NONE	0	T	0	trocknen, falls derselbe Träger	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols
G625-P0449	f85r1	f85r1.4	f85r1.5	1	otchdy	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	1	ols	qodaiin|olkeedy|oraiin	NONE	0	T	0	gleicher Qualitätszustand	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols / tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam
G625-P0450	f85r1	f85r1.5	f85r1.5	0	tchedy	kchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	qodaiin|olkeedy|oraiin|olshedy	NONE	1	T	0	kühlen/erwärmen, falls derselbe Träger	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam
G625-P0451	f85r1	f85r1.5	f85r1.5	0	kchedy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	4	qodaiin|olkeedy|oraiin|olshedy	kedy	NONE	0	T	0	gleicher Qualitätszustand	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam
G625-P0452	f85r1	f85r1.7	f85r1.8	1	qotchedy	qotchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	5	kchdar|ypchdy|ldo|daiin|chckhdy	daiin	NONE	1	T	0	gleicher Qualitätszustand	pchedy oraiin shefchdy qopar sheedy qokedy qotchedy kchdar ypchdy ldo / daiin chckhdy qotchdy opchsd qokchdy otchy qodal daiin dal shdar oram
G625-P0453	f85r1	f85r1.8	f85r1.8	0	qotchdy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	1	opchsd	qodal|daiin|dal	NONE	1	T	0	kühlen/erwärmen, falls derselbe Träger	daiin chckhdy qotchdy opchsd qokchdy otchy qodal daiin dal shdar oram
G625-P0454	f85r1	f85r1.8	f85r1.8	0	qokchdy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	0	DIRECT	qodal|daiin|dal|shdar|oram	NONE	1	T	0	kühlen/erwärmen, falls derselbe Träger	daiin chckhdy qotchdy opchsd qokchdy otchy qodal daiin dal shdar oram
G625-P0455	f85r1	f85r1.18	f85r1.18	0	otchey	otshey	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	EXACT_PREFIX_E_D	4	qokedy|qodaiin|chy|checphey	NONE	NONE	1	T	0	befeuchten/einweichen, falls derselbe Träger	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam
G625-P0456	f85r1	f85r1.18	f85r1.18	0	otshey	qokshey	TSH	KSH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	schdy|dam	NONE	1	T	0	kühlen/erwärmen, falls derselbe Träger	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam
G625-P0457	f85r1	f85r1.18	f85r1.19	1	qokshey	okchy	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	2	schdy|dam	dam	NONE	1	T	0	trocknen, falls derselbe Träger	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam / okchy okchdy otchedy dam lam
G625-P0458	f85r1	f85r1.19	f85r1.19	0	okchy	okchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	dam|lam|pcheo	NONE	0	T	0	gleicher Qualitätszustand	okchy okchdy otchedy dam lam
G625-P0459	f85r1	f85r1.19	f85r1.19	0	okchdy	otchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	0	DIRECT	dam|lam|pcheo	NONE	0	T	0	kühlen/erwärmen, falls derselbe Träger	okchy okchdy otchedy dam lam
G625-P0460	f85r1	f85r1.19	f85r1.20	1	otchedy	kshedy	TCH	KSH	BOTH_AXES_FLIP	TCH->KSH	REGISTERED_PREFIX_CHANGE__SAME_E_D	4	dam|lam|pcheo|y	qocphdy	NONE	0	T	0	kombinierter Zustands- oder Trägerwechsel	okchy okchdy otchedy dam lam / pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy
G625-P0461	f85r1	f85r1.20	f85r1.20	0	kshedy	otchedy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	5	qocphdy|qofol|shdaldy|dairar|cheeteey	NONE	NONE	0	T	0	kombinierter Zustands- oder Trägerwechsel	pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy
G625-P0462	f85r1	f85r1.20	f85r1.20	0	otchedy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	0	DIRECT	daiir|cheody|oraiin	NONE	0	T	0	kühlen/erwärmen, falls derselbe Träger	pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy
G625-P0463	f85r1	f85r1.27	f85r1.28	1	shetshdy	okchdy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	9	qotar|okedy|qokal|saiin|ol|karar|odeeeg|kchedar|yteol	NONE	NONE	0	T	0	kombinierter Zustands- oder Trägerwechsel	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg / kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy
G625-P0464	f85r1	f85r1.28	f85r1.29	1	okchdy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	15	qekedy|otor|odor|ar|chedy|otechdy|dal|cphedy|oees|aiin|ol|keeody|or|s|cheey	NONE	NONE	0	T	0	gleicher Qualitätszustand	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy / oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam
G625-P0465	f85r1	f85r1.29	f85r1.29	0	qokchdy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	3	qotol|okar|otar	okam|dorchdy	NONE	0	T	0	kühlen/erwärmen, falls derselbe Träger	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam
G625-P0466	f85r1	f85r1.29	f85r1.30	1	otchy	otchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	9	okam|dorchdy|oraiin|okeder|chcthy|okedy|chdy|chdy|otal	NONE	NONE	0	T	0	gleicher Qualitätszustand	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam / dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom
G625-P0467	f85r1	f85r1.34	f85r1.35	1	lkchedy	otchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	9	qotody|qokar|shty|otarar|s|ar|chedar|olpchdy|otol	NONE	NONE	0	T	0	kühlen/erwärmen, falls derselbe Träger	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar / s ar chedar olpchdy otol otchedy
G625-P0468	f85r2	f85r2.1	f85r2.1	0	otchdy	otchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	8	otody|otar|chepaiin|otodar|otodaiin|opaiin|otaiin|qopchas	NONE	NONE	1	C	0	gleicher Qualitätszustand	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar
G625-P0469	f85r2	f85r2.1	f85r2.1	0	otchedy	otchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	EXACT_PREFIX_E_D	3	olkaiin|odar|aloees	odar|qotedaiin	NONE	0	C	0	gleicher Qualitätszustand	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar
G625-P0470	f85r2	f85r2.8	f85r2.9	1	otchedy	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	7	chotey|qocthey|oteey|ol|oloqorain|daiin|qotaiin	NONE	NONE	0	C	0	gleicher Qualitätszustand	otchedy chotey qocthey oteey ol oloqorain / daiin qotaiin tchedy otedy qotchdy chckhey
G625-P0471	f85r2	f85r2.9	f85r2.9	0	tchedy	qotchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	1	otedy	chckhey|qodar|qotedar	NONE	1	C	0	gleicher Qualitätszustand	daiin qotaiin tchedy otedy qotchdy chckhey
G625-P0472	f85r2	f85r2.9	f85r2.10	1	qotchdy	ytchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	1	chckhey	qodar|qotedar|qokar|qotchd	NONE	0	C	0	gleicher Qualitätszustand	daiin qotaiin tchedy otedy qotchdy chckhey / ytchedy qodar qotedar qokar qotchd qotom
G625-P0473	f86v3	f86v3.9	f86v3.10	1	okchedy	qotchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	9	or|acheody|shol|shedy|yteey|daiin|dady|ychey|olkeeey	NONE	NONE	0	C	0	kühlen/erwärmen, falls derselbe Träger	tchol olkey cfhy aiin opchedy okchedy or acheody shol shedy yteey daiin dady / ychey olkeeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am
G625-P0474	f86v3	f86v3.15	f86v3.16	1	dalkshdy	qokshey	KSH	KSH	SAME_QUADRANT	KSH->KSH	E_OR_D_FRAME_CHANGE	7	shocfhy|saiin|or|airody|chedaly|dcheody|skeeody	NONE	NONE	0	C	0	gleicher Qualitätszustand	tshdey dalkshdy shocfhy saiin or airody chedaly / dcheody skeeody qokshey cheodain ykched sar aldy
G625-P0475	f86v3	f86v3.16	f86v3.17	1	qokshey	qokchey	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	EXACT_PREFIX_E_D	5	cheodain|ykched|sar|aldy|dsheody	sar	NONE	1	C	0	trocknen, falls derselbe Träger	dcheody skeeody qokshey cheodain ykched sar aldy / dsheody qokchey dal or odaiin sar
G625-P0476	f86v3	f86v3.17	f86v3.18	1	qokchey	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	6	dal|or|odaiin|sar|pchedaiin|dchedy	NONE	NONE	0	C	0	gleicher Qualitätszustand	dsheody qokchey dal or odaiin sar / pchedaiin dchedy qokchdy qopchol shol sheody solkam
G625-P0477	f86v3	f86v3.18	f86v3.19	1	qokchdy	kchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	9	qopchol|shol|sheody|solkam|dchey|otain|olkechy|qokam|chol	NONE	NONE	0	C	0	gleicher Qualitätszustand	pchedaiin dchedy qokchdy qopchol shol sheody solkam / dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy
G625-P0478	f86v3	f86v3.19	f86v3.19	0	kchdy	tchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	EXACT_PREFIX_E_D	1	chol	dar|aiindy|lshodair|ykcho	NONE	0	C	0	kühlen/erwärmen, falls derselbe Träger	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy
G625-P0479	f86v3	f86v3.21	f86v3.21	0	kshey	tchdy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	E_OR_D_FRAME_CHANGE	0	DIRECT	shdy|ytchol|qoty	NONE	0	C	0	kombinierter Zustands- oder Trägerwechsel	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam
G625-P0480	f86v3	f86v3.21	f86v3.21	0	tchdy	ralkchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	1	shdy	ytchol|qoty|tam	NONE	0	C	0	kühlen/erwärmen, falls derselbe Träger	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam
G625-P0481	f86v3	f86v3.21	f86v3.21	0	ralkchedy	okshy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	2	ytchol|qoty	tam|dar	NONE	1	C	0	befeuchten/einweichen, falls derselbe Träger	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam
G625-P0482	f86v3	f86v3.21	f86v3.22	1	okshy	ytchdy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	E_OR_D_FRAME_CHANGE	1	tam	dar|sholor|alor|tshedal	NONE	1	C	0	kombinierter Zustands- oder Trägerwechsel	dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam / ytchdy dar sholor alor
G625-P0483	f86v3	f86v3.29	f86v3.29	0	okchey	qokchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	shedy|ytcheodar|yteey|chdal	NONE	1	C	0	gleicher Qualitätszustand	toeeedchy okchey qokchedy shedy ytcheodar
G625-P0484	f86v3	f86v3.29	f86v3.30	1	qokchedy	ytchey	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	2	shedy|ytcheodar	yteey|chdal	NONE	1	C	0	kühlen/erwärmen, falls derselbe Träger	toeeedchy okchey qokchedy shedy ytcheodar / ytchey yteey chdal or cheey daiin cheokaii
G625-P0485	f86v3	f86v3.30	f86v3.31	1	ytchey	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	6	yteey|chdal|or|cheey|daiin|cheokaii	NONE	NONE	0	C	0	gleicher Qualitätszustand	ytchey yteey chdal or cheey daiin cheokaii / tchedy chy tchey otchedy qokal oeedy lkam
G625-P0486	f86v3	f86v3.31	f86v3.31	0	tchedy	tchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	1	chy	qokal|oeedy|lkam	NONE	0	C	0	gleicher Qualitätszustand	tchedy chy tchey otchedy qokal oeedy lkam
G625-P0487	f86v3	f86v3.31	f86v3.31	0	tchey	otchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	0	DIRECT	qokal|oeedy|lkam|oees|aiiin	NONE	1	C	0	gleicher Qualitätszustand	tchedy chy tchey otchedy qokal oeedy lkam
G625-P0488	f86v5	f86v5.7	f86v5.8	1	kshdy	otshey	KSH	TSH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	5	qopcheey|shdar|fchcfhy|octhal|shckhy	NONE	NONE	0	T	0	kühlen/erwärmen, falls derselbe Träger	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy / octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg
G625-P0489	f86v5	f86v5.29	f86v5.29	0	tchey	ytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	0	DIRECT	tal|tar|odaiin|otchees|chey	NONE	1	T	0	gleicher Qualitätszustand	ysheoar qoteody qokar shody qokal tchey ytchy tal tar
G625-P0490	f86v5	f86v5.31	f86v5.32	1	ytchdy	ytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	8	chol|ytedy|ytain|qodaiin|ytody|ykeshy|ar|dshey	NONE	NONE	1	T	0	gleicher Qualitätszustand	tol kaiin ytchdy chol ytedy ytain qodaiin ytody ykeshy ar / dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin
G625-P0491	f86v6	f86v6.2	f86v6.2	0	qotchdy	kchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	qopchd|chpchy|qopchy|qoky|chedy	NONE	1	T	0	kühlen/erwärmen, falls derselbe Träger	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray
G625-P0492	f86v6	f86v6.2	f86v6.3	1	kchdy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	14	qopchd|chpchy|qopchy|qoky|chedy|qokol|lray|qolchy|olkeedy|chdal|chedy|chor|ar|arody	NONE	chor	1	T	0	gleicher Qualitätszustand	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray / qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin
G625-P0493	f86v6	f86v6.8	f86v6.8	0	ykchedy	ltchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	dar|dshor|ykaiin|sheey	sair	0	T	0	kühlen/erwärmen, falls derselbe Träger	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar
G625-P0494	f86v6	f86v6.24	f86v6.24	0	ytshy	tchedy	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	2	tody|dal	qokar|oly|yteedy	NONE	0	T	0	trocknen, falls derselbe Träger	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly
G625-P0495	f86v6	f86v6.26	f86v6.27	1	qokchy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	14	orchcthy|olteedydar|otar|aim|alshdr|lkar|dal|kshd|shdar|shedy|qody|sheey|qotedy|olkeey	NONE	shor	1	T	0	gleicher Qualitätszustand	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim / alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy
G625-P0496	f86v6	f86v6.27	f86v6.28	1	qokchdy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	6	ramshy|qokaiin|qokar|okar|qotar|lor	NONE	NONE	1	T	0	gleicher Qualitätszustand	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy / qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy
G625-P0497	f86v6	f86v6.28	f86v6.28	0	qokchdy	tshedy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	E_OR_D_FRAME_CHANGE	4	dar|shey|d|y	qotol	NONE	0	T	0	kombinierter Zustands- oder Trägerwechsel	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy
G625-P0498	f86v6	f86v6.28	f86v6.28	0	tshedy	dytshy	TSH	TSH	SAME_QUADRANT	TSH->TSH	E_OR_D_FRAME_CHANGE	1	qotol	dchedy|chcthdy|shol	NONE	0	T	0	gleicher Qualitätszustand	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy
G625-P0499	f86v6	f86v6.31	f86v6.31	0	olkchdy	olkchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	3	okar|al|dar	otytam|orom	dair	1	T	0	gleicher Qualitätszustand	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom
G625-P0500	f86v6	f86v6.31	f86v6.32	1	olkchey	kchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	11	otytam|orom|qokeey|qoeear|chsey|oky|qokar|or|chey|qotar|ol	NONE	dair	0	T	0	gleicher Qualitätszustand	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom / qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am
G625-P0501	f86v6	f86v6.32	f86v6.33	1	kchedy	lkchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	qokaiin|am|dar|olkaiin|ydy	NONE	NONE	0	T	0	gleicher Qualitätszustand	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am / dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g
G625-P0502	f86v6	f86v6.33	f86v6.33	0	lkchedy	qokshey	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	6	okeeeykeey|dl|ld|lo|l|sheey	NONE	NONE	0	T	0	befeuchten/einweichen, falls derselbe Träger	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g
G625-P0503	f86v6	f86v6.40	f86v6.41	1	tshdy	oltchey	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	10	otar|shcthdy|qokol|chotal|kar|ol|kar|alky|qokaiin|octhy	NONE	NONE	0	T	0	trocknen, falls derselbe Träger	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky / qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody
G625-P0504	f86v6	f86v6.45	f86v6.45	0	otolkshy	qokshey	KSH	KSH	SAME_QUADRANT	KSH->KSH	E_OR_D_FRAME_CHANGE	0	DIRECT	otalky|chear|aiodam	NONE	1	T	0	gleicher Qualitätszustand	paiin otar otolkshy qokshey ar otalky chear aiodam
G625-P0505	f89r1	f89r1.21	f89r1.21	0	qokchy	ykchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	otcham|sshr|aiin|ycheeo	NONE	1	P	0	gleicher Qualitätszustand	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin
G625-P0506	f8r	f8r.16	f8r.16	0	kchekchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	chsey	scheaiin|cthaiar|cthy|dar	cthy	0	H	0	gleicher Qualitätszustand	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar
G625-P0507	f8v	f8v.9	f8v.10	1	chokchy	kchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	5	chol|cthor|chaiin|scharchy|oeesody	NONE	NONE	1	H	0	gleicher Qualitätszustand	shol orchl chokchy chol cthor chaiin / scharchy oeesody kchey pchy cpharom
G625-P0508	f93v	f93v.8	f93v.9	1	okchey	okchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	8	cthey|dsheog|okeey|dama|odeeeodl|cheodar|oksho|chody	NONE	NONE	1	H	0	gleicher Qualitätszustand	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey dama / odeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar
G625-P0509	f94v	f94v.1	f94v.1	0	tshedy	qokchedy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	chedar|char	okal|dar|opchackhy	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	tshedy chedar char qokchedy okal dar opchackhy oteedan
G625-P0510	f94v	f94v.4	f94v.4	0	otchy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	1	kedy	tedain|chedy	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	dchdy otar otchy kedy qokchdy ol okchy
G625-P0511	f94v	f94v.4	f94v.4	0	qokchdy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	1	ol	tedain|chedy|qokshd	NONE	0	H	0	gleicher Qualitätszustand	dchdy otar otchy kedy qokchdy ol okchy
